landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	#	-221.760;315.480	#	#	#	#	3	#	#	#	#	#	0	0	0	0	#	1010000	0.001	0.493	1	73.42	967	633	0.37		19	31
4	#	-966.310;5978.310	#	#	#	#	#	#	#	#	0	#	#	0	1	#	0	0	0100010	0.000	0.273	1	30.24	912	635	0.37		8	11
4	#	-966.310;5978.310	#	#	#	#	#	#	#	#	0	#	#	0	1	#	0	0	1000100	0.000	0.065	1	30.24	893	635	0.37		6	11
#	#	#	-699.789;221.760	#	#	0	#	3	#	0	#	0	#	0	#	#	1	#	1001010	0.000	0.121	1	47.41	768	639	0.37		2	13
3	1	-6048.540;6048.540	-699.789;239.880	#	6	0	#	3	#	0	#	0	#	0	#	#	1	#	1001010	1.000	1.000	1	47.00	768	639	0.58		2	2
4	2	#	#	#	#	#	0	#	#	0	0	0	#	0	0	1	#	0	0100000	0.000	0.286	1	50.33	910	640	0.53		6	6
4	2	#	#	#	#	#	0	#	#	0	0	0	#	0	0	1	#	0	1001000	0.004	0.571	2	50.33	910	640	0.53		6	6
1	4	#	#	#	1	0	#	#	#	#	1	#	#	#	#	#	#	#	1111101	0.004	0.582	1	30.45	982	642	0.26		8	13
#	#	#	-221.760;221.760	#	#	0	#	6	0	#	#	1	#	#	#	1	1	1	1111100	0.035	0.714	1	29.00	900	642	0.42		2	2
#	#	#	#	#	#	#	#	#	#	0	#	0	#	0	0	#	#	#	0000100	0.000	0.170	1	58.94	997	644	0.21		159	234
#	#	-6048.540;6048.540	-221.760;359.920	9	#	0	#	2	#	0	#	#	#	#	0	#	0	0	1000100	1.000	1.000	1	60.50	644	644	0.47		2	2
#	4	1298.280;17427.720	#	#	#	#	#	#	0	0	#	1	#	0	#	0	0	0	1010100	1.000	1.000	1	19.00	905	647	0.47		2	2
#	#	1298.280;17427.720	-126.840;588.840	#	1	#	#	#	#	0	#	1	#	0	#	0	0	#	1010100	1.000	1.000	1	19.00	905	647	0.42		2	2
#	1	#	#	#	3	#	#	3	#	0	#	0	0	#	#	0	#	0	0010100	0.035	0.714	1	79.33	906	648	0.42		3	3
#	1	#	#	#	3	#	#	3	#	0	#	0	0	#	#	0	#	0	1000000	0.000	0.429	1	79.33	906	648	0.42		3	3
#	4	#	-267.280;307.280	8	#	0	0	#	#	0	#	#	#	0	0	0	#	#	1100000	1.000	1.000	1	62.00	908	650	0.47		2	2
#	4	-6273.600;7167.600	-267.280;307.280	8	#	0	0	#	#	0	#	#	1	0	0	0	#	#	1100000	1.000	1.000	1	62.00	908	650	0.58		2	2
#	#	-6048.540;9013.690	-221.760;315.480	#	#	#	0	3	#	0	0	0	#	#	0	0	0	0	0000100	0.000	0.196	1	70.44	963	651	0.58		16	27
#	#	-6443.690;6048.540	#	#	#	#	#	#	0	0	#	#	0	0	#	#	0	#	0000100	0.000	0.255	1	71.16	997	651	0.32		83	125
4	2	#	-128.240;184.240	#	#	#	0	#	#	#	0	0	#	0	0	1	#	0	1101001	0.214	0.857	1	54.50	910	652	0.53		2	4
4	2	-7495.750;9305.750	#	#	#	#	0	4	#	0	#	#	#	0	#	1	#	#	1101000	0.035	0.714	1	59.00	910	652	0.42		2	2
4	#	#	#	#	0	#	#	#	#	0	0	#	#	0	1	0	#	0	1101010	1.000	1.000	1	23.00	912	654	0.42		2	2
4	#	-7123.011;4256.380	#	#	0	#	#	#	#	0	0	0	#	0	1	0	#	0	1101000	0.035	0.714	1	23.00	912	654	0.53		2	2
5	1	#	#	6	4	0	#	#	#	#	#	#	#	0	#	#	0	#	0110101	1.000	1.000	2	25.50	913	655	0.37		2	2
5	1	#	#	6	#	0	#	#	1	0	0	#	#	0	#	#	0	#	0110101	0.000	0.429	1	43.75	913	655	0.47		2	4
#	1	#	#	8	#	#	3	#	#	#	#	#	#	#	#	#	#	#	1000100	0.000	0.429	1	54.17	954	656	0.16		18	18
#	#	-6048.540;6048.540	#	8	#	0	#	4	#	0	#	0	1	#	#	#	#	#	1000100	0.000	0.429	1	46.25	847	656	0.37		8	8
3	#	-7880.710;8289.740	#	#	#	#	0	#	#	#	#	0	0	#	#	#	#	#	1000100	0.003	0.566	1	53.15	989	657	0.26		20	25
3	1	#	#	6	#	#	#	#	#	0	0	#	#	#	0	1	#	#	0000100	0.000	0.314	1	65.60	964	657	0.37		5	5
4	2	-4287.450;5823.480	-270.200;132.000	#	#	#	0	#	#	0	0	#	#	0	#	0	#	0	1100011	0.000	0.306	1	66.71	917	659	0.53		2	7
#	#	#	#	#	#	#	#	#	1	0	0	0	#	0	#	#	1	#	0010000	0.000	-0.451	1	38.05	945	660	0.32		6	13
#	#	#	#	#	#	#	#	#	1	0	0	0	#	0	#	#	1	#	0000110	0.000	-0.209	1	38.05	945	660	0.32		9	13
#	2	#	#	1	1	0	#	#	#	#	1	#	#	#	0	#	0	0	1010100	1.000	1.000	1	23.25	919	661	0.42		4	4
6	#	#	-181.560;211.560	#	1	0	#	3	0	#	#	1	6	#	#	#	#	0	1000000	0.000	0.429	1	25.50	919	661	0.47		2	2
#	3	#	-126.840;588.840	#	#	#	#	3	0	#	#	1	1	0	#	#	#	0	0010000	0.000	0.429	1	54.00	920	662	0.42		2	2
#	#	#	-170.440;192.440	#	0	0	#	#	0	0	#	1	#	0	0	0	#	#	1010100	1.000	1.000	1	54.00	920	662	0.47		2	2
#	#	-5824.520;5824.520	-277.200;277.200	1	#	#	#	#	0	0	0	0	#	0	#	0	0	#	0000110	0.000	0.089	1	71.14	921	663	0.53		3	16
#	#	-5824.520;5824.520	-277.200;277.200	1	#	#	#	#	0	0	0	0	#	0	#	0	0	#	1101000	0.000	0.125	1	71.14	921	663	0.53		3	16
#	#	-5824.520;5824.520	#	1	#	#	#	5	0	#	0	0	#	0	#	0	0	#	1101110	1.000	1.000	1	26.50	921	663	0.47		2	2
1	#	#	#	2	#	0	0	#	0	#	0	0	0	#	#	0	0	0	0010100	0.035	0.714	1	42.50	923	665	0.58		2	2
1	4	#	#	2	#	#	#	3	#	1	#	#	#	#	#	0	0	#	0010100	0.035	0.714	1	42.50	923	665	0.37		2	2
1	#	-6933.620;6955.620	#	#	1	#	#	3	0	0	1	0	#	#	#	#	0	#	0101010	1.000	1.000	1	33.00	927	669	0.47		2	2
1	4	#	#	#	6	0	5	3	0	#	0	0	1	0	#	0	#	#	1010000	0.035	0.714	1	27.50	929	671	0.63		2	2
1	#	#	-236.960;256.960	#	#	0	#	3	#	0	0	0	#	0	#	0	0	0	1010000	0.002	0.524	1	50.83	929	671	0.58		4	6
4	4	#	#	#	5	0	11	#	#	#	#	1	1	0	0	#	#	0	1000000	0.000	0.429	2	55.00	930	672	0.53		3	3
4	4	#	#	#	5	0	11	#	#	#	#	1	1	0	0	#	#	0	0010100	0.035	0.714	1	55.00	930	672	0.53		3	3
6	#	#	#	#	#	#	0	4	#	1	1	#	#	0	#	0	0	#	1001000	0.000	0.429	1	19.50	933	675	0.42		2	2
6	3	#	#	1	#	#	0	4	#	1	1	#	#	0	#	#	0	0	1011100	1.000	1.000	1	19.50	933	675	0.53		2	2
6	2	-3472.310;6048.540	#	10	#	0	#	3	#	0	#	#	1	0	0	#	0	#	0000100	0.000	0.429	1	65.50	936	678	0.58		2	2
#	3	-8176.730;8176.730	#	#	1	#	#	#	#	0	0	#	0	0	#	#	1	#	1011101	1.000	1.000	1	23.00	938	680	0.42		2	2
5	1	-6484.600;6956.600	-284.280;290.280	10	#	0	#	#	#	#	0	0	#	#	#	0	#	0	1000000	0.000	0.262	1	63.01	940	682	0.53		6	12
#	#	-5939.560;6605.560	#	#	#	#	#	2	#	#	#	0	#	#	#	#	#	#	1001000	0.000	0.291	1	57.44	957	682	0.16		8	54
#	#	#	#	#	1	0	0	7	#	2	#	#	0	#	#	1	#	#	1111100	0.035	0.714	1	30.50	943	685	0.37		2	2
#	2	-7280.650;16692.761	#	#	#	0	#	#	#	#	1	#	#	#	#	1	#	#	1111100	0.035	0.714	1	30.50	943	685	0.26		2	2
#	1	-6048.540;6048.540	#	#	#	#	#	#	#	#	0	#	0	0	0	1	#	#	0100100	0.000	0.200	1	60.37	964	689	0.37		13	25
#	#	-7880.710;6048.540	-221.760;315.480	#	#	#	#	#	#	0	#	#	#	0	0	#	#	#	0000100	0.000	0.186	1	58.94	997	694	0.26		147	205
#	#	3400.450;15721.550	781.200;1234.800	#	6	0	#	#	0	#	0	#	#	#	#	#	0	#	1001000	1.000	1.000	1	18.00	959	701	0.37		2	2
#	#	#	#	7	#	0	#	2	0	0	#	0	#	#	0	0	#	0	1001000	1.000	1.000	1	18.00	959	701	0.47		2	2
#	#	-2570.290;3926.290	-121.240;191.240	10	3	#	0	3	#	0	#	#	14	0	0	#	1	0	1000000	0.000	0.429	1	38.50	960	702	0.63		2	2
5	#	-2570.290;3926.290	-121.240;191.240	10	3	#	0	3	#	0	#	#	14	0	0	#	#	0	1010100	1.000	1.000	1	38.50	960	702	0.63		2	2
#	#	-6443.690;6048.540	#	#	#	#	#	#	0	0	#	#	0	0	#	#	0	0	0000100	0.000	0.254	1	71.29	997	704	0.37		69	103
#	#	-5017.450;5063.450	-221.760;221.760	#	1	#	#	#	#	0	#	#	#	0	#	#	#	#	1001000	0.000	0.217	1	53.11	938	707	0.26		30	54
#	1	#	-221.760;268.120	#	6	#	0	#	#	#	0	0	#	#	1	1	#	0	1011000	1.000	1.000	1	17.50	968	710	0.47		2	2
#	1	#	#	#	#	3	#	#	#	0	#	#	1	#	#	#	#	0	1001000	0.035	0.714	1	42.00	968	710	0.26		4	4
6	#	#	#	10	1	#	#	2	0	#	#	1	0	#	0	#	#	0	1000100	1.000	1.000	1	31.00	969	711	0.47		2	2
6	#	-4144.540;7952.540	#	10	#	0	0	#	0	#	#	#	0	0	#	0	0	#	1000100	1.000	1.000	1	31.00	969	711	0.53		2	2
#	#	#	-309.480;221.760	#	#	#	#	3	#	0	0	#	#	#	0	#	#	#	0010100	0.000	0.222	1	68.84	992	722	0.26		36	87
#	1	-7880.710;6956.600	-284.280;315.480	#	#	#	#	#	#	0	0	0	2	#	0	0	0	0	0000100	0.000	0.286	1	55.00	851	722	0.58		4	4
1	#	#	-221.760;221.760	#	1	0	#	#	#	1	#	#	#	#	#	1	1	#	1111101	0.214	0.857	2	32.12	982	724	0.37		6	8
#	4	#	#	3	#	#	#	3	0	0	0	#	0	#	0	#	0	0	1000100	0.002	0.524	1	76.17	728	728	0.53		4	6
#	4	#	#	#	#	3	0	#	0	#	#	0	0	#	0	#	0	#	1100100	0.001	0.486	1	75.40	728	728	0.42		2	10
3	#	#	-70.000;182.000	#	#	#	#	#	#	1	#	#	#	0	0	0	0	0	0010100	0.121	0.810	1	40.56	991	731	0.42		9	9
4	#	-2532.250;3068.250	-220.760;222.760	#	#	0	3	3	#	#	#	#	#	#	#	#	0	#	0101000	0.000	0.429	1	89.30	990	732	0.37		5	10
4	#	-2532.250;3068.250	-220.760;222.760	#	#	0	3	3	#	#	#	#	#	#	#	#	0	#	0010000	0.000	0.143	1	89.30	990	732	0.37		5	10
4	#	-2532.250;3068.250	-220.760;222.760	10	#	#	3	3	0	#	#	0	#	#	#	0	0	#	0110000	0.000	0.306	1	87.14	990	732	0.53		2	7
#	#	-757.892;3472.310	-221.760;315.480	#	#	#	#	#	0	#	#	#	#	#	0	#	0	0	0010100	0.000	0.247	1	56.74	991	733	0.32		59	151
#	#	#	-221.760;315.480	#	1	0	#	#	0	#	#	#	0	#	0	0	0	0	0010100	0.000	0.397	1	57.27	991	733	0.47		10	18
3	1	-757.892;3472.310	#	#	#	#	#	#	#	1	0	#	#	#	0	#	0	0	0010100	0.004	0.571	1	30.50	991	733	0.42		2	4
#	#	-7880.710;6048.540	-221.760;315.480	#	#	#	#	#	#	0	#	#	#	#	0	#	#	#	0000100	0.000	0.202	1	56.12	998	734	0.21		133	188
#	1	#	#	8	#	0	#	#	#	0	#	0	#	#	0	0	#	#	0000100	0.000	0.352	1	63.20	993	735	0.37		12	15
4	1	-3196.300;3524.300	#	#	2	#	#	2	#	0	#	#	#	#	0	#	0	#	1000100	0.008	0.619	1	60.50	993	735	0.42		2	6
#	1	#	-163.320;169.320	8	#	#	0	#	#	0	0	0	#	0	#	#	0	0	0100000	0.004	0.571	2	76.50	996	738	0.53		2	4
4	1	#	#	8	2	#	0	#	#	0	0	0	0	#	0	0	0	#	0100000	1.000	1.000	1	75.50	996	738	0.63		2	2
3	1	#	#	#	#	0	#	#	#	0	#	0	0	#	0	#	0	0	0000100	0.000	0.253	1	74.93	997	739	0.47		8	13
5	1	-4460.470;7749.690	-172.400;361.200	#	#	1	#	2	0	#	0	0	1	#	0	0	0	0	0100100	1.000	1.000	1	34.50	998	740	0.74		2	2
#	1	-7707.690;6068.470	-397.944;221.760	#	#	#	0	#	#	0	#	#	#	1	#	#	#	0	0000100	0.000	0.429	1	35.62	998	740	0.37		6	8
#	1	#	-210.680;212.680	#	#	0	#	#	0	#	0	0	0	0	#	1	0	#	1000000	0.001	0.492	1	73.33	1000	742	0.53		9	9
#	1	#	-210.680;212.680	#	#	0	#	#	0	#	0	0	0	0	#	1	0	#	0100100	0.000	0.143	1	73.33	818	742	0.53		4	9
#	#	#	-144.280;178.280	4	6	#	#	#	#	0	#	0	#	0	0	1	0	#	1001010	1.000	1.000	1	81.50	1000	742	0.47		2	2
6	1	#	-143.520;239.520	10	0	0	#	4	0	#	0	0	4	#	1	0	#	#	1011100	1.000	1.000	1	22.00	873	744	0.68		1	1
#	1	#	-143.520;239.520	10	0	0	#	4	0	#	0	0	#	#	1	#	#	#	1011100	1.000	1.000	1	22.00	873	744	0.53		1	1
#	#	-7152.650;7408.650	#	#	#	#	0	3	#	0	0	#	#	0	1	0	#	0	1010100	0.000	0.429	1	28.50	876	747	0.47		2	4
#	#	-7152.650;7408.650	#	#	#	#	#	3	#	0	0	#	#	0	1	#	0	#	1010100	0.002	0.543	1	39.60	929	747	0.37		3	5
#	#	#	#	#	#	#	0	#	#	0	0	#	#	0	#	#	#	0	1010000	0.000	0.252	1	60.04	960	747	0.26		19	81
#	#	-4556.410;4628.410	#	#	#	0	0	#	#	0	0	#	1	0	#	#	#	0	1010000	0.000	0.371	1	58.45	748	748	0.42		3	15
#	1	#	#	#	3	#	#	#	#	0	#	#	#	0	#	0	#	0	1000100	0.035	0.714	1	76.00	906	748	0.32		3	3
#	1	-3777.350;4063.350	-91.440;271.440	#	2	#	0	#	#	0	0	0	#	0	#	0	#	#	1100000	0.000	0.429	1	72.33	880	751	0.53		1	9
5	1	#	#	#	2	#	0	#	1	0	0	#	0	0	0	0	#	0	0100000	0.035	0.714	1	67.00	880	751	0.63		1	1
#	4	-6809.700;8871.700	#	#	2	0	#	2	#	0	#	#	1	1	#	0	#	0	0101000	1.000	1.000	1	46.00	881	752	0.53		1	1
#	#	-6048.540;5488.490	-221.760;236.880	#	#	#	#	#	#	#	0	#	0	#	0	#	1	1	0000100	0.000	-0.333	1	44.17	924	753	0.37		6	6
1	#	-5488.490;6048.540	-236.880;221.760	#	1	5	0	#	#	0	#	#	#	0	0	#	1	#	0111100	1.000	1.000	1	38.00	882	753	0.53		1	1
#	#	-6365.570;3068.250	-220.760;252.000	#	1	0	3	3	0	0	#	0	#	#	#	0	#	0	0011010	0.000	0.238	1	75.56	883	754	0.58		1	9
1	#	-5824.520;6403.570	-252.000;222.760	#	#	#	#	3	0	0	0	#	#	#	1	0	#	#	0001000	0.000	0.048	1	37.33	883	754	0.47		1	3
4	#	#	#	#	#	0	7	#	0	#	0	0	1	0	1	#	#	0	1101110	1.000	1.000	1	14.00	886	757	0.53		1	1
4	#	#	#	#	#	#	7	#	0	#	0	#	#	0	1	#	#	0	1101110	1.000	1.000	1	14.00	886	757	0.37		1	1
6	2	-4212.400;4748.400	#	#	1	#	0	3	#	1	#	#	#	#	0	0	0	0	1000000	0.000	0.429	1	23.00	887	758	0.58		1	1
#	2	-4212.400;4748.400	#	#	1	#	0	3	#	#	#	1	#	#	0	0	0	0	0010100	0.035	0.714	1	23.00	887	758	0.53		1	1
4	1	-3654.550;8666.550	-151.360;191.360	8	#	0	#	#	#	#	0	0	#	#	1	#	0	0	1100110	1.000	1.000	1	37.00	893	764	0.58		2	2
#	#	-7504.670;7504.670	#	#	#	0	#	6	1	1	1	#	0	0	0	1	#	#	1111110	0.012	0.643	1	26.75	765	765	0.53		1	4
1	#	#	#	#	#	0	#	#	1	#	1	#	0	0	0	1	#	#	1111100	0.035	0.714	1	39.00	765	765	0.42		1	1
3	#	-6048.540;3068.250	-233.880;32.949	#	#	0	#	#	#	0	#	0	#	#	0	#	1	#	1001000	0.000	0.286	1	58.00	892	768	0.42		2	4
#	2	-6048.540;6048.540	-221.760;221.760	#	#	#	#	#	#	0	#	#	1	0	0	#	#	#	1001000	0.000	0.257	1	70.40	769	769	0.37		1	5
4	#	#	-370.000;386.000	3	1	3	0	#	#	0	0	0	1	0	0	#	0	#	1101000	1.000	1.000	1	72.00	772	772	0.68		1	1
#	1	#	-158.320;174.320	#	1	3	#	#	0	0	#	#	#	#	#	#	#	#	1101000	1.000	1.000	1	72.00	772	772	0.32		1	1
4	#	#	-281.240;283.240	6	5	1	2	4	#	0	#	#	#	0	#	#	0	0	1001010	0.035	0.714	1	43.00	903	774	0.58		1	1
#	4	1298.280;17427.720	-126.840;588.840	#	1	#	#	3	0	0	#	1	#	0	0	0	0	#	0010000	0.000	0.429	1	22.00	905	776	0.63		1	1
5	1	#	#	#	3	0	5	3	#	0	#	0	0	0	#	0	#	0	1010100	1.000	1.000	1	93.00	906	777	0.63		1	1
#	1	-3182.330;4210.330	#	#	3	#	5	3	#	0	#	0	0	#	#	#	#	0	1010100	1.000	1.000	1	93.00	906	777	0.47		1	1
#	#	-7880.710;6048.540	-221.760;315.480	#	6	#	3	#	#	#	#	#	#	#	#	#	0	#	1000000	0.000	0.357	1	66.88	1000	778	0.26		8	8
#	#	-7880.710;6048.540	-221.760;315.480	#	6	#	3	#	#	#	#	#	#	#	#	#	0	#	0100100	0.000	0.071	1	66.88	997	778	0.26		2	8
#	4	#	-267.280;307.280	8	#	0	0	#	#	0	#	#	#	#	0	0	#	#	1100000	0.035	0.714	1	57.00	908	779	0.42		1	2
#	4	-6273.600;7167.600	#	8	#	0	0	#	0	#	#	#	#	0	0	0	#	#	1100000	1.000	1.000	1	68.00	908	779	0.47		1	1
#	#	#	-309.480;221.760	#	#	#	0	#	#	#	#	#	#	#	0	#	#	#	1001000	0.000	0.198	1	49.10	983	781	0.16		37	99
#	#	#	-309.480;221.760	#	#	#	0	#	#	#	#	#	#	#	0	#	#	#	0000100	0.000	0.195	1	49.10	998	781	0.16		75	99
#	#	#	-221.760;221.760	#	1	0	#	#	#	1	#	#	#	#	#	1	1	#	1111101	0.214	0.857	1	32.00	982	782	0.32		4	6
4	#	-4256.380;4256.380	-322.560;322.560	#	0	#	#	#	#	0	0	0	#	0	1	0	#	0	1101010	1.000	1.000	1	26.00	912	783	0.58		1	1
5	1	#	#	6	4	0	3	#	1	0	0	#	#	0	#	#	0	#	0110101	1.000	1.000	1	28.00	913	784	0.58		1	1
#	#	-6443.690;9013.690	#	#	0	#	0	#	0	#	#	#	#	#	0	1	#	0	1000100	0.008	0.619	1	45.33	926	786	0.37		3	3
3	#	#	-99.400;253.400	6	#	#	0	#	0	0	0	#	0	#	#	1	#	#	1001110	0.000	0.429	1	69.00	786	786	0.47		1	3
2	#	#	-221.760;315.480	#	#	#	#	3	#	0	0	0	#	#	#	#	0	#	1010000	0.000	0.371	1	79.20	787	787	0.37		2	5
#	#	#	-221.760;315.480	#	#	#	#	3	#	0	0	#	#	#	#	#	0	#	1010000	0.000	0.359	1	69.29	968	787	0.26		26	66
4	1	-4020.380;4492.380	-188.600;214.600	10	#	0	#	5	#	#	0	#	0	0	#	#	#	#	1001110	1.000	1.000	1	52.00	789	789	0.53		1	1
4	1	-4020.380;4492.380	-188.600;214.600	10	#	0	#	5	#	0	0	#	#	0	#	#	#	#	1001110	1.000	1.000	1	52.00	789	789	0.53		1	1
6	#	#	-181.560;211.560	1	#	#	#	3	0	#	1	#	6	#	0	#	0	0	1010100	1.000	1.000	1	29.00	919	790	0.53		1	1
#	3	#	-126.840;588.840	#	#	#	#	3	#	0	#	#	#	0	0	0	#	0	1010100	0.005	0.592	1	66.00	920	791	0.42		3	7
#	#	#	#	#	#	#	#	#	#	0	#	1	#	0	#	#	0	0	1010000	0.002	0.524	1	45.33	930	791	0.26		7	9
#	#	-5824.520;5824.520	#	1	#	0	#	#	0	0	0	0	#	0	#	0	0	0	0000100	0.000	0.214	1	78.62	963	792	0.58		7	8
#	#	#	#	2	#	#	0	#	#	#	#	0	0	0	0	#	0	#	1000100	0.012	0.643	1	61.50	923	794	0.37		2	4
#	4	#	#	2	#	#	0	3	#	1	#	#	0	0	0	#	#	#	1010100	1.000	1.000	1	47.00	923	794	0.42		1	1
#	1	#	#	#	#	#	#	2	#	0	0	#	#	0	#	#	#	#	1001000	0.002	0.536	1	60.75	959	796	0.26		7	16
#	1	#	#	#	6	#	#	#	#	#	#	0	1	#	#	1	#	0	1001000	0.012	0.643	1	25.50	968	796	0.32		4	4
3	1	-6272.560;6272.560	#	#	#	#	#	3	0	#	0	0	0	0	#	#	#	0	0000100	0.000	0.276	1	71.19	997	797	0.53		11	15
1	#	#	#	#	1	#	#	3	#	0	1	0	#	#	#	#	0	0	0101010	1.000	1.000	1	37.00	927	798	0.42		1	1
1	4	#	-236.960;256.960	2	6	0	#	#	#	#	0	0	#	0	1	0	0	0	1010000	0.035	0.714	1	29.00	929	800	0.68		1	1
1	#	-5933.540;6163.540	#	2	#	0	5	3	0	0	0	0	#	#	#	0	#	0	1010100	1.000	1.000	1	54.50	929	800	0.63		2	2
3	4	-8287.740;8289.740	#	#	#	#	#	3	0	1	#	0	0	#	0	0	0	#	0010100	0.035	0.714	1	47.00	989	803	0.58		6	6
3	4	-8287.740;8289.740	#	#	#	#	#	3	0	1	#	0	0	#	0	0	0	#	1000000	0.000	0.429	1	47.00	989	803	0.58		6	6
3	4	-8287.740;8289.740	#	6	1	#	#	#	#	#	#	0	0	#	#	0	#	#	1010100	1.000	1.000	1	52.67	932	803	0.42		3	3
3	4	-8287.740;8289.740	#	6	1	#	#	#	0	#	0	0	0	#	0	0	#	#	1010100	1.000	1.000	1	52.67	932	803	0.58		3	3
6	3	#	#	1	#	#	0	4	#	1	1	1	#	0	#	#	0	0	1011100	1.000	1.000	1	21.00	933	804	0.58		1	1
6	3	#	#	1	#	#	0	4	#	1	1	#	#	0	#	#	0	#	1011100	1.000	1.000	1	21.00	933	804	0.47		1	1
#	4	#	#	3	#	3	#	3	0	#	0	#	0	#	0	#	0	0	1000000	0.000	0.429	1	77.40	805	805	0.53		5	5
#	4	#	#	3	#	3	#	3	0	#	0	#	0	#	0	#	0	0	0100100	0.000	0.371	1	77.40	805	805	0.53		2	5
#	#	-5824.520;5824.520	#	1	#	0	#	#	0	0	0	0	#	#	#	0	0	0	0100100	0.000	0.429	1	78.62	963	806	0.53		7	8
#	#	-5824.520;5824.520	#	1	#	0	#	#	0	0	0	0	#	#	#	0	0	0	1001010	0.000	-0.214	1	78.62	921	806	0.53		1	8
4	4	#	#	1	5	#	5	4	0	0	#	0	0	0	0	#	0	#	0110000	0.000	0.429	1	75.00	808	808	0.68		1	1
4	4	-5030.450;5050.450	#	1	5	0	#	#	#	#	0	0	#	0	#	0	#	0	0110100	0.214	0.857	1	90.50	808	808	0.58		2	2
5	1	-6484.600;6956.600	-284.280;290.280	10	#	0	0	#	#	#	0	#	#	#	#	0	#	0	1000000	0.000	0.143	1	56.33	940	811	0.53		1	3
5	1	-6484.600;6956.600	-284.280;290.280	10	6	0	#	#	#	#	0	#	#	#	#	0	#	0	1000000	0.004	0.571	1	70.00	940	811	0.53		2	2
#	#	-6048.540;3068.250	-221.760;315.480	#	#	#	#	3	0	0	#	#	#	#	#	#	0	#	1010000	0.000	0.294	1	71.54	967	817	0.32		16	53
#	#	-6048.540;3068.250	-221.760;315.480	#	#	#	#	3	0	0	#	0	#	#	0	#	0	#	1010000	0.000	0.257	1	74.53	967	817	0.42		10	45
5	1	#	#	6	#	0	#	3	0	#	#	0	#	#	#	#	#	#	1100100	1.000	1.000	1	62.00	818	818	0.37		1	1
#	1	-4064.510;7360.510	#	#	2	0	3	#	#	0	0	#	#	#	0	1	#	1	0000100	0.000	0.429	1	62.00	818	818	0.53		1	1
#	#	#	-256.040;258.040	#	#	#	2	#	0	#	#	#	0	#	#	1	#	#	1100100	1.000	1.000	1	71.50	820	820	0.26		2	2
#	4	-7500.670;7508.670	-342.720;342.720	#	#	1	#	5	0	#	0	#	1	#	#	0	1	#	1001011	0.035	0.714	1	28.50	826	826	0.53		2	2
#	4	-7500.670;7508.670	-342.720;342.720	#	#	1	#	5	0	#	0	#	1	#	#	0	1	#	0100000	0.000	-0.143	1	28.50	826	826	0.53		2	2
#	#	#	-270.200;221.760	#	#	0	#	#	#	#	0	#	#	#	0	#	#	0	1001000	0.000	0.195	1	55.55	1000	829	0.26		30	98
5	1	#	#	#	#	0	#	2	0	#	#	#	#	#	#	#	#	#	1001000	0.005	0.592	1	57.57	959	830	0.26		4	7
#	#	#	781.200;1234.800	7	6	#	#	2	0	0	#	0	5	0	0	0	0	0	1001000	1.000	1.000	1	20.00	959	830	0.68		1	1
#	#	-2570.290;3926.290	-121.240;191.240	#	3	0	#	3	#	0	0	#	14	0	#	#	#	#	1000000	0.000	0.429	1	38.00	960	831	0.47		1	1
5	#	#	#	10	#	#	0	3	#	0	#	1	14	0	0	#	1	#	0000100	0.000	0.429	1	38.00	960	831	0.53		1	1
#	#	-6468.580;5823.480	-270.200;166.320	10	5	0	#	#	#	#	#	#	#	#	#	#	0	#	1000000	0.000	0.102	1	69.43	994	833	0.32		4	7
4	1	-4929.480;6524.580	-166.320;212.680	#	#	#	#	#	#	0	#	#	0	0	#	0	#	0	1000100	0.000	0.270	1	65.44	893	833	0.47		3	9
#	#	-4996.470;5532.470	-221.760;222.760	#	#	0	3	3	#	#	#	#	#	#	#	0	#	#	0001000	0.000	0.158	1	80.58	990	836	0.32		10	19
#	#	-4996.470;5532.470	-221.760;222.760	#	#	0	3	3	#	#	#	#	#	#	#	0	#	#	0110000	0.000	0.203	1	80.58	990	836	0.32		3	19
#	#	-6443.690;5841.520	#	10	#	0	#	#	0	0	#	#	0	0	0	1	0	#	1011111	0.000	0.429	1	65.00	837	837	0.53		1	2
#	#	-5807.520;6048.540	#	#	#	#	#	#	#	0	#	#	0	#	#	#	#	#	0000100	0.000	0.217	1	65.43	997	837	0.16		56	77
#	#	#	-221.760;315.480	#	#	#	#	#	#	0	0	#	#	#	#	#	0	#	1010000	0.000	0.246	1	58.34	968	839	0.21		27	108
1	#	#	#	#	0	#	0	4	0	0	0	0	0	#	0	#	#	0	1100101	1.000	1.000	1	47.00	970	841	0.58		1	1
#	#	-6443.690;9013.690	-152.320;180.320	2	0	3	#	#	0	0	#	#	#	#	0	#	1	#	1000100	0.000	0.429	1	47.00	970	841	0.47		1	1
2	#	111.250;16912.750	#	#	#	0	0	#	#	0	#	0	22	0	0	0	#	1	0000100	0.000	0.143	1	18.00	974	845	0.58		1	1
#	#	#	-126.840;588.840	#	#	#	#	#	#	0	#	1	#	0	#	0	#	0	1000000	0.000	0.357	1	44.00	930	846	0.32		8	8
