-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	1	0	0	0	0	#	0	0	0	0	#	0	#	#	0	0	#	0	0	#	#	0	000000000000000000000000000000001000000000000	0.862	0.993	1	117.97	9984	9437	0.70		21	27	0.007
#	0	0	0	1	0	#	0	#	#	0	0	0	1	0	0	#	0	0	#	0	0	0	000000000000000000000000000000000000000000001	0.742	0.985	1	101.17	9750	9440	0.74		3	6	0.015
0	0	#	0	1	#	0	#	#	#	0	#	0	1	0	0	#	#	0	#	0	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	133.00	9750	9440	0.61		3	3	0.000
#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	119.33	9722	9441	0.91		3	3	0.000
1	0	#	0	0	#	0	0	0	0	#	0	0	0	#	0	#	0	0	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	108.50	9722	9441	0.74		2	2	0.000
#	#	0	0	#	1	0	#	#	0	0	#	0	#	#	1	0	0	0	0	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	145.60	9966	9444	0.61		5	5	0.000
#	#	#	0	#	1	0	#	#	0	0	0	0	#	#	1	0	#	0	0	#	#	#	000000000000000000000000000000000000000000010	1.000	1.000	1	145.60	9966	9444	0.48		5	5	0.000
0	0	0	0	0	0	0	#	0	0	0	1	0	0	0	#	1	#	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	62.67	9646	9446	0.83		3	3	0.000
0	0	#	#	#	0	#	0	0	#	0	1	#	0	0	#	1	0	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	63.50	9646	9446	0.65		2	2	0.000
0	0	0	#	0	0	0	#	1	0	0	0	0	#	0	0	0	0	0	0	0	0	#	000000000000001000000000000000000000000000000	0.495	0.965	1	170.80	9772	9447	0.83		4	18	0.035
0	0	0	0	0	0	0	0	1	#	0	0	0	#	0	0	0	0	#	0	0	0	0	000000000000001000000000000000000000000000000	0.514	0.967	1	164.75	9772	9447	0.87		5	19	0.033
#	0	0	0	#	0	0	0	#	0	0	0	0	0	#	1	0	#	#	0	0	0	0	000000000000000000010000000000000000000000000	0.403	0.956	1	101.50	9449	9449	0.74		0	2	0.044
0	#	0	#	0	0	0	#	0	#	#	1	0	#	0	0	#	#	0	1	0	0	0	000000000100000000000000000000000000100000000	0.638	0.978	1	49.50	9452	9452	0.65		0	2	0.022
0	0	#	0	0	0	0	0	0	0	0	0	0	0	#	1	0	#	0	1	0	#	0	000000000000000000000000000000000001000000000	0.470	0.963	1	192.93	9927	9453	0.83		4	21	0.037
#	0	0	0	0	0	#	0	0	0	0	0	0	0	0	#	0	0	0	1	0	#	#	000000000000000000000000000000000001000000000	0.452	0.961	1	209.50	9927	9453	0.78		5	32	0.039
1	0	0	0	1	#	0	0	0	0	0	0	0	#	#	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000001	0.928	0.996	1	89.00	9924	9455	0.83		5	6	0.004
#	0	0	0	0	#	1	0	0	0	0	0	0	0	#	1	0	#	0	0	#	0	0	000000000000000000000000100000000000000100000	0.699	0.982	1	168.90	9654	9457	0.78		2	10	0.018
#	0	0	0	0	#	1	0	#	0	0	0	0	0	#	1	0	0	#	0	0	0	0	000000000000000000000000100000000000000100000	0.699	0.982	1	168.90	9654	9457	0.78		2	10	0.018
0	1	#	0	0	0	0	#	0	0	#	#	0	1	0	#	0	1	#	0	0	#	#	000000000000000000000000000000010000000000000	0.403	0.956	1	113.00	9458	9458	0.65		0	1	0.044
0	#	#	#	0	#	0	0	0	0	1	1	#	0	#	1	0	#	0	0	0	0	0	100000000000000000000000000000000000010000000	0.403	0.956	1	58.33	9460	9460	0.70		0	3	0.044
0	#	#	#	#	0	0	0	0	0	#	1	#	0	0	1	0	#	0	#	0	0	0	100000000000000000000000000000000000010000000	0.373	0.952	1	53.17	9460	9460	0.65		0	6	0.048
#	0	0	0	#	1	0	0	0	0	#	0	0	0	0	#	#	#	0	#	0	#	0	000000000000000000000000000000000000000000010	0.862	0.993	1	120.65	9976	9461	0.65		9	12	0.007
#	0	#	0	0	1	0	#	0	#	0	0	0	0	#	#	0	#	0	#	#	0	#	000000000000000000000000000000000000000000010	0.850	0.992	1	125.31	9976	9461	0.57		8	11	0.008
#	0	1	0	0	0	0	0	0	#	#	0	#	0	#	1	0	#	0	#	#	0	0	100000000000000000000000000000000000000000000	0.638	0.978	1	102.00	9992	9462	0.65		1	2	0.022
0	0	#	#	0	0	0	1	0	0	0	0	0	0	0	0	#	0	0	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	185.83	9775	9463	0.83		6	6	0.000
0	0	1	0	#	0	0	0	#	0	#	0	#	#	0	#	0	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	220.15	9992	9464	0.65		21	21	0.000
0	0	1	#	#	0	0	0	#	0	#	0	#	#	#	#	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.984	0.999	1	192.50	9992	9464	0.52		27	28	0.001
1	1	#	0	0	#	0	#	0	0	0	0	#	#	#	0	0	0	#	0	0	0	#	000010000000000000000000000000001000000000000	0.899	0.995	1	219.54	9985	9466	0.65		33	42	0.005
1	1	#	0	0	#	#	0	#	0	0	0	#	#	0	0	#	0	#	0	0	0	0	000010000000000000000000000000001000000000000	0.886	0.994	1	214.86	9985	9466	0.65		35	44	0.006
0	0	0	0	0	0	0	0	0	#	#	#	#	1	#	#	0	#	0	0	#	#	0	000000000000000000000000000000010000000000000	0.856	0.992	1	160.78	9981	9467	0.61		19	23	0.008
0	0	0	#	0	0	0	0	0	0	0	1	#	1	#	#	0	#	#	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	156.50	9981	9467	0.70		4	4	0.000
#	0	1	1	#	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	135.50	9755	9469	0.74		2	2	0.000
0	0	0	0	0	0	#	0	0	0	0	0	#	0	0	0	#	0	0	#	#	#	#	000000000000000000000000000000100000000000000	0.461	0.962	1	214.63	9856	9470	0.70		8	48	0.038
0	0	0	#	0	0	#	0	0	0	#	0	0	0	0	0	#	0	0	0	0	0	#	000000000000000000000000000000100000000000000	0.463	0.962	1	190.11	9856	9470	0.78		7	40	0.038
0	0	#	#	0	#	1	0	0	0	0	0	0	0	0	1	0	0	0	0	#	0	#	000000000000000000000000100000000000000000000	0.934	0.997	2	147.33	9998	9471	0.78		11	13	0.003
0	0	0	1	0	0	0	0	0	#	1	1	0	0	0	0	#	0	0	0	0	0	#	000000000000000000000000000010000000000001000	0.403	0.956	1	109.17	9473	9473	0.87		0	6	0.044
0	0	#	1	0	0	#	#	0	#	1	1	0	0	0	0	0	0	#	0	0	0	0	000000000000000000000000000010000000000001000	0.358	0.950	1	105.75	9473	9473	0.78		0	4	0.050
0	1	0	0	0	#	#	0	#	0	0	#	0	1	#	#	0	#	0	0	0	#	#	000000000000000000000000000000001000000000000	0.830	0.991	1	87.89	9964	9475	0.61		9	12	0.009
0	1	0	#	0	0	0	0	0	0	0	#	#	#	0	0	#	0	#	0	0	0	0	000000000000000000000000000000001000000000000	0.884	0.994	1	141.52	9984	9475	0.74		14	18	0.006
0	0	1	0	#	#	0	#	0	0	#	#	#	0	0	0	#	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.940	0.997	1	198.41	9915	9477	0.70		27	29	0.003
0	0	0	0	#	1	0	0	#	0	0	0	#	0	0	1	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.638	0.978	1	58.00	9478	9478	0.83		0	1	0.022
0	0	0	0	#	#	#	#	1	0	0	0	0	0	0	0	#	0	0	0	0	#	0	000000000000000000000001000000000000000000000	0.800	0.989	1	176.97	9997	9479	0.74		12	16	0.011
0	#	#	0	0	#	#	1	0	0	0	0	0	0	#	#	#	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.971	0.999	1	153.75	9999	9482	0.70		14	15	0.001
1	1	#	#	0	0	0	0	#	#	0	0	0	#	#	#	0	0	#	#	0	#	0	000010000000000000000000000000001000000000000	0.909	0.995	1	218.04	9985	9483	0.57		34	42	0.005
#	0	0	0	0	#	0	#	0	0	0	0	0	1	0	0	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.638	0.978	1	191.64	9933	9488	0.78		18	35	0.022
0	#	0	0	0	#	0	#	0	0	0	#	0	1	0	0	0	#	#	0	0	#	0	000000000000000000000000000000010000000000000	0.662	0.980	1	157.30	9981	9488	0.70		15	25	0.020
0	0	#	0	0	#	0	1	0	0	0	#	0	0	0	1	0	0	0	0	0	0	0	000000000100000000000000000000000000010000000	0.638	0.978	1	151.00	9489	9489	0.87		0	7	0.022
0	0	1	0	#	#	0	#	0	0	#	#	#	0	0	0	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.907	0.995	1	191.89	9915	9491	0.65		29	32	0.005
0	1	0	#	0	0	0	0	0	0	#	#	0	#	0	0	0	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.877	0.993	1	142.78	9984	9492	0.74		13	17	0.007
0	1	0	#	0	#	0	0	#	#	#	0	0	#	0	0	0	0	0	0	0	#	0	000000000000000000000000000000001000000000000	0.862	0.993	1	149.99	9984	9492	0.70		11	15	0.007
0	0	#	#	0	0	0	1	0	#	0	#	0	0	0	0	0	0	#	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	168.60	9775	9493	0.74		5	5	0.000
0	0	#	0	0	0	0	1	0	#	0	0	#	#	0	0	#	0	0	#	0	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	185.50	9775	9493	0.65		4	4	0.000
1	0	#	#	0	0	0	#	0	#	0	#	0	0	#	0	0	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.955	0.998	1	286.64	9969	9494	0.70		36	39	0.002
#	0	0	0	0	#	0	#	0	#	0	0	0	0	#	0	#	#	0	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	108.50	9722	9496	0.65		2	2	0.000
0	0	#	#	0	#	1	#	0	#	0	0	0	0	0	1	#	0	0	#	#	0	#	000000000000000000000000100000000000000000000	0.915	0.996	1	150.10	9998	9498	0.61		8	10	0.004
#	0	0	#	0	#	1	0	0	#	#	0	0	0	0	1	#	0	0	0	0	#	#	000000000000000000000000100000000000000000000	0.895	0.994	1	129.41	9998	9501	0.65		9	12	0.006
0	0	#	0	0	0	1	0	0	0	#	#	#	0	0	1	#	0	0	0	0	0	0	000000000000000000000000100000000000000000000	0.820	0.990	1	140.56	9983	9501	0.78		6	9	0.010
#	#	#	0	0	0	0	#	0	0	#	1	0	#	0	#	0	#	0	#	#	1	0	000000000000000000000000000000010000000000000	0.708	0.983	1	127.04	9971	9502	0.57		8	13	0.017
0	0	0	#	0	0	0	#	1	0	0	0	0	#	#	0	0	0	#	0	0	0	0	000000000000001000000000000000000000000000000	0.501	0.966	1	163.84	9772	9506	0.78		4	17	0.034
0	0	0	#	1	#	0	#	0	#	#	0	0	#	#	0	#	0	0	0	#	#	0	000000000000000000000000000000000000000000001	0.870	0.993	1	133.93	9950	9507	0.57		13	16	0.007
0	0	0	#	1	#	#	#	#	#	0	0	0	#	#	0	#	0	0	0	#	0	0	000000000000000000000000000000000000000000001	0.870	0.993	1	133.93	9950	9507	0.57		13	16	0.007
0	0	#	#	0	0	0	1	0	#	0	0	0	#	0	0	#	0	0	#	#	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	194.33	9775	9508	0.61		3	3	0.000
0	0	#	0	0	0	0	1	0	0	0	0	0	0	#	0	#	#	0	0	0	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	194.33	9775	9508	0.74		3	3	0.000
0	0	0	1	0	#	1	#	0	0	0	#	0	0	0	1	0	#	0	0	#	#	#	000000000000000000000000100000000000000000000	1.000	1.000	1	107.00	9998	9509	0.70		2	2	0.000
1	0	0	#	0	0	#	0	0	#	0	#	0	0	#	#	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.935	0.997	1	266.35	9969	9512	0.70		35	40	0.003
1	0	#	#	0	#	0	#	#	0	0	#	0	#	0	0	0	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.954	0.998	2	272.55	9969	9512	0.65		43	47	0.002
0	1	#	0	0	0	0	#	#	#	0	0	0	0	#	0	0	0	#	0	0	#	#	000000000000000010000000000000001000000000000	0.612	0.976	1	155.80	9611	9513	0.65		1	11	0.024
0	#	0	#	0	#	#	#	0	0	#	0	0	#	0	#	#	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.790	0.988	1	185.20	9989	9514	0.57		26	36	0.012
0	0	#	0	0	0	0	0	0	#	#	0	0	#	#	0	0	0	0	1	#	0	#	000000000100000000000000000000000000000000000	0.774	0.987	1	202.90	9988	9515	0.70		10	14	0.013
0	0	#	0	0	0	0	0	#	#	#	0	#	0	0	0	0	0	0	1	0	#	#	000000000100000000000000000000000000000000000	0.774	0.987	1	202.90	9988	9515	0.70		10	14	0.013
1	#	0	#	0	0	#	0	0	#	#	1	0	1	1	0	0	1	0	0	#	1	0	000000000010000000000000000000000000000000000	0.403	0.956	1	79.00	9516	9516	0.74		0	1	0.044
0	0	#	0	0	0	0	0	0	0	0	1	0	1	#	0	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	191.00	9981	9521	0.78		3	3	0.000
#	0	#	0	0	0	#	0	#	#	0	#	0	#	#	#	#	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.535	0.969	1	163.79	9969	9523	0.39		61	200	0.031
1	0	0	0	0	#	0	0	#	#	#	#	0	#	#	#	#	1	#	0	0	#	#	000010000000000000000000000000000000000000000	0.664	0.980	2	130.02	9963	9523	0.48		12	23	0.020
1	0	0	0	0	0	#	0	#	#	#	#	#	#	1	0	#	#	#	0	0	0	#	000010000000000000000000000000000000000000000	0.742	0.985	1	116.50	9963	9525	0.52		4	6	0.015
#	0	#	0	0	#	0	#	0	#	0	#	0	#	#	#	#	#	0	0	0	#	0	000010000000000000000000000000000000000000000	0.551	0.971	1	177.40	9969	9525	0.48		59	177	0.029
0	0	0	0	0	0	0	0	0	0	0	0	1	0	#	1	0	#	0	#	0	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	110.25	9809	9527	0.78		4	4	0.000
0	0	0	0	0	0	0	0	#	0	0	0	1	0	0	#	0	0	0	#	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	137.33	9919	9527	0.83		9	9	0.000
1	#	0	#	0	#	0	0	#	0	#	#	0	#	#	0	0	#	0	0	0	0	0	000010000000000000000000000000000000000000000	0.745	0.985	1	239.26	9969	9528	0.61		46	96	0.015
#	0	#	0	#	0	0	0	0	0	0	#	0	0	1	0	0	1	0	#	#	0	0	000000000010000000000000000000000000000000000	0.548	0.970	1	79.00	9595	9529	0.74		1	3	0.030
1	0	#	#	#	#	0	0	0	#	#	#	0	0	#	#	#	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.867	0.993	1	237.64	9969	9533	0.39		35	47	0.007
1	0	#	0	#	#	#	0	#	0	0	1	0	0	0	#	0	#	0	#	0	#	#	000010000000000000000000000000000000000000000	1.000	1.000	1	193.00	9808	9533	0.57		2	2	0.000
#	0	0	0	0	#	#	0	#	1	1	1	0	0	0	0	#	0	0	0	0	0	#	000000000000000000000000000000000000100000000	1.000	1.000	1	56.00	9800	9534	0.74		1	1	0.000
0	0	1	#	0	0	0	0	#	#	0	0	0	0	#	#	0	#	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	2	204.06	9992	9535	0.65		21	21	0.000
1	0	0	0	1	0	0	0	#	#	0	#	0	#	0	0	#	0	0	0	0	0	#	000010000000000000000000000000000000000000001	0.915	0.996	1	87.60	9924	9539	0.74		4	5	0.004
#	0	#	1	0	0	0	0	0	0	1	#	0	0	0	0	1	0	0	#	#	0	#	000000000000000000000000000000000000100001000	0.638	0.978	1	88.00	9792	9542	0.74		1	3	0.022
1	1	#	0	#	0	0	0	0	#	0	#	#	0	#	#	0	#	#	0	0	#	0	000010000000000000000000000000001000000000000	0.908	0.995	1	231.44	9985	9543	0.57		18	23	0.005
#	0	0	1	#	0	0	#	#	0	#	1	#	0	#	1	#	0	0	0	0	#	0	000000000000000000000000000000000000010010000	0.155	0.911	1	49.00	9546	9546	0.61		0	1	0.089
0	0	0	0	0	#	#	0	0	#	#	#	0	1	#	0	0	#	0	#	0	#	0	000000000000000000000000000000010000000000000	0.862	0.993	1	164.57	9981	9547	0.61		15	18	0.007
0	0	1	0	0	0	0	#	#	#	1	0	0	0	0	0	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	145.00	9562	9548	0.74		1	1	0.000
0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	#	0	#	0	0	0	#	000000000000100000000000000000000000010000000	0.252	0.933	1	115.00	9549	9549	0.87		0	3	0.067
0	0	1	0	0	0	0	#	0	0	1	1	0	0	0	0	0	0	#	0	#	0	#	000000000000100000000000000000000000010000000	0.252	0.933	1	115.00	9549	9549	0.83		0	3	0.067
#	1	0	0	0	#	#	0	0	#	0	0	0	#	#	0	#	0	#	#	0	0	0	000010000000000000000000000000001000000000000	0.783	0.988	1	194.26	9985	9550	0.61		31	53	0.012
0	0	0	0	#	#	0	#	1	0	0	#	0	0	0	0	0	#	0	0	0	0	#	000000000000000000000001000000000000000000000	0.846	0.992	1	169.21	9997	9552	0.74		13	16	0.008
0	0	#	0	0	0	0	1	0	0	#	0	0	#	0	0	#	0	0	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	197.00	9775	9553	0.78		2	2	0.000
0	0	#	0	0	0	0	1	#	0	#	0	0	0	0	0	0	0	#	#	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	197.00	9775	9553	0.78		2	2	0.000
0	0	1	#	#	0	0	0	#	#	#	#	#	0	#	#	0	0	0	#	#	#	#	100000000000000000000000000000000000000000000	0.912	0.995	1	160.93	9992	9554	0.43		29	34	0.005
0	0	0	0	#	0	#	0	1	0	0	0	0	0	#	#	0	0	0	#	#	0	0	000000000000000000000001000000000000000000000	0.826	0.990	1	176.74	9997	9555	0.74		11	14	0.010
#	#	0	0	#	#	0	0	0	0	0	#	0	0	1	0	#	#	0	0	#	0	#	000000000010000000000000000000000000000000000	0.470	0.963	1	91.22	9595	9557	0.61		1	9	0.037
1	0	0	0	0	0	0	0	#	0	#	#	0	0	1	0	0	0	#	#	0	0	#	000000000010000000000000000000000000000000000	0.403	0.956	1	134.00	9557	9557	0.74		0	1	0.044
1	0	#	#	0	0	0	0	0	#	0	1	0	0	#	#	0	0	0	#	0	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	195.00	9808	9558	0.70		1	1	0.000
0	0	0	0	#	0	0	0	#	0	0	#	0	1	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.403	0.956	1	73.00	9559	9559	0.87		0	1	0.044
#	0	0	0	#	#	0	0	#	0	0	0	#	1	1	#	#	#	0	0	#	#	0	000000000010000000000000000000000000000000000	0.403	0.956	1	86.33	9559	9559	0.57		0	6	0.044
0	0	0	0	0	0	0	0	#	1	1	1	0	0	0	0	0	0	#	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	56.00	9800	9560	0.91		1	1	0.000
0	0	1	#	0	#	0	#	0	0	1	#	#	0	#	0	#	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.638	0.978	1	93.60	9880	9562	0.70		2	5	0.022
#	0	0	#	0	0	0	0	0	0	#	0	0	1	0	0	#	1	0	0	#	#	#	000000000000000000000000000000010000000000000	0.800	0.989	1	168.38	9933	9564	0.70		6	8	0.011
1	0	0	0	0	0	0	0	0	#	#	0	0	1	0	#	0	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.742	0.985	1	159.83	9916	9564	0.74		4	6	0.015
#	#	0	#	0	0	#	#	0	0	#	#	#	0	0	0	#	0	0	0	#	0	#	000000000000000000000000000000000000000001000	0.399	0.955	1	192.30	9993	9565	0.52		13	130	0.045
0	0	0	0	0	#	0	0	0	0	0	0	0	0	#	0	0	#	#	0	0	#	#	000000000000000000000100000000000000000000000	0.472	0.963	1	208.42	9960	9568	0.74		6	32	0.037
0	0	0	0	0	0	#	0	0	0	0	0	0	0	#	0	0	0	0	0	#	#	0	000000000000000000000100000000000000000000000	0.485	0.964	1	244.65	9885	9568	0.83		5	25	0.036
0	#	#	0	#	0	#	1	#	0	0	0	0	0	#	#	#	0	0	#	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	157.11	9999	9571	0.57		9	9	0.000
0	#	#	0	0	#	0	1	0	0	#	#	#	#	#	#	#	0	0	0	0	0	0	000000000100000000000000000000000000000000000	0.814	0.990	1	124.05	9999	9571	0.57		10	13	0.010
0	0	0	0	#	0	0	#	1	#	0	0	0	0	0	0	#	#	0	#	0	#	0	000000000000000000000001000000000000000000000	0.800	0.989	1	176.26	9997	9573	0.70		9	12	0.011
1	0	#	#	#	#	#	0	#	0	0	#	0	0	0	#	#	0	0	#	0	#	#	000010000000000000000000000000000000000000000	0.902	0.995	1	235.61	9969	9574	0.48		31	39	0.005
1	0	#	#	0	0	0	0	#	#	#	#	0	0	0	#	0	#	0	0	0	0	#	000010000000000000000000000000000000000000000	0.971	0.999	1	289.32	9969	9574	0.61		28	30	0.001
0	0	#	0	0	0	0	0	0	0	0	0	0	0	#	1	0	#	#	1	0	#	0	000000000000000000000000000000000001000000000	0.444	0.960	1	186.97	9927	9576	0.78		3	19	0.040
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	000000000100000000000000000000001000000000000	0.501	0.966	1	197.67	9577	9577	1.00		1	17	0.034
0	0	0	0	#	0	0	#	0	0	0	0	#	0	0	0	#	0	0	0	#	#	#	000000000000000000000000000000100000000000000	0.460	0.962	1	195.91	9856	9578	0.70		7	42	0.038
0	0	0	1	0	#	0	0	0	0	#	1	0	0	#	#	#	0	0	0	0	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	88.00	9706	9579	0.78		1	1	0.000
0	#	#	0	0	0	#	1	#	0	0	0	0	#	#	#	#	0	0	#	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	2	157.12	9999	9580	0.57		8	8	0.000
0	0	#	#	0	0	0	#	1	0	0	#	0	#	0	0	0	0	0	0	0	0	#	000000000000001000000000000000000000000000000	0.460	0.962	1	154.50	9772	9582	0.74		2	14	0.038
1	1	#	0	#	0	0	0	0	0	0	#	0	#	0	#	0	#	#	0	0	#	#	000010000000000000000000000000001000000000000	0.729	0.984	1	193.56	9985	9584	0.61		28	44	0.016
1	1	#	#	#	0	0	#	0	#	0	#	0	#	#	0	0	#	0	0	0	0	0	000010000000000000000000000000001000000000000	0.809	0.989	1	212.59	9985	9584	0.61		28	40	0.011
1	0	#	#	0	#	#	0	0	#	0	0	#	#	0	#	#	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.874	0.993	1	228.70	9969	9585	0.43		42	53	0.007
1	0	#	0	0	#	#	0	0	#	#	#	0	#	0	#	#	1	0	0	0	#	#	000010000000000000000000000000000000000000000	0.508	0.967	1	155.20	9918	9585	0.52		2	10	0.033
#	0	0	0	0	#	0	0	0	0	0	0	0	0	#	0	#	0	#	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	109.00	9722	9586	0.74		1	1	0.000
1	0	#	0	0	#	0	0	0	0	0	0	0	0	#	0	#	0	0	0	1	#	#	000000000000000000000000000000000010000000000	1.000	1.000	1	109.00	9722	9586	0.74		1	1	0.000
0	0	0	0	0	0	#	0	0	#	0	0	0	0	0	0	#	0	0	0	0	0	#	010000000000000000000000000000000000000000000	0.481	0.964	1	220.61	9786	9588	0.83		6	26	0.036
0	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	010000000000000000000000000000000000000000000	0.482	0.964	1	222.33	9786	9588	0.87		6	31	0.036
#	#	0	#	#	0	0	#	0	0	1	#	0	#	0	0	0	0	0	0	#	0	0	000000000000000000000000000000000000010000000	0.491	0.965	1	86.00	9742	9591	0.65		1	7	0.035
1	#	#	0	0	#	0	0	0	#	0	#	#	#	#	0	#	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.766	0.987	1	214.48	9969	9593	0.57		44	89	0.013
1	#	#	#	0	#	0	#	0	0	0	0	0	#	1	0	#	0	0	#	0	#	#	000010000000000000000000000000000000000000000	0.742	0.985	1	105.33	9823	9593	0.57		1	3	0.015
0	#	#	#	#	0	#	#	0	0	#	1	#	0	0	#	#	0	#	1	0	0	#	000000000100000000000000000000000000000000000	0.688	0.981	1	44.33	9949	9594	0.48		4	6	0.019
0	#	1	0	#	0	0	0	0	0	#	0	#	#	0	#	#	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	216.70	9992	9596	0.61		12	12	0.000
0	0	1	#	#	0	0	0	#	0	#	0	#	#	0	#	0	0	0	0	#	0	0	100000000000000000000000000000000000000000000	0.971	0.999	1	197.40	9992	9596	0.65		14	15	0.001
0	0	#	#	#	0	#	0	0	0	#	0	0	#	0	#	#	0	0	1	#	0	0	000000000100000000000000000000000000000000000	0.769	0.987	1	191.72	9988	9597	0.61		23	34	0.013
0	0	0	#	0	0	0	#	0	#	0	1	0	0	0	1	#	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.638	0.978	1	60.50	9646	9598	0.78		1	2	0.022
0	#	1	1	#	0	0	0	0	#	0	0	0	0	0	#	#	#	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	136.00	9755	9599	0.65		1	1	0.000
1	0	#	#	0	#	#	0	#	#	#	#	0	#	#	#	0	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.842	0.991	1	228.40	9969	9600	0.39		44	57	0.009
#	#	0	0	0	1	0	#	0	0	#	#	0	0	#	#	#	0	0	0	0	0	0	000000000000000000000000000000000000000000010	0.952	0.998	1	133.22	9976	9601	0.65		8	9	0.002
#	#	0	0	#	1	0	#	0	0	0	0	0	#	#	#	#	0	0	0	0	0	#	000000000000000000000000000000000000000000010	0.952	0.998	1	133.22	9976	9601	0.61		8	9	0.002
0	0	0	#	0	0	#	0	0	#	0	0	0	0	#	0	#	0	0	0	0	0	#	010000000000000000000000000000000000000000000	0.438	0.960	1	196.16	9786	9604	0.74		4	33	0.040
0	#	0	0	#	#	0	1	0	0	#	#	#	0	#	1	#	#	0	0	0	0	0	000000000100000000000000000000000000000000000	0.862	0.993	2	123.33	9999	9605	0.61		5	6	0.007
0	#	#	0	0	#	0	1	0	0	#	#	#	#	#	#	#	0	0	0	0	0	#	000000000100000000000000000000000000000000000	0.784	0.988	1	119.78	9999	9605	0.52		8	11	0.012
1	1	#	#	0	#	#	0	#	0	0	0	0	#	#	0	0	0	#	#	0	#	0	000010000000000000000000000000001000000000000	0.903	0.995	1	217.47	9985	9606	0.57		28	35	0.005
1	0	#	0	0	0	#	0	#	0	#	#	#	#	0	#	0	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.825	0.990	1	237.71	9969	9607	0.52		38	51	0.010
0	#	0	0	1	#	#	#	0	#	#	0	0	#	#	#	#	0	0	#	0	0	0	000000000000000000000000000000000000000000001	0.902	0.995	1	139.72	9950	9610	0.52		11	13	0.005
