Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-80.218;-64.997	0.017;0.088	#	#	#	#	0.200;0.486	#	#	0.020;4.647	#	0.352;0.521	#	#	#	#	#	#	#	#	#	1.447;1.895	110000	0.001	0.250	1	46.00	9912	9521	0.27		1	4
-80.830;-64.997	0.017;0.088	#	#	#	#	0.200;0.486	#	#	0.020;4.647	#	0.352;0.521	#	#	#	0.489;0.991	#	#	#	#	#	1.447;1.895	110000	0.001	0.250	1	46.00	9912	9521	0.32		1	4
-67.942;-55.104	#	#	#	#	#	-0.064;0.200	#	#	#	#	#	#	#	#	-0.742;0.009	#	-0.097;1.883	#	#	#	0.035;0.487	010000	0.010	0.400	1	35.80	9914	9523	0.23		2	5
#	#	-0.032;0.094	#	-0.117;1.188	#	0.038;0.217	#	-0.179;0.505	0.398;5.854	-0.100;0.653	#	#	#	#	#	#	#	-0.208;0.255	#	#	#	100001	0.061	0.571	1	79.58	9942	9524	0.32		8	14
#	#	-0.032;0.094	#	#	#	0.072;0.217	-0.022;0.210	#	#	-0.215;0.651	#	#	#	#	#	#	-0.488;1.189	-0.208;0.255	0.053;0.102	#	0.217;0.526	100001	1.000	1.000	1	95.20	9915	9524	0.36		5	5
-93.838;-82.273	0.012;0.090	#	0.088;0.177	-0.344;0.379	-0.901;8.998	#	#	#	1.506;13.460	#	#	-0.073;0.271	#	#	#	0.202;0.738	#	0.201;0.982	0.057;0.088	0.489;1.367	-0.205;0.351	001110	0.048	0.545	1	49.18	9948	9525	0.55		6	11
-78.836;-68.137	#	0.005;0.135	#	#	#	-0.149;0.187	-0.147;0.191	#	3.062;6.765	#	0.220;0.542	#	0.025;0.110	#	-1.243;0.568	0.202;1.241	#	0.054;0.982	#	0.489;1.367	-0.281;0.635	001110	0.043	0.533	1	58.03	9955	9529	0.55		8	15
-96.264;-70.891	-0.000;0.098	0.082;0.272	#	#	#	#	0.114;0.265	0.156;0.635	1.817;10.827	#	0.441;0.559	#	0.030;0.107	0.007;0.012	-0.923;0.505	#	0.276;1.315	#	#	0.108;1.206	0.313;0.851	011000	0.186	0.714	1	90.14	9922	9531	0.59		5	7
-87.153;-70.891	-0.000;0.098	0.064;0.290	0.116;0.264	-0.140;0.777	-2.630;6.682	-0.059;0.214	0.114;0.265	0.156;0.635	1.817;10.827	#	0.441;0.559	#	#	#	-0.923;0.505	-0.200;0.838	0.276;1.315	#	#	0.108;1.206	#	011000	0.402	0.833	1	98.17	9991	9531	0.68		5	6
#	#	0.121;0.239	0.013;0.191	#	#	#	-0.021;0.310	0.073;0.734	4.663;12.069	0.367;0.959	0.314;0.707	#	0.027;0.095	#	#	#	#	#	#	#	-0.466;0.845	011100	0.000	0.176	1	45.98	9954	9532	0.41		3	17
-71.858;-59.448	#	-0.025;0.165	#	0.261;1.142	4.007;9.055	#	#	#	-2.044;12.949	#	#	-0.044;0.400	0.032;0.125	#	-0.150;1.008	0.039;0.508	#	#	0.062;0.106	#	0.692;1.644	110000	0.078	0.600	1	54.40	9927	9536	0.50		3	5
#	0.045;0.184	#	-0.006;0.161	#	#	#	-0.071;0.160	#	-0.650;6.632	#	0.387;0.562	0.388;0.642	#	#	#	#	0.435;2.557	#	#	#	#	000001	0.000	0.188	1	56.90	9928	9537	0.32		3	16
-85.844;-45.059	0.045;0.184	#	#	0.468;2.179	#	#	#	-0.262;0.456	-0.650;6.632	-0.572;0.494	#	#	-0.001;0.038	#	#	#	0.435;2.557	#	#	#	0.512;1.461	000001	0.007	0.375	1	70.37	9928	9537	0.41		6	16
-91.562;-75.903	#	0.017;0.218	#	#	#	-0.057;0.084	0.054;0.154	#	#	#	0.297;0.548	-0.028;0.137	#	#	0.442;0.944	#	#	#	#	#	#	000110	0.017	0.444	1	53.89	9933	9542	0.32		4	9
#	#	#	#	#	#	#	#	#	2.957;6.247	-0.222;0.531	#	#	#	0.006;0.014	#	#	#	#	0.074;0.108	0.759;3.039	1.107;2.090	100001	0.237	0.750	1	33.75	9937	9543	0.27		3	4
#	#	#	0.000;0.104	#	#	0.258;0.395	#	-0.181;0.612	2.957;6.247	-0.222;0.531	#	0.149;0.617	#	0.006;0.014	#	#	#	0.355;0.684	#	#	1.066;1.808	100001	1.000	1.000	1	33.67	9937	9543	0.41		3	3
#	#	0.020;0.172	#	#	#	#	-0.035;0.149	-0.662;0.374	#	#	0.333;0.490	0.282;0.453	0.012;0.087	0.002;0.012	#	#	-0.547;1.957	-0.081;0.292	#	#	0.212;1.253	100000	0.007	0.375	1	74.00	9936	9545	0.45		3	8
#	-0.014;0.127	#	#	#	#	0.267;0.388	#	-0.662;0.374	-0.995;6.411	#	0.333;0.490	0.282;0.453	0.012;0.087	#	0.276;1.299	#	-0.547;1.957	#	0.067;0.121	#	#	100000	0.002	0.286	1	81.29	9936	9545	0.45		2	7
#	#	#	#	1.098;2.403	#	#	#	#	2.957;6.247	#	#	0.149;0.617	#	0.006;0.014	#	#	#	0.355;0.684	0.074;0.108	#	1.107;2.090	100001	1.000	1.000	1	34.50	9937	9546	0.32		2	2
-83.937;-66.820	#	#	#	#	#	#	-0.003;0.108	-0.181;0.612	2.957;6.247	-0.222;0.531	#	#	#	0.006;0.014	#	#	#	#	#	#	1.066;2.090	100001	0.002	0.286	1	31.14	9937	9546	0.32		2	7
-68.117;-56.991	-0.061;0.097	#	#	-0.292;0.766	#	-0.071;0.188	#	0.012;0.445	-1.475;6.424	#	0.422;0.608	#	#	0.004;0.009	#	#	#	0.488;0.761	#	#	#	100010	0.001	0.250	1	42.00	9939	9548	0.41		1	4
#	#	0.120;0.165	0.009;0.126	#	#	#	#	#	0.830;4.761	-0.129;0.586	#	0.165;0.315	0.016;0.167	#	#	0.028;0.480	-0.687;2.217	#	#	#	#	010000	0.002	0.273	1	54.45	9940	9549	0.36		3	11
-79.868;-53.337	#	0.070;0.165	0.051;0.157	#	3.079;5.474	0.127;0.192	#	0.271;0.442	0.964;7.876	0.092;0.475	#	#	#	0.002;0.012	#	#	#	#	#	#	#	001010	0.014	0.429	1	82.00	9941	9550	0.41		3	7
#	#	#	#	-0.274;0.458	-0.290;8.724	0.039;0.153	0.085;0.224	#	#	-0.051;0.476	0.325;0.552	#	0.012;0.099	0.006;0.013	#	#	#	0.094;0.376	#	#	-0.334;0.546	010000	0.001	0.250	1	46.97	9943	9552	0.45		4	16
#	0.034;0.105	0.107;0.193	#	#	2.193;5.318	#	#	0.042;0.771	4.962;10.517	#	#	#	#	#	-0.128;0.740	#	#	#	#	#	#	010100	0.001	0.250	1	31.50	9944	9553	0.27		1	4
-92.504;-65.544	#	#	#	#	2.193;5.318	#	-0.000;0.276	0.042;0.771	#	0.055;0.426	0.308;0.636	#	#	0.006;0.011	-0.128;0.740	0.166;0.719	1.268;2.671	0.252;0.676	0.056;0.111	0.911;2.557	0.084;0.784	010100	0.004	0.333	1	27.67	9944	9553	0.64		1	3
-75.496;-62.658	-0.047;0.098	0.017;0.117	#	-0.538;0.608	#	#	#	#	#	-0.171;0.471	0.523;0.599	0.217;0.435	#	#	#	-0.233;0.355	#	0.381;0.616	#	-0.294;1.139	-0.464;0.739	000001	0.168	0.700	1	141.80	9945	9554	0.50		7	10
-73.739;-60.473	#	0.017;0.117	#	#	#	#	#	#	#	#	0.523;0.599	0.217;0.435	#	0.003;0.009	-0.266;0.756	-0.233;0.355	#	0.381;0.616	0.085;0.107	#	#	000001	1.000	1.000	1	196.50	9945	9554	0.41		4	4
-110.645;-82.308	#	#	0.008;0.187	-0.206;0.671	4.871;11.361	#	#	#	2.237;12.339	#	0.511;0.730	0.127;0.332	#	#	0.463;0.983	#	#	-0.691;0.920	#	0.633;2.416	#	001100	1.000	1.000	1	40.50	9946	9555	0.45		2	2
-110.645;-87.537	#	#	0.008;0.301	#	#	#	#	#	#	0.163;0.731	#	0.127;0.332	#	0.003;0.014	0.435;1.226	#	-0.843;1.381	#	#	1.461;2.641	#	001100	0.132	0.667	1	36.33	9946	9555	0.36		2	3
#	#	0.075;0.243	0.130;0.227	#	#	-0.102;0.203	#	#	6.583;15.261	#	#	-0.015;0.249	#	0.001;0.011	-0.061;0.614	-0.250;0.933	#	#	#	#	0.097;0.779	011000	0.402	0.833	1	86.00	9947	9556	0.41		5	6
-93.838;-82.273	#	#	#	#	#	#	#	#	1.506;13.460	#	0.220;0.542	#	#	0.006;0.011	#	#	-0.402;0.899	0.195;0.628	#	-0.073;1.367	#	001110	0.132	0.667	1	63.78	9948	9557	0.32		6	9
#	#	#	#	-0.151;1.153	5.154;10.381	#	#	0.445;0.786	3.112;9.191	0.354;0.748	#	#	0.027;0.070	#	-0.590;0.426	#	0.079;1.209	#	#	0.173;1.160	#	111000	1.000	1.000	1	47.00	9949	9558	0.41		1	1
#	#	#	#	#	5.154;9.721	-0.081;0.174	#	0.445;0.786	#	#	#	#	0.027;0.082	0.006;0.011	0.426;0.507	#	#	#	#	#	#	111000	0.000	0.000	1	51.50	9558	9558	0.27		0	4
#	0.120;0.193	0.005;0.269	#	#	#	0.296;0.582	#	#	#	#	#	#	#	#	#	#	#	0.057;0.669	#	#	#	001010	0.000	0.167	1	39.39	9951	9560	0.18		2	12
#	#	0.005;0.269	#	#	3.079;10.460	0.296;0.582	#	#	#	#	#	#	#	#	#	#	0.817;1.478	#	#	0.374;1.088	#	001010	0.000	0.200	1	47.50	9951	9560	0.23		2	10
-63.667;-52.541	0.004;0.100	#	-0.051;0.104	#	#	-0.062;0.202	-0.033;0.200	#	-0.112;4.208	#	0.295;0.514	#	#	#	0.296;0.746	#	#	0.029;0.661	#	#	-0.219;0.526	100001	0.078	0.600	1	75.99	9983	9561	0.45		12	20
#	#	0.086;0.200	0.013;0.191	-0.513;0.669	2.822;10.994	#	#	#	4.663;12.069	#	#	-0.074;0.322	#	0.003;0.012	#	0.637;1.458	#	#	0.053;0.100	#	#	011100	0.031	0.500	1	49.00	9954	9563	0.41		1	2
#	#	#	0.234;0.359	#	0.267;6.276	-0.018;0.272	#	#	#	#	0.407;0.997	#	#	-0.001;0.012	#	0.145;0.631	0.006;2.505	-0.062;0.587	0.052;0.111	-0.184;1.215	#	000001	0.000	0.200	1	38.00	9956	9565	0.45		1	5
-87.043;-64.362	#	#	#	-0.288;0.717	#	#	#	0.333;0.732	1.942;5.151	0.525;0.895	0.682;0.997	#	#	#	#	#	#	#	#	-0.184;1.215	#	000001	1.000	1.000	1	39.00	9956	9565	0.32		1	1
-94.982;-70.891	#	-0.012;0.162	0.084;0.154	-0.395;0.786	1.001;6.245	#	#	#	2.284;5.740	#	0.441;0.623	0.164;0.389	-0.008;0.131	#	-0.266;1.138	-0.272;0.901	0.254;1.315	#	#	#	-0.172;0.793	011000	0.072	0.591	1	68.64	9997	9566	0.59		13	22
-96.547;-70.872	-0.001;0.153	#	0.082;0.122	#	5.088;11.338	#	#	#	#	#	#	-0.054;0.283	0.001;0.100	0.007;0.012	0.115;1.214	#	0.707;1.770	0.215;0.629	#	-0.156;1.710	#	001000	0.000	0.083	1	38.31	9958	9567	0.50		1	12
-96.547;-70.872	0.012;0.155	#	0.044;0.207	-0.130;1.016	#	0.094;0.299	#	0.257;0.611	#	#	#	-0.054;0.450	0.028;0.123	0.005;0.010	#	#	#	#	0.068;0.099	#	#	001000	0.010	0.400	2	58.45	9989	9567	0.45		12	30
-93.838;-82.273	0.012;0.090	#	#	-0.158;0.353	#	#	0.068;0.175	#	1.506;13.460	#	#	-0.073;0.271	#	#	#	#	-0.402;0.899	0.201;0.982	#	#	#	001110	0.031	0.500	1	51.98	9959	9568	0.36		8	16
#	-0.017;0.059	-0.074;0.163	#	-0.174;1.007	#	-0.222;0.234	#	-0.101;0.229	#	#	0.379;0.778	#	-0.019;0.085	0.004;0.014	0.277;0.991	-0.396;0.252	1.351;2.114	#	#	-0.115;1.532	#	100001	1.000	1.000	1	81.40	9960	9569	0.55		5	5
#	#	#	#	#	#	#	#	-0.069;0.467	11.102;15.792	#	0.187;0.529	-0.116;0.286	#	#	#	#	#	#	#	-0.214;1.707	#	100001	1.000	1.000	1	37.00	9961	9570	0.23		1	1
#	#	-0.013;0.159	#	-0.470;0.482	#	#	0.003;0.103	#	11.102;15.792	#	#	#	#	#	#	#	#	0.189;0.678	0.055;0.095	-0.214;1.707	#	100001	1.000	1.000	1	37.00	9961	9570	0.32		1	1
-75.184;-63.202	#	#	0.100;0.170	#	#	#	#	0.046;0.388	#	0.087;0.815	0.619;0.782	0.040;0.343	#	#	#	#	#	0.313;0.567	#	#	-0.290;0.662	000011	0.000	0.100	2	64.30	9964	9573	0.36		1	10
-75.184;-63.202	#	#	0.100;0.170	#	#	#	#	0.046;0.388	#	0.087;0.815	0.619;0.782	0.040;0.343	#	#	#	#	#	0.313;0.727	0.069;0.121	#	-0.290;0.662	000011	0.000	0.100	1	64.30	9964	9573	0.41		1	10
-83.785;-54.686	#	#	#	0.735;1.317	0.392;3.637	0.127;0.463	#	-0.087;0.255	-2.046;5.853	-0.253;0.537	#	#	-0.014;0.092	0.007;0.012	0.001;1.216	-0.109;0.377	0.981;2.932	0.082;0.600	#	#	#	010000	0.000	0.118	1	63.05	9965	9574	0.59		2	17
#	0.077;0.198	0.010;0.239	#	0.214;1.484	#	0.256;0.406	#	#	1.833;9.856	#	#	0.257;0.712	-0.003;0.120	0.016;0.022	#	#	0.782;2.904	#	0.096;0.150	#	#	010010	1.000	1.000	1	21.00	9966	9575	0.45		1	1
-101.080;-71.365	#	0.072;0.236	0.055;0.122	-0.355;0.386	#	-0.070;0.125	0.010;0.259	0.037;0.675	0.631;6.308	#	0.285;0.580	#	0.010;0.082	#	-0.601;0.769	-0.111;0.760	-0.575;1.821	0.160;0.462	0.053;0.103	#	-0.368;0.943	001100	0.000	0.200	2	46.87	9967	9576	0.73		3	15
-79.570;-65.877	#	0.005;0.135	#	#	5.236;14.130	-0.085;0.187	-0.043;0.191	#	-0.634;4.180	#	#	#	#	#	#	#	#	0.426;0.982	0.057;0.088	0.489;1.367	-0.281;0.876	001110	0.132	0.667	1	70.06	9993	9580	0.45		10	15
#	#	#	#	#	2.662;7.229	0.344;0.462	#	#	#	#	0.541;0.858	#	#	0.005;0.012	0.409;0.971	#	#	#	0.069;0.094	#	#	100001	1.000	1.000	1	41.00	9972	9581	0.27		1	1
-94.388;-63.276	#	0.217;0.426	#	#	0.759;11.878	#	0.310;0.417	#	3.119;14.078	#	0.305;0.616	#	#	#	#	0.213;1.117	#	0.541;0.898	#	1.336;2.488	#	001110	1.000	1.000	1	39.00	9973	9582	0.41		2	2
-94.388;-63.276	#	#	#	#	0.759;11.878	#	0.310;0.417	#	3.366;10.155	#	#	#	#	#	0.265;0.805	#	#	#	#	1.399;3.309	#	001110	1.000	1.000	1	39.33	9973	9582	0.27		3	3
-78.836;-68.137	#	0.005;0.135	#	#	6.298;10.624	#	#	0.019;0.600	#	#	0.353;0.550	-0.073;0.107	0.043;0.100	#	#	0.202;0.896	-0.299;1.275	0.426;0.982	0.059;0.088	0.489;1.367	#	001110	0.590	0.900	2	84.40	9993	9584	0.55		9	10
-78.836;-68.137	#	0.005;0.135	0.108;0.231	#	6.298;10.624	#	#	0.019;0.600	#	#	0.302;0.662	-0.073;0.107	#	#	#	0.202;0.896	-0.299;1.275	0.426;0.982	0.059;0.088	0.489;1.367	#	001110	1.000	1.000	1	100.60	9975	9584	0.55		5	5
#	#	#	0.012;0.173	-0.197;1.001	0.357;3.722	0.252;0.407	#	#	1.315;5.512	0.162;0.401	#	0.183;0.381	0.045;0.144	#	0.216;1.085	-0.308;0.881	#	0.263;0.724	0.051;0.117	#	0.365;1.065	001001	0.001	0.250	1	110.00	9976	9585	0.59		1	4
-89.314;-63.276	#	0.098;0.329	0.196;0.329	#	#	#	0.206;0.417	#	#	#	0.220;0.542	#	#	0.003;0.014	#	0.202;1.241	#	0.167;0.704	0.057;0.088	#	#	001110	0.132	0.667	1	32.00	9979	9588	0.41		2	3
#	#	0.011;0.163	#	#	#	#	#	-0.299;0.271	#	#	0.452;0.719	#	#	0.017;0.029	#	#	0.435;2.827	#	#	0.551;1.333	#	000001	1.000	1.000	1	22.00	9980	9589	0.27		1	1
-79.570;-65.877	#	#	#	#	5.236;14.130	-0.085;0.187	-0.043;0.191	#	#	#	#	#	#	#	0.464;1.197	#	#	0.426;0.982	0.057;0.088	0.489;1.367	-0.281;0.876	001110	0.031	0.500	1	71.51	9975	9590	0.41		6	12
-63.667;-52.541	#	0.012;0.110	#	-0.553;1.188	-0.671;7.229	#	-0.033;0.200	#	#	#	0.394;0.536	0.061;0.436	0.014;0.070	#	0.296;0.746	#	#	#	#	#	#	100001	0.065	0.579	1	76.33	9983	9592	0.41		11	19
-63.667;-52.541	#	#	#	-0.553;1.188	-0.688;4.939	#	-0.033;0.200	-0.046;0.293	0.198;3.088	#	#	#	#	#	0.296;0.746	#	#	#	#	#	#	100001	0.091	0.619	1	77.71	9983	9592	0.32		13	21
-75.390;-62.980	#	#	-0.025;0.157	-0.350;0.514	0.389;8.441	0.055;0.218	#	-0.067;0.788	#	#	0.416;0.660	0.080;0.324	-0.004;0.133	0.009;0.014	0.306;0.885	#	#	#	#	1.176;1.723	#	100000	1.000	1.000	1	27.00	9984	9593	0.55		1	1
#	#	#	#	#	#	0.055;0.218	#	#	#	#	0.416;0.552	0.080;0.324	-0.004;0.133	0.009;0.014	#	0.078;0.597	#	#	#	1.176;1.723	#	100000	0.010	0.400	1	47.00	9984	9593	0.32		2	5
#	#	#	#	#	#	#	#	-0.279;0.564	#	-0.588;0.763	#	0.279;0.569	0.126;0.192	#	0.039;0.714	#	#	#	#	#	#	110000	0.004	0.333	1	36.67	9986	9595	0.23		1	3
-71.858;-51.336	#	#	#	#	#	#	0.023;0.195	#	#	#	0.369;0.648	0.279;0.569	#	0.008;0.021	0.039;0.714	-0.227;0.694	#	#	#	#	#	110000	0.000	0.125	1	78.12	9986	9595	0.32		2	16
-89.314;-60.862	#	#	#	#	#	-0.085;0.106	#	0.340;1.171	#	#	0.220;0.542	#	#	#	#	#	#	0.167;0.704	#	1.399;2.941	#	001110	0.061	0.571	1	50.71	9987	9596	0.27		4	7
-82.945;-72.247	#	#	#	#	0.759;11.878	#	0.206;0.417	#	#	#	#	#	#	0.003;0.011	#	0.120;0.957	-0.677;1.178	#	#	1.399;4.031	#	001110	0.031	0.500	1	46.50	9987	9596	0.32		2	4
-82.454;-53.783	-0.025;0.128	-0.036;0.139	-0.037;0.128	#	#	0.211;0.370	#	#	#	-0.061;0.556	#	#	#	#	-0.248;0.967	#	1.749;3.563	-0.003;0.279	0.062;0.116	-0.366;0.979	#	100000	0.013	0.417	1	78.07	9988	9597	0.50		5	12
-96.547;-70.872	0.012;0.155	0.018;0.142	#	#	#	0.094;0.299	0.032;0.216	0.257;0.611	#	-0.127;0.761	0.363;0.712	#	#	0.005;0.010	0.115;1.214	#	0.914;1.770	#	#	#	#	001000	0.168	0.700	1	73.50	9989	9598	0.50		7	10
-79.860;-54.603	0.087;0.116	#	#	#	0.873;4.839	#	-0.056;0.178	#	0.843;4.546	-0.084;0.495	#	#	#	0.003;0.011	-0.053;0.834	-0.168;0.505	1.677;3.218	0.259;0.786	#	0.606;1.292	#	100000	0.000	0.000	1	15.00	9599	9599	0.55		0	1
-79.860;-54.603	0.021;0.116	#	#	#	#	0.219;0.351	-0.056;0.178	#	-2.126;5.650	#	0.299;0.599	0.282;0.453	#	0.003;0.012	-0.053;0.834	-0.031;0.501	1.677;3.218	0.259;0.786	0.078;0.111	#	#	100000	0.078	0.600	1	48.60	9990	9599	0.59		3	5
-87.153;-70.891	-0.000;0.098	#	0.116;0.264	#	-2.630;6.682	#	0.114;0.265	#	1.817;10.827	0.013;0.642	0.441;0.559	#	#	0.007;0.012	-0.923;0.505	-0.200;0.838	#	#	#	-0.694;1.206	-0.377;0.880	011000	0.328	0.800	1	98.20	9991	9600	0.59		4	5
#	-0.008;0.154	0.017;0.117	-0.023;0.154	-0.553;0.558	0.706;3.710	#	-0.057;0.222	#	#	0.145;0.453	#	#	#	#	-0.266;1.234	-0.233;0.355	-0.038;1.810	0.393;0.534	0.085;0.141	#	-0.464;0.739	000001	1.000	1.000	1	128.25	9992	9601	0.59		11	11
#	-0.000;0.144	#	0.130;0.227	#	#	-0.102;0.273	#	0.156;0.593	#	0.324;0.669	#	#	#	0.003;0.014	-0.923;0.505	#	0.254;1.692	#	#	0.066;1.206	#	011000	0.031	0.500	1	60.15	9996	9605	0.41		8	16
-87.153;-70.891	0.071;0.111	-0.012;0.162	0.084;0.154	-0.590;0.786	#	#	#	#	#	#	#	0.164;0.389	-0.008;0.131	#	-0.266;1.138	#	#	-0.093;0.472	0.076;0.099	#	-0.172;2.026	011000	0.004	0.333	1	70.18	9997	9606	0.50		4	12
-79.570;-65.877	#	0.005;0.135	0.046;0.196	#	6.258;13.108	#	#	-0.073;0.474	#	#	#	-0.073;0.107	0.017;0.114	#	#	0.202;0.896	#	0.292;0.555	0.057;0.088	#	-0.397;0.895	001110	0.203	0.727	1	74.60	9993	9608	0.50		8	11
-103.496;-71.361	#	#	0.160;0.230	#	#	#	#	0.198;0.916	4.486;10.144	#	#	-0.137;0.221	0.005;0.102	#	#	#	#	#	#	#	0.094;0.871	001100	0.000	0.182	1	58.04	9799	9609	0.32		2	11
#	-0.027;0.110	0.187;0.339	#	#	5.190;12.641	-0.076;0.175	#	#	6.935;8.559	#	#	#	#	0.004;0.008	0.107;1.123	#	#	0.447;0.739	#	#	#	001100	1.000	1.000	1	51.33	9907	9609	0.36		3	3
#	#	#	#	1.098;2.156	#	#	#	#	#	#	0.369;0.648	#	-0.017;0.057	0.006;0.013	-0.481;0.252	0.039;0.508	#	#	0.073;0.100	-0.102;0.776	1.333;1.943	110000	0.100	1.000	1	38.57	9610	9610	0.41		0	0
-71.858;-59.448	#	#	#	1.098;2.156	#	0.182;0.450	-0.049;0.174	-0.139;0.454	-1.732;5.427	-0.115;0.464	#	#	#	0.006;0.013	-0.481;0.252	0.039;0.508	1.772;3.141	-0.141;0.499	0.073;0.100	#	#	110000	1.000	1.000	1	67.00	9881	9610	0.59		1	1
-102.082;-70.843	#	0.017;0.150	#	#	8.748;11.753	-0.114;0.177	-0.040;0.248	#	#	-0.244;0.499	#	#	0.003;0.119	#	0.232;1.061	#	0.186;1.966	#	#	#	-0.324;0.718	000110	0.000	0.000	1	77.00	9611	9611	0.45		0	1
#	#	#	#	#	#	0.344;0.462	#	#	-0.120;6.669	-0.366;0.651	#	0.227;0.432	-0.033;0.079	0.001;0.012	0.380;0.971	-1.417;0.719	0.945;2.058	#	#	#	#	100001	0.237	0.750	1	107.25	9888	9612	0.41		3	4
#	0.006;0.128	#	-0.036;0.142	0.388;1.188	1.508;5.834	0.344;0.462	#	#	#	-0.366;0.473	#	0.161;0.498	0.011;0.081	#	0.380;1.055	#	#	#	0.055;0.103	#	0.260;1.607	100001	1.000	1.000	1	119.00	9888	9612	0.50		5	5
-97.714;-71.361	#	#	0.160;0.283	#	#	#	#	0.198;0.916	4.486;8.686	#	#	#	0.005;0.102	0.004;0.014	0.463;1.066	#	#	#	#	0.949;2.101	#	001100	0.002	0.286	1	52.00	9907	9613	0.36		2	7
-103.496;-79.741	0.022;0.093	0.148;0.278	0.160;0.230	#	7.598;10.963	#	#	#	5.600;10.144	#	#	-0.137;0.221	#	#	#	-0.618;1.014	#	#	#	#	0.094;0.871	001100	0.100	1.000	1	82.00	9613	9613	0.41		0	0
#	#	#	0.022;0.213	0.261;0.547	#	#	-0.013;0.145	#	0.020;4.984	#	#	-0.044;0.468	0.018;0.086	#	#	-0.168;0.508	#	#	0.062;0.106	#	0.692;1.644	110000	0.000	0.167	1	55.33	9876	9615	0.41		1	6
-63.667;-52.541	0.004;0.082	#	-0.051;0.104	-0.553;1.188	#	-0.062;0.190	-0.208;0.200	-0.046;0.293	#	#	0.295;0.514	#	0.014;0.070	#	0.296;0.746	#	#	0.029;0.661	#	#	#	100001	0.085	0.611	2	78.21	9983	9616	0.50		11	18
-63.667;-52.541	0.004;0.100	#	#	#	#	0.062;0.202	#	#	#	#	#	0.061;0.436	#	#	0.296;0.746	#	#	#	#	#	-0.219;0.526	100001	0.040	0.526	1	73.86	9983	9616	0.27		10	19
#	0.006;0.128	#	-0.036;0.142	0.388;1.188	1.508;5.834	0.344;0.462	#	#	#	-0.366;0.473	#	0.161;0.498	0.011;0.081	0.002;0.010	0.380;1.055	#	#	#	0.055;0.103	#	0.260;1.607	100001	1.000	1.000	1	118.00	9888	9617	0.55		4	4
#	0.006;0.128	#	#	0.388;1.188	#	0.344;0.462	-0.048;0.129	#	#	-0.228;0.488	#	#	0.011;0.153	#	-0.509;1.055	-0.453;0.719	#	#	#	#	0.217;0.526	100001	1.000	1.000	1	118.50	9888	9617	0.41		2	2
-79.277;-70.872	#	0.018;0.142	#	#	#	0.094;0.299	0.032;0.203	0.257;0.611	#	-0.831;0.761	#	#	#	#	0.115;1.214	#	0.914;1.770	#	#	#	#	001000	0.053	0.556	1	73.00	9989	9620	0.36		5	9
-73.739;-60.473	#	#	#	#	#	#	#	#	#	#	0.523;0.599	0.217;0.435	#	0.003;0.009	-0.266;0.756	-0.233;0.355	#	0.381;0.616	0.085;0.107	#	#	000001	0.237	0.750	1	163.00	9945	9622	0.36		3	4
#	#	-0.016;0.120	-0.006;0.111	#	0.030;3.275	#	#	-0.140;0.336	0.398;3.777	#	#	#	#	#	#	-0.453;0.719	2.095;2.491	-0.208;0.625	0.065;0.117	#	#	100001	0.328	0.800	1	69.60	9931	9623	0.41		4	5
#	#	#	-0.006;0.111	#	#	#	#	#	#	#	#	#	#	#	#	#	2.095;2.491	#	0.065;0.117	#	#	100001	0.132	0.667	1	72.56	9931	9623	0.14		6	9
-85.844;-61.024	#	0.017;0.117	#	0.468;2.179	#	#	-0.009;0.160	#	-0.650;6.632	-0.222;0.494	#	0.477;0.642	-0.001;0.074	#	#	#	0.435;2.557	#	#	#	#	000001	1.000	1.000	2	57.50	9641	9624	0.41		2	2
-85.844;-65.133	#	0.017;0.117	-0.006;0.161	0.468;2.179	#	#	-0.009;0.160	#	-0.650;6.632	-0.222;0.494	0.335;0.603	0.477;0.642	-0.001;0.074	#	#	#	0.435;2.557	#	#	-0.297;1.294	#	000001	1.000	1.000	1	57.50	9641	9624	0.55		2	2
-100.247;-84.127	0.108;0.166	#	#	#	2.238;8.848	#	#	0.399;0.877	4.380;11.046	0.278;0.771	#	#	#	0.003;0.017	#	#	#	#	#	#	#	000100	0.100	1.000	1	35.00	9626	9626	0.32		0	0
-92.573;-66.897	#	#	#	1.056;1.876	4.698;8.423	#	#	#	#	#	#	#	#	0.015;0.028	-0.084;0.939	#	#	0.262;0.742	#	#	#	110001	0.100	1.000	1	25.50	9628	9628	0.27		0	0
-92.573;-66.897	#	#	0.008;0.089	0.967;2.149	#	#	#	#	4.429;10.107	-0.025;0.283	#	#	#	0.014;0.028	#	#	#	#	#	#	#	110001	0.100	1.000	1	26.00	9628	9628	0.27		0	0
#	-0.025;0.136	#	0.008;0.175	-0.300;0.723	2.038;8.167	0.302;0.448	#	#	#	-0.082;0.436	0.339;0.497	-0.012;0.365	0.043;0.120	#	-0.045;1.093	#	-0.085;2.311	#	0.092;0.117	#	0.503;1.095	010000	0.000	0.000	1	29.50	9629	9629	0.59		0	2
