Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	#	#	0.233;0.787	#	0.603;0.993	0.273;0.577	#	#	-0.009;0.461	#	0.384;0.820	000001	0.138	0.821	1	70.52	49695	47593	0.29		6	13
#	0.810;1.190	0.332;0.762	0.059;0.509	#	#	#	#	#	0.606;0.996	0.603;0.993	#	-0.163;0.287	0.310;0.800	#	-0.039;0.426	0.334;0.771	000001	1.000	1.000	1	98.00	49277	47593	0.53		1	1
#	-0.157;0.163	0.484;0.774	0.729;1.169	0.631;0.941	-0.014;0.436	#	#	#	0.378;0.868	#	#	0.752;1.032	0.319;0.589	#	-0.205;-0.102	0.224;0.591	000010	0.100	1.000	1	49.33	47594	47594	0.59		0	0
#	-0.125;0.125	#	#	#	-0.014;0.278	#	#	#	#	0.703;0.996	#	#	#	#	-0.129;0.129	#	000010	1.000	1.000	1	53.00	49292	47594	0.24		3	3
#	#	0.281;0.571	#	-0.173;0.741	#	0.253;0.553	-0.287;0.854	#	#	#	#	0.297;0.667	-0.050;0.350	-0.049;0.737	#	-0.350;0.519	000010	0.091	0.787	1	157.05	49665	47595	0.47		9	25
#	0.205;0.495	-0.181;0.799	0.543;0.793	0.311;0.781	#	0.264;1.000	0.290;0.760	-0.139;0.351	#	#	#	-0.114;0.257	#	0.152;0.532	0.367;0.974	#	000100	0.162	0.833	1	88.00	49280	47596	0.59		1	2
#	#	0.093;0.427	-0.086;0.337	-0.630;0.741	0.099;0.365	#	-0.447;0.346	#	#	#	#	#	#	#	#	#	000010	0.149	0.827	1	198.84	49975	47599	0.29		58	126
-0.228;0.507	#	#	#	#	-0.152;0.245	-0.170;0.260	0.303;0.783	#	-0.120;0.553	-0.238;0.250	#	-0.142;0.200	#	#	#	0.421;0.954	000100	0.093	0.788	1	225.56	49959	47605	0.47		180	531
#	#	-0.175;0.245	#	#	#	#	-0.150;0.150	#	#	#	-0.187;0.272	-0.417;0.156	-0.126;0.396	#	#	-0.658;0.320	010000	0.644	0.957	1	181.52	49996	47606	0.35		81	93
#	#	#	#	#	#	0.019;0.417	#	0.077;0.457	#	0.110;0.463	#	#	0.059;0.578	#	#	#	001000	0.070	0.766	1	224.70	49990	47607	0.24		130	408
#	#	-0.577;0.772	#	-0.181;0.239	#	#	0.333;0.783	0.143;0.621	-0.088;0.362	-0.010;0.343	#	0.084;0.742	#	#	#	#	001000	0.076	0.773	1	230.91	49990	47607	0.41		57	171
0.810;1.190	#	#	#	#	#	-0.108;0.298	#	-0.109;0.331	#	#	0.133;0.409	#	#	#	-0.208;0.208	#	000010	1.000	1.000	1	57.00	49292	47608	0.29		1	1
0.266;0.516	0.203;0.797	#	#	#	#	0.351;1.104	#	#	#	#	0.341;0.920	#	#	#	#	0.452;0.643	000001	0.246	0.869	1	159.52	49987	47610	0.29		26	42
-0.240;0.157	#	#	-0.164;0.176	-0.191;0.209	#	-0.190;0.190	-0.165;0.250	#	0.870;1.130	-0.228;0.232	-0.187;0.017	#	0.014;0.504	-0.286;0.170	#	-0.658;0.146	010000	1.000	1.000	1	98.00	49296	47612	0.65		1	1
#	0.204;0.797	#	#	0.420;0.900	0.339;0.704	0.562;0.976	#	#	0.409;0.859	#	0.159;0.845	#	#	#	0.242;0.618	0.452;0.643	000001	0.653	0.958	1	116.75	49619	47614	0.47		7	8
-0.174;0.176	0.003;0.322	0.084;0.344	#	0.125;0.555	0.250;0.878	#	0.357;0.757	0.076;0.516	#	#	0.429;0.785	0.142;1.490	#	#	0.263;0.609	#	000001	1.000	1.000	1	196.50	49300	47616	0.59		2	2
#	#	0.093;0.475	#	#	#	#	#	#	#	#	#	#	0.216;0.586	#	#	#	000010	0.048	0.738	1	205.27	49993	47619	0.12		74	384
-0.111;0.391	#	#	#	#	0.099;0.384	#	-0.287;0.346	#	#	0.022;0.448	#	#	0.324;0.973	#	#	-0.042;0.325	000010	0.224	0.861	1	185.26	49808	47619	0.35		7	12
#	-0.180;0.230	#	#	-0.119;0.371	#	-0.103;0.157	#	0.058;0.768	#	-0.178;0.307	0.385;0.719	-0.213;0.227	0.692;0.973	-0.040;0.536	0.661;1.057	#	000010	1.000	1.000	1	118.00	49304	47620	0.59		1	1
-0.228;0.272	0.023;0.188	#	#	-0.180;0.250	-0.152;0.226	-0.170;0.260	0.335;1.382	#	#	#	#	#	#	0.485;0.930	0.458;0.913	#	000100	0.123	0.811	1	196.56	49862	47622	0.47		122	318
-0.106;0.412	0.247;0.719	-0.240;0.260	-0.111;0.159	-0.159;0.261	#	0.529;0.839	0.362;0.782	-0.087;0.413	-0.017;0.293	0.238;0.538	0.186;0.569	-0.048;0.412	0.068;0.408	0.083;0.503	#	0.217;0.644	000110	1.000	1.000	1	130.00	49310	47626	0.88		1	1
-0.170;0.220	-0.167;0.173	-0.167;0.183	-0.206;0.214	-0.184;0.186	0.400;1.141	-0.153;0.167	0.804;1.094	-0.194;0.236	0.542;1.203	-0.138;0.142	0.862;1.105	-0.233;0.237	-0.125;0.285	0.628;1.032	#	0.728;1.155	000010	1.000	1.000	1	112.00	49311	47627	0.94		1	1
#	-0.102;0.268	0.257;0.707	0.037;0.337	0.069;0.459	#	#	0.018;0.288	#	0.179;1.109	#	#	#	#	0.153;0.766	-0.142;0.254	0.081;0.643	000001	0.368	0.905	1	150.57	49944	47628	0.53		5	7
0.450;0.887	#	#	0.338;0.729	#	-0.092;0.388	#	0.424;0.674	0.208;0.638	#	#	0.464;0.828	-0.164;0.276	-0.009;0.271	0.419;0.689	0.048;0.769	0.385;0.811	100010	0.419	0.917	1	115.00	49318	47634	0.65		1	2
#	#	#	0.050;0.699	0.070;0.424	#	0.102;0.852	#	#	#	#	#	#	0.087;0.820	#	0.456;0.659	#	001000	0.097	0.792	1	231.17	49990	47635	0.29		84	219
-0.111;0.202	#	0.012;0.093	#	-0.173;0.335	0.099;0.365	#	-0.287;0.346	#	#	#	#	-0.151;0.179	0.070;0.973	-0.258;0.737	#	#	000010	0.162	0.833	1	186.80	49965	47637	0.47		11	24
#	#	-0.236;0.174	#	-0.001;0.214	#	#	#	#	#	-0.009;0.381	-0.187;0.017	-0.417;0.156	-0.098;0.222	#	#	-0.658;0.320	010000	0.906	0.990	1	192.65	49874	47639	0.41		33	34
0.266;0.899	#	0.483;1.070	0.622;1.102	#	0.225;0.863	#	#	#	#	#	#	-0.133;0.607	0.160;0.703	#	0.357;0.765	0.308;0.838	000001	1.000	1.000	1	129.25	49897	47640	0.47		4	4
0.574;0.577	#	#	0.160;0.582	-0.012;0.298	-0.525;0.496	#	0.516;1.420	#	#	#	#	-0.237;0.263	#	#	#	0.539;0.846	100000	0.066	0.947	1	115.09	47644	47644	0.41		0	0
0.217;1.136	#	#	#	-0.012;0.523	#	#	#	#	#	#	#	#	#	0.056;1.093	0.640;1.197	#	100000	0.085	0.782	2	138.13	49976	47646	0.24		57	158
#	#	-0.577;0.772	#	#	#	#	#	0.143;0.621	#	-0.010;0.463	#	0.248;0.411	0.059;0.578	0.344;0.824	#	#	001000	0.089	0.785	1	189.74	49969	47647	0.35		50	135
0.009;0.369	#	-0.175;0.457	#	#	-0.105;0.638	0.102;0.392	0.333;0.783	0.143;1.005	0.024;0.449	-0.113;0.479	#	0.084;1.236	#	-0.107;0.354	#	0.423;0.740	001000	0.162	0.833	2	230.38	49414	47648	0.65		9	21
#	0.107;0.595	#	#	#	#	#	0.333;0.783	#	#	#	#	#	0.152;0.592	#	#	#	001000	0.069	0.766	1	205.64	49990	47648	0.18		107	355
-0.189;0.191	-0.190;0.005	-0.175;0.245	-0.145;0.145	#	#	-0.224;0.226	#	#	#	#	#	#	-0.126;0.134	-0.372;0.659	0.066;0.388	-0.069;0.239	010000	0.745	0.971	1	187.12	49801	47655	0.53		21	23
#	-0.382;0.541	#	#	#	#	-0.024;0.397	-0.287;0.781	#	#	#	-0.004;0.138	-0.079;0.585	-0.161;0.973	#	#	-0.124;0.828	000010	0.047	0.736	1	156.27	49941	47656	0.41		31	159
0.281;0.751	#	0.427;0.807	#	#	0.624;0.924	#	#	#	#	#	0.002;0.326	0.244;0.584	#	#	0.150;0.427	0.026;0.304	000001	1.000	1.000	1	59.00	49342	47658	0.41		2	2
#	#	#	0.518;0.798	#	#	#	0.165;0.545	#	0.563;0.813	#	0.036;0.409	0.286;0.584	#	#	#	#	000001	0.368	0.905	1	90.71	49929	47658	0.29		5	7
#	-0.102;0.188	-0.125;0.239	-0.064;0.276	#	#	#	0.335;0.775	-0.787;0.323	#	#	0.424;0.768	-0.106;0.236	-0.197;0.216	0.520;0.727	0.311;0.796	#	000100	0.169	0.837	1	242.82	49899	47659	0.59		97	210
-0.074;0.266	#	#	#	-0.125;0.335	#	#	#	#	#	-0.056;0.569	#	#	0.070;0.582	#	#	-0.350;0.550	000010	0.066	0.762	1	197.63	49993	47661	0.29		101	367
#	-0.142;0.423	-0.239;0.166	-0.200;0.200	#	-0.168;0.377	#	0.778;1.057	#	-0.592;0.166	0.240;0.530	#	#	#	0.569;0.959	#	#	100000	1.000	1.000	1	137.60	49835	47663	0.47		5	5
#	#	-0.124;0.126	0.663;1.143	#	-0.052;0.218	0.860;1.140	0.558;0.958	#	0.820;1.306	#	#	-0.190;0.190	#	#	-0.346;0.530	-0.149;0.311	010000	1.000	1.000	1	29.00	49348	47664	0.53		1	1
#	#	0.380;0.665	0.102;0.462	0.189;0.679	#	#	#	0.350;0.865	#	#	#	#	#	#	0.276;0.563	#	001000	0.081	0.778	1	130.75	49417	47669	0.29		5	18
#	0.107;0.598	#	#	#	#	#	0.333;0.783	0.064;0.656	#	#	#	#	0.066;0.592	-0.009;0.491	#	#	001000	0.067	0.763	1	222.52	49990	47670	0.29		56	189
#	0.198;0.595	#	#	#	#	0.543;0.873	#	#	#	#	0.247;0.738	0.518;1.130	#	#	#	0.372;0.838	001000	0.048	0.738	1	98.57	49354	47670	0.29		3	14
-0.185;0.185	#	#	-0.180;0.215	#	0.253;0.553	-0.069;0.450	#	#	0.105;0.495	-0.228;0.232	-0.211;0.211	-0.084;0.156	-0.098;0.222	-0.235;0.226	#	#	010000	0.419	0.917	1	198.62	49752	47675	0.59		6	8
0.268;0.548	#	#	#	#	0.061;0.551	#	0.328;0.688	#	#	#	#	#	#	#	#	#	000010	0.045	0.734	1	169.10	49918	47676	0.18		38	189
0.266;0.766	0.440;1.004	#	#	#	#	#	#	#	#	#	#	#	#	#	0.446;0.834	0.308;0.764	000001	0.166	0.836	1	144.24	49987	47677	0.24		38	74
0.154;0.766	#	#	#	#	#	0.238;1.104	-0.682;0.673	#	#	#	#	#	#	0.268;0.755	#	0.322;0.773	000001	0.120	0.809	1	176.47	49995	47682	0.29		107	239
#	#	-0.185;0.230	-0.104;0.602	0.118;0.424	#	#	0.197;0.917	#	0.057;0.527	-0.003;0.317	#	#	#	#	0.456;0.659	#	001000	0.119	0.809	1	234.81	49990	47688	0.41		54	128
0.266;0.550	#	#	#	#	#	#	#	-0.010;0.911	0.568;1.138	#	#	#	#	-0.044;0.236	#	0.033;0.400	000001	0.214	0.857	1	63.29	49559	47696	0.29		4	7
0.154;0.766	#	#	#	0.084;0.518	#	-0.134;0.286	#	#	#	#	#	#	#	#	0.692;1.167	-0.026;0.460	000001	0.050	0.741	1	85.00	49380	47696	0.29		1	9
#	#	-0.577;0.629	#	0.226;0.616	#	-0.173;0.852	0.077;0.681	0.350;1.005	#	-0.113;0.234	#	#	0.138;0.558	#	#	#	001000	0.201	0.852	2	146.91	49629	47697	0.41		10	18
#	#	#	-0.101;0.404	#	-0.105;0.638	#	0.050;0.852	0.143;0.670	0.245;0.728	#	0.498;0.672	#	#	#	#	#	001000	0.061	0.756	1	181.08	49893	47697	0.35		28	105
#	-0.119;0.371	-0.171;0.249	#	#	0.799;1.179	0.341;0.731	-0.123;0.267	#	0.434;0.724	0.801;1.121	0.764;1.020	-0.103;0.187	#	#	#	0.726;1.112	000010	1.000	1.000	1	65.00	49382	47698	0.59		1	1
-0.158;0.252	#	-0.171;0.249	-0.157;0.243	#	#	#	-0.123;0.267	-0.183;0.237	0.434;0.724	0.726;1.196	0.764;1.020	-0.103;0.187	0.227;0.667	#	-0.039;0.317	#	000010	1.000	1.000	1	65.00	49382	47698	0.65		1	1
#	-0.142;0.423	0.527;1.007	#	#	-0.168;0.735	#	0.825;1.148	#	#	#	#	-0.207;0.213	-0.206;0.274	0.792;1.583	#	#	100000	1.000	1.000	1	73.00	49953	47700	0.41		3	3
#	#	-0.038;0.209	-0.073;0.317	#	#	0.118;0.308	0.077;0.917	#	-0.459;0.398	-0.044;0.343	#	0.007;0.277	-0.699;0.578	#	0.283;0.862	0.376;0.703	001000	0.091	0.787	1	264.52	49990	47701	0.59		35	97
-0.228;0.371	0.023;0.188	-0.126;0.194	#	-0.212;0.288	-0.136;0.254	-0.162;0.146	#	#	-0.120;0.131	-0.330;0.395	#	-0.138;0.504	-0.519;0.216	0.485;0.945	#	0.421;0.768	000100	0.271	0.878	1	252.11	49862	47706	0.71		86	147
-0.099;0.272	0.023;0.188	#	0.049;0.419	#	#	#	0.335;1.626	-0.504;0.218	-0.120;0.131	-0.099;0.268	0.436;0.898	#	#	#	#	#	000100	0.131	0.816	1	234.39	49783	47706	0.47		54	137
-0.167;0.273	0.005;0.275	-0.079;0.171	#	#	-0.109;0.191	-0.192;0.298	0.581;0.901	-0.126;0.294	-0.001;0.399	#	0.558;1.039	0.162;0.432	0.096;0.476	0.603;0.923	0.662;0.939	0.634;0.971	001100	0.066	0.762	1	146.57	49392	47708	0.82		2	14
-0.050;0.370	#	#	0.693;0.912	#	#	-0.122;0.298	#	-0.063;0.197	-0.008;0.833	#	#	#	#	0.507;0.827	#	0.149;0.565	010000	0.162	0.833	1	79.75	49395	47711	0.41		2	4
#	#	-0.190;0.375	#	0.489;0.899	0.846;1.168	-0.122;0.298	#	-0.063;0.238	#	#	#	-0.192;0.163	#	0.507;0.636	#	0.149;0.565	010000	1.000	1.000	1	45.00	49395	47711	0.47		1	1
#	#	#	-0.377;0.594	#	#	#	#	0.237;1.005	#	#	#	0.084;1.175	#	#	0.276;0.675	#	001000	0.059	0.754	1	172.51	49922	47716	0.24		81	316
#	-0.128;0.595	-0.175;0.665	0.264;0.699	#	#	#	#	0.143;0.617	#	#	#	0.084;0.742	0.153;0.578	#	0.109;1.175	#	001000	0.072	0.769	1	174.24	49777	47716	0.41		49	158
-0.189;0.191	-0.190;0.005	-0.175;0.245	-0.145;0.145	#	#	-0.224;0.226	#	#	#	#	-0.113;0.339	#	-0.126;0.247	-0.372;0.659	0.066;0.388	-0.069;0.239	010000	0.754	0.972	1	187.78	49801	47720	0.59		22	24
#	#	-0.175;0.245	#	#	#	#	-0.150;0.150	#	#	#	-0.187;0.272	-0.417;0.156	-0.184;0.396	#	#	-0.658;0.320	010000	0.621	0.953	1	181.52	49996	47720	0.35		74	86
#	#	#	#	#	-0.105;0.638	#	0.050;0.917	0.143;0.670	#	-0.044;0.343	0.498;0.732	#	-0.699;0.578	#	0.283;0.862	0.376;0.703	001000	0.061	0.756	1	206.43	49922	47724	0.47		51	169
#	#	0.093;0.492	#	-0.211;0.335	0.099;0.365	#	#	-0.033;0.397	#	#	#	#	0.070;0.973	-0.258;0.505	#	0.255;0.324	000010	0.239	0.867	1	247.10	49081	47726	0.41		6	10
-0.195;0.201	#	#	-0.180;0.114	#	0.553;0.573	-0.345;0.190	#	0.023;0.283	#	#	#	#	#	#	-0.331;0.388	#	010000	0.100	1.000	1	174.99	47727	47727	0.35		0	0
0.217;1.136	-0.281;0.423	#	#	#	#	0.098;0.428	#	-0.208;0.283	0.041;0.644	#	0.660;1.544	#	#	#	#	0.545;1.104	100000	0.118	0.808	1	173.22	49963	47729	0.41		11	26
#	-0.281;0.654	#	0.160;0.630	0.444;0.794	-0.096;0.404	#	#	#	#	#	0.541;1.544	#	#	0.541;1.583	0.484;0.900	0.722;1.104	100000	0.162	0.833	1	91.50	49413	47729	0.47		1	2
#	#	#	#	#	#	#	-0.106;0.244	#	#	0.451;0.701	0.210;0.698	#	0.515;1.136	#	#	#	001000	0.162	0.833	1	65.75	49416	47732	0.24		2	4
0.280;0.766	#	0.149;0.678	#	#	0.181;1.023	#	#	#	#	0.334;0.614	0.251;0.605	#	#	#	0.269;0.516	#	000001	0.085	0.781	1	163.79	49527	47735	0.35		11	32
0.259;0.559	#	#	#	#	0.152;0.452	0.129;0.529	-0.023;0.453	-0.118;0.579	0.276;0.536	#	0.198;0.679	0.107;0.457	-0.186;0.475	#	#	#	000100	0.044	0.731	1	210.18	49961	47736	0.53		4	18
#	#	#	#	#	#	#	#	0.452;0.986	#	-0.153;0.247	#	0.286;0.617	#	#	#	0.204;0.773	000001	0.101	0.795	1	160.78	49948	47742	0.24		18	44
#	#	#	-0.073;0.402	#	-0.123;0.267	0.118;0.379	#	#	-0.459;0.426	-0.804;0.343	#	#	#	#	0.456;0.862	#	001000	0.066	0.762	1	238.89	49990	47745	0.35		64	227
-0.172;0.320	-0.147;0.662	#	#	0.070;0.372	#	#	#	0.143;0.621	#	-0.410;0.396	#	0.084;0.742	-0.699;0.549	#	0.446;0.747	#	001000	0.104	0.798	1	248.08	49990	47745	0.47		50	117
-0.525;0.446	#	#	#	-0.228;-0.101	#	#	0.552;1.148	#	#	#	#	#	#	#	0.559;0.969	#	100000	0.007	0.767	1	158.64	47747	47747	0.24		0	0
#	#	#	#	-0.180;0.289	-0.152;0.245	#	0.123;0.905	-0.096;0.364	-0.120;0.553	-0.238;0.250	#	-0.142;0.236	#	#	#	0.240;0.954	000100	0.070	0.767	1	206.11	49959	47753	0.47		198	714
0.071;0.366	#	0.160;0.410	#	0.356;0.826	#	#	#	-0.099;0.201	#	#	-0.325;0.262	#	#	-0.197;0.659	#	-0.126;0.345	010000	1.000	1.000	1	140.14	49958	47757	0.41		7	7
#	#	#	#	#	#	#	0.282;1.136	0.052;0.452	-0.031;0.389	0.237;0.587	0.479;0.833	-0.199;0.301	0.160;0.460	#	0.598;1.063	0.097;0.513	000001	0.162	0.833	1	68.00	49446	47762	0.53		1	2
#	#	0.482;0.822	#	0.840;1.488	0.584;0.994	-0.655;0.155	0.282;0.732	0.052;0.452	-0.031;0.389	0.237;0.587	0.479;0.833	#	0.160;0.460	#	#	#	000001	1.000	1.000	1	40.00	49446	47762	0.59		1	1
-0.229;0.261	0.204;1.266	#	#	-0.066;0.569	0.295;0.457	#	#	#	0.179;1.109	#	0.190;0.504	#	#	#	#	#	000001	0.078	0.775	1	176.66	49454	47765	0.35		6	17
#	#	0.157;0.452	#	#	#	#	0.167;0.540	#	#	#	#	#	-0.229;0.703	-0.105;0.325	#	0.007;0.294	000001	0.062	0.758	1	170.68	49449	47765	0.29		6	22
#	#	-0.186;0.475	#	#	#	0.394;0.908	0.089;0.838	-0.137;0.526	-0.144;0.276	#	#	#	#	-0.258;1.031	0.226;0.631	-0.162;0.733	000010	0.054	0.747	1	127.74	49956	47768	0.47		10	50
#	0.738;1.240	0.818;1.179	0.725;1.135	0.484;1.087	#	0.763;1.225	#	#	-0.114;0.535	#	#	#	0.593;1.215	#	#	-0.406;0.861	001000	1.000	1.000	1	55.80	49699	47769	0.47		5	5
0.062;0.542	#	#	#	0.343;0.683	#	#	0.137;0.673	#	0.118;0.519	0.280;0.600	#	#	-0.178;0.475	#	#	-0.596;0.985	000001	0.084	0.780	1	172.53	49984	47770	0.41		22	63
#	#	#	#	#	0.213;0.235	0.346;1.230	#	-0.020;0.360	#	#	0.118;0.501	#	#	0.380;0.760	0.178;0.789	#	000001	0.009	0.625	1	129.50	47770	47770	0.35		0	4
0.039;0.359	0.064;0.797	#	0.597;0.805	0.363;0.813	0.619;0.899	#	0.427;0.707	#	0.610;0.930	0.025;0.515	#	-0.381;0.327	#	0.088;0.899	0.442;0.768	0.229;0.985	000001	1.000	1.000	1	70.00	49457	47773	0.71		1	1
#	#	#	#	#	0.034;0.265	0.102;0.408	0.333;0.783	0.295;0.575	0.024;0.449	#	#	#	0.022;0.578	#	#	0.423;0.740	001000	0.173	0.839	2	224.00	49922	47774	0.41		15	30
0.274;0.674	#	0.173;0.523	0.225;0.595	0.461;0.941	#	#	#	0.191;1.005	#	#	0.356;0.911	0.084;0.434	0.087;0.578	0.460;0.900	0.446;0.862	#	001000	1.000	1.000	1	174.40	49544	47778	0.59		5	5
-0.052;0.288	-0.104;0.356	-0.122;0.218	-0.116;0.388	-0.125;0.135	-0.074;0.206	-0.022;0.248	-0.084;0.266	0.155;0.415	-0.108;0.242	-0.159;0.341	0.518;0.950	-0.040;0.260	-0.011;0.419	#	0.233;0.619	0.456;0.975	100010	0.419	0.917	1	220.00	49463	47779	0.94		1	2
-0.052;0.288	-0.104;0.356	0.094;0.218	-0.116;0.388	-0.125;0.135	-0.074;0.206	-0.022;0.019	-0.084;0.266	0.155;0.415	-0.108;0.242	-0.159;0.341	0.518;0.950	-0.040;0.491	0.149;0.419	#	0.233;0.619	0.094;0.975	100010	0.100	1.000	1	136.50	47779	47779	0.94		0	0
#	#	-0.183;0.247	#	#	#	#	#	#	#	#	-0.226;0.017	#	#	#	#	#	010000	0.490	0.931	1	123.10	49955	47780	0.12		75	92
0.061;0.381	#	#	0.010;0.370	-0.174;0.316	0.190;0.660	-0.278;0.443	#	0.735;0.985	0.308;0.778	0.365;0.445	#	#	#	-0.195;0.195	#	-0.120;0.128	000001	0.100	1.000	1	56.27	47781	47781	0.59		0	0
#	-0.309;0.278	#	-0.515;0.471	#	#	#	#	0.361;0.595	#	-0.153;0.247	#	#	#	#	0.163;0.613	0.255;0.773	000001	0.062	0.758	1	153.25	49844	47784	0.35		16	55
#	-0.156;0.324	#	-0.173;0.287	-0.195;0.555	-0.035;0.553	#	#	-0.471;0.301	#	-0.211;0.269	#	-0.084;0.156	-0.152;0.489	-0.145;0.659	#	#	010000	0.058	0.753	1	199.56	49996	47786	0.53		157	533
#	#	#	#	#	0.242;0.623	#	0.212;0.702	0.058;0.495	#	0.005;0.484	#	#	0.070;0.762	#	#	#	000010	0.053	0.745	1	198.53	49918	47788	0.29		41	200
#	#	#	#	#	-0.229;0.261	#	-0.447;0.463	#	#	#	0.530;0.776	-0.015;0.253	0.070;0.973	#	#	#	000010	0.070	0.766	1	168.74	49908	47789	0.29		12	47
#	-0.125;0.175	-0.200;0.280	-0.108;0.172	#	#	#	0.590;0.797	-0.103;0.218	-0.120;0.131	#	#	-0.138;0.144	#	0.485;0.930	#	0.421;0.768	000100	0.192	0.848	1	224.53	49899	47790	0.53		57	114
#	0.000;0.263	#	#	#	-0.271;0.278	#	#	0.058;0.511	#	#	-0.179;0.592	#	0.050;0.973	#	0.002;0.833	#	000010	0.081	0.778	1	206.66	49993	47795	0.35		95	300
#	#	#	#	#	#	0.102;0.852	#	0.143;0.661	#	-0.010;0.463	#	0.104;0.742	-0.045;0.325	#	#	#	001000	0.070	0.766	1	190.20	49990	47796	0.29		74	244
-0.225;0.235	#	-0.577;0.772	#	0.070;0.508	#	#	#	#	0.098;0.568	#	#	#	0.059;0.820	#	#	#	001000	0.072	0.769	1	199.85	49898	47796	0.29		109	339
#	#	0.120;0.540	-0.019;0.332	-0.033;0.335	-0.271;0.384	-0.183;0.761	-0.025;0.346	#	0.108;0.377	0.022;0.569	#	-0.015;0.285	0.070;0.962	#	#	#	000010	0.257	0.873	1	222.73	49941	47799	0.59		26	42
#	#	#	#	-0.195;0.078	#	-0.083;0.377	#	-0.123;0.127	#	-0.228;0.232	-0.187;0.017	-0.084;0.156	-0.098;0.222	#	-0.228;0.228	-0.126;0.124	010000	1.000	1.000	1	199.34	49874	47800	0.53		23	23
#	-0.182;0.228	#	#	#	-0.143;0.195	#	#	#	#	#	-0.187;0.017	-0.084;0.156	-0.098;0.222	-0.235;0.358	#	-0.238;0.238	010000	1.000	1.000	1	188.95	49874	47800	0.41		28	28
-0.072;0.238	#	0.023;0.273	0.147;0.517	0.284;0.952	#	#	#	#	-0.106;0.184	-0.128;0.312	-0.198;0.225	#	0.198;0.618	#	0.360;0.676	0.136;0.384	000110	1.000	1.000	1	122.00	49725	47804	0.59		3	3
#	-0.159;0.331	#	#	#	#	-0.192;0.308	#	-0.081;0.309	-0.106;0.184	#	#	#	0.071;0.618	-0.150;0.160	0.360;0.676	0.136;0.384	000110	0.017	0.667	1	163.89	49725	47804	0.47		3	9
#	#	-0.193;0.150	-0.067;0.214	#	#	#	#	-0.194;0.236	0.542;0.922	#	#	#	#	0.637;1.137	#	0.782;1.159	000010	0.419	0.917	1	95.50	49489	47805	0.35		3	4
#	0.204;0.797	0.112;0.678	0.130;0.835	#	#	#	#	-0.046;0.284	#	#	0.309;0.699	0.397;0.688	#	#	#	#	000001	0.090	0.786	1	148.17	49987	47807	0.35		10	28
#	#	#	0.463;0.673	#	#	0.329;1.080	#	#	#	0.403;0.753	#	#	#	#	#	#	000001	0.168	0.836	1	115.28	49765	47807	0.18		28	54
0.107;0.587	-0.025;0.275	-0.118;0.222	-0.134;0.166	-0.054;0.226	0.544;0.964	-0.163;0.217	#	0.359;0.659	0.307;0.623	-0.033;0.217	#	#	-0.043;0.527	0.415;0.885	0.604;1.010	0.588;1.044	000110	0.017	0.667	1	88.67	49493	47809	0.82		1	3
#	#	0.246;0.475	#	#	-0.095;0.384	#	#	-0.011;0.439	#	0.022;0.317	#	-0.015;0.285	0.070;0.973	#	0.002;0.833	#	000010	0.093	0.789	1	223.38	49918	47810	0.41		26	75
-0.173;0.215	#	-0.150;0.241	#	-0.136;0.224	-0.118;0.395	#	#	#	#	#	#	#	#	#	0.559;0.945	0.844;1.272	100000	0.358	0.902	1	178.31	49986	47811	0.35		60	87
#	#	-0.087;0.432	-0.150;0.270	-0.072;0.368	-0.060;0.509	#	-0.736;0.365	0.058;0.624	#	#	#	#	0.050;0.225	0.029;0.392	0.178;0.592	#	000010	0.145	0.824	2	194.52	49906	47813	0.53		27	56
-0.111;0.214	-0.200;0.541	-0.073;0.177	#	#	-0.236;0.510	-0.050;0.361	0.006;0.346	-0.115;0.511	#	#	#	#	0.050;1.417	#	#	0.432;0.908	000010	0.099	0.793	1	184.10	49694	47813	0.53		15	46
0.079;0.439	#	#	-0.377;0.699	#	#	0.019;0.852	#	#	-0.023;0.426	-0.010;0.365	0.113;0.672	0.084;0.742	0.059;0.578	#	0.276;0.862	#	001000	0.086	0.782	1	235.20	49990	47815	0.53		85	229
-0.153;0.347	-0.136;0.314	0.042;0.482	0.453;0.743	0.576;0.886	0.582;1.062	0.152;0.482	0.352;0.672	0.047;0.317	#	0.541;0.899	0.373;0.638	-0.065;0.245	0.234;0.684	0.363;0.653	0.407;0.763	0.410;0.768	000001	1.000	1.000	1	88.00	49500	47816	0.94		1	1
#	-0.079;0.241	#	-0.180;0.223	#	0.253;0.553	#	-0.125;0.140	#	#	#	-0.109;0.333	#	-0.053;0.437	#	#	#	010000	0.700	0.965	1	165.58	49958	47817	0.35		17	19
-0.215;0.232	#	-0.191;0.249	-0.107;0.223	-0.029;0.338	0.253;0.553	#	#	-0.099;0.283	#	#	#	#	#	-0.195;0.659	-0.289;0.281	#	010000	0.670	0.961	1	187.92	49793	47817	0.47		15	17
-0.135;0.135	#	0.395;0.885	0.092;0.620	#	0.293;0.432	0.533;0.963	-0.225;0.225	#	#	#	#	#	-0.155;0.155	#	#	#	000001	0.100	1.000	1	44.22	47822	47822	0.41		0	0
