Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	0.075;0.339	#	0.021;0.616	-0.004;0.246	#	0.063;0.602	#	0.065;0.545	#	#	#	001000	0.065	0.760	1	270.36	49962	47928	0.29		62	203
#	0.450;0.853	-0.158;0.848	0.035;0.515	#	#	#	0.339;0.639	0.161;0.557	0.382;0.632	#	0.141;0.587	#	#	0.190;0.482	#	#	000001	0.162	0.833	1	178.00	49820	47929	0.47		3	6
#	#	0.326;1.076	#	-0.232;0.356	#	#	#	#	#	#	0.141;0.799	#	#	#	0.375;1.182	0.468;0.736	000001	0.096	0.791	1	170.08	49987	47929	0.29		35	91
#	-0.385;0.596	0.028;0.688	-0.003;0.287	-0.149;0.936	0.022;0.316	#	-0.178;0.393	-0.193;0.796	#	0.019;0.291	0.053;0.595	#	0.095;0.267	-0.245;0.853	-0.048;0.547	#	000010	0.140	0.821	1	222.34	49716	47933	0.71		26	56
#	0.027;0.519	-0.531;0.448	#	#	#	0.223;0.633	0.346;0.656	#	#	-0.381;0.440	0.301;1.147	0.249;0.838	0.198;0.526	0.061;1.120	#	#	001000	0.361	0.903	1	235.34	49969	47934	0.53		21	31
#	#	0.047;0.477	0.450;0.932	0.600;1.216	#	#	#	#	#	#	#	0.357;0.727	#	#	#	#	000001	1.000	1.000	1	140.00	49619	47935	0.24		5	5
#	0.147;0.925	#	#	-0.037;0.850	0.159;0.935	#	#	0.266;0.726	#	0.527;0.997	#	#	#	0.282;0.811	0.403;0.898	0.468;0.736	000001	0.483	0.930	1	164.05	49885	47935	0.47		15	19
#	#	#	#	-0.135;0.185	#	#	0.856;1.067	-0.127;0.308	-0.154;0.287	#	#	0.790;1.210	#	#	#	#	100000	1.000	1.000	1	133.00	49902	47940	0.29		3	3
#	-0.224;0.310	0.021;0.451	0.165;0.727	#	-0.089;0.330	#	0.597;1.067	0.174;0.544	0.155;0.757	#	0.631;1.061	#	#	0.241;0.521	0.525;1.410	#	100000	1.000	1.000	1	183.50	49632	47948	0.59		2	2
#	0.027;0.519	-0.531;0.448	0.296;0.676	0.199;0.499	#	0.223;0.633	0.346;0.656	#	#	-0.381;0.440	0.301;1.147	0.249;0.838	0.198;0.526	0.061;1.120	#	#	001000	0.162	0.833	1	240.03	49777	47951	0.65		6	14
#	#	#	#	#	#	#	0.302;0.722	-0.129;0.215	#	#	#	0.024;0.514	0.061;0.431	0.704;1.124	#	0.554;0.941	100000	0.065	0.761	1	197.27	49668	47952	0.35		11	39
0.119;0.459	-0.209;0.271	#	0.810;1.170	#	#	#	#	#	#	#	#	#	#	#	0.578;0.895	0.192;0.579	010000	0.028	0.700	1	85.20	49637	47953	0.29		1	5
#	#	0.865;1.135	#	0.840;1.160	0.795;1.205	0.164;0.564	#	#	#	0.504;0.754	#	-0.201;0.209	#	-0.205;0.304	0.603;0.870	#	010000	1.000	1.000	1	35.00	49637	47953	0.47		1	1
#	#	#	-0.108;0.222	#	#	#	-0.453;0.602	#	-0.081;0.199	#	#	-0.117;0.253	#	#	#	#	010000	0.058	0.753	1	241.23	49996	47957	0.24		140	490
-0.163;0.207	#	#	-0.172;0.228	#	#	-0.110;0.526	#	0.306;0.796	0.195;0.635	-0.076;0.184	#	0.437;0.817	#	0.576;0.856	0.604;0.765	#	000010	0.162	0.833	1	168.67	49643	47959	0.53		1	3
-0.175;0.475	#	0.020;0.805	#	#	#	-0.230;0.772	#	0.099;0.796	#	-0.233;0.277	#	#	-0.003;0.095	#	0.190;1.032	#	000010	0.064	0.760	1	211.82	49972	47959	0.41		22	91
#	#	#	0.447;0.932	0.535;0.753	#	0.495;0.940	-0.453;0.622	#	-0.090;0.380	0.671;0.966	#	#	#	#	#	#	000001	0.056	0.750	1	105.75	49646	47962	0.35		1	4
#	0.454;0.914	0.358;0.838	0.566;0.903	#	#	0.660;0.732	-0.014;0.486	#	#	#	0.226;0.668	#	-0.009;0.589	#	#	0.240;0.617	000001	0.081	0.778	1	104.67	49646	47962	0.47		1	3
#	#	#	-0.098;0.252	#	0.399;0.749	-0.024;0.182	#	0.623;0.858	#	#	#	0.731;0.942	#	0.294;0.614	#	0.388;0.726	000010	1.000	1.000	1	70.00	49652	47968	0.41		1	1
#	-0.087;0.213	-0.092;0.379	-0.098;0.252	#	#	-0.024;0.182	0.361;0.851	0.623;1.063	#	-0.191;0.279	#	0.731;0.942	0.580;1.070	0.294;0.614	0.516;0.756	0.388;0.726	000010	1.000	1.000	1	70.00	49652	47968	0.71		1	1
#	#	#	#	#	0.022;0.498	0.021;0.772	#	-0.193;-0.053	0.039;0.399	#	-0.174;0.556	-0.107;0.276	0.070;0.340	-0.097;0.853	#	#	000010	0.010	0.792	1	250.54	47970	47970	0.47		0	0
#	#	#	#	#	-0.214;0.451	#	0.068;0.498	#	-0.244;0.283	#	0.427;1.366	0.723;1.210	-0.188;0.219	#	#	0.486;0.833	100000	1.000	1.000	1	120.00	49657	47973	0.41		1	1
#	#	#	#	#	-0.214;0.451	#	#	0.028;0.288	-0.244;0.283	#	0.427;1.366	0.723;1.210	-0.188;0.219	#	0.419;0.835	0.486;0.833	100000	0.419	0.917	1	101.50	49657	47973	0.47		1	2
-0.208;0.303	#	#	-0.128;0.514	-0.380;0.185	#	-0.152;0.621	#	#	-0.237;0.488	-0.246;0.208	#	0.012;0.206	-0.208;0.211	0.327;0.900	#	#	000100	0.118	0.808	1	225.74	49959	47976	0.53		135	345
#	#	-0.106;0.224	-0.120;0.260	-0.155;0.328	#	#	0.356;0.805	-0.156;0.170	#	#	0.236;0.949	#	-0.208;0.212	#	#	0.387;0.769	000100	0.132	0.817	1	241.73	49959	47976	0.47		135	318
#	-0.167;0.243	#	-0.057;0.693	-0.160;0.252	#	#	0.791;1.151	#	#	#	#	#	-0.106;0.219	#	0.633;1.023	#	100000	0.271	0.878	1	166.85	49986	47978	0.35		62	98
#	-0.136;0.294	#	-0.084;0.244	-0.200;0.664	#	#	#	#	#	#	#	-0.060;0.619	-0.405;0.405	0.535;0.925	#	-0.070;0.274	000010	0.162	0.833	1	157.00	49663	47979	0.41		1	2
#	#	0.354;0.625	#	#	#	#	#	#	0.620;1.090	#	#	#	#	#	#	0.408;0.792	000001	0.469	0.927	1	139.52	49887	47982	0.18		13	16
#	0.281;0.629	-0.184;0.991	#	#	#	#	0.402;1.023	-0.158;0.192	-0.195;0.195	#	#	#	#	0.827;1.551	#	0.386;1.214	100000	0.129	0.815	1	123.89	49668	47984	0.41		4	9
#	0.125;0.595	0.299;0.579	#	0.827;1.087	#	0.332;0.899	#	0.810;1.190	0.277;1.250	#	-0.163;0.171	#	-0.112;0.138	-0.135;0.135	-0.072;0.284	-0.236;0.402	000010	1.000	1.000	1	43.00	49673	47989	0.65		1	1
-0.182;0.198	#	#	#	0.707;1.207	#	0.524;0.804	-0.194;0.226	#	#	0.685;1.095	#	0.289;0.709	#	-0.135;0.135	-0.072;0.284	#	000010	1.000	1.000	1	43.00	49673	47989	0.47		1	1
0.485;0.855	0.329;0.589	#	#	0.233;0.693	#	0.498;0.788	#	0.302;0.692	#	0.394;0.734	0.013;0.980	#	#	#	0.083;0.459	-0.068;0.190	000100	1.000	1.000	1	81.00	49674	47990	0.53		1	1
0.485;0.855	0.329;0.589	0.471;0.741	#	0.233;0.693	#	0.413;0.873	-0.057;0.193	#	#	0.394;1.040	#	0.305;0.760	0.446;0.990	#	-0.315;0.459	-0.187;0.309	000100	1.000	1.000	1	81.00	49674	47990	0.65		1	1
-0.129;0.461	#	-0.531;0.448	-0.188;0.576	0.179;0.427	#	#	0.725;1.155	-0.269;0.306	-0.075;0.315	-0.381;0.440	#	0.249;1.114	0.198;0.552	0.061;1.120	#	#	001000	0.162	0.833	1	160.75	49675	47991	0.65		2	4
#	#	#	0.815;1.185	0.870;1.150	#	0.770;1.130	#	#	-0.130;0.199	0.765;1.235	-0.135;0.297	#	-0.123;0.147	-0.172;0.246	0.056;0.466	-0.124;0.154	010000	1.000	1.000	1	43.00	49676	47992	0.59		1	1
#	0.395;0.845	#	#	#	#	0.805;1.195	#	-0.213;0.227	-0.130;0.230	#	-0.066;0.228	#	-0.068;0.137	#	#	#	010000	1.000	1.000	1	43.00	49676	47992	0.35		1	1
#	#	#	-0.164;0.591	#	#	#	-0.074;0.355	#	-0.092;0.298	#	0.176;0.501	#	#	#	-0.445;0.434	#	010000	0.088	0.784	1	178.16	49977	47994	0.29		69	191
#	#	-0.233;0.267	#	0.765;1.235	#	#	#	-0.052;0.228	0.081;0.189	0.609;0.919	0.595;1.081	#	#	0.305;0.902	0.197;0.632	#	010000	0.054	0.887	1	67.06	47996	47996	0.47		0	0
#	0.246;0.546	#	#	#	0.154;0.514	#	#	#	-0.181;-0.128	#	#	#	#	#	#	0.652;0.940	010000	0.054	0.887	1	74.77	47996	47996	0.24		0	0
-0.195;0.265	#	-0.135;0.195	#	-0.152;0.208	0.298;1.062	#	0.447;0.807	0.026;0.496	0.620;1.040	#	0.409;0.756	-0.622;0.183	0.127;0.485	0.406;0.686	0.495;1.078	#	000110	1.000	1.000	1	112.00	49945	48000	0.71		3	3
#	-0.145;0.205	0.482;1.010	#	0.350;0.692	#	#	-0.210;0.775	#	-0.224;0.236	#	#	-0.119;0.515	#	#	-0.038;0.237	-0.154;0.538	010000	1.000	1.000	1	85.00	49686	48002	0.47		1	1
0.127;0.639	#	#	#	#	#	#	0.323;0.324	#	0.303;0.957	#	#	#	#	0.080;0.779	#	#	000001	1.000	1.000	1	124.00	48498	48008	0.24		1	1
#	#	#	#	-0.017;0.403	#	-0.103;0.772	#	-0.193;0.372	#	-0.233;0.277	-0.174;0.556	-0.107;0.276	0.070;0.340	-0.097;0.853	#	#	000010	0.078	0.775	1	240.19	49930	48010	0.47		74	227
#	0.069;0.429	#	#	#	-0.091;0.219	#	#	#	#	0.470;0.940	-0.150;0.708	#	#	#	0.207;0.753	#	000001	0.053	0.745	1	124.84	49894	48011	0.29		4	17
0.287;0.839	0.351;1.051	#	#	0.064;0.504	0.233;0.670	#	#	0.161;0.666	0.210;0.710	#	#	#	#	#	0.256;0.602	0.491;0.675	000001	0.394	0.911	1	188.13	49995	48012	0.47		12	15
0.363;1.175	#	#	#	#	0.010;0.490	0.820;1.677	#	0.683;1.143	#	0.775;1.225	0.482;0.826	#	0.442;0.812	#	#	0.469;0.876	001000	1.000	1.000	1	58.00	49699	48015	0.47		2	2
0.865;1.175	0.765;1.235	#	#	0.850;1.495	0.010;0.490	#	0.330;0.690	0.496;1.143	0.275;0.565	0.815;1.185	#	0.760;1.080	0.442;1.095	#	0.481;0.867	0.469;0.876	001000	1.000	1.000	1	56.00	49699	48015	0.71		1	1
#	#	-0.119;0.131	#	-0.199;0.221	-0.127;0.163	#	#	#	#	#	#	#	#	#	0.242;1.018	#	100000	0.047	0.737	1	202.01	49986	48020	0.24		139	582
#	#	-0.119;0.131	#	#	-0.157;0.163	0.282;0.612	#	-0.127;0.250	-0.579;0.255	#	#	#	-0.139;0.219	#	0.242;1.018	#	100000	0.162	0.833	1	143.32	49792	48020	0.41		12	23
-0.208;0.273	-0.108;0.322	-0.106;0.224	#	#	-0.007;0.096	-0.041;0.272	#	#	-0.140;0.187	#	0.547;0.992	#	-0.208;0.299	#	#	#	000100	0.116	0.806	1	206.27	49959	48022	0.47		107	274
#	#	#	#	#	#	#	#	#	0.004;0.334	-0.157;-0.097	0.547;0.974	-0.064;0.206	-0.208;0.299	#	#	#	000100	0.010	0.797	1	229.87	48022	48022	0.29		0	0
#	#	-0.106;0.224	0.012;0.811	#	#	-0.231;-0.137	#	-0.242;0.170	-0.103;0.488	#	0.236;0.949	0.012;0.206	#	0.406;0.900	#	0.387;0.769	000100	0.061	0.931	1	257.25	48024	48024	0.53		0	0
#	#	#	#	-0.165;0.232	-0.085;0.168	-0.041;0.198	0.199;0.995	-0.242;0.184	#	#	#	0.012;0.206	#	0.327;0.721	0.474;0.493	0.387;0.769	000100	0.735	0.970	2	229.17	49959	48024	0.53		10	11
#	#	#	-0.164;0.022	-0.149;0.171	#	#	-0.002;0.308	-0.087;0.203	-0.087;0.253	#	-0.008;0.404	#	#	#	#	-0.521;0.154	010000	1.000	1.000	1	216.94	49996	48030	0.41		42	42
#	0.040;0.519	#	#	0.139;1.445	#	0.039;0.222	0.342;0.656	0.141;0.663	-0.075;0.658	#	#	#	0.026;0.545	#	0.307;0.782	0.416;1.073	001000	0.162	0.833	1	270.78	49962	48031	0.53		25	48
#	#	-0.531;0.448	#	#	#	-0.108;0.470	0.346;0.667	#	#	-0.513;0.525	#	0.514;1.016	0.043;0.758	#	#	#	001000	0.077	0.774	1	183.28	49898	48031	0.35		10	31
#	#	#	#	#	#	-0.245;0.195	#	#	0.072;0.094	0.019;0.450	#	#	#	-0.245;0.249	0.180;0.623	0.147;0.434	000010	0.017	0.667	1	157.25	48032	48032	0.35		0	4
#	-0.164;0.045	-0.209;0.241	#	#	#	#	0.574;1.151	#	#	-0.184;0.196	#	-0.026;0.391	-0.167;0.175	#	#	#	100000	0.105	0.798	1	190.42	49986	48033	0.35		68	171
#	#	-0.224;0.236	#	#	#	#	0.625;0.994	#	#	#	0.673;1.075	#	#	#	#	0.830;1.099	100000	0.277	0.879	1	169.31	49986	48035	0.24		77	123
#	#	#	#	-0.200;0.664	#	0.021;0.906	#	#	#	#	#	#	#	#	#	#	000010	0.044	0.732	1	213.99	49998	48036	0.12		266	1456
-0.217;0.586	#	-0.125;0.504	#	-0.200;0.444	-0.214;0.498	#	#	-0.068;0.382	#	-0.233;0.605	#	#	0.463;0.773	-0.245;0.853	#	#	000010	0.067	0.763	1	154.15	49941	48036	0.47		17	66
-0.122;0.288	#	0.018;0.503	0.192;0.472	0.216;0.666	0.023;0.600	#	0.334;0.534	#	-0.106;0.184	-0.083;0.267	-0.278;0.146	-0.109;0.261	0.258;0.558	#	0.310;0.726	0.042;0.726	000110	1.000	1.000	1	120.50	49725	48041	0.76		2	2
#	#	#	#	#	0.023;0.413	-0.382;0.268	0.334;0.664	#	-0.106;0.184	#	-0.278;0.146	-0.054;0.206	0.258;0.558	-0.200;0.210	0.310;0.726	#	000110	1.000	1.000	1	120.50	49725	48041	0.53		2	2
#	#	#	#	0.119;0.519	#	-0.132;0.233	#	#	-0.119;0.231	-0.167;0.293	#	#	#	#	#	#	001000	0.048	0.738	1	238.41	49962	48043	0.24		53	244
#	0.050;0.533	-0.001;0.300	-0.158;0.759	-0.172;0.324	0.043;0.290	#	0.484;0.764	#	0.014;0.246	#	0.462;0.761	0.064;0.504	#	0.391;0.601	#	0.190;1.073	001000	0.162	0.833	1	342.83	49962	48044	0.65		22	41
-0.123;0.147	-0.162;0.188	#	0.317;0.717	#	#	#	#	#	#	-0.161;0.242	#	0.024;0.514	0.061;0.431	0.708;1.109	0.242;0.987	#	100000	1.000	1.000	1	171.50	49729	48045	0.47		4	4
-0.123;0.147	#	#	#	-0.144;0.336	#	#	#	-0.127;0.308	#	-0.161;0.242	0.758;1.500	-0.066;0.254	#	#	0.041;0.506	#	100000	0.035	0.714	1	174.29	49729	48045	0.41		1	7
0.127;0.639	#	0.640;0.836	#	#	#	#	0.323;0.645	#	#	#	#	#	#	#	#	#	000001	0.356	0.902	2	141.94	49763	48048	0.18		12	17
#	#	#	#	#	0.060;0.490	#	#	0.075;0.726	0.242;1.049	#	#	#	#	0.080;0.779	#	#	000001	0.071	0.767	1	189.46	49987	48048	0.24		118	363
-0.003;0.487	#	#	#	#	#	#	0.311;0.802	#	0.367;0.677	0.069;0.399	0.141;0.724	-0.143;0.227	0.829;1.139	#	#	#	000001	1.000	1.000	1	101.00	49735	48051	0.41		1	1
#	-0.205;0.295	0.369;0.679	0.352;0.822	#	#	0.128;0.398	0.647;0.937	-0.226;0.274	-0.090;0.369	0.194;0.731	0.465;0.721	#	0.647;1.047	0.602;0.862	0.442;0.887	#	000001	1.000	1.000	1	63.00	49739	48055	0.71		1	1
-0.068;0.352	#	0.369;0.679	#	0.535;0.885	0.274;0.564	0.128;0.398	#	#	#	#	#	-0.204;0.276	#	0.602;0.862	#	0.410;0.667	000001	1.000	1.000	1	63.00	49739	48055	0.47		1	1
#	#	0.035;0.586	#	-0.124;0.356	0.106;0.444	#	0.013;0.619	-0.177;0.446	0.084;0.414	0.237;0.450	#	#	#	-0.004;0.622	#	#	000010	0.087	0.783	1	234.11	49998	48056	0.47		25	76
-0.175;0.475	-0.136;0.651	0.206;0.703	#	#	0.022;0.316	0.222;0.492	#	#	#	-0.151;0.260	0.053;0.556	#	#	#	#	#	000010	0.151	0.828	2	223.87	49975	48056	0.41		14	30
-0.175;0.586	#	#	0.285;0.314	#	0.102;0.444	#	-0.086;0.591	#	0.002;0.262	#	0.053;0.556	#	#	#	0.180;1.449	#	000010	0.214	0.857	1	245.90	49998	48057	0.41		8	14
#	0.027;0.519	-0.531;0.448	-0.686;0.561	0.007;0.477	-0.034;0.426	-0.399;0.470	#	-0.272;0.435	-0.075;0.315	-0.381;0.861	0.285;0.619	0.249;1.016	0.198;0.526	0.061;1.120	#	#	001000	0.292	0.884	1	288.98	49962	48059	0.76		15	23
#	0.027;0.519	-0.531;0.448	-0.686;0.561	0.007;0.477	#	-0.393;0.470	#	-0.071;0.435	-0.221;0.315	-0.381;0.440	0.285;0.619	#	0.198;0.526	0.307;1.120	#	#	001000	0.091	0.787	1	274.40	49962	48059	0.65		28	75
#	#	0.556;0.806	0.140;1.112	#	0.236;0.696	0.495;0.775	#	0.680;1.040	#	0.486;0.806	#	#	0.225;0.585	-0.146;0.639	-0.207;0.592	#	000001	1.000	1.000	1	142.00	49746	48062	0.53		1	1
#	#	#	#	#	#	#	#	#	0.368;0.858	#	#	#	#	0.080;1.083	#	0.293;0.736	000001	0.097	0.792	1	148.51	49984	48062	0.18		110	273
#	0.450;0.925	#	#	#	#	0.084;0.424	#	0.266;0.520	#	-0.024;0.286	0.430;0.695	0.227;0.697	#	#	#	#	000001	0.419	0.917	1	187.50	49751	48067	0.35		3	4
#	0.450;0.925	#	#	#	0.233;0.868	#	0.323;0.783	#	#	#	#	#	#	0.080;0.704	#	0.468;0.736	000001	0.558	0.943	1	151.90	49995	48067	0.29		41	50
-0.506;0.140	#	-0.123;0.127	-0.164;0.022	-0.168;0.171	#	-0.003;0.225	#	0.589;1.019	0.336;0.606	-0.145;0.311	#	#	-0.609;0.272	#	#	-0.154;0.154	010000	1.000	1.000	2	124.00	49752	48068	0.59		2	2
#	-0.202;0.208	-0.063;0.148	-0.165;0.215	-0.163;0.205	-0.207;0.233	-0.133;0.137	0.521;1.021	#	-0.005;0.385	#	0.713;1.084	-0.188;0.202	0.986;1.140	#	0.743;0.972	0.648;1.035	100010	0.419	0.917	1	124.00	49757	48073	0.76		1	2
#	-0.497;0.240	#	0.320;0.722	#	#	0.244;0.594	#	#	-0.044;0.396	#	0.074;0.367	#	#	#	0.417;0.753	#	000001	1.000	1.000	1	86.00	49762	48078	0.35		1	1
#	#	#	#	#	0.305;0.715	#	0.151;0.692	#	#	0.335;0.646	0.033;0.359	-0.244;0.246	-0.183;0.535	#	#	#	000001	0.115	0.806	1	139.33	49762	48078	0.35		3	6
#	0.147;0.836	#	0.566;0.950	0.246;0.850	#	#	#	0.266;0.726	#	0.527;0.997	0.367;0.668	#	#	0.282;0.811	#	0.329;0.736	000001	0.419	0.917	1	150.97	49765	48079	0.47		9	12
#	#	#	#	#	0.159;0.935	#	#	#	0.303;0.957	#	#	#	0.340;0.760	0.282;0.811	#	#	000001	0.122	0.810	1	160.23	49981	48081	0.24		55	123
#	#	#	-0.164;0.022	-0.211;0.279	#	#	#	#	#	#	-0.008;0.252	#	#	#	0.659;0.926	#	010000	1.000	1.000	1	53.00	49766	48082	0.24		1	1
#	-0.147;0.045	#	#	#	#	-0.197;0.213	#	#	#	#	#	#	0.138;0.548	#	0.668;1.108	#	100000	0.088	0.784	1	147.16	49927	48083	0.24		34	91
#	-0.147;0.045	#	#	#	#	#	0.495;0.915	#	#	#	0.808;1.054	-0.026;0.253	#	#	#	0.740;1.099	100000	0.395	0.911	1	181.77	49986	48083	0.29		43	62
0.755;1.245	0.158;0.588	#	0.228;0.727	#	#	#	#	#	#	-0.090;0.214	0.593;0.912	#	#	#	#	0.519;1.661	100000	0.162	0.833	1	112.50	49768	48084	0.35		1	2
#	#	0.875;1.125	0.165;0.678	#	#	#	0.409;0.809	#	0.693;0.983	-0.161;0.410	0.480;1.276	#	#	#	0.516;1.427	0.613;1.486	100000	1.000	1.000	1	96.00	49768	48084	0.47		1	1
-0.156;0.334	#	#	-0.001;0.256	#	#	#	#	#	#	#	0.429;0.992	#	#	#	#	0.387;0.769	000100	0.069	0.766	1	230.82	49959	48086	0.24		166	622
#	#	-0.199;0.251	-0.174;0.463	-0.142;0.535	#	#	0.199;0.995	-0.076;0.228	-0.078;0.312	#	#	-0.557;0.208	-0.208;0.212	0.327;0.900	#	0.387;0.769	000100	0.130	0.816	2	251.60	49959	48086	0.59		123	300
-0.179;0.231	#	-0.101;0.149	-0.206;0.264	-0.137;0.293	0.071;0.501	-0.044;0.286	0.304;0.694	0.065;0.315	0.000;0.490	-0.097;0.353	#	-0.127;0.283	0.106;0.416	#	0.354;0.621	0.062;0.538	000101	0.010	0.628	2	265.68	49772	48088	0.82		2	13
#	#	0.004;0.494	0.165;0.635	#	#	-0.356;0.210	#	0.174;0.741	-0.154;0.487	#	0.687;1.054	#	#	0.463;1.078	#	#	100000	0.282	0.881	1	170.77	49773	48089	0.41		8	14
#	0.524;0.854	-0.125;0.504	#	#	0.022;0.498	#	0.173;0.733	#	#	#	#	#	0.463;0.773	-0.245;0.853	#	#	000010	0.097	0.792	1	121.75	49775	48091	0.35		3	8
#	-0.219;0.241	#	0.382;0.717	0.414;0.884	#	#	#	-0.032;0.308	#	-0.192;0.208	#	-0.187;0.253	0.061;0.247	0.642;1.124	-0.409;0.987	#	100000	1.000	1.000	1	125.00	49776	48092	0.53		2	2
0.102;0.402	#	0.361;0.740	0.317;0.808	#	#	#	#	-0.127;0.163	0.274;0.714	#	#	#	-0.003;0.431	0.704;1.022	#	#	100000	1.000	1.000	1	84.00	49776	48092	0.41		1	1
#	0.027;0.519	-0.531;0.448	-0.188;0.561	#	#	0.223;0.633	0.346;0.656	#	#	-0.381;0.440	0.301;1.147	#	0.198;0.526	0.061;1.548	#	#	001000	0.156	0.830	1	247.31	49969	48093	0.53		26	55
-0.129;1.148	#	#	#	#	-0.058;0.947	0.075;0.579	0.179;0.652	-0.376;0.616	#	#	#	#	0.065;0.721	0.061;1.120	#	#	001000	0.059	0.753	1	233.92	49969	48096	0.41		133	482
#	#	-0.119;0.131	#	#	#	0.282;0.612	0.521;1.067	-0.127;0.605	#	#	#	#	-0.139;0.219	0.676;1.038	#	#	100000	0.419	0.917	1	135.24	49782	48098	0.35		9	12
#	#	-0.106;0.224	#	-0.165;0.199	-0.384;0.096	-0.041;0.198	#	-0.156;0.228	-0.237;0.488	-0.246;0.191	#	#	-0.208;0.212	0.326;0.900	#	0.603;0.769	000100	0.198	0.850	1	237.43	49783	48099	0.59		62	117
-0.197;0.213	-0.091;0.651	#	0.014;0.402	#	#	-0.024;0.455	#	#	#	#	0.053;0.788	#	-0.140;0.729	#	#	#	000010	0.047	0.736	1	228.28	49998	48100	0.35		134	713
0.049;0.897	#	#	#	0.605;1.015	0.291;0.691	0.157;0.657	0.141;0.949	#	0.062;0.512	0.234;0.544	#	0.337;0.896	#	#	0.565;0.799	0.618;0.876	000001	1.000	1.000	2	119.00	49786	48102	0.59		1	1
0.312;0.592	0.071;0.393	#	0.027;0.387	0.229;0.499	#	-0.019;0.321	#	#	0.380;0.850	-0.178;0.202	#	0.693;1.013	#	#	0.323;0.739	#	000001	1.000	1.000	1	114.00	49788	48104	0.53		1	1
#	-0.097;0.377	#	#	0.144;0.584	#	#	#	#	0.297;0.745	#	#	#	0.452;1.202	0.560;0.890	#	0.598;1.084	000001	0.263	0.875	1	166.38	49981	48104	0.35		5	8
#	#	#	#	0.216;0.745	#	0.144;0.524	0.402;0.912	-0.129;0.131	#	0.276;0.546	0.702;1.065	#	#	#	#	0.487;1.486	100000	0.419	0.917	2	131.00	49413	48108	0.41		3	4
#	0.005;0.505	#	0.688;1.456	0.307;0.627	#	0.124;0.624	#	#	0.155;0.555	0.172;0.522	#	0.169;0.459	#	0.040;0.290	0.178;0.574	#	100000	1.000	1.000	1	120.00	49795	48111	0.53		1	1
0.068;0.568	0.005;0.505	0.288;0.568	0.688;1.018	#	-0.390;0.459	0.124;0.624	0.356;0.716	0.810;1.190	#	#	-0.084;0.221	0.169;0.459	0.403;0.663	#	0.178;0.574	0.232;0.618	100000	1.000	1.000	1	120.00	49795	48111	0.76		1	1
#	#	-0.136;0.244	-0.109;0.693	-0.160;0.330	#	#	0.631;1.151	#	#	#	0.694;1.126	#	-0.106;0.219	0.604;1.018	0.633;1.023	0.830;1.497	100000	0.361	0.903	1	190.22	49986	48112	0.53		52	74
#	0.027;0.519	-0.043;0.427	-0.188;0.561	#	0.066;0.427	0.359;0.579	0.342;0.655	#	-0.075;0.315	#	#	0.249;0.681	#	0.061;1.120	#	#	001000	0.081	0.778	1	172.17	49800	48116	0.53		2	6
-0.215;0.140	#	#	-0.164;0.022	#	#	-0.108;0.225	#	#	-0.204;0.226	-0.145;0.204	#	-0.233;0.237	-0.787;0.165	-0.205;0.260	#	#	010000	0.810	0.979	1	205.11	49996	48117	0.47		45	48
-0.200;0.536	#	-0.128;0.743	#	#	#	#	#	#	#	-0.174;0.276	0.513;1.008	0.054;0.474	0.535;0.914	#	0.232;0.753	0.324;1.037	000001	0.041	0.727	1	154.18	49920	48119	0.47		4	22
-0.206;0.418	-0.146;0.259	#	#	#	0.240;1.109	#	0.414;0.710	0.406;0.706	#	#	0.141;0.788	0.135;0.864	#	#	#	0.442;0.675	000001	0.085	0.781	1	176.87	49948	48119	0.47		6	16
#	#	-0.224;0.236	-0.109;0.693	#	#	#	0.625;0.953	#	#	#	#	#	#	0.604;1.018	0.712;1.023	0.830;1.497	100000	0.256	0.873	1	169.24	49986	48120	0.35		67	110
#	#	#	#	#	#	#	0.643;0.894	#	#	#	0.673;1.097	-0.172;0.253	#	#	0.511;0.977	0.830;1.099	100000	0.354	0.901	1	181.90	49986	48120	0.29		48	71
#	-0.163;0.247	0.226;0.506	#	0.500;0.900	0.392;0.852	#	0.700;1.090	0.356;0.716	0.755;1.245	#	0.030;0.314	#	0.639;0.989	#	#	0.168;0.635	000010	1.000	1.000	1	49.00	49806	48122	0.59		1	1
-0.097;0.233	#	-0.092;0.506	#	0.500;0.900	#	-0.076;0.578	1.021;1.123	#	#	0.336;0.776	#	#	#	-0.208;0.292	0.475;1.022	#	000010	0.100	1.000	1	53.40	48122	48122	0.47		0	0
-0.175;0.567	#	#	#	#	-0.117;0.498	0.006;0.772	#	-0.193;0.517	#	-0.233;0.677	#	-0.107;0.276	#	#	0.413;0.908	-0.028;0.630	000010	0.048	0.739	1	239.18	49998	48123	0.47		68	354
#	-0.091;0.651	0.150;0.530	#	#	#	0.021;0.455	#	#	#	#	-0.174;0.556	#	0.070;0.405	-0.097;0.853	#	#	000010	0.078	0.775	1	253.54	49975	48123	0.35		63	200
-0.175;0.421	#	-0.000;0.504	0.285;0.314	#	-0.242;0.393	-0.103;0.601	-0.089;0.288	#	#	-0.233;0.422	0.305;0.556	-0.565;0.262	#	#	0.180;1.449	#	000010	1.000	1.000	1	179.00	49808	48124	0.59		2	2
