-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	0	0	0	#	0	0	0	0	1	0	0	0	#	#	0	#	0	0	#	1	0	000000000000000000000000000000000000001000000	1.000	1.000	1	28.00	9801	8235	0.78		2	2	0.000
0	0	0	#	1	0	0	0	0	0	0	#	0	#	#	#	#	0	0	0	0	#	0	000000000000000000000000000000000000000000001	0.964	0.998	1	111.09	9882	8236	0.70		33	36	0.002
0	#	0	1	#	0	0	0	0	0	#	1	0	0	0	1	0	0	#	1	#	#	#	000000000001000000000000000000000000000001000	0.765	0.987	1	33.20	9804	8238	0.70		2	5	0.013
0	0	0	1	0	0	0	#	0	#	1	1	0	0	0	1	#	0	#	1	#	#	#	000000000001000000000000000000000000000001000	1.000	1.000	1	28.00	9804	8238	0.70		2	2	0.000
1	0	0	0	0	#	#	#	0	0	#	#	#	#	0	0	#	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.856	0.992	2	217.14	9989	8240	0.48		227	288	0.008
0	0	1	0	0	0	0	0	0	#	#	#	0	#	0	0	1	0	0	0	0	0	0	000000000000000000000000000000000000100000000	0.491	0.965	1	80.33	9807	8241	0.83		2	14	0.035
0	0	1	0	#	0	0	#	0	1	#	0	0	#	0	0	1	0	0	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	41.00	9807	8241	0.83		2	2	0.000
#	0	0	#	0	0	0	0	0	0	0	0	0	0	#	0	0	#	0	#	0	0	0	000000000000000000000100000000000000000000000	0.444	0.960	1	229.03	9967	8245	0.78		30	271	0.040
1	1	0	0	#	0	0	0	0	#	#	#	0	1	0	#	#	1	#	0	0	0	0	000010000000000000000000000100001000000000000	0.300	0.942	1	103.03	9812	8246	0.70		4	19	0.058
1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	#	0	#	0	000010000000000000000000000100001000000000000	0.245	0.932	1	116.22	9812	8246	0.91		2	17	0.068
0	0	#	0	0	0	#	#	#	0	#	#	1	0	#	#	0	0	#	0	0	0	0	000000000000000000000000000000000000001000000	0.953	0.998	1	106.72	9939	8247	0.61		35	37	0.002
0	0	1	1	0	0	1	0	#	0	0	1	0	0	0	1	0	0	0	0	0	0	#	100000000000000000000000100000000000000000000	1.000	1.000	1	36.00	9814	8248	0.91		2	2	0.000
1	0	#	0	#	#	0	0	0	0	0	0	0	1	1	0	1	1	#	0	0	1	0	000010000000000000000000000000000000000000000	1.000	1.000	1	72.00	9815	8249	0.83		2	2	0.000
0	0	0	0	0	#	0	0	1	0	0	0	0	0	#	#	0	#	0	0	#	0	0	000000000000000000000001000000000000000000000	0.814	0.990	1	169.08	9986	8251	0.78		40	52	0.010
0	0	0	0	0	#	0	0	1	#	0	0	0	0	#	#	0	0	0	0	0	#	#	000000000000000000000001000000000000000000000	0.839	0.991	2	163.55	9986	8251	0.74		41	51	0.009
0	#	0	0	0	0	0	1	0	#	1	1	0	#	0	0	#	#	0	0	#	#	0	000000000100000000000000000000000000010000000	1.000	1.000	1	35.00	9820	8254	0.70		2	2	0.000
0	#	0	0	0	0	0	1	0	0	1	1	0	#	0	0	#	#	0	0	0	0	0	000000000100000000000000000000000000010000000	1.000	1.000	2	35.00	9820	8254	0.83		2	2	0.000
0	0	0	1	#	#	1	0	#	0	#	1	0	0	0	1	0	0	0	0	0	#	0	000000000000000000000000100000000000000100000	1.000	1.000	1	47.50	9821	8255	0.78		2	2	0.000
0	0	0	1	0	#	1	#	#	0	#	1	0	0	0	1	0	#	0	0	0	0	0	000000000000000000000000100000000000000100000	1.000	1.000	1	47.50	9821	8255	0.78		2	2	0.000
0	0	0	1	#	0	0	0	#	0	#	#	0	0	0	#	0	0	#	0	0	#	#	000000000000000000000000000000000000000001000	0.817	0.990	1	124.68	9959	8256	0.65		38	53	0.010
0	0	0	1	0	0	0	#	0	0	#	#	0	0	0	#	0	0	0	0	#	#	#	000000000000000000000000000000000000000001000	0.815	0.990	1	134.60	9959	8256	0.70		35	48	0.010
0	0	#	0	#	0	0	#	#	0	1	1	0	0	#	0	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	95.00	9823	8257	0.74		2	2	0.000
1	0	0	0	#	0	#	0	#	#	#	#	0	#	0	#	0	0	0	#	#	0	#	000010000000000000000000000000000000000000000	0.904	0.995	1	220.01	9989	8258	0.52		194	233	0.005
1	#	0	0	0	#	0	0	0	#	0	0	0	1	#	0	#	#	0	0	0	0	0	000010000000000000000000000000001000000000000	0.638	0.978	1	172.18	9975	8259	0.74		61	195	0.022
#	1	1	#	#	0	#	#	0	0	1	1	0	0	0	#	1	#	#	0	0	0	#	000000000000000000000000000000001000000000000	0.508	0.967	1	27.00	9826	8260	0.61		2	4	0.033
#	1	#	0	#	0	0	0	#	0	1	1	0	#	0	#	1	0	#	0	#	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	30.50	9826	8260	0.65		2	2	0.000
0	#	#	0	0	0	0	0	#	0	0	#	0	#	0	#	#	#	#	1	#	0	0	000000000100000000000000000000000000000000000	0.772	0.987	1	158.38	9995	8261	0.57		100	142	0.013
#	0	#	#	#	0	0	0	#	0	#	#	0	0	0	1	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.727	0.984	1	146.51	9995	8261	0.65		47	73	0.016
0	1	#	0	0	#	#	0	0	0	0	#	0	#	0	#	#	0	0	0	0	0	0	000000000000000000000000000000001000000000000	0.922	0.996	1	157.91	9998	8262	0.70		47	55	0.004
0	#	0	#	0	0	0	0	#	0	#	#	0	0	#	0	#	0	#	0	0	0	#	000000000000000000000000000000000000000001000	0.485	0.964	1	151.11	9972	8263	0.61		52	295	0.036
0	0	1	1	0	0	1	0	0	0	1	#	0	0	#	1	#	0	0	0	0	#	1	000000000000000000000000100000000000000001000	1.000	1.000	1	16.50	9832	8266	0.83		2	2	0.000
#	0	1	1	0	0	#	0	#	0	1	#	0	0	0	#	0	0	0	0	0	#	1	000000000000000000000000100000000000000001000	0.508	0.967	1	29.75	9832	8266	0.74		2	4	0.033
0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	0	0	0	#	0	0	0	#	000000000000000000000000000000100000000000000	0.462	0.962	1	201.79	9863	8267	0.83		17	108	0.038
0	0	#	1	0	0	0	0	0	0	0	1	0	0	#	0	#	0	0	0	0	0	0	000000000000000001000000000000000000000001000	0.575	0.973	1	117.85	9835	8269	0.87		2	22	0.027
0	0	0	#	0	0	0	0	#	0	0	#	0	0	0	#	0	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.778	0.988	1	179.60	9979	8272	0.78		71	100	0.012
0	#	#	#	0	0	0	0	#	0	#	0	0	#	#	#	#	#	0	1	#	0	0	000000000100000000000000000000000000000000000	0.752	0.986	1	162.29	9995	8272	0.52		94	138	0.014
0	0	0	0	0	0	#	0	0	0	#	0	0	0	0	0	0	#	0	0	#	0	0	000000000000000000000100000000000000000000000	0.531	0.969	1	213.51	9967	8273	0.83		27	90	0.031
0	0	1	1	0	0	0	0	#	0	0	1	0	0	#	0	0	0	0	0	0	0	#	100000000000000000000000000000000000000001000	0.826	0.990	1	101.86	9840	8274	0.87		4	7	0.010
0	0	0	0	0	#	#	#	#	0	0	0	1	#	0	#	0	0	#	0	0	0	#	000000000000000000000000000000000000001000000	0.971	0.999	1	125.65	9926	8276	0.65		28	30	0.001
0	0	0	#	0	0	#	0	0	#	0	#	1	0	0	1	#	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	105.48	9939	8276	0.78		15	15	0.000
0	0	0	0	0	0	0	#	0	0	0	#	0	1	0	0	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.964	0.998	2	178.37	9988	8278	0.83		46	48	0.002
0	#	1	0	#	0	#	0	0	0	#	#	0	0	0	#	0	0	0	#	0	#	#	100000000000000000000000000000000000000000000	0.846	0.992	1	160.97	9999	8279	0.61		113	139	0.008
0	0	1	0	#	#	0	#	#	#	0	#	0	0	0	0	0	0	0	1	#	#	0	100000000000000000000000000000000000000000000	0.589	0.974	1	92.18	9845	8279	0.65		7	17	0.026
#	0	0	#	0	0	0	0	0	#	1	0	0	0	0	0	0	#	0	0	#	0	0	000000000000000000000000000000000000010000000	0.460	0.962	1	91.43	9846	8280	0.78		2	7	0.038
0	0	#	#	0	0	#	#	0	#	#	0	#	0	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	0.444	0.960	1	156.37	9926	8283	0.65		40	303	0.040
0	0	0	0	0	#	#	#	0	0	0	0	#	0	0	#	0	0	0	0	0	0	#	000000000000000000000000000000000000001000000	0.457	0.962	1	174.64	9926	8283	0.74		37	235	0.038
#	0	0	0	0	0	0	0	0	#	#	0	0	0	0	#	0	#	0	0	0	0	#	000000000000000000100000000000000000000000000	0.400	0.955	1	225.18	9857	8291	0.74		2	218	0.045
1	#	0	#	0	0	0	0	0	#	0	1	0	1	0	0	#	#	0	0	#	1	0	000000000000000000000000000000010000000000000	0.784	0.988	1	145.99	9985	8293	0.74		18	22	0.012
#	#	0	0	0	0	0	#	#	#	0	#	#	#	0	0	0	1	#	#	#	#	#	000000000000000000000000000000010000000000000	0.707	0.983	1	156.62	9985	8293	0.43		76	111	0.017
0	0	#	0	0	1	0	#	0	0	0	0	0	#	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	0.973	0.999	1	122.96	9909	8294	0.83		31	33	0.001
0	0	0	0	0	1	0	#	0	#	0	0	0	0	0	0	0	0	0	0	0	#	#	000000000000000000000000000000000000000000010	0.952	0.998	1	125.14	9909	8294	0.83		16	18	0.002
1	1	0	#	0	#	0	#	#	0	#	0	0	#	#	0	0	0	#	#	0	0	#	000010000000000000000000000000001000000000000	0.871	0.993	2	185.68	9992	8295	0.57		92	119	0.007
#	0	1	0	0	0	0	0	#	#	0	1	#	0	#	0	#	0	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	173.90	9999	8296	0.74		24	24	0.000
#	0	0	#	0	0	0	0	0	0	0	#	#	1	0	0	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.608	0.975	1	196.27	9988	8300	0.74		78	169	0.025
#	0	0	1	0	#	0	0	0	0	#	1	0	#	0	#	1	0	#	0	0	0	0	000000000001000000000000000000000000000001000	0.545	0.970	1	91.13	9867	8301	0.74		2	26	0.030
0	0	0	1	0	#	0	#	0	0	0	1	0	#	#	1	1	0	#	0	0	#	0	000000000001000000000000000000000000000001000	1.000	1.000	1	36.50	9867	8301	0.74		2	2	0.000
0	#	1	0	0	0	#	0	0	0	0	0	#	#	0	0	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.975	0.999	1	190.04	9994	8304	0.70		68	70	0.001
0	#	0	#	0	0	0	0	0	0	#	#	0	#	0	1	0	0	0	1	0	0	#	000000000000000000000000000000000001000000000	0.500	0.966	1	154.30	9871	8305	0.74		16	64	0.034
#	0	0	1	#	#	0	0	0	0	#	1	0	#	0	0	0	#	0	0	0	0	0	000001000000000000000000000000000000000000000	0.388	0.954	1	130.35	9873	8307	0.74		2	25	0.046
#	0	#	1	#	0	0	0	0	0	#	1	0	#	0	#	0	0	0	0	0	0	0	000001000000000000000000000000000000000000000	0.353	0.949	1	108.39	9873	8307	0.74		2	39	0.051
0	0	#	1	0	0	#	0	#	0	0	#	0	0	#	0	0	0	#	0	0	0	#	000000000000000000000000000000000000000001000	0.805	0.989	1	143.78	9959	8309	0.70		23	33	0.011
0	0	#	1	0	0	0	0	#	0	0	#	0	0	#	0	0	0	#	0	0	0	0	000000000000000000000000000000000000000001000	0.767	0.987	1	148.95	9959	8309	0.78		17	27	0.013
#	#	0	0	#	1	0	0	0	0	#	0	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	2	119.54	9876	8310	0.83		14	14	0.000
0	0	0	#	#	0	#	0	0	#	#	0	0	0	0	0	0	#	0	1	#	#	0	000000000100000000000000000000000000000000000	0.895	0.994	1	206.72	9979	8312	0.65		35	40	0.006
0	#	1	0	0	0	#	0	#	0	#	#	0	0	0	0	0	#	0	0	0	1	1	100000000000000000000000000000000000000000000	1.000	1.000	2	49.00	9879	8313	0.74		6	6	0.000
0	0	1	0	0	0	0	0	0	#	1	#	#	0	0	0	0	#	0	0	#	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	35.75	9879	8313	0.78		4	4	0.000
0	0	#	0	1	0	0	#	0	0	0	#	0	#	#	0	#	#	0	0	0	0	#	000000000000000000000000000000000000000000001	0.965	0.998	1	102.89	9957	8316	0.65		35	38	0.002
0	0	#	0	#	#	0	0	0	#	0	0	0	1	0	0	1	0	0	0	0	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	91.17	9882	8316	0.83		6	6	0.000
0	1	#	#	0	0	#	#	#	0	0	1	0	1	0	0	#	0	0	#	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	87.14	9961	8317	0.70		7	7	0.000
0	0	0	0	0	0	0	#	#	0	0	#	0	1	0	0	0	1	0	#	#	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	183.97	9915	8318	0.74		17	17	0.000
#	0	0	#	0	0	#	#	0	#	0	0	1	0	#	#	0	#	#	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	132.06	9926	8319	0.61		27	27	0.000
0	#	#	0	0	0	0	0	0	0	#	#	0	0	0	#	1	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.934	0.997	1	85.11	9995	8320	0.74		11	13	0.003
0	#	1	0	#	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	#	#	#	100000000000000000000000000000000000000000000	0.974	0.999	1	194.57	9994	8321	0.74		65	67	0.001
0	0	#	#	#	0	#	#	#	#	#	0	1	0	#	#	#	0	0	0	0	0	0	000000000000000000000000000000000000001000000	0.898	0.995	1	114.57	9926	8324	0.52		29	33	0.005
#	0	0	0	0	0	#	0	0	0	#	0	1	0	0	0	0	0	0	0	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	124.68	9926	8324	0.83		17	17	0.000
0	0	0	0	0	#	0	0	1	0	#	0	0	0	#	#	0	#	0	0	#	0	0	000000000000000000000001000000000000000000000	0.810	0.990	1	169.05	9986	8325	0.74		39	51	0.010
0	0	0	0	0	#	0	0	1	0	0	0	0	0	#	0	0	#	0	0	#	0	0	000000000000000000000001000000000000000000000	0.810	0.990	1	169.05	9986	8325	0.83		39	51	0.010
1	0	0	#	0	#	#	0	0	#	#	#	#	#	0	#	#	#	0	0	0	0	#	000010000000000000000000000000000000000000000	0.913	0.995	2	222.84	9989	8327	0.48		207	241	0.005
1	1	0	#	0	#	0	#	#	0	0	0	0	#	#	0	0	#	#	#	0	0	0	000010000000000000000000000000001000000000000	0.776	0.987	1	167.51	9992	8331	0.61		93	136	0.013
0	0	0	1	#	0	0	#	0	0	#	#	0	0	0	0	#	#	0	0	#	#	0	000000000000000000000000000000000000000001000	0.806	0.989	1	126.51	9968	8332	0.65		36	54	0.011
0	0	1	1	0	0	0	#	#	0	1	1	0	0	0	1	0	0	0	0	0	0	#	100000000000000100000000000000000000000000000	0.638	0.978	1	56.25	9899	8333	0.87		2	4	0.022
0	0	1	1	0	#	0	#	0	0	1	#	#	0	0	1	0	0	0	0	0	#	0	100000000000000100000000000000000000000000000	0.638	0.978	1	56.25	9899	8333	0.78		2	4	0.022
0	#	1	0	#	0	#	0	0	#	#	#	0	#	0	#	0	0	0	0	#	0	0	100000000000000000000000000000000000000000000	0.938	0.997	1	189.37	9999	8335	0.61		90	98	0.003
1	1	0	0	0	0	0	0	0	#	#	1	0	#	1	0	1	#	#	0	0	#	0	000010000000000000000000000000001000000000000	1.000	1.000	1	42.00	9903	8337	0.74		4	4	0.000
0	1	#	0	0	0	#	0	0	0	0	#	#	#	0	#	#	#	0	0	#	0	0	000000000000000000000000000000001000000000000	0.922	0.996	1	157.56	9998	8338	0.61		47	55	0.004
0	0	1	0	#	0	0	0	0	0	#	1	0	0	0	0	#	0	#	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	153.43	9999	8339	0.83		30	30	0.000
#	0	1	0	#	#	0	0	0	0	0	1	#	0	#	#	#	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	175.86	9999	8339	0.61		23	23	0.000
1	0	0	0	1	0	#	0	0	0	0	#	0	0	0	#	0	0	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	100.56	9931	8340	0.87		9	9	0.000
1	0	0	0	1	0	#	0	#	0	#	0	0	0	0	0	0	#	0	0	#	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	100.56	9931	8340	0.78		9	9	0.000
#	0	0	0	0	1	0	#	0	0	#	0	0	#	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	0.971	0.999	1	122.63	9909	8343	0.78		28	30	0.001
1	1	0	0	0	0	#	0	#	#	0	#	0	#	#	0	#	0	#	0	0	0	#	000010000000000000000000000000001000000000000	0.850	0.992	1	138.10	9992	8345	0.61		111	143	0.008
#	0	1	0	#	0	0	0	0	#	1	1	0	#	#	#	1	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.862	0.993	1	55.83	9912	8346	0.70		4	6	0.007
0	0	#	0	#	#	0	0	0	0	0	0	0	#	#	0	0	0	#	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	73.22	9919	8348	0.70		9	9	0.000
#	0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	1	#	#	000000000000000000000000000000000010000000000	1.000	1.000	1	98.86	9935	8348	0.83		11	11	0.000
0	0	0	0	0	0	0	0	0	0	#	#	0	1	0	0	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	185.51	9915	8349	0.83		16	16	0.000
1	1	#	0	0	0	0	0	0	#	0	#	0	1	0	0	1	0	0	0	0	0	#	000010000000000000000000000000001000000000000	1.000	1.000	1	60.14	9975	8351	0.83		7	7	0.000
#	#	0	#	#	0	#	0	0	0	0	0	0	#	0	0	0	0	0	#	1	0	0	000000000000000000000000000000000010000000000	0.869	0.993	1	81.57	9935	8353	0.70		15	19	0.007
0	#	1	#	0	#	0	0	0	0	0	#	0	#	0	#	0	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.927	0.996	1	191.36	9999	8354	0.74		84	94	0.004
0	0	0	1	0	#	0	0	0	0	1	1	0	0	0	#	1	0	1	0	#	0	0	000000000000000000000000000000000000100001000	0.706	0.983	1	90.89	9921	8355	0.87		2	9	0.017
#	0	0	#	0	0	#	#	#	0	0	#	0	1	0	#	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.823	0.990	1	181.76	9985	8357	0.61		42	55	0.010
1	0	0	0	0	#	#	#	0	#	0	#	0	#	0	#	#	0	0	#	0	#	#	000010000000000000000000000000000000000000000	0.936	0.997	2	233.91	9989	8358	0.52		196	222	0.003
0	0	0	0	0	0	0	0	#	0	0	0	1	#	0	#	#	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	136.57	9926	8360	0.83		24	24	0.000
1	0	0	0	1	0	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	#	000010000000000000000000000000000000000000001	1.000	1.000	1	100.12	9931	8365	0.87		8	8	0.000
1	0	0	0	1	0	#	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	100.12	9931	8365	0.91		8	8	0.000
1	#	0	#	#	#	#	0	0	#	#	#	0	0	0	#	#	0	0	#	#	#	0	000010000000000000000000000000000000000000000	0.794	0.989	1	208.65	9989	8366	0.43		125	211	0.011
#	0	0	0	#	0	#	#	0	0	#	1	#	0	0	0	0	0	0	0	#	1	#	000000000000000001000000000000000000000000000	1.000	1.000	1	39.00	9933	8367	0.65		2	2	0.000
#	0	0	0	#	0	#	#	#	0	1	1	#	#	0	0	#	#	0	0	0	1	1	000000000000000001000000000000000000000000000	1.000	1.000	1	39.00	9933	8367	0.61		2	2	0.000
0	#	0	#	0	#	#	0	0	0	#	0	0	0	0	#	0	0	0	1	#	0	#	000000000000000000000000000000000001000000000	0.466	0.963	1	173.09	9934	8368	0.65		20	114	0.037
#	0	0	0	0	0	#	#	0	0	0	#	0	#	0	0	0	0	0	#	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	2	95.54	9935	8369	0.74		12	12	0.000
1	1	0	#	#	0	0	0	1	#	0	0	0	0	0	0	#	0	0	#	#	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	33.00	9936	8370	0.74		2	2	0.000
0	0	0	0	#	#	0	#	0	#	0	1	1	0	0	1	0	0	0	0	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	39.00	9939	8373	0.78		2	2	0.000
0	0	0	#	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	#	0	1	0	000000000100000000000000000000000000000000000	1.000	1.000	1	21.50	9942	8376	0.91		2	2	0.000
#	0	0	0	1	#	0	#	0	0	0	#	0	0	0	0	0	0	#	0	0	0	#	000010000000000000000000000000000000000000001	0.750	0.986	1	116.83	9945	8379	0.74		10	28	0.014
1	1	0	0	1	0	0	#	#	0	0	#	#	1	0	0	0	0	0	0	0	0	0	000010000000000000000000000000001000000000001	1.000	1.000	1	56.50	9948	8382	0.83		2	2	0.000
1	1	0	0	1	0	0	0	#	0	#	#	0	1	0	0	0	0	0	0	0	0	0	000010000000000000000000000000001000000000001	1.000	1.000	1	56.50	9948	8382	0.87		2	2	0.000
#	#	0	#	0	0	0	#	0	#	0	1	0	1	0	0	0	#	0	0	#	1	0	000000000000000000000000000000010000000000000	0.831	0.991	1	154.34	9985	8384	0.70		25	29	0.009
0	#	0	0	0	#	#	1	0	0	0	0	#	#	0	#	0	0	0	0	0	#	#	000000000100000000000000000000000000000000000	0.953	0.998	1	154.48	9956	8385	0.65		35	37	0.002
0	0	0	0	0	0	0	0	#	#	0	0	1	#	#	#	0	0	0	#	0	0	0	000000000000000000000000000000000000001000000	0.971	0.999	1	116.34	9952	8386	0.74		28	30	0.001
0	#	0	0	0	0	0	0	0	0	#	1	0	#	0	0	#	0	0	0	0	0	#	000000000100000000000000000000000000000000000	0.423	0.958	1	94.99	9953	8387	0.78		2	19	0.042
0	#	0	0	0	0	0	0	#	0	0	1	0	#	0	0	#	#	0	0	#	0	0	000000000000000000000010000000000000000000000	0.434	0.959	1	96.95	9954	8388	0.74		2	25	0.041
0	#	0	0	0	0	0	0	#	0	0	1	0	0	0	0	#	0	#	0	#	0	0	000000000000000000000010000000000000000000000	0.447	0.960	1	85.94	9954	8388	0.78		2	18	0.040
#	0	#	1	0	0	#	#	0	0	#	1	0	0	0	0	1	0	0	0	#	#	1	000000000000000000000000000000000000000001000	1.000	1.000	1	33.00	9955	8389	0.70		2	2	0.000
0	#	0	#	0	0	#	1	#	0	#	0	#	#	0	#	0	0	#	#	#	#	0	000000000100000000000000000000000000000000000	0.899	0.995	1	147.42	9956	8390	0.48		36	42	0.005
0	0	#	0	0	#	#	1	0	0	0	0	0	#	#	#	0	#	0	0	0	#	#	000000000100000000000000000000000000000000000	0.947	0.997	1	148.62	9996	8390	0.61		31	33	0.003
0	0	0	0	1	0	0	0	0	0	#	0	#	1	1	0	0	1	0	0	0	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	43.00	9957	8391	0.91		2	2	0.000
0	#	0	1	0	0	1	#	0	0	0	0	0	#	0	1	#	0	0	0	#	0	#	000000000000000000000000100000000000000000000	1.000	1.000	1	105.20	9958	8392	0.74		5	5	0.000
0	1	0	0	0	#	#	0	0	0	0	1	0	1	0	0	0	0	#	0	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	109.75	9961	8395	0.78		4	4	0.000
#	1	#	0	0	#	#	#	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	30.50	9963	8397	0.78		2	2	0.000
#	1	#	0	0	#	#	0	1	0	0	#	0	0	0	#	0	0	0	0	0	0	0	000000000000000000000000000000001000000000000	0.800	0.989	1	39.75	9963	8397	0.74		2	4	0.011
0	0	0	0	0	0	0	0	0	0	0	1	#	1	0	#	#	1	1	0	0	#	#	000000000000000000000000000000010000000000000	1.000	1.000	1	28.50	9964	8398	0.78		2	2	0.000
0	0	0	#	0	0	#	0	0	0	0	0	#	0	#	0	0	#	0	0	0	0	0	000000000000000000000100000000000000000000000	0.512	0.967	1	216.48	9967	8401	0.78		26	100	0.033
0	0	0	0	0	0	#	0	0	0	0	0	0	0	#	0	0	#	#	0	0	0	0	000000000000000000000100000000000000000000000	0.552	0.971	2	241.06	9967	8401	0.83		26	76	0.029
0	#	0	1	0	0	0	0	#	0	#	1	0	#	0	0	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	0.836	0.991	1	86.00	9972	8406	0.83		6	10	0.009
1	#	0	#	0	0	0	0	0	0	0	0	0	0	#	0	#	1	0	#	0	0	0	000000000010000000000000000000000000000000000	0.638	0.978	1	84.25	9973	8407	0.78		2	4	0.022
1	1	#	0	#	0	#	0	0	#	#	0	0	1	#	0	1	0	#	0	0	#	0	000010000000000000000000000000001000000000000	1.000	1.000	2	55.12	9975	8409	0.65		8	8	0.000
1	#	0	0	0	#	#	#	#	0	#	0	#	0	0	#	0	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.846	0.992	1	247.50	9989	8410	0.57		117	174	0.008
0	0	#	0	#	0	0	0	0	0	1	0	0	0	#	0	0	0	0	0	0	0	#	000000000000000001000000000000000000000000000	0.548	0.970	1	85.83	9977	8411	0.83		2	6	0.030
1	#	0	0	#	0	0	0	#	0	0	1	#	1	0	0	0	0	#	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	73.00	9978	8412	0.74		2	2	0.000
1	1	#	#	#	0	0	#	1	0	#	0	0	1	0	0	#	0	0	0	0	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	112.00	9980	8414	0.74		2	2	0.000
1	1	#	0	0	0	#	0	#	0	0	0	#	1	#	0	0	0	#	0	0	0	#	000010000000000000000000000000001000000000000	0.853	0.992	1	174.73	9980	8414	0.70		46	56	0.008
#	0	0	0	0	0	1	0	0	0	0	1	0	0	0	#	0	0	0	0	0	0	0	000000000000000000000000100000000000100000000	1.000	1.000	1	58.00	9981	8415	0.91		2	2	0.000
0	0	0	0	0	1	0	0	#	0	1	1	0	#	0	0	#	0	0	#	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	2	22.50	9983	8417	0.83		2	2	0.000
0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	22.50	9983	8417	1.00		2	2	0.000
1	0	0	0	0	0	#	#	0	0	0	0	0	#	0	0	#	#	0	0	0	#	#	000010000000000000000000001000000000000000000	0.570	0.972	1	227.29	9984	8418	0.70		2	233	0.028
#	0	#	0	0	#	0	0	1	#	0	0	0	#	#	#	#	0	0	0	#	#	#	000000000000000000000001000000000000000000000	0.776	0.987	1	152.08	9986	8420	0.52		42	60	0.013
1	1	0	0	0	#	0	#	#	0	0	#	0	1	1	0	#	#	#	0	#	#	0	000010000000000000000000000000001000000000000	0.780	0.988	1	61.24	9987	8421	0.61		12	18	0.012
#	1	0	0	0	0	0	0	0	0	#	0	0	1	1	0	0	#	0	0	0	#	0	000010000000000000000000000000001000000000000	0.490	0.965	1	64.14	9987	8421	0.83		6	19	0.035
