Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.755;1.058	#	#	0.533;0.901	0.204;0.784	#	0.439;0.935	#	0.113;0.593	-0.218;0.490	0.446;0.756	0.699;0.808	#	#	0.067;0.497	#	0.188;0.644	001000	0.100	1.000	1	75.50	49260	49260	0.59		0	0
#	-0.108;0.172	-0.035;0.435	#	#	#	#	#	#	#	0.014;0.299	#	#	#	0.190;0.191	-0.068;0.667	0.143;0.863	000010	0.015	0.826	1	213.17	49261	49261	0.35		0	0
#	#	#	#	-0.114;0.403	-0.897;0.449	-0.071;0.528	0.058;0.386	0.042;1.239	#	#	#	#	-0.363;0.268	#	0.144;0.412	0.013;0.549	000010	0.128	0.814	1	194.58	49906	49261	0.47		22	52
#	#	0.106;0.561	#	-0.078;0.792	#	#	#	#	#	#	#	0.273;0.640	-0.015;0.465	#	#	0.177;0.653	001000	0.047	0.737	1	166.53	49893	49262	0.29		13	57
#	#	#	#	#	#	-0.235;0.070	#	-0.181;0.279	#	#	#	#	#	#	#	-0.208;0.283	010000	0.358	0.902	1	191.34	49996	49263	0.18		30	41
-0.130;0.140	#	#	-0.211;0.028	#	#	-0.147;0.070	-0.534;0.301	#	#	#	#	#	-0.166;0.054	-0.412;0.284	#	-0.208;0.283	010000	1.000	1.000	1	212.84	49996	49263	0.41		17	17
0.835;1.165	0.750;1.250	#	#	#	#	#	-0.129;0.775	#	#	#	-0.077;0.211	#	-0.166;0.158	#	#	#	010000	1.000	1.000	1	25.00	49913	49264	0.29		1	1
#	#	#	0.342;0.905	#	#	0.321;0.610	0.060;0.464	#	0.614;0.944	0.184;0.594	#	0.124;0.817	-0.181;0.513	-0.127;0.243	0.276;0.760	#	000001	0.064	0.940	1	99.00	49265	49265	0.53		0	0
#	#	#	#	#	0.204;0.664	-0.136;0.453	0.428;0.894	#	#	#	0.337;0.948	0.245;0.595	#	#	0.559;0.737	0.566;0.866	001000	0.097	0.792	1	165.15	49893	49266	0.41		7	16
-0.087;0.061	#	#	-0.211;0.233	#	#	-0.147;0.187	-0.534;0.398	-0.181;0.279	#	-0.137;0.283	-0.241;0.349	#	#	-0.412;0.031	#	#	010000	1.000	1.000	1	200.02	49996	49268	0.47		15	15
-0.137;0.313	0.094;0.521	-0.142;0.586	0.027;0.477	#	#	-0.136;0.517	0.182;0.883	0.106;0.428	#	0.099;0.606	0.337;0.886	#	0.196;0.599	#	#	0.515;0.812	001000	0.087	0.783	1	212.72	49962	49270	0.65		7	20
0.067;0.507	0.108;0.368	0.056;0.436	-0.037;0.443	0.263;0.533	-0.091;0.379	0.032;0.352	0.498;0.888	-0.043;0.155	-0.049;0.301	0.073;0.433	0.551;0.865	-0.072;0.358	-0.051;0.199	0.533;0.783	#	0.482;0.889	000110	0.162	0.833	1	230.50	49271	49271	0.94		0	2
-0.014;0.296	#	-0.119;0.271	#	#	#	#	0.472;1.126	-0.070;0.260	#	0.511;0.799	#	#	-0.131;0.229	0.560;1.058	0.310;0.706	0.675;1.390	100000	0.014	0.822	1	80.45	49272	49272	0.53		0	0
-0.144;0.146	#	-0.073;0.214	-0.185;0.226	#	0.423;0.673	0.179;0.559	#	-0.193;0.197	-0.179;0.721	#	#	#	-0.226;0.223	#	#	0.214;1.080	100000	0.001	0.500	1	88.00	49272	49272	0.53		0	1
-0.158;0.222	-0.484;0.226	#	#	#	#	#	#	#	0.381;1.044	#	0.474;1.106	0.040;0.488	#	#	0.718;0.985	#	001000	0.045	0.733	1	124.80	49946	49275	0.35		3	10
-0.163;0.317	#	#	0.295;0.615	#	-0.168;0.172	0.183;0.653	0.486;0.846	#	#	#	#	-0.091;0.169	#	#	#	0.581;1.080	100000	0.100	1.000	1	138.00	49276	49276	0.41		0	0
0.448;0.848	#	0.372;0.739	#	#	0.210;1.158	#	#	#	#	0.553;1.043	0.425;0.876	#	0.303;0.792	-0.123;0.595	#	#	000001	1.000	1.000	2	119.00	49995	49277	0.41		2	2
#	#	0.459;0.853	0.089;0.479	0.078;0.568	-0.379;0.506	0.946;1.130	0.110;0.470	#	0.427;1.301	#	#	#	#	#	#	0.222;0.700	000001	0.100	1.000	1	73.00	49277	49277	0.47		0	0
0.518;0.788	#	0.404;0.854	#	0.776;1.046	#	-0.104;0.253	-0.250;0.245	#	#	0.580;0.930	-0.005;0.467	#	#	#	-0.120;0.218	0.274;0.542	000010	0.100	1.000	1	41.00	49278	49278	0.53		0	0
#	#	0.360;0.630	#	0.197;0.507	#	#	#	#	#	#	0.578;0.951	0.440;0.673	#	#	#	#	000010	1.000	1.000	1	57.00	49412	49279	0.24		1	1
#	#	#	-0.562;0.298	#	#	#	#	-0.045;0.863	#	0.388;0.788	#	#	0.058;0.628	#	0.500;0.787	#	000010	0.028	0.700	1	152.90	49851	49279	0.29		1	10
#	#	#	#	#	-0.238;0.593	0.284;0.534	#	#	-0.417;0.322	#	0.229;0.613	#	-0.139;0.193	0.333;0.439	#	#	000100	0.045	0.733	1	199.00	49961	49280	0.35		1	5
#	#	0.374;0.854	#	#	-0.238;0.593	#	#	#	-0.417;0.322	#	#	#	-0.139;0.193	0.333;0.439	#	#	000100	0.162	0.833	1	131.00	49834	49280	0.29		1	2
#	#	#	#	-0.143;0.218	#	-0.667;0.235	-0.534;0.450	#	0.424;0.594	-0.240;0.634	#	#	#	#	0.183;0.649	#	010000	0.066	0.762	1	161.86	49710	49284	0.35		2	7
#	-0.157;0.222	-0.155;0.155	-0.175;0.808	-0.172;0.247	#	#	#	#	#	#	#	#	#	-0.475;0.434	#	0.181;0.459	010000	0.082	0.779	1	175.46	49954	49284	0.35		14	40
#	0.058;0.538	#	#	#	#	-0.071;0.573	0.058;0.402	#	#	#	#	#	-0.363;0.603	#	0.144;0.504	#	000010	0.065	0.761	1	172.06	49965	49286	0.29		25	95
-0.180;0.282	0.238;0.528	#	#	#	#	#	#	#	-0.293;0.322	#	0.068;0.745	#	-0.167;0.193	#	0.414;0.574	0.308;0.556	000100	0.107	0.800	1	188.80	49819	49289	0.41		2	5
-0.233;0.247	#	#	-0.211;0.233	#	#	-0.194;0.257	#	-0.181;0.279	#	-0.108;0.237	-0.241;0.483	#	#	-0.412;0.031	#	#	010000	0.670	0.961	1	200.57	49996	49290	0.41		15	17
#	-0.141;0.434	#	-0.084;0.477	#	#	-0.041;0.366	#	#	#	#	#	0.273;0.615	0.172;0.558	#	#	#	001000	0.108	0.801	1	162.45	49969	49291	0.29		20	51
#	#	0.231;0.501	#	#	#	#	-0.020;0.379	0.106;0.428	#	0.017;0.606	0.324;0.853	0.225;0.479	0.196;0.462	#	#	0.389;0.694	001000	0.162	0.833	1	171.50	49291	49291	0.47		1	2
#	#	#	#	0.776;1.046	-0.009;0.349	0.002;0.528	-0.245;0.245	#	-0.062;0.436	0.616;1.036	0.124;0.418	#	#	-0.042;0.529	-0.218;0.218	#	000010	0.065	0.944	1	33.00	49292	49292	0.53		0	0
#	#	#	0.760;1.240	#	#	#	#	-0.119;0.863	#	#	0.124;0.418	#	-0.097;0.153	#	#	#	000010	0.017	0.667	1	59.00	49292	49292	0.24		0	3
#	-0.191;0.538	#	#	#	#	-0.031;0.256	0.614;0.964	#	0.002;0.402	0.020;0.587	#	0.011;0.261	#	0.494;0.904	0.691;1.130	0.560;0.863	000010	0.031	0.706	1	227.22	49833	49293	0.53		3	34
-0.502;0.478	#	#	-0.124;0.262	-0.114;0.322	-0.036;0.449	-0.174;0.573	#	0.291;0.863	#	#	#	#	0.058;0.603	#	#	0.460;0.946	000010	0.056	0.750	1	181.72	49972	49293	0.47		5	28
-0.087;0.203	#	#	#	#	0.729;1.089	-0.147;0.070	-0.534;0.398	#	0.860;1.140	-0.191;0.219	#	#	#	-0.086;0.165	#	-0.114;0.283	010000	0.100	1.000	1	89.44	49296	49296	0.47		0	0
0.230;0.640	#	#	#	0.485;0.935	#	0.360;0.928	0.274;0.664	0.166;0.606	0.243;0.869	0.570;0.830	0.334;0.648	0.316;0.666	0.183;0.335	0.398;0.648	#	0.343;0.687	000001	0.100	1.000	1	153.67	49298	49298	0.71		0	0
#	-0.185;0.205	#	-0.312;0.310	-0.176;0.278	-0.181;0.279	-0.213;0.339	#	#	#	-0.213;0.276	0.333;0.893	-0.208;0.212	-0.230;0.168	#	#	0.344;1.077	000100	0.138	0.821	1	226.68	49959	49299	0.59		56	131
#	-0.059;0.201	0.134;0.674	0.233;0.607	#	0.462;0.912	#	0.155;0.475	#	#	#	0.280;1.005	0.107;0.642	0.336;0.796	0.272;0.945	0.074;0.549	0.012;0.536	000001	0.100	1.000	1	152.81	49301	49301	0.65		0	0
#	-0.113;0.195	-0.245;0.435	#	#	#	#	-0.034;0.207	-0.160;0.863	#	-0.134;0.275	#	#	#	#	#	0.013;0.360	000010	0.048	0.737	1	191.56	49882	49303	0.35		7	33
0.288;0.558	-0.145;0.215	0.055;0.961	#	-0.245;0.190	-0.897;0.236	-0.201;0.528	#	0.042;0.863	#	#	0.534;1.006	#	#	-0.190;0.338	#	#	000010	0.100	1.000	1	136.50	49304	49304	0.53		0	0
#	-0.060;0.340	#	-0.224;0.241	-0.176;0.278	-0.238;0.593	-0.213;0.339	#	#	#	-0.213;0.191	0.549;0.893	-0.558;0.212	-0.425;0.136	0.643;1.054	0.587;1.056	0.344;0.870	000100	0.211	0.856	1	232.68	49899	49306	0.71		24	44
-0.487;0.282	#	#	#	#	#	#	0.520;0.800	-0.130;0.280	-0.182;0.218	#	#	-0.218;0.212	-0.136;0.324	#	#	0.563;0.731	000100	0.186	0.845	1	264.65	49899	49306	0.41		28	56
-0.096;0.154	0.172;0.612	#	-0.226;0.274	-0.158;0.256	0.203;0.663	0.529;0.839	0.357;0.787	-0.082;0.408	-0.092;0.368	#	#	0.002;0.362	0.103;0.373	0.158;0.428	0.274;0.710	0.232;1.082	000110	0.100	1.000	1	101.25	49310	49310	0.82		0	0
#	#	#	#	#	0.553;1.052	0.002;0.362	0.856;0.999	-0.214;0.256	#	-0.193;0.197	#	#	#	#	#	#	000010	0.001	0.500	1	56.00	49311	49311	0.29		0	1
-0.120;0.170	#	#	#	#	#	0.002;0.362	#	#	#	#	#	#	#	#	#	#	000010	0.043	0.730	1	186.92	49993	49311	0.12		60	365
#	#	#	#	#	#	#	#	0.206;0.292	#	0.018;0.348	#	#	0.303;0.792	#	0.054;0.400	0.012;0.668	000001	0.162	0.833	1	193.50	49944	49312	0.29		2	4
#	#	#	-0.095;0.225	#	0.139;0.685	#	#	#	#	#	#	0.082;0.467	0.056;0.792	0.238;0.647	#	0.012;0.668	000001	0.098	0.793	1	208.25	49920	49312	0.35		16	41
#	#	-0.159;0.241	#	-0.246;0.229	#	#	0.841;1.005	#	-0.128;0.132	-0.108;0.200	#	#	#	#	#	0.725;1.080	100000	0.614	0.952	1	174.98	49986	49314	0.35		12	14
#	#	#	#	#	0.044;0.384	#	#	#	#	#	#	#	#	#	0.650;1.095	#	100000	0.067	0.763	1	165.12	49976	49314	0.12		32	105
0.480;0.760	0.195;0.525	0.356;0.626	0.358;0.688	#	-0.022;0.318	-0.040;0.370	0.304;0.699	0.293;0.553	0.121;0.391	0.078;0.536	#	0.216;0.319	-0.114;0.376	-0.141;0.759	0.457;0.734	0.360;0.836	100010	0.100	1.000	1	140.67	49318	49318	0.88		0	0
#	0.063;0.589	0.273;0.703	0.259;0.538	#	#	#	#	0.268;0.635	0.294;0.744	#	#	#	#	#	#	0.178;0.475	001000	0.132	0.817	1	155.40	49924	49319	0.35		4	10
0.165;0.435	#	#	0.259;0.709	#	#	#	#	#	#	#	0.030;0.495	#	#	0.013;0.273	0.540;1.155	#	001000	0.039	0.722	1	157.33	49319	49319	0.29		0	3
-0.304;0.478	#	#	#	#	-0.897;0.425	#	#	-0.160;0.402	#	-0.111;0.195	#	#	0.093;0.680	-0.280;0.190	#	#	000010	0.056	0.750	1	177.98	49610	49321	0.35		4	20
#	-0.195;0.307	-0.126;0.174	#	#	#	#	0.141;0.598	#	0.159;0.412	#	-0.111;0.157	#	#	#	#	-0.182;0.264	000010	0.017	0.667	1	101.00	49321	49321	0.35		0	1
0.145;0.585	-0.151;0.189	0.059;0.793	-0.134;0.226	-0.204;0.256	-0.000;0.420	-0.223;0.257	0.546;0.926	-0.146;0.471	0.268;0.528	0.074;0.179	0.351;0.842	-0.171;0.189	-0.060;0.400	0.158;0.568	0.585;0.912	0.493;0.960	000110	0.100	1.000	1	138.65	49322	49322	1.00		0	0
#	0.438;0.878	#	0.650;1.030	#	#	#	#	0.378;0.776	0.119;0.599	#	#	0.171;1.025	0.144;0.644	0.289;0.759	0.141;0.478	#	000001	1.000	1.000	1	65.00	49528	49324	0.47		1	1
0.492;0.932	#	#	0.650;1.030	0.645;0.975	#	#	#	#	#	0.743;1.223	#	#	0.144;0.644	#	0.141;0.478	0.257;0.684	000001	1.000	1.000	1	65.00	49528	49324	0.41		1	1
0.410;0.830	-0.158;0.266	#	-0.185;0.691	-0.110;0.706	#	#	0.511;1.256	0.437;0.907	#	#	0.496;1.125	-0.175;0.325	#	#	#	0.486;0.911	100000	0.032	0.851	1	174.18	49328	49328	0.53		0	0
0.609;1.010	#	#	#	#	#	#	#	0.438;0.748	#	#	#	#	-0.125;0.444	#	#	0.474;1.013	100000	0.017	0.667	1	123.00	49328	49328	0.24		0	1
#	#	#	-0.150;0.280	0.293;0.733	#	#	#	#	#	-0.084;0.166	-0.227;1.005	#	#	0.257;0.647	#	0.012;0.668	000001	0.021	0.849	1	184.69	49329	49329	0.35		0	0
#	#	#	-0.095;0.225	#	0.206;0.685	#	#	#	#	0.018;0.348	#	0.082;0.467	0.303;0.792	#	#	#	000001	0.068	0.765	1	189.05	49920	49329	0.29		6	17
#	#	#	0.052;0.269	#	#	#	0.410;0.894	#	0.111;0.364	0.257;0.606	0.337;0.948	#	#	#	#	0.517;0.973	001000	0.081	0.778	1	159.33	49626	49331	0.35		2	6
0.034;0.313	0.141;0.691	-0.139;-0.038	#	0.202;0.632	0.204;0.664	-0.136;0.453	#	#	#	#	#	0.245;0.595	#	#	0.559;0.737	#	001000	0.056	0.905	1	171.21	49331	49331	0.47		0	0
-0.377;0.348	0.142;0.512	#	#	-0.283;0.247	#	#	0.365;0.883	0.106;0.695	#	#	#	#	0.116;0.526	#	0.565;0.737	#	001000	0.092	0.788	1	215.29	49707	49333	0.41		4	11
#	#	0.041;0.406	-0.024;0.456	#	0.100;0.462	0.002;0.674	#	-0.160;0.863	#	#	#	-0.058;0.261	#	#	#	0.143;0.549	000010	0.086	0.782	1	236.96	49930	49337	0.41		20	62
-0.051;0.541	0.025;0.285	#	#	#	0.057;0.308	-0.041;0.366	-0.138;0.172	#	#	-0.009;0.532	#	0.093;0.434	-0.130;0.320	0.214;0.494	#	0.389;0.694	001000	0.017	0.667	1	213.00	49338	49338	0.59		0	1
-0.195;0.195	#	#	-0.211;0.028	-0.225;0.225	#	#	-0.534;0.301	-0.181;0.279	#	#	-0.133;0.231	#	#	-0.412;0.284	#	-0.208;0.283	010000	0.700	0.965	1	212.99	49996	49339	0.47		17	19
#	#	#	#	#	-0.115;0.175	-0.235;0.070	#	-0.181;0.279	#	#	#	#	-0.166;0.054	#	#	#	010000	0.063	0.759	1	195.23	49996	49339	0.24		26	85
-0.502;0.478	#	#	-0.124;0.262	-0.114;-0.009	-0.897;0.449	-0.174;0.573	#	#	#	#	#	#	0.058;0.603	#	#	0.460;0.638	000010	0.016	0.833	1	183.33	49345	49345	0.41		0	0
#	#	#	-0.047;0.354	-0.246;0.223	#	#	0.743;1.295	-0.193;0.488	#	#	#	#	-0.142;0.253	0.525;1.010	#	0.781;1.049	100000	0.201	0.852	1	180.58	49986	49347	0.41		20	36
#	#	#	-0.047;0.354	#	#	#	0.472;1.295	#	-0.404;0.317	0.068;0.438	#	#	#	#	0.464;0.800	0.813;1.080	100000	0.056	0.750	1	137.50	49804	49347	0.35		1	4
#	#	#	#	#	-0.112;0.213	#	0.563;0.953	-0.240;0.394	0.860;1.140	#	#	#	0.805;1.195	-0.185;0.185	#	-0.041;0.296	010000	0.100	1.000	1	35.79	49348	49348	0.41		0	0
-0.130;0.130	#	-0.159;0.161	0.693;1.113	#	#	#	#	-0.240;0.394	#	#	-0.231;0.231	#	#	#	#	#	010000	0.017	0.667	1	42.00	49348	49348	0.29		0	1
#	0.315;0.725	0.274;0.554	0.259;0.709	#	0.477;0.909	#	#	#	#	#	0.320;0.696	#	0.116;0.755	0.243;0.693	0.433;1.155	#	001000	0.056	0.750	1	151.00	49524	49354	0.47		1	4
0.065;0.683	#	#	0.259;0.709	#	#	#	0.526;0.838	#	#	#	0.320;0.495	#	0.116;0.599	#	#	0.150;0.557	001000	0.081	0.778	1	130.67	49524	49354	0.35		1	3
0.667;1.077	#	#	#	0.206;0.656	#	0.550;1.020	#	#	0.413;0.813	0.227;0.761	0.556;0.573	0.855;1.250	0.268;0.748	0.182;0.622	#	0.260;0.717	000001	0.100	1.000	1	67.00	49355	49355	0.59		0	0
#	0.359;0.769	0.581;1.021	0.591;1.091	0.206;0.656	0.293;0.633	#	0.495;0.745	0.062;0.502	#	#	0.124;0.556	0.855;1.145	-0.177;0.748	0.182;0.622	0.365;0.692	#	000001	0.100	1.000	1	57.35	49355	49355	0.71		0	0
#	-0.140;0.284	#	0.027;0.477	0.134;0.391	0.057;0.325	-0.136;0.282	0.309;0.883	0.106;0.428	#	#	#	#	#	#	#	#	001000	0.201	0.852	1	263.62	49990	49357	0.41		15	27
-0.081;0.362	-0.122;0.128	-0.142;0.586	#	#	-0.155;0.308	#	0.365;0.883	0.106;0.695	#	-0.114;0.298	0.337;0.697	#	0.120;0.558	#	#	#	001000	0.105	0.798	1	231.40	49853	49357	0.53		8	19
-0.117;0.827	#	#	#	0.217;0.465	-0.009;0.320	#	#	#	-0.136;0.821	#	#	#	#	0.531;0.871	0.597;0.943	0.491;0.987	000010	0.050	0.741	1	166.06	49905	49358	0.41		4	18
-0.100;0.449	#	#	#	#	#	#	#	-0.200;0.863	#	0.218;0.275	#	-0.284;0.740	-0.152;0.467	#	#	#	000010	0.076	0.773	1	218.83	49993	49358	0.29		14	47
-0.233;0.247	#	#	-0.211;0.233	#	#	-0.194;0.305	#	-0.181;0.279	#	-0.108;0.237	-0.241;0.483	#	#	-0.412;0.031	#	#	010000	0.502	0.933	1	197.24	49996	49359	0.41		12	15
-0.502;0.520	-0.191;0.538	#	-0.562;0.262	#	-0.036;0.449	-0.174;0.256	#	#	#	#	#	0.011;0.391	0.058;0.603	#	0.268;0.661	#	000010	0.047	0.736	1	234.75	49993	49360	0.47		17	98
0.368;0.478	#	#	-0.124;0.243	#	#	#	#	0.291;0.531	#	0.020;0.587	#	-0.089;0.261	0.058;0.628	#	#	0.557;1.043	000010	0.011	0.795	1	190.93	49360	49360	0.41		0	0
#	#	#	0.057;0.225	0.242;0.620	#	#	0.343;0.753	0.208;0.648	#	#	#	0.088;0.560	0.303;0.641	#	#	#	000001	1.000	1.000	1	219.00	49732	49361	0.35		1	1
#	0.419;1.078	0.072;0.733	#	#	#	#	#	#	-0.058;0.222	-0.058;0.342	#	0.082;0.564	0.303;0.557	#	0.276;1.084	0.343;0.900	000001	0.017	0.667	1	123.00	49361	49361	0.47		0	1
#	#	0.012;0.371	#	#	#	#	#	0.042;0.402	#	-0.134;0.195	#	#	#	#	#	#	000010	0.045	0.733	1	178.87	49943	49362	0.18		30	171
0.219;0.701	#	#	#	-0.038;0.733	#	#	#	0.275;0.465	#	#	0.310;0.668	0.282;0.841	0.585;0.885	#	#	0.012;0.734	000001	1.000	1.000	1	137.00	49915	49366	0.41		1	1
#	0.712;1.012	#	#	#	#	0.502;0.802	0.175;0.843	#	#	0.118;0.398	-0.006;0.585	0.488;0.717	#	0.167;0.547	#	0.220;0.668	000001	0.065	0.944	1	118.83	49366	49366	0.47		0	0
-0.117;0.449	0.298;0.698	#	#	0.173;0.465	-0.897;0.349	0.002;1.036	#	#	#	0.218;0.275	0.653;0.919	#	-0.152;0.467	#	#	#	000010	1.000	1.000	1	160.00	49956	49369	0.47		1	1
-0.100;0.827	0.358;0.913	#	-0.124;0.531	#	#	#	-0.034;1.348	-0.205;0.863	#	#	#	-0.284;0.740	#	0.424;0.884	#	#	000010	0.051	0.742	1	148.25	49956	49369	0.41		9	42
-0.487;0.282	#	-0.550;0.263	-0.076;0.300	#	-0.155;0.593	#	#	-0.181;0.247	#	#	#	-0.192;0.278	#	0.232;1.054	#	0.563;0.731	000100	0.134	0.818	1	225.65	49959	49371	0.47		37	87
#	#	#	#	-0.176;0.278	#	-0.213;0.339	#	-0.167;0.239	-0.216;0.388	#	0.426;0.965	#	#	#	0.543;1.056	0.563;0.731	000100	0.132	0.816	1	220.73	49899	49371	0.41		33	79
-0.081;0.362	0.063;0.589	-0.528;0.220	#	#	#	#	#	-0.062;0.567	#	#	0.324;0.950	#	0.120;0.462	#	#	#	001000	0.064	0.760	1	232.44	49990	49372	0.35		21	70
0.245;0.715	#	#	0.217;0.527	#	#	0.404;0.666	-0.066;0.598	#	#	0.218;0.587	0.132;0.427	#	#	-0.162;0.338	#	#	000010	0.162	0.833	1	146.75	49472	49373	0.41		2	4
-0.435;0.827	-0.065;0.913	#	#	0.032;0.661	#	#	-0.237;1.348	-0.205;0.863	-0.102;0.358	#	0.282;0.606	-0.594;0.466	#	#	#	#	000010	0.049	0.740	1	215.39	49993	49375	0.47		33	157
0.100;0.643	0.484;0.974	0.459;0.739	#	#	-0.379;1.158	#	#	0.239;0.519	0.427;0.870	#	-0.002;0.876	0.268;0.578	0.303;0.792	-0.069;0.595	#	#	000001	0.100	1.000	1	94.50	49380	49380	0.59		0	0
#	#	#	#	-0.017;0.313	#	#	#	#	0.490;0.941	#	0.425;0.707	0.178;0.668	#	-0.123;0.261	#	0.008;0.425	000001	0.100	1.000	1	92.78	49380	49380	0.35		0	0
0.213;0.713	#	#	0.027;0.477	#	#	#	#	0.106;0.641	#	0.017;0.606	#	0.109;0.479	0.193;0.462	#	#	#	001000	0.075	0.772	1	213.23	49990	49381	0.35		12	38
#	0.063;0.722	0.106;0.501	#	0.134;0.645	0.073;0.308	0.050;0.380	0.069;0.519	#	0.111;0.281	#	0.325;0.786	#	0.098;0.462	#	0.226;0.813	#	001000	0.349	0.900	1	262.50	49990	49381	0.59		7	10
#	-0.009;0.261	-0.201;0.279	#	0.081;0.461	#	#	-0.123;0.267	-0.143;0.197	#	0.935;1.096	0.755;1.030	-0.158;0.242	#	#	-0.103;0.382	#	000010	0.100	1.000	1	47.94	49382	49382	0.53		0	0
#	#	-0.171;0.249	-0.127;0.213	#	#	0.366;0.706	#	-0.143;0.197	0.419;0.739	0.826;1.096	0.755;1.030	-0.158;0.242	0.197;0.697	1.029;1.085	#	0.795;1.043	000010	0.100	1.000	1	52.50	49382	49382	0.65		0	0
-0.051;0.541	0.063;0.081	#	0.027;0.432	-0.617;0.188	#	-0.136;0.416	#	#	#	0.040;0.502	#	#	0.051;0.599	0.437;0.757	#	#	001000	0.239	0.867	1	224.20	49618	49383	0.47		3	5
#	#	#	#	-0.062;0.416	0.057;0.308	#	#	#	-0.055;0.293	0.040;0.497	#	#	0.072;0.402	#	#	#	001000	0.103	0.796	2	242.39	49990	49383	0.29		40	95
#	#	#	#	#	#	0.582;0.892	0.477;1.126	#	#	#	#	#	#	#	#	0.633;1.390	100000	0.162	0.833	1	91.00	49804	49384	0.18		1	2
-0.014;0.296	-0.088;0.517	#	#	-0.246;0.206	-0.113;0.337	#	#	#	#	0.511;0.961	0.527;1.089	#	-0.131;0.199	0.741;1.058	0.749;0.953	#	100000	0.100	1.000	1	84.11	49384	49384	0.53		0	0
#	#	-0.125;0.498	-0.139;0.355	-0.114;0.661	#	#	#	-0.020;0.405	#	0.039;0.409	#	#	#	#	#	#	000010	0.050	0.741	1	214.03	49993	49386	0.29		53	251
#	#	#	-0.224;0.241	-0.176;0.521	-0.238;0.593	#	#	-0.144;0.212	-0.124;0.218	-0.213;0.191	#	-0.558;0.212	#	#	0.587;1.056	#	000100	0.107	0.800	1	225.21	49899	49390	0.47		37	100
-0.117;0.827	0.358;0.778	-0.112;0.248	#	-0.157;0.465	-0.897;0.349	-0.249;1.036	-0.034;1.044	-0.200;0.230	#	#	0.653;0.987	-0.114;0.296	-0.012;0.622	#	#	0.613;0.960	000010	0.162	0.833	1	187.00	49785	49391	0.71		1	2
-0.122;0.168	-0.098;0.292	-0.049;0.231	#	0.039;0.339	-0.099;0.231	0.025;0.295	0.578;0.848	-0.149;0.351	#	0.011;0.371	0.583;1.065	#	0.068;0.398	0.696;1.434	0.467;0.778	0.593;0.970	001100	0.162	0.833	1	253.33	49392	49392	0.82		0	3
-0.122;0.168	-0.098;0.292	-0.049;0.231	#	0.039;0.339	-0.099;0.231	0.295;0.518	0.578;0.848	-0.149;0.351	#	0.011;0.371	0.583;1.065	#	0.068;0.398	0.696;0.996	0.467;0.952	0.593;0.970	001100	0.006	0.749	1	208.11	49392	49392	0.82		0	0
-0.171;0.179	-0.055;0.355	#	#	#	#	-0.103;0.431	0.573;1.203	#	-0.170;0.588	#	#	-0.147;0.299	#	0.525;1.125	0.611;1.395	0.897;1.193	100000	0.614	0.952	1	203.57	49986	49393	0.53		6	7
#	#	-0.149;0.181	#	#	#	#	0.573;1.203	#	#	#	#	-0.240;0.299	-0.136;0.144	#	#	0.897;1.677	100000	1.000	1.000	1	211.80	49986	49393	0.29		5	5
-0.208;0.292	#	-0.108;0.183	-0.152;0.188	-0.210;0.250	#	-0.176;0.194	0.573;0.682	-0.037;0.173	#	-0.359;0.256	0.290;0.723	-0.190;0.250	-0.251;-0.156	#	#	0.300;0.727	000110	0.005	0.735	1	240.04	49394	49394	0.71		0	0
-0.519;0.215	#	0.073;0.523	#	0.529;0.859	0.858;1.152	#	0.469;0.799	#	0.428;0.848	#	#	#	#	#	#	0.209;0.537	010000	0.057	0.908	1	71.91	49395	49395	0.41		0	0
-0.205;0.189	-0.108;0.272	#	#	#	0.692;1.108	0.010;0.510	#	#	#	0.472;0.762	#	-0.123;0.127	-0.148;0.152	0.443;0.813	0.424;0.682	#	010000	0.057	0.908	1	91.23	49395	49395	0.53		0	0
#	-0.191;0.153	-0.173;0.227	#	-0.112;0.138	0.555;0.892	#	#	0.679;1.107	#	#	#	#	#	0.535;1.111	0.550;0.986	#	010000	0.100	1.000	1	78.00	49396	49396	0.41		0	0
-0.030;0.213	-0.097;0.415	-0.173;0.204	-0.194;0.296	#	0.555;0.892	-0.135;0.205	#	0.712;1.107	0.358;1.210	-0.172;0.634	#	#	#	0.535;0.965	#	0.760;1.147	010000	0.100	1.000	1	96.33	49396	49396	0.65		0	0
#	#	0.219;0.579	0.038;1.014	#	#	-0.121;0.229	-0.023;0.430	#	#	#	#	#	#	-0.044;0.368	#	0.144;0.916	000001	0.162	0.833	1	140.90	49944	49397	0.35		6	12
0.036;0.504	#	0.219;0.579	0.088;1.014	-0.090;0.414	#	#	-0.095;0.255	0.004;0.294	-0.095;0.285	-0.121;0.255	0.100;0.414	#	#	-0.044;0.446	#	#	000001	0.162	0.833	1	136.50	49812	49397	0.59		2	4
0.268;0.974	0.246;0.722	#	0.187;0.497	0.356;0.645	#	#	0.309;0.669	0.106;0.648	#	#	0.041;0.950	#	-0.050;0.402	0.169;0.569	#	#	001000	0.017	0.667	1	167.00	49400	49400	0.53		0	2
