-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	1	#	#	0	0	1	0	0	1	1	0	0	#	#	#	0	0	#	#	0	#	100000000000000100000000000000000000000000000	0.100	1.000	1	3.50	713	713	0.61		0	0
#	#	#	#	0	0	#	#	0	#	#	0	#	0	0	#	0	0	#	#	0	0	0	100000000000000000000000000000000000000000000	0.425	0.918	1	132.32	943	714	0.48		13	102
#	0	#	#	0	0	#	#	0	#	0	0	#	0	0	#	0	0	#	0	0	0	0	100000000000000000000000000000000000000000000	0.462	0.926	1	161.91	943	714	0.61		10	58
#	1	0	0	0	#	0	0	0	0	0	#	#	#	0	0	0	0	#	0	0	#	#	000000000000000000000000000000001000000000000	0.642	0.957	1	138.16	962	715	0.65		33	38
0	#	0	#	0	#	1	0	0	0	#	#	0	#	#	1	#	0	#	#	0	0	0	000000000000000000000000100000000000000000000	0.845	0.983	1	79.88	952	720	0.57		8	8
0	#	0	#	0	#	1	0	0	0	#	#	0	0	#	1	#	#	#	#	0	0	0	000000000000000000000000100000000000000000000	0.845	0.983	1	79.88	952	720	0.57		8	8
1	#	0	0	0	0	#	0	#	#	0	#	0	1	#	#	0	#	#	#	0	#	0	000000000000000000000000000000010000000000000	0.420	0.917	1	129.76	938	723	0.52		11	39
1	#	0	0	0	#	#	0	#	#	0	#	0	1	#	#	0	#	#	#	0	#	#	000000000000000000000000000000010000000000000	0.420	0.917	1	129.76	938	723	0.43		11	39
#	1	0	0	0	0	#	0	#	0	0	#	0	#	#	0	1	#	0	0	#	#	0	000000000000000000000000000000001000000000000	0.635	0.956	1	52.00	871	727	0.61		1	1
#	#	0	0	0	0	#	0	#	0	0	#	0	#	#	0	#	#	#	0	#	#	0	000000000000000000000000000000001000000000000	0.453	0.924	2	164.47	962	727	0.48		34	132
#	0	0	0	1	0	#	0	0	#	0	0	0	#	#	0	0	#	#	0	0	#	#	000000000000000000000000000000000000000000001	0.799	0.978	1	80.60	953	728	0.61		9	10
0	0	0	0	#	0	#	0	0	#	0	0	0	#	#	#	#	#	#	0	0	#	#	000000000000000000000000000000000000000000001	0.455	0.924	1	154.31	953	728	0.52		8	44
#	#	#	1	0	#	0	0	0	#	#	1	0	#	0	#	0	#	0	1	0	0	0	000000000000000000000000000000000000000001000	0.100	1.000	1	20.00	730	730	0.61		0	0
1	0	#	0	#	0	#	#	#	0	#	0	#	#	#	0	#	0	0	#	#	0	0	000010000000000000000000000000000000000000000	0.880	0.987	1	161.63	947	731	0.48		25	28
0	0	#	0	0	0	0	0	1	#	#	#	#	#	0	#	#	0	0	0	#	#	0	000000000000000000000001000000000000000000000	0.819	0.980	2	115.22	994	732	0.57		7	9
0	0	#	0	#	0	0	0	1	#	#	#	#	0	0	#	#	0	0	0	#	0	0	000000000000000000000001000000000000000000000	0.819	0.980	1	115.22	994	732	0.61		7	9
0	0	1	#	0	0	0	#	0	0	#	1	#	0	#	#	#	#	#	0	#	0	0	100000000000000000000000000000000000000000000	0.850	0.984	1	43.20	920	735	0.57		11	11
#	#	#	0	#	0	#	#	#	0	#	#	0	1	1	#	0	#	#	#	#	#	0	000000000010000000000000000000010000000000000	0.343	0.898	1	53.43	833	736	0.35		1	14
0	#	#	#	0	0	#	#	#	0	#	#	0	#	#	#	0	#	0	#	0	#	#	000000000100000000000000000000000000000000000	0.445	0.922	1	120.87	978	737	0.35		23	132
0	0	0	0	#	#	#	#	0	0	#	#	0	#	#	#	#	#	0	#	0	#	#	000000000100000000000000000000000000000000000	0.486	0.930	1	140.76	973	737	0.39		21	85
#	#	#	#	0	#	1	#	0	0	0	1	#	#	#	1	0	0	#	#	#	0	0	000000000000000000000000100000000000100000000	0.394	0.911	1	20.00	738	738	0.48		0	1
0	0	0	#	#	#	1	0	0	0	#	#	0	0	0	1	#	#	#	#	0	0	#	000000000000000000000000100000000000000000000	0.874	0.987	1	65.60	952	738	0.57		10	10
0	1	0	#	#	0	#	#	0	0	0	1	#	1	#	0	#	1	0	0	0	#	#	000000000000000000000000000000001000000000000	0.080	0.978	1	21.25	739	739	0.61		0	0
0	0	1	#	0	0	0	#	0	#	#	#	0	0	0	#	#	0	#	#	0	1	#	100000000000000000000000000000000000000000000	0.635	0.956	1	12.00	760	741	0.57		1	1
0	0	1	#	0	0	0	#	0	#	1	#	0	0	0	0	#	#	#	#	0	1	#	100000000000000000000000000000000000000000000	0.091	0.991	1	4.80	741	741	0.61		0	0
#	0	0	#	0	#	0	#	0	0	#	#	#	1	#	0	#	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.763	0.973	1	86.69	982	742	0.52		11	15
#	0	#	#	0	0	0	0	#	0	#	#	0	1	#	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.763	0.973	1	86.69	982	742	0.61		11	15
#	#	0	0	#	0	#	#	#	#	#	0	0	0	#	0	#	0	0	0	#	0	#	000000000000000000000100000000000000000000000	0.391	0.910	2	169.71	959	746	0.48		4	66
#	#	0	0	#	0	#	#	#	#	#	#	0	#	0	0	#	0	0	0	#	0	#	000000000000000000000100000000000000000000000	0.363	0.904	1	165.19	959	746	0.43		4	108
#	0	0	0	#	#	#	0	0	#	#	#	0	#	0	0	0	0	0	0	#	0	#	010000000000000000000000000000000000000000000	0.401	0.913	1	171.69	882	747	0.57		2	57
#	#	#	1	#	#	1	0	#	#	0	1	#	0	#	#	#	#	0	0	#	1	#	000000000000000000000000100000000000000000000	0.100	1.000	1	8.00	748	748	0.39		0	0
#	#	#	1	#	#	1	0	#	0	0	1	#	0	#	#	#	#	0	0	#	1	#	000000000000000000000000100000000000000000000	0.100	1.000	1	8.00	748	748	0.43		0	0
#	0	#	0	#	#	0	#	0	0	0	0	0	#	0	1	#	0	0	#	#	#	0	000000000000000000000000000000000001000000000	0.478	0.929	1	112.70	934	749	0.57		2	10
#	0	#	0	#	#	0	0	0	0	0	0	0	#	#	1	#	#	0	#	#	0	0	000000000000000000000000000000000001000000000	0.478	0.929	1	112.70	934	749	0.57		2	10
#	#	0	0	0	#	#	0	#	#	0	0	0	0	#	#	#	0	#	0	#	0	0	000000000000000000000000000000000000000100000	0.374	0.906	1	168.46	952	752	0.52		1	57
1	#	0	0	#	0	0	0	#	#	#	#	#	#	0	0	#	0	#	#	0	#	0	000010000000000000000000000000001000000000001	0.442	0.922	6	155.99	804	753	0.48		1	59
1	#	0	0	#	#	#	0	#	#	0	0	#	#	0	#	#	0	0	0	#	#	#	000010000000000000000000000000001000000000000	0.670	0.961	1	158.42	962	753	0.43		19	51
1	#	#	0	0	0	#	0	#	#	0	0	#	#	#	#	0	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.766	0.974	1	162.67	962	753	0.52		40	44
#	0	#	0	0	#	0	0	#	#	#	0	0	0	0	#	0	0	#	0	1	#	0	000000000000000000000000000000000010000000000	1.000	1.000	1	123.00	977	754	0.61		1	1
#	0	#	0	0	#	0	0	0	#	0	#	#	0	0	#	0	0	#	0	1	#	0	000000000000000000000000000000000010000000000	1.000	1.000	1	123.00	977	754	0.61		1	1
#	0	0	0	1	0	0	#	#	#	0	0	#	#	#	#	0	1	0	#	0	0	#	000010000000000000000000000001000000000000000	0.063	0.956	1	19.50	756	756	0.57		0	0
#	#	0	#	0	0	0	#	#	#	0	0	0	0	0	#	0	#	0	0	#	#	#	000000000000000000000000000000000001000000000	0.373	0.906	1	182.12	825	758	0.52		1	52
#	#	0	0	#	0	#	#	#	0	0	#	0	#	0	#	0	1	0	0	0	0	#	000000000010000000000000000000000000000000000	0.335	0.896	1	91.33	759	759	0.57		0	9
0	0	1	0	0	0	0	#	0	#	#	#	0	0	0	0	#	#	#	#	0	1	#	100000000000000000000000000000000000000000000	0.086	0.985	1	6.00	760	760	0.61		0	0
0	0	1	#	0	0	0	0	#	#	#	#	0	0	0	0	#	#	#	#	0	1	#	100000000000000000000000000000000000000000000	0.086	0.985	1	9.67	760	760	0.57		0	0
#	#	0	#	0	#	#	0	#	0	#	#	0	#	1	0	0	#	#	#	0	0	#	000000000000000000000000000000001000000000000	0.427	0.919	1	63.00	764	764	0.43		1	6
#	#	0	0	0	#	#	0	#	0	#	#	0	#	#	#	0	#	#	#	0	0	#	000000000000000000000000000000001000000000000	0.440	0.921	1	146.92	962	764	0.39		26	120
0	#	#	0	0	0	#	#	0	0	#	1	0	#	0	0	#	0	#	0	0	1	0	000000000000000000000000000000010000000000000	0.063	0.956	1	15.25	768	768	0.65		0	0
#	0	#	#	0	0	0	0	#	0	#	#	0	1	#	0	#	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.748	0.971	1	85.73	982	772	0.57		10	14
#	0	#	#	0	#	0	0	#	0	#	#	0	1	#	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.748	0.971	1	85.73	982	772	0.57		10	14
#	#	1	0	#	#	0	#	0	0	0	#	#	#	0	1	1	#	#	#	0	#	#	000000000100000000000000000000000000000000000	0.239	0.867	1	7.00	773	773	0.43		0	1
#	#	1	0	#	#	0	#	0	0	#	1	#	#	0	1	1	#	#	#	0	#	#	000000000100000000000000000000000000000000000	0.056	0.944	1	11.25	773	773	0.43		0	0
#	0	#	#	0	0	0	#	0	#	#	0	#	0	0	#	0	#	#	#	0	0	0	100000000000000000000000000000000000000000000	0.469	0.927	2	134.45	943	779	0.52		11	61
0	0	#	#	0	0	0	0	0	#	#	0	#	0	0	#	#	#	0	#	0	0	0	100000000000000000000000000000000000000000000	0.490	0.931	1	128.92	943	779	0.61		11	49
0	#	0	1	#	0	0	#	0	#	0	#	0	0	0	#	#	#	0	#	0	#	#	000000000000000000000000000000000000000001000	0.845	0.983	1	72.62	963	781	0.52		7	8
#	#	#	1	#	#	0	0	#	#	#	0	0	0	0	0	0	0	0	#	#	#	#	000000000000000000000000000000000000000001000	0.089	0.989	1	54.75	781	781	0.48		0	0
0	#	1	#	0	0	#	#	0	#	#	#	0	#	0	1	0	#	0	0	#	0	0	000000000000000000000000100000000000000000000	0.349	0.900	1	30.50	995	783	0.57		1	4
#	0	#	0	#	0	0	0	1	#	#	0	#	0	0	#	#	0	0	#	#	#	0	000000000000000000000001000000000000000000000	0.635	0.956	1	131.33	994	785	0.52		3	6
0	0	#	0	0	0	0	0	1	#	#	0	0	#	0	#	#	0	0	0	#	0	0	000000000000000000000001000000000000000000000	0.696	0.964	1	127.80	994	785	0.70		3	5
0	#	#	#	#	0	0	#	0	0	#	#	0	#	#	#	#	0	0	#	0	#	#	000000000100000000000000000000000000000000000	0.452	0.924	1	118.18	978	786	0.39		19	95
0	0	0	0	0	#	#	#	#	0	#	#	#	#	#	#	#	#	0	#	0	#	#	000000000100000000000000000000000000000000000	0.466	0.927	1	139.31	973	786	0.35		15	72
#	#	#	#	0	#	#	0	0	1	#	#	#	#	0	0	#	0	1	#	0	#	#	000000000000000000000000000000000000100001000	0.861	0.985	1	23.00	867	789	0.39		2	3
0	0	#	0	0	0	0	#	0	0	#	1	#	0	#	#	0	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.587	0.948	1	59.50	792	792	0.57		3	6
0	0	#	0	0	0	0	0	0	#	#	1	0	#	0	#	#	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.591	0.949	1	51.09	927	792	0.57		7	13
1	0	#	0	#	0	0	#	0	0	#	#	#	#	#	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.925	0.992	1	164.88	1000	793	0.48		21	23
1	0	#	0	#	0	#	0	#	0	#	#	#	#	#	0	#	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.882	0.988	1	158.00	1000	793	0.48		22	25
#	#	#	1	#	#	0	#	#	#	#	1	0	0	0	0	#	0	0	#	0	#	#	000000000000000000000000000000000000000001000	0.502	0.933	1	67.50	986	796	0.43		8	12
#	1	0	0	#	#	#	#	0	#	0	0	#	#	#	#	0	0	0	#	#	#	#	000010000000000000000000000000001000000000000	0.709	0.966	1	135.37	962	804	0.39		13	25
1	#	#	0	1	0	#	0	#	0	#	#	#	#	#	0	#	0	0	0	#	0	0	000000000000000000000000000000000000000000001	0.071	0.965	1	49.89	804	804	0.52		0	0
#	#	0	0	0	#	#	0	#	0	0	#	#	0	#	0	0	0	#	#	0	0	0	000000000000000000000000000000001000000000000	0.419	0.917	1	156.46	811	811	0.57		6	48
#	1	0	0	#	#	#	0	#	0	0	#	0	#	#	0	0	0	#	0	0	0	#	000000000000000000000000000000001000000000000	0.608	0.952	1	138.42	962	811	0.57		17	22
#	#	0	#	0	#	0	#	#	#	#	0	#	#	#	#	#	0	#	0	0	0	0	000000000100000000000000000000000000000000000	0.363	0.904	1	173.62	874	814	0.39		2	77
0	1	#	#	0	0	0	#	#	0	#	#	0	0	#	#	#	#	0	#	0	#	#	000000000100000000000000000000000000000000000	0.543	0.941	1	83.00	898	814	0.43		1	3
0	0	#	0	#	0	0	0	#	0	#	#	0	#	0	#	0	0	0	#	0	#	0	000000000100000000000000000000000000000000000	0.463	0.926	1	139.98	973	817	0.61		8	45
0	0	0	#	0	0	#	0	#	0	0	#	#	0	#	#	0	0	#	#	#	#	#	000000000100000000000000000000000000000000000	0.469	0.927	1	142.78	973	817	0.48		8	42
#	0	#	#	0	#	0	0	#	#	0	#	0	1	#	#	#	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.496	0.932	1	136.82	947	820	0.39		6	21
#	#	#	#	0	#	#	0	#	#	0	#	0	#	#	0	#	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.514	0.936	1	143.51	1000	820	0.30		41	109
#	0	0	0	#	0	#	#	#	0	#	#	#	#	#	#	#	1	#	0	#	#	0	000000000000000000000000000000000010000000000	0.375	0.907	1	89.10	823	823	0.35		0	10
#	0	0	0	#	0	#	#	0	0	#	0	#	#	#	#	#	#	#	0	#	#	0	000000000000000000000000000000000010000000000	0.397	0.912	1	163.28	977	823	0.39		2	61
0	#	0	0	#	#	#	#	#	#	#	1	#	#	#	0	#	#	#	0	#	0	0	000000000000000000000000000000000000000000010	0.394	0.911	1	70.83	984	824	0.35		1	6
#	#	0	#	0	0	#	#	0	#	0	0	0	0	0	#	0	#	0	#	#	#	#	000000000000000000000000000000000001000000000	0.394	0.911	1	153.49	987	825	0.48		3	46
#	#	0	#	0	0	#	#	#	#	0	0	0	0	0	#	0	#	0	0	0	#	#	000000000000000000000000000000000001000000000	0.366	0.904	1	171.37	825	825	0.52		0	40
0	#	0	1	#	0	0	#	0	#	0	#	0	0	0	#	#	#	#	#	0	#	#	000000000000000000000000000000000000000001000	0.799	0.978	2	70.12	963	828	0.48		7	8
0	#	0	1	#	0	0	#	0	#	0	#	#	0	0	#	#	#	0	#	0	#	#	000000000000000000000000000000000000000001000	0.825	0.981	1	76.29	963	828	0.48		6	7
#	0	#	#	0	1	0	0	0	1	#	0	#	#	#	1	#	#	0	1	0	0	0	000000000000000000000000000000000000100000010	0.100	1.000	1	8.50	830	830	0.61		0	0
#	1	0	#	0	#	#	0	0	#	0	#	#	#	1	#	0	1	#	0	0	0	0	000000000010000000000000000000000000000000000	0.048	0.928	1	37.00	833	833	0.57		0	0
#	#	0	#	0	#	#	0	#	#	0	#	#	#	1	#	0	#	0	0	0	0	0	000000000010000000000000000000000000000000000	0.394	0.911	1	92.50	833	833	0.48		0	2
0	#	#	0	#	1	#	0	#	0	#	0	0	#	0	#	#	#	0	0	#	#	#	000000000000000000000000000000000000000000010	1.000	1.000	1	81.00	835	835	0.43		1	1
0	#	#	0	#	1	#	0	#	0	#	#	0	#	#	#	#	#	0	#	#	#	#	000000000000000000000000000000000000000000010	0.799	0.978	1	65.00	984	835	0.30		2	2
#	0	#	#	0	#	#	#	0	#	#	#	#	0	0	#	0	#	#	0	0	#	0	100000000000000000000000000000000000000000000	0.434	0.920	1	138.45	995	837	0.39		9	55
0	0	#	#	0	0	#	#	0	#	0	0	#	#	0	0	0	0	#	#	0	0	0	100000000000000000000000000000000000000000000	0.488	0.931	1	129.75	943	837	0.61		6	27
1	0	#	0	#	0	#	#	#	0	#	#	#	#	#	0	0	0	0	0	0	#	0	000010000000000000000000000000000000000000000	0.854	0.984	1	172.52	1000	838	0.52		14	17
1	0	#	0	#	0	0	0	0	0	#	#	#	#	#	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.906	0.990	1	168.65	1000	838	0.52		16	18
#	#	0	0	0	0	1	0	#	#	0	#	0	#	#	#	#	0	#	#	#	0	#	000000000000000000000000100000000000100000000	0.578	0.947	1	93.80	841	841	0.43		0	5
0	#	0	1	#	0	0	#	0	#	0	#	0	0	0	#	#	#	0	#	#	#	#	000000000000000000000000000000000000000001000	0.799	0.978	1	79.50	963	842	0.48		5	6
0	#	#	1	#	#	0	#	#	#	#	1	0	0	0	0	#	0	0	#	0	0	0	000000000000000000000000000000000000000001000	0.880	0.987	1	74.14	986	842	0.57		7	7
#	0	0	#	0	#	#	0	0	#	0	0	0	#	#	#	1	0	#	0	#	#	0	000000000000000000000000000000100000000000000	0.394	0.911	1	108.25	845	845	0.52		0	4
0	#	0	#	0	#	1	0	0	0	#	#	0	#	#	1	#	#	#	#	#	0	0	000000000000000000000000100000000000000000000	0.915	0.991	1	93.60	952	847	0.48		5	5
#	#	0	0	1	#	#	#	#	0	#	#	0	#	#	0	0	0	0	#	#	0	0	000000000000000000000000000000000000000000001	0.928	0.993	1	108.33	953	850	0.48		6	6
0	#	0	0	1	0	#	#	#	0	#	#	#	#	#	0	#	0	0	#	#	0	0	000000000000000000000000000000000000000000001	0.928	0.993	1	108.33	953	850	0.48		6	6
0	#	0	0	0	0	1	#	#	0	1	1	#	0	0	#	#	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.100	1.000	1	9.50	854	854	0.61		0	0
#	0	0	0	0	0	0	0	#	0	#	1	0	0	#	#	0	#	#	#	0	0	#	000010000000000000000000000000000000000000000	0.445	0.922	1	99.75	1000	855	0.61		1	4
#	#	0	#	#	0	0	0	#	#	#	#	0	#	#	0	#	#	0	#	#	#	0	000010000000000000000000000000001000000000001	0.233	0.864	32	151.34	856	856	0.35		0	96
#	0	0	0	#	0	0	0	1	#	#	0	#	0	0	0	0	#	0	0	#	#	#	000000000000000000000010000000000000000000000	0.394	0.911	1	132.50	856	856	0.61		0	4
#	#	0	0	0	0	#	0	#	0	0	#	0	#	#	0	0	#	#	0	#	#	0	000000000000000000000000000000001000000000000	0.441	0.921	1	165.46	962	857	0.52		15	60
#	#	0	#	#	#	0	#	1	0	#	0	0	#	0	#	#	#	#	0	0	0	0	000000000000001000000000000000000000000000000	0.349	0.900	1	118.75	860	860	0.48		0	4
#	#	#	0	#	0	#	#	#	#	#	#	0	#	1	0	0	#	#	#	#	1	#	000000000010000000000000000000000000000000000	0.394	0.911	2	84.00	861	861	0.30		0	2
#	0	#	#	#	#	0	0	0	#	0	0	0	0	#	#	0	#	#	0	#	#	0	000000000000000000000000000000100000000000000	0.431	0.919	1	171.91	980	862	0.48		3	27
#	0	#	0	0	#	#	0	0	#	0	0	#	#	#	#	#	0	#	0	0	0	0	000000000000000000000000000000100000000000000	0.413	0.915	1	168.37	980	862	0.52		3	41
#	#	#	0	#	0	#	#	#	0	0	#	#	1	0	#	#	0	0	0	0	0	0	000100000000000000000000000000001010000000000	0.194	0.849	7	159.00	863	863	0.52		0	25
#	0	0	#	0	#	0	0	#	0	#	#	0	1	#	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.938	0.994	1	99.00	982	864	0.61		7	7
#	0	#	#	0	#	0	#	#	0	#	#	0	1	#	0	#	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.938	0.994	2	99.00	982	864	0.48		7	7
#	#	0	0	#	0	#	0	#	#	#	0	0	0	0	0	0	0	0	0	#	#	#	000000000000000000000001000000000000000000000	0.388	0.910	1	172.88	994	865	0.57		2	30
0	0	#	0	0	0	#	0	1	#	#	#	0	0	0	#	#	#	#	#	0	#	#	000000000000000000000001000000000000000000000	0.799	0.978	1	121.00	994	865	0.48		3	4
#	0	#	0	0	0	0	0	#	#	0	#	1	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	75.50	869	869	0.65		2	2
#	#	#	0	0	0	0	0	#	#	0	#	1	0	0	0	0	#	0	#	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	75.50	869	869	0.57		2	2
#	1	#	0	#	#	#	0	#	#	0	0	0	#	#	0	#	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.587	0.948	1	134.74	962	871	0.39		14	18
1	#	#	#	0	#	#	0	#	#	0	#	#	1	#	#	#	0	0	0	#	0	0	000010000000000000000000000000001000000000000	0.409	0.915	1	136.43	962	871	0.43		6	26
0	0	0	#	#	0	0	1	#	0	0	#	#	#	#	#	#	0	#	#	#	0	0	000000000100000000000000000000000000000000000	0.635	0.956	1	66.50	874	874	0.48		1	2
#	0	#	#	0	#	0	#	0	#	0	0	#	#	0	#	0	0	#	0	0	0	0	000000000100000000000000000000000000000000000	0.400	0.912	1	182.18	874	874	0.57		1	33
0	0	#	#	#	#	#	0	0	0	0	0	#	0	0	1	0	#	0	#	#	0	0	000000000000000000000000000000000000001000000	0.502	0.933	1	104.22	924	875	0.61		4	12
#	#	#	#	0	#	0	0	0	0	0	#	1	0	#	1	0	0	#	#	#	#	#	000000000000000000000000000000000000001000000	0.894	0.989	1	77.50	924	875	0.48		4	4
#	#	0	1	#	#	0	0	#	0	#	1	#	#	#	#	#	#	#	#	0	0	#	000000000000000000000000000000000000100001000	0.594	0.949	1	69.71	986	876	0.35		1	7
1	#	0	0	0	0	#	0	0	#	0	0	#	#	0	0	0	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.749	0.972	1	165.55	962	878	0.70		22	25
#	1	0	#	0	#	0	0	#	#	0	0	#	1	0	0	0	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.635	0.956	1	145.50	962	878	0.65		7	8
0	#	0	0	#	#	#	#	0	0	#	#	0	#	#	#	#	#	0	#	0	#	#	000000000100000000000000000000000000000000000	0.449	0.923	1	140.12	973	881	0.35		7	41
0	0	0	0	#	#	#	#	0	0	#	#	0	#	#	#	#	#	#	#	0	#	#	000000000100000000000000000000000000000000000	0.452	0.924	1	133.21	973	881	0.35		7	39
#	0	0	0	0	#	#	0	0	#	#	#	0	#	#	#	0	0	0	0	#	#	#	010000000000000000000000000000000000000000000	0.382	0.908	1	166.55	882	882	0.48		0	32
#	0	0	0	0	#	#	0	0	#	#	#	#	#	0	0	0	0	0	0	#	0	0	010000000000000000000000000000000000000000000	0.394	0.911	1	180.78	882	882	0.61		0	26
#	0	#	0	0	#	#	#	#	#	1	1	#	#	#	#	#	#	0	0	#	0	0	100000000000000000000000000000000000100000000	0.239	0.867	1	122.00	889	889	0.39		0	1
0	0	#	0	0	0	0	#	0	#	#	#	#	0	#	1	1	0	#	#	#	0	#	100000000000000000000000000000000000000000000	0.463	0.926	1	30.00	955	889	0.52		1	3
0	0	#	0	#	0	0	0	1	#	#	#	#	0	0	#	#	0	0	0	0	#	0	000000000000000000000001000000000000000000000	0.740	0.970	1	110.67	994	892	0.61		2	3
#	#	0	0	0	#	#	#	0	0	0	0	#	#	0	#	0	#	#	#	0	0	#	000000000000000000000000100000000000000000000	0.367	0.905	1	147.63	952	893	0.48		3	55
#	#	0	0	0	#	#	#	0	0	0	0	#	#	0	1	0	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.463	0.926	1	103.01	952	893	0.57		3	12
#	#	0	0	0	#	#	0	#	#	#	#	0	1	#	0	0	0	#	#	0	0	#	000000000000000000000000000000001000000000000	0.485	0.930	1	162.28	962	895	0.48		6	14
#	#	0	0	0	#	#	0	#	0	#	#	0	#	#	#	0	0	#	#	0	0	0	000000000000000000000000000000001000000000000	0.426	0.918	1	148.68	962	895	0.48		10	50
0	#	#	1	#	#	0	#	#	#	#	1	0	0	0	0	#	0	0	#	0	#	0	000000000000000000000000000000000000000001000	0.740	0.970	1	73.00	986	896	0.52		3	3
#	1	0	#	#	0	0	#	#	#	#	0	0	0	#	#	0	#	0	#	0	0	#	000000000100000000000000000000000000000000000	0.265	0.876	1	138.40	898	898	0.48		0	5
#	0	0	0	0	0	0	#	#	0	1	#	0	0	#	0	#	#	0	#	#	0	1	000000000000000000000000000010000000000001000	0.032	0.891	1	52.67	899	899	0.61		0	0
0	#	0	0	#	0	#	0	#	1	#	1	0	#	0	#	#	0	1	#	#	0	#	000000000000000000000000000000000000100000000	0.100	1.000	1	15.00	901	901	0.52		0	0
#	0	0	#	0	0	0	#	0	#	#	#	#	#	0	#	0	#	0	#	0	0	0	000000000000000000100000000000000000000000000	0.394	0.911	1	156.77	902	902	0.52		0	37
#	0	0	#	0	0	0	#	0	0	#	#	#	#	0	#	0	#	0	#	0	0	0	000000000000000000100000000000000000000000000	0.394	0.911	1	156.77	902	902	0.57		0	37
#	#	#	#	#	#	0	0	0	#	0	0	1	0	0	1	0	0	#	#	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	89.67	924	903	0.52		3	3
#	0	#	#	0	#	0	0	0	0	0	#	#	0	#	1	0	0	0	#	#	0	#	000000000000000000000000000000000000001000000	0.594	0.949	1	114.86	924	903	0.57		3	7
1	0	#	#	0	0	0	0	#	0	#	#	0	1	#	0	#	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.799	0.978	1	108.00	905	905	0.61		2	2
1	0	#	0	#	0	#	0	0	0	0	0	#	#	#	0	#	0	#	#	#	0	0	000010000000000000000000000000000000000000000	0.825	0.981	1	177.83	909	909	0.57		11	14
1	0	#	0	#	0	0	#	#	0	#	#	#	#	#	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.861	0.985	1	170.60	1000	909	0.43		13	15
1	0	0	0	#	0	0	#	#	0	#	#	#	#	#	#	0	#	#	0	#	#	0	000000000000000000000000000000000010000000000	0.411	0.915	1	167.92	977	914	0.43		1	12
#	0	0	#	#	0	0	#	#	0	0	0	#	#	#	#	#	#	#	0	#	#	0	000000000000000000000000000000000010000000000	0.388	0.910	1	170.90	977	914	0.39		1	32
0	#	#	#	0	0	0	#	#	0	0	0	#	#	#	1	0	0	#	#	#	0	#	000000000100000000000000000000000000000000000	0.394	0.911	1	120.60	915	915	0.48		0	5
0	0	#	0	0	0	0	0	#	0	0	#	0	0	0	1	#	0	0	#	0	0	0	000000000100000000000000000000000000000000000	0.394	0.911	1	117.25	915	915	0.78		0	4
#	0	#	0	0	#	#	0	0	#	0	0	#	#	#	#	0	0	#	0	#	0	0	000000000000000000000000000000100000000000000	0.403	0.913	1	167.30	980	918	0.52		1	23
#	0	#	0	#	#	0	0	0	#	0	0	#	#	#	#	#	#	#	0	0	0	0	000000000000000000000000000000100000000000000	0.401	0.913	1	171.57	980	918	0.48		1	27
#	#	#	#	0	#	0	#	0	0	0	0	1	0	0	1	0	#	0	#	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	93.00	924	924	0.61		1	1
0	0	#	0	0	0	0	0	0	#	#	1	0	#	0	#	0	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.635	0.956	1	92.50	927	927	0.61		1	2
0	0	#	#	0	0	0	0	0	#	#	#	#	0	0	#	#	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.451	0.923	1	102.28	943	927	0.48		6	29
#	#	0	1	#	0	#	#	#	#	1	0	0	0	#	#	0	0	0	#	#	#	1	000000000000000000000000100000000000000001000	0.058	0.947	1	22.00	931	931	0.48		0	0
