landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-3136.280;3136.280	-367.920;367.920	#	1	#	#	#	#	#	1	#	0	#	#	#	0	#	0101000	0.000	-0.013	1	49.39	983	540	0.32		7	11
4	#	#	-207.360;187.480	#	#	#	11	#	0	0	0	#	1	#	0	0	#	0	0000100	0.000	0.429	1	57.33	930	543	0.53		3	3
#	4	-5377.490;5599.490	-185.480;387.360	#	#	#	#	3	0	#	#	#	#	#	#	0	#	#	1010100	0.000	0.467	1	68.38	984	543	0.32		27	59
#	4	#	-185.480;387.360	#	#	#	#	#	0	#	#	#	0	#	#	0	#	#	1010100	0.000	0.462	1	74.06	984	545	0.26		24	69
#	#	-5377.490;5599.490	#	#	1	#	#	3	#	#	0	#	#	#	#	#	#	#	1000100	0.000	0.376	1	67.59	984	545	0.21		25	54
#	3	-5152.460;5152.460	#	1	#	0	0	#	1	#	#	1	5	#	0	#	#	#	1011100	1.000	1.000	1	26.00	933	546	0.47		3	3
4	4	-8145.740;8431.740	-207.360;387.360	#	#	#	#	#	#	#	#	#	0	0	#	#	#	#	1100000	0.001	0.486	2	62.38	934	547	0.32		11	15
#	#	-8145.740;8431.740	-207.360;338.680	#	#	#	#	#	#	#	#	#	0	0	0	#	#	#	0000100	0.000	0.199	1	71.42	992	548	0.26		190	244
#	4	#	-354.840;360.840	#	#	3	0	#	#	0	0	0	#	0	#	#	0	#	0100000	0.000	0.293	1	66.45	934	552	0.47		14	21
#	4	#	-354.840;360.840	#	#	3	0	#	#	0	0	0	#	0	#	#	0	#	0000101	0.000	0.088	1	66.45	909	552	0.47		3	21
#	#	#	#	10	#	#	#	#	#	#	0	0	1	#	0	0	0	0	1001000	0.000	0.176	1	72.01	940	553	0.42		3	17
#	#	-3552.340;4064.340	#	#	6	0	#	#	#	#	0	0	1	0	0	0	0	0	1000000	0.000	0.388	1	60.14	940	553	0.58		7	7
5	1	#	#	10	#	0	#	#	#	0	0	0	#	#	0	1	0	#	1001000	0.000	0.273	2	43.15	961	555	0.53		7	11
5	1	#	#	10	#	#	#	#	#	0	#	0	#	0	0	1	0	#	1001000	0.000	0.273	1	43.15	961	555	0.47		7	11
6	#	-5246.470;5282.470	-301.400;303.400	#	#	0	0	7	0	2	1	1	0	#	0	1	1	0	0000001	0.000	-0.429	1	25.25	943	556	0.79		4	4
6	#	-5246.470;5282.470	-301.400;303.400	#	#	0	0	7	0	2	1	1	0	#	0	1	1	0	1111100	0.035	0.714	1	25.25	943	556	0.79		4	4
#	#	-5246.470;5282.470	#	#	1	0	0	7	0	2	1	1	0	#	0	#	1	0	1111101	1.000	1.000	1	27.00	943	556	0.68		3	3
4	1	#	-303.440;311.440	3	#	#	#	3	#	#	#	0	#	0	0	0	0	0	1011000	0.035	0.714	1	56.33	946	559	0.58		3	6
4	1	#	-237.920;245.920	3	#	#	0	3	#	#	#	0	#	0	0	0	0	0	1011000	0.035	0.714	1	56.33	946	559	0.63		3	6
5	#	-2608.380;5904.380	#	6	2	#	3	#	0	0	0	0	#	#	0	1	#	#	0100000	0.000	0.429	1	45.67	947	560	0.58		3	3
#	#	-8145.740;8431.740	#	8	#	#	2	#	0	#	#	#	0	#	0	1	0	#	0000100	0.000	0.429	1	44.00	820	562	0.42		3	3
#	#	#	-276.200;338.680	8	2	0	#	3	#	0	0	0	#	0	#	#	#	#	0100100	0.035	0.714	1	44.00	820	562	0.47		3	3
#	#	-3983.360;4081.360	#	#	#	#	0	#	0	#	#	#	#	#	#	0	#	#	1000000	0.000	0.326	1	69.94	984	564	0.21		86	120
1	#	#	-207.360;387.360	#	#	#	#	#	0	#	#	#	#	0	#	0	0	#	1000000	0.000	0.216	1	71.62	921	564	0.32		18	35
#	3	#	-259.120;411.847	2	#	0	3	#	#	#	#	0	#	#	0	0	#	0	0010100	0.000	0.357	1	69.95	931	565	0.47		6	12
#	#	#	-334.880;275.120	2	#	0	#	#	0	0	0	#	#	#	#	#	0	#	0010000	0.000	0.429	1	74.18	931	565	0.37		25	32
#	#	#	#	#	#	0	#	#	1	1	#	1	0	0	#	#	#	1	1100000	0.000	-0.020	2	20.29	953	566	0.37		7	7
#	#	#	#	#	#	0	#	#	1	1	#	1	0	0	#	#	#	1	0011101	0.000	0.306	2	20.29	953	566	0.37		4	7
6	1	-8288.740;8288.740	#	1	1	#	#	4	0	0	#	#	1	0	0	#	1	#	1000000	0.000	0.143	1	21.00	956	569	0.63		4	4
6	1	-8288.740;8288.740	#	1	1	#	#	4	0	0	#	#	1	0	0	#	1	#	0011100	0.035	0.714	1	21.00	956	569	0.63		4	4
3	#	#	#	#	#	0	3	#	#	0	#	0	0	#	#	#	#	#	0000100	0.000	0.180	1	74.18	762	570	0.32		11	23
3	#	#	#	#	#	0	3	#	#	0	#	0	0	#	#	#	#	#	1100000	0.000	0.292	1	74.18	570	570	0.32		4	23
3	#	#	-203.920;279.920	#	0	#	3	#	0	0	0	#	0	#	0	#	#	0	1000000	0.003	0.551	1	75.57	957	570	0.53		7	7
#	#	-2967.310;3977.310	#	#	0	#	#	#	0	0	#	#	#	0	#	#	#	#	1001000	0.000	0.170	1	69.50	995	570	0.26		25	75
3	1	#	#	#	1	#	3	#	0	#	0	#	#	#	#	0	0	#	1001010	0.000	0.429	2	79.17	958	571	0.42		3	6
3	1	#	#	#	#	#	#	3	0	#	0	0	#	#	#	#	#	#	1001000	0.000	0.306	1	68.37	1000	571	0.32		10	35
5	#	1944.320;17177.680	#	7	6	0	#	#	0	#	#	#	5	#	#	0	#	#	1001000	1.000	1.000	1	14.00	959	572	0.42		3	3
5	#	1944.320;17177.680	#	#	6	0	#	#	0	#	#	#	5	0	#	0	#	#	1001000	1.000	1.000	2	14.00	959	572	0.42		3	3
5	#	-7274.710;7625.680	-332.920;231.560	10	#	#	0	#	#	0	#	1	#	#	0	1	#	#	1000100	0.035	0.714	1	29.67	960	573	0.47		3	3
5	1	-7607.680;8630.710	-161.560;402.920	#	#	#	#	#	0	0	0	#	#	#	0	1	#	#	1010100	0.000	0.339	1	42.75	960	573	0.47		3	16
4	#	-7012.650;7548.650	#	10	5	0	#	#	#	#	0	#	0	0	#	0	#	0	0011000	0.000	0.224	1	66.52	990	575	0.53		7	14
4	#	-7012.650;7548.650	#	10	5	0	#	#	#	#	0	#	0	0	#	0	#	0	0100000	0.000	0.102	1	66.52	990	575	0.53		11	14
#	#	#	#	#	1	#	#	3	0	#	#	#	#	0	#	0	#	#	0000100	0.000	0.265	1	70.23	992	576	0.26		40	56
3	#	#	#	6	1	#	#	#	#	0	0	#	0	0	0	1	1	#	0100100	0.035	0.714	1	43.75	835	577	0.53		4	4
3	#	#	#	6	1	#	#	#	#	0	0	#	0	0	0	1	1	#	0001000	0.000	0.429	1	43.75	835	577	0.53		4	4
#	#	-8145.740;7625.680	#	10	#	#	#	#	#	#	#	0	0	#	#	#	#	0	0000100	0.000	0.103	1	64.93	972	579	0.26		31	50
4	#	-6542.630;8431.740	-336.680;338.680	#	#	#	#	7	#	0	0	#	0	0	#	#	#	#	0000100	0.000	-0.429	1	44.00	966	579	0.42		3	3
5	#	#	#	10	#	#	#	3	2	0	0	0	#	1	1	#	0	#	1000000	0.000	0.429	1	16.00	968	581	0.53		3	3
5	#	#	#	10	6	#	#	3	#	0	0	0	#	1	1	#	0	0	0011000	0.035	0.714	1	16.00	968	581	0.58		3	3
3	#	#	#	1	#	#	#	3	0	#	#	#	0	#	0	#	0	0	1000100	0.002	0.543	1	58.60	971	584	0.42		7	10
#	4	-6048.540;6048.540	#	1	#	#	#	3	0	#	#	#	0	#	0	#	0	0	1001100	0.000	0.297	1	62.43	971	584	0.47		3	13
#	1	#	#	#	#	#	#	#	#	#	0	#	#	#	#	#	#	#	0001000	0.000	0.025	1	64.24	1000	585	0.11		68	186
#	1	#	#	#	#	#	#	#	#	#	0	#	#	#	#	#	#	#	0010100	0.000	0.194	1	64.24	991	585	0.11		68	186
#	4	#	#	2	#	#	0	#	0	0	#	0	0	#	0	#	0	0	0010100	1.000	1.000	1	89.33	973	586	0.53		3	3
#	4	#	#	2	0	3	0	#	#	0	#	0	#	#	0	#	0	#	0010100	1.000	1.000	1	89.33	973	586	0.47		3	3
#	#	#	-198.520;436.520	6	0	0	0	4	#	#	0	0	22	0	0	0	0	1	0110000	0.000	0.429	1	15.00	974	587	0.74		3	3
#	#	#	#	6	#	0	#	4	#	#	0	0	#	0	0	0	0	1	0001100	0.000	0.429	1	15.00	974	587	0.53		3	3
#	#	-8145.740;8431.740	-207.360;387.360	#	#	0	#	#	#	0	#	#	#	0	#	0	#	0	1100000	0.000	0.250	1	79.26	999	589	0.37		69	192
#	1	-5288.530;6584.530	-331.760;363.760	#	#	#	#	#	0	#	#	0	1	#	0	#	0	0	1100000	0.000	0.217	1	65.21	961	590	0.47		10	27
#	1	-5288.530;6584.530	-331.760;363.760	#	#	#	#	#	0	#	#	0	1	#	0	#	0	0	0000010	0.000	0.016	1	65.21	961	590	0.47		7	27
#	#	-2644.260;3180.260	#	#	#	#	#	#	0	0	0	#	#	#	#	0	#	0	0010100	0.000	0.191	1	74.05	992	593	0.32		84	231
1	#	-8145.740;8431.740	-312.480;387.360	#	1	#	#	6	#	#	1	#	#	0	0	#	#	1	1111100	0.035	0.714	2	26.33	982	595	0.47		6	6
#	#	#	#	1	#	#	#	#	#	1	#	1	#	0	#	1	#	#	1100000	0.000	-0.098	1	30.70	983	595	0.26		19	19
4	3	-3136.280;3136.280	#	#	1	#	0	7	#	#	1	#	0	#	#	#	#	#	1010100	0.000	0.143	1	32.00	983	596	0.42		3	3
#	#	-7168.640;7168.640	-367.920;367.920	#	1	#	#	#	0	#	#	#	0	0	0	#	0	#	1010101	0.000	0.340	1	63.36	983	596	0.42		6	42
#	#	-2644.260;3180.260	#	#	#	0	#	#	#	0	#	#	#	0	#	#	#	#	0010100	0.000	0.153	1	70.03	995	598	0.21		110	252
#	#	#	#	10	#	0	2	#	0	#	0	#	#	#	0	0	0	0	0010100	0.035	0.714	1	62.00	985	598	0.47		3	6
#	4	#	-276.640;388.640	1	#	#	#	#	0	1	#	0	0	0	0	#	0	0	1000100	0.035	0.714	1	68.67	860	602	0.58		3	3
#	4	-6048.540;6048.540	#	1	#	#	#	3	0	#	1	0	#	#	0	#	#	0	1010100	1.000	1.000	1	68.67	860	602	0.47		3	3
4	2	#	#	#	#	#	3	3	0	0	0	0	0	#	0	#	0	0	0111000	1.000	1.000	1	76.75	990	603	0.63		4	4
4	#	-2644.260;3180.260	-271.160;273.160	10	#	0	#	#	#	0	0	#	#	#	#	#	0	#	0101000	0.000	0.074	1	76.98	990	603	0.42		9	25
4	2	#	#	#	#	0	#	#	#	0	#	#	#	0	#	0	#	#	0101000	0.000	0.341	1	76.64	990	603	0.32		6	13
#	1	#	-131.120;151.120	#	#	0	#	#	#	#	#	#	#	0	#	0	0	#	0000100	0.000	0.303	1	79.60	991	604	0.32		70	89
#	#	-6588.600;6852.600	-207.360;387.360	6	1	#	#	#	0	1	#	#	#	#	#	0	#	#	0010100	0.121	0.810	1	51.67	991	604	0.37		9	9
1	4	#	#	1	#	#	#	3	0	#	#	#	#	#	#	#	1	0	0010101	1.000	1.000	1	61.67	992	605	0.37		3	3
#	#	-5548.510;5876.510	-315.560;329.560	8	2	0	0	#	#	#	0	0	1	1	0	0	0	#	1000100	0.000	0.429	1	40.50	993	606	0.68		3	6
#	#	-5548.510;5876.510	-315.560;329.560	8	2	0	0	#	#	#	0	0	1	1	#	0	#	#	1000100	0.000	0.429	1	40.50	993	606	0.58		3	6
4	#	-8145.740;8431.740	-207.360;387.360	#	5	#	#	#	#	0	#	#	#	0	#	0	#	#	1000000	0.000	0.165	1	71.85	946	607	0.37		30	39
#	2	#	#	10	#	0	#	#	#	0	0	#	1	0	#	#	#	#	1100000	0.000	0.286	1	48.00	886	607	0.37		9	12
#	#	-5580.570;7188.570	-248.640;416.640	#	#	1	#	2	0	#	#	#	#	#	0	#	0	#	0100100	1.000	1.000	1	39.33	998	611	0.37		3	3
#	#	#	#	#	#	#	#	#	#	#	0	#	0	#	#	#	0	#	0000100	0.000	0.299	1	75.58	991	614	0.16		122	167
#	1	-5712.510;5712.510	-131.120;351.680	#	#	0	#	#	#	#	#	#	#	0	#	0	#	#	1000100	0.001	0.486	1	77.39	988	614	0.32		65	95
#	1	-3456.320;3712.320	#	5	6	0	#	#	0	#	#	#	0	#	#	#	#	0	0010100	0.035	0.714	1	56.00	747	618	0.42		3	3
#	1	-3456.320;3712.320	#	5	6	0	#	#	0	#	#	#	0	#	#	#	#	0	1000000	0.000	0.429	1	56.00	747	618	0.42		3	3
#	#	#	-372.960;372.960	#	#	0	#	#	#	#	#	#	#	0	#	#	0	0	1000000	0.000	0.296	1	72.98	1000	619	0.26		175	217
#	1	-5712.510;5712.510	#	#	#	0	#	3	#	0	#	1	#	0	#	#	0	#	1000100	0.035	0.714	1	42.00	877	619	0.42		2	2
2	#	#	#	#	#	#	#	#	1	1	1	#	#	#	#	#	1	#	1111100	1.000	1.000	1	34.00	878	620	0.26		2	2
2	#	#	-257.040;257.040	#	#	#	#	#	1	1	#	#	#	#	#	1	1	#	1111100	1.000	1.000	1	34.00	878	620	0.32		2	2
#	#	#	-312.480;312.480	1	1	0	#	#	0	#	#	0	0	0	#	1	1	#	1111100	0.035	0.714	1	30.62	821	621	0.53		5	8
#	#	-4816.430;4816.430	#	1	1	#	0	#	#	#	#	#	#	#	0	#	1	1	1111100	0.099	0.794	1	32.84	982	621	0.37		13	18
1	4	-3472.310;3472.310	#	#	1	#	0	4	#	#	0	#	0	0	0	1	#	1	0111100	1.000	1.000	1	39.50	882	624	0.63		2	2
#	4	#	-357.840;357.840	#	1	0	3	#	0	#	0	0	#	#	1	0	#	#	0011010	1.000	1.000	1	65.00	883	625	0.53		2	2
#	4	#	#	#	1	0	3	#	0	#	0	0	0	#	1	0	0	#	0011010	1.000	1.000	1	65.00	883	625	0.58		2	2
#	#	#	-335.680;339.680	#	1	0	0	#	#	#	1	#	#	0	0	0	#	#	1000000	0.000	0.351	1	41.92	933	629	0.42		11	11
#	#	-7012.650;7777.610	#	#	5	0	#	#	#	#	#	#	0	0	1	0	0	0	0010000	0.000	0.143	1	70.33	888	630	0.47		6	6
#	#	-7012.650;7777.610	#	#	5	0	#	#	#	#	#	#	0	0	1	0	0	0	0101010	0.000	0.143	1	70.33	888	630	0.47		3	6
#	#	-8145.740;8431.740	-207.360;387.360	#	#	#	#	5	#	#	0	0	#	#	#	#	#	#	1100000	0.000	0.008	1	38.83	961	634	0.26		13	19
#	#	#	-336.680;387.360	#	#	#	#	#	#	#	#	#	#	0	0	#	#	#	1100000	0.000	0.204	1	67.24	999	634	0.16		125	307
#	#	#	-323.680;351.680	#	#	#	0	2	#	#	0	#	#	#	#	0	0	#	1000100	0.011	0.638	1	64.95	993	638	0.32		17	41
3	1	#	#	#	6	#	#	3	#	#	0	#	#	0	#	#	#	#	1001010	0.000	0.429	1	63.50	1000	639	0.32		5	10
3	1	#	-289.320;295.320	#	#	#	#	3	0	#	0	0	#	#	0	#	#	#	1001000	0.000	0.326	1	68.30	1000	639	0.42		8	25
#	#	#	-336.680;387.360	10	#	#	#	#	#	#	#	#	#	0	#	#	#	#	1100000	0.000	0.191	1	69.41	961	640	0.16		24	77
4	#	#	#	#	#	#	#	#	0	#	#	#	#	#	0	#	#	0	1100000	0.000	0.429	1	72.99	983	640	0.21		49	74
1	#	-6720.600;6720.600	#	1	#	#	0	6	#	#	#	1	0	#	#	#	#	#	1111101	0.168	0.837	1	34.71	900	642	0.37		5	7
5	#	-4556.440;5300.440	#	9	7	#	#	2	#	0	#	#	1	0	#	#	#	#	1000100	1.000	1.000	1	43.50	902	644	0.42		2	2
5	#	-4556.440;5300.440	-144.080;380.080	9	7	0	#	#	1	0	#	#	1	0	#	#	#	#	1000100	1.000	1.000	1	43.50	902	644	0.53		2	2
4	#	#	#	#	2	3	0	#	#	#	0	0	0	#	0	0	#	0	0100100	0.001	0.486	1	65.40	904	646	0.53		2	5
1	4	#	#	#	#	#	13	#	0	#	0	1	#	#	#	0	0	0	1000100	0.035	0.714	1	32.00	905	647	0.47		2	2
1	4	#	#	1	1	#	13	#	0	#	0	#	50	#	#	0	0	0	1010100	1.000	1.000	2	32.00	905	647	0.58		2	2
4	#	-5041.490;5935.490	#	#	2	#	0	#	#	#	#	0	1	0	0	#	0	#	1100000	0.003	0.551	1	69.71	908	650	0.47		5	7
4	#	2741.846;5935.490	#	#	#	#	0	#	0	0	#	0	1	#	0	#	0	#	1100000	0.000	0.548	1	45.38	650	650	0.47		0	0
3	#	#	#	#	0	3	#	#	#	#	#	#	#	0	#	#	0	#	0100101	0.000	0.429	1	65.50	909	651	0.26		3	6
3	4	#	-173.400;179.400	#	#	3	#	3	0	#	#	0	0	0	0	0	#	#	0100001	0.035	0.714	1	73.00	909	651	0.58		2	2
4	2	#	#	10	#	0	#	4	#	0	0	#	#	#	#	#	#	0	0101000	0.000	0.429	1	52.75	910	652	0.42		4	4
4	#	-5887.610;6258.772	#	#	5	#	#	#	#	0	#	#	#	#	#	#	1	0	1101001	0.000	0.381	1	40.07	910	652	0.32		2	12
5	1	#	547.920;820.080	#	4	0	3	4	#	0	#	0	0	0	#	#	#	0	0000100	0.000	0.143	1	21.00	913	655	0.63		2	2
#	1	#	#	8	2	0	#	#	#	#	#	0	#	0	#	0	#	#	0000100	0.000	0.250	1	71.77	988	656	0.37		21	24
#	1	-4080.390;4656.390	-164.320;168.320	#	2	0	3	#	#	0	#	#	#	0	#	0	0	#	0010110	0.000	0.219	1	70.30	785	656	0.53		2	15
#	#	-2912.260;2912.260	#	#	0	2	#	4	#	0	#	0	0	#	0	#	0	0	1000110	0.035	0.714	1	46.00	915	657	0.53		2	2
#	#	-2912.260;2912.260	#	#	0	2	0	4	#	0	0	0	#	#	0	#	0	0	1000110	0.035	0.714	1	46.00	915	657	0.58		2	2
#	3	#	-259.120;275.120	#	#	0	3	#	0	#	#	#	#	#	0	#	#	#	0010000	0.000	0.400	1	72.20	931	658	0.32		8	10
#	#	#	#	2	0	#	#	#	0	0	#	0	#	#	#	0	0	0	1000000	0.000	0.306	1	78.94	957	658	0.42		13	28
#	#	#	-74.840;179.320	10	#	0	#	5	#	#	0	0	0	#	#	0	#	0	1001110	1.000	1.000	1	48.00	918	660	0.47		2	2
#	#	-2900.280;-546.068	-153.320;351.680	#	#	#	#	5	1	0	#	#	#	0	0	#	#	#	1000100	0.050	0.695	1	44.92	660	660	0.37		0	0
#	2	#	-171.480;201.480	#	1	#	0	3	#	#	1	#	6	#	0	#	#	#	0010100	0.035	0.714	1	37.00	919	661	0.42		2	2
#	3	#	-372.960;372.960	#	#	0	#	#	#	0	#	1	#	0	0	#	#	0	1010100	1.000	1.000	1	55.00	920	662	0.42		5	5
5	1	14897.330;31283.345	#	#	6	#	0	#	#	0	#	0	1	0	#	#	#	#	1001000	1.000	1.000	1	19.50	925	667	0.47		2	2
#	#	#	-367.920;400.245	#	#	#	#	#	#	#	1	#	0	#	#	#	0	#	0101000	0.000	-0.036	1	53.25	983	669	0.21		5	8
#	#	-3136.280;3136.280	-367.920;367.920	#	1	0	#	#	#	#	1	#	#	#	#	#	0	#	0101000	0.000	-0.124	1	47.62	983	669	0.32		5	15
#	#	#	-74.840;351.680	6	#	#	0	#	#	#	0	#	0	#	#	0	0	#	1000100	0.035	0.714	1	53.78	984	674	0.37		7	9
3	4	#	-378.000;378.000	6	#	#	0	#	#	#	#	#	#	0	#	0	#	#	1010100	1.000	1.000	1	55.80	984	674	0.37		5	5
#	#	#	-378.000;378.000	#	1	#	0	#	1	#	#	#	#	0	#	0	#	#	0010100	0.000	0.143	1	33.17	933	675	0.32		2	6
#	#	#	#	#	1	0	0	#	#	#	#	#	#	0	#	0	#	#	1000000	0.000	0.382	1	58.90	984	675	0.26		29	31
4	4	#	#	3	2	3	#	#	0	0	#	0	0	0	0	#	0	0	1101000	1.000	1.000	1	72.00	934	676	0.68		2	2
#	#	-5366.480;5386.480	#	#	#	#	0	3	0	0	#	#	#	0	#	#	#	#	1000000	0.000	0.329	1	64.90	963	676	0.32		33	40
6	#	-12927.939;4704.420	#	#	#	0	#	3	0	#	0	0	1	#	0	0	#	#	0010100	0.035	0.714	1	60.00	936	678	0.53		2	2
#	2	-4704.420;3180.260	#	#	1	0	#	#	0	#	0	#	#	#	#	0	#	0	0011100	0.000	0.250	1	63.62	936	678	0.42		2	8
6	#	#	#	1	1	#	0	#	0	#	#	0	0	#	1	1	1	0	1000000	0.000	-0.143	1	20.00	938	680	0.58		3	3
6	#	#	#	1	1	#	0	#	0	#	#	0	0	#	1	1	1	0	0011101	0.035	0.714	1	20.00	938	680	0.58		3	3
6	#	-2644.260;3180.260	#	#	1	0	0	#	#	#	#	0	#	0	#	#	#	#	1000000	0.000	-0.102	1	26.29	956	680	0.37		7	7
#	#	-6272.560;6272.560	#	1	#	#	#	#	0	0	#	#	0	#	1	#	1	0	0010100	0.000	0.143	1	22.00	938	680	0.42		2	2
#	#	#	#	2	0	0	#	#	#	#	#	0	#	#	0	#	#	#	0010100	0.000	0.344	1	63.56	995	683	0.26		20	27
#	#	#	#	2	#	0	3	#	#	#	#	0	0	0	#	#	#	#	0010100	0.000	0.273	1	79.50	931	683	0.32		4	11
5	1	#	#	10	#	0	#	#	0	0	0	0	#	#	0	1	0	#	1001000	0.001	0.486	1	48.60	961	684	0.58		5	5
#	#	-5246.470;5282.470	#	#	1	0	0	7	0	2	1	1	0	#	0	1	1	0	0000001	0.000	-0.429	1	27.00	943	685	0.74		3	3
#	#	-5246.470;5282.470	#	#	1	0	0	7	0	2	1	1	0	#	0	1	1	0	1111100	0.035	0.714	1	27.00	943	685	0.74		3	3
#	#	-5246.470;5282.470	#	#	#	0	0	7	0	2	#	1	0	#	0	1	1	0	1111101	1.000	1.000	1	28.50	943	685	0.63		2	2
#	#	-5246.470;5282.470	-301.400;303.400	#	1	0	0	7	0	#	1	#	0	#	0	#	1	0	0000001	0.000	-0.429	1	28.50	943	685	0.63		2	2
#	1	-5712.510;5712.510	#	#	#	0	#	#	#	#	#	#	1	0	0	0	#	#	1000100	0.001	0.483	1	68.49	902	686	0.37		12	21
#	#	#	-131.120;351.680	#	6	0	#	#	#	0	0	0	#	#	#	0	0	0	1000000	0.000	0.429	1	66.62	940	686	0.47		13	13
4	#	#	#	3	#	#	0	3	0	0	#	0	#	0	0	#	0	0	1000000	0.000	0.429	1	63.47	946	688	0.58		11	11
#	#	-5366.480;5386.480	#	#	#	#	0	3	#	0	#	#	#	0	#	0	#	#	1011000	0.000	0.261	1	67.38	946	688	0.32		2	34
5	#	-2608.380;7625.680	#	6	2	0	#	#	#	0	0	0	#	#	0	1	#	#	1000100	0.035	0.714	1	49.00	947	689	0.53		2	2
5	1	-1658.964;5904.380	#	#	#	#	3	#	#	0	0	#	0	#	0	1	#	#	0100000	0.000	0.286	1	35.00	947	689	0.47		4	4
1	#	-13297.573;4081.360	#	#	#	#	0	#	0	#	#	#	#	#	#	#	#	#	1000000	0.000	-0.013	1	59.30	921	693	0.21		15	22
#	#	#	#	#	#	#	#	#	#	#	#	#	#	0	#	0	0	#	1000000	0.000	0.309	1	76.64	999	693	0.16		149	193
#	#	#	#	#	#	0	#	#	1	1	#	1	0	0	0	#	#	#	1100000	0.000	-0.048	1	28.17	953	695	0.37		6	6
#	#	-5039.450;5041.450	#	#	#	0	#	#	1	1	#	1	0	0	0	#	#	1	0011101	0.000	0.286	1	24.50	953	695	0.47		2	4
4	4	-7580.680;7652.680	#	6	#	1	#	#	0	0	#	#	1	0	0	0	#	#	1101010	0.214	0.857	1	39.75	955	697	0.58		4	4
#	#	-7580.680;7652.680	-286.280;288.280	#	#	1	#	#	#	0	#	#	1	0	0	#	#	#	1101010	0.214	0.857	2	39.75	955	697	0.37		4	4
6	#	#	#	1	1	#	#	4	0	0	#	#	1	0	0	#	1	#	1011100	1.000	1.000	1	25.00	956	698	0.53		2	2
#	#	#	#	#	#	#	#	#	#	0	#	#	#	0	#	0	0	0	1000000	0.000	0.311	1	80.39	999	699	0.26		128	165
3	1	#	#	#	#	0	3	3	0	#	0	#	#	0	#	0	0	#	1001010	0.000	0.086	1	82.20	958	700	0.53		2	10
#	#	1944.320;17177.680	#	#	6	0	0	#	0	#	#	#	5	0	#	0	#	#	1001000	1.000	1.000	1	15.50	959	701	0.42		2	2
5	#	1944.320;17177.680	#	#	6	0	#	#	0	#	#	#	5	#	0	0	#	#	1001000	1.000	1.000	1	15.50	959	701	0.42		2	2
5	#	-7274.710;7625.680	-332.920;231.560	10	#	#	0	#	#	0	#	1	#	#	0	1	#	0	1000100	0.035	0.714	1	32.00	960	702	0.53		2	2
5	1	-2824.310;4120.310	#	#	#	0	#	#	#	#	#	0	#	0	0	#	0	#	1001000	0.000	0.127	1	66.49	961	703	0.42		6	36
#	#	#	-372.960;372.960	10	#	0	#	#	0	0	#	#	#	#	#	1	#	0	1000000	0.000	0.099	1	40.54	966	703	0.37		13	13
#	#	#	-175.400;177.400	6	#	#	#	#	0	#	0	0	0	#	#	1	#	0	0101100	0.015	0.657	1	46.60	835	706	0.42		3	5
4	#	#	-321.560;372.960	10	#	0	#	#	#	#	#	#	#	#	#	#	0	0	1011111	0.000	-0.111	1	78.85	966	708	0.32		2	18
#	2	#	-372.960;323.560	#	#	#	#	7	#	#	#	0	0	#	#	#	#	#	1000000	0.000	-0.429	1	47.50	966	708	0.26		2	2
5	#	#	#	#	6	#	#	3	2	0	0	0	#	1	1	#	0	#	0011000	0.035	0.714	1	17.50	968	710	0.53		2	2
#	#	#	#	10	#	#	#	3	2	0	0	0	#	1	1	#	0	#	1011000	1.000	1.000	1	17.50	968	710	0.47		2	2
1	#	-3983.360;8431.740	-207.360;338.680	#	#	#	0	#	#	#	#	#	0	#	#	#	#	#	1000000	0.000	0.019	1	57.47	900	712	0.26		16	23
#	#	-8145.740;4081.360	#	#	#	#	#	#	0	0	#	#	#	0	0	0	#	#	0000100	0.000	0.258	1	78.19	999	712	0.32		91	134
#	4	-6048.540;6048.540	#	1	#	#	1	3	0	#	#	#	0	#	0	#	0	0	1001100	1.000	1.000	1	48.50	971	713	0.53		2	2
5	1	#	-278.520;356.520	10	#	#	0	4	#	#	#	#	0	0	0	1	#	#	1000000	0.000	0.143	1	43.33	972	714	0.53		3	3
5	1	#	-278.520;356.520	10	#	#	0	4	#	#	#	#	0	0	0	1	#	#	0010110	0.035	0.714	1	43.33	972	714	0.53		3	3
5	1	#	#	10	#	#	#	#	#	0	#	#	#	0	0	1	#	0	1000100	0.000	0.429	1	45.12	972	714	0.42		6	8
1	#	-3983.360;4081.360	#	#	0	#	#	#	0	#	#	#	#	0	#	0	0	#	0010100	0.060	0.755	1	77.05	973	715	0.37		12	14
1	#	-3983.360;4081.360	#	#	0	#	#	#	0	#	#	#	#	0	#	0	0	#	1000000	0.000	0.306	1	77.05	822	715	0.37		6	14
#	4	#	#	#	#	#	0	#	0	0	0	0	#	#	0	#	#	#	0010100	0.000	0.097	1	66.25	973	715	0.37		8	25
#	4	#	-213.760;229.760	2	#	3	0	#	0	0	#	0	0	#	0	0	0	0	0010100	1.000	1.000	1	95.00	973	715	0.68		2	2
#	#	#	-259.000;497.000	6	#	0	0	4	#	#	0	0	#	0	0	#	0	1	0111100	1.000	1.000	1	16.50	974	716	0.58		2	2
