-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0	#	0	0	0	1	0	#	#	#	0	0	0	#	1	#	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.549	0.988	1	135.69	49984	48881	0.61		41	41
#	0	#	0	#	0	1	#	0	0	#	0	0	0	0	#	#	0	0	#	0	0	#	000000000000000000000000100000000000000000000	0.549	0.988	1	135.69	49984	48881	0.61		41	41
0	0	0	0	#	0	#	0	0	0	#	#	0	#	0	#	#	#	0	1	#	0	0	000000000100000000000000000000000000000000000	0.350	0.979	1	140.25	49970	48882	0.61		61	77
0	0	0	0	0	0	0	0	0	#	#	0	0	0	1	#	0	0	#	0	0	#	0	000010000000000000000000000000000000000000000	1.000	1.000	1	46.00	49528	48883	0.78		1	1
0	0	0	0	0	0	0	0	0	0	0	#	0	0	1	#	0	0	#	0	0	#	0	000010000000000000000000000000000000000000000	1.000	1.000	1	46.00	49528	48883	0.83		1	1
0	0	0	#	0	0	#	0	1	#	#	0	0	0	#	0	0	#	0	0	#	0	#	000000000000000000000001000000000000000000000	0.528	0.987	1	129.79	49967	48886	0.65		30	35
0	0	0	0	0	0	#	0	1	0	#	#	0	#	0	0	#	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.491	0.986	1	117.85	49967	48886	0.57		37	44
#	0	#	0	#	0	1	#	#	0	0	0	0	0	0	1	#	#	0	#	0	0	#	000000000000000000000000100000000000000000000	0.514	0.987	1	136.02	49984	48888	0.61		37	37
0	0	0	#	0	#	#	#	1	0	#	0	0	#	#	0	#	#	0	0	#	#	#	000000000000000000000001000000000000000000000	0.518	0.987	1	129.75	49967	48894	0.48		29	34
1	#	0	0	0	#	#	#	0	0	#	#	0	#	#	#	0	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.364	0.980	1	203.75	49998	48895	0.52		190	200
1	0	#	0	0	#	#	0	0	0	#	#	#	#	0	#	#	0	0	#	0	0	#	000010000000000000000000000000000000000000000	0.873	0.997	1	216.70	49998	48895	0.52		129	131
#	0	1	0	0	0	0	0	#	#	0	#	#	0	0	0	1	#	0	0	#	#	0	100000000000000000000000000000000000000000000	0.572	0.989	1	116.75	49610	48896	0.65		4	4
#	0	1	0	#	0	#	0	#	#	#	0	0	#	0	0	1	#	0	0	0	#	0	100000000000000000000000000000000000100000000	1.000	1.000	1	66.00	49541	48896	0.61		1	1
0	0	0	0	0	0	#	0	#	0	0	#	0	#	0	0	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.461	0.985	1	164.67	49964	48897	0.78		22	26
1	1	0	#	0	#	0	0	#	#	0	#	0	0	#	#	#	#	0	#	#	#	#	000010000000000000000000000000001000000000000	0.615	0.990	1	192.90	49966	48898	0.43		38	46
1	#	0	#	0	0	#	0	0	0	0	#	0	#	1	0	0	#	#	#	#	#	#	000010000000000000000000000000000000000000000	0.286	0.975	1	86.92	49946	48899	0.52		28	36
1	0	#	0	#	0	#	0	0	0	#	0	0	#	#	#	#	#	0	#	0	#	0	000010000000000000000000000000000000000000000	0.519	0.987	1	163.91	49998	48900	0.52		168	181
1	0	0	0	#	0	#	0	#	0	#	#	#	#	0	#	0	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.474	0.985	1	186.82	49998	48900	0.52		142	159
0	0	1	0	0	0	0	0	#	0	#	#	#	#	#	#	0	#	0	0	#	#	0	100000000000000000000000000000000000000000000	0.837	0.996	1	179.82	49994	48903	0.57		73	75
#	0	#	0	#	#	#	1	#	#	#	0	#	#	#	#	#	#	#	0	#	#	0	000000000100000000000000000000000000000000000	0.558	0.988	1	92.58	49969	48904	0.26		21	23
1	0	#	0	0	0	#	0	0	#	#	#	#	#	1	#	#	#	0	0	0	#	0	000010000000000000000000000000000000000000000	0.340	0.979	1	100.68	49885	48910	0.52		19	25
0	#	#	#	#	#	0	0	#	#	0	0	#	#	#	0	0	0	1	0	0	0	0	000000000000001000000000000000000000000000000	1.000	1.000	1	44.00	49556	48911	0.57		1	1
#	0	#	0	#	#	1	#	#	0	#	0	0	0	0	#	#	#	0	0	0	#	#	000000000000000000000000100000000000000000000	0.564	0.989	1	135.69	49984	48912	0.48		39	39
0	0	1	0	0	0	0	0	#	0	0	#	#	#	0	#	0	#	0	0	#	#	0	100000000000000000000000000000000000000000000	0.874	0.997	1	193.10	49994	48913	0.65		64	66
0	#	1	0	0	0	0	0	#	0	#	#	0	0	#	#	0	#	0	0	#	#	#	100000000000000000000000000000000000000000000	0.727	0.994	1	163.64	49994	48913	0.57		80	84
#	0	#	0	#	0	#	0	0	0	#	#	0	#	#	#	#	#	#	1	0	0	#	000000000100000000000000000000000000000000000	0.254	0.973	1	118.14	50000	48914	0.43		71	97
#	0	#	#	#	0	0	0	0	0	#	#	0	#	0	0	#	#	0	1	#	#	0	000000000100000000000000000000000000000000000	0.251	0.973	1	123.51	49999	48914	0.52		31	44
1	1	0	0	0	0	#	0	0	0	0	0	0	1	0	0	0	0	0	#	0	0	0	000010000000000000000000000000001000000000000	0.346	0.979	2	162.45	49983	48915	0.91		28	36
1	1	0	0	0	#	0	#	0	0	0	0	0	1	0	0	0	0	0	0	0	#	#	000010000000000000000000000000001000000000000	0.314	0.977	1	162.07	49983	48915	0.83		25	33
1	0	0	#	0	0	#	#	0	0	0	#	0	0	#	#	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.947	0.999	1	244.72	49992	48916	0.70		81	81
#	#	0	0	0	#	#	0	0	0	0	#	#	0	#	#	1	#	#	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	128.22	49820	48918	0.52		9	9
#	0	0	1	0	#	0	0	0	0	#	1	0	#	#	0	0	0	0	0	0	0	0	000000000000100000000000000000000000010000000	0.001	0.871	1	86.80	49564	48919	0.78		1	10
#	0	0	#	0	0	0	0	0	0	1	1	0	#	#	0	0	#	0	0	0	0	0	000000000000100000000000000000000000010000000	0.002	0.879	1	67.18	49564	48919	0.78		1	11
#	0	0	#	0	1	#	#	#	0	#	0	0	#	#	#	#	0	0	0	0	#	#	000000000000000000000000000000000000000000010	0.817	0.996	1	112.65	49810	48920	0.48		22	22
0	#	0	1	0	0	0	0	0	0	0	0	#	0	0	0	#	0	1	#	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	32.00	49566	48921	0.83		1	1
#	#	0	1	#	#	0	#	#	0	0	0	#	0	0	0	1	#	#	#	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	32.00	49566	48921	0.57		1	1
1	0	0	0	1	#	0	0	0	0	0	#	#	0	#	#	0	0	#	0	#	#	#	000010000000000000000000000000000000000000001	1.000	1.000	1	83.00	49878	48922	0.61		7	7
#	#	#	#	#	0	0	1	0	#	1	0	0	0	0	1	#	#	0	#	#	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	84.00	49570	48925	0.52		1	1
#	1	0	0	0	0	#	0	#	0	0	0	#	#	0	#	0	0	0	#	#	0	0	000010000000000000000000000000001000000000000	0.205	0.969	1	170.14	49983	48926	0.65		55	101
1	1	#	#	0	0	0	#	#	#	0	#	#	0	0	#	#	0	0	#	#	#	#	000010000000000000000000000000001000000000000	0.587	0.989	1	198.67	49966	48926	0.43		34	42
1	#	0	#	0	#	#	0	0	0	#	#	0	0	1	#	0	#	0	0	0	1	#	000000000010000000000000000000000000000000000	0.047	0.941	1	65.33	49572	48927	0.61		1	3
#	#	0	#	#	1	0	0	0	0	0	#	0	#	#	1	0	0	0	0	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	129.40	49810	48928	0.65		10	10
0	#	#	#	0	1	#	0	0	0	#	0	0	#	#	1	0	0	0	0	#	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	129.40	49810	48928	0.61		10	10
0	0	0	0	1	#	#	0	0	#	#	0	0	#	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000000000001	0.555	0.988	1	113.84	49997	48930	0.65		17	19
0	#	0	1	#	0	0	#	#	1	#	#	0	0	0	0	#	0	#	0	0	#	#	000000000000000000000000000000000000100001000	1.000	1.000	1	64.78	49971	48932	0.57		9	9
#	#	0	1	0	0	0	0	#	1	#	#	0	0	#	0	#	0	#	0	0	#	#	000000000000000000000000000000000000100001000	1.000	1.000	1	64.78	49971	48932	0.57		9	9
#	#	1	#	#	#	0	0	#	0	0	#	0	0	0	#	0	0	#	0	#	0	#	100000000000000000000000000000000000000000000	0.703	0.993	1	175.24	49994	48934	0.52		72	76
0	0	#	#	0	#	#	0	0	0	#	#	0	1	0	#	#	#	0	#	0	#	0	000000000000000000000000000000010000000000000	0.862	0.997	1	121.40	49972	48935	0.52		29	30
0	#	1	0	#	0	0	#	#	0	#	#	0	0	#	#	0	0	#	0	#	1	#	100000000000000000000000000000000000000000000	1.000	1.000	1	77.80	49923	48936	0.52		5	5
1	#	#	0	#	0	#	#	0	0	#	1	0	1	0	0	#	0	#	0	0	0	0	000000000000000000000000000000010000000000000	1.000	1.000	1	79.00	49583	48938	0.65		1	1
1	#	0	0	#	#	#	0	0	0	#	1	0	1	0	0	#	0	#	0	0	0	0	000000000000000000000000000000010000000000000	1.000	1.000	1	79.00	49583	48938	0.70		1	1
1	#	0	0	0	#	#	0	#	0	0	0	0	1	0	0	#	1	#	#	0	0	#	000000000000000000000000000000010000000000000	0.369	0.980	1	87.11	49905	48939	0.65		8	9
#	0	0	0	1	#	0	0	0	#	#	#	0	0	#	0	#	0	0	#	#	#	#	000010000000000000000000000000000000000000001	0.139	0.961	1	102.97	49878	48940	0.52		7	23
1	0	#	0	1	0	0	0	0	0	#	#	#	0	#	0	#	0	0	#	0	#	0	000010000000000000000000000000000000000000001	1.000	1.000	1	83.33	49878	48940	0.65		6	6
1	#	#	0	#	0	#	#	#	#	0	1	0	1	0	#	0	#	#	0	0	#	#	000000000000000000000000000000010000000000000	0.103	0.956	1	80.45	49911	48941	0.48		13	22
1	#	#	#	0	#	#	#	0	0	0	1	0	1	0	0	#	#	#	0	#	#	0	000000000000000000000000000000010000000000000	0.164	0.964	1	84.44	49911	48941	0.52		13	20
0	#	1	0	0	#	0	0	#	#	#	#	#	0	0	#	#	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.660	0.992	1	173.83	49994	48943	0.61		82	86
0	1	#	0	0	0	0	#	#	0	0	1	#	#	1	#	0	1	0	0	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	59.00	49921	48946	0.65		3	3
1	0	#	#	0	#	#	0	#	0	#	#	#	#	#	#	0	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.892	0.998	1	229.36	49998	48947	0.48		115	117
0	#	#	0	0	0	0	1	#	0	1	1	0	0	0	0	0	#	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	38.00	49593	48948	0.78		1	1
0	1	#	#	#	0	0	#	#	0	1	1	0	#	0	#	0	#	0	1	#	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	40.33	49656	48948	0.57		3	3
#	1	#	0	0	0	0	0	0	0	0	#	0	#	#	0	#	0	0	0	0	#	#	000000000000000000000000000000001000000000000	0.134	0.961	1	165.50	49993	48949	0.65		102	116
#	1	0	#	0	#	#	#	0	#	0	0	#	0	#	0	#	0	0	0	#	#	#	000000000000000000000000000000001000000000000	0.136	0.961	1	179.07	49993	48949	0.48		50	59
1	1	#	0	0	#	#	0	#	#	0	#	#	#	0	#	0	0	#	0	#	#	#	000010000000000000000000000000001000000000000	0.391	0.981	1	178.88	49983	48950	0.43		58	74
1	1	0	0	0	#	0	#	#	#	0	0	0	0	0	#	#	#	#	0	0	#	#	000010000000000000000000000000001000000000000	0.605	0.990	1	195.38	49966	48950	0.57		33	40
#	0	#	#	#	#	#	#	#	0	#	0	0	0	1	0	#	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.325	0.978	1	110.50	49596	48951	0.43		3	4
#	#	0	0	0	0	0	0	0	#	0	1	0	0	#	0	0	0	0	1	0	#	0	000000000000000000000000000000001000000000000	0.047	0.941	1	56.67	49597	48952	0.78		1	3
0	#	0	#	0	0	0	#	0	0	0	1	0	#	#	0	0	0	#	1	#	#	0	000000000000000000000000000000001000000000000	0.047	0.941	1	56.67	49597	48952	0.65		1	3
1	0	#	0	0	#	#	#	#	0	#	#	#	#	#	#	#	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.860	0.997	2	214.56	49998	48955	0.43		131	133
#	0	#	0	0	0	1	0	#	0	#	#	0	0	#	#	#	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.482	0.986	1	123.01	49984	48957	0.57		43	43
#	0	0	1	0	#	0	0	0	#	#	1	0	0	0	#	0	0	0	0	0	1	0	000000000000000000000000000000000000000001000	1.000	1.000	1	31.00	49604	48959	0.78		1	1
1	0	0	0	0	#	#	#	#	#	#	#	0	0	#	#	#	0	0	#	0	#	#	000010000000000000000000000000000000000000000	0.897	0.998	1	240.75	49992	48960	0.43		81	82
1	0	0	0	0	#	#	0	0	#	#	#	0	0	#	#	#	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.945	0.999	1	244.72	49992	48960	0.61		79	79
0	#	0	0	0	0	0	#	0	0	#	#	1	0	0	#	0	0	0	0	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	2	100.24	49864	48961	0.70		21	21
1	0	#	#	0	0	#	0	#	#	#	#	#	0	#	#	0	0	0	#	0	0	#	000010000000000000000000000000000000000000000	0.942	0.999	1	253.51	49982	48962	0.48		74	74
1	0	0	#	0	#	#	#	#	#	#	#	0	#	#	#	0	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.889	0.998	1	229.36	49998	48962	0.48		112	114
#	0	#	0	0	0	1	0	#	0	#	#	0	0	#	#	#	#	#	0	0	0	#	000000000000000000000000100000000000000000000	0.474	0.985	2	122.98	49984	48963	0.52		42	42
0	0	#	#	1	0	#	#	0	#	0	#	#	#	#	#	#	#	0	0	0	0	0	000000000000000000000000000000000000000000001	0.587	0.989	1	112.44	49997	48964	0.48		19	21
1	0	0	0	1	0	#	0	0	0	#	#	#	#	#	0	#	0	0	#	0	#	#	000010000000000000000000000000000000000000001	0.831	0.996	1	70.46	49975	48966	0.57		11	12
1	0	0	#	1	0	#	#	0	0	#	#	#	#	#	0	0	0	0	#	#	#	0	000010000000000000000000000000000000000000001	0.800	0.996	1	74.00	49975	48966	0.52		9	10
0	0	0	#	0	0	0	0	1	0	#	0	0	#	#	0	#	#	0	#	#	0	#	000000000000000000000001000000000000000000000	0.497	0.986	1	129.75	49967	48968	0.61		27	32
0	0	0	0	#	0	#	0	1	0	0	#	0	#	0	0	#	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.466	0.985	1	117.74	49967	48968	0.57		34	41
1	0	#	#	0	0	0	0	#	0	#	#	0	#	1	#	#	#	0	0	0	0	#	000010000000000000000000000000000000000000000	1.000	1.000	2	148.30	49885	48969	0.57		10	10
1	0	0	0	0	0	#	0	0	0	#	#	0	#	1	0	#	#	0	#	#	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	148.30	49885	48969	0.61		10	10
#	#	0	0	#	0	#	0	#	#	#	0	0	#	0	0	#	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.259	0.973	1	155.97	49964	48970	0.57		19	25
#	#	#	0	0	0	#	1	#	#	#	0	0	#	#	1	#	#	#	0	#	0	0	000000000100000000000000000000000000000000000	0.809	0.996	1	100.99	49996	48971	0.43		21	21
0	1	#	0	0	#	#	#	0	0	#	#	0	#	#	0	0	#	0	0	#	#	#	000000000000000000000000000000001000000000000	0.351	0.979	1	111.60	49993	48972	0.48		37	45
0	1	#	#	0	0	#	0	0	#	0	#	#	#	1	0	#	0	0	#	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	104.33	49763	48972	0.52		3	3
1	#	#	0	0	#	#	#	#	#	#	#	0	0	#	#	#	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.454	0.984	1	227.21	49992	48976	0.30		115	119
1	#	0	#	0	#	#	#	#	#	0	#	0	0	#	#	#	#	0	0	0	0	0	000010000000000000000000000000000000000000000	0.499	0.986	2	227.41	49992	48976	0.48		115	116
#	0	0	#	#	0	0	0	0	0	#	#	#	#	0	#	#	0	0	#	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	75.12	49947	48977	0.57		8	8
0	0	1	1	0	0	0	#	#	#	1	1	#	0	0	0	1	0	1	#	0	0	1	100000000000000000000000000000000000000001000	1.000	1.000	1	28.00	49623	48978	0.78		1	1
0	#	1	1	#	0	0	0	0	0	1	1	0	0	#	0	1	#	#	0	0	0	1	100000000000000000000000000000000000000001000	1.000	1.000	1	28.00	49623	48978	0.78		1	1
0	1	#	0	0	0	#	0	0	0	#	#	#	#	#	0	#	0	#	0	0	#	#	000000000000000000000000000000001000000000000	0.763	0.995	1	125.20	49993	48983	0.52		33	33
0	1	#	#	0	0	#	0	0	#	#	0	0	#	#	0	0	#	0	0	#	#	#	000000000000000000000000000000001000000000000	0.474	0.985	1	118.82	49993	48983	0.52		30	33
0	#	#	#	1	#	#	0	0	#	#	0	#	#	#	#	0	#	0	#	0	0	#	000000000000000000000000000000000000000000001	0.416	0.983	1	96.77	49997	48986	0.39		21	23
0	#	#	0	1	#	#	#	0	#	#	0	0	#	#	0	#	0	0	#	0	0	0	000000000000000000000000000000000000000000001	0.474	0.985	1	99.30	49997	48987	0.52		22	24
0	1	0	0	1	#	#	0	0	#	0	0	0	#	#	0	#	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.184	0.967	1	40.50	49770	48987	0.70		4	4
1	1	#	#	0	0	0	0	#	#	0	#	#	0	0	#	#	#	#	0	#	#	#	000010000000000000000000000000001000000000000	0.633	0.991	1	192.69	49966	48990	0.43		33	39
1	1	#	0	0	#	#	0	#	#	0	#	#	0	0	#	0	#	#	0	0	#	#	000010000000000000000000000000001000000000000	0.617	0.990	1	193.25	49966	48990	0.48		31	37
0	#	#	0	0	0	0	#	#	1	#	1	0	0	0	0	#	0	#	0	#	0	#	000000000000000000000000000000000000100000000	0.432	0.983	1	54.38	49870	48993	0.61		8	8
#	0	#	0	#	0	0	0	#	1	1	1	#	0	#	0	#	#	#	0	#	0	#	000000000000000000000000000000000000100000000	0.408	0.982	1	56.00	49870	48993	0.52		5	5
1	0	0	0	0	0	#	#	0	0	#	#	0	#	0	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.864	0.997	1	216.70	49998	48994	0.61		120	122
1	0	0	0	0	#	#	#	0	0	#	#	0	#	#	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.867	0.997	1	215.79	49998	48994	0.52		123	125
1	0	#	0	0	#	#	#	0	0	#	0	#	#	#	#	#	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.862	0.997	1	216.71	49998	48995	0.52		118	120
1	0	#	0	#	#	#	0	#	0	#	#	#	#	0	#	#	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.741	0.994	1	204.63	49998	48995	0.48		132	134
#	0	1	#	0	0	#	0	#	0	0	0	0	0	#	0	#	0	0	0	0	#	#	100000000000000000000000000000000000000000000	0.685	0.992	1	166.34	49991	48997	0.65		49	53
0	1	0	#	#	0	0	0	#	0	0	1	0	1	#	0	#	0	0	#	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	94.75	49897	48998	0.65		4	4
1	#	0	0	0	0	0	0	0	#	#	#	#	0	#	0	0	0	#	#	0	#	#	000010000000000000000000000000000000000000000	0.464	0.985	1	234.27	49982	48999	0.57		106	108
1	1	#	0	0	#	#	0	0	0	0	0	0	#	0	0	0	#	0	0	0	#	#	000010000000000000000000000000001000000000000	0.260	0.973	1	168.31	49983	49002	0.70		57	77
#	0	1	#	0	0	#	0	0	0	0	0	0	0	#	0	#	0	#	#	#	#	#	100000000000000000000000000000000000000000000	0.436	0.984	1	156.06	49991	49004	0.57		51	62
#	#	1	#	0	0	0	0	#	0	0	0	#	0	#	0	0	0	0	0	0	#	#	100000000000000000000000000000000000000000000	0.705	0.993	1	168.00	49991	49004	0.65		47	51
#	#	0	0	0	0	0	#	0	0	#	#	1	0	#	1	0	0	0	0	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	108.20	49864	49005	0.65		10	10
0	0	#	0	0	0	0	#	#	#	#	#	1	0	#	#	0	#	#	0	#	0	#	000000000000000000000000000000000000001000000	0.667	0.992	1	105.38	49864	49005	0.48		20	22
1	#	#	0	#	#	#	0	#	0	#	#	0	#	0	#	#	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.340	0.979	1	182.21	49998	49006	0.48		198	206
0	1	#	0	0	0	#	0	0	0	#	#	#	#	#	0	#	0	#	#	#	#	#	000000000000000000000000000000001000000000000	0.418	0.983	1	120.12	49993	49007	0.43		32	36
0	1	#	#	0	0	0	0	0	#	0	#	#	#	#	0	#	0	#	0	#	0	#	000000000000000000000000000000001000000000000	0.750	0.994	1	126.25	49993	49007	0.52		31	31
1	0	#	0	#	#	#	0	#	0	0	#	#	#	0	#	#	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.738	0.994	1	204.63	49998	49009	0.52		130	132
0	1	0	0	0	0	#	0	0	0	0	#	#	#	#	0	#	#	0	0	#	0	#	000000000000000000000000000000001000000000000	0.720	0.993	1	122.10	49993	49010	0.61		33	34
0	1	#	0	0	#	0	#	#	0	#	1	#	0	0	#	#	#	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	40.50	49656	49011	0.57		2	2
0	1	#	#	0	0	0	#	#	#	1	1	0	0	0	0	0	0	0	1	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	40.50	49656	49011	0.74		2	2
#	#	#	0	0	#	0	1	0	#	#	0	#	#	#	#	#	#	0	0	#	0	0	000000000100000000000000000000000000000000000	0.540	0.988	1	91.07	49996	49012	0.43		26	29
#	#	0	#	0	#	#	1	#	0	#	0	#	#	#	#	#	#	0	0	#	0	0	000000000100000000000000000000000000000000000	0.515	0.987	1	90.04	49996	49012	0.39		24	27
1	0	0	#	0	#	#	0	#	#	#	#	#	#	#	0	0	#	#	#	0	0	#	000010000000000000000000000000000000000000000	0.782	0.995	1	223.23	49998	49013	0.39		121	127
0	0	#	0	#	0	#	#	1	#	0	0	0	#	#	0	0	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.432	0.983	1	130.56	49967	49014	0.48		26	32
0	#	0	#	#	1	0	#	#	0	0	#	0	0	0	1	0	0	0	0	#	#	#	000000000000000000000000000000000000000000010	0.843	0.997	2	105.90	49889	49016	0.61		13	13
0	0	#	0	0	0	0	#	#	1	#	1	0	0	#	0	#	0	0	0	0	#	1	000000000000000000000000000000000000100000000	0.408	0.982	1	55.20	49942	49017	0.70		5	5
0	#	#	#	0	0	0	#	#	1	1	1	#	0	#	#	1	#	0	#	#	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	67.67	49870	49017	0.48		3	3
0	#	1	0	0	0	#	0	#	0	#	#	0	#	0	0	0	#	0	0	#	#	#	100000000000000000000000000000000000000000000	0.724	0.994	1	171.91	49994	49019	0.57		65	69
0	#	0	#	0	1	0	0	0	#	0	0	0	#	#	1	#	0	0	0	#	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	129.00	49810	49020	0.70		9	9
#	1	0	#	#	#	0	0	0	0	#	0	#	0	0	0	0	0	0	1	0	0	0	000000000000000000000000000000000001010000000	1.000	1.000	1	47.00	49666	49021	0.74		1	1
0	0	0	#	0	0	#	0	0	0	#	#	0	#	0	0	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.506	0.986	1	163.88	49964	49022	0.74		20	23
0	0	0	0	#	0	0	0	#	0	#	#	0	#	0	0	#	#	0	1	0	#	0	000000000100000000000000000000000000000000000	0.461	0.985	1	147.13	49999	49022	0.65		22	26
0	0	1	1	#	0	#	0	0	1	1	1	0	#	0	0	1	#	0	0	0	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	28.00	49668	49023	0.78		1	1
1	0	0	0	0	0	#	#	#	0	#	#	#	#	0	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.817	0.996	1	215.32	49998	49025	0.52		118	121
1	0	#	#	0	#	#	0	0	#	#	#	#	#	#	0	#	#	0	0	0	0	#	000010000000000000000000000000000000000000000	0.791	0.995	1	211.27	49998	49025	0.43		128	133
#	1	0	0	0	#	0	0	0	0	0	0	#	#	1	0	0	#	#	#	0	1	#	000010000000000000000000000000000000000000000	0.152	0.963	1	63.17	49869	49026	0.65		4	6
1	1	#	0	0	#	#	0	#	0	#	0	#	1	1	0	0	1	0	0	#	1	#	000010000000000000000000000000000000000000000	0.572	0.989	2	62.75	49869	49026	0.65		4	4
0	1	0	#	0	#	#	#	0	0	0	1	#	#	0	#	0	#	#	0	#	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	94.00	49672	49027	0.57		1	1
0	1	#	0	0	0	#	0	#	0	#	#	#	0	0	1	0	0	#	1	0	#	#	000000000000000000000000000000000001000000000	0.103	0.956	1	52.00	49674	49029	0.61		1	2
0	0	0	#	#	#	0	#	0	0	#	#	#	1	0	#	#	#	0	0	0	#	#	000000000000000000000000000000010000000000000	0.443	0.984	1	120.22	49972	49030	0.48		27	33
1	0	0	#	0	0	#	#	0	0	#	#	0	0	#	0	0	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.936	0.999	1	258.20	49982	49031	0.74		67	67
0	0	0	0	0	0	#	#	0	#	#	1	0	#	0	0	0	#	0	#	0	0	0	000000000100000000000000000000000000100000000	0.003	0.892	1	51.93	49677	49032	0.70		1	14
0	0	0	0	0	0	0	#	#	1	#	1	0	#	0	0	0	0	0	#	0	0	#	000000000100000000000000000000000000100000000	1.000	1.000	1	31.00	49677	49032	0.74		1	1
#	#	0	1	0	0	#	0	0	0	0	#	#	0	#	0	#	0	0	0	#	#	0	000000000000000000000000000000000000000001000	1.000	1.000	1	130.97	49963	49034	0.61		13	13
#	#	0	1	0	0	#	#	#	0	0	#	#	0	#	0	#	0	#	#	#	0	0	000000000000000000000000000000000000000001000	0.853	0.997	1	126.48	49963	49034	0.48		14	14
0	0	0	1	#	0	0	#	0	0	1	#	0	0	0	0	#	0	0	0	0	0	0	000000000000000000000000000010000000000001000	0.050	0.942	1	85.31	49681	49036	0.83		2	13
0	0	0	1	#	0	0	#	0	0	1	#	0	0	0	0	#	0	0	0	#	0	0	000000000000000000000000000000000000000001000	0.269	0.974	2	85.83	49891	49036	0.78		11	12
#	0	0	1	#	0	#	#	#	0	#	#	#	0	#	0	#	0	0	0	0	0	#	000000000000000000000000000010000000000001000	0.069	0.948	1	100.97	49681	49036	0.52		1	29
0	#	#	0	0	0	0	#	0	0	0	#	#	0	0	1	#	0	#	1	#	0	0	000000000100000000000000000000000000000000000	0.307	0.977	1	122.61	49970	49037	0.65		45	59
0	0	0	0	#	#	0	#	#	0	#	1	#	0	#	#	1	#	#	1	#	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	112.00	49748	49037	0.48		6	6
0	1	#	0	#	#	0	0	0	#	#	#	0	0	#	0	0	0	#	0	#	#	#	000000000000000000000000000000001000000000000	0.625	0.991	1	126.14	49993	49040	0.52		18	19
0	1	#	0	0	#	0	0	0	0	0	#	0	#	0	0	#	#	0	0	#	#	0	000000000000000000000000000000001000000000000	0.735	0.994	1	124.59	49993	49040	0.65		28	29
