landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	#	#	6	#	0	0	#	#	0	#	0	1	#	0	#	1	#	0000010	0.000	0.429	1	28.50	897	510	0.47		4	4
#	#	#	#	#	#	#	0	3	0	0	#	0	#	0	#	1	1	0	0001100	0.000	0.429	1	28.38	964	511	0.47		4	8
#	#	#	#	#	#	#	0	3	0	0	#	0	#	0	#	1	1	0	0100000	0.000	0.429	1	28.38	964	511	0.47		8	8
#	4	#	-265.160;279.160	3	#	#	#	3	#	#	#	#	1	0	0	0	#	#	1000000	0.000	0.429	1	62.00	770	512	0.42		7	7
#	#	#	#	#	#	0	#	#	0	0	#	#	1	0	0	#	0	#	1001000	0.000	0.304	1	73.25	961	512	0.37		27	62
#	#	-5936.530;8029.652	#	#	1	0	0	6	#	1	#	#	#	0	#	1	#	#	0001000	0.000	-0.378	1	24.17	982	513	0.42		17	17
#	#	#	-337.680;337.680	#	1	0	0	#	#	#	1	1	0	0	#	1	#	#	0001000	0.000	-0.388	1	25.64	983	513	0.47		21	21
4	1	#	#	10	#	3	0	2	#	0	#	0	#	#	#	0	0	#	0100100	1.000	1.000	1	43.33	904	517	0.53		3	3
1	4	#	-36.120;888.396	1	#	#	13	#	0	#	#	#	#	#	#	0	#	#	0000100	0.000	0.429	1	17.33	905	518	0.37		3	3
#	4	#	-36.120;498.120	1	#	#	13	#	#	#	#	#	#	0	#	0	#	#	1010100	1.000	1.000	2	17.33	905	518	0.32		3	3
5	1	-7468.700;8212.700	#	#	#	#	#	3	1	0	0	#	#	0	0	#	#	0	1010100	1.000	1.000	1	51.83	877	520	0.53		6	6
#	4	#	#	#	1	#	0	#	#	#	#	#	0	#	0	#	1	0	1111100	0.035	0.714	1	28.71	911	524	0.37		7	7
#	4	#	#	#	1	#	0	#	#	#	#	#	0	#	0	#	1	0	0000010	0.060	-0.755	1	28.71	894	524	0.37		3	7
4	1	-3324.300;3396.300	-221.760;177.400	#	0	#	#	4	#	0	#	#	#	#	#	#	#	0	1001000	0.000	0.429	1	35.00	783	525	0.42		3	3
5	#	-2108.480;8644.480	442.080;925.920	6	#	0	3	4	#	#	#	0	0	#	#	#	0	0	0000001	0.000	0.143	1	45.00	913	526	0.58		3	3
5	#	-2108.480;8644.480	442.080;925.920	6	#	#	3	#	#	#	#	0	#	0	#	1	0	0	0000001	0.000	0.143	1	45.00	913	526	0.53		3	3
#	#	-5984.560;6560.560	-305.440;309.440	8	#	0	3	#	0	#	#	0	1	0	1	0	0	0	1010110	0.019	0.673	1	53.14	914	527	0.68		3	7
#	#	#	-528.571;309.440	8	#	#	3	#	0	#	#	#	1	0	1	#	0	0	1010110	0.019	0.673	2	53.14	914	527	0.47		3	7
#	1	#	-241.920;241.920	#	#	2	#	#	#	#	0	0	0	0	#	1	#	#	1001110	0.168	0.837	1	32.86	915	528	0.42		3	7
#	2	#	#	10	5	3	#	#	0	#	#	0	0	0	#	#	#	0	1100011	1.000	1.000	1	28.67	917	530	0.47		3	3
#	2	-3727.400;5233.400	#	10	#	#	#	4	#	#	0	0	#	0	#	0	1	#	0000010	0.000	0.143	1	28.67	917	530	0.47		3	3
#	#	#	-294.400;310.400	#	#	#	#	5	#	#	#	#	#	#	#	#	#	0	1001000	0.000	0.177	1	32.32	961	531	0.16		25	25
#	#	-2409.250;3191.250	#	10	#	0	#	#	#	#	#	#	#	#	#	#	#	0	1001000	0.000	0.219	1	68.48	961	531	0.21		35	90
6	#	#	#	#	1	#	#	3	#	#	1	1	#	0	#	#	0	#	1010100	1.000	1.000	1	25.83	919	532	0.37		6	6
6	#	#	#	#	1	#	#	#	#	#	1	#	6	0	#	#	0	#	1010100	1.000	1.000	1	16.67	919	532	0.32		3	3
2	#	-8237.740;5349.410	#	#	0	#	#	#	#	#	#	1	#	#	0	0	0	0	1010100	1.000	1.000	1	52.67	791	533	0.42		3	3
#	#	#	#	#	#	#	#	3	#	#	#	#	#	0	#	0	#	0	1010100	0.001	0.490	1	81.59	984	533	0.21		70	157
#	4	-8176.730;8176.730	#	#	1	#	0	#	0	0	0	0	2	0	#	#	0	#	1001010	0.000	0.429	1	38.67	921	534	0.58		3	3
1	#	-3808.340;3808.340	#	#	1	#	#	#	0	0	0	0	2	0	#	#	#	#	1101110	1.000	1.000	1	38.67	921	534	0.47		3	3
2	3	#	-318.640;346.640	2	#	#	0	2	0	0	#	0	0	#	#	0	#	#	1000100	1.000	1.000	1	42.67	922	535	0.58		3	3
#	#	-7257.650;7303.650	#	1	1	0	2	#	1	0	#	0	#	#	0	#	#	1	0011011	0.000	0.143	1	14.33	924	537	0.53		3	3
#	#	-7257.650;7303.650	-211.680;211.680	#	1	0	2	#	1	0	#	0	#	#	0	#	1	#	1111111	1.000	1.000	1	14.33	924	537	0.53		3	3
#	1	#	#	#	#	#	#	2	#	0	#	#	1	0	#	1	0	#	1001000	1.000	1.000	1	28.33	925	538	0.37		3	3
5	1	#	#	#	#	0	#	#	#	0	#	0	#	0	#	1	0	0	1001000	0.000	0.247	1	56.14	961	538	0.47		11	22
#	1	-8176.730;8176.730	-131.040;131.040	10	0	2	#	#	#	1	0	#	0	#	0	#	0	#	1000110	1.000	1.000	1	35.33	926	539	0.58		3	3
#	1	-3808.340;3808.340	-131.040;131.040	10	0	2	#	#	#	1	0	#	0	#	0	#	0	0	1000110	1.000	1.000	1	35.33	926	539	0.63		3	3
1	#	#	-169.360;173.360	1	1	0	0	3	#	#	1	#	0	#	1	0	#	#	0101010	1.000	1.000	1	56.67	927	540	0.58		3	3
1	4	#	-151.200;322.480	#	#	0	#	#	0	#	#	0	#	#	#	#	0	#	1000100	0.000	0.297	1	51.77	929	542	0.37		12	26
#	4	-960.280;5312.280	-302.480;151.200	2	#	#	#	3	#	#	#	#	#	0	1	#	0	#	1010100	1.000	1.000	1	40.33	929	542	0.42		3	3
4	4	-960.280;5312.280	-151.200;278.200	#	5	#	#	#	#	0	#	#	#	#	#	#	0	0	1010100	0.000	0.361	1	61.92	801	543	0.42		7	21
#	4	#	-276.200;151.200	10	#	0	#	3	#	0	#	1	#	0	0	#	#	#	1000100	0.035	0.714	1	53.00	801	543	0.47		3	3
#	3	#	-249.040;265.040	2	#	0	3	#	#	#	#	#	0	#	0	0	0	#	0010100	0.000	0.238	1	76.33	931	544	0.47		3	9
2	3	-6324.590;6892.590	#	#	#	#	#	#	0	#	0	#	#	0	0	#	0	0	0010000	0.000	0.338	1	70.35	931	544	0.47		13	19
#	#	-540.340;3396.300	#	#	#	#	#	#	#	0	#	#	#	0	#	#	0	0	1000000	0.000	0.285	2	82.06	994	547	0.26		217	277
#	#	-3324.300;7257.400	-175.400;253.000	#	2	#	#	#	#	0	#	0	0	0	#	#	#	0	1001000	0.000	0.128	1	70.52	934	547	0.42		3	39
#	#	-3624.330;3768.330	#	#	5	0	3	3	0	0	0	0	0	#	0	#	#	#	0110100	0.019	0.673	1	81.43	935	548	0.58		3	7
4	#	-3624.330;3768.330	#	#	5	0	3	3	0	0	0	0	0	#	0	0	#	#	0110100	0.019	0.673	1	81.43	935	548	0.68		3	7
#	#	-4526.450;5554.450	#	#	#	#	#	3	0	#	#	#	1	0	0	0	0	0	0010000	0.000	0.132	1	75.17	801	549	0.47		13	27
#	3	#	-257.040;257.040	1	1	0	#	5	0	0	0	#	0	0	1	#	1	#	1011100	0.035	0.714	1	18.67	938	551	0.68		3	3
#	#	#	-175.400;221.760	#	#	#	#	#	#	0	#	#	#	0	#	#	0	0	0100010	0.000	-0.031	1	82.06	994	552	0.26		45	271
#	#	#	-175.400;221.760	#	#	#	#	#	#	0	#	#	#	0	#	#	0	0	1001000	0.000	0.235	1	82.06	961	552	0.26		86	271
#	4	#	#	2	#	0	#	2	#	#	#	#	#	0	0	0	0	0	0010100	0.005	0.584	1	46.94	941	554	0.47		7	11
#	2	#	-326.600;328.600	1	1	0	#	7	0	2	#	1	#	#	0	#	#	#	0010100	0.000	-0.143	1	16.00	943	556	0.53		4	4
#	2	#	-326.600;328.600	1	1	0	#	7	0	2	#	1	#	#	0	#	#	#	1101001	0.000	0.429	1	16.00	943	556	0.53		4	4
#	#	#	-337.680;337.680	#	1	0	0	#	#	2	1	#	0	0	#	1	#	#	1001000	0.000	-0.143	1	18.33	943	556	0.47		3	3
#	#	#	#	#	#	0	#	#	#	#	#	1	#	#	#	#	#	0	0001000	0.000	-0.132	1	37.44	983	556	0.16		20	54
2	#	-7321.690;8135.690	-284.280;290.280	#	#	0	#	#	#	#	#	0	1	0	0	1	1	#	1111110	1.000	1.000	1	13.00	945	558	0.53		3	3
2	3	-7321.690;8135.690	-284.280;37.716	#	0	0	#	#	#	0	#	0	#	0	0	1	1	#	1111110	1.000	1.000	1	13.00	945	558	0.63		3	3
5	1	-3952.500;7248.500	#	6	2	#	#	#	#	#	0	#	0	#	#	#	#	#	1100100	0.214	0.857	1	44.17	947	560	0.37		3	6
5	#	-4156.390;4580.390	#	#	2	0	#	#	0	#	#	0	#	#	#	0	#	0	1000100	0.001	0.497	1	67.11	948	561	0.42		25	25
#	#	#	-287.280;287.280	#	2	#	0	2	0	0	#	0	#	#	0	#	#	0	1000100	0.000	0.429	1	48.67	948	561	0.47		3	19
#	1	#	#	#	#	#	2	#	0	0	#	0	#	#	#	#	0	0	1100100	0.007	0.610	1	57.32	820	562	0.37		4	11
1	4	#	#	#	#	#	0	6	#	0	0	0	0	0	0	1	#	1	1101100	0.035	0.714	1	17.67	950	563	0.63		3	3
1	#	-540.340;7257.400	-175.400;253.000	3	#	#	#	#	#	0	#	#	#	0	#	#	0	0	1000010	1.000	1.000	1	36.00	951	564	0.42		3	3
#	4	#	#	#	#	#	0	#	0	0	#	0	0	0	0	#	#	0	1000000	0.000	0.298	1	54.80	986	564	0.47		17	24
5	1	-7951.710;7953.710	-186.520;196.520	#	3	#	0	#	#	1	1	1	0	0	0	1	1	1	1000001	0.000	-0.143	1	12.00	953	566	0.79		3	3
5	#	#	#	#	#	1	#	#	0	0	#	#	0	#	#	0	#	0	1100110	1.000	1.000	1	59.67	825	567	0.37		3	3
#	1	-4156.390;7248.500	-256.040;258.040	#	2	#	#	#	#	#	#	0	0	#	0	#	#	0	1000100	0.001	0.481	1	68.90	948	567	0.42		17	27
#	#	#	-294.400;310.400	#	#	#	#	#	#	0	#	#	1	0	#	#	#	0	1001000	0.000	0.300	1	69.76	961	568	0.26		52	98
4	#	#	#	#	#	#	2	5	#	#	#	#	#	#	0	#	#	#	1001000	0.000	0.143	1	23.33	955	568	0.21		3	3
3	#	#	#	2	#	0	3	#	0	0	#	0	0	0	#	#	#	0	1001000	1.000	1.000	1	61.00	828	570	0.53		3	3
#	#	-6775.650;7785.650	-324.880;400.880	#	#	#	3	2	#	0	#	#	#	0	#	#	0	0	1000000	0.000	0.275	1	50.30	828	570	0.42		3	13
3	#	#	-305.560;339.560	4	#	#	#	3	0	0	0	0	0	#	0	#	0	#	1001010	0.005	0.584	1	80.76	829	571	0.58		7	11
#	1	-4820.440;5036.440	#	#	#	0	3	#	#	#	#	#	#	0	#	#	0	0	1001000	0.000	0.116	1	84.81	961	571	0.37		21	63
5	#	#	700.560;1315.440	#	6	#	0	#	#	0	#	0	5	0	0	0	0	#	1001000	1.000	1.000	1	24.00	959	572	0.58		3	3
#	#	-6042.600;7398.600	-227.080;297.080	10	3	#	#	#	0	0	0	1	14	0	0	#	#	0	0010100	0.035	0.714	1	25.75	960	573	0.63		4	4
#	#	-6042.600;7398.600	-227.080;297.080	10	3	#	#	#	0	0	0	1	14	0	0	#	#	0	1000000	0.000	0.429	1	25.75	960	573	0.63		4	4
#	#	#	-227.080;297.080	10	3	#	#	#	0	0	0	#	#	0	0	#	#	0	1010100	0.035	0.714	1	51.33	960	573	0.47		6	9
#	#	-6042.600;7398.600	-227.080;297.080	10	3	#	#	#	0	0	0	1	14	0	0	1	#	0	1000000	0.000	0.429	1	30.00	960	573	0.68		3	3
5	1	#	#	10	#	0	3	#	#	0	#	0	#	#	#	#	0	0	1101110	0.001	0.510	1	57.14	961	574	0.47		4	7
#	#	-406.260;5418.260	-251.000;253.000	#	#	#	#	#	#	0	#	#	0	0	1	#	0	0	0100100	0.000	0.095	1	53.43	962	575	0.42		6	18
#	#	#	-251.000;253.000	#	#	0	#	#	#	#	0	0	#	0	#	#	0	0	1000000	0.000	0.288	2	83.14	994	575	0.37		155	195
#	#	-4526.450;8339.740	#	#	#	0	#	3	#	#	#	0	#	#	0	0	#	0	1000100	0.000	0.374	1	82.71	984	580	0.37		36	79
#	#	-8237.740;5554.450	#	#	0	#	#	3	0	#	#	#	#	#	0	#	0	0	1000100	0.001	0.513	1	74.72	926	580	0.37		22	34
#	#	-6162.690;9294.690	-189.520;193.520	10	6	3	#	3	2	#	#	0	#	#	#	#	#	0	0011000	0.035	0.714	1	15.00	968	581	0.47		4	4
#	#	-6162.690;9294.690	-189.520;193.520	10	6	3	#	3	2	#	#	0	#	#	#	#	#	0	1000000	0.000	0.429	1	15.00	968	581	0.47		4	4
5	#	#	-189.520;193.520	10	6	3	#	3	2	#	#	0	#	#	#	#	#	0	1011000	1.000	1.000	1	16.33	968	581	0.47		3	3
#	#	-6162.690;9294.690	#	10	6	3	#	3	2	#	#	0	#	#	#	#	#	0	0011000	0.035	0.714	1	16.33	968	581	0.42		3	3
#	2	#	-317.520;317.520	10	#	0	#	#	0	#	0	1	#	0	0	#	0	#	1000100	1.000	1.000	1	28.67	969	582	0.53		3	3
#	2	-2911.260;2913.260	-317.520;317.520	10	#	0	#	#	0	#	0	1	#	0	0	0	0	#	1000100	1.000	1.000	1	28.67	969	582	0.63		3	3
1	4	-2955.440;6901.440	-124.600;278.600	#	0	#	0	#	0	0	0	#	#	#	0	#	1	0	0000100	0.000	0.143	1	29.50	970	583	0.63		4	4
1	4	-2955.440;6901.440	-124.600;278.600	#	0	#	0	#	0	0	0	#	#	#	0	#	1	0	1100001	0.035	0.714	1	29.50	970	583	0.63		4	4
1	4	#	-124.600;278.600	#	0	3	0	#	0	0	0	#	#	#	0	#	1	0	0000100	0.000	0.143	1	32.33	970	583	0.63		3	3
1	4	-2955.440;6901.440	-124.600;278.600	2	#	#	0	4	0	0	0	#	#	#	0	#	1	0	1100101	1.000	1.000	1	32.33	970	583	0.68		3	3
#	4	-8067.730;8285.730	#	#	#	3	#	#	0	#	0	#	0	0	#	0	#	0	0010100	0.000	0.233	1	57.75	973	586	0.47		6	19
2	#	#	#	6	#	#	#	#	1	#	#	0	22	0	#	#	#	#	0111100	1.000	1.000	1	14.67	974	587	0.32		3	3
2	#	#	-102.760;340.760	#	#	#	#	#	1	#	0	0	22	0	#	0	#	#	0111100	1.000	1.000	1	14.67	974	587	0.42		3	3
#	#	-7671.690;7785.690	-159.280;163.280	#	7	#	5	#	#	#	#	#	1	0	#	#	0	0	1001000	0.000	0.429	1	42.67	846	588	0.42		3	3
#	#	#	#	3	#	#	5	4	#	0	0	#	1	0	0	#	0	#	1101100	1.000	1.000	1	42.67	846	588	0.47		3	3
#	#	-5984.560;6560.560	-305.440;309.440	8	#	0	3	#	0	#	#	#	1	0	1	#	0	0	1000000	0.000	0.143	1	53.14	914	589	0.58		7	7
#	#	-5984.560;6560.560	-305.440;309.440	8	#	0	3	#	0	#	#	#	1	0	1	#	0	0	0010110	0.000	0.388	1	53.14	914	589	0.58		3	7
#	1	-4526.450;7257.400	-301.520;333.520	10	#	0	0	3	#	0	0	#	2	#	0	0	0	0	0010000	0.000	0.429	1	35.67	980	593	0.74		3	3
#	#	-3136.280;5264.470	#	1	#	0	#	6	1	1	#	#	4	#	#	1	#	#	1010100	0.000	0.143	1	23.67	982	595	0.42		3	3
4	#	#	#	#	1	#	#	#	0	1	1	#	#	0	#	#	0	#	1010100	0.000	0.143	1	33.00	983	596	0.37		3	3
5	1	#	#	#	#	0	#	#	#	0	0	0	1	#	0	0	0	#	0010100	0.000	0.286	2	58.52	985	598	0.53		3	12
5	1	#	#	#	#	0	2	#	#	0	0	0	1	#	0	0	#	0	0010100	1.000	1.000	1	56.67	985	598	0.58		3	3
#	#	-540.340;5554.450	#	#	5	#	#	#	#	0	#	#	#	0	0	#	0	0	1000000	0.000	0.232	1	76.37	994	599	0.37		22	29
#	#	-4526.450;3396.300	#	#	#	#	#	3	0	#	#	#	#	0	#	#	#	0	1000100	0.000	0.399	1	79.98	986	599	0.26		75	145
#	#	#	#	#	2	0	#	#	0	#	0	0	#	#	0	#	#	0	1000100	0.000	0.444	1	71.62	961	601	0.37		24	37
#	#	-4156.390;7248.500	#	#	2	0	#	#	#	#	0	#	#	#	0	0	#	0	1000100	0.001	0.504	1	64.91	993	601	0.37		22	38
#	#	-4526.450;7257.400	#	#	#	#	3	3	0	#	#	#	#	#	0	#	0	0	0010000	0.000	0.143	1	97.18	990	603	0.37		21	42
#	#	-4526.450;5554.450	#	#	5	#	#	3	0	#	#	0	#	0	#	0	#	0	0010000	0.000	0.128	1	80.96	990	603	0.42		9	19
#	#	-6812.620;7076.620	#	#	#	#	#	#	#	#	#	1	#	0	#	#	#	#	0010100	0.000	0.286	1	35.72	991	604	0.16		48	54
#	#	#	#	#	#	#	9	#	#	#	#	1	#	0	#	0	#	0	0010100	1.000	1.000	1	22.00	991	604	0.26		3	3
#	#	-6384.570;6384.570	-126.000;126.000	1	#	0	1	#	0	0	0	#	0	#	#	#	#	0	0010101	0.000	0.429	1	45.83	992	605	0.53		3	6
#	#	-3420.320;3748.320	-224.840;238.840	8	2	0	0	2	#	#	0	#	1	1	#	0	#	0	1000100	0.000	0.429	1	26.33	993	606	0.63		3	6
#	#	-3420.320;3748.320	#	8	2	0	#	2	1	#	0	#	#	1	0	0	#	0	1000100	1.000	1.000	1	26.00	993	606	0.58		3	3
#	#	#	-251.000;181.320	#	#	0	3	#	#	#	#	0	#	#	#	#	#	0	1001000	0.000	0.158	1	83.58	995	608	0.26		34	95
#	4	#	#	#	0	#	#	7	#	#	#	#	7	0	0	#	#	0	1111111	1.000	1.000	1	18.33	995	608	0.37		3	3
2	4	#	#	6	#	#	5	4	#	0	0	#	#	#	0	#	#	0	1101100	1.000	1.000	1	54.33	870	612	0.47		3	3
#	4	-4865.440;4991.440	-211.680;211.680	6	#	#	5	4	0	0	0	#	#	#	#	0	0	#	0100100	0.000	0.429	1	54.33	870	612	0.58		3	3
3	#	-4704.420;4704.420	#	#	0	#	2	#	#	0	#	#	0	0	#	#	0	#	1000100	1.000	1.000	1	51.00	743	614	0.42		2	2
3	#	-4704.420;4704.420	#	#	0	#	2	#	#	0	#	#	#	0	#	#	#	0	1000100	1.000	1.000	1	51.00	743	614	0.37		2	2
#	1	-3324.300;3396.300	#	#	#	#	#	#	0	0	0	0	#	0	#	#	#	0	1001000	0.000	0.237	1	79.98	961	615	0.42		44	112
#	#	#	#	#	#	3	0	3	0	0	#	#	0	0	0	0	0	0	1000100	0.000	0.429	1	67.75	986	617	0.58		9	18
#	#	#	#	#	#	3	0	3	0	0	#	#	0	0	0	0	0	0	0100000	0.000	0.143	2	67.75	986	617	0.58		9	18
3	1	-3120.290;3376.290	-357.960;387.960	#	#	0	0	#	0	0	#	#	0	0	#	0	#	#	1010100	1.000	1.000	1	51.50	876	618	0.58		2	2
#	1	#	#	#	#	#	#	3	#	0	#	#	#	#	0	#	#	0	1010100	0.000	0.451	1	78.09	960	619	0.26		20	50
5	1	-7468.700;8212.700	#	#	3	#	#	3	#	0	0	1	#	0	0	#	#	0	1010100	1.000	1.000	2	36.00	960	619	0.58		5	5
2	#	#	#	#	1	#	0	6	#	#	1	1	#	0	#	1	#	1	1010100	0.000	0.429	1	16.50	878	620	0.47		2	2
#	#	-7940.710;7964.710	-337.680;337.680	1	1	0	#	#	#	#	1	#	#	0	#	1	1	#	0001000	0.000	-0.395	1	24.45	982	620	0.47		17	17
6	1	#	#	#	1	#	#	7	#	#	#	#	#	0	#	#	1	1	1111001	0.035	0.714	1	13.50	879	621	0.37		2	2
6	#	#	-372.960;372.960	#	1	#	#	7	#	0	#	#	#	0	#	#	1	1	1111001	0.035	0.714	1	13.50	879	621	0.42		2	2
5	#	#	#	6	2	#	0	#	#	#	#	0	#	#	0	#	#	#	1000000	0.000	0.371	1	43.40	622	622	0.32		2	5
5	#	-3952.500;7248.500	#	6	2	0	#	#	#	#	0	#	0	#	0	#	#	#	1000000	0.002	0.543	1	44.20	947	622	0.42		5	5
#	#	#	#	8	#	0	#	#	0	#	0	#	#	1	0	#	0	0	0101000	1.000	1.000	1	29.50	881	623	0.42		2	2
#	#	#	#	#	2	#	#	#	0	0	0	0	1	1	0	#	#	0	0101000	0.015	0.657	1	28.80	881	623	0.47		2	5
#	#	-6048.540;6048.540	-241.920;241.920	1	1	#	#	4	#	#	#	0	#	#	0	1	#	1	0111100	1.000	1.000	1	10.50	882	624	0.47		2	2
1	#	-4526.450;7635.680	#	#	#	#	#	3	0	#	#	0	#	#	#	0	#	0	0001010	0.000	-0.092	1	49.91	927	625	0.37		5	17
#	#	-7597.680;7257.400	#	#	#	0	#	3	0	#	#	#	0	0	1	0	0	#	0010000	0.000	0.184	1	55.86	883	625	0.47		4	7
#	#	-2409.250;3191.250	#	10	#	0	#	#	#	#	#	#	#	#	#	#	1	0	1001000	0.000	0.388	1	26.97	918	628	0.26		11	14
4	#	-2409.250;3191.250	#	10	#	0	#	#	#	#	#	#	#	#	#	#	#	0	1001000	0.000	0.202	1	64.96	918	628	0.26		17	34
#	2	#	-339.840;375.840	#	#	#	#	4	0	0	0	0	0	0	#	#	#	0	0000010	0.000	0.143	1	39.80	917	630	0.53		5	5
#	#	#	#	10	5	#	#	4	#	#	0	0	0	#	#	0	0	0	0000010	0.000	-0.200	1	54.60	888	630	0.47		2	5
2	#	#	#	2	0	#	#	3	#	0	0	#	0	0	#	0	#	0	0100000	0.000	0.143	1	86.67	760	631	0.53		3	6
2	#	#	#	2	0	#	#	3	#	0	0	#	0	0	#	0	#	0	1001000	0.035	0.714	1	86.67	916	631	0.53		6	6
#	#	#	#	1	#	0	0	3	1	#	0	0	#	0	1	0	1	#	1000000	0.000	0.429	1	17.00	890	632	0.58		2	2
#	4	-5824.520;5824.520	#	1	#	0	#	3	1	#	0	0	#	#	1	0	1	#	1101000	1.000	1.000	1	17.00	890	632	0.58		2	2
1	#	-5264.470;3136.280	#	#	#	0	0	#	#	1	1	#	#	0	#	1	#	#	0000001	0.004	-0.571	1	26.11	982	636	0.42		9	12
1	#	-5264.470;3136.280	#	#	#	0	0	#	#	1	1	#	#	0	#	1	#	#	1111100	0.035	0.714	1	26.11	982	636	0.42		12	12
#	#	-5936.530;3360.300	-282.240;282.240	#	1	#	0	#	#	1	1	1	0	0	#	1	#	0	1111100	0.035	0.714	1	32.62	983	636	0.58		8	8
1	4	-3360.300;5936.530	-151.200;151.200	#	1	#	#	#	1	#	#	#	0	0	0	#	1	0	0001000	0.000	-0.429	1	29.50	894	636	0.58		2	2
#	#	#	#	#	#	0	#	#	#	0	#	0	1	0	#	#	#	0	0001000	0.000	0.120	1	70.85	961	639	0.32		36	62
3	#	#	#	#	#	#	#	3	0	0	#	0	#	0	0	#	1	0	1001000	0.000	0.371	1	33.40	897	639	0.47		2	5
#	#	#	#	#	5	#	#	#	#	0	0	#	1	#	#	1	1	#	1001000	0.001	0.486	1	29.00	886	640	0.32		5	5
#	#	#	#	#	5	#	#	#	#	0	0	#	1	#	#	1	1	#	0100000	0.000	0.200	1	29.00	886	640	0.32		5	5
#	#	#	#	#	#	#	0	#	#	0	#	#	1	0	0	#	0	#	1001000	0.004	0.578	1	55.70	925	643	0.32		11	21
#	#	#	#	#	#	#	#	#	#	0	#	#	#	0	#	#	0	#	1000000	0.000	0.287	1	80.44	994	645	0.16		181	232
#	#	-540.340;3396.300	#	#	#	#	#	#	#	0	#	0	1	0	0	#	#	0	1001000	0.000	0.345	1	70.27	961	645	0.37		33	55
4	1	#	#	10	#	3	0	2	0	0	#	0	#	#	#	0	0	#	0100100	1.000	1.000	1	49.00	904	646	0.58		2	2
#	1	-4115.450;5965.450	#	10	#	3	0	2	#	0	#	0	#	#	#	0	0	#	0100100	1.000	1.000	1	49.00	904	646	0.53		2	2
#	#	1410.290;17315.710	#	#	#	#	13	3	0	#	#	#	50	#	#	0	#	#	1010100	1.000	1.000	1	19.00	905	647	0.32		2	2
#	4	#	-36.120;498.120	1	#	#	#	#	#	#	#	#	#	0	#	0	#	0	1010100	0.000	0.228	1	52.86	905	647	0.32		8	27
#	#	#	-111.040;151.040	#	2	0	#	2	0	#	#	0	#	#	#	#	0	0	0100000	0.000	0.397	1	58.33	908	650	0.42		4	9
#	4	-4156.390;4580.390	#	8	2	0	#	#	0	#	#	0	#	0	0	#	#	0	1100000	1.000	1.000	1	68.00	908	650	0.53		2	2
3	4	#	#	1	0	#	#	3	0	#	#	0	#	0	0	#	0	#	0100101	1.000	1.000	1	75.50	909	651	0.53		2	2
#	#	-2409.250;3191.250	#	10	#	0	0	#	#	#	#	#	#	#	0	#	1	0	1001000	0.000	0.388	1	30.29	910	652	0.37		4	7
#	4	-3360.300;3360.300	#	#	1	#	0	#	#	1	#	#	0	#	0	#	1	0	1111100	0.035	0.714	1	34.25	911	653	0.47		4	4
5	#	-3900.640;10436.640	#	#	#	#	3	#	#	0	0	0	0	0	#	#	0	#	0000100	0.000	0.253	1	61.14	947	655	0.47		13	13
5	#	-5984.560;6560.560	-305.440;309.440	8	#	0	3	#	#	0	#	0	1	0	#	#	0	0	1000000	0.000	0.143	1	63.78	914	656	0.63		9	9
5	#	-5984.560;6560.560	-305.440;309.440	8	#	0	3	#	#	0	#	0	1	0	#	#	0	0	0010110	0.000	0.333	1	63.78	914	656	0.63		3	9
5	#	-3262.300;3458.300	#	#	#	0	3	4	#	#	0	0	1	#	#	#	0	0	1000110	0.035	0.714	1	66.38	914	656	0.53		8	8
#	1	#	-241.920;241.920	6	0	2	#	#	#	#	#	0	0	0	0	#	#	#	1001110	1.000	1.000	1	38.00	915	657	0.47		2	2
#	3	-6324.590;6892.590	#	#	#	#	#	3	#	#	0	#	#	0	0	0	#	#	1001000	0.000	0.319	1	70.71	916	658	0.37		4	13
2	#	#	#	2	0	#	#	#	0	0	#	#	0	0	#	#	0	0	1011000	0.000	0.371	1	67.60	916	658	0.47		2	10
#	#	#	#	10	#	#	0	4	0	0	0	0	0	#	#	0	#	0	0011000	0.000	-0.257	1	39.80	888	659	0.53		2	5
#	#	#	#	10	#	#	0	4	0	0	0	0	0	#	#	0	#	0	0100010	0.000	0.429	1	39.80	917	659	0.53		5	5
4	1	#	#	#	5	#	6	5	#	#	#	0	#	0	#	#	#	0	1001100	0.035	0.714	1	25.67	918	660	0.42		3	3
4	1	#	#	#	5	#	6	5	#	#	#	0	#	0	#	#	#	0	0000010	0.000	0.143	1	25.67	918	660	0.42		3	3
4	1	#	#	#	5	#	6	5	#	#	#	0	#	0	#	#	#	0	1001110	1.000	1.000	1	29.00	918	660	0.42		2	2
#	#	#	#	#	1	#	#	3	#	#	#	#	#	0	#	0	0	#	0010000	0.000	0.206	1	65.25	984	661	0.26		25	41
6	2	#	-252.120;282.120	#	#	#	#	#	#	#	1	#	#	0	#	0	#	0	1010100	1.000	1.000	1	28.75	919	661	0.37		4	4
1	4	-8176.730;3808.340	#	#	#	#	0	#	0	0	0	0	2	0	#	#	#	#	1101110	1.000	1.000	1	44.00	921	663	0.53		2	2
#	#	-3808.340;8176.730	#	#	1	#	#	#	0	0	0	0	2	0	#	#	0	#	1001010	0.000	0.429	1	44.00	921	663	0.47		2	2
