Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	0.249;0.797	#	#	#	0.507;1.480	-0.687;0.292	#	#	#	#	-0.226;0.318	#	#	#	100000	0.067	0.764	1	149.63	49815	48511	0.24		19	74
#	#	#	0.071;0.461	#	-0.707;0.635	#	#	#	#	#	#	-0.246;0.273	0.052;0.446	#	#	#	000010	0.055	0.748	1	236.29	49998	48515	0.24		68	292
#	#	#	#	#	-0.080;0.260	#	0.660;1.160	#	0.255;0.725	0.688;1.048	#	#	#	0.354;0.874	#	#	000001	0.100	1.000	1	71.60	48526	48526	0.29		0	0
#	0.148;0.418	#	#	0.168;0.946	-0.130;0.260	#	#	-0.144;0.166	0.255;0.725	#	#	#	-0.144;0.206	#	#	0.305;0.672	000001	0.081	0.778	1	132.00	48574	48526	0.41		1	3
0.091;0.411	-0.029;0.381	0.058;0.528	0.059;0.309	0.041;0.491	-0.044;0.276	#	0.497;0.757	-0.075;0.335	-0.060;0.190	0.003;0.363	0.196;0.618	0.071;0.351	-0.149;0.161	0.219;0.619	0.222;0.667	0.215;0.552	000110	0.048	0.738	1	274.29	49193	48527	0.94		2	7
-0.136;0.263	#	#	#	#	#	-0.200;0.562	#	-0.687;0.300	#	#	0.672;1.167	#	#	0.700;1.439	#	0.435;0.881	100000	0.105	0.798	1	215.67	49951	48528	0.35		70	171
-0.087;0.263	#	#	0.321;0.771	0.320;0.630	0.027;0.407	0.132;0.349	#	-0.115;0.305	-0.007;0.413	#	#	#	-0.088;0.438	#	0.424;0.728	#	100000	0.162	0.833	1	136.50	49792	48528	0.53		1	2
#	#	#	#	0.168;0.296	#	0.088;0.750	0.366;0.676	#	#	0.128;0.686	0.272;0.616	#	#	-0.082;0.901	#	#	001000	0.053	0.745	1	246.56	49997	48533	0.35		17	70
-0.163;0.618	0.302;0.632	-0.232;0.258	-0.137;0.451	-0.162;0.672	-0.151;0.355	#	0.381;0.841	0.415;0.545	#	#	#	#	#	-0.389;0.302	0.568;0.708	0.582;1.038	000010	0.062	0.933	1	169.00	48535	48535	0.65		0	0
#	#	#	#	#	#	#	#	#	#	#	0.528;0.911	-0.050;0.315	-0.104;0.478	-0.026;0.389	#	0.587;1.033	000010	0.027	0.697	1	153.49	48535	48535	0.29		0	11
#	-0.212;0.218	#	-0.140;0.645	-0.247;0.253	-0.175;0.175	#	#	#	-0.131;0.404	-0.240;0.211	-0.318;0.351	#	#	#	-0.178;0.148	#	010000	0.635	0.956	1	241.17	49996	48538	0.47		39	45
#	-0.141;0.209	#	#	#	0.473;0.783	0.293;0.793	-0.340;0.311	-0.041;0.462	#	-0.217;0.352	-0.152;0.133	#	#	#	#	#	010000	1.000	1.000	1	100.00	49702	48541	0.41		1	1
#	#	#	0.160;0.630	#	#	#	0.097;0.547	#	#	0.350;0.598	0.565;1.167	#	#	#	#	#	100000	0.029	0.702	1	133.24	49657	48542	0.24		2	14
#	#	-0.120;0.270	#	#	#	0.145;0.475	#	#	#	#	#	0.127;0.941	#	#	#	0.502;0.958	001000	0.067	0.764	1	177.01	49898	48543	0.24		36	122
#	0.568;0.898	-0.500;0.170	-0.077;0.173	#	-0.575;0.944	#	0.266;0.726	0.122;0.452	#	0.099;0.519	#	#	0.164;0.431	#	0.371;1.276	#	001000	1.000	1.000	1	141.50	48755	48543	0.53		2	2
#	#	#	#	0.111;0.429	#	#	#	#	#	#	#	-0.132;0.745	#	#	#	#	000001	0.044	0.732	1	204.63	49995	48546	0.12		111	526
#	0.068;0.398	#	#	#	-0.518;0.308	#	#	#	#	#	#	0.127;0.870	0.091;0.619	0.086;0.888	0.312;0.711	#	001000	0.124	0.811	1	232.44	49962	48547	0.35		51	114
-0.021;0.459	#	#	#	-0.151;0.552	0.126;0.294	-0.123;0.177	#	#	#	-0.216;0.320	#	0.127;0.941	0.179;0.518	-0.387;0.888	#	#	001000	0.116	0.806	1	227.72	49962	48547	0.47		16	37
0.311;0.611	#	0.295;1.314	#	#	0.288;0.638	-0.074;0.239	#	#	0.385;1.068	#	#	0.103;0.563	#	#	#	#	000001	0.308	0.889	1	168.33	49844	48549	0.35		4	6
#	#	0.098;0.598	#	#	-0.118;0.445	#	#	0.307;0.779	0.060;0.275	0.162;0.495	#	#	#	0.023;1.053	#	#	001000	0.107	0.800	1	183.58	49629	48551	0.35		6	15
-0.104;0.666	#	#	#	-0.152;0.663	#	#	#	0.790;1.067	0.569;1.190	#	#	#	#	0.171;0.714	#	#	000001	0.419	0.917	1	97.38	49666	48556	0.29		6	8
#	#	#	#	#	0.443;0.704	#	#	#	#	-0.163;0.167	-0.151;0.790	#	0.445;0.814	#	0.195;0.611	0.289;0.875	000001	0.162	0.833	1	135.00	49301	48556	0.35		2	4
-0.186;0.169	#	#	#	#	0.334;0.734	#	-0.155;0.411	#	#	-0.039;0.539	-0.105;0.385	#	#	#	-0.247;0.148	#	010000	0.483	0.930	1	135.30	49958	48557	0.35		15	19
0.455;0.955	0.353;0.703	0.473;0.803	0.333;0.803	0.442;0.692	0.526;0.916	#	0.340;0.660	0.244;0.744	0.458;0.888	0.584;0.805	0.310;0.585	0.554;0.894	0.301;0.571	0.255;0.605	0.190;0.635	0.308;0.715	000011	0.100	1.000	1	127.17	48558	48558	0.94		0	0
#	-0.118;0.207	#	0.494;0.833	0.090;0.663	#	#	0.407;0.857	#	0.385;1.363	#	#	#	#	#	#	0.477;0.578	000001	0.017	0.667	1	116.00	48559	48559	0.35		0	2
-0.015;0.315	#	#	#	#	#	#	0.321;0.681	0.122;0.627	0.215;0.450	#	#	0.127;0.941	#	#	#	0.339;0.726	001000	0.077	0.774	1	230.01	49994	48560	0.35		19	56
-0.015;0.315	#	#	#	#	#	#	0.321;0.681	0.122;0.627	0.215;0.450	-0.136;0.204	#	0.127;0.941	#	#	#	#	001000	0.065	0.761	1	224.09	49994	48560	0.35		11	37
#	-0.166;0.194	0.412;0.842	0.855;1.190	0.820;1.180	#	#	#	0.458;0.818	#	0.795;1.205	#	0.855;1.145	#	-0.085;0.605	-0.035;0.223	0.268;0.665	010000	0.100	1.000	1	53.00	48561	48561	0.59		0	0
#	#	#	#	-0.151;0.552	-0.575;0.308	-0.123;0.475	#	#	#	#	#	0.127;0.941	0.179;0.518	#	#	#	001000	0.102	0.796	1	230.82	49962	48562	0.29		55	142
-0.021;0.459	#	#	#	#	0.049;0.469	0.007;0.041	#	#	#	-0.216;0.320	#	#	0.179;0.638	-0.387;0.888	#	#	001000	0.034	0.714	1	180.41	49231	48562	0.35		8	46
0.290;0.583	#	-0.186;0.318	-0.219;0.571	-0.012;0.378	0.110;0.635	#	0.363;0.653	#	0.035;0.429	#	-0.031;0.450	#	#	0.040;0.540	#	#	000010	0.134	0.818	1	218.69	49740	48564	0.53		5	11
#	0.062;0.312	#	#	#	#	#	#	#	#	#	#	0.348;0.672	0.445;0.925	#	#	#	000001	0.162	0.833	1	152.26	49981	48567	0.18		8	15
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.664;1.158	0.727;1.153	100000	0.145	0.825	1	183.24	49986	48569	0.12		118	246
#	#	-0.140;0.173	#	#	0.113;0.573	-0.132;0.148	#	-0.687;0.281	#	#	#	#	#	0.684;1.424	#	#	100000	0.154	0.829	1	206.86	49860	48569	0.29		20	43
#	#	-0.067;0.610	#	#	#	#	#	-0.172;0.298	#	#	#	-0.232;0.267	-0.733;0.194	0.377;0.807	0.461;0.933	#	000100	0.090	0.786	1	233.50	49959	48570	0.35		98	301
-0.407;0.588	0.049;0.354	#	#	-0.162;0.276	#	-0.173;0.247	0.033;0.303	#	0.049;0.439	#	-0.208;0.263	#	#	#	0.119;0.361	#	000010	0.193	0.848	1	271.49	49906	48571	0.47		6	11
#	#	#	#	-0.168;0.182	-0.104;0.256	#	#	#	#	#	#	-0.067;0.213	0.473;0.853	0.296;0.547	0.554;0.820	0.509;0.808	000100	0.081	0.778	1	189.33	49371	48573	0.41		1	3
#	#	#	0.494;0.833	#	#	0.302;0.719	#	#	0.385;0.766	#	0.338;0.598	#	#	0.255;0.874	#	0.259;0.844	000001	0.754	0.972	1	165.51	49765	48574	0.35		11	12
#	#	0.236;1.314	0.429;0.833	#	#	#	0.450;0.870	#	0.385;1.190	#	0.360;0.733	#	#	#	0.310;0.763	#	000001	0.162	0.833	1	143.51	49765	48574	0.35		11	22
-0.021;0.459	0.068;0.398	0.263;0.613	#	-0.151;0.289	#	#	#	#	#	#	#	-0.229;1.207	0.091;0.479	0.086;0.888	#	#	001000	0.039	0.724	1	222.30	49880	48575	0.41		7	41
#	#	#	#	-0.092;0.552	0.126;0.308	#	#	0.374;0.385	#	-0.216;0.320	#	0.127;1.207	0.091;0.518	0.086;0.888	0.561;0.818	#	001000	0.017	0.667	1	301.00	48575	48575	0.47		0	1
-0.149;0.231	-0.112;0.198	0.135;0.535	0.523;0.973	#	0.498;0.808	#	0.379;1.016	0.040;0.487	0.361;0.651	#	0.612;0.858	-0.099;1.008	#	#	0.668;1.014	#	000001	0.100	1.000	1	66.33	48576	48576	0.65		0	0
#	#	0.140;0.535	0.553;1.003	0.780;1.220	#	-0.144;0.206	#	#	#	-0.182;0.238	#	#	-0.126;0.525	0.662;1.002	#	0.305;0.742	000001	0.100	1.000	1	73.00	48576	48576	0.47		0	0
0.070;0.437	-0.035;0.405	0.294;0.714	#	0.805;1.195	#	0.014;0.474	0.614;0.954	-0.118;0.417	-0.227;0.253	#	0.525;0.967	#	#	0.598;0.998	#	#	100010	0.100	1.000	1	60.88	48579	48579	0.59		0	0
0.070;0.629	-0.035;0.405	#	#	0.805;1.195	0.394;0.724	#	0.614;0.954	#	#	0.780;1.200	#	0.442;1.053	#	#	#	0.371;0.867	100010	0.100	1.000	1	63.00	48579	48579	0.47		0	0
#	#	0.757;1.037	#	0.755;1.245	#	0.820;1.200	#	#	#	#	#	#	#	0.106;0.789	0.413;0.819	#	010000	0.035	0.714	1	69.71	49845	48582	0.29		1	7
#	0.870;1.130	#	#	#	#	0.800;1.180	-0.013;0.492	#	#	#	0.332;0.823	#	-0.180;0.301	0.299;0.589	#	0.329;0.746	010000	1.000	1.000	1	95.00	48832	48582	0.41		1	1
#	#	-0.051;0.256	#	-0.018;0.215	#	0.041;0.317	0.321;0.899	0.122;0.627	0.215;0.450	0.048;0.510	0.529;0.902	#	-0.119;0.301	#	#	#	001000	0.100	0.794	1	228.49	49755	48583	0.53		7	17
-0.015;0.315	-0.142;0.335	#	#	#	#	#	#	0.108;0.627	#	#	#	-0.024;0.941	#	#	#	0.339;0.726	001000	0.052	0.745	1	226.57	49997	48583	0.29		60	229
#	#	0.135;0.535	#	0.780;1.220	#	0.191;0.661	#	0.177;0.357	0.015;0.651	#	#	#	#	#	0.250;0.782	0.355;0.560	000001	0.100	1.000	1	109.67	48584	48584	0.41		0	0
#	0.203;0.606	#	0.808;1.188	#	#	#	0.465;0.855	#	#	#	#	#	#	0.354;1.002	#	0.173;0.672	000001	0.368	0.905	1	93.57	49984	48584	0.29		5	7
#	-0.216;0.241	#	#	#	#	#	-0.125;0.125	-0.195;0.225	#	#	0.334;0.483	#	-0.195;0.559	0.099;0.377	#	0.224;0.532	010000	0.056	0.750	1	191.25	48625	48587	0.41		1	4
-0.230;0.132	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.228;0.319	#	010000	0.222	0.860	1	183.80	49996	48587	0.12		98	168
-0.005;0.420	#	#	0.494;0.833	0.090;0.360	#	#	#	#	0.019;0.479	0.029;0.469	#	#	0.173;0.495	#	0.310;0.763	#	000001	1.000	1.000	1	199.50	49294	48593	0.41		2	2
0.030;1.323	#	#	0.494;0.833	0.090;0.360	0.274;0.604	#	#	#	0.019;0.479	#	#	#	#	#	#	#	000001	0.502	0.933	1	160.60	49515	48593	0.29		4	5
0.417;0.857	-0.087;0.183	-0.004;0.486	-0.080;0.174	#	-0.099;0.271	#	0.294;0.764	-0.158;0.282	-0.095;0.235	-0.141;0.229	0.639;0.895	-0.172;0.248	0.018;0.368	0.405;0.815	0.362;0.788	0.503;0.751	100100	0.100	1.000	1	152.40	48594	48594	0.88		0	0
-0.118;0.152	#	-0.166;0.664	-0.335;0.235	#	0.113;0.573	#	0.788;1.090	#	#	#	#	-0.045;0.421	-0.177;0.274	#	0.454;1.293	0.810;1.153	100000	0.463	0.926	1	167.89	49860	48598	0.53		7	9
#	#	-0.063;0.217	-0.145;0.359	#	-0.104;0.256	-0.233;0.092	#	#	-0.147;0.481	-0.057;0.233	0.540;0.744	#	-0.116;0.247	0.401;0.779	0.364;0.820	0.581;0.757	000100	0.201	0.852	1	247.06	49825	48599	0.65		47	90
-0.606;0.239	-0.199;0.551	#	#	-0.113;0.277	-0.372;0.256	-0.233;0.298	#	#	#	#	#	0.014;0.486	#	0.296;0.804	0.554;0.774	#	000100	0.116	0.806	1	251.35	49937	48599	0.47		65	177
#	0.321;1.032	-0.066;0.254	#	0.111;0.322	#	#	0.427;0.792	#	0.321;0.641	0.356;0.751	0.246;0.790	0.404;0.794	-0.184;0.266	0.526;0.906	0.051;0.741	#	000001	0.100	1.000	1	115.99	48601	48601	0.65		0	0
#	#	-0.125;0.217	#	#	-0.104;0.201	#	#	#	#	-0.162;0.233	#	#	-0.116;0.247	#	0.067;0.820	0.581;0.757	000100	0.124	0.812	1	240.14	49959	48603	0.35		63	154
#	#	0.357;1.314	0.134;1.078	-0.152;0.663	#	0.159;0.649	#	0.790;1.067	#	#	#	#	#	#	#	#	000001	0.308	0.889	1	93.67	49465	48604	0.29		2	3
-0.405;0.924	0.408;1.041	#	#	0.028;0.581	#	#	#	#	0.147;1.050	0.162;0.825	-0.151;1.019	#	#	0.255;0.675	0.051;0.895	0.139;1.010	000001	0.144	0.824	1	179.43	49987	48605	0.53		26	53
#	0.408;1.041	-0.099;0.291	#	#	#	0.058;0.498	#	0.420;0.820	0.147;0.607	#	-0.151;0.925	#	#	0.255;0.675	#	0.558;0.836	000001	1.000	1.000	1	177.00	48902	48605	0.47		2	2
#	-0.067;0.664	#	#	0.129;0.659	#	#	0.299;0.619	0.393;0.910	#	0.162;0.686	#	#	#	#	0.496;0.785	0.223;0.335	001000	0.100	1.000	1	135.50	48608	48608	0.41		0	0
#	#	#	0.083;0.443	#	0.435;0.460	#	#	#	#	0.017;0.307	0.463;0.925	#	0.220;0.590	#	0.376;0.821	#	000001	0.029	0.884	1	209.82	48609	48609	0.35		0	0
#	#	#	0.083;0.443	#	#	#	#	#	#	0.017;0.307	#	#	0.220;0.590	0.275;0.645	0.376;0.821	0.477;1.010	000001	0.090	0.786	1	233.23	49981	48609	0.35		14	39
#	#	0.357;0.922	-0.001;0.459	#	#	#	#	0.340;0.408	-0.037;1.280	0.086;0.865	#	#	#	0.088;0.518	#	#	000001	0.308	0.889	1	215.00	49820	48610	0.35		2	3
0.205;0.752	#	#	#	0.030;0.703	#	#	0.078;0.763	0.008;0.532	#	#	0.348;0.790	0.230;0.672	#	#	0.156;0.698	#	000001	0.107	0.800	1	196.46	49995	48610	0.41		34	84
-0.114;0.236	#	0.078;0.317	-0.140;0.761	0.156;0.566	#	-0.453;0.302	#	-0.114;0.505	-0.268;0.455	0.028;1.004	#	#	-0.398;0.167	#	-0.228;0.644	0.149;0.556	010000	0.061	0.756	1	239.89	49954	48611	0.65		8	30
#	#	#	-0.180;0.220	#	#	#	#	#	#	#	#	#	-0.051;0.349	#	-0.247;0.148	#	010000	0.443	0.922	1	192.94	49996	48613	0.18		62	81
-0.127;0.133	-0.201;0.209	-0.412;0.251	-0.082;0.171	-0.114;0.186	0.237;0.497	-0.226;0.234	#	-0.203;0.237	-0.288;0.192	#	0.708;1.032	-0.168;0.192	0.578;0.978	0.726;0.996	0.583;1.078	0.717;1.054	100001	0.100	1.000	1	135.00	48614	48614	0.88		0	0
0.260;0.690	#	-0.152;0.296	#	#	-0.242;0.258	#	#	#	#	#	#	-0.345;0.455	0.170;0.420	#	0.119;0.372	#	000010	0.056	0.750	1	195.50	49410	48615	0.35		1	6
#	0.188;0.458	#	-0.047;0.343	#	-0.610;0.572	#	0.180;0.630	#	-0.337;0.634	0.129;0.379	#	#	0.062;0.407	#	0.119;0.361	#	000010	0.201	0.852	1	259.00	49568	48615	0.47		5	9
-0.116;0.896	0.408;1.041	#	#	0.111;0.373	#	0.467;1.025	#	#	0.246;0.529	#	#	#	#	0.172;0.698	#	#	000001	0.535	0.939	1	165.70	49995	48620	0.35		9	11
#	0.631;1.032	#	#	#	0.314;0.391	#	#	#	0.098;0.596	#	#	#	#	#	#	#	000001	0.039	0.722	1	112.33	49324	48620	0.18		1	6
0.650;1.130	-0.191;-0.185	#	0.830;1.170	#	#	0.769;1.013	-0.139;0.881	0.508;0.958	#	#	0.342;0.764	#	0.222;0.472	#	0.187;1.074	0.274;0.701	010000	0.100	1.000	1	65.00	48624	48624	0.59		0	0
#	-0.216;0.241	#	0.708;1.028	#	#	0.136;0.366	#	#	-0.190;0.260	#	0.256;0.620	#	-0.195;0.559	0.099;0.377	-0.253;0.261	#	010000	0.100	1.000	1	75.00	48625	48625	0.47		0	0
0.374;0.824	#	-0.069;0.371	#	#	#	#	0.058;0.548	#	-0.116;0.324	0.188;0.588	#	#	0.080;0.480	0.351;0.761	0.175;0.452	0.937;0.969	001010	0.100	1.000	1	153.20	48630	48630	0.53		0	0
0.374;0.824	0.324;0.594	-0.069;0.371	#	#	#	#	0.058;0.548	#	-0.116;0.416	0.188;0.588	#	#	0.080;0.480	0.351;0.761	0.175;0.452	0.501;0.937	001010	0.100	1.000	1	153.20	48630	48630	0.59		0	0
-0.381;-0.186	#	#	-0.140;0.645	#	#	#	#	#	#	-0.230;0.301	#	#	#	#	#	#	010000	0.008	0.777	1	197.33	48632	48632	0.18		0	0
-0.838;0.411	-0.216;0.088	#	#	#	-0.628;0.125	-0.310;0.230	#	-0.092;0.142	-0.144;0.166	#	#	-0.066;0.264	-0.111;0.139	-0.250;0.124	#	#	010000	0.852	0.984	1	260.74	49996	48633	0.53		20	21
-0.130;0.230	#	-0.213;0.317	#	#	#	#	-0.215;0.215	#	-0.153;0.227	#	#	#	-0.176;0.244	#	#	#	010000	0.240	0.867	1	219.99	49996	48633	0.29		58	94
#	#	#	-0.078;0.222	#	#	#	#	#	0.385;1.011	#	#	-0.193;0.716	#	#	-0.173;0.618	#	000001	0.087	0.784	1	159.35	49948	48635	0.24		24	67
#	#	#	#	#	-0.120;0.370	#	#	#	#	-0.164;0.246	0.329;0.574	0.127;0.941	#	0.274;0.554	0.714;1.040	#	001000	1.000	1.000	1	173.50	49755	48636	0.35		2	2
0.391;0.831	0.322;0.622	0.776;1.066	0.597;1.077	0.480;1.277	0.491;0.941	-0.044;0.316	#	0.690;0.950	0.578;0.988	-0.144;0.196	0.311;0.783	0.142;0.402	#	0.614;0.934	#	0.447;0.705	000010	0.100	1.000	1	64.62	48638	48638	0.82		0	0
0.391;0.831	0.322;0.622	0.776;1.066	0.597;1.077	0.480;0.940	0.491;0.941	-0.044;0.316	0.409;0.899	0.690;0.950	0.578;0.988	-0.144;0.196	#	0.142;0.402	0.301;0.661	#	0.578;1.033	0.447;0.705	000010	0.100	1.000	1	72.50	48638	48638	0.88		0	0
#	-0.216;0.241	-0.044;0.216	#	#	#	#	#	-0.108;0.262	-0.092;0.288	#	#	0.229;0.509	0.139;0.304	-0.001;0.160	#	#	010000	0.308	0.889	1	178.33	48642	48642	0.41		2	3
#	0.163;0.633	#	0.228;0.539	#	#	#	#	#	0.100;0.805	0.326;0.586	#	0.835;1.040	#	#	0.205;0.406	#	001000	0.100	1.000	1	100.00	48643	48643	0.35		0	0
#	-0.161;0.169	#	#	#	#	#	#	#	#	-0.232;0.294	#	#	#	0.700;0.999	#	#	100000	0.133	0.817	1	190.39	49986	48646	0.18		90	196
#	#	0.024;0.424	#	-0.229;0.554	#	#	#	#	-0.579;0.371	-0.232;0.294	0.859;1.167	-0.160;0.244	#	0.700;0.999	#	0.650;1.153	100000	0.565	0.944	1	183.35	49796	48646	0.47		10	12
-0.145;0.155	-0.186;0.204	-0.230;0.240	-0.150;0.160	-0.156;0.164	-0.153;0.157	-0.174;0.186	0.436;0.886	-0.147;0.153	-0.185;0.195	-0.153;0.157	0.615;0.860	#	0.422;0.802	0.517;0.947	0.603;0.910	0.583;0.941	000110	0.045	0.733	1	162.00	48647	48647	0.94		1	5
#	#	#	#	#	-0.212;0.207	#	#	#	#	#	#	#	-0.515;0.164	0.071;0.830	#	0.810;1.153	100000	0.142	0.823	1	191.16	49856	48648	0.24		14	31
#	0.845;1.155	#	-0.112;0.248	#	-0.143;0.347	#	0.417;0.956	-0.687;0.281	-0.699;0.331	#	#	#	-0.014;0.159	#	0.684;1.050	0.859;1.153	100000	0.027	0.874	1	183.37	48648	48648	0.53		0	0
-0.581;0.010	#	#	-0.140;0.645	#	#	-0.453;0.036	#	-0.368;0.142	#	-0.290;0.211	-0.318;0.351	#	-0.167;0.139	#	-0.233;0.233	#	010000	1.000	1.000	1	263.05	49996	48649	0.47		23	23
#	#	#	#	#	#	-0.155;0.155	-0.047;0.378	-0.138;0.597	-0.131;0.139	#	#	#	#	#	#	-0.482;0.258	010000	0.375	0.907	1	241.89	49996	48649	0.29		48	66
-0.015;0.315	#	#	#	#	#	#	0.321;0.681	0.122;0.452	#	#	#	0.163;0.533	0.079;0.431	0.086;0.888	0.381;0.792	#	001000	0.075	0.772	1	245.38	49997	48650	0.41		23	68
#	#	#	0.050;0.410	-0.151;0.289	-0.575;0.308	0.041;0.475	#	0.122;0.627	#	#	#	0.164;0.941	#	#	#	#	001000	0.085	0.782	1	239.59	49997	48650	0.35		29	84
-0.012;0.248	#	#	#	#	-0.153;0.207	-0.059;0.261	0.410;0.860	#	#	#	0.842;1.167	-0.206;0.284	0.405;0.726	0.730;0.971	0.454;1.006	0.782;1.069	100000	1.000	1.000	1	140.00	48772	48651	0.59		1	1
#	-0.155;0.315	#	#	#	-0.153;0.245	#	0.632;1.072	#	#	#	0.842;1.167	-0.156;0.234	0.405;0.869	0.581;1.100	0.454;1.090	0.782;1.069	100000	1.000	1.000	1	154.00	49549	48651	0.53		4	4
#	#	#	#	#	#	#	0.578;0.998	-0.211;0.219	-0.699;0.732	0.101;0.145	0.746;1.353	#	#	#	#	0.782;1.069	100000	0.162	0.833	1	162.25	49192	48653	0.35		2	4
0.628;1.013	-0.129;0.131	0.523;0.963	0.197;0.687	#	#	#	#	0.010;0.281	#	#	0.022;0.267	-0.189;0.211	#	0.007;0.407	-0.183;0.183	#	100000	0.100	1.000	1	94.20	48654	48654	0.53		0	0
#	#	#	#	#	0.160;0.580	#	-0.240;0.240	0.120;0.400	#	-0.138;0.232	#	-0.189;0.299	-0.024;0.447	#	#	#	100000	0.022	0.683	1	198.36	48803	48654	0.35		1	20
0.528;0.752	#	0.422;0.922	0.498;0.838	#	0.421;0.731	#	0.292;0.763	#	0.130;1.280	0.086;0.526	#	0.230;0.516	-0.128;0.212	#	0.431;0.698	#	000001	1.000	1.000	1	141.00	49256	48656	0.59		1	1
#	-0.093;0.347	#	0.810;1.190	#	#	#	0.525;1.029	0.127;0.387	#	0.321;0.731	-0.125;0.258	0.170;0.480	#	#	0.138;0.623	0.069;0.396	100000	0.100	1.000	1	69.50	48657	48657	0.53		0	0
-0.164;0.276	-0.093;0.347	#	#	0.660;0.960	0.531;0.971	0.618;1.068	0.507;1.029	#	0.664;0.914	0.321;0.731	#	0.170;0.480	#	#	0.138;0.623	0.069;0.396	100000	0.100	1.000	1	69.88	48657	48657	0.65		0	0
#	0.408;1.041	#	0.669;0.903	#	0.202;0.652	#	#	0.216;1.114	0.147;0.607	#	#	#	#	#	0.051;0.875	#	000001	0.103	0.796	1	113.44	49897	48660	0.35		4	9
#	#	0.719;1.169	#	0.028;0.581	#	0.555;1.015	0.286;0.746	0.439;0.919	#	0.325;0.825	-0.151;0.925	0.084;0.524	#	0.255;0.675	#	0.139;1.010	000001	0.071	0.959	1	159.81	48660	48660	0.59		0	0
-0.168;0.354	-0.133;0.414	-0.081;0.179	#	#	#	#	#	-0.188;0.262	#	0.299;0.799	#	#	-0.067;0.247	#	-0.060;0.286	#	000100	0.042	0.729	1	153.75	49823	48661	0.41		1	8
#	-0.066;0.390	#	#	#	#	#	0.045;0.395	0.141;0.332	#	#	0.280;0.732	0.279;0.840	#	#	#	#	000001	0.036	0.718	1	204.85	49615	48662	0.29		2	13
#	0.049;0.409	0.038;0.556	#	-0.012;0.548	-0.035;0.700	#	#	-0.081;0.524	#	#	-0.031;0.450	-0.017;0.323	#	#	0.012;1.069	0.113;0.598	000010	0.086	0.783	1	236.36	49918	48664	0.53		44	135
-0.221;0.239	#	-0.179;0.701	-0.164;0.176	-0.156;0.164	#	-0.128;0.202	#	#	0.742;1.062	-0.316;0.262	0.673;1.085	0.815;1.313	#	0.625;1.125	0.653;1.118	#	000010	0.162	0.833	1	74.00	49046	48665	0.65		1	2
#	0.302;0.632	#	-0.039;0.221	0.038;0.334	#	#	0.030;0.531	-0.087;0.283	#	#	#	-0.191;0.381	#	-0.018;0.324	#	0.016;0.424	000010	0.107	0.800	1	144.00	49941	48667	0.47		2	5
#	0.302;0.632	#	#	0.038;0.819	#	#	0.030;0.531	-0.087;0.283	#	#	#	-0.191;0.381	0.574;0.924	-0.043;0.347	0.119;0.324	0.016;0.424	000010	0.100	1.000	1	113.00	48667	48667	0.53		0	0
#	0.011;0.101	-0.125;0.193	#	#	-0.104;0.256	-0.233;0.027	#	#	#	-0.162;0.233	#	#	#	#	0.067;0.820	0.488;0.815	000100	0.196	0.849	1	222.23	49937	48668	0.41		31	62
#	#	-0.182;0.217	#	#	-0.372;0.087	#	#	-0.164;0.186	#	-0.232;0.258	#	-0.113;0.267	-0.116;0.247	#	#	#	000100	0.075	0.772	1	229.58	49959	48668	0.35		85	284
#	#	#	-0.078;0.222	#	0.187;1.014	#	0.115;1.123	#	0.385;1.011	#	#	#	#	#	-0.173;0.618	#	000001	0.149	0.826	1	160.72	49966	48670	0.29		23	48
#	0.408;1.041	#	#	#	#	#	#	#	#	0.070;0.360	#	-0.193;0.716	#	#	#	#	000001	0.107	0.800	1	170.12	49968	48670	0.18		24	60
#	#	0.709;1.089	0.714;1.180	0.745;1.085	#	0.498;0.988	0.214;0.544	0.845;1.155	#	#	#	0.457;1.160	#	#	#	0.421;0.723	001000	1.000	1.000	1	73.00	49453	48671	0.47		1	1
0.865;1.240	0.703;1.203	#	#	0.595;1.428	-0.228;0.187	0.498;0.988	#	0.870;1.130	#	0.671;0.951	0.422;0.692	#	0.875;1.125	0.268;0.845	0.372;0.669	0.475;0.828	001000	0.100	1.000	1	71.77	48671	48671	0.71		0	0
#	0.049;0.409	0.038;0.556	#	-0.012;0.548	-0.035;0.700	#	#	-0.081;0.524	#	#	-0.031;0.450	-0.017;0.323	#	0.166;0.426	0.012;1.069	0.113;0.598	000010	0.082	0.779	1	229.81	49918	48672	0.59		29	89
0.287;0.715	#	#	#	#	0.225;0.675	0.293;0.908	0.166;0.636	0.376;0.832	#	0.179;0.539	#	#	#	0.255;0.675	#	#	000001	0.463	0.926	1	187.22	49981	48675	0.41		7	9
#	0.408;1.041	#	#	#	#	#	#	0.276;0.706	0.156;0.586	#	#	0.037;0.937	#	#	#	#	000001	0.101	0.795	1	159.08	49947	48675	0.24		27	65
