landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	6	4	#	3	#	1	0	#	0	#	0	#	1	0	0	0110101	1.000	1.000	1	31.00	913	655	0.53		2	2
#	#	#	#	6	4	0	3	#	1	0	0	0	#	0	#	1	0	#	0110101	1.000	1.000	1	31.00	913	655	0.58		2	2
4	2	-6639.660;8145.660	#	#	5	#	0	#	#	0	#	#	#	0	#	0	1	0	1000000	0.000	0.143	1	51.33	788	659	0.53		3	3
4	2	-6639.660;8145.660	#	#	5	#	0	#	#	0	#	#	#	0	#	0	1	0	0100011	0.035	0.714	1	51.33	788	659	0.53		3	3
#	1	-3348.320;3820.320	#	10	#	0	6	#	1	0	#	0	#	0	0	#	1	#	1001110	1.000	1.000	1	48.50	660	660	0.58		2	2
1	#	-8355.406;5041.450	#	#	#	#	0	#	0	#	0	0	0	0	0	#	0	#	0010100	0.001	0.500	1	59.88	923	665	0.53		5	8
#	#	#	-282.240;662.451	#	0	0	#	#	#	1	0	#	#	#	#	0	0	0	0000100	0.000	0.429	1	38.50	923	665	0.42		2	2
#	#	-7145.640;7191.640	#	1	1	#	2	#	1	0	0	#	#	0	0	#	#	#	1111111	1.000	1.000	1	31.00	924	666	0.47		2	2
#	#	-7145.640;7191.640	-362.880;362.880	#	1	#	#	#	1	0	0	0	#	0	0	1	#	#	1111111	1.000	1.000	1	31.00	924	666	0.53		2	2
#	#	18481.650;26322.350	#	#	#	#	#	#	#	0	#	0	#	0	#	1	#	0	1000000	0.035	0.714	1	52.50	796	667	0.32		2	2
#	1	18817.680;25986.320	87.520;460.480	#	#	#	0	2	#	0	#	#	1	#	#	#	0	#	1001000	1.000	1.000	1	52.50	796	667	0.42		2	2
#	1	#	#	10	#	2	#	#	0	1	0	0	#	0	#	1	#	#	1000110	1.000	1.000	1	24.00	926	668	0.47		2	2
#	4	-7485.670;4727.330	#	1	#	0	#	#	#	0	#	#	0	0	#	0	0	#	0010000	0.000	0.195	1	69.38	935	669	0.47		8	11
#	4	-7485.670;4727.330	#	1	#	0	#	#	#	0	#	#	0	0	#	0	0	#	0001010	0.000	0.013	2	69.38	927	669	0.47		5	11
#	4	#	#	#	#	0	#	#	#	0	#	#	#	0	#	#	#	#	0101000	0.000	-0.003	1	73.19	927	669	0.21		19	57
#	3	-4391.640;9945.640	-153.440;209.440	#	0	0	3	#	0	#	0	#	#	#	0	#	0	#	0010100	0.000	0.397	1	87.11	931	673	0.53		5	9
6	3	#	#	1	1	0	#	4	1	#	1	#	#	#	#	#	#	0	1011100	1.000	1.000	1	16.00	933	675	0.47		2	2
6	3	#	#	1	1	0	#	4	1	1	1	#	#	#	#	#	0	0	1011100	1.000	1.000	1	16.00	933	675	0.58		2	2
#	4	#	#	3	#	#	#	#	#	0	#	0	0	#	#	0	0	0	1000000	0.001	0.514	1	67.40	857	676	0.42		10	10
#	4	#	-287.280;287.280	3	#	#	0	3	#	0	#	#	0	0	#	0	#	#	1000000	0.000	0.429	1	67.14	857	676	0.47		7	7
4	4	-8216.740;8360.740	-128.040;134.040	1	5	0	3	#	0	0	0	0	#	#	0	0	0	0	0110100	1.000	1.000	2	103.00	935	677	0.84		2	2
#	#	#	#	#	#	#	#	#	0	0	0	#	#	#	#	#	#	0	0010100	0.000	0.150	1	81.89	992	677	0.21		87	232
#	2	#	#	#	1	#	3	#	0	0	#	#	1	#	0	0	#	#	0011100	1.000	1.000	1	96.50	936	678	0.42		2	2
6	#	-4480.400;4480.400	-156.240;156.240	#	#	#	#	#	#	#	0	#	1	0	#	#	#	#	0011000	0.002	0.543	1	78.80	936	678	0.32		5	5
#	1	#	-307.920;427.920	#	#	0	0	2	#	#	#	#	#	0	#	0	0	#	1000000	0.007	0.610	1	80.25	948	682	0.42		9	11
#	1	-7731.720;8397.720	#	10	#	0	0	2	#	#	#	#	#	#	0	0	0	0	1001000	0.000	0.429	1	94.75	682	682	0.53		2	4
1	4	-7035.630;7077.630	-186.520;196.520	#	0	0	#	#	0	0	#	#	0	#	#	#	0	0	0010100	0.214	0.857	1	90.50	941	683	0.58		4	4
1	#	-7147.640;7189.640	#	2	0	#	3	#	0	0	#	#	0	#	#	#	0	0	0010100	1.000	1.000	1	94.00	941	683	0.53		2	2
#	#	#	#	#	1	#	0	7	0	#	#	#	#	#	#	#	#	#	1101001	0.000	0.429	1	26.57	943	685	0.21		7	7
#	#	-6640.740;9936.740	-278.520;356.520	6	2	0	#	3	0	0	#	#	0	0	#	#	#	1	1000100	0.035	0.714	1	50.50	947	689	0.58		2	2
#	#	#	-278.520;356.520	6	#	0	#	3	0	0	#	#	0	0	#	1	#	#	1000100	0.000	0.371	1	67.40	947	689	0.47		2	5
5	1	#	-171.400;181.400	#	#	#	0	6	#	1	1	#	0	#	0	1	1	#	0111101	0.035	0.714	1	15.00	953	695	0.58		2	2
5	1	#	#	7	3	#	0	6	#	1	1	#	0	#	#	1	1	#	0111101	0.035	0.714	1	15.00	953	695	0.58		2	2
5	#	-5694.510;6112.520	#	#	#	#	#	4	#	0	0	#	0	0	#	#	0	#	1100110	0.006	0.600	1	64.10	696	696	0.42		5	10
5	#	#	-367.920;367.920	#	2	#	#	#	#	#	0	#	#	0	#	0	#	#	1000100	0.001	0.481	1	77.61	988	696	0.32		20	22
#	1	#	#	#	6	#	0	2	#	#	0	0	5	#	0	0	0	0	1001000	1.000	1.000	1	36.50	959	701	0.58		2	2
4	2	#	-347.760;347.760	1	#	#	0	3	#	0	0	#	#	#	0	#	#	0	1000100	0.035	0.714	1	102.33	705	705	0.53		3	3
4	2	#	-347.760;347.760	1	#	#	0	3	#	0	0	#	#	#	0	#	#	0	0100000	0.000	0.429	1	102.33	705	705	0.53		3	3
#	1	-4919.440;4937.440	-336.680;338.680	#	#	0	#	#	0	0	0	0	0	#	0	1	#	0	0101000	0.000	0.333	1	90.33	964	706	0.63		2	9
3	#	-4919.440;4937.440	#	#	#	0	#	#	0	0	0	0	0	0	0	1	#	0	0101100	0.000	0.357	1	84.50	964	706	0.63		2	8
#	#	#	-278.640;386.640	#	0	#	#	#	0	0	0	0	0	#	#	0	#	#	1000100	0.002	0.524	1	79.19	922	709	0.42		16	33
#	1	#	#	4	#	#	#	3	#	0	#	#	0	#	#	0	0	#	1000100	0.000	0.429	1	92.75	709	709	0.37		2	4
6	#	#	-131.040;131.040	10	1	0	#	#	#	1	#	#	#	0	#	0	0	0	1000100	1.000	1.000	1	42.50	969	711	0.53		2	2
6	#	-7727.690;7729.690	#	10	1	0	#	#	#	1	0	#	#	#	#	0	0	0	1000100	1.000	1.000	1	42.50	969	711	0.53		2	2
#	#	#	-64.120;218.120	2	0	#	0	4	#	#	#	#	0	#	#	0	1	#	1100101	1.000	1.000	1	50.00	712	712	0.42		2	2
1	4	-4971.620;8917.620	#	#	0	#	0	#	#	0	0	#	#	#	0	#	1	#	1000101	0.035	0.714	1	50.00	712	712	0.47		2	2
#	#	#	-216.720;216.720	#	#	0	0	#	#	#	#	#	#	#	#	#	#	#	1000000	0.000	0.173	1	55.42	989	714	0.16		87	106
#	3	3359.540;13664.460	#	#	0	0	#	#	#	#	#	#	22	0	0	0	#	1	0111100	1.000	1.000	2	27.50	974	716	0.47		2	2
#	3	#	#	6	0	0	0	4	#	#	0	#	22	0	0	0	#	1	0110000	0.000	0.143	1	41.75	974	716	0.63		2	4
#	1	-6846.620;7042.620	#	#	2	0	3	4	#	#	#	0	1	#	#	#	#	0	1000110	0.035	0.714	1	76.71	976	718	0.47		7	7
#	1	-6846.620;7042.620	#	#	#	0	3	#	#	#	0	#	1	#	#	#	#	#	1000110	0.000	0.451	1	74.57	976	718	0.32		9	13
#	#	#	#	#	#	0	#	#	#	#	0	#	#	#	0	#	0	0	0010101	0.000	0.037	1	82.44	966	722	0.26		6	135
#	#	#	#	#	#	0	#	#	0	#	0	#	2	#	0	#	#	#	0010100	0.000	0.286	1	66.50	851	722	0.26		2	4
#	#	#	#	1	1	0	0	#	#	1	#	1	#	#	#	#	1	1	0011000	0.000	-0.048	1	21.33	982	724	0.42		6	6
#	3	#	-287.280;287.280	1	#	#	#	#	#	1	1	1	0	#	#	#	0	#	1111101	1.000	1.000	1	18.67	725	725	0.42		3	3
5	#	-3451.310;3493.310	-187.520;195.520	10	7	#	#	#	#	#	#	0	#	0	0	0	#	#	0010100	1.000	1.000	1	95.50	985	727	0.47		2	2
5	1	-3451.310;3493.310	-187.520;195.520	10	7	#	#	#	#	#	#	0	#	0	#	0	0	#	0010100	1.000	1.000	1	95.50	985	727	0.53		2	2
4	#	#	#	#	#	0	#	3	0	#	#	0	#	#	#	0	0	#	0111000	0.000	0.297	1	96.10	990	732	0.37		2	13
#	2	#	-843.799;367.920	#	#	#	3	3	#	0	0	#	#	0	#	#	0	0	0001000	0.000	0.184	1	96.86	990	732	0.47		4	7
#	1	-3676.340;3940.340	-322.640;342.640	6	#	#	9	#	#	1	#	1	0	0	0	#	0	0	0010100	1.000	1.000	1	26.00	991	733	0.63		2	2
#	#	-7280.650;7280.650	-191.520;191.520	1	#	#	#	3	0	#	0	#	0	0	#	0	1	#	0010101	1.000	1.000	1	66.50	992	734	0.53		2	2
#	2	#	-367.920;367.920	#	#	0	#	3	0	0	0	#	#	#	#	#	#	#	1000000	0.000	0.200	1	96.10	736	736	0.37		6	10
#	#	-5488.490;5488.490	#	#	#	#	3	#	#	#	#	#	#	0	#	0	#	0	1100010	0.000	0.148	1	91.08	976	736	0.26		16	57
4	1	#	-158.280;10.996	#	#	#	0	1	#	0	0	0	#	#	0	0	0	0	0100000	1.000	1.000	1	94.50	996	738	0.63		2	2
6	#	-6532.610;7132.610	#	#	0	#	#	4	0	#	0	0	4	0	1	#	0	0	1011100	1.000	1.000	1	54.00	744	744	0.63		1	1
#	1	#	#	#	#	#	0	#	#	0	#	0	#	#	#	#	0	#	1000100	0.001	0.470	1	65.94	948	744	0.26		15	41
#	#	-4119.390;5488.490	-367.920;222.280	#	#	#	#	#	0	0	#	#	0	0	0	#	#	0	1000000	0.000	0.314	2	87.91	988	746	0.42		67	87
#	#	-4119.390;5488.490	-367.920;222.280	#	#	#	#	#	0	0	#	#	0	0	0	#	#	0	0001010	0.000	-0.123	1	87.91	966	746	0.42		8	87
5	#	#	-247.680;427.680	#	#	#	0	2	1	#	#	0	0	#	0	0	#	#	1100000	1.000	1.000	1	70.00	751	751	0.47		1	1
#	1	-3777.350;4063.350	#	#	#	#	0	2	1	#	#	0	0	#	0	0	#	#	1100000	1.000	1.000	1	70.00	751	751	0.47		1	1
#	4	-4919.440;3472.310	-317.520;338.680	1	#	#	#	#	0	0	#	#	0	#	#	#	1	#	0111100	0.002	0.543	1	52.20	882	753	0.42		3	5
#	#	-3472.310;4937.440	-336.680;317.520	#	#	#	#	#	#	#	0	0	#	0	0	1	1	#	0000100	0.000	-0.229	1	56.19	964	753	0.42		16	20
#	#	#	-267.120;367.920	1	#	0	3	3	#	#	0	0	0	#	1	0	0	0	0001000	0.000	0.429	1	68.00	883	754	0.63		1	1
#	#	-7485.670;7523.670	-367.920;267.120	#	#	#	3	3	#	#	#	0	#	#	#	#	0	#	0011010	0.000	0.041	1	93.03	883	754	0.32		1	31
#	#	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	0	#	#	#	1000100	0.000	0.365	1	79.72	988	756	0.21		92	176
6	#	#	#	1	1	0	#	3	0	#	#	#	#	#	0	#	0	#	0010000	0.000	0.429	1	43.80	887	758	0.42		5	5
6	#	#	-124.000;128.000	1	1	0	#	3	#	#	#	#	#	#	0	#	0	0	1010100	1.000	1.000	1	43.80	887	758	0.47		5	5
#	#	#	#	#	#	#	#	#	0	#	0	0	#	0	#	#	0	#	0101000	0.000	0.054	1	88.15	990	759	0.26		25	139
#	#	-12929.360;5488.490	-367.920;367.920	10	#	#	0	#	#	#	#	#	#	#	#	#	#	0	0001000	0.000	0.122	1	63.16	968	759	0.26		12	27
#	3	-2487.470;8041.470	-350.000;406.000	2	#	#	3	3	#	#	0	0	#	#	#	#	0	#	0001000	0.000	0.429	1	90.67	787	760	0.47		6	6
#	3	-2487.470;8041.470	-350.000;406.000	2	#	#	3	3	#	#	0	0	#	#	#	#	0	#	0010100	0.000	0.143	1	90.67	760	760	0.47		2	6
1	#	#	#	1	1	0	0	#	1	#	1	1	0	0	#	#	1	#	1111110	1.000	1.000	1	26.00	894	765	0.58		1	1
1	#	#	-347.760;347.760	1	1	0	#	#	1	#	1	#	0	0	#	#	1	0	0011010	0.000	0.143	1	26.00	894	765	0.58		1	1
#	#	#	-211.680;211.680	1	1	#	0	#	#	#	1	#	0	#	#	1	#	#	0000101	0.000	-0.229	1	24.20	943	771	0.37		8	10
#	#	#	-211.680;211.680	1	1	#	0	#	#	#	1	#	0	#	#	1	#	#	1100000	0.000	-0.114	1	24.20	943	771	0.37		10	10
#	4	-4556.410;4628.410	-326.640;338.640	#	#	1	2	#	#	#	#	0	#	#	#	#	#	#	1000000	0.000	-0.048	1	46.00	826	774	0.32		3	3
#	#	#	#	#	5	#	#	#	0	#	#	0	#	0	0	0	0	0	1101010	0.000	0.204	1	86.09	774	774	0.42		1	14
4	1	#	-551.519;164.280	#	#	#	0	#	#	#	0	0	#	0	0	#	0	0	0100000	0.000	0.429	1	76.71	996	775	0.53		4	7
4	1	#	-551.519;164.280	10	#	#	0	#	#	#	0	0	#	0	0	0	0	0	0100000	0.000	0.429	1	85.50	904	775	0.63		1	2
#	#	#	-367.920;367.920	#	#	0	#	#	0	0	0	#	50	0	0	#	#	0	1000100	0.035	0.714	1	45.00	776	776	0.47		1	1
#	4	#	#	#	#	#	#	#	#	0	0	1	#	0	#	0	0	#	1000100	0.035	0.714	1	58.67	930	776	0.37		3	3
3	#	-5530.500;5670.500	-238.920;244.920	#	0	#	0	#	#	0	#	#	#	0	#	0	#	#	0000100	0.000	0.429	1	72.67	909	780	0.42		3	3
1	#	#	#	1	#	0	#	#	0	1	1	#	0	#	0	#	#	0	1111101	1.000	1.000	1	31.00	911	782	0.47		1	1
1	#	#	#	1	#	0	0	#	0	1	#	#	0	#	0	1	#	0	0000100	0.000	-0.429	1	41.00	911	782	0.53		1	3
5	#	#	#	6	4	#	3	#	1	0	0	0	#	0	#	#	0	0	0010001	0.000	0.429	1	34.00	913	784	0.58		1	1
#	#	#	#	6	4	#	3	#	#	0	#	0	#	0	#	1	0	0	0110101	1.000	1.000	1	34.00	913	784	0.47		1	1
5	1	-6749.620;7139.620	-172.440;190.440	#	#	0	#	#	0	#	0	#	1	0	#	0	0	#	0100000	0.000	0.029	1	85.00	976	785	0.58		4	10
5	1	-6749.620;7139.620	-172.440;190.440	#	#	0	#	#	0	#	0	#	1	0	#	0	0	#	1000110	0.001	0.486	1	85.00	976	785	0.58		6	10
5	#	#	-367.920;367.920	#	2	0	3	#	#	#	0	#	#	#	#	#	0	#	1010110	0.000	0.381	1	77.57	785	785	0.37		1	12
#	#	-4976.470;4656.390	#	#	#	#	#	#	#	0	#	0	1	0	#	0	0	0	1000100	0.000	0.350	1	82.94	976	785	0.42		12	29
#	#	#	#	#	#	#	#	#	#	0	0	#	#	#	0	#	#	0	1000000	0.000	0.277	2	80.37	988	787	0.21		114	147
#	#	-4119.390;8145.660	-367.920;222.280	#	5	#	0	#	#	#	#	#	0	0	0	#	1	0	1000000	0.000	0.143	1	58.50	910	788	0.47		2	2
4	2	-6639.660;5488.490	#	#	5	#	#	#	0	0	0	#	#	0	#	0	#	0	1100011	0.000	0.238	1	88.00	788	788	0.53		1	6
#	#	#	-155.280;209.440	#	0	#	0	#	0	1	0	0	#	0	#	0	#	0	0010100	0.035	0.714	1	41.00	923	794	0.53		1	1
#	#	#	-153.440;167.280	#	0	#	#	3	0	#	0	0	#	#	0	#	0	0	1010100	0.015	0.657	1	75.91	923	794	0.47		8	15
#	#	#	-362.880;362.880	#	1	#	#	#	1	#	0	#	#	0	0	1	#	#	1111111	1.000	1.000	1	33.00	924	795	0.37		1	1
1	#	-7145.640;7191.640	-362.880;362.880	#	1	#	#	#	1	0	0	#	#	0	0	1	#	#	1111111	1.000	1.000	1	33.00	924	795	0.53		1	1
#	1	18817.680;25986.320	87.520;460.480	#	#	#	0	2	#	0	#	#	1	#	0	#	0	#	1001000	1.000	1.000	1	58.00	796	796	0.47		1	1
#	1	18817.680;25986.320	#	#	#	#	0	2	#	0	0	#	1	#	#	1	#	#	1001000	1.000	1.000	1	58.00	796	796	0.42		1	1
#	#	#	-367.920;367.920	#	#	#	#	#	0	#	0	#	#	#	#	1	0	0	1000000	0.000	0.276	1	83.13	966	797	0.32		15	15
#	1	#	#	#	#	#	0	#	#	#	#	0	#	0	#	1	#	0	1000100	0.000	0.403	1	73.82	926	797	0.32		6	11
#	#	#	#	1	1	0	0	3	0	#	#	0	#	#	#	0	0	#	0101000	0.000	0.029	1	63.60	927	798	0.47		1	5
#	#	-2665.330;4727.330	-320.560;324.560	#	#	0	#	#	#	0	#	#	#	#	#	#	0	#	0101010	0.000	-0.132	1	87.73	927	798	0.26		6	106
#	4	-7725.700;5427.480	-260.080;256.960	2	#	#	5	3	#	0	#	0	0	#	#	0	0	0	1010100	1.000	1.000	1	92.00	799	799	0.63		1	1
#	4	-5325.480;7955.700	-236.960;264.080	#	0	0	5	3	#	0	0	#	#	0	#	#	#	0	1010100	1.000	1.000	1	92.00	799	799	0.58		1	1
2	3	-4391.640;9945.640	#	#	#	0	3	2	0	#	0	#	#	#	0	#	#	#	0010100	1.000	1.000	1	89.00	931	802	0.47		1	1
#	#	#	-216.720;216.720	#	#	0	0	#	#	#	#	#	#	#	#	#	#	#	0000001	0.000	-0.171	1	55.43	982	803	0.16		16	72
#	#	#	-216.720;216.720	#	#	0	0	#	#	#	#	#	#	#	#	#	#	#	0101000	0.000	-0.028	1	55.43	982	803	0.16		26	72
6	3	#	#	1	1	0	#	4	1	1	1	#	5	#	0	#	0	0	1011100	1.000	1.000	1	17.00	933	804	0.68		1	1
6	3	#	#	1	1	0	#	4	1	1	1	1	#	#	#	#	0	0	0011100	0.035	0.714	1	17.00	933	804	0.63		1	1
4	#	-8216.740;8360.740	-128.040;134.040	1	5	0	3	#	0	0	0	0	0	#	0	0	0	0	0110100	1.000	1.000	1	109.00	935	806	0.84		1	1
#	4	#	#	#	5	0	3	#	0	0	0	#	#	#	#	0	#	0	0110100	1.000	1.000	1	109.00	935	806	0.47		1	1
#	2	#	#	#	1	#	3	3	0	#	0	#	1	#	0	0	#	#	0011100	1.000	1.000	1	101.00	936	807	0.47		1	1
1	4	#	#	2	0	#	3	2	0	0	#	#	0	#	#	#	0	0	0010100	1.000	1.000	1	98.00	941	812	0.58		1	1
1	#	-7035.630;7077.630	-186.520;196.520	#	#	#	#	#	0	0	#	#	0	#	#	0	0	0	0010100	0.000	0.393	1	72.88	941	812	0.47		4	8
#	#	-3403.320;3765.320	-367.920;367.920	#	#	#	0	2	#	#	0	#	0	#	#	1	#	0	1001000	1.000	1.000	1	110.00	813	813	0.42		1	1
#	#	#	#	#	3	#	0	#	#	0	0	0	#	#	#	1	#	#	1000000	0.035	0.714	1	110.00	813	813	0.32		1	1
6	#	#	#	#	#	0	#	7	0	2	#	1	#	#	0	#	1	#	1111101	1.000	1.000	1	27.00	943	814	0.42		1	1
#	#	-3737.370;11548.133	-339.720;345.720	#	0	#	#	6	1	0	0	0	#	#	#	1	#	1	1000100	0.000	-0.143	1	26.50	945	816	0.53		2	2
#	#	-3737.370;11548.133	-339.720;345.720	#	0	#	#	6	1	0	0	0	#	#	#	1	#	1	0111010	0.000	0.429	1	26.50	945	816	0.53		2	2
4	#	#	-167.360;338.640	#	#	3	0	#	0	#	#	#	0	#	0	#	0	#	1000000	0.000	0.371	1	71.60	857	817	0.42		4	5
#	1	-5488.490;5488.490	-174.440;175.360	3	5	#	#	#	0	#	#	#	#	0	#	#	#	0	1011000	1.000	1.000	1	68.00	817	817	0.42		1	1
5	#	-6640.740;5680.360	-278.520;356.520	6	2	0	3	#	#	0	0	#	0	0	#	1	#	#	1000100	0.035	0.714	1	54.00	947	818	0.63		1	1
#	#	-2384.360;9936.740	#	#	#	0	#	3	#	#	#	#	0	0	#	1	#	#	1100100	0.001	0.492	1	84.00	947	818	0.32		3	9
#	#	#	#	#	1	0	0	6	#	#	#	0	#	#	#	#	#	#	0100000	0.000	-0.143	1	47.00	821	821	0.26		2	2
#	#	#	#	#	1	0	0	6	#	#	#	0	#	#	#	#	#	#	1000100	0.000	0.143	1	47.00	821	821	0.26		2	2
2	#	-4839.680;10393.680	#	2	#	0	3	#	#	#	0	0	1	0	0	0	#	0	0011100	1.000	1.000	1	88.00	823	823	0.63		2	2
5	1	-7055.630;7057.630	-171.400;181.400	#	#	#	0	6	#	1	1	#	0	#	0	1	#	#	1111101	1.000	1.000	1	16.00	953	824	0.58		1	1
5	1	#	#	7	#	0	0	#	#	1	1	#	0	#	0	1	1	#	0111101	0.035	0.714	1	16.00	953	824	0.58		1	1
#	1	1496.280;17625.720	#	#	6	#	0	2	#	#	0	0	5	#	0	0	0	0	1001000	1.000	1.000	1	40.00	959	830	0.63		1	1
5	1	#	685.440;1330.560	#	6	#	0	2	0	0	#	0	5	#	0	0	0	#	1001000	1.000	1.000	1	40.00	959	830	0.68		1	1
#	1	#	-221.760;221.760	#	5	0	#	#	0	0	#	0	#	#	#	0	#	#	0110100	0.035	0.714	1	64.00	833	833	0.42		1	1
4	#	#	#	10	5	0	3	4	0	#	0	#	#	#	#	0	#	0	1010100	0.035	0.714	1	64.00	833	833	0.53		1	1
4	#	#	#	#	1	0	0	#	#	#	0	0	0	0	0	0	0	0	1100100	1.000	1.000	1	109.50	834	834	0.63		2	2
#	#	-4919.440;4937.440	#	#	1	0	#	#	0	0	0	0	0	#	0	1	1	0	0101100	1.000	1.000	1	90.00	964	835	0.63		1	1
3	#	-4919.440;4937.440	-336.680;338.680	#	#	0	#	3	0	0	0	0	0	0	#	1	#	0	0101100	0.000	0.314	1	90.60	964	835	0.68		1	5
5	1	#	-169.360;173.360	#	#	#	#	3	2	0	#	#	#	1	#	1	0	0	0011000	0.035	0.714	1	26.50	968	839	0.53		2	2
5	1	#	-169.360;173.360	#	#	#	#	3	2	0	#	#	#	1	#	1	0	0	1000000	0.000	0.429	1	26.50	968	839	0.53		2	2
#	#	-7727.690;7729.690	-131.040;282.240	10	#	0	#	#	#	#	#	#	0	0	#	0	#	#	1000100	0.000	0.286	1	75.70	969	840	0.37		6	10
#	#	#	-282.240;131.040	#	1	#	0	#	#	1	0	#	#	#	#	0	0	0	0000100	0.001	0.500	1	40.50	969	840	0.42		4	4
3	#	#	#	#	1	#	#	3	#	0	#	#	0	0	0	#	#	#	1000100	0.000	0.429	1	89.75	842	842	0.37		2	4
#	4	#	#	#	#	#	#	#	0	0	0	#	#	0	#	#	#	#	1001100	0.000	0.249	1	72.18	842	842	0.26		7	35
#	1	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	0	0	#	#	#	1000100	0.000	0.451	1	86.90	988	843	0.32		33	51
#	#	#	#	#	#	#	#	#	#	0	0	#	#	#	#	#	#	#	1000100	0.000	0.340	1	79.12	988	843	0.11		71	133
#	3	3359.540;13664.460	#	6	0	0	0	4	#	#	0	#	22	0	0	0	#	1	0111100	1.000	1.000	1	29.00	974	845	0.68		1	1
#	3	#	#	#	#	0	0	4	#	#	#	#	22	0	0	0	#	1	0110000	0.000	0.429	1	29.00	974	845	0.47		1	1
#	#	#	#	8	#	#	3	#	0	#	0	0	#	0	#	#	#	0	1100110	0.555	0.943	1	77.70	976	847	0.37		9	10
#	#	#	#	#	0	0	#	#	0	#	0	#	5	#	0	#	#	0	0010100	1.000	1.000	1	83.00	978	849	0.37		1	1
1	#	#	-172.400;180.400	#	#	#	#	2	#	#	0	0	5	#	#	#	#	0	0010100	1.000	1.000	1	83.00	978	849	0.37		1	1
#	#	-6272.560;6272.560	#	1	#	#	#	3	#	0	#	#	#	#	#	#	#	0	0101000	0.000	0.039	1	74.76	927	850	0.26		2	11
#	#	-6272.560;6272.560	#	1	#	#	#	3	#	0	#	#	#	#	#	#	#	0	1000000	0.000	0.117	1	74.76	850	850	0.26		5	11
#	#	#	#	#	#	0	#	#	0	#	#	#	2	#	0	#	#	0	0010101	0.000	0.286	1	71.00	851	851	0.26		1	2
1	#	-3472.310;3472.310	-378.000;378.000	1	1	0	0	6	1	#	#	1	4	0	0	#	1	1	1111101	1.000	1.000	2	23.00	982	853	0.79		1	1
#	#	#	#	1	1	0	#	6	1	1	1	1	#	#	#	1	1	1	1101000	0.000	0.286	1	21.50	982	853	0.58		2	2
5	#	-3451.310;3493.310	#	10	7	#	2	2	#	#	#	0	#	0	0	0	0	#	0010100	1.000	1.000	1	101.00	985	856	0.58		1	1
4	4	-5053.480;5699.480	#	#	#	#	0	#	#	0	0	#	0	0	#	#	0	0	1100100	0.035	0.714	1	74.00	857	857	0.53		1	2
4	4	-4269.410;4915.410	-174.440;188.440	#	#	#	#	#	0	0	0	#	#	0	#	#	0	0	1100100	0.002	0.524	1	76.78	857	857	0.53		2	9
3	4	-6475.600;6965.600	#	#	#	0	0	#	0	1	#	#	0	0	0	0	#	#	1010100	1.000	1.000	1	36.67	989	860	0.58		3	3
3	4	#	#	#	#	#	0	#	0	#	1	#	#	0	0	#	#	0	1010100	1.000	1.000	1	30.00	989	860	0.42		1	1
#	#	#	#	#	#	0	3	3	#	#	0	0	#	#	#	0	0	#	0101000	0.000	0.143	1	94.76	990	861	0.37		3	16
4	2	#	-367.920;367.920	#	#	0	#	3	#	#	0	0	#	#	#	#	0	0	0111000	0.000	0.143	1	106.75	990	861	0.47		1	4
#	1	#	-322.640;342.640	#	#	0	#	#	#	#	0	#	0	0	0	#	#	0	0010100	0.000	0.155	1	84.93	991	862	0.42		6	23
#	#	-3676.340;3940.340	#	6	#	#	#	#	0	1	#	#	#	#	0	#	0	#	0010100	0.121	0.810	1	36.00	991	862	0.32		3	3
#	1	#	-213.360;381.360	#	#	#	#	2	0	0	0	0	1	#	0	#	#	#	0100100	0.000	0.314	1	80.80	998	869	0.47		1	5
#	#	#	-213.360;381.360	#	#	1	#	2	0	0	0	0	#	#	0	#	#	#	0100100	1.000	1.000	2	43.00	998	869	0.42		1	1
2	#	-4132.370;4156.370	-586.297;267.120	1	1	0	#	6	#	#	#	#	0	0	#	1	1	1	1111100	0.100	1.000	1	12.00	878	878	0.63		0	0
#	#	-5488.490;3472.310	#	#	1	#	#	4	0	0	0	#	#	#	#	#	1	#	0101000	0.000	-0.143	1	75.00	882	882	0.37		0	1
#	4	-3472.310;4937.440	-336.680;367.920	#	#	#	#	#	#	#	#	#	#	#	#	1	#	#	0111100	0.000	0.357	1	43.12	982	882	0.21		7	8
#	#	#	-267.120;367.920	1	#	#	3	3	#	#	0	0	0	#	1	0	0	0	0001000	0.000	0.429	1	68.00	883	883	0.58		0	0
#	2	-2745.280;7174.610	-219.760;275.120	10	5	0	#	#	#	0	0	0	1	0	#	1	#	0	1101000	1.000	1.000	1	76.00	886	886	0.68		1	1
#	#	-6490.610;3527.280	-259.120;223.760	10	5	#	#	5	0	0	#	#	1	0	#	1	1	0	0101000	0.000	0.400	1	45.20	886	886	0.63		0	0
6	#	#	#	1	#	0	#	3	#	#	#	#	#	#	0	#	0	0	1010100	1.000	1.000	1	53.00	887	887	0.37		2	2
4	#	-7897.740;8679.740	-367.920;367.920	10	#	0	#	4	#	#	0	0	#	0	#	#	#	#	1000100	0.000	-0.143	1	62.33	888	888	0.47		1	3
