Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-71.590;-60.036	-0.013;0.117	-0.054;0.195	#	#	0.572;5.139	#	-0.050;0.172	#	#	#	0.412;0.630	0.317;0.772	#	#	#	#	#	#	0.059;0.121	#	1.334;1.632	100000	0.237	0.750	1	65.25	9988	9512	0.41		3	4
-71.590;-60.036	#	#	0.100;0.168	#	#	#	#	#	#	-0.251;0.569	#	0.317;0.772	#	#	#	#	1.808;3.495	#	#	-0.157;1.727	1.075;2.164	100000	1.000	1.000	1	51.00	9903	9512	0.32		1	1
-80.845;-57.309	0.048;0.128	-0.026;0.196	#	#	#	0.149;0.313	#	-0.199;0.258	#	-0.068;0.315	0.488;0.679	0.279;0.481	#	0.004;0.012	#	#	#	#	0.069;0.117	#	-0.492;0.639	000001	1.000	1.000	1	145.57	9945	9513	0.50		13	13
-77.068;-57.309	#	#	#	-0.287;0.313	#	0.149;0.313	#	-0.199;0.258	#	#	#	#	0.014;0.105	#	0.144;1.031	-0.224;0.747	-0.113;2.724	0.178;0.696	#	0.136;1.661	#	000001	0.029	0.492	1	76.47	9992	9513	0.45		29	59
#	-0.006;0.126	0.204;0.286	#	#	0.457;7.547	#	0.152;0.420	#	#	#	0.259;0.646	#	0.044;0.155	#	-0.499;0.947	#	-0.749;3.168	0.406;0.651	#	0.837;1.269	#	000110	0.031	0.500	1	37.50	9905	9514	0.45		1	2
-78.389;-63.411	#	#	0.039;0.159	-0.598;0.724	#	0.201;0.338	0.071;0.182	#	1.091;4.424	#	#	0.138;0.369	#	#	#	#	#	#	#	#	0.949;1.775	011000	0.010	0.400	1	51.60	9906	9515	0.36		2	5
-97.933;-80.815	#	#	#	#	#	-0.027;0.173	#	0.249;1.036	6.429;10.626	0.547;1.336	#	-0.047;0.217	#	0.004;0.010	0.005;1.008	#	#	#	#	0.511;1.581	#	001100	0.078	0.600	1	49.20	9907	9516	0.41		3	5
#	-0.014;0.114	#	0.189;0.283	#	3.306;10.305	#	0.318;0.436	#	6.429;10.626	#	#	-0.047;0.217	#	0.004;0.010	#	#	#	0.145;0.775	0.060;0.108	0.868;1.718	#	001100	1.000	1.000	1	64.00	9907	9516	0.45		2	2
-90.190;-78.208	-0.005;0.081	0.121;0.305	0.236;0.303	#	#	#	#	0.564;1.145	#	#	0.589;0.753	-0.127;0.341	0.010;0.092	0.002;0.013	#	0.741;1.410	-0.523;1.311	0.131;0.602	0.060;0.106	0.588;1.686	-0.381;0.678	001100	1.000	1.000	1	54.00	9909	9518	0.68		1	1
-90.190;-78.208	#	0.121;0.305	0.236;0.303	#	#	#	#	0.564;1.145	#	1.091;1.473	0.589;0.753	-0.127;0.341	0.010;0.092	0.002;0.013	#	#	-0.523;1.311	#	0.060;0.106	0.588;1.686	-0.381;0.678	001100	1.000	1.000	1	54.00	9909	9518	0.59		1	1
#	#	#	-0.006;0.145	#	-0.049;7.568	0.013;0.177	-0.057;0.044	#	-2.859;5.658	#	#	#	-0.015;0.083	#	#	-0.198;0.371	#	#	#	0.115;1.587	-0.057;0.625	100001	1.000	1.000	1	60.00	9910	9519	0.41		2	2
#	-0.015;0.107	0.019;0.155	#	#	#	0.252;0.434	-0.044;0.217	#	-2.247;5.955	-0.309;0.603	0.287;0.587	0.367;0.664	-0.020;0.084	0.004;0.014	#	#	2.493;4.170	0.168;0.522	#	-0.472;1.147	#	110000	0.000	0.200	1	57.40	9912	9521	0.59		2	10
-106.206;-74.893	#	0.171;0.381	#	-0.417;0.355	6.320;9.565	-0.063;0.123	0.067;0.339	#	6.053;9.139	#	#	-0.103;0.563	0.023;0.087	0.002;0.010	#	0.768;1.287	#	#	#	0.577;2.740	-0.324;0.430	001100	0.004	0.333	1	43.00	9913	9522	0.59		1	3
-67.240;-55.062	0.014;0.105	#	#	#	#	#	#	0.189;0.473	-0.136;6.900	#	0.341;0.656	#	#	#	-0.888;-0.001	#	0.925;3.116	#	0.054;0.112	-0.071;1.768	#	010000	0.078	0.600	1	42.40	9914	9523	0.41		3	5
#	#	0.046;0.167	#	-0.505;0.676	3.288;9.259	0.085;0.312	#	0.253;0.450	#	0.115;0.744	#	#	#	#	0.531;1.437	-0.178;0.943	0.540;1.237	0.140;0.516	#	#	-0.042;0.874	001000	0.014	0.429	1	44.57	9958	9527	0.50		3	7
-99.216;-75.252	#	#	0.064;0.130	#	#	-0.069;0.127	#	#	#	0.153;0.634	#	#	0.023;0.103	#	0.370;0.847	#	-0.012;1.118	0.180;0.723	#	1.068;2.001	#	000111	0.031	0.500	1	48.50	9919	9528	0.41		1	2
-80.673;-63.984	#	0.054;0.152	#	#	#	#	#	#	#	0.216;0.574	0.391;0.550	-0.080;0.197	0.012;0.123	#	#	#	0.238;1.265	0.414;1.025	#	0.269;1.284	-0.170;0.539	001110	0.074	0.594	1	79.03	9975	9529	0.45		19	32
-80.673;-63.984	#	#	#	-0.544;0.638	#	#	#	#	1.047;5.737	0.216;0.574	0.391;0.550	-0.080;0.197	#	#	#	#	0.238;1.265	0.414;1.025	#	0.269;1.284	-0.170;0.539	001110	0.046	0.541	1	79.05	9975	9529	0.45		20	37
#	#	#	0.149;0.233	-0.212;0.458	3.140;6.145	#	#	0.200;0.519	#	-0.279;0.700	#	#	#	0.003;0.012	#	0.087;0.853	#	#	0.072;0.102	#	0.531;1.303	011000	0.031	0.500	1	31.00	9922	9531	0.41		1	2
#	-0.009;0.136	#	0.119;0.233	#	#	#	#	#	-0.011;4.803	#	0.317;0.727	#	#	#	#	#	#	#	0.072;0.111	#	0.531;1.303	011000	0.017	0.444	1	44.63	9997	9531	0.27		8	18
-102.826;-82.714	#	#	0.084;0.262	#	#	#	0.051;0.182	#	#	0.085;0.924	0.481;0.672	#	0.009;0.137	0.003;0.013	-0.189;0.602	#	-0.177;2.151	0.067;0.866	#	#	#	011100	0.001	0.250	1	58.75	9923	9532	0.45		1	4
-88.995;-69.201	-0.014;0.103	0.017;0.167	#	-0.505;0.676	#	0.103;0.409	#	0.253;0.698	-0.056;8.145	#	#	#	#	0.003;0.014	0.105;0.625	#	#	0.466;0.753	0.077;0.101	0.573;1.426	0.081;0.656	001000	0.006	0.561	1	67.70	9533	9533	0.59		0	0
#	#	#	#	-0.505;0.676	#	#	#	0.253;0.450	1.884;5.093	0.115;0.744	0.371;0.646	-0.050;0.267	0.106;0.128	#	0.531;1.437	#	#	#	0.039;0.101	#	#	001000	0.010	0.400	1	44.20	9918	9535	0.41		2	5
-70.102;-52.833	-0.015;0.100	#	#	#	-3.102;9.535	-0.040;0.151	#	#	#	#	0.389;0.573	#	#	#	-0.254;0.391	#	2.270;4.392	0.070;0.658	0.059;0.109	-0.609;1.776	#	110000	1.000	1.000	1	30.00	9927	9536	0.45		1	1
-90.331;-62.428	0.107;0.135	0.018;0.155	0.013;0.110	#	#	#	#	#	-2.247;5.282	#	0.386;0.573	#	#	0.008;0.014	#	-0.008;0.473	#	#	0.023;0.111	-0.099;0.988	#	110000	0.000	0.000	1	32.00	9536	9536	0.45		0	1
#	-0.005;0.128	#	#	#	-0.392;2.973	#	-0.030;0.196	-0.340;0.481	#	-0.119;0.399	0.474;0.730	0.279;0.688	-0.005;0.088	#	#	-0.037;0.398	#	0.178;0.696	#	-0.434;2.056	#	000001	0.037	0.519	1	81.78	9998	9537	0.50		14	27
#	-0.005;0.128	#	#	#	-0.392;2.973	#	-0.030;0.196	-0.340;0.481	#	#	0.474;0.730	0.279;0.688	-0.005;0.088	#	#	#	1.041;3.095	0.178;0.696	#	-0.434;2.056	#	000001	0.003	0.308	1	61.36	9998	9537	0.45		4	13
#	#	#	0.143;0.328	#	#	0.042;0.292	0.198;0.457	#	0.231;6.156	-0.092;0.661	#	0.073;0.476	#	#	#	#	#	0.150;0.423	0.063;0.102	0.545;1.396	0.328;0.795	100000	1.000	1.000	1	37.50	9929	9538	0.45		2	2
#	#	#	#	-0.361;0.414	-1.542;6.561	0.042;0.292	0.198;0.457	#	0.231;6.156	0.013;0.556	#	#	#	#	0.283;1.189	-0.300;0.704	0.909;1.764	#	#	0.545;1.396	0.328;0.929	100000	1.000	1.000	1	40.00	9929	9538	0.50		1	1
#	#	#	0.026;0.208	0.371;1.217	-1.337;6.235	#	0.071;0.179	#	#	-0.311;0.614	0.477;0.718	0.286;0.451	#	0.004;0.010	#	#	#	#	0.064;0.126	#	#	010001	0.004	0.333	1	47.00	9930	9539	0.41		1	3
-91.250;-62.151	#	#	0.026;0.208	0.371;1.217	-1.337;6.235	#	0.071;0.179	#	#	-0.311;0.614	0.477;0.718	0.286;0.451	#	#	#	#	#	#	0.064;0.126	#	#	010001	0.000	0.200	2	41.80	9930	9539	0.41		1	5
#	0.019;0.070	0.047;0.231	0.070;0.185	#	#	0.025;0.262	-0.013;0.155	-0.172;0.564	0.536;5.261	#	0.188;0.623	-0.118;0.278	#	#	0.817;1.357	-0.299;0.806	-0.852;1.065	-0.051;0.589	#	#	-0.425;0.580	000011	0.000	0.091	2	59.98	9932	9541	0.64		1	11
#	#	#	#	#	3.114;12.128	#	0.019;0.172	#	#	0.119;0.662	0.306;0.543	#	#	#	0.176;1.397	0.446;1.216	#	0.269;0.927	#	#	-0.363;0.604	000110	0.000	0.167	1	64.68	9933	9542	0.36		2	12
#	#	-0.013;0.102	-0.006;0.053	#	#	0.116;0.412	-0.029;0.139	#	#	#	#	-0.030;0.399	#	0.006;0.014	#	-0.510;0.729	#	#	0.056;0.118	#	#	100001	0.285	0.778	1	79.89	9960	9543	0.36		7	9
#	#	-0.013;0.102	-0.006;0.053	1.176;2.198	#	#	#	#	#	#	0.379;0.587	-0.030;0.399	#	#	#	#	#	#	0.056;0.124	#	#	100001	0.004	0.333	1	72.33	9934	9543	0.27		1	3
-84.445;-68.184	0.015;0.073	0.033;0.224	0.030;0.197	#	3.422;11.753	-0.036;0.110	#	0.116;0.413	#	-0.040;0.824	0.303;0.543	#	#	#	#	#	#	0.559;0.927	0.043;0.110	1.594;2.554	-0.363;0.306	000110	1.000	1.000	1	75.00	9935	9544	0.59		1	1
#	#	-0.006;0.258	0.030;0.197	#	3.422;11.753	-0.059;0.191	#	#	#	-0.040;0.824	0.303;0.543	-0.079;0.192	#	#	#	-0.134;0.854	#	0.559;0.927	0.043;0.110	#	-0.363;0.306	000110	0.016	0.438	1	76.80	9935	9544	0.50		7	16
-90.927;-60.036	0.026;0.086	#	#	#	#	#	#	#	#	#	#	0.317;0.502	0.044;0.062	#	#	#	#	#	0.088;0.120	#	0.310;1.154	100000	0.001	0.250	1	106.25	9936	9545	0.27		1	4
#	0.068;0.159	#	0.015;0.178	#	3.399;6.644	#	0.024;0.243	#	#	#	#	-0.035;0.368	0.088;0.209	0.004;0.012	-0.092;0.545	-0.153;0.667	-0.563;1.217	0.092;0.412	#	0.288;1.880	-0.095;0.353	001010	0.004	0.333	1	63.00	9938	9547	0.59		1	3
-69.187;-55.921	#	#	0.062;0.132	0.017;0.457	#	#	0.030;0.164	#	#	#	#	0.065;0.356	0.006;0.108	0.000;0.013	#	-0.142;0.461	#	0.417;0.831	#	#	0.221;0.993	100010	0.004	0.333	1	37.33	9939	9548	0.45		1	3
-73.685;-55.062	0.026;0.122	0.117;0.276	#	-0.273;0.273	3.779;8.346	0.011;0.343	0.148;0.305	#	#	-0.267;0.560	#	#	#	0.002;0.011	#	#	#	0.058;0.670	#	#	-0.240;0.281	010000	0.000	0.200	1	51.80	9940	9549	0.50		1	5
-73.685;-55.062	0.026;0.122	0.117;0.276	0.044;0.146	#	#	0.011;0.343	0.121;0.148	#	#	-0.267;0.560	#	#	#	0.002;0.011	#	#	#	0.058;0.670	#	#	-0.240;0.281	010000	0.000	0.000	1	142.00	9549	9549	0.45		0	1
#	-0.011;0.091	#	#	0.336;0.971	#	0.021;0.438	#	0.126;0.730	#	0.057;0.715	0.468;0.709	#	0.012;0.075	#	-0.366;0.965	#	0.218;1.484	0.092;0.412	#	0.214;1.419	-0.169;0.585	001010	0.001	0.222	1	44.44	9941	9550	0.55		2	9
-67.240;-55.062	-0.117;0.116	0.091;0.180	0.040;0.105	#	-0.110;8.543	#	-0.006;0.140	0.189;0.317	#	#	0.341;0.592	0.006;0.544	#	0.004;0.014	#	#	#	#	#	#	-0.197;1.042	010000	0.010	0.400	1	47.60	9943	9552	0.50		2	5
#	0.027;0.112	#	0.043;0.181	#	1.712;5.798	-0.000;0.250	#	#	5.579;9.900	0.049;0.649	0.322;0.622	#	0.007;0.134	#	-0.225;0.836	#	0.720;3.219	0.238;0.690	#	#	#	010100	0.000	0.167	1	51.67	9944	9553	0.50		1	6
#	#	#	#	-0.126;0.879	#	#	0.088;0.333	0.162;0.836	5.579;9.900	#	#	-0.060;0.316	0.007;0.134	#	#	#	#	0.238;0.690	0.065;0.102	1.185;2.283	#	010100	0.000	0.053	1	40.36	9944	9553	0.41		1	19
-77.068;-57.309	0.048;0.128	-0.026;0.196	#	#	#	0.149;0.313	-0.060;0.227	-0.199;0.258	#	#	#	0.279;0.481	0.014;0.105	0.004;0.012	#	-0.224;0.747	-0.113;1.119	#	0.033;0.117	0.136;1.661	-0.075;1.038	000001	1.000	1.000	1	137.72	9963	9554	0.64		15	15
-75.555;-57.309	0.047;0.128	-0.026;0.196	0.007;0.189	#	#	0.149;0.313	#	-0.199;0.258	#	#	#	0.279;0.481	#	0.004;0.012	0.144;1.031	-0.224;0.747	#	#	0.069;0.117	0.136;1.661	-0.492;0.639	000001	1.000	1.000	1	137.72	9963	9554	0.59		15	15
-101.595;-83.822	-0.029;0.134	-0.007;0.228	0.035;0.201	#	#	#	0.034;0.170	#	2.813;6.146	#	#	#	#	#	-0.744;1.147	0.023;0.721	#	0.266;0.737	#	0.770;2.279	#	001100	0.031	0.500	1	44.33	9946	9555	0.45		3	6
-101.595;-83.822	-0.029;0.134	-0.007;0.228	#	#	#	-0.042;0.144	0.034;0.170	#	#	#	#	#	0.008;0.085	0.001;0.011	#	0.023;0.721	#	-0.155;0.737	#	0.868;1.581	#	001100	0.078	0.600	1	46.20	9946	9555	0.45		3	5
-87.699;-49.132	#	0.118;0.345	#	#	-0.615;7.362	-0.061;0.162	-0.028;0.229	#	#	#	0.482;0.651	-0.049;0.228	0.057;0.108	#	#	#	0.462;1.603	0.172;0.452	#	#	-0.068;0.704	011000	0.237	0.750	1	55.75	9947	9556	0.50		6	8
-103.893;-79.073	-0.030;0.090	#	0.052;0.166	#	3.622;9.828	#	#	#	0.336;6.384	0.030;0.523	0.173;0.550	-0.102;0.202	#	#	0.155;1.506	#	#	#	0.062;0.107	0.439;2.031	#	001110	0.021	0.462	1	66.60	9959	9557	0.50		6	13
#	0.033;0.221	0.138;0.206	#	#	#	#	#	#	1.582;6.272	0.323;0.779	#	#	-0.001;0.110	#	-0.242;0.897	#	-0.571;1.859	0.152;0.792	0.065;0.100	#	0.186;1.478	111000	0.002	0.286	1	45.22	9977	9558	0.45		4	14
#	-0.014;0.144	0.138;0.206	#	#	#	-0.124;0.217	0.106;0.206	#	#	#	0.559;0.772	-0.164;0.356	#	0.005;0.012	#	#	#	0.143;0.689	#	0.145;1.929	#	111000	0.010	0.400	1	49.20	9977	9558	0.41		4	10
-85.785;-70.379	0.063;0.118	-0.023;0.161	0.007;0.115	#	0.263;5.551	#	-0.030;0.196	-0.246;0.258	#	#	#	#	0.024;0.121	#	#	-0.239;0.588	-0.497;0.958	#	0.069;0.116	#	#	000001	0.048	0.545	1	86.96	9950	9559	0.50		6	11
-88.419;-72.753	0.033;0.193	#	0.006;0.183	#	-0.987;6.644	#	0.024;0.243	#	3.346;11.986	#	#	-0.035;0.536	0.087;0.209	#	#	#	#	0.063;0.571	0.070;0.096	#	#	001010	0.003	0.312	1	47.07	9951	9560	0.45		5	16
-83.451;-72.753	#	0.043;0.125	#	#	-0.054;6.644	0.137;0.351	#	-0.140;0.730	#	#	#	#	0.088;0.209	0.004;0.014	-0.366;0.882	-0.027;0.801	0.783;1.386	0.063;0.571	0.079;0.101	0.288;1.880	#	001010	0.328	0.800	1	55.80	9951	9560	0.59		4	5
-63.802;-47.754	0.054;0.168	#	#	-0.200;0.305	#	#	#	-0.013;0.317	#	#	0.328;0.552	#	-0.015;0.058	0.005;0.012	#	#	#	#	#	#	-0.327;0.625	100001	1.000	1.000	1	91.33	9983	9561	0.36		6	6
-63.802;-47.754	0.054;0.168	#	#	-0.200;0.305	#	#	#	-0.013;0.317	#	#	0.328;0.552	#	-0.015;0.058	0.005;0.014	#	#	#	#	#	#	0.299;0.625	100001	1.000	1.000	1	87.00	9657	9561	0.36		1	1
#	-0.030;0.090	0.038;0.139	#	#	#	-0.025;0.202	-0.002;0.132	-0.106;0.878	-3.687;6.384	0.030;0.420	0.170;0.550	-0.102;0.204	#	#	0.408;1.102	0.255;1.000	#	#	#	0.269;1.284	-0.359;0.539	001110	0.040	0.526	1	68.53	9975	9564	0.59		10	19
#	#	#	0.261;0.332	#	-1.115;7.659	0.018;0.236	0.088;0.364	#	0.708;6.386	#	0.741;0.904	#	#	0.003;0.019	#	0.322;0.823	#	-0.081;0.606	#	0.145;0.886	#	000001	1.000	1.000	1	18.00	9956	9565	0.45		1	1
#	0.007;0.132	#	0.261;0.332	#	#	0.018;0.236	#	0.282;0.783	#	#	0.741;0.904	-0.005;0.365	#	0.003;0.019	#	-0.047;0.823	#	-0.081;0.606	0.054;0.109	#	#	000001	1.000	1.000	1	18.00	9956	9565	0.45		1	1
#	0.093;0.136	0.151;0.194	#	-0.432;0.458	#	#	#	#	#	#	#	#	#	#	0.364;1.083	#	#	0.172;0.417	#	#	#	011000	0.000	0.000	1	38.00	9566	9566	0.23		0	1
-79.999;-65.829	#	#	0.060;0.180	#	0.623;7.834	#	-0.050;0.222	0.015;0.448	#	0.160;0.468	0.292;0.619	0.038;0.434	0.075;0.084	-0.001;0.017	0.330;1.155	0.099;0.853	#	#	#	#	#	011000	0.002	0.278	1	55.03	9957	9566	0.55		5	18
#	#	#	0.025;0.156	-0.397;0.397	5.675;9.259	0.085;0.312	#	-0.050;0.450	#	0.115;0.744	#	-0.027;0.267	0.047;0.135	#	0.531;1.437	#	0.540;1.237	0.140;0.516	#	#	#	001000	0.031	0.500	1	31.00	9958	9567	0.50		1	2
-84.098;-79.073	-0.030;0.090	0.019;0.213	#	#	3.622;10.833	-0.107;0.161	#	#	#	0.030;0.523	#	-0.180;0.141	#	0.003;0.013	#	#	0.084;1.076	0.526;1.138	#	0.439;2.031	#	001110	0.078	0.600	1	87.00	9959	9568	0.50		3	5
-103.893;-79.073	-0.030;0.090	#	0.016;0.166	#	3.622;10.833	#	#	0.074;0.713	0.336;6.384	0.030;0.523	#	-0.180;0.275	#	#	#	#	0.084;1.076	0.526;1.138	0.062;0.107	0.439;2.031	-0.404;0.560	001110	1.000	1.000	1	101.00	9959	9568	0.59		2	2
#	#	-0.013;0.214	-0.006;0.053	#	#	0.116;0.412	-0.029;0.139	#	#	#	#	-0.030;0.399	0.031;0.108	0.006;0.013	#	#	#	#	0.056;0.118	#	#	100001	0.132	0.667	1	79.22	9960	9569	0.36		6	9
#	#	-0.013;0.102	-0.006;0.053	#	#	0.116;0.412	-0.029;0.139	#	#	#	0.379;0.587	-0.030;0.399	#	#	#	#	0.474;2.802	#	0.056;0.118	#	#	100001	0.186	0.714	1	90.14	9960	9569	0.36		5	7
-74.790;-62.808	#	#	#	0.254;1.224	#	0.356;0.588	-0.014;0.130	-0.102;0.354	-0.917;6.860	#	0.187;0.607	#	-0.006;0.071	0.001;0.014	0.325;0.846	-0.500;0.841	#	0.367;0.979	#	#	-0.057;0.625	100001	1.000	1.000	1	63.50	9962	9571	0.59		2	2
#	#	#	#	#	-2.673;6.665	0.356;0.588	-0.014;0.130	#	-0.984;4.323	-0.295;0.495	0.187;0.621	#	-0.015;0.117	#	#	#	#	#	#	#	#	100001	0.022	0.467	1	66.86	9962	9571	0.32		7	15
-77.068;-57.309	#	0.024;0.173	#	-0.273;0.291	-2.299;6.715	0.149;0.313	-0.030;0.196	-0.199;0.258	-1.494;5.972	#	#	#	-0.006;0.101	#	#	-0.224;0.747	0.191;2.724	0.178;0.696	0.074;0.117	0.136;1.661	-0.492;0.639	000001	0.031	0.500	1	80.91	9992	9572	0.68		26	52
#	0.047;0.128	#	-0.001;0.189	#	#	0.149;0.313	-0.016;0.226	-0.199;0.258	0.442;5.256	#	#	0.279;0.481	#	#	#	#	#	#	0.072;0.103	#	-0.492;0.639	000001	1.000	1.000	1	143.99	9963	9572	0.41		13	13
#	#	0.072;0.202	0.097;0.173	-0.160;0.298	#	0.204;0.327	#	#	#	#	0.621;0.780	#	0.034;0.107	#	0.527;1.028	-0.104;0.699	#	0.299;0.741	#	#	#	000011	0.001	0.250	1	67.00	9964	9573	0.41		1	4
-77.752;-60.634	#	#	0.097;0.173	-0.160;0.298	0.925;9.338	#	#	#	#	0.007;0.895	0.621;0.780	#	#	0.006;0.014	0.527;1.028	-0.104;0.699	#	0.299;0.741	#	0.179;1.606	-0.334;0.707	000011	0.000	0.125	1	58.88	9964	9573	0.55		1	8
-78.008;-60.463	-0.015;0.113	#	-0.012;0.162	0.514;0.973	-1.110;5.140	0.186;0.404	#	#	-2.417;6.224	-0.203;0.487	#	0.140;0.609	#	0.005;0.010	#	#	0.554;2.710	0.092;0.384	#	#	#	010000	0.000	0.200	1	55.24	9965	9574	0.55		3	15
-80.047;-68.493	#	#	0.042;0.167	#	#	0.195;0.468	#	-0.355;0.591	3.067;8.622	#	#	0.293;0.676	-0.005;0.121	0.013;0.025	#	-0.143;0.493	0.696;2.989	#	#	#	0.679;1.308	010010	0.031	0.500	1	26.50	9966	9575	0.50		1	2
#	-0.015;0.107	#	#	#	0.658;9.535	-0.040;0.151	#	#	-1.236;7.775	#	0.386;0.573	-0.232;0.414	0.101;0.186	0.008;0.012	0.308;1.331	-0.818;0.896	#	#	#	-0.099;1.188	#	110000	1.000	1.000	1	27.00	9968	9577	0.50		1	1
#	#	0.050;0.171	0.051;0.131	-0.382;0.500	6.102;9.828	-0.025;0.202	0.009;0.132	#	#	0.030;0.523	#	#	#	0.006;0.011	-1.077;1.506	#	#	0.414;1.025	#	0.269;1.284	-0.077;0.539	001110	0.078	0.600	1	91.47	9993	9580	0.55		15	25
-87.526;-54.167	#	#	#	#	-0.301;8.713	0.368;0.549	0.020;0.127	#	#	-0.099;0.591	0.536;0.717	#	#	0.002;0.015	0.278;0.899	#	1.026;3.491	#	0.055;0.121	#	#	100001	1.000	1.000	1	43.00	9972	9581	0.45		1	1
#	#	0.216;0.407	0.129;0.181	#	#	#	#	#	-0.512;7.758	#	0.291;0.630	#	#	0.002;0.015	0.272;1.179	0.153;0.923	#	#	#	#	-0.197;0.377	001110	1.000	1.000	1	29.00	9973	9582	0.36		1	1
#	#	0.078;0.185	#	#	#	#	#	#	#	#	0.335;0.608	-0.102;0.042	#	#	-0.589;0.882	0.012;0.923	-0.112;0.915	#	#	0.110;1.619	#	001110	1.000	1.000	1	96.00	9975	9584	0.32		3	3
#	0.070;0.230	0.055;0.141	#	0.164;0.640	#	#	-0.026;0.138	-0.117;0.452	0.945;8.544	-0.167;0.598	0.520;0.713	0.051;0.513	#	0.006;0.012	0.371;0.930	-0.157;0.730	0.410;2.395	#	0.069;0.098	0.881;1.333	#	001001	0.000	0.000	1	43.50	9585	9585	0.68		0	2
#	-0.014;0.144	0.138;0.206	#	#	#	#	#	#	#	0.323;0.779	0.559;0.772	#	-0.001;0.110	#	-0.242;0.897	#	1.359;2.284	0.152;0.792	#	#	0.186;1.478	111000	0.132	0.667	1	42.67	9977	9586	0.41		2	3
#	#	#	#	#	#	#	#	#	1.582;6.272	0.323;0.779	0.559;0.772	-0.164;0.356	#	#	#	#	#	#	#	#	0.186;1.478	111000	0.000	0.214	1	52.63	9977	9586	0.23		3	14
#	#	#	#	-0.381;0.394	3.213;12.789	#	0.290;0.508	#	#	0.606;1.001	0.432;0.550	#	#	#	#	0.552;1.054	#	#	#	#	-0.170;0.350	001110	1.000	1.000	1	46.50	9979	9588	0.32		2	2
#	#	#	#	#	6.016;10.703	#	#	#	#	#	#	0.397;0.839	#	0.020;0.025	#	#	0.486;2.724	#	0.136;0.166	#	0.198;0.736	000001	1.000	1.000	1	37.00	9980	9589	0.27		1	1
#	0.069;0.129	#	#	#	#	0.149;0.472	#	#	#	#	0.482;0.689	0.506;0.730	#	#	#	#	0.191;2.505	#	#	-0.066;1.015	#	000001	0.031	0.500	1	35.50	9980	9589	0.27		1	2
-63.802;-47.754	#	0.018;0.104	0.006;0.088	#	#	#	#	-0.013;0.317	#	#	0.328;0.552	-0.079;0.390	-0.015;0.058	#	#	#	#	#	#	#	-0.327;0.625	100001	0.132	0.667	1	74.91	9983	9592	0.36		10	15
#	0.054;0.168	#	#	-0.200;0.305	#	#	-0.031;0.149	-0.013;0.317	-0.294;3.162	#	0.328;0.552	#	-0.015;0.058	0.005;0.014	#	#	#	#	#	#	-0.327;0.625	100001	0.031	0.500	1	80.50	9983	9592	0.41		5	10
#	0.063;0.130	#	0.134;0.199	-0.527;0.463	#	#	#	0.076;0.645	5.688;9.391	#	#	#	0.033;0.110	#	0.215;0.871	-0.115;0.790	#	0.325;1.031	0.064;0.102	#	#	100000	1.000	1.000	1	43.00	9984	9593	0.45		1	1
#	#	#	#	#	0.429;7.640	#	#	#	#	-0.033;0.547	#	0.034;0.370	#	#	0.215;0.871	-0.115;0.790	#	#	0.064;0.102	1.272;2.122	#	100000	0.000	0.077	1	35.73	9984	9593	0.32		1	13
#	0.032;0.188	#	-0.009;0.144	#	#	#	#	#	1.433;6.371	-0.051;0.665	#	#	0.103;0.194	#	0.010;0.743	#	1.507;2.397	#	#	#	0.564;1.795	110000	1.000	1.000	1	33.00	9986	9595	0.36		1	1
#	0.064;0.157	0.070;0.197	#	#	6.215;7.295	#	0.000;0.123	-0.042;0.459	#	-0.051;0.665	0.257;0.721	#	#	#	0.010;0.743	#	1.264;2.290	0.312;0.745	0.071;0.113	#	#	110000	0.100	1.000	1	43.28	9595	9595	0.50		0	0
-71.590;-60.036	#	0.023;0.198	#	1.248;2.008	#	0.146;0.396	#	0.002;0.435	#	-0.050;0.801	0.379;0.663	#	0.044;0.062	#	#	#	#	-0.116;0.765	0.057;0.120	#	#	100000	1.000	1.000	1	63.33	9988	9597	0.45		3	3
-82.467;-73.243	#	#	#	-0.505;0.676	#	0.180;0.215	-0.024;0.241	#	#	#	#	#	#	#	#	#	#	0.247;0.618	#	0.411;1.426	#	001000	0.132	0.667	1	65.00	9989	9598	0.27		2	3
#	-0.010;0.113	0.013;0.178	#	1.248;2.008	#	#	#	#	#	-0.297;0.569	#	0.317;0.772	#	#	0.461;0.962	#	#	-0.116;0.392	#	#	#	100000	0.031	0.500	1	56.38	9990	9599	0.32		4	8
-80.929;-65.524	#	#	0.021;0.136	#	#	0.146;0.603	#	#	#	-0.348;0.394	#	0.317;0.772	#	0.004;0.010	#	#	1.808;3.964	0.183;0.418	0.085;0.105	0.400;1.498	#	100000	0.053	0.556	1	58.11	9990	9599	0.45		5	9
-83.660;-63.096	#	-0.009;0.200	0.149;0.192	-0.281;0.477	3.756;6.540	0.050;0.223	#	0.200;0.519	#	#	0.317;0.737	-0.065;0.388	0.075;0.150	#	#	#	#	0.011;0.595	0.072;0.111	-0.347;1.272	#	011000	0.078	0.600	1	47.20	9991	9600	0.59		3	5
