Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-98.962;-69.435	#	0.109;0.347	0.215;0.324	#	#	#	#	0.633;1.630	#	#	0.513;0.829	-0.018;0.187	#	0.004;0.010	0.246;0.728	#	0.020;1.175	0.080;0.654	#	0.355;1.919	#	001100	0.237	0.750	1	54.50	9909	9518	0.50		3	4
-74.235;-51.555	#	#	#	0.684;0.951	#	#	0.011;0.058	-0.097;0.342	-1.993;3.550	#	#	#	#	#	#	-0.472;0.583	1.249;2.960	0.232;0.853	#	#	#	100001	0.031	0.500	1	73.00	9910	9519	0.36		2	4
#	0.003;0.137	-0.016;0.161	#	1.310;1.944	#	#	#	#	#	-0.239;0.588	0.287;0.587	0.337;0.694	-0.014;0.043	0.004;0.015	#	#	2.270;4.392	0.063;0.346	0.072;0.108	-0.650;1.916	#	110000	0.001	0.222	1	64.00	9912	9521	0.55		2	9
#	-0.025;0.101	#	0.215;0.398	#	#	-0.121;0.197	#	0.633;1.248	#	0.540;1.689	0.513;0.829	#	#	0.005;0.010	#	#	-0.502;1.328	#	#	#	#	001100	1.000	1.000	1	61.25	9913	9522	0.36		4	4
-98.962;-69.435	#	#	0.215;0.324	-0.223;0.235	#	#	#	#	#	0.875;1.391	#	-0.097;0.312	#	#	#	#	-0.315;1.825	#	0.058;0.096	1.601;2.918	#	001100	1.000	1.000	1	72.00	9913	9522	0.36		1	1
-63.555;-50.279	0.008;0.082	-0.018;0.172	#	#	0.378;3.910	#	#	#	0.220;6.030	-0.044;0.549	0.312;0.497	#	0.001;0.105	0.004;0.015	#	-0.064;0.489	#	#	#	#	-0.280;0.349	100001	0.354	0.812	1	80.49	9983	9524	0.50		13	16
#	#	#	#	-0.441;0.441	#	0.304;0.418	-0.037;0.235	#	0.260;4.704	#	0.525;0.754	#	#	0.004;0.013	-0.060;1.232	-0.307;0.748	#	#	#	0.318;1.361	-0.160;0.630	001001	0.000	0.182	1	72.09	9917	9526	0.45		2	11
#	#	#	0.076;0.146	-0.389;-0.117	#	0.186;0.322	#	#	0.561;7.227	#	0.498;0.607	0.029;0.353	0.084;0.139	0.003;0.010	-0.373;1.103	-0.076;0.661	#	#	#	0.504;1.711	0.127;1.186	001000	0.001	0.429	1	59.43	9527	9527	0.55		0	0
-98.360;-72.849	#	#	#	#	5.246;10.173	-0.044;0.102	0.086;0.293	#	#	#	0.191;0.396	-0.104;0.213	#	#	#	0.289;0.724	-0.063;1.169	#	0.048;0.105	#	-0.047;0.438	000111	1.000	1.000	1	35.00	9919	9528	0.45		1	1
-98.360;-76.107	#	#	0.046;0.148	-0.236;0.240	5.246;10.173	#	#	#	3.413;8.350	0.159;0.628	0.191;0.396	-0.104;0.213	0.039;0.087	#	#	#	#	#	0.048;0.105	#	-0.047;0.438	000111	1.000	1.000	1	35.00	9919	9528	0.50		1	1
#	-0.016;0.060	#	#	#	#	#	#	#	#	#	#	-0.020;0.198	#	#	0.080;0.813	#	1.285;1.890	#	#	#	0.434;0.645	011000	0.014	0.429	1	48.43	9922	9531	0.23		3	7
-90.148;-64.812	#	#	#	#	#	-0.008;0.214	#	-0.179;0.842	1.314;12.552	0.042;0.671	0.349;0.741	#	#	0.004;0.012	0.090;0.803	0.134;1.340	1.285;1.890	#	#	#	0.373;0.645	011000	0.014	0.429	1	46.00	9922	9531	0.50		3	7
-96.489;-84.507	#	#	#	#	5.901;9.387	#	#	0.255;0.552	#	0.326;0.683	#	-0.046;0.284	0.019;0.082	0.003;0.013	0.187;0.882	#	-0.552;1.468	0.322;0.576	#	0.794;2.995	#	011100	0.001	0.250	1	46.50	9923	9532	0.50		1	4
#	-0.009;0.125	#	#	#	#	#	#	-0.171;0.479	#	#	0.541;0.607	#	0.084;0.139	0.001;0.014	0.138;1.103	-0.003;0.768	0.506;1.944	#	#	0.105;1.711	#	001000	0.010	0.400	1	60.30	9924	9533	0.41		4	10
#	#	#	#	-0.419;0.868	#	#	#	0.182;0.604	#	#	0.541;0.681	#	0.084;0.139	0.006;0.010	0.138;1.103	#	#	#	#	#	#	001000	0.022	0.467	1	57.05	9926	9535	0.27		7	15
#	#	#	#	0.252;0.993	#	#	-0.022;0.250	#	1.125;6.679	-0.096;0.700	0.105;0.519	0.008;0.286	0.003;0.126	#	0.097;0.657	#	#	#	0.064;0.091	-0.223;1.094	#	110000	0.001	0.267	1	48.88	9927	9536	0.45		4	15
-70.019;-59.320	0.016;0.072	-0.013;0.183	0.018;0.182	0.252;0.993	#	#	#	-0.001;0.318	#	#	#	#	#	#	#	-0.267;0.989	0.682;2.872	0.350;0.707	#	#	#	110000	0.001	0.250	1	31.62	9927	9536	0.41		2	8
#	#	#	#	0.629;1.951	-2.449;5.208	0.156;0.384	0.056;0.147	#	-2.283;2.275	#	#	0.168;0.630	0.016;0.069	#	0.199;1.051	#	1.811;3.283	0.057;0.500	0.067;0.116	#	0.683;1.257	000001	0.078	0.600	1	48.00	9928	9537	0.55		3	5
#	#	0.119;0.255	0.140;0.330	-0.520;0.573	#	0.103;0.230	#	#	#	#	#	0.080;0.469	#	0.005;0.012	#	#	0.686;1.987	#	#	#	#	100000	0.000	0.167	1	49.67	9929	9538	0.32		1	6
#	0.118;0.191	#	0.140;0.330	-0.520;0.573	#	0.103;0.230	#	#	-0.386;6.773	#	#	#	#	#	#	0.044;0.966	0.686;1.987	#	0.086;0.109	#	-0.112;1.234	100000	1.000	1.000	1	42.00	9929	9538	0.41		1	1
#	#	#	#	#	#	0.169;0.282	#	#	-0.926;4.876	#	0.170;0.542	0.280;0.745	#	#	#	#	1.819;2.966	#	#	-0.216;1.759	#	100001	0.004	0.333	1	54.33	9931	9540	0.27		1	3
#	-0.039;0.187	0.077;0.218	#	-0.326;0.326	2.966;9.070	-0.020;0.094	#	#	1.638;6.452	0.340;0.797	#	#	#	#	0.199;0.964	0.331;1.115	#	#	0.062;0.102	0.503;1.339	#	000110	0.000	0.143	1	36.87	9933	9542	0.50		2	14
#	#	#	0.161;0.231	#	2.966;9.070	-0.020;0.094	#	#	#	#	0.426;0.557	#	#	0.006;0.011	0.276;0.964	#	#	#	#	#	#	000110	0.004	0.333	1	42.50	9933	9542	0.27		2	6
#	#	#	#	#	1.207;4.572	0.177;0.477	-0.072;0.208	#	#	#	#	-0.036;0.433	#	0.010;0.019	-0.450;0.533	#	#	#	0.069;0.093	#	#	100001	0.031	0.500	1	47.25	9934	9543	0.32		2	4
#	0.006;0.138	#	#	1.695;2.277	0.378;4.585	#	#	#	-1.993;6.030	-0.239;0.464	#	#	0.006;0.088	#	#	#	#	#	0.069;0.113	#	#	100001	0.000	0.000	1	49.00	9543	9543	0.32		0	1
-93.248;-73.563	-0.058;0.091	#	#	-0.271;0.293	9.257;12.862	-0.080;0.207	0.060;0.171	-0.093;0.716	#	#	0.332;0.578	#	#	#	-0.307;1.170	#	-0.015;1.286	0.488;0.893	0.052;0.088	#	#	000110	0.031	0.500	1	65.25	9935	9544	0.55		2	4
-93.248;-73.563	-0.058;0.091	#	#	#	9.257;12.862	-0.080;0.207	0.060;0.171	-0.093;0.716	#	#	0.332;0.578	#	0.027;0.112	#	-0.307;1.170	#	-0.015;1.286	0.488;0.893	0.052;0.088	#	#	000110	0.031	0.500	1	65.25	9935	9544	0.55		2	4
#	#	0.001;0.200	#	0.673;1.995	-0.984;4.304	0.212;0.471	#	-0.211;0.313	-5.461;6.307	#	0.198;0.642	0.340;0.769	0.035;0.069	#	0.374;1.049	#	0.956;3.147	-0.038;0.527	#	#	0.355;1.677	100000	0.031	0.500	1	75.12	9990	9545	0.59		4	8
-81.219;-50.408	#	#	#	#	#	0.218;0.330	#	#	-1.963;7.231	-0.035;0.348	0.391;0.602	0.340;0.769	-0.010;0.100	#	#	#	0.956;3.147	#	#	0.556;1.285	#	100000	0.095	0.625	1	72.38	9990	9545	0.41		5	8
-80.700;-66.151	#	#	-0.004;0.173	#	0.378;6.951	0.243;0.397	-0.054;0.058	#	0.341;6.030	-0.073;0.272	0.310;0.512	-0.036;0.433	0.002;0.046	#	#	#	#	#	0.057;0.118	#	#	100001	0.285	0.778	2	117.11	9937	9546	0.50		7	9
#	#	#	#	#	#	#	-0.054;0.058	#	#	#	#	#	#	#	#	#	#	#	#	#	#	100001	0.037	0.518	1	68.41	9962	9546	0.05		29	56
#	0.052;0.175	#	0.016;0.178	#	2.019;9.470	0.118;0.359	0.032;0.128	#	-1.077;6.576	#	0.376;0.747	#	0.108;0.213	#	#	-0.325;0.797	-0.409;1.489	-0.054;0.747	0.070;0.122	#	#	001010	0.000	0.167	1	42.48	9938	9547	0.55		2	12
-73.680;-51.428	#	#	0.059;0.135	#	1.602;4.607	-0.016;0.134	#	#	-2.031;6.980	#	#	#	0.030;0.084	0.001;0.012	#	-0.142;0.461	#	0.417;0.831	0.056;0.099	#	#	100010	0.000	0.200	1	30.20	9939	9548	0.45		1	5
-73.680;-51.428	#	#	0.059;0.135	#	1.602;4.607	-0.016;0.134	-0.018;0.212	#	#	#	#	#	0.030;0.084	0.001;0.012	#	-0.142;0.461	#	0.417;0.831	0.056;0.099	#	#	100010	0.000	0.200	1	30.20	9939	9548	0.45		1	5
-93.508;-62.697	0.009;0.111	-0.006;0.210	#	-0.483;0.575	2.666;7.594	0.015;0.147	-0.027;0.260	#	#	#	0.561;0.790	-0.083;0.332	#	#	-0.213;0.825	0.014;0.683	-0.056;2.340	#	#	-0.315;1.688	-0.435;0.750	001010	0.000	0.200	1	52.20	9941	9550	0.64		2	10
-86.727;-71.321	0.024;0.115	0.047;0.128	0.068;0.157	#	0.210;7.301	#	#	#	#	-0.068;0.549	#	#	0.020;0.121	#	-0.273;0.885	#	1.096;2.842	#	0.051;0.116	1.089;2.379	#	010100	0.000	0.000	1	49.00	9553	9553	0.50		0	2
-86.727;-71.321	0.024;0.115	0.047;0.253	0.068;0.157	#	0.210;7.301	#	#	#	#	-0.068;0.549	#	#	0.020;0.121	0.005;0.012	-0.273;0.885	#	1.096;2.842	#	0.051;0.116	1.979;2.379	#	010100	0.000	0.333	1	33.39	9553	9553	0.55		0	0
-77.468;-57.737	0.016;0.138	-0.025;0.105	#	#	#	0.199;0.360	#	#	#	-0.117;0.207	#	0.221;0.511	0.017;0.119	#	#	-0.057;0.580	-0.472;1.015	0.138;0.675	0.085;0.116	#	-0.410;0.613	000001	0.237	0.750	1	121.58	9992	9554	0.55		15	20
#	0.010;0.121	0.026;0.105	#	#	-1.088;6.003	0.115;0.444	#	0.145;0.514	#	#	0.486;0.682	0.221;0.432	#	0.003;0.012	#	#	-0.628;1.479	0.266;0.690	0.085;0.116	-0.361;1.450	#	000001	0.237	0.750	1	109.55	9992	9554	0.55		12	16
-98.371;-87.245	0.004;0.077	#	#	#	#	#	#	-0.075;0.426	2.050;13.010	#	0.534;0.703	#	0.003;0.095	#	0.338;1.322	#	#	#	#	#	-0.157;1.028	001100	0.132	0.667	1	41.00	9946	9555	0.36		2	3
-86.768;-68.795	#	#	#	#	#	#	-0.007;0.173	0.081;0.913	6.583;12.552	#	#	#	#	0.002;0.013	#	#	-0.060;1.583	#	#	#	#	011000	0.022	0.467	1	69.26	9947	9556	0.27		7	15
#	0.008;0.068	#	0.041;0.140	#	10.638;15.732	#	#	-0.129;0.660	3.755;7.497	#	0.270;0.550	0.004;0.241	#	0.003;0.018	#	0.178;0.899	-0.345;1.731	0.241;0.712	#	#	#	001110	0.000	0.000	1	93.00	9557	9557	0.50		0	1
-97.398;-80.281	0.008;0.068	0.058;0.193	0.029;0.222	#	#	#	#	-0.058;0.703	-0.526;5.459	0.148;0.592	#	#	0.001;0.127	0.003;0.018	#	#	#	#	0.051;0.087	0.677;1.017	-0.388;0.420	001110	0.001	0.222	1	60.44	9948	9557	0.55		2	9
#	0.088;0.222	-0.020;0.215	-0.007;0.183	#	#	0.245;0.450	#	#	#	0.011;0.357	0.346;0.526	#	0.034;0.148	#	0.116;1.524	0.125;0.644	0.796;1.823	-0.010;0.678	#	-0.298;1.760	-0.036;1.005	001010	0.004	0.333	1	37.33	9951	9560	0.59		1	3
-67.035;-57.591	-0.027;0.082	#	-0.033;0.129	#	0.378;3.910	#	-0.054;0.161	-0.013;0.420	#	-0.044;0.549	0.312;0.499	#	0.036;0.080	0.005;0.014	#	#	#	0.123;0.725	#	#	#	100001	0.073	0.593	1	72.89	9983	9561	0.50		16	27
-101.410;-79.586	-0.007;0.105	0.136;0.224	0.058;0.146	#	3.416;10.867	#	0.007;0.226	#	#	#	#	#	#	0.004;0.012	-0.437;0.816	0.679;1.416	-0.734;1.148	-0.003;0.576	0.049;0.105	#	#	011100	1.000	1.000	1	36.00	9954	9563	0.55		1	1
-101.410;-85.923	-0.007;0.105	0.116;0.224	#	#	8.808;14.428	-0.025;0.112	0.039;0.226	#	5.712;11.019	0.367;0.959	0.188;0.576	#	#	0.004;0.012	-0.437;0.816	0.729;1.366	#	-0.003;0.576	0.049;0.111	#	#	011100	0.100	1.000	1	40.00	9563	9563	0.64		0	0
-91.524;-73.307	#	0.100;0.234	0.085;0.210	#	0.521;7.972	#	#	#	3.755;5.459	#	0.211;0.533	#	#	0.003;0.018	#	-0.055;1.073	-0.249;0.812	#	#	#	#	001110	0.088	0.615	1	57.65	9975	9564	0.41		8	13
#	#	#	0.263;0.330	-0.421;0.626	-0.501;5.208	#	#	#	0.769;6.324	0.370;1.049	#	#	#	#	-0.270;0.791	#	#	#	0.054;0.109	#	-0.316;0.613	000001	1.000	1.000	1	17.00	9956	9565	0.36		1	1
-90.148;-67.896	0.042;0.131	#	#	#	#	0.232;0.496	0.012;0.222	#	#	-0.205;0.819	#	#	-0.003;0.116	#	#	-0.304;1.298	0.415;1.486	0.172;0.310	#	#	0.434;1.011	011000	0.014	0.429	1	82.86	9974	9566	0.45		3	7
-84.823;-69.417	-0.007;0.129	#	#	#	2.436;11.209	#	#	0.291;0.576	0.968;6.029	#	0.541;0.710	#	#	#	0.138;1.103	#	0.506;1.944	#	0.085;0.111	0.504;1.711	-0.020;1.218	001000	0.031	0.500	1	52.67	9958	9567	0.50		3	6
#	#	0.100;0.271	#	#	#	#	0.115;0.222	#	#	#	0.432;0.727	#	0.005;0.133	0.003;0.018	0.042;0.756	#	-0.616;0.374	#	0.060;0.087	#	#	001110	0.010	0.400	1	55.60	9959	9568	0.36		2	5
#	-0.009;0.092	#	#	0.130;0.941	0.501;3.910	#	#	#	0.341;5.317	#	0.340;0.509	#	#	0.006;0.015	#	-0.173;0.513	#	#	#	0.738;2.165	-1.076;0.976	100001	0.078	0.600	1	70.60	9960	9569	0.41		3	5
#	#	-0.061;0.176	-0.014;0.094	#	#	0.022;0.340	-0.054;0.058	#	#	#	#	-0.036;0.433	#	0.004;0.015	#	#	0.064;0.920	#	#	#	#	100001	0.053	0.556	1	90.00	9961	9570	0.32		5	9
-85.194;-61.658	-0.002;0.051	#	#	-0.294;0.306	#	#	0.058;0.084	-0.046;0.444	9.991;16.903	#	#	-0.096;0.267	#	#	-0.450;0.533	-0.049;0.437	#	#	0.052;0.105	#	#	100001	0.000	0.000	1	41.00	9570	9570	0.45		0	1
#	#	#	#	#	#	0.347;0.597	-0.054;0.058	#	#	#	#	#	#	#	#	#	#	#	#	#	#	100001	0.061	0.571	1	73.76	9962	9571	0.09		8	14
#	#	-0.025;0.105	#	#	#	0.199;0.374	#	#	#	#	0.604;0.992	0.221;0.511	#	#	#	-0.057;0.580	-0.472;1.015	0.138;0.675	0.085;0.116	#	-0.536;0.775	000001	0.328	0.800	1	122.20	9963	9572	0.41		4	5
-76.059;-61.690	#	#	#	0.577;1.476	#	#	#	-0.296;0.490	#	-0.092;0.376	#	0.119;0.396	#	0.007;0.011	0.310;0.908	0.067;0.213	0.829;3.074	0.211;0.465	0.075;0.133	#	0.340;1.292	010000	0.002	0.286	1	57.57	9965	9574	0.55		2	7
-76.059;-61.690	#	#	#	0.577;1.476	#	#	#	#	#	#	#	0.119;0.396	#	0.001;0.011	0.310;0.908	0.185;0.213	0.829;2.604	0.211;0.465	0.075;0.133	#	0.340;1.292	010000	0.000	0.000	1	24.00	9574	9574	0.45		0	1
#	0.064;0.211	#	#	#	#	#	#	#	#	-0.085;0.520	#	#	#	#	0.371;1.008	#	#	#	0.106;0.140	#	#	010010	1.000	1.000	1	27.00	9966	9575	0.18		1	1
#	#	#	#	#	#	0.170;0.493	0.010;0.182	#	3.561;10.318	#	0.379;0.521	0.398;0.570	-0.000;0.117	#	0.371;1.008	-0.277;0.627	#	0.266;0.943	#	#	0.365;1.622	010010	0.031	0.500	1	25.00	9966	9575	0.45		1	2
-72.085;-71.623	#	#	#	-0.499;0.523	3.345;7.431	#	#	#	#	-0.109;0.779	0.354;0.512	#	-0.005;0.109	#	-0.584;0.489	#	-0.511;1.337	0.146;0.410	#	#	#	001100	1.000	1.000	1	51.50	9967	9576	0.41		2	2
-77.468;-64.843	0.016;0.074	-0.004;0.187	#	#	-0.087;7.320	#	#	#	-2.283;2.275	#	0.486;0.682	0.166;0.221	0.017;0.066	#	#	#	-0.628;2.177	#	#	#	#	000001	1.000	1.000	1	102.50	9969	9578	0.41		2	2
#	0.016;0.074	#	#	#	#	#	-0.025;0.166	#	-2.283;2.275	#	#	0.166;0.221	#	#	#	#	#	#	#	#	#	000001	0.003	0.316	1	65.32	9982	9578	0.18		6	19
#	0.008;0.068	#	0.041;0.140	-0.398;0.484	3.015;15.732	#	#	#	#	#	#	-0.121;0.252	0.001;0.192	#	-0.493;0.510	#	-0.616;0.812	#	0.051;0.087	0.588;1.017	-0.240;0.783	001110	0.110	0.643	1	55.99	9999	9580	0.50		9	14
#	#	#	0.164;0.255	#	4.187;4.585	#	#	#	#	#	0.609;0.789	#	0.065;0.191	#	#	#	#	#	0.036;0.106	#	#	100001	1.000	1.000	1	30.00	9972	9581	0.23		1	1
#	#	#	#	0.535;0.951	#	#	#	-0.581;0.290	-1.993;6.030	-0.173;0.456	#	#	#	#	#	#	#	#	0.080;0.106	#	#	100001	0.017	0.444	1	54.55	9972	9581	0.23		12	27
#	0.097;0.153	0.230;0.335	0.031;0.219	#	3.015;10.466	#	0.185;0.438	#	2.502;10.772	#	0.397;0.550	#	#	#	#	#	#	#	#	#	#	001110	1.000	1.000	1	24.00	9973	9582	0.32		1	1
#	-0.005;0.133	0.045;0.244	#	-0.643;0.379	-0.387;9.430	0.213;0.354	-0.030;0.189	#	1.314;4.856	-0.205;0.708	0.333;0.638	-0.005;0.365	0.024;0.131	#	0.134;1.221	#	#	0.022;0.310	#	#	-0.290;0.751	011000	0.031	0.500	1	72.70	9974	9583	0.64		5	10
#	0.071;0.229	#	#	#	-1.686;5.765	0.200;0.459	-0.007;0.119	#	0.822;6.006	-0.154;0.586	0.446;0.631	#	0.035;0.154	#	#	#	#	0.362;0.625	#	-0.368;0.785	0.185;1.244	001001	0.000	0.200	1	99.60	9976	9585	0.50		1	5
-84.434;-66.033	-0.004;0.057	#	#	#	#	-0.072;0.133	#	-0.083;0.692	#	#	0.585;0.759	#	0.013;0.097	0.003;0.013	-0.376;0.511	#	0.932;2.711	#	#	#	-0.036;0.862	111000	0.132	0.667	1	67.33	9977	9586	0.45		2	3
-95.987;-73.307	#	#	#	-0.533;0.684	3.015;10.466	-0.085;0.188	0.249;0.368	0.761;1.559	0.446;8.592	0.519;0.951	0.397;0.583	#	0.034;0.119	#	#	#	#	#	#	#	-0.547;0.783	001110	0.004	0.333	1	35.67	9979	9588	0.50		1	3
-95.987;-73.307	0.008;0.068	#	#	-0.533;0.684	3.015;10.466	-0.085;0.165	#	0.761;1.340	#	#	0.397;0.624	-0.048;0.235	0.017;0.102	#	#	#	-0.870;1.527	#	#	0.271;2.386	#	001110	1.000	1.000	1	51.00	9979	9588	0.50		2	2
#	0.024;0.174	#	#	0.366;1.089	4.334;12.807	0.401;0.537	0.062;0.181	-0.213;0.379	#	#	0.394;0.777	0.506;0.730	#	#	0.407;1.391	#	#	0.438;0.777	0.132;0.177	#	#	000001	1.000	1.000	1	31.00	9980	9589	0.50		1	1
#	#	#	#	#	3.913;12.386	#	0.056;0.186	#	0.562;7.227	-0.347;0.482	#	#	#	#	0.156;1.140	-0.358;0.411	#	0.438;0.777	0.124;0.170	0.633;1.347	#	000001	0.031	0.500	1	33.00	9980	9589	0.41		1	2
#	0.016;0.074	#	0.024;0.123	#	#	0.115;0.360	#	#	-2.283;2.275	-0.168;0.622	#	-0.003;0.360	0.016;0.091	#	0.260;1.051	#	-0.628;1.015	0.266;0.690	#	0.046;1.226	#	000001	0.203	0.727	1	120.25	9992	9591	0.50		8	11
-61.647;-50.949	0.016;0.074	#	#	#	-0.756;6.455	0.115;0.360	#	-0.178;0.575	-2.283;2.275	-0.168;0.622	#	-0.003;0.360	0.016;0.119	#	0.260;1.051	#	-0.628;1.015	0.266;0.690	#	0.046;1.226	#	000001	0.004	0.333	1	61.67	9982	9591	0.59		1	3
-63.555;-57.591	0.008;0.082	#	#	#	0.378;3.910	0.011;0.141	#	-0.013;0.420	0.220;6.030	#	0.312;0.497	#	0.001;0.105	#	#	#	#	#	#	#	-0.280;0.349	100001	0.590	0.900	1	80.00	9983	9592	0.41		9	10
-83.520;-54.849	#	0.088;0.234	#	#	#	#	0.007;0.291	#	#	#	#	0.100;0.304	#	0.010;0.016	-0.118;1.310	#	#	0.523;0.833	0.072;0.114	1.217;2.177	-0.107;0.665	100000	1.000	1.000	1	40.00	9984	9593	0.45		1	1
-82.995;-56.463	#	0.136;0.224	0.058;0.146	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.435;0.925	#	0.794;2.122	#	011100	0.000	0.143	1	37.24	9985	9594	0.23		2	14
#	-0.007;0.101	0.136;0.224	#	#	#	-0.025;0.112	#	#	#	#	0.438;0.607	#	#	#	0.333;0.816	#	0.022;1.288	0.435;0.925	0.049;0.111	0.794;2.122	#	011100	0.001	0.222	1	46.78	9985	9594	0.41		2	9
#	#	#	#	-0.533;0.684	3.015;10.466	#	0.215;0.310	0.495;0.780	3.755;5.459	#	0.211;0.582	#	#	0.003;0.018	#	#	#	0.224;0.712	#	#	-0.240;0.783	001110	1.000	1.000	1	56.00	9987	9596	0.41		1	1
-84.286;-56.043	0.008;0.123	-0.013;0.203	-0.013;0.139	0.984;1.995	-0.034;4.413	#	#	#	-0.977;6.799	#	#	0.340;0.769	#	0.003;0.010	#	-0.254;0.567	1.612;3.700	-0.003;0.527	#	#	#	100000	0.061	0.571	1	60.60	9990	9597	0.55		8	14
#	#	#	#	-0.389;0.580	#	0.186;0.322	#	#	0.561;7.227	-0.061;0.691	0.498;0.607	0.029;0.353	0.084;0.139	0.003;0.010	-0.373;1.103	-0.076;0.661	#	0.415;0.735	#	0.504;1.711	#	001000	0.031	0.500	1	45.33	9989	9598	0.55		3	6
#	0.008;0.123	#	#	#	#	0.244;0.313	-0.132;0.190	#	#	#	#	0.340;0.769	#	0.003;0.009	#	#	#	#	#	-0.013;1.497	#	100000	0.095	0.625	1	78.00	9990	9599	0.27		5	8
-80.742;-55.494	#	-0.013;0.200	#	0.984;1.995	#	0.244;0.313	0.006;0.190	#	-1.963;7.231	#	#	0.340;0.769	-0.037;0.100	0.003;0.009	#	#	1.612;3.700	#	#	#	0.923;1.479	100000	1.000	1.000	1	83.33	9990	9599	0.50		3	3
-90.148;-68.762	#	0.072;0.282	0.106;0.216	#	4.176;8.382	#	#	0.154;0.565	#	0.053;0.534	0.473;0.741	#	0.087;0.136	#	-0.686;0.568	0.134;1.340	#	#	0.061;0.102	#	-0.038;0.645	011000	0.048	0.545	1	54.55	9991	9600	0.55		6	11
-77.468;-57.737	0.016;0.138	-0.025;0.129	#	#	-1.088;6.003	0.199;0.360	-0.057;0.203	-0.269;0.514	#	-0.168;0.622	#	0.221;0.515	#	#	0.255;0.795	-0.057;0.580	-0.472;1.015	0.138;0.675	0.085;0.116	-0.361;1.231	#	000001	0.196	0.722	1	117.39	9992	9601	0.68		13	18
-77.468;-64.843	0.016;0.121	#	#	#	#	#	#	#	-2.283;2.275	#	0.486;0.682	0.086;0.511	0.016;0.119	#	0.098;0.954	#	#	#	0.085;0.146	#	-0.410;0.613	000001	0.269	0.769	1	123.98	9992	9601	0.41		10	13
-73.223;-59.957	#	0.072;0.282	0.064;0.241	#	#	#	#	#	#	#	#	#	0.045;0.115	#	#	0.882;1.678	#	0.022;0.492	0.060;0.107	#	0.125;0.682	011000	0.001	0.364	1	48.67	9605	9605	0.36		0	0
-90.148;-67.896	#	0.022;0.168	#	#	#	#	0.012;0.222	#	0.876;4.703	0.276;0.819	#	#	-0.003;0.116	#	#	0.134;1.298	0.415;1.486	0.022;0.387	#	#	0.434;1.900	011000	0.104	0.636	1	66.71	9997	9606	0.45		7	11
-90.148;-68.762	-0.003;0.099	#	#	#	#	0.291;0.440	#	#	#	0.066;0.498	0.473;0.957	#	0.047;0.100	0.004;0.009	#	#	#	0.022;0.387	#	-0.056;1.207	0.434;1.900	011000	0.031	0.500	1	38.50	9997	9606	0.45		2	4
#	#	-0.025;0.171	#	#	#	0.216;0.430	-0.027;0.226	0.145;0.847	#	#	0.604;0.992	0.221;0.511	#	#	#	-0.232;0.755	-0.489;1.496	#	0.093;0.115	#	-0.410;0.649	000001	0.095	0.625	1	82.62	9998	9607	0.45		5	8
-77.468;-57.737	#	#	0.064;0.186	#	#	0.179;0.374	#	#	#	-0.117;0.207	0.604;0.992	0.221;0.511	0.017;0.119	#	0.295;1.665	-0.232;0.755	#	#	#	0.170;0.856	#	000001	1.000	1.000	1	115.00	9998	9607	0.45		3	3
#	#	0.058;0.193	0.041;0.140	#	6.596;15.732	-0.033;0.112	#	0.184;0.703	-0.526;6.249	#	0.270;0.550	0.004;0.241	0.001;0.127	0.006;0.012	#	#	-0.568;1.731	0.297;0.449	0.053;0.087	0.677;1.017	-0.388;0.420	001110	0.237	0.750	1	80.25	9999	9608	0.68		3	4
-102.997;-81.485	#	#	#	#	#	#	0.129;0.412	0.633;1.630	5.091;9.658	#	#	#	#	#	-0.099;0.711	#	#	#	0.058;0.096	#	-0.291;0.588	001100	0.031	0.500	1	50.75	9913	9609	0.32		4	8
#	#	-0.006;0.082	#	#	#	#	#	#	-0.278;4.251	#	0.311;0.545	0.387;0.644	-0.014;0.075	#	-0.169;0.314	-0.414;0.624	2.352;3.815	0.060;0.549	#	-0.650;1.325	#	110000	0.100	1.000	1	104.75	9610	9610	0.45		0	0
-82.403;-53.731	0.003;0.137	#	#	#	#	0.173;0.408	#	#	-0.278;4.251	#	0.311;0.545	#	#	-0.005;0.015	-0.169;0.314	-0.414;0.624	#	#	0.073;0.107	#	#	110000	0.000	0.143	1	48.14	9876	9610	0.41		1	7
-93.248;-82.549	0.000;0.084	#	#	#	1.994;10.647	#	#	-0.093;0.716	#	0.224;0.717	#	#	#	#	#	-0.091;0.528	#	0.488;0.893	#	-0.108;1.950	#	000110	0.078	0.600	1	55.40	9902	9611	0.36		3	5
-93.248;-82.549	#	#	#	#	1.994;10.647	#	0.058;0.410	-0.093;0.716	2.736;6.192	0.224;0.717	#	#	#	0.006;0.013	#	0.054;0.539	#	0.488;0.893	#	-0.108;1.950	#	000110	0.031	0.500	1	69.00	9902	9611	0.45		1	2
#	#	#	#	#	#	#	#	-0.194;0.342	#	#	0.170;0.542	0.092;0.567	0.002;0.046	0.001;0.014	#	#	0.669;2.346	#	#	#	#	100001	0.010	0.400	1	78.75	9942	9612	0.27		8	20
