Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	#	#	-0.066;0.148	0.108;0.324	#	#	#	-0.016;0.147	#	#	#	0.468;0.750	#	#	#	#	#	0.062;0.239	#	#	0.011;0.048	#	0.058;0.614	#	#	#	#	010101100001100100000000000000000000000010000000000001000000000000000100010000010000000000000000100000000100010001000000110000000010000000000100000010100100000000000010000000	0.109	0.801	1	646.72	9908	9557	0.21		1	85
#	#	0.013;0.034	#	#	#	#	#	#	0.073;0.169	#	#	#	#	#	#	#	#	#	-26867653676891768188309653856663128355021249991203286100771553590157167151552854190272346071354017431180865065668282035436659331414426212882316696851106240461984295766982656.000;46869653696911967063920118768686062399031909842581132049511841245696207231567519469893230472782141241882557990748181620108658373787735639131015275870035596486315550919622656.000	#	#	-0.895;5.623	#	#	#	#	0.471;0.713	0.172;0.562	#	#	#	0.023;0.135	010001000010010100000001100001010100000000001000000000000010000000000000010000010100000000010000000101010001010100100100110000000000000000000000000000000000000000000000000000	0.123	0.811	1	752.50	9909	9558	0.21		1	161
#	#	#	-0.117;0.538	#	0.008;0.991	#	#	#	#	#	#	#	#	#	#	#	#	#	-12717251262737716687601190991127265467702709296014111215725383622859750028846834809744140148862533176600044487634957366487638639158633333929581017003988699509850951515111424.000;32737253282757739582810648835624472780224591565564382944576550585838897919260882634656114769774930128063002757168470887174626280147598926861981335918109185670777890804858880.000	0.168;1.822	#	#	#	#	0.004;0.035	#	0.274;0.811	#	#	#	#	#	010010001010010010100001000000010000010000000000000000000010100000001000000000010000000000000000000000000000010101100100000000000000000000000000001000000000000000000000001000	0.116	0.806	1	677.11	9910	9559	0.18		1	263
#	0.028;0.055	#	#	#	#	#	-1.634;2.205	-0.054;0.202	#	#	0.065;0.122	#	#	#	-0.397;1.193	#	0.731;0.924	#	#	-0.861;1.741	#	#	#	#	#	-0.001;0.024	#	#	#	-0.052;0.365	0.372;0.932	-0.024;0.149	011001000110101000010100100000000000000000000000000000100100000010000000110000010000000000000011000101000000010100101010010000000000000000100000000100000001000000000000001000	0.085	0.782	1	439.00	9560	9560	0.33		0	2
#	#	#	0.220;0.543	#	#	#	#	#	#	#	0.041;0.131	#	#	-101.788;-47.226	#	#	#	#	#	#	#	#	0.083;0.277	#	#	#	#	#	#	#	#	#	010101000000000100100000101000001010000000000000000010000000000000000010100000010001000000100010101010010100010110000100000000000000000000100010000000000000000000000000010010	0.100	0.795	1	629.68	9912	9561	0.12		1	275
#	#	#	0.220;0.543	#	#	#	#	#	#	0.242;0.670	0.041;0.131	#	#	-101.788;-47.226	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010101000000000100100000101000001010000000000000000010000000000000000010100000010001000000100010101010010100010110000100000000000000000000100010000000000000000000000000010010	0.102	0.796	1	638.34	9912	9561	0.12		1	303
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-13736252372658735916291191393520835569624167060963711589653418368939880791240936564642883118945501188385681060603265849128702776379050303895812325782386881141529437066493952.000;33738452374858740403979030421177322767703209425082941735458536244257415641411675237768165905042869859065958039698496272119785759624763678360197642834582782961326410763862016.000	#	#	#	#	#	#	#	0.248;0.854	#	#	#	#	#	010001100001100001100000101010001000000000000000000000000000100000100000000000000000000000000000101000000100010000000100000010000110000000000000000000000000000000001000000000	0.112	0.803	1	646.09	9913	9562	0.06		1	385
#	#	#	#	#	0.032;0.739	#	#	#	0.079;0.172	#	#	#	-0.039;0.202	-110.872;-41.033	#	#	#	#	#	#	#	#	#	#	-0.016;0.052	#	#	#	#	#	#	#	010001100001100001100000101010001000000000000000000000000000100000100000000000000000000000000000101000000100010000000100000010000110000000000000000000000000000000001000000000	0.109	0.801	1	697.35	9913	9562	0.15		1	266
#	#	#	0.050;0.321	#	#	#	#	-0.007;0.211	#	#	#	0.371;0.788	#	-87.565;-50.462	#	#	#	#	68686896969659693179676260940346496371706239221214145068247213185159846430525443228281589266856025159041159118752007619570660932235127677511998740822525692665263396820615168.000;131313103232342307860488442436075804161207784498333861907922545581312540056953709141073023135078113062927865977745802537447281658379303005787886827646907026680272276527513600.000	#	0.070;0.523	#	#	2.562;6.367	#	#	0.318;0.682	#	#	#	#	#	100000000101001001010101010110000101000000000000000000000001000000001000000000000010100000000001000100001100010011000100000000000000000000000000000000000000010000000000000000	0.255	0.872	1	565.62	9915	9564	0.24		1	15
#	0.019;0.062	#	0.145;0.442	#	#	0.256;0.584	#	-0.075;0.214	#	0.288;0.659	#	0.503;0.803	#	#	#	#	0.193;0.747	0.079;0.689	#	#	#	-0.521;5.229	0.062;0.224	#	-0.003;0.056	#	#	#	#	#	#	#	000000010101000001000101000000000101100000000000010000000000000000000010101000010000001000000000010101001000010010000100010000000000000000000010000001000000000000000000000000	0.117	0.807	1	721.88	9917	9566	0.33		1	203
#	#	0.005;0.047	0.425;1.010	0.008;0.035	#	0.243;0.855	#	#	#	#	0.042;0.126	#	-0.016;0.130	#	0.401;2.215	#	#	0.253;0.576	#	#	#	3.817;9.376	#	#	#	#	#	#	#	#	#	0.006;0.104	001000000000101000010101000010000101000000000000000000000000000000100000000010000000000100100001000101000100010100000000000000000010000000000000000000000000000000001000000000	0.325	0.894	1	303.00	9918	9567	0.30		1	2
#	#	#	#	#	0.013;1.201	#	#	#	0.109;0.206	#	#	#	#	#	0.401;2.215	#	0.290;0.853	#	#	#	#	3.003;10.191	0.025;0.267	2.503;5.107	#	#	#	#	0.464;1.522	#	#	#	001000000000101000010101000010000101000000000000000000000000000000100000000010000000000100100001000101000100010100000000000000000010000000000000000000000000000000001000000000	0.167	0.836	1	567.17	9918	9567	0.24		1	6
#	#	#	#	#	0.067;1.422	#	-0.736;3.177	#	#	0.301;0.680	#	0.403;0.775	#	-115.687;-33.844	#	#	#	#	#	#	#	#	#	1.550;7.358	0.004;0.031	#	#	#	#	-0.251;0.422	#	#	010000001010000000001000001010010100000000000000000000000000010000000100010000010000000000000011010100000100110010000000000000000000000000000000100000000000000100000000000000	0.128	0.814	1	684.26	9919	9568	0.24		1	295
#	#	#	#	#	0.067;1.422	0.068;0.430	#	#	#	#	#	0.403;0.775	#	-115.687;-33.844	#	#	#	#	#	#	#	0.513;3.100	0.054;0.199	#	#	#	#	#	#	-0.251;0.422	#	#	010000001010000000001000001010010100000000000000000000000000010000000100010000010000000000000011010100000100110010000000000000000000000000000000100000000000000100000000000000	0.128	0.814	1	753.12	9919	9568	0.21		1	278
2.629;6.548	#	#	#	0.002;0.058	#	#	#	#	#	#	#	#	#	-90.992;-40.795	#	-0.011;0.038	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.300;0.755	#	011001010010101010010000101010010101000000000000000000000100000110000100110000010100000000010011010100010000010110101010110100000000000000000000000000000000000000100000000000	0.075	0.772	1	764.73	9920	9569	0.15		1	301
0.446;7.016	#	0.008;0.027	#	0.011;0.064	#	-0.056;0.635	#	#	-0.012;0.220	#	#	#	#	#	#	0.005;0.062	#	#	-29291901919319275856228605912056967446996003301615758060454445053817222219936494690884570216826181510216800144264468733794167095359934926064874998126449114804735239637696512.000;29293903939319298724866811607779500163705390726567640449600846533338174437401982505885275440694090908092723003732658448910006397389076959282117857308188661365819629048430592.000	#	#	-0.211;4.006	#	#	#	#	#	-0.104;0.410	#	#	0.277;0.758	0.057;0.169	000001001010000010001000001010010001000000000000000000000010000000010000100000010000000000010001000101010000000100000000001100000000000000000000000000000000000000000100001000	0.116	0.806	1	800.39	9921	9570	0.33		1	199
0.650;6.759	#	#	0.017;0.402	#	#	-0.194;0.644	#	0.011;0.158	#	0.241;0.718	#	0.243;0.896	#	#	0.017;1.682	#	0.338;0.674	#	#	#	0.084;0.333	#	#	#	#	#	#	#	#	-0.123;0.531	#	#	101000010101101000010101010010010101000000000000000000000000010000000001000000010010000000000001010100000000010010000010000000000000011000100000100100000000000100000000000000	0.089	0.785	1	720.90	9922	9571	0.30		1	252
#	#	#	-0.021;0.424	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	79282847828364289091561215753510779891891829658295977261213045508693603098991318166471336170481735643811622694581631354564743540208047944633740892006303885518781019473313792.000;122717152171837703001522278167834524359241457880878356131040233847151022030547898899845450941386121807367245934159422064427772820503909863314394630154437600911590910158962688.000	#	#	#	0.033;0.138	#	#	-0.004;0.024	#	#	-0.681;1.170	#	#	#	101000000000101000010100000010000000000000000000000000000001000100000001011100000010000000010101010101010100010011101000010000000000001000000000000100000000000001000000000000	0.098	0.793	1	525.82	9924	9573	0.15		1	27
#	#	#	#	#	#	#	#	#	#	#	#	0.236;0.780	#	#	-0.014;0.980	-0.049;0.068	#	#	#	#	#	#	#	#	#	#	#	0.083;0.473	-0.681;1.170	#	#	#	101000000000101000010100000010000000000000000000000000000001000100000001011100000010000000010101010101010100010011101000010000000000001000000000000100000000000001000000000000	0.074	0.771	1	676.79	9924	9573	0.15		1	258
#	#	#	#	#	-0.197;0.973	#	#	#	#	#	#	#	-0.039;0.275	-86.597;-44.039	#	#	#	#	#	#	#	#	#	-0.415;6.294	0.006;0.032	#	0.319;0.596	#	-0.084;1.797	-0.016;0.277	#	#	000001001010100010000000100000010000000000000000000000000000000100010010100000110100010000010010000000000101010100000000010000000000000000000000000000000000000000000000000000	0.129	0.815	1	744.01	9926	9575	0.24		1	242
#	0.031;0.052	#	#	#	-0.197;0.973	#	#	#	#	#	#	#	-0.039;0.275	-86.597;-44.039	#	#	#	#	#	#	#	#	#	-0.415;6.294	0.006;0.032	#	0.319;0.596	#	-0.084;0.511	#	#	#	000001001010100010000000100000010000000000000000000000000000000100010010100000110100010000010010000000000101010100000000010000000000000000000000000000000000000000000000000000	0.126	0.813	1	755.15	9575	9575	0.24		0	131
#	#	0.008;0.026	0.217;0.587	#	0.074;0.538	#	#	-0.006;0.127	#	#	0.086;0.118	#	#	-92.428;-41.139	#	#	#	0.064;0.516	#	#	0.094;0.380	0.288;3.259	#	1.299;7.808	-0.002;0.040	#	0.527;0.787	#	-0.244;1.019	-0.062;0.365	#	#	010000000101000100010101010001010001000000000000000000000001000100001100000000010000101000001000010000100000110011000000000000000000000000000010000000000000000001000000000000	0.101	0.796	1	788.09	9929	9578	0.42		1	43
#	#	#	#	#	#	0.057;0.590	#	#	#	#	0.063;0.114	#	-0.068;0.160	-93.850;-65.477	#	#	#	#	-27272692726287174477507099919669487672274876598914205463123021349913422219839371888662548302793307123876647123421371439503320858393325822443637496355922736320003255469867008.000;27272712728307373733466873885493569723427964343119309256182829714855496257336234963172075939337254053974973636488197962621028183922238694218436127122259107154154184425603072.000	#	#	1.578;4.741	#	#	-0.005;0.038	#	#	#	0.129;1.069	#	#	#	000000010001010101000001010101000101010000000000000010000000100001010000000000010000000000001010000000101010110100000100000000000000000000000000000000000000000000000000000000	0.090	0.786	1	727.99	9932	9581	0.24		1	196
#	0.033;0.053	#	#	#	#	0.013;0.432	#	#	#	#	#	#	-0.029;0.156	#	#	#	0.230;0.703	#	#	#	-0.036;0.592	0.238;4.838	-0.078;0.197	#	-0.010;0.045	#	#	0.176;0.731	#	#	#	#	010001000000000000000000000000000000000010000000000001000000000001000000100000010000001000000010000100000100010110000000010100000000000000000000000000100000000000000000000000	0.174	0.840	1	759.27	9933	9582	0.27		1	185
#	#	#	#	#	#	#	#	-0.075;0.228	#	#	#	#	-0.020;0.152	#	0.354;1.870	#	#	#	#	#	#	-1.398;3.299	#	#	#	#	#	#	#	-0.172;0.444	#	#	010001000010100000000010101010000010000000000000100000100100000000000000100100000100000000110000000101010000010100000000010000000000000010100100000110000000000000000000100000	0.079	0.776	1	695.84	9934	9583	0.15		1	278
#	#	#	#	#	-0.571;0.542	#	-2.706;2.609	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.273;0.622	#	001000010101000000010100000100010101000010000000010000000000000001000000010000010000000000000001010101000000010010000100110000000000000000100000000000000000000000000010000000	0.114	0.805	1	675.26	9935	9584	0.09		1	242
1.348;7.572	#	0.000;0.047	#	#	#	#	#	#	#	#	#	#	0.019;0.152	#	-0.132;1.484	#	#	#	#	#	#	0.591;4.041	-0.050;0.160	#	-0.001;0.052	#	#	#	#	#	0.160;0.675	0.050;0.151	010001001010000010101000101000010000000100000000000000000000000000000110110100100000000010000000000000110000110110100000000000000000000000000000000000000000000000000000000000	0.112	0.803	1	790.98	9936	9585	0.27		1	190
#	#	0.001;0.037	#	0.017;0.085	#	#	#	#	#	#	#	#	0.017;0.219	#	#	#	#	#	#	#	#	#	#	0.504;6.813	#	#	#	0.058;0.472	#	0.050;0.391	#	0.100;0.165	011010011010001010010001001000010101000000000000000000000001000000000001000000000000101000000001000100010100010001100000000000000000000000000000000000000000010000000000000000	0.116	0.806	1	721.89	9937	9586	0.21		1	147
3.146;9.716	0.033;0.048	#	#	0.005;0.060	#	#	#	#	0.013;0.227	#	#	#	#	#	#	#	0.369;0.769	#	#	#	#	0.707;4.445	0.177;0.294	1.140;5.446	0.012;0.041	#	#	#	#	#	#	#	010001000101100001000110100100101010000000000000000001000000000000000000000100000100000000000010101010001100010100000100000000000000000000100000000000000100000000000000000000	0.133	0.817	1	581.52	9938	9587	0.27		1	38
#	#	#	0.101;0.616	-0.004;0.070	#	#	#	-0.020;0.137	#	#	#	#	#	#	#	#	#	#	-19291902828219288411975938885939262451329680825943176987031663715544411974015780151913957379489002376554147970918167017345735435900876707800479028578469981480599977344368640.000;39293903030419286169119478633897205159371713202240221523023627871610984683322697044855888278031270041755375177078960165358438056848135177546513826856167794689954891341758464.000	#	#	#	#	#	#	#	#	#	#	#	#	#	010001000101100001000110100100101010000000000000000001000000000000000000000100000100000000000010101010001100010100000100000000000000000000100000000000000100000000000000000000	0.105	0.798	1	656.43	9938	9587	0.12		1	335
#	#	#	#	0.013;0.064	#	#	#	#	-0.022;0.194	0.256;0.783	#	#	0.007;0.180	#	0.400;1.842	#	#	#	-11211002121231210585232807515444651532642077046379028089906430799680767872716926889364868248322868190960341230847161776666593517367010995897854401805875441490550301927669760.000;31213202121231212177992629264082599090234710837800618688462822730617202651341719425247603813460207438239997899981488186968180281152419664136042527715592869019723886569193472.000	#	#	#	#	#	#	#	0.241;0.761	#	#	0.069;0.325	0.219;0.779	#	010001100000000000000000100000001000000000000000000000100000000010000100100000010000000000010000000001010101010110000000000000000010000000000000000110000010000000000000000000	0.143	0.823	1	737.12	9940	9589	0.27		1	239
#	0.028;0.052	#	#	#	#	#	-2.457;2.341	#	#	0.323;0.660	#	#	#	-93.074;-36.329	0.354;1.423	-0.031;0.078	0.229;0.747	#	#	#	#	0.559;3.243	0.045;0.275	#	-0.010;0.059	#	#	#	-0.830;0.610	-0.110;0.563	#	#	010001011010000000001001001000010101000000000000000000000000000100000110010000010000000000010011000100010000010110001010000000000000000000000000000000000000000001000000000000	0.124	0.811	1	684.74	9943	9592	0.36		1	195
#	0.028;0.052	#	#	#	#	0.036;0.580	-2.457;2.341	#	#	0.323;0.660	#	#	#	#	0.354;1.423	-0.031;0.078	0.229;0.747	#	#	-0.423;1.352	#	0.559;3.243	0.045;0.275	#	-0.010;0.059	#	#	#	#	-0.110;0.563	#	#	010001011010000000001001001000010101000000000000000000000000000100000110010000010000000000010011000100010000010110001010000000000000000000000000000000000000000001000000000000	0.123	0.811	1	704.36	9943	9592	0.36		1	283
#	#	#	#	#	#	-0.080;0.724	#	#	#	#	#	#	#	#	-0.572;1.243	#	0.336;0.563	0.179;0.577	#	#	-0.007;0.593	#	#	0.114;7.124	#	#	0.323;0.661	#	-0.512;1.046	-0.087;0.301	#	#	000100010101000101000001010000100101100000000000000000000001000001000100101100000100000000000000000000001000010010010100000001000000000000000000000011000000000000000000000000	0.090	0.786	1	653.93	9944	9593	0.27		1	234
#	#	0.004;0.044	#	#	#	#	0.025;4.454	-0.016;0.145	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.356;0.686	-0.080;0.434	#	#	#	#	101000010100001000010001010110000101000000000000000000000001000000001000000000000010100000010000010100000100010011000010000000000000000000000000000000000000010000000000000000	0.106	0.799	1	690.29	9945	9594	0.15		1	242
#	#	#	#	#	-0.216;0.267	#	#	#	#	0.178;0.655	0.045;0.133	#	#	#	#	#	#	#	#	#	#	0.516;4.253	#	#	#	#	#	#	#	#	#	0.005;0.070	010101101000100100101010101000000010000000010000000000000000000000000000000000000100000000000010100011010001000100000000000000000000000000000000000000000000000000000000000000	0.123	0.811	1	432.30	9946	9595	0.15		1	12
#	#	#	#	#	-0.146;0.968	0.254;0.548	#	-0.105;0.212	#	0.338;0.568	#	#	0.136;0.282	#	#	#	#	#	#	#	#	#	0.048;0.149	#	#	#	#	-0.113;0.507	#	#	0.274;0.702	#	010101100101000100100100000001000000000000000000000000000000100000010100000000010000000100001010101010101000110100000100000000000000000000000010000000000000000000000000000000	0.072	0.768	1	612.56	9949	9598	0.24		1	29
#	#	#	#	#	#	0.254;0.548	#	-0.053;0.160	#	0.338;0.568	#	#	0.136;0.282	#	#	#	#	#	#	#	#	#	0.048;0.149	#	#	#	#	-0.113;0.507	#	#	0.274;0.702	#	010101100101000100100100000001000000000000000000000000000000100000010100000000010000000100001010101010101000110100000100000000000000000000000010000000000000000000000000000000	0.072	0.768	1	612.56	9949	9598	0.21		1	29
#	#	#	0.111;0.626	#	#	0.524;0.819	#	-0.115;0.207	0.165;0.251	#	#	#	#	#	#	-0.011;0.076	0.375;0.548	#	#	#	0.344;0.630	1.405;5.239	#	#	0.020;0.061	0.006;0.026	0.244;0.712	#	0.403;2.577	-0.070;0.252	#	#	000001000101000001000100000100000000100000000000000000000000000000000000000000010000001000000010000010000100010111000000000000000000000000000000000000000000000000000000000000	1.000	1.000	1	313.00	9950	9599	0.39		1	1
#	#	#	0.202;0.534	#	#	0.524;0.819	#	#	#	#	#	#	#	#	#	#	0.375;0.548	#	#	#	#	1.405;5.239	#	#	#	0.006;0.026	#	#	#	#	0.155;0.802	#	000001000101000001000100000100000000100000000000000000000000000000000000000000010000001000000010000010000100010111000000000000000000000000000000000000000000000000000000000000	0.202	0.852	1	621.30	9950	9599	0.18		1	10
#	0.022;0.061	-0.003;0.025	0.003;0.457	#	#	-0.239;0.565	#	#	#	0.278;0.707	0.071;0.108	#	#	#	-0.122;1.295	#	#	#	#	#	-0.134;0.494	0.570;4.883	0.027;0.128	-1.009;4.899	#	#	#	#	#	#	#	#	010000101010100010101010101001001010000000000000000000000000000000010010100001010000000000000000000011010000010110000000000000000000000000000000000010000000000000000000000000	0.098	0.793	1	794.56	9951	9600	0.33		1	141
-0.473;7.825	0.022;0.061	-0.003;0.025	0.003;0.457	#	#	-0.239;0.565	#	#	#	0.278;0.707	0.055;0.124	#	-0.081;0.220	#	-0.122;1.295	#	#	#	#	#	-0.134;0.494	0.570;4.883	0.027;0.128	-1.009;4.899	#	#	#	#	#	#	#	#	010000101010100010101010101001001010000000000000000000000000000000010010100001010000000000000000000011010000010110000000000000000000000000000000000010000000000000000000000000	0.099	0.793	1	803.02	9951	9600	0.39		1	134
#	#	0.015;0.048	0.078;0.471	#	#	#	#	#	0.019;0.194	#	0.052;0.123	#	#	#	#	-0.005;0.051	#	#	#	-0.551;1.426	-0.024;0.401	#	#	#	0.002;0.059	0.024;0.050	#	-0.021;0.435	#	#	#	#	010100100000100101100000100000100000000000000000000000000000000000000000100000010100000000000010001000001000010000000100000000000000000000000000000000000000000000000000000000	0.139	0.821	1	595.76	9952	9601	0.30		1	59
-0.225;8.073	0.023;0.065	#	#	#	0.027;1.346	#	#	#	#	#	0.053;0.133	0.231;0.865	#	#	#	#	#	#	#	-1.391;1.514	#	#	#	#	-0.011;0.051	#	#	#	-0.035;0.759	-0.120;0.515	#	0.078;0.154	010001000000100100000000100000010000100000000000000000000000000001010010110000010000000000001000000000000000010110000100000000000000000000000000000000000000000000010000000000	0.165	0.835	1	676.81	9953	9602	0.30		1	193
#	#	#	#	#	#	#	#	#	0.037;0.166	0.238;0.708	0.059;0.115	#	#	-92.954;-64.581	#	#	#	#	#	#	0.003;0.773	#	#	#	#	#	#	0.113;0.486	-0.423;1.604	#	#	#	101000010101101001010101010010000101001000000001000000000000010000000111000000010000001000010010010100001100010011100010011100000000010000000000100110000000000100000000001000	0.049	0.740	1	688.55	9954	9603	0.21		1	273
#	#	#	#	#	-0.304;0.884	#	#	#	0.037;0.166	0.238;0.708	#	#	#	#	#	#	#	#	#	#	0.003;0.773	#	#	#	#	#	#	0.113;0.486	-0.423;1.604	#	#	#	101000010101101001010101010010000101001000000001000000000000010000000111000000010000001000010010010100001100010011100010011100000000010000000000100110000000000100000000001000	0.050	0.741	1	689.05	9954	9603	0.18		1	316
1.166;6.698	0.012;0.058	#	-0.067;0.579	#	-0.040;0.721	0.105;0.479	#	#	#	0.205;0.740	#	#	#	#	#	#	#	#	#	#	#	#	-0.008;0.202	#	#	0.003;0.041	#	#	-0.235;1.557	0.109;0.346	#	0.086;0.189	010001000101000001000100000000001000000000000000000000000000000001000000100000010100000000000000000000000000110111000100000000000000000000000000000000000000000000000000000000	0.171	0.838	1	731.84	9956	9605	0.33		1	180
#	#	0.008;0.043	0.096;0.489	#	-0.228;0.775	0.154;0.686	#	#	#	0.292;0.762	0.063;0.106	0.460;0.695	#	#	#	#	#	#	#	#	#	#	0.058;0.361	#	#	#	0.295;0.711	#	#	-0.233;0.430	#	0.028;0.111	010101100001100101000100000100101010000000000000000000000100100000000100000101000101010000000000101010000100010110000000000000100000000000100000000000000000000000000000000010	0.075	0.772	1	725.87	9957	9606	0.33		1	177
#	#	0.008;0.043	0.096;0.489	#	-0.228;0.775	#	#	#	#	0.292;0.762	0.063;0.106	0.460;0.695	#	#	#	#	#	#	#	#	0.182;0.773	#	0.058;0.361	1.106;7.014	#	#	0.295;0.711	#	#	-0.233;0.430	#	#	010101100001100101000100000100101010000000000000000000000100100000000100000101000101010000000000101010000100010110000000000000100000000000100000000000000000000000000000000010	0.073	0.770	1	729.82	9957	9606	0.33		1	194
#	#	#	#	#	#	#	-2.996;2.245	-0.083;0.220	0.072;0.184	#	#	#	#	#	#	#	#	#	-33332303333263336491466168668026939905895683068356702613832204563957611532536541362811449250414842315352675528725709393866098685590529211078758890243583842563052042910171136.000;33334303333463332018658097064814638026207611620485767094333768927803197851908431637087939623821165319230496364173863213775592056910525634370000427403828674444467430047612928.000	#	#	#	#	0.534;4.539	#	#	#	#	#	#	#	0.020;0.179	000001000000100000000010000000001000000000000000000000000010000000000110110000010000000000000001000100000100010100000000000000000000000000000000000000000000000000000000001000	0.164	0.834	1	716.22	9958	9607	0.18		1	218
#	#	#	#	#	#	#	-2.996;2.245	-0.083;0.220	#	#	#	#	#	#	#	#	#	#	-33332303333263336491466168668026939905895683068356702613832204563957611532536541362811449250414842315352675528725709393866098685590529211078758890243583842563052042910171136.000;33334303333463332018658097064814638026207611620485767094333768927803197851908431637087939623821165319230496364173863213775592056910525634370000427403828674444467430047612928.000	#	#	#	#	0.534;4.539	#	#	#	#	#	#	0.238;0.718	0.020;0.179	000001000000100000000010000000001000000000000000000000000010000000000110110000010000000000000001000100000100010100000000000000000000000000000000000000000000000000000000001000	0.166	0.836	1	711.39	9958	9607	0.18		1	249
#	#	0.008;0.045	#	#	#	0.062;0.492	#	#	0.023;0.222	#	0.078;0.123	#	#	#	#	#	#	#	#	#	#	-1.485;5.608	#	3.682;9.991	#	#	#	-0.341;0.522	#	-0.036;0.378	#	0.050;0.129	010000000000010100000001000001010101000000000000000000001010000000000000000000000000000000000001000100100000110100000100000000000000000000000000000000000000000000000000000000	0.143	0.824	1	697.53	9959	9608	0.27		1	109
