Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.637;1.605	#	0.820;1.180	0.686;0.936	#	0.567;0.887	#	0.270;0.643	#	0.755;1.245	0.428;0.768	0.440;0.695	0.235;0.525	0.574;0.884	#	#	0.476;0.913	000001	0.100	1.000	1	48.44	49567	49567	0.65		0	0
#	-0.157;1.034	#	0.810;1.190	#	#	#	#	#	0.309;0.629	#	#	#	-0.232;0.268	0.467;0.957	#	0.154;0.630	100010	0.007	0.611	1	133.33	49569	49569	0.35		0	3
0.025;0.275	-0.157;0.253	0.611;0.911	#	0.380;0.760	#	-0.114;0.226	0.641;0.981	-0.197;0.253	0.264;0.674	#	0.437;0.732	#	#	#	0.582;1.047	#	100010	0.100	1.000	1	71.26	49569	49569	0.59		0	0
#	#	0.328;0.718	0.281;0.601	#	-0.081;0.875	#	#	#	#	-0.002;0.807	#	0.125;0.375	0.066;0.574	#	#	#	001000	0.045	0.733	1	184.17	49769	49570	0.35		3	15
#	-0.127;0.958	#	#	0.039;0.966	#	0.004;0.656	0.065;0.963	0.301;0.778	0.212;0.462	#	#	0.119;1.037	#	0.119;1.393	#	#	001000	0.048	0.737	1	197.38	49924	49570	0.47		7	33
#	#	0.390;0.750	0.471;0.821	0.750;1.250	0.574;0.954	0.845;1.155	0.010;0.338	0.780;1.100	0.569;0.839	0.845;1.155	0.600;1.023	#	0.267;0.677	0.475;0.774	0.156;0.591	0.689;0.987	010000	0.100	1.000	1	43.50	49573	49573	0.82		0	0
-0.135;0.436	0.057;0.590	#	-0.544;0.349	#	#	#	#	#	#	-0.113;0.381	#	0.119;0.640	0.097;0.405	#	#	#	001000	0.058	0.752	1	238.59	49990	49575	0.35		12	47
0.055;0.321	-0.266;0.283	-0.178;0.182	#	#	#	#	#	-0.014;0.138	#	#	-0.136;0.306	#	#	-0.225;0.225	-0.198;0.297	#	010000	0.308	0.889	1	204.17	49874	49577	0.41		4	6
-0.200;0.321	-0.155;0.147	#	-0.124;0.195	-0.077;0.421	-0.526;0.193	-0.579;0.195	#	-0.159;0.261	-0.173;0.247	#	-0.015;0.290	-0.215;0.215	-0.173;0.187	-0.165;0.803	-0.193;0.326	-0.150;0.542	010000	1.000	1.000	1	202.83	49996	49577	0.82		12	12
#	#	-0.443;0.404	0.133;0.623	#	#	#	-0.160;0.316	#	-0.037;0.655	#	-0.211;0.241	-0.115;0.464	#	-0.138;0.004	#	#	010000	1.000	1.000	1	117.80	49992	49579	0.41		5	5
-0.200;0.272	-0.155;0.177	#	#	-0.237;0.180	-0.160;0.193	#	#	#	#	-0.103;0.191	-0.123;0.123	#	#	#	#	-0.213;0.135	010000	1.000	1.000	1	214.78	49996	49582	0.41		9	9
#	-0.150;0.150	#	-0.154;0.326	#	-0.160;0.303	#	#	#	#	#	#	#	#	#	-0.193;0.326	-0.077;0.135	010000	0.735	0.970	1	206.83	49996	49582	0.29		10	11
#	#	#	0.012;0.452	#	#	#	#	#	#	#	#	0.417;0.667	#	#	0.785;0.859	#	000100	0.012	0.808	1	156.54	49583	49583	0.18		0	0
#	#	#	#	#	-0.235;0.090	#	#	#	#	-0.521;0.348	0.115;0.972	0.302;0.782	-0.143;0.203	-0.012;1.088	#	0.566;1.019	000100	0.045	0.733	1	117.40	49970	49583	0.41		1	5
-0.188;0.192	#	#	#	-0.114;0.261	#	#	#	#	#	#	0.572;0.965	#	-0.116;0.184	0.693;1.075	#	0.756;1.568	100000	0.193	0.848	1	194.77	49986	49586	0.35		18	33
#	#	-0.057;0.534	#	#	-0.235;0.090	-0.545;0.147	0.366;1.127	#	-0.197;0.069	-0.186;0.348	#	#	#	0.371;0.962	0.263;1.153	#	000100	0.151	0.827	2	189.88	49970	49588	0.47		26	57
-0.171;0.229	-0.142;0.481	#	0.012;0.452	-0.100;0.180	#	#	0.366;0.787	-0.212;0.149	-0.214;0.236	-0.186;0.194	0.527;0.742	-0.483;0.251	#	#	#	0.268;0.724	000100	0.263	0.875	1	238.19	49931	49588	0.65		16	28
#	0.324;0.714	#	0.142;0.622	0.311;0.611	#	0.141;0.521	0.323;0.823	#	0.267;0.527	0.255;0.645	0.001;0.443	#	#	-0.171;0.209	0.362;0.728	0.343;0.601	001010	0.100	1.000	1	112.63	49589	49589	0.65		0	0
#	#	-0.291;0.681	#	#	#	#	#	-0.198;0.536	-0.093;0.666	#	-0.201;0.588	-0.216;0.500	#	#	#	0.147;0.552	000010	0.045	0.733	1	193.99	49965	49593	0.35		22	108
#	#	#	-0.082;0.622	#	#	#	#	0.116;0.526	#	#	#	#	#	0.051;0.102	#	0.076;0.672	000010	0.017	0.667	1	250.00	49593	49593	0.24		0	1
0.002;0.402	-0.511;-0.169	0.012;0.747	-0.061;0.259	-0.168;0.222	0.028;0.438	#	#	#	-0.120;0.432	-0.231;0.267	0.501;0.815	0.256;1.012	#	0.420;0.770	0.704;1.030	0.561;1.275	001100	0.009	0.783	1	180.41	49594	49594	0.76		0	0
#	-0.589;0.147	#	#	#	#	#	#	#	-0.322;0.572	#	-0.147;0.345	0.000;0.390	-0.149;0.384	#	-0.149;0.129	-0.124;0.149	010000	1.000	1.000	1	201.75	49996	49595	0.41		8	8
#	#	-0.443;0.404	#	0.035;0.475	0.252;0.607	-0.175;0.175	-0.241;0.249	#	#	#	#	-0.055;0.445	-0.149;0.401	#	-0.168;0.168	-0.193;0.124	010000	1.000	1.000	1	147.00	49958	49595	0.53		2	2
0.273;0.565	#	#	#	#	#	0.080;0.568	#	#	#	0.433;0.781	#	0.845;1.155	#	0.037;0.871	0.508;0.865	#	000001	0.100	1.000	1	130.75	49596	49596	0.35		0	0
0.372;0.653	0.264;0.674	#	0.125;0.405	#	#	0.068;0.693	0.388;0.748	#	#	0.339;0.703	#	#	0.526;0.996	#	#	0.429;0.766	000001	0.100	1.000	1	134.00	49596	49596	0.47		0	0
-0.040;0.390	#	#	0.122;0.402	#	-0.235;0.316	#	0.346;0.596	#	0.125;0.338	#	#	#	-0.230;0.203	#	#	0.243;0.749	000100	0.081	0.778	1	259.83	49961	49597	0.41		2	6
#	#	#	#	#	#	-0.545;0.361	0.366;1.304	#	#	-0.269;0.589	0.269;0.827	-0.449;0.388	#	0.263;0.956	0.156;0.734	#	000100	0.072	0.768	1	234.17	49931	49597	0.41		37	133
#	-0.424;0.438	#	#	#	-0.147;0.370	#	#	#	0.094;0.492	#	#	-0.216;0.500	0.072;0.402	#	#	0.041;0.414	000010	0.040	0.725	1	200.32	49816	49598	0.35		4	20
0.162;0.727	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.144;0.605	000001	0.080	0.776	1	181.74	49995	49599	0.12		29	85
0.243;0.664	#	#	#	#	#	0.239;0.649	#	#	#	#	#	#	#	0.240;0.546	0.298;0.743	#	000001	0.091	0.787	1	204.09	49995	49599	0.24		7	18
#	-0.170;0.170	-0.443;0.404	0.133;0.623	-0.237;0.127	#	#	-0.160;0.316	#	-0.037;0.655	#	#	#	#	-0.138;0.004	#	#	010000	0.100	1.000	1	169.07	49601	49601	0.41		0	0
#	-0.415;0.147	#	#	#	#	#	#	#	#	#	-0.211;0.241	-0.115;0.464	#	-0.250;0.004	-0.208;0.208	#	010000	1.000	1.000	1	186.00	49919	49601	0.29		7	7
#	0.421;1.346	#	#	#	0.187;0.768	#	0.153;0.628	#	#	#	#	#	#	#	#	#	000001	0.162	0.833	1	139.38	49995	49602	0.18		12	22
0.581;1.081	#	#	0.495;0.903	0.489;0.849	#	#	#	#	#	#	0.421;0.745	#	0.072;0.572	#	#	0.330;0.605	000001	0.162	0.833	1	111.50	49602	49602	0.35		1	2
#	#	#	0.069;0.912	#	#	#	#	#	0.094;0.348	#	0.122;1.054	#	#	#	#	#	000010	0.055	0.748	1	211.41	49998	49603	0.18		24	102
0.331;0.758	#	#	-0.981;0.237	#	#	#	0.378;0.638	#	-0.125;0.371	-0.237;0.253	#	#	#	#	#	#	000010	0.162	0.833	1	177.00	49740	49603	0.29		2	4
#	#	#	#	#	0.101;0.471	#	#	#	#	0.375;0.589	#	-0.449;0.442	#	0.331;0.956	0.156;0.734	0.268;0.659	000100	0.097	0.792	1	141.12	49961	49605	0.35		3	8
#	#	#	#	0.400;0.670	#	#	#	#	0.125;0.338	#	#	#	#	0.331;0.704	0.156;0.734	0.243;0.749	000100	0.308	0.889	1	157.67	49819	49605	0.29		2	3
#	#	-0.175;0.244	#	#	-0.235;0.690	-0.545;0.147	#	#	-0.181;0.259	#	#	#	-0.187;0.203	0.415;0.944	#	0.566;0.977	000100	0.119	0.809	1	203.44	49970	49606	0.41		30	74
-0.040;0.301	-0.250;0.481	-0.242;0.235	0.012;0.452	#	#	#	0.366;1.127	-0.093;0.257	#	-0.122;0.210	0.706;1.050	-0.483;0.414	-0.669;0.392	#	#	0.268;0.977	000100	0.088	0.784	1	209.00	49870	49606	0.65		9	27
-0.037;0.403	-0.083;0.202	-0.021;0.878	0.282;1.254	#	#	#	#	#	#	-0.121;0.189	0.095;0.419	#	-0.121;0.289	-0.305;0.597	#	#	000001	0.017	0.667	1	140.00	49607	49607	0.47		0	2
#	#	#	#	0.149;0.500	#	#	#	-0.211;0.269	0.612;1.081	#	#	#	#	#	#	0.236;0.898	000001	0.057	0.908	1	180.09	49607	49607	0.24		0	0
-0.023;0.367	-0.050;0.440	-0.127;0.373	0.056;0.386	-0.173;0.177	0.234;0.644	#	#	0.074;0.484	-0.059;0.819	-0.113;0.207	0.692;0.957	-0.144;0.156	-0.084;0.406	0.558;1.004	1.053;1.068	0.650;0.968	100001	0.031	0.889	1	180.83	49608	49608	0.88		0	0
#	#	#	#	#	#	#	#	#	#	-0.107;0.213	0.429;1.131	-0.162;0.381	-0.216;0.234	0.348;0.838	0.291;1.191	#	100000	0.039	0.723	1	193.86	49953	49609	0.35		21	106
#	#	#	0.145;0.415	#	0.514;0.794	#	#	#	0.249;0.589	#	#	-0.162;0.381	#	#	0.213;1.034	#	100000	0.017	0.667	1	167.00	49609	49609	0.29		0	1
#	#	#	#	#	#	#	#	#	0.094;0.492	#	-0.002;0.588	-0.130;0.500	#	#	#	0.160;0.414	000010	0.049	0.739	1	169.32	49925	49610	0.24		7	30
#	#	#	0.006;0.296	#	#	-0.141;0.309	#	#	#	0.230;0.650	#	0.413;0.773	#	0.343;0.487	#	#	000001	0.162	0.833	1	226.00	49848	49613	0.29		1	2
0.243;0.563	0.456;0.969	#	#	#	#	#	0.163;0.603	#	0.279;0.689	0.230;0.650	#	0.413;0.773	0.703;1.043	#	#	0.317;0.753	000001	0.080	0.975	1	111.50	49613	49613	0.47		0	0
#	-0.884;0.170	#	#	#	#	-0.161;0.195	0.276;0.696	#	#	#	#	0.508;0.878	#	-0.165;0.588	#	#	010000	0.162	0.833	1	92.50	49712	49614	0.29		1	2
#	#	-0.148;0.202	-0.134;0.167	-0.066;0.302	#	-0.579;0.229	-0.200;0.653	#	0.477;0.655	-0.138;0.260	#	#	-0.173;0.292	-0.275;0.803	#	#	010000	0.263	0.875	1	142.50	49980	49614	0.53		5	8
#	#	0.036;0.416	#	#	0.318;0.724	0.229;1.255	0.063;0.085	#	0.044;0.632	#	0.214;1.170	#	#	#	#	0.360;0.843	000001	0.026	0.875	1	207.80	49615	49615	0.41		0	0
-0.040;0.187	0.011;0.481	-0.057;0.322	#	-0.134;0.166	-0.230;0.090	#	0.366;0.787	#	#	#	0.362;0.686	-0.162;0.223	-0.187;0.263	#	#	0.268;0.977	000100	0.324	0.893	1	242.50	49931	49616	0.59		15	25
#	#	#	0.012;0.101	-0.100;0.180	-0.230;0.090	-0.545;0.353	#	#	#	-0.504;0.194	#	-0.162;0.223	-0.187;0.752	0.371;0.962	0.263;0.886	#	000100	0.230	0.863	1	220.89	49931	49616	0.53		21	39
#	#	#	-0.082;0.378	#	#	-0.313;0.400	-0.445;0.350	#	#	#	#	-0.027;0.500	0.072;0.503	0.163;0.563	#	#	000010	0.123	0.811	1	201.02	49998	49617	0.35		6	15
#	-0.424;0.248	-0.294;0.824	-0.082;0.378	#	-0.170;0.309	0.140;0.442	#	#	#	0.057;0.547	0.170;0.518	#	0.072;0.292	#	0.013;0.443	0.357;0.823	000010	0.162	0.833	1	212.50	49753	49617	0.59		1	2
-0.135;0.157	0.057;0.427	-0.118;0.352	#	#	-0.006;0.239	-0.358;0.950	#	#	-0.472;0.679	-0.081;0.381	#	0.119;0.700	0.097;0.574	0.482;0.899	0.462;0.848	0.265;0.810	001000	0.162	0.833	1	243.25	49800	49618	0.71		2	4
0.181;0.707	0.590;0.924	#	0.282;0.720	#	#	0.505;0.965	0.299;0.639	0.496;0.936	#	#	#	0.302;0.853	0.175;0.471	0.412;0.882	0.332;0.678	0.180;0.975	000001	1.000	1.000	1	121.00	49947	49619	0.65		1	1
#	#	#	#	#	#	#	#	#	#	0.336;0.874	0.278;1.050	#	#	#	#	0.144;0.945	000001	0.089	0.785	1	149.63	49995	49619	0.18		18	48
-0.205;0.255	-0.171;0.219	-0.104;0.146	-0.114;0.156	-0.171;0.199	-0.128;0.162	0.008;0.478	0.572;0.912	-0.215;0.245	-0.152;0.188	0.004;0.274	#	-0.095;0.195	-0.124;0.246	0.462;0.952	0.458;1.016	0.594;0.912	000110	0.047	0.736	1	214.52	49914	49621	0.94		2	24
-0.205;0.255	-0.171;0.219	-0.104;0.146	-0.114;0.156	-0.171;0.199	-0.128;0.162	0.008;0.478	0.572;1.151	-0.215;0.245	-0.152;0.188	0.004;0.274	#	-0.095;0.195	-0.124;0.246	0.462;0.952	0.762;0.863	0.594;0.912	000110	0.028	0.700	1	203.70	49621	49621	0.94		0	10
0.044;0.324	0.011;0.481	#	#	#	0.038;0.488	#	#	#	0.125;0.338	0.235;0.525	#	#	-0.230;0.203	#	-0.014;0.273	0.243;0.659	000100	0.008	0.776	1	191.13	49622	49622	0.47		0	0
#	0.415;0.725	#	0.285;0.625	-0.180;0.199	#	-0.094;0.236	0.545;1.024	#	#	#	0.776;1.169	#	-0.154;0.230	0.632;1.122	#	0.613;1.568	100000	0.100	1.000	1	108.00	49624	49624	0.53		0	0
#	#	#	0.223;0.625	#	-0.051;0.219	#	#	#	#	#	0.737;1.208	#	#	#	#	0.613;1.568	100000	0.107	0.800	1	156.00	49976	49624	0.24		2	5
-0.438;0.387	0.115;0.520	-0.152;0.466	#	0.144;0.594	-0.115;0.497	0.055;1.441	#	0.190;1.179	#	#	#	#	0.097;0.867	#	#	#	001000	0.041	0.727	1	231.29	49990	49626	0.47		4	22
#	#	0.207;0.956	0.530;1.010	0.041;0.371	0.547;0.827	-0.140;0.160	#	0.026;0.406	#	#	0.358;0.839	-0.068;0.814	-0.085;0.375	0.252;0.562	#	#	100001	0.100	1.000	1	93.60	49627	49627	0.59		0	0
-0.135;0.311	0.031;0.590	-0.152;0.466	#	#	#	-0.219;0.950	#	#	#	#	#	0.119;0.649	0.066;0.574	#	#	#	001000	0.063	0.758	1	223.74	49990	49628	0.35		20	69
#	-0.080;0.380	#	-0.544;0.433	-0.117;0.467	0.010;0.239	-0.150;0.300	#	-0.094;0.346	-0.152;0.455	-0.113;0.381	0.622;0.917	0.119;1.037	#	0.482;0.899	0.462;0.998	#	001000	0.076	0.773	1	211.58	49950	49628	0.71		4	11
0.546;0.966	#	#	#	#	#	#	0.065;0.963	0.190;0.711	#	-0.203;0.219	#	#	#	#	0.472;0.654	0.557;0.797	001000	0.017	0.667	1	91.00	49629	49629	0.35		0	1
#	-0.130;0.546	#	#	0.169;0.539	-0.115;0.587	-0.219;0.839	#	#	#	#	#	0.089;0.700	0.204;0.574	#	0.452;0.669	#	001000	0.204	0.853	1	226.15	49990	49629	0.41		9	17
0.240;0.580	-0.113;0.212	0.088;0.418	-0.109;0.246	#	#	#	#	-0.200;0.534	#	#	#	#	-0.239;0.463	#	0.581;1.070	#	100000	0.162	0.833	1	205.75	49963	49630	0.41		2	4
#	-0.173;0.379	0.217;0.567	#	#	#	#	0.483;0.973	#	#	#	#	#	#	-0.103;1.075	#	#	100000	0.053	0.745	1	169.44	49963	49630	0.24		8	36
0.240;0.580	-0.173;0.212	0.217;0.567	#	#	#	#	#	0.261;0.731	#	#	0.585;1.131	#	#	-0.103;1.075	0.516;1.070	#	100000	0.017	0.667	1	191.00	49632	49632	0.41		0	2
#	0.011;0.481	-0.131;0.322	#	#	#	#	#	0.264;0.734	#	#	0.445;0.700	#	#	#	0.476;0.734	0.268;1.019	000100	0.025	0.692	1	212.07	49649	49633	0.35		2	20
-0.158;0.292	#	#	-0.178;0.452	-0.117;0.143	#	-0.098;0.172	#	#	#	#	#	#	#	0.331;0.960	-0.295;1.153	#	000100	0.071	0.768	1	182.53	49970	49633	0.35		37	132
-0.070;0.187	-0.101;0.219	-0.242;0.299	#	-0.503;0.180	-0.235;0.090	-0.545;0.077	0.366;0.848	#	-0.209;0.259	-0.186;0.210	#	#	-0.187;0.203	#	#	0.566;0.977	000100	0.162	0.833	1	204.46	49970	49634	0.65		13	29
#	#	#	0.285;0.625	0.151;0.611	#	#	#	-0.165;0.195	#	#	#	-0.007;0.381	#	0.632;1.075	0.169;0.614	0.536;1.022	100000	1.000	1.000	1	99.00	49729	49636	0.41		1	1
0.124;0.454	-0.174;0.236	#	#	#	0.870;1.130	0.174;0.554	0.672;0.990	-0.162;0.298	0.785;1.215	0.394;0.864	#	#	#	-0.160;0.160	#	#	010000	0.100	1.000	1	31.33	49637	49637	0.53		0	0
0.124;0.454	#	0.845;1.155	0.875;1.125	#	0.870;1.130	#	#	#	0.785;1.191	#	0.086;0.361	#	#	#	0.529;0.944	#	010000	0.100	1.000	1	28.25	49637	49637	0.41		0	0
0.048;0.311	-0.032;0.462	#	#	-0.063;0.397	#	0.054;1.441	#	0.029;0.680	#	#	#	#	0.066;0.574	0.431;0.792	#	0.483;0.760	001000	0.071	0.768	1	231.29	49893	49642	0.47		9	28
0.051;0.311	#	#	-0.189;0.311	#	#	#	#	#	-0.390;0.419	-0.270;0.360	0.504;0.989	0.059;0.710	-0.378;0.522	#	0.462;0.848	#	001000	0.074	0.771	1	234.82	49853	49642	0.47		11	32
#	-0.073;0.407	-0.127;0.682	#	-0.085;0.461	#	#	#	#	0.372;0.692	#	#	#	#	#	-0.000;0.823	#	000010	0.045	0.733	1	146.66	49925	49643	0.29		6	35
-0.096;0.184	#	#	#	#	#	#	#	#	0.357;0.707	#	#	0.205;0.685	#	#	#	#	000010	0.024	0.689	1	152.09	49643	49643	0.18		1	15
0.870;1.130	#	0.772;1.082	0.285;0.625	#	#	-0.231;0.269	#	0.668;1.108	-0.020;0.350	-0.132;0.168	0.228;0.660	-0.207;0.220	#	0.176;0.506	0.537;0.963	0.319;0.785	100000	0.100	1.000	1	58.05	49644	49644	0.71		0	0
0.052;0.664	#	0.096;0.767	0.379;0.809	#	#	0.505;0.905	0.235;0.441	#	0.133;0.733	#	#	0.302;0.622	-0.022;0.448	0.319;0.589	-0.024;0.933	#	000001	0.100	1.000	1	145.94	49646	49646	0.59		0	0
0.066;0.526	0.015;0.325	#	#	-0.089;0.231	0.919;1.135	#	0.041;0.291	#	0.109;0.409	#	-0.127;1.170	#	#	#	#	0.054;0.441	000001	0.100	1.000	1	78.60	49647	49647	0.47		0	0
#	0.095;0.515	#	#	#	0.865;1.135	#	0.041;0.291	#	#	#	#	#	#	0.039;0.394	#	0.054;0.441	000001	0.100	1.000	1	93.00	49647	49647	0.29		0	0
#	#	#	0.012;0.452	#	#	#	#	-0.128;0.312	-0.197;0.259	#	#	-0.147;0.223	-0.669;0.203	#	0.476;1.568	#	000100	0.179	0.842	1	233.70	49931	49649	0.35		28	57
-0.100;0.200	#	0.094;0.524	-0.031;0.389	#	0.334;0.814	#	#	#	#	-0.108;0.322	0.264;0.588	#	#	0.247;0.737	#	#	000010	0.017	0.667	1	197.00	49652	49652	0.41		0	1
-0.226;0.254	#	-0.177;0.193	#	-0.012;0.458	#	#	#	#	#	#	0.504;1.057	#	0.097;0.522	0.431;0.792	#	#	001000	0.044	0.732	1	197.21	49950	49658	0.35		10	41
0.054;0.464	#	-0.158;0.312	#	-0.204;0.296	-0.238;0.704	#	0.812;1.083	#	#	#	0.687;0.880	-0.162;0.242	#	#	0.473;1.417	#	100000	1.000	1.000	1	189.00	49927	49662	0.47		2	2
#	#	0.444;0.685	#	0.233;0.613	0.622;0.882	0.165;0.635	0.425;0.775	0.307;0.717	#	0.344;0.824	#	0.455;0.925	0.115;0.575	0.148;0.604	#	0.472;0.859	000001	0.042	0.917	1	130.61	49664	49664	0.65		0	0
-0.601;0.702	#	#	-0.082;0.336	#	#	#	#	#	#	#	0.083;0.588	#	0.072;0.510	#	0.346;0.653	#	000010	0.067	0.763	1	226.97	49998	49665	0.29		12	45
#	#	#	#	0.330;0.610	#	#	-0.577;0.350	#	-0.094;0.601	#	-0.087;0.588	#	#	#	-0.334;0.997	#	000010	0.056	0.750	1	133.24	49975	49665	0.29		3	12
#	#	#	#	#	#	#	#	#	0.703;1.023	#	#	#	#	#	#	#	000001	0.050	0.741	1	90.85	49929	49666	0.06		5	18
#	0.104;0.434	-0.021;0.764	#	0.149;0.519	#	#	#	#	0.612;1.081	0.006;0.356	#	#	#	-0.305;0.291	#	0.338;0.647	000001	0.063	0.936	1	144.91	49666	49666	0.41		0	0
-0.103;0.197	0.011;0.239	#	0.012;0.452	#	-0.235;0.090	-0.545;0.147	#	#	-0.197;0.259	-0.222;0.348	0.476;0.742	-0.192;0.268	-0.009;0.371	#	0.476;1.153	#	000100	0.419	0.917	2	246.07	49931	49667	0.65		15	22
#	#	-0.191;0.322	0.012;0.452	#	-0.235;0.090	-0.925;0.147	0.463;1.304	-0.212;0.149	-0.197;0.259	-0.122;0.348	#	-0.483;0.251	-0.187;0.203	#	#	0.566;0.792	000100	0.319	0.892	1	244.32	49825	49667	0.65		11	17
#	-0.053;0.500	#	#	#	#	-0.249;0.503	#	#	#	#	#	#	0.228;0.234	0.547;0.933	#	#	100000	0.017	0.667	1	182.00	49670	49670	0.24		0	1
#	-0.466;0.277	0.217;0.567	#	#	#	#	0.260;1.406	#	#	0.175;0.970	#	#	#	#	0.473;0.957	#	100000	0.045	0.733	1	191.51	49963	49670	0.29		3	15
#	-0.067;0.223	#	#	-0.072;0.493	#	#	#	-0.028;0.368	#	#	0.687;1.146	#	#	#	0.539;1.034	0.819;1.112	100000	0.298	0.886	1	197.66	49986	49671	0.35		12	19
#	#	#	0.800;1.220	0.812;1.102	0.614;0.994	0.299;0.884	#	#	#	0.591;1.115	#	#	#	-0.195;0.195	#	0.074;0.471	000010	0.017	0.667	1	37.00	49673	49673	0.41		0	1
-0.222;0.238	0.130;0.590	0.234;0.644	#	#	#	#	-0.169;0.528	0.770;1.230	0.860;1.140	#	-0.192;0.201	-0.216;0.709	#	#	#	#	000010	0.100	1.000	1	45.00	49673	49673	0.47		0	0
0.316;1.368	0.274;0.644	0.446;0.851	#	#	0.237;0.557	#	#	#	0.312;0.662	0.032;0.734	0.033;0.485	-0.035;0.840	#	0.055;0.365	#	-0.132;0.254	000100	0.100	1.000	1	69.25	49674	49674	0.59		0	0
#	0.274;0.644	0.361;0.766	0.135;0.565	0.243;0.683	0.167;0.627	0.513;0.773	-0.087;0.223	0.347;0.647	#	#	0.033;0.485	0.430;0.840	0.336;0.836	0.105;0.365	0.083;0.459	-0.132;0.254	000100	0.100	1.000	1	75.00	49674	49674	0.82		0	0
-0.165;0.205	0.226;0.566	#	-0.088;0.282	0.670;0.990	#	0.424;0.884	#	#	#	#	#	0.296;0.596	-0.110;0.250	#	-0.208;0.574	#	010000	0.100	1.000	1	66.29	49680	49680	0.47		0	0
#	0.226;0.566	-0.228;0.262	-0.134;0.282	0.670;0.990	0.129;0.539	#	0.178;0.678	-0.042;0.218	-0.077;0.183	0.564;0.964	0.560;1.022	0.296;0.596	#	0.537;0.937	#	0.597;0.994	010000	0.100	1.000	1	89.00	49680	49680	0.76		0	0
#	#	#	#	#	0.253;0.663	-0.207;0.293	#	0.111;0.411	0.625;1.035	#	#	-0.187;0.253	#	#	0.456;0.782	0.432;0.799	000110	1.000	1.000	1	138.00	49945	49684	0.41		1	1
-0.200;0.321	-0.155;0.147	#	-0.124;-0.073	-0.077;0.421	-0.526;0.193	-0.579;0.195	#	-0.159;0.261	-0.173;0.247	#	-0.015;0.290	-0.215;0.215	-0.173;0.187	-0.165;0.803	-0.193;0.326	-0.150;0.542	010000	0.100	1.000	1	198.00	49687	49687	0.82		0	0
-0.040;0.187	0.011;0.481	-0.057;0.299	#	-0.100;0.180	-0.230;0.090	-0.545;0.077	0.366;0.787	#	#	-0.186;0.317	#	-0.162;0.223	-0.187;0.280	#	0.657;0.689	0.268;0.977	000100	1.000	1.000	1	229.00	49825	49691	0.71		3	3
-0.179;0.241	0.011;0.481	-0.057;0.299	0.012;0.452	-0.100;0.180	-0.230;0.090	-0.545;0.077	#	#	#	-0.186;0.194	#	-0.162;0.223	-0.187;0.203	0.371;0.962	#	0.268;0.977	000100	0.512	0.935	2	239.00	49931	49691	0.71		14	18
#	#	#	0.009;0.299	#	0.044;0.424	#	0.216;0.566	#	0.250;0.476	-0.097;0.313	#	#	#	0.008;0.428	-0.012;0.473	-0.008;0.605	000001	0.129	0.815	1	190.33	49920	49692	0.47		4	9
-0.378;0.140	#	#	#	-0.317;0.500	#	-0.158;0.249	#	#	#	#	#	-0.134;0.500	#	0.015;0.303	#	#	000010	0.097	0.792	1	188.42	49965	49694	0.29		8	20
#	-0.424;0.151	-0.087;0.253	#	#	-0.108;0.611	#	0.025;0.465	#	-0.487;0.492	#	#	#	0.072;0.510	-0.288;0.385	#	0.520;0.828	000010	0.162	0.833	1	143.50	49998	49694	0.47		1	2
#	0.009;0.489	0.841;1.121	0.686;1.086	0.674;1.114	-0.131;0.259	#	0.725;0.985	#	#	#	#	-0.165;0.225	-0.098;0.162	-0.032;0.468	#	0.440;0.698	000001	0.100	1.000	1	37.50	49695	49695	0.59		0	0
#	#	#	#	0.674;1.114	#	0.252;0.652	#	0.545;0.985	0.518;0.888	0.540;0.870	#	-0.125;0.544	#	#	0.315;0.721	0.376;0.763	000001	0.100	1.000	1	37.78	49695	49695	0.47		0	0
#	#	#	#	#	0.351;0.529	0.249;0.905	#	#	#	0.058;0.368	0.390;0.636	#	#	0.213;0.882	#	0.457;0.876	000001	0.162	0.833	1	181.00	49920	49696	0.35		2	4
#	#	0.444;0.878	0.073;0.453	#	#	#	0.230;1.018	#	#	#	0.390;0.682	#	#	#	#	0.100;0.676	000001	1.000	1.000	1	169.33	49887	49696	0.29		3	3
0.850;1.235	0.765;1.235	#	0.770;1.094	0.825;1.066	0.075;0.425	#	0.011;0.598	#	#	0.875;1.175	0.472;0.836	0.760;1.080	0.407;0.943	0.243;0.650	0.408;0.862	0.324;0.828	001000	0.100	1.000	1	48.11	49699	49699	0.76		0	0
#	-0.783;0.147	#	#	#	#	0.464;0.844	#	-0.285;0.484	#	#	-0.211;0.290	#	-0.173;0.401	-0.140;0.004	#	#	010000	1.000	1.000	1	46.00	49766	49702	0.35		1	1
-0.194;0.321	#	0.041;0.341	-0.099;0.476	#	#	#	-0.240;0.450	#	#	#	#	#	#	#	-0.149;0.129	#	010000	0.308	0.889	1	153.33	49958	49702	0.29		2	3
#	#	#	#	#	0.351;0.529	0.249;0.905	0.345;1.018	-0.020;0.731	#	0.058;0.368	#	-0.189;0.241	#	#	#	0.457;0.739	000001	0.017	0.667	1	250.00	49703	49703	0.41		0	1
