Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0.041;0.142	#	#	#	4.701;9.402	0.177;0.359	#	0.226;0.523	#	#	0.281;0.592	-0.075;0.407	0.045;0.138	#	#	#	0.731;3.059	#	0.071;0.098	#	#	001010	0.132	0.667	1	51.00	9822	9672	0.41		2	3
#	#	-0.018;0.163	#	#	2.280;10.933	#	-0.088;0.200	-0.003;0.647	#	#	0.304;0.539	0.071;0.401	#	0.007;0.014	0.173;1.157	0.467;1.070	#	#	0.055;0.099	1.242;2.915	0.055;0.899	000010	0.000	0.000	1	28.00	9674	9674	0.55		0	1
#	0.128;0.219	-0.018;0.163	#	#	2.280;10.933	#	#	-0.003;0.647	#	#	0.304;0.539	#	0.068;0.162	0.007;0.014	#	0.467;1.070	#	#	0.055;0.099	1.228;2.929	#	000010	0.100	1.000	1	19.50	9674	9674	0.45		0	0
-84.035;-70.769	0.082;0.186	#	0.017;0.166	#	4.661;15.357	#	-0.053;0.235	#	#	#	#	#	0.123;0.175	#	#	-0.137;0.692	-0.616;0.890	#	0.049;0.105	0.740;2.469	-0.295;0.476	001110	1.000	1.000	1	65.00	9797	9675	0.50		1	1
-83.996;-53.613	#	#	0.011;0.116	#	0.982;5.309	0.023;0.350	#	#	-2.368;5.532	-0.231;0.521	0.317;0.622	#	0.001;0.068	0.006;0.010	-0.213;1.215	-0.319;0.653	#	#	#	#	0.518;1.021	100000	0.000	0.062	1	58.09	9785	9677	0.55		1	16
-80.247;-62.702	-0.005;0.129	0.098;0.270	0.187;0.383	#	#	0.077;0.354	#	#	#	#	0.660;1.026	#	#	0.001;0.012	#	0.540;1.159	-0.003;2.017	0.026;0.487	#	#	0.280;1.583	011000	0.100	1.000	1	25.44	9678	9678	0.50		0	0
-82.051;-62.702	#	0.098;0.270	0.187;0.383	#	#	0.077;0.331	#	0.340;0.841	#	#	#	#	0.038;0.137	0.001;0.012	#	0.540;1.159	#	#	#	#	#	011000	0.100	1.000	1	23.50	9678	9678	0.36		0	0
#	#	#	0.103;0.287	-0.127;0.878	2.085;10.564	#	0.025;0.198	#	#	#	0.398;0.617	#	#	#	#	#	0.454;1.943	0.086;0.453	0.065;0.118	-0.079;0.786	0.280;1.095	011000	0.024	0.474	1	71.86	9997	9679	0.45		9	19
-79.999;-57.847	#	-0.004;0.173	0.103;0.287	-0.617;0.468	#	#	#	#	-1.075;5.714	#	#	0.194;0.392	#	0.004;0.011	#	#	#	#	0.078;0.128	-0.079;1.183	0.280;1.095	011000	0.010	0.400	1	70.23	9997	9679	0.45		6	15
-83.044;-58.224	0.053;0.113	#	0.005;0.148	0.766;1.806	0.669;4.756	0.130;0.448	0.012;0.300	#	#	#	#	#	#	0.009;0.019	-0.326;0.484	#	#	-0.006;0.398	#	-0.413;1.096	0.459;1.679	100001	0.100	1.000	1	42.66	9680	9680	0.55		0	0
-79.999;-68.445	#	#	0.103;0.287	#	2.085;10.564	#	0.025;0.198	#	#	#	0.398;0.617	#	#	0.004;0.011	-0.146;1.051	0.269;0.764	0.199;1.637	0.026;0.553	0.078;0.118	-0.045;1.183	0.280;1.095	011000	0.056	0.562	1	78.91	9996	9682	0.59		9	16
-79.999;-68.445	#	0.098;0.270	0.103;0.287	#	2.085;10.564	#	0.025;0.198	#	#	#	0.398;0.617	#	#	0.004;0.011	#	0.269;0.764	0.054;1.662	0.026;0.553	0.078;0.115	-0.079;1.183	0.280;1.095	011000	0.088	0.615	1	92.34	9957	9682	0.59		8	13
-79.999;-68.445	#	#	0.103;0.287	#	#	-0.052;0.175	0.087;0.198	#	#	#	0.398;0.617	#	#	#	-1.322;0.452	0.269;0.764	0.248;1.943	0.026;0.553	0.078;0.118	#	0.280;1.095	011000	0.061	0.571	1	87.14	9864	9685	0.50		4	7
#	#	#	#	#	4.457;8.543	#	0.025;0.198	0.239;0.535	#	0.377;1.129	0.398;0.617	#	#	0.004;0.011	-0.280;0.781	-0.056;0.764	#	0.026;0.637	#	#	0.280;1.095	011000	0.031	0.500	1	61.33	9836	9689	0.45		3	6
#	#	0.098;0.356	#	#	#	-0.036;0.155	0.025;0.198	#	#	0.377;1.129	#	#	#	#	#	#	#	0.026;0.637	#	-0.079;1.183	#	011000	0.001	0.250	1	48.37	9864	9689	0.27		4	16
#	0.015;0.173	#	#	-0.264;0.264	#	-0.004;0.114	#	-0.130;0.554	#	#	0.287;0.538	-0.034;0.269	0.084;0.147	#	#	#	#	#	0.057;0.092	0.311;2.259	-0.025;0.477	101000	0.000	0.000	1	71.40	9690	9690	0.45		0	5
#	#	0.041;0.209	#	-0.311;1.079	4.661;11.031	-0.028;0.122	#	#	0.151;6.570	#	0.394;0.547	0.023;0.247	#	0.003;0.015	-0.193;0.655	-0.203;0.869	-0.667;0.561	#	0.064;0.089	0.140;1.841	-0.412;0.898	001110	0.328	0.800	1	89.20	9975	9691	0.64		8	10
-75.611;-47.829	#	#	#	#	2.517;9.608	0.013;0.136	#	#	-0.263;0.834	-0.066;0.378	#	#	#	#	-0.746;0.013	#	1.062;2.071	0.134;0.595	0.063;0.103	0.586;1.327	#	010000	0.100	1.000	1	46.31	9692	9692	0.45		0	0
#	-0.009;0.104	#	#	0.191;0.756	#	#	#	#	-0.573;5.105	#	0.440;0.620	-0.009;0.347	#	0.006;0.011	-0.746;0.013	-0.163;0.523	#	#	#	#	0.097;0.905	010000	1.000	1.000	1	55.00	9914	9692	0.41		1	1
#	#	#	0.085;0.172	#	8.628;11.873	#	#	#	-2.249;10.326	#	#	#	#	0.003;0.021	#	-0.021;0.933	#	0.487;0.986	#	#	#	000110	0.004	0.333	1	64.83	9935	9693	0.27		2	6
-87.119;-74.281	#	#	0.063;0.150	-0.379;0.379	#	-0.059;0.140	#	#	2.797;10.326	#	#	-0.154;0.072	#	#	-0.017;1.372	#	#	0.487;0.894	#	0.701;1.387	#	000110	0.010	0.400	1	78.20	9902	9693	0.41		2	5
-92.165;-56.214	#	#	#	#	7.559;14.555	#	#	#	#	-0.049;0.377	#	#	0.010;0.114	0.005;0.013	#	#	#	#	0.046;0.112	0.705;1.391	#	001110	0.078	0.600	1	76.30	9981	9694	0.32		6	10
#	0.018;0.077	0.001;0.172	-0.033;0.197	-0.073;1.144	-0.860;7.552	#	#	#	#	#	#	0.162;0.399	#	#	#	-0.233;0.504	1.193;1.471	#	#	#	0.024;0.473	100001	0.132	0.667	1	77.67	9796	9695	0.41		2	3
-89.802;-68.405	#	0.156;0.242	0.135;0.220	-0.360;0.545	5.598;9.084	#	#	#	#	-0.021;0.608	#	#	0.087;0.136	#	#	#	#	0.377;0.791	0.078;0.118	#	#	011000	0.100	1.000	1	38.20	9696	9696	0.41		0	0
#	#	0.033;0.202	0.078;0.149	0.087;0.922	#	-0.060;0.131	#	#	#	#	#	#	#	#	-0.188;0.931	0.133;0.568	#	#	#	-0.024;1.815	#	110000	0.000	0.111	1	55.36	9868	9697	0.32		2	18
#	-0.037;0.101	#	0.078;0.149	0.087;0.563	#	#	#	#	4.122;7.208	#	#	#	0.011;0.097	#	-0.188;0.931	0.133;0.568	-0.160;1.962	#	#	#	#	110000	0.010	0.400	1	61.00	9868	9697	0.36		2	5
-82.420;-62.735	#	0.029;0.293	-0.012;0.181	-0.229;0.229	6.602;10.207	#	-0.051;0.225	-0.072;0.463	#	#	0.289;0.540	#	#	0.006;0.010	0.419;1.229	-0.220;0.617	-0.376;1.575	0.225;0.508	#	-0.220;1.453	#	001100	0.000	0.000	1	77.00	9698	9698	0.64		0	2
#	0.008;0.064	#	#	0.916;1.806	0.702;5.990	#	#	#	-1.531;2.153	#	#	0.172;0.350	0.031;0.080	0.002;0.012	#	-0.320;0.719	#	0.060;0.341	#	#	#	100001	0.031	0.500	1	88.00	9772	9699	0.41		1	2
-88.539;-72.706	-0.032;0.107	#	0.065;0.203	-0.311;0.324	7.379;15.071	-0.078;0.181	#	0.370;0.906	#	#	#	-0.039;0.051	-0.003;0.109	0.003;0.014	#	#	#	#	#	0.847;1.554	-0.412;0.898	001110	0.100	1.000	1	65.00	9700	9700	0.55		0	0
#	0.008;0.091	0.094;0.332	0.106;0.189	#	#	#	#	#	1.348;9.618	-0.143;0.646	0.215;0.657	-0.039;0.401	#	0.009;0.015	#	0.322;1.023	#	#	#	#	#	001110	0.000	0.154	1	50.07	9795	9700	0.41		2	13
#	-0.017;0.130	#	#	#	#	#	#	#	#	0.171;0.689	#	#	#	0.004;0.012	0.003;1.296	0.101;0.803	-0.574;1.582	0.415;0.578	#	2.267;3.584	-0.162;0.884	001000	0.100	1.000	1	70.74	9701	9701	0.41		0	0
#	0.004;0.108	-0.057;0.091	#	#	-4.662;5.464	0.163;0.454	#	-0.144;0.280	#	-0.302;0.611	#	#	#	#	#	#	-0.223;1.762	0.301;0.696	0.068;0.121	-0.260;1.770	#	000001	0.150	0.684	1	97.85	9998	9702	0.45		13	19
-68.454;-53.722	0.016;0.170	-0.057;0.121	0.062;0.140	-0.146;1.156	#	0.163;0.454	#	#	#	-0.302;0.611	0.184;0.555	#	#	#	0.403;1.010	#	-0.223;1.746	0.301;0.551	0.074;0.115	#	#	000001	0.031	0.500	1	109.00	9811	9702	0.55		1	2
-64.850;-53.723	0.008;0.121	#	0.026;0.107	0.044;0.785	#	#	-0.044;0.179	-0.200;0.529	#	#	0.346;0.772	#	#	#	#	#	#	#	#	#	-0.162;0.969	100010	0.000	0.111	1	70.56	9939	9704	0.36		2	18
-85.817;-55.007	0.016;0.144	-0.057;0.091	-0.059;0.141	#	#	#	#	-0.144;0.280	0.463;3.672	#	0.413;0.498	-0.039;0.364	0.044;0.081	#	#	#	#	0.301;0.696	0.085;0.115	0.287;1.770	-0.338;0.613	000001	0.000	0.000	1	67.00	9705	9705	0.59		0	1
-88.342;-57.959	-0.009;0.137	0.003;0.107	-0.014;0.171	0.099;0.557	#	0.190;0.342	#	-0.059;0.144	#	#	#	#	0.021;0.113	#	#	-0.371;0.515	#	#	#	0.551;1.347	#	100000	0.000	0.000	1	67.00	9706	9706	0.45		0	1
#	#	-0.018;0.122	#	#	1.217;5.784	#	#	#	#	#	#	#	#	0.002;0.012	0.084;0.605	#	#	#	#	-0.628;0.991	0.883;1.332	100001	0.000	0.000	1	40.67	9709	9709	0.27		0	3
-68.148;-57.022	0.045;0.121	#	-0.033;0.065	-0.238;1.144	3.650;5.784	#	-0.112;0.176	#	#	-0.360;0.467	0.293;0.451	#	-0.011;0.051	0.004;0.013	#	-0.269;0.535	1.636;3.073	#	0.068;0.102	#	#	100001	0.000	0.000	1	57.00	9709	9709	0.59		0	1
-87.693;-64.584	#	#	0.179;0.220	-0.360;0.468	#	#	0.025;0.198	#	#	#	#	#	#	#	#	-0.351;0.821	#	0.086;0.453	#	#	#	011000	1.000	1.000	1	46.00	9836	9711	0.27		1	1
-73.962;-47.041	#	-0.063;0.162	#	#	#	-0.025;0.234	#	-0.211;0.570	4.393;5.789	0.010;0.343	0.373;0.596	#	0.007;0.125	0.006;0.010	0.429;0.852	-0.150;0.403	#	#	0.053;0.107	#	#	010000	0.000	0.000	1	38.00	9712	9712	0.55		0	1
-73.962;-47.041	#	-0.063;0.162	#	#	#	-0.025;0.234	#	-0.211;0.570	4.393;5.789	0.010;0.343	0.373;0.596	#	0.007;0.125	0.006;0.010	0.429;0.852	-0.150;1.226	#	#	0.053;0.107	#	#	010000	0.000	0.000	1	38.00	9712	9712	0.55		0	1
-93.180;-73.067	#	-0.001;0.349	0.215;0.314	#	3.071;10.162	#	0.053;0.187	#	#	0.212;0.573	#	-0.154;0.134	#	#	#	#	#	0.481;0.782	#	#	-0.428;0.537	000110	0.100	1.000	1	38.81	9715	9715	0.41		0	0
#	0.017;0.117	#	0.033;0.137	0.099;0.557	#	0.190;0.342	#	-0.059;0.144	-1.133;6.184	#	0.227;0.516	#	0.021;0.113	#	0.373;1.202	#	#	#	#	#	#	100000	0.000	0.000	1	38.00	9716	9716	0.41		0	1
#	#	-0.049;0.183	0.030;0.154	#	#	0.190;0.378	-0.062;0.171	#	#	-0.142;0.501	0.286;0.586	#	#	#	-0.238;1.290	#	2.516;4.330	#	#	-0.283;0.896	1.129;1.445	100000	0.014	0.429	1	52.71	9990	9717	0.45		3	7
#	#	-0.049;0.183	#	0.737;1.795	#	#	-0.062;0.191	-0.220;0.144	-2.505;6.505	#	#	#	0.044;0.090	#	-0.238;0.958	#	2.516;4.330	0.003;0.427	0.072;0.106	-0.283;0.896	1.129;1.614	100000	0.053	0.778	1	46.00	9717	9717	0.55		0	0
-80.247;-57.847	-0.028;0.107	0.098;0.172	0.135;0.220	#	#	#	#	#	#	#	#	#	0.002;0.118	#	#	-1.064;0.764	1.757;2.613	#	#	0.361;1.403	0.280;1.095	011000	0.000	0.000	1	35.50	9720	9720	0.41		0	2
#	#	0.098;0.172	#	0.916;1.550	#	-0.074;0.234	#	#	#	#	#	0.134;0.338	0.002;0.118	#	#	#	#	#	#	#	#	011000	0.000	0.000	1	43.00	9720	9720	0.23		0	1
#	#	0.062;0.141	0.119;0.220	#	2.085;16.359	0.005;0.259	0.041;0.384	0.012;0.628	4.917;11.952	#	0.398;0.617	#	#	#	0.977;1.903	#	#	0.026;0.592	#	-0.079;1.183	#	011000	1.000	1.000	1	37.00	9760	9721	0.50		1	1
-90.028;-63.068	#	#	0.119;0.220	#	#	#	0.096;0.384	0.012;0.089	4.917;11.952	#	0.398;0.617	#	0.010;0.129	#	0.977;1.903	0.253;0.764	#	0.026;0.553	0.075;0.118	-0.079;1.183	#	011000	0.100	1.000	1	32.50	9721	9721	0.55		0	0
-88.539;-72.706	#	#	#	#	7.379;15.071	#	#	-0.015;0.832	#	#	0.394;0.547	-0.137;0.299	0.001;0.126	0.009;0.014	#	0.322;1.023	#	#	0.046;0.111	0.771;1.677	#	001110	0.132	0.667	1	83.33	9848	9722	0.45		2	3
-93.420;-65.176	0.024;0.099	-0.003;0.103	-0.003;0.130	#	#	0.091;0.228	-0.091;0.192	#	-0.353;2.980	-0.047;0.360	0.302;0.449	#	#	#	#	#	#	#	0.095;0.112	#	0.397;0.935	000001	0.100	1.000	1	32.00	9723	9723	0.50		0	0
#	0.015;0.089	#	0.228;0.315	#	3.694;10.664	#	0.326;0.472	0.750;1.570	#	#	0.318;0.662	#	#	#	-0.272;1.078	0.359;1.008	#	#	0.049;0.106	#	-0.215;0.898	001110	0.061	0.871	1	34.00	9724	9724	0.45		0	0
#	0.083;0.117	#	#	#	#	#	#	0.036;0.617	1.433;6.371	-0.109;0.730	#	#	0.126;0.192	#	#	#	#	0.256;0.802	0.060;0.126	0.025;1.425	#	110000	0.004	0.333	1	36.00	9986	9725	0.36		1	3
-75.300;-50.203	#	#	#	#	-1.244;6.448	#	#	-0.196;0.613	#	#	0.603;0.778	#	#	#	#	-0.127;0.593	#	0.256;0.802	0.068;0.094	0.025;1.425	#	110000	0.000	0.000	1	58.32	9725	9725	0.36		0	11
-90.854;-78.444	#	-0.029;0.203	#	#	#	0.280;0.553	#	#	1.435;7.606	-0.133;0.324	#	#	#	0.006;0.012	0.772;1.418	#	#	#	#	-0.133;1.568	0.745;1.777	010000	0.100	1.000	1	40.00	9726	9726	0.41		0	0
#	0.070;0.168	#	#	0.663;1.580	#	#	-0.026;0.139	-0.220;0.464	#	#	0.314;0.483	0.314;0.571	-0.023;0.088	0.006;0.013	0.646;1.591	#	#	0.380;0.664	0.099;0.156	#	#	010000	0.100	1.000	1	47.12	9726	9726	0.50		0	0
-76.119;-64.565	#	0.001;0.148	-0.033;0.197	-0.073;1.144	1.217;5.784	#	-0.100;0.187	#	-2.776;5.432	#	0.293;0.451	#	#	0.003;0.012	0.573;0.989	#	#	0.060;0.341	#	0.033;1.213	#	100001	0.031	0.500	1	73.83	9888	9727	0.55		3	6
#	#	0.072;0.189	#	#	#	-0.077;0.213	#	#	0.834;5.277	#	#	#	-0.007;0.092	#	-0.746;0.013	-0.163;1.269	1.062;2.979	0.134;0.595	0.063;0.103	0.586;1.327	#	010000	1.000	1.000	1	55.00	9914	9728	0.45		1	1
-75.611;-47.829	-0.009;0.104	#	#	#	#	0.007;0.136	#	#	#	-0.189;0.378	0.285;0.620	-0.009;0.347	#	#	-0.746;0.013	-0.163;1.269	1.062;2.071	0.134;0.595	0.064;0.100	0.586;1.327	#	010000	1.000	1.000	1	55.00	9914	9728	0.55		1	1
#	#	#	0.135;0.220	#	#	#	0.098;0.266	#	#	#	#	#	0.008;0.118	0.004;0.011	-1.156;0.452	#	0.653;1.943	#	0.057;0.118	#	#	011000	0.004	0.333	1	46.87	9922	9729	0.32		4	12
-84.955;-68.445	#	#	0.141;0.220	-0.360;0.545	#	0.089;0.154	#	#	1.085;6.022	#	#	0.013;0.198	0.087;0.118	#	#	#	#	0.026;0.791	#	#	#	011000	0.004	0.333	1	40.33	9991	9729	0.36		1	3
-114.924;-83.257	-0.047;0.113	#	#	-0.608;0.657	#	#	#	#	#	-0.006;0.623	0.183;0.593	-0.083;0.247	0.027;0.078	0.005;0.011	0.570;1.090	-0.002;1.022	#	0.386;0.778	#	0.756;2.293	-0.331;0.754	001100	0.031	0.500	1	40.50	9800	9730	0.59		1	2
-92.165;-63.669	0.032;0.112	#	#	-0.264;0.705	#	0.021;0.218	#	0.020;0.396	#	#	0.424;0.804	#	0.017;0.106	#	#	#	#	#	#	1.034;1.554	#	001110	0.010	0.400	1	56.87	9981	9733	0.36		6	15
#	0.120;0.195	0.001;0.134	0.003;0.122	#	#	#	#	#	#	-0.875;0.584	#	#	0.019;0.146	#	0.178;1.201	-0.296;0.859	#	#	#	#	#	100001	0.000	0.100	1	41.80	9937	9734	0.32		1	10
#	#	0.041;0.209	0.106;0.238	#	3.143;11.676	-0.078;0.203	-0.024;0.085	-0.145;0.630	#	0.069;0.377	0.394;0.547	-0.057;0.134	-0.003;0.109	#	#	-0.203;0.869	-0.667;0.561	0.088;0.747	0.064;0.089	#	-0.412;0.898	001110	1.000	1.000	1	112.00	9975	9735	0.68		2	2
-79.919;-67.081	#	#	0.122;0.244	#	#	#	#	#	2.818;5.407	#	0.431;0.666	#	#	0.005;0.011	#	#	#	0.187;0.620	0.083;0.116	#	-0.182;0.644	001000	0.013	0.417	1	50.15	9877	9736	0.36		5	12
#	#	-0.016;0.120	-0.033;0.197	-0.073;1.144	1.217;5.784	0.231;0.504	#	-0.324;0.428	-1.850;6.358	-0.360;0.467	0.293;0.451	#	-0.027;0.067	0.004;0.012	0.573;0.989	-0.269;0.535	#	-0.026;0.473	#	-0.009;1.555	#	100001	1.000	1.000	1	86.20	9962	9737	0.68		5	5
-76.119;-64.565	#	-0.016;0.120	#	#	1.217;5.784	0.231;0.634	#	#	-2.776;5.432	-0.360;0.467	0.293;0.451	#	0.007;0.089	#	0.573;0.989	#	1.636;3.073	#	#	#	#	100001	0.132	0.667	1	73.00	9821	9737	0.45		2	3
#	0.024;0.130	0.003;0.127	-0.044;0.176	#	#	#	0.053;0.166	#	#	-0.259;0.531	0.248;0.686	#	#	#	#	#	#	0.146;0.494	#	-0.530;1.428	1.165;1.701	000001	0.000	0.000	1	39.14	9738	9738	0.41		0	7
-93.420;-65.176	#	#	#	0.638;1.994	#	#	0.053;0.166	#	#	#	#	0.431;0.688	0.024;0.088	#	#	-0.201;0.335	#	0.146;0.494	#	-0.081;1.528	#	000001	0.000	0.000	1	63.50	9738	9738	0.36		0	2
-93.462;-82.335	#	0.026;0.210	#	#	4.167;10.657	#	0.121;0.243	0.135;0.488	4.788;8.862	-0.016;0.589	#	#	#	#	#	#	-1.088;1.445	#	0.062;0.091	#	-0.462;0.633	000110	0.000	0.000	1	77.67	9741	9741	0.45		0	3
-89.519;-64.424	#	#	#	1.002;1.778	#	#	0.018;0.226	#	#	#	#	#	0.070;0.138	#	#	#	#	0.146;0.579	0.060;0.103	0.009;1.244	#	001010	1.000	1.000	1	60.00	9775	9742	0.32		1	1
#	#	#	#	-0.591;0.591	4.224;8.430	0.023;0.268	-0.051;0.179	#	1.143;4.352	#	0.587;0.914	#	0.029;0.126	#	-0.112;0.679	0.025;0.460	-0.712;1.719	0.184;0.796	#	0.311;1.450	#	001011	0.031	0.500	1	68.50	9875	9743	0.55		1	2
-71.798;-44.411	0.008;0.064	#	0.014;0.191	-0.184;1.806	#	-0.011;0.175	#	0.045;0.421	-1.531;2.153	#	#	0.172;0.350	0.031;0.080	#	-0.387;1.002	#	#	#	#	#	#	100001	0.056	0.562	1	73.26	9983	9744	0.45		9	16
-79.579;-65.029	-0.005;0.066	0.029;0.115	0.011;0.131	-0.502;0.502	0.158;6.408	0.016;0.280	0.016;0.139	#	-1.552;7.189	#	0.380;0.576	#	-0.006;0.120	0.005;0.011	#	#	0.064;1.467	#	0.056;0.118	#	0.417;1.063	000011	0.000	0.167	2	56.33	9953	9745	0.68		1	6
-79.579;-65.029	-0.005;0.066	0.029;0.115	0.011;0.131	-0.502;0.502	0.158;6.408	0.016;0.280	0.016;0.139	#	-1.552;7.189	#	0.380;0.576	#	-0.006;0.120	0.005;0.011	#	#	0.064;1.467	0.032;0.465	#	#	0.417;1.063	000011	0.000	0.200	1	62.00	9953	9745	0.68		1	5
#	#	#	#	#	3.422;7.268	#	#	#	2.620;7.064	#	0.303;0.785	-0.032;0.251	#	#	0.853;1.528	#	#	#	#	0.433;1.174	#	101000	0.000	0.000	1	25.20	9746	9746	0.27		0	5
#	#	-0.052;0.177	#	#	3.422;7.268	#	-0.002;0.132	-0.107;0.508	2.620;7.064	#	0.303;0.527	-0.032;0.251	#	0.003;0.011	0.853;1.528	#	#	#	0.044;0.104	0.433;1.174	#	101000	0.000	0.000	1	29.00	9746	9746	0.50		0	3
-75.350;-45.823	#	0.064;0.162	#	0.766;1.806	#	#	#	#	1.970;7.648	#	0.307;0.607	0.339;0.426	0.023;0.090	#	0.163;1.371	#	#	0.419;0.927	#	#	#	100001	0.100	1.000	1	51.36	9747	9747	0.41		0	0
#	#	#	0.113;0.183	0.766;1.806	1.217;5.784	0.320;0.520	#	-0.150;0.591	#	#	#	0.265;0.549	0.023;0.090	#	0.573;1.371	#	#	0.386;0.960	0.076;0.105	#	#	100001	0.100	1.000	1	70.53	9747	9747	0.45		0	0
#	#	0.064;0.146	0.032;0.238	-0.311;0.324	4.661;11.031	-0.028;0.203	-0.024;0.085	#	0.151;6.570	0.069;0.377	0.394;0.547	#	-0.003;0.109	#	-0.097;0.559	-0.203;0.869	-0.667;0.561	0.088;0.747	0.064;0.089	-0.074;1.929	-0.412;0.898	001110	1.000	1.000	1	80.00	9920	9748	0.77		1	1
#	0.101;0.211	#	#	#	#	#	0.057;0.272	#	0.998;9.268	#	0.350;0.683	#	#	#	#	#	#	#	#	#	-0.162;0.305	001000	0.000	0.214	1	45.18	9877	9749	0.23		3	14
#	0.041;0.142	#	#	-0.333;0.425	4.701;5.310	#	#	0.226;0.523	-0.897;7.373	#	#	0.033;0.356	#	0.001;0.014	#	0.006;0.927	#	0.104;0.622	#	-0.274;1.647	#	001010	0.002	0.286	1	50.29	9938	9750	0.45		2	7
#	#	0.052;0.147	0.049;0.137	#	#	0.215;0.433	#	#	#	#	#	0.118;0.527	0.060;0.121	0.003;0.011	0.424;0.438	#	-0.719;0.890	0.015;0.429	0.067;0.112	#	0.019;0.345	000011	0.000	0.111	1	54.02	9752	9752	0.50		0	0
#	#	#	0.098;0.178	#	#	-0.028;0.122	#	0.082;0.606	#	0.082;0.526	0.346;0.547	#	0.010;0.136	0.004;0.009	#	#	-0.667;1.231	0.154;0.652	#	#	-0.259;0.334	001110	0.045	0.538	1	64.23	9999	9757	0.45		7	13
-92.165;-63.669	0.032;0.112	#	#	-0.264;0.705	1.186;10.080	-0.114;0.218	#	0.020;0.396	0.919;6.845	0.101;0.656	0.424;0.547	#	0.017;0.106	#	#	0.236;1.023	#	#	0.063;0.105	1.034;1.554	0.001;0.808	001110	0.061	0.571	1	65.57	9981	9758	0.64		4	7
-92.165;-63.669	0.032;0.112	#	#	-0.264;0.705	#	-0.114;0.218	#	0.020;0.396	0.919;6.845	#	0.424;0.547	#	0.017;0.106	#	0.054;1.173	0.236;1.023	#	#	0.063;0.105	1.034;1.554	0.001;0.808	001110	0.031	0.500	1	58.83	9981	9758	0.59		3	6
#	0.005;0.078	#	0.113;0.220	#	2.085;12.622	-0.059;0.259	#	0.012;0.628	1.150;11.952	#	0.398;0.617	0.072;0.343	0.002;0.118	#	0.977;1.903	#	#	#	#	#	#	011000	0.000	0.000	1	23.00	9760	9760	0.45		0	1
#	#	#	0.119;0.287	#	3.728;16.359	#	0.041;0.384	#	4.917;11.952	#	0.398;0.617	#	#	0.007;0.012	1.131;1.903	#	#	0.026;0.592	0.075;0.118	-0.079;1.183	#	011000	0.100	1.000	1	37.00	9760	9760	0.45		0	0
#	0.194;0.276	#	0.024;0.165	#	3.802;10.893	#	#	0.039;0.393	#	#	#	#	#	0.005;0.015	0.442;1.349	#	#	#	#	#	#	000100	0.100	1.000	1	28.00	9761	9761	0.27		0	0
#	0.194;0.276	#	0.024;0.165	#	3.802;10.893	-0.003;0.315	#	-0.120;0.552	#	#	#	#	#	0.005;0.015	#	-0.341;0.781	#	#	0.050;0.085	0.176;1.466	#	000100	0.100	1.000	1	37.56	9761	9761	0.41		0	0
-81.839;-54.742	0.046;0.117	-0.054;0.143	#	0.989;1.747	#	#	#	#	#	#	0.373;0.668	#	#	#	#	#	#	#	#	#	#	100000	0.008	0.385	1	50.13	9990	9762	0.23		5	13
-83.123;-61.726	#	#	#	0.989;1.747	#	0.052;0.378	#	-0.184;0.374	#	#	0.373;0.668	0.462;0.627	#	#	#	#	#	#	#	#	1.137;2.179	100000	0.132	0.667	1	47.67	9988	9762	0.32		2	3
-81.111;-55.007	-0.024;0.123	-0.057;0.186	#	0.600;1.905	-0.192;6.418	0.262;0.393	#	#	#	#	0.447;0.854	#	-0.006;0.037	#	#	#	1.785;3.291	#	0.066;0.123	-0.274;1.770	0.629;1.311	000001	0.031	0.500	1	71.50	9928	9763	0.55		1	2
#	#	#	#	#	#	#	-0.082;0.205	-0.019;0.434	-1.755;3.276	#	0.373;0.668	#	#	0.003;0.011	#	-0.232;0.706	1.369;3.526	0.259;0.786	#	0.003;0.881	1.129;1.614	100000	0.031	0.500	1	58.75	9990	9765	0.45		2	4
#	#	#	0.030;0.155	0.677;1.400	#	0.052;0.320	#	#	0.067;5.280	-0.091;0.501	#	#	#	0.003;0.011	#	#	#	0.259;0.753	#	-0.107;0.991	1.129;1.614	100000	0.031	0.500	1	62.25	9990	9765	0.41		2	4
#	-0.032;0.091	#	#	-0.311;0.324	#	-0.078;0.181	#	#	1.348;9.618	#	#	-0.039;0.051	-0.003;0.109	0.003;0.015	#	0.322;1.023	#	#	0.062;0.091	#	-0.412;0.898	001110	1.000	1.000	1	86.67	9993	9766	0.45		3	3
-89.521;-59.566	0.012;0.064	#	#	#	1.217;5.784	0.231;0.504	#	#	-2.776;6.358	-0.857;0.467	0.189;0.511	#	-0.011;0.051	0.001;0.012	#	-0.269;0.718	#	#	#	#	#	100001	0.007	0.375	1	64.25	9888	9767	0.45		3	8
#	#	#	#	#	-1.158;4.370	#	-0.049;0.154	#	#	-0.875;0.255	#	#	#	0.007;0.012	-0.642;1.189	#	#	#	#	0.745;2.419	#	100001	0.012	0.412	1	56.97	9960	9768	0.27		7	17
