-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	0	0	1	#	0	#	#	0	1	0	#	0	#	#	0	0	#	#	0	#	0	#	000000000000000000000000000000000000100001000	1.000	1.000	1	48.00	49811	49760	0.57		1	1
#	0	#	0	0	0	1	0	0	#	#	#	0	#	0	1	#	#	#	#	0	#	1	000000000000000000000000100000000000000000000	0.044	0.984	1	97.76	49761	49761	0.52		0	0
#	0	#	0	0	#	1	#	0	#	#	#	#	#	0	#	#	0	#	0	0	#	#	000000000000000000000000100000000000000000000	0.572	0.989	1	101.75	49984	49761	0.39		8	8
0	0	0	0	0	0	0	0	1	0	0	0	#	0	#	#	#	#	0	#	#	0	#	000000000000000000000001000000000000000000000	0.528	0.987	1	130.57	49967	49762	0.65		6	7
0	0	0	0	0	0	0	0	1	#	#	#	#	0	#	#	0	#	0	0	0	0	#	000000000000000000000001000000000000000000000	0.609	0.990	2	116.44	49967	49762	0.65		8	9
0	1	#	#	0	0	#	0	0	#	0	#	#	0	#	0	#	0	0	#	#	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	150.50	49993	49763	0.57		4	4
0	1	#	0	0	0	#	0	0	0	#	#	#	0	#	0	#	0	0	0	#	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	150.50	49993	49763	0.65		4	4
0	0	#	#	0	#	0	0	0	#	0	#	0	1	0	#	#	#	0	0	#	#	#	000000000000000000000000000000010000000000000	0.572	0.989	1	118.00	49972	49765	0.52		7	8
0	0	0	0	0	0	0	#	0	#	0	#	0	1	0	0	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	126.71	49972	49765	0.74		7	7
#	0	#	#	0	0	#	#	0	0	#	#	1	0	0	#	0	0	0	0	#	0	#	000000000000000000000000000000000000001000000	0.222	0.970	1	136.00	49864	49766	0.57		2	3
#	0	0	#	#	0	#	0	0	#	#	#	1	#	0	#	#	0	#	0	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	117.50	49864	49766	0.43		2	2
0	1	0	0	#	#	#	0	0	0	0	#	#	#	#	0	0	0	0	0	#	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	134.50	49993	49770	0.57		6	6
0	1	0	0	#	0	0	0	0	0	0	#	#	0	#	#	#	0	0	0	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	150.50	49993	49770	0.65		4	4
0	#	0	0	0	0	0	0	#	#	#	0	#	0	0	0	0	0	#	0	0	#	#	010000000000000000000000000000000000000000000	0.015	0.919	1	81.17	49929	49772	0.65		2	23
#	#	0	0	0	#	0	#	0	1	#	1	0	#	0	0	1	#	#	#	0	#	#	000000000000000000000000000000000000100000000	1.000	1.000	1	62.50	49870	49773	0.52		2	2
1	0	0	#	0	0	0	0	#	0	0	#	#	0	0	#	#	0	0	#	0	0	#	000010000000000000000000000000000000000000000	0.853	0.997	1	237.09	49992	49774	0.65		14	14
1	0	#	#	0	0	0	0	0	#	0	#	#	#	#	0	#	#	0	#	0	0	#	000010000000000000000000000000000000000000000	0.843	0.997	1	210.76	49998	49774	0.52		26	26
0	0	0	0	0	0	#	0	#	#	#	0	0	0	#	1	#	0	#	1	#	#	#	000000000000000000000000000000000001000000000	0.015	0.919	1	141.44	49931	49776	0.57		2	16
#	#	0	0	#	0	0	0	0	0	0	#	0	#	0	#	1	#	0	1	#	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	144.00	49820	49777	0.61		1	1
#	1	0	0	0	#	#	0	#	0	0	#	0	0	0	#	#	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.065	0.988	1	137.06	49777	49777	0.65		0	0
1	1	#	#	1	0	#	#	#	0	0	0	0	1	0	0	#	0	#	0	0	0	#	000000000000000000000000000000000000000000001	0.010	0.911	2	59.00	49986	49778	0.65		2	2
1	1	#	#	1	0	#	#	#	0	0	0	0	1	0	0	#	0	#	0	0	0	#	000010000000000000000000000000001000000000000	0.103	0.956	2	59.50	49986	49778	0.65		4	4
1	1	0	0	1	#	#	0	#	0	#	#	#	#	0	#	0	0	0	0	0	0	#	000010000000000000000000000000001000000000001	1.000	1.000	1	58.00	49986	49778	0.61		1	1
1	1	0	#	1	#	0	#	#	#	#	#	#	#	#	0	#	0	0	0	0	0	#	000010000000000000000000000000001000000000001	1.000	1.000	1	58.00	49986	49778	0.48		1	1
0	0	0	#	#	1	0	#	#	0	#	0	0	#	0	1	0	#	0	0	#	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	140.00	49810	49779	0.61		1	1
1	0	#	#	0	0	0	0	0	#	#	#	#	0	#	#	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.843	0.997	1	239.57	49992	49780	0.61		13	13
1	0	0	0	0	0	0	0	#	#	#	#	#	0	#	#	#	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.853	0.997	1	232.76	49992	49780	0.48		14	14
1	1	0	#	0	#	0	#	#	#	#	0	0	#	0	0	0	0	#	0	1	0	#	000000000000000000000000000000000010000000000	0.010	0.911	2	38.00	49781	49781	0.61		1	1
1	1	0	#	0	#	0	#	#	#	#	0	0	#	0	0	0	0	#	0	1	0	#	000010000000000000000000000000001000000000000	0.103	0.956	2	38.00	49781	49781	0.61		3	3
#	1	#	0	#	#	0	#	0	#	0	0	0	#	0	#	0	0	#	0	1	0	#	000010000000000000000000000000001010000000000	0.073	0.992	1	45.92	49781	49781	0.57		0	0
0	0	0	#	0	0	#	0	1	#	#	#	0	0	0	#	0	0	0	#	#	1	#	000000000000000000000001000000000000000000000	0.100	1.000	1	51.50	49782	49782	0.61		0	0
#	0	0	1	0	#	#	0	#	0	#	#	#	0	0	0	1	#	#	0	0	0	0	000000000000000000000000000000000000000001000	1.000	1.000	1	164.00	49812	49783	0.61		1	1
0	#	#	1	#	0	0	#	0	0	#	#	#	0	#	0	1	#	#	0	#	#	0	000000000000000000000000000000000000000001000	0.474	0.985	1	82.33	49901	49783	0.48		3	3
0	0	0	1	0	0	0	0	0	0	#	#	0	#	#	0	0	0	1	#	#	0	0	000000000001000000000000000000000000000001000	0.100	1.000	1	35.20	49784	49784	0.74		0	0
0	0	0	1	#	#	#	#	0	0	1	1	#	0	0	1	#	#	0	#	0	0	1	000000000001000000000000000000000000000001000	0.100	1.000	1	31.71	49785	49785	0.65		0	0
0	#	1	0	0	0	0	0	#	0	0	#	#	0	#	#	0	#	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	199.51	49994	49786	0.61		17	17
0	#	1	0	#	#	0	0	#	0	0	#	#	#	#	#	0	0	#	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	199.51	49994	49786	0.48		17	17
0	0	0	#	1	0	0	0	#	0	#	0	#	#	#	#	#	0	#	0	0	0	#	000000000000000000000000000000000000000000001	1.000	1.000	2	116.33	49997	49787	0.57		3	3
0	0	#	0	1	0	0	#	#	0	#	0	#	#	#	0	#	0	#	#	0	0	#	000000000000000000000000000000000000000000001	1.000	1.000	1	116.33	49997	49787	0.52		3	3
1	0	0	#	0	0	#	0	#	#	0	#	0	0	#	0	#	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.843	0.997	1	230.82	49992	49788	0.52		13	13
#	0	1	0	#	#	0	0	#	#	#	0	#	0	#	1	1	#	0	0	0	0	0	100000000000000000000000000000000000000000000	0.100	1.000	1	123.21	49789	49789	0.61		0	0
#	#	1	0	0	#	0	0	#	#	0	#	1	0	0	1	#	0	#	0	#	#	0	100000000000000000000000000000000000000000000	0.100	1.000	1	49.30	49789	49789	0.57		0	0
#	#	0	0	#	0	0	0	#	0	#	0	1	0	#	0	0	0	0	1	0	#	0	000000000000000000000000000000000000001000000	0.093	0.999	1	102.07	49790	49790	0.70		0	0
1	0	0	0	0	0	0	0	#	0	#	0	#	#	0	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.899	0.998	1	213.52	49998	49791	0.78		21	21
1	0	0	#	0	0	0	0	#	0	0	#	#	#	0	#	#	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.904	0.998	1	210.67	49998	49791	0.52		22	22
0	0	#	0	0	0	#	0	0	0	1	#	#	#	#	0	0	#	0	0	0	1	1	000000000000000001000000000000000000000000000	0.010	0.911	1	63.00	49792	49792	0.70		0	1
0	0	0	#	0	0	#	0	0	#	1	#	0	0	0	#	0	#	0	0	0	1	1	000000000000000001000000000000000000000000000	0.100	1.000	1	44.23	49792	49792	0.74		0	0
0	#	#	#	#	0	0	0	0	0	#	#	0	0	0	0	#	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.103	0.956	1	127.20	50000	49793	0.65		3	5
0	1	0	#	0	#	#	0	0	0	0	#	#	0	#	0	0	0	0	0	#	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	150.00	49993	49794	0.65		3	3
0	1	0	0	0	#	0	0	0	0	0	#	0	0	#	#	#	0	0	0	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	150.00	49993	49794	0.70		3	3
0	0	0	0	#	0	#	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	0.015	0.919	1	33.66	49795	49795	0.87		1	11
0	0	#	0	0	0	#	0	#	0	#	0	0	0	0	0	#	#	#	0	#	0	#	000000000000000000000001000000000000000000000	0.018	0.923	1	108.68	49967	49796	0.61		4	30
1	#	0	#	0	#	#	0	0	#	0	1	0	1	0	0	#	1	0	#	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	91.00	49911	49797	0.70		2	2
0	0	#	0	0	0	1	0	0	#	#	#	0	#	0	1	#	#	0	#	#	#	#	000000000000000000000000100000000000000000000	0.727	0.994	1	100.71	49984	49798	0.52		7	7
0	0	1	1	#	#	0	#	#	#	0	#	0	#	0	0	0	#	0	0	0	0	0	000000000000100000000000000000000000000000000	0.002	0.881	1	78.00	49799	49799	0.65		0	3
0	#	#	0	0	0	#	0	0	0	1	#	#	#	0	1	#	0	0	#	#	#	#	000000000000000000000000100000000000000000000	0.001	0.867	1	50.00	49800	49800	0.52		0	1
#	0	#	0	0	0	1	#	0	#	#	#	0	0	0	1	#	0	#	0	#	#	#	000000000000000000000000100000000000000000000	0.690	0.993	1	97.50	49984	49800	0.52		6	6
1	0	0	#	0	0	0	0	#	0	0	#	#	#	0	#	#	#	#	#	#	0	#	000010000000000000000000000000000000000000000	0.899	0.998	1	211.19	49998	49801	0.48		21	21
1	0	0	#	0	#	0	0	#	#	#	#	#	#	0	0	0	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.884	0.998	1	220.45	49998	49801	0.48		18	18
#	#	0	#	0	0	0	1	0	0	#	0	#	#	#	1	#	0	0	0	#	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	99.00	49996	49802	0.57		4	4
0	#	#	#	#	0	0	1	0	0	#	0	#	#	#	1	#	0	0	#	#	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	100.00	49996	49802	0.48		5	5
0	0	#	#	0	0	0	0	0	0	1	#	#	0	#	1	0	0	#	0	0	0	1	000000000000000000000000000000000000100000000	0.100	1.000	1	30.71	49803	49803	0.74		0	0
#	#	0	#	0	0	0	1	0	0	#	0	#	#	#	1	0	0	0	0	#	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	106.00	49886	49804	0.61		2	2
0	1	#	#	0	0	0	#	0	#	#	0	#	#	#	1	#	0	0	0	#	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	93.50	49996	49804	0.48		2	2
1	1	#	#	0	#	0	#	#	0	0	0	#	#	0	0	#	0	0	0	0	#	#	000010000000000000000000000000001000000000000	0.551	0.988	1	173.06	49983	49805	0.57		13	15
1	1	#	0	0	#	0	#	#	0	0	0	#	#	0	#	#	0	0	#	0	#	#	000010000000000000000000000000001000000000000	0.551	0.988	2	173.06	49983	49805	0.52		13	15
#	0	0	#	#	1	#	0	0	0	0	#	0	0	#	#	0	0	#	#	#	0	0	000000000000000000000000000000000000000000010	0.474	0.985	1	81.00	49916	49806	0.57		3	3
0	#	0	#	0	#	0	#	0	0	#	0	0	0	#	#	0	#	0	0	#	0	0	000000000000000000000000000000000000000000010	0.010	0.913	1	71.92	49810	49806	0.61		1	25
1	0	0	0	0	#	#	0	#	#	0	#	#	0	#	#	#	#	0	0	0	0	#	000010000000000000000000000000000000000000000	0.831	0.996	1	234.58	49992	49807	0.52		12	12
1	0	#	#	0	#	0	0	0	#	#	#	#	0	0	#	#	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.800	0.996	1	249.30	49992	49807	0.43		10	10
#	#	0	0	0	#	0	0	#	#	#	#	1	#	0	#	#	0	#	0	#	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	118.00	49864	49809	0.43		1	1
0	0	0	#	#	1	0	0	#	#	0	0	0	#	#	1	0	0	0	#	#	0	#	000000000000000000000000000000000000000000010	0.100	1.000	1	138.38	49810	49810	0.61		0	0
0	0	0	1	#	#	0	0	0	1	0	1	#	#	0	#	#	0	#	0	0	#	0	000000000000000000000000000000000000100001000	0.100	1.000	1	48.33	49811	49811	0.65		0	0
0	#	0	1	#	0	0	0	#	1	0	#	#	0	0	0	0	#	0	0	#	#	0	000000000000000000000000000000000000100001000	0.100	1.000	1	46.89	49811	49811	0.65		0	0
0	0	0	1	#	0	0	0	#	0	0	#	#	#	0	0	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	123.50	49963	49812	0.65		2	2
0	1	0	0	0	#	0	0	0	0	0	#	#	0	#	#	0	0	0	0	0	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	148.50	49993	49813	0.74		2	2
0	1	#	#	0	#	#	0	0	0	0	#	0	0	#	#	#	0	0	0	#	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	148.50	49993	49813	0.57		2	2
#	0	0	0	0	0	0	0	0	0	#	#	0	0	0	#	#	#	0	1	#	0	#	000000000100000000000000000000000000000000000	0.454	0.984	1	153.23	49970	49814	0.65		14	17
#	0	0	#	0	0	#	0	0	0	0	0	#	0	#	0	0	#	0	0	#	#	1	000000000000000000010000000000000000000000000	0.010	0.911	1	124.00	49815	49815	0.65		0	1
#	0	0	#	0	0	#	0	0	0	0	0	0	#	#	0	0	#	0	0	#	#	1	000000000000000000010000000000000000000000000	0.010	0.911	1	124.00	49815	49815	0.65		0	1
0	1	#	0	0	0	#	0	0	0	0	0	#	#	#	#	#	0	0	0	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	120.00	49993	49816	0.61		3	3
0	1	0	0	#	#	#	0	0	0	0	#	0	#	#	0	0	0	0	0	#	#	#	000000000000000000000000000000001000000000000	1.000	1.000	1	134.33	49993	49816	0.61		3	3
0	0	0	0	0	0	0	0	#	#	0	#	#	1	0	#	0	#	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	129.33	49972	49817	0.70		6	6
0	0	#	#	0	#	0	0	#	#	0	#	0	1	0	#	#	0	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	114.33	49972	49817	0.61		3	3
0	0	#	0	#	0	1	0	0	0	#	0	0	#	0	#	#	#	#	#	0	#	#	000000000000000000000000100000000000000000000	1.000	1.000	1	110.25	49984	49819	0.52		4	4
#	#	0	#	#	0	#	0	#	0	0	0	0	0	0	#	1	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.100	1.000	1	126.32	49820	49820	0.70		0	0
#	#	0	#	#	#	#	#	0	0	#	#	0	#	#	#	1	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.100	1.000	1	94.75	49820	49820	0.43		0	0
1	0	0	0	1	0	0	0	0	0	0	#	0	#	#	0	0	1	#	0	0	0	0	000010000000000000000000000000000000000000001	0.010	0.911	1	26.00	49823	49823	0.83		0	1
#	#	#	#	#	0	0	1	0	0	#	#	#	#	0	1	0	0	0	#	#	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	100.50	49886	49824	0.48		2	2
#	#	0	#	#	#	#	1	#	0	#	0	0	0	0	1	#	0	0	0	#	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	93.50	49996	49824	0.48		2	2
0	0	#	0	0	0	0	0	#	0	1	1	1	0	0	0	#	0	0	1	#	0	#	000000000000000000000000000000000000101000000	0.100	1.000	1	42.12	49827	49827	0.78		0	0
#	0	1	0	0	#	0	0	0	0	#	1	#	0	#	0	#	0	0	0	0	#	#	100000000000000000000000000000000000000000000	0.432	0.983	1	174.88	49994	49828	0.65		7	8
0	#	1	0	0	0	#	0	#	0	#	1	#	0	0	0	#	0	#	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	191.57	49994	49828	0.65		7	7
0	0	0	0	0	0	#	0	#	#	#	#	0	0	0	1	#	0	#	1	#	#	#	000000000000000000000000000000000001000000000	0.012	0.915	1	138.95	49931	49829	0.57		1	12
0	#	#	0	0	#	#	0	#	#	#	0	0	0	0	1	#	0	#	1	#	#	#	000000000000000000000000000000000001000000000	0.012	0.915	1	138.95	49931	49829	0.48		1	12
#	#	0	1	#	0	0	0	0	0	0	#	#	#	0	0	#	#	0	0	#	#	1	000000000000000000000000000000000000000001000	0.100	1.000	1	137.75	49830	49830	0.57		0	0
1	0	0	0	0	#	0	0	0	#	#	#	#	#	#	#	#	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.877	0.997	1	217.03	49998	49831	0.61		17	17
1	0	0	#	0	#	0	0	#	#	0	#	#	#	#	0	0	#	#	0	0	0	#	000010000000000000000000000000000000000000000	0.870	0.997	1	221.89	49998	49831	0.52		16	16
1	1	0	#	0	#	0	#	0	#	0	#	0	#	#	#	1	0	#	#	#	#	0	000010000000000000000000000000001000000000000	1.000	1.000	1	163.50	49899	49832	0.48		2	2
1	1	#	0	#	#	0	0	0	0	0	#	0	1	#	#	1	#	#	0	0	#	0	000010000000000000000000000000001000000000000	1.000	1.000	1	141.00	49899	49832	0.61		1	1
1	0	0	#	0	0	0	0	#	#	#	#	0	#	0	0	#	#	#	0	#	0	#	000010000000000000000000000000000000000000000	0.870	0.997	1	211.31	49998	49833	0.52		16	16
1	0	0	0	0	#	0	0	0	0	0	#	#	0	0	#	0	#	#	#	0	0	#	000010000000000000000000000000000000000000000	0.727	0.994	1	256.43	49982	49833	0.65		7	7
0	0	1	0	#	#	0	0	#	0	0	#	#	#	0	#	0	0	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	200.12	49994	49834	0.61		15	15
#	#	1	0	0	0	0	#	#	0	0	#	#	0	#	#	0	#	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	200.12	49994	49834	0.52		15	15
0	#	1	#	0	0	0	0	0	0	0	#	0	0	#	#	0	#	#	0	0	0	#	100000000000000000000000000000000000000000000	0.757	0.994	1	186.90	49994	49835	0.65		16	16
#	0	1	#	0	#	0	0	#	0	0	#	#	0	0	#	#	#	0	0	0	#	#	100000000000000000000000000000000000000000000	0.609	0.990	1	179.81	49994	49835	0.52		17	18
#	0	0	0	0	#	0	0	#	0	#	0	#	1	#	#	0	1	0	0	0	#	0	000010000000000000000000000000000000000000000	0.010	0.911	1	92.25	49836	49836	0.65		0	4
1	0	0	#	0	#	0	0	0	#	#	0	#	#	#	#	0	#	#	#	0	#	0	000010000000000000000000000000000000000000000	0.375	0.981	1	193.42	49998	49836	0.48		13	16
#	0	1	1	#	0	#	0	#	0	0	1	0	0	0	#	0	#	0	#	0	0	0	100000000000000000000000000000000000000001000	1.000	1.000	1	77.00	49978	49837	0.70		1	1
#	0	0	0	0	0	0	0	0	0	0	#	0	#	0	#	#	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.502	0.986	1	155.26	49970	49838	0.74		11	13
0	0	0	0	0	0	0	0	#	0	#	#	#	0	0	1	#	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.640	0.991	2	149.10	49970	49838	0.78		9	10
1	1	#	0	0	#	0	0	#	0	0	0	#	#	#	#	#	0	0	#	0	#	#	000010000000000000000000000000001000000000000	0.528	0.987	1	171.14	49983	49840	0.52		12	14
0	0	#	0	#	0	0	0	1	0	#	#	0	0	#	0	0	0	0	0	0	#	0	000000000000001000000000000000000000000000000	0.010	0.911	1	109.83	49841	49841	0.74		0	6
1	0	#	0	0	0	0	#	0	0	0	#	#	1	1	#	0	1	0	0	0	1	#	000000000010000000000000000000000000000000000	1.000	1.000	1	48.00	49962	49842	0.74		1	1
1	0	#	0	0	0	0	#	0	0	0	#	#	#	1	0	0	1	0	0	0	1	#	000000000010000000000000000000000000000000000	1.000	1.000	1	48.00	49962	49842	0.74		1	1
1	0	0	#	0	0	#	0	#	#	0	#	0	0	#	0	#	#	0	#	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	237.75	49992	49843	0.61		8	8
0	0	#	1	0	#	#	0	0	0	1	#	0	0	0	0	0	#	#	#	0	1	0	000000000000000000000000000000000000000001000	0.100	1.000	1	31.64	49844	49844	0.70		0	0
0	#	#	1	0	#	#	0	0	0	#	1	0	0	0	0	0	#	#	0	0	1	#	000000000000000000000000000000000000000001000	0.100	1.000	1	32.38	49844	49844	0.65		0	0
#	0	0	1	0	0	1	#	#	0	#	0	0	0	0	#	#	0	#	0	#	0	1	000000000000000000000000100000000000000001000	0.100	1.000	1	40.96	49845	49845	0.65		0	0
1	1	0	0	0	#	0	#	0	0	#	#	#	0	0	#	#	0	0	#	#	#	0	000010000000000000000000000000001000000000000	1.000	1.000	1	196.17	49966	49847	0.57		6	6
1	1	0	0	0	#	0	0	#	#	0	#	0	0	0	0	#	#	0	#	0	#	#	000010000000000000000000000000001000000000000	1.000	1.000	1	196.17	49966	49847	0.61		6	6
0	#	1	0	0	0	0	0	#	#	#	1	0	0	0	0	#	#	#	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	187.67	49994	49849	0.70		6	6
#	0	1	0	0	#	0	0	#	0	#	#	#	0	0	0	#	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	193.41	49994	49849	0.61		15	15
0	0	0	0	#	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	0	0	000000000000000000000100000000000000000000000	0.079	0.951	3	35.56	49995	49850	0.91		4	9
1	0	0	#	0	0	#	#	#	0	0	#	#	#	#	#	0	0	0	#	0	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	221.88	49998	49851	0.52		11	11
1	0	0	#	0	0	0	#	#	0	0	#	#	#	#	#	0	0	0	0	0	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	221.88	49998	49851	0.61		11	11
1	1	#	#	0	#	0	#	#	0	0	0	#	#	0	#	#	0	0	#	0	0	#	000010000000000000000000000000001000000000000	0.511	0.987	1	174.60	49983	49852	0.52		9	10
#	#	#	0	#	1	#	0	0	#	0	#	0	0	#	#	0	#	0	1	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	53.00	49916	49853	0.52		1	1
0	#	1	0	#	0	0	0	#	0	0	#	#	#	#	#	0	0	#	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	206.14	49994	49854	0.57		12	12
1	1	0	0	#	0	#	#	0	0	#	0	#	1	1	0	0	1	0	0	#	0	0	000000000010000000000000000000000000000000000	0.100	1.000	1	53.14	49856	49856	0.74		0	0
#	#	#	#	0	0	#	0	0	#	0	1	0	1	0	0	0	#	0	0	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	125.00	49950	49857	0.70		3	3
#	#	#	#	0	0	0	0	0	0	0	1	0	1	0	#	#	1	#	0	#	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	126.00	49911	49857	0.65		2	2
1	0	0	#	0	#	0	0	#	#	#	#	#	#	#	#	#	#	#	0	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	210.81	49998	49859	0.43		12	12
1	0	0	0	0	#	0	0	0	#	#	#	#	#	#	0	0	1	#	#	0	0	0	000010000000000000000000000000000000000000000	0.097	0.999	1	221.57	49859	49859	0.61		0	0
0	0	0	0	#	0	0	0	#	0	0	#	#	0	0	0	1	0	0	0	0	0	0	000000000000000000000000000000100000000000000	0.100	1.000	1	48.15	49860	49860	0.83		0	0
0	#	#	1	0	0	0	#	0	0	1	1	0	#	0	#	0	0	0	0	0	0	1	000000000000000000000000000000000000000001000	0.100	1.000	1	68.20	49861	49861	0.78		0	0
0	#	0	1	0	0	0	0	0	0	1	1	0	#	#	#	0	#	0	0	#	0	1	000000000000000000000000000000000000000001000	0.100	1.000	1	67.78	49861	49861	0.74		0	0
0	0	0	0	0	0	0	#	1	0	0	0	0	#	0	#	#	#	#	0	#	0	#	000000000000000000000001000000000000000000000	1.000	1.000	1	131.33	49967	49862	0.65		3	3
0	0	#	#	0	0	#	#	0	0	#	#	1	0	0	#	#	0	0	0	#	0	0	000000000000000000000000000000000000001000000	0.010	0.911	1	173.00	49864	49864	0.61		0	1
0	#	0	#	0	0	#	#	0	0	0	#	1	0	0	#	#	0	0	0	#	#	0	000000000000000000000000000000000000001000000	0.100	1.000	1	113.88	49864	49864	0.61		0	0
1	1	#	0	0	#	0	#	0	0	#	0	#	#	0	#	0	#	0	#	0	#	#	000010000000000000000000000000001000000000000	0.259	0.973	1	164.50	49983	49865	0.52		8	10
#	0	#	#	0	0	#	#	0	1	0	1	0	0	0	0	1	#	#	#	0	0	1	000000000000000000000000000000000000100000000	0.100	1.000	1	58.25	49866	49866	0.65		0	0
0	#	0	0	0	0	0	0	#	1	#	#	#	#	0	0	1	0	#	0	0	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	71.00	49870	49866	0.65		1	1
0	0	0	0	0	0	0	0	0	#	0	#	0	1	0	0	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	2	133.80	49972	49868	0.78		5	5
0	0	#	#	0	0	#	#	0	#	#	#	0	1	0	#	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	133.80	49972	49868	0.52		5	5
0	0	0	#	0	0	0	#	0	1	1	1	0	0	0	#	#	#	0	#	0	#	1	000000000000000000000000000000000000100000000	0.100	1.000	1	63.75	49870	49870	0.70		0	0
#	0	#	0	0	0	0	0	0	0	0	0	#	#	#	#	#	0	0	1	#	#	#	000000000000000000000000000000000001000000000	0.015	0.919	2	147.32	49931	49871	0.57		1	11
#	0	#	0	0	0	#	0	0	0	0	0	#	#	#	#	#	0	0	1	0	#	#	000000000000000000000000000000000001000000000	0.015	0.919	1	147.32	49931	49871	0.57		1	11
1	0	0	#	0	0	0	#	#	#	0	#	#	#	#	#	#	0	#	#	0	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	206.94	49998	49872	0.43		11	11
1	0	0	#	0	#	#	0	#	0	#	#	#	#	#	#	0	#	0	0	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	220.56	49998	49872	0.52		9	9
#	0	0	0	0	0	0	0	0	0	#	#	0	0	#	#	#	0	0	1	#	0	#	000000000100000000000000000000000000000000000	0.609	0.990	1	156.89	49970	49873	0.65		8	9
#	0	0	0	0	0	0	0	#	0	#	#	0	#	0	1	#	0	0	1	#	0	#	000000000100000000000000000000000000000000000	0.528	0.987	1	151.43	49970	49873	0.65		6	7
0	#	1	0	#	#	0	0	#	0	#	#	#	0	#	0	#	0	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	192.13	49994	49874	0.57		12	12
