Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1.835;7.713	#	#	0.047;0.554	#	#	#	#	#	#	#	#	#	#	#	-0.017;0.977	#	0.175;0.720	#	#	#	#	#	#	#	#	#	0.148;0.685	0.059;0.407	#	#	#	0.054;0.136	011001001010011010010001000000010101000010000000000000000000000001000000100000010000000000010000010101010000010010000100111000000000000000000000000000100000000000000010000000	0.114	0.805	1	739.34	9960	9609	0.21		1	151
1.835;2.303	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.038;0.069	0.175;0.720	#	#	#	#	#	#	#	#	#	0.148;0.685	#	#	#	#	0.054;0.136	011001001010011010010001000000010101000010000000000000000000000001000000100000010000000000010000010101010000010010000100111000000000000000000000000000100000000000000010000000	0.092	0.787	1	511.00	9609	9609	0.15		0	1
-0.298;6.387	#	#	-0.137;0.484	#	#	#	#	#	#	#	0.068;0.106	#	0.003;0.119	#	#	-0.023;0.045	#	0.110;0.452	#	-0.500;0.912	#	#	#	-2.321;4.989	-0.020;0.048	#	0.261;0.598	-0.176;0.447	#	#	0.356;0.592	#	010000100000000010101001100001001000000000000000000001000000000100010000000100000000000000001001001000000000110100000100000000000000000000000000000000000100000000000000000000	0.102	0.796	1	791.76	9963	9612	0.36		1	109
-0.298;6.387	#	-0.011;0.032	-0.137;0.484	#	#	#	-2.239;0.714	#	#	#	0.068;0.106	#	0.003;0.119	#	0.332;1.103	-0.023;0.045	#	#	#	-0.500;0.912	#	#	#	-2.321;4.989	#	#	0.261;0.598	#	#	#	0.356;0.592	#	010000100000000010101001100001001000000000000000000001000000000100010000000100000000000000001001001000000000110100000100000000000000000000000000000000000100000000000000000000	0.097	0.792	1	772.02	9963	9612	0.36		1	71
0.334;8.172	0.024;0.067	0.036;0.067	-0.085;0.631	#	0.001;0.744	-0.044;0.703	1.340;3.186	#	#	#	#	0.598;0.997	0.138;0.336	#	#	0.004;0.052	#	#	-31313103130341305400457204700073525423447787007207002510230490755784445926651115695326996979342298566528558683018799727961601955000962067024037320191369195732309418363060224.000;31313103132341309280354976795655782366053758269912714329444841640368247699777150217464436888879789337358148175974995189915018771143213261251850766633012138282699461343838208.000	#	0.025;0.403	#	#	4.020;9.127	#	0.036;0.056	#	#	#	#	0.626;1.125	#	000000000001000000000001010110000001000000000000000000000000010000000101000000010010000000010010010100001100010001000010000000000000011000000000100100000000000100000000000000	1.000	1.000	1	316.00	9964	9613	0.45		1	1
1.815;8.039	#	#	-0.024;0.430	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.301;0.734	#	0.128;1.332	#	0.400;0.714	#	001000010000011000010001010000000101000000000000000000000001000000000001000000000000101000000011010100010100010011000000111000000000000000000000000000000000010000000000000000	0.099	0.794	1	722.22	9965	9614	0.15		1	268
#	#	#	#	-0.012;0.028	-0.427;0.427	#	#	#	#	#	-0.023;0.070	#	#	#	#	0.034;0.078	#	-0.217;0.217	#	#	#	#	-0.107;0.107	#	#	#	#	#	#	#	-0.293;0.293	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	50.00	9966	9615	0.21		1	1
#	0.026;0.056	#	#	0.007;0.059	-0.243;0.870	#	#	#	#	#	#	#	-0.050;0.251	-109.129;-28.377	#	-0.036;0.102	#	#	#	-0.453;1.645	#	#	#	#	#	0.004;0.030	#	#	-0.926;0.074	#	#	#	010101100000100000100010000010001010000000000000000000100000000010000100100000010100000000010010101001000001010100100000000000001000000010000000000010000000000000100000000000	0.099	0.794	1	630.19	9967	9616	0.27		1	13
#	#	#	#	#	#	#	#	#	#	#	#	#	#	-101.018;-31.178	#	#	#	#	-13241391414263230198930074773918730374696973219503965426227232592813653870916405106899880721219209907433539210500353920836360398596610159273027256084333411895515937347993600.000;35243413434265247565272262871490494279954442227035245894495607043501205060929329892587586108374549858212844990732381412584850706404922137312721520734267375950918049343733760.000	#	#	#	#	#	0.009;0.041	#	0.170;0.802	#	#	#	0.214;0.826	#	011001011010001010001001101000010101000110000000000001000000000000000010101000010000000000010000000101010000010110100000110100000000000000000000000000100000000000000000000000	0.093	0.789	1	646.29	9970	9619	0.15		1	307
#	0.026;0.059	0.012;0.049	#	#	#	#	-0.929;3.500	-0.096;0.197	0.139;0.285	#	#	0.534;0.833	#	#	#	#	#	#	-15151491414065149291446201372470307780458264299908078215684256942815123459167778159019351775110171485641547289133513083793796631372232162846602183074041264721923709023027200.000;15151511616265151456429528446725993560542870067114309256466049124664603809005637211142559805153444656187330543341494929999557619091493659120112052349035419111481373632757760.000	0.265;1.273	-0.057;0.562	#	#	#	#	#	#	0.185;0.467	#	#	#	#	000000010101100001000100000110100000000000000000001000000000000000000000010000010000000000010000100001001000010010000100000000000000000000100000000000001000000000000010000000	0.102	0.796	1	547.21	9971	9620	0.30		1	39
#	0.026;0.059	0.012;0.049	#	#	-0.048;0.861	#	-0.929;3.500	-0.096;0.197	0.139;0.285	#	#	#	#	#	#	#	#	#	-15151491414065149291446201372470307780458264299908078215684256942815123459167778159019351775110171485641547289133513083793796631372232162846602183074041264721923709023027200.000;15151511616265151456429528446725993560542870067114309256466049124664603809005637211142559805153444656187330543341494929999557619091493659120112052349035419111481373632757760.000	0.265;1.273	-0.057;0.562	#	#	#	#	#	0.476;1.013	0.185;0.467	#	#	#	#	000000010101100001000100000110100000000000000000001000000000000000000000010000010000000000010000100001001000010010000100000000000000000000100000000000001000000000000010000000	0.107	0.799	1	556.35	9971	9620	0.33		1	49
#	#	#	#	#	0.043;1.175	#	#	-0.056;0.256	#	0.334;0.631	#	#	-0.005;0.301	-101.776;-35.210	#	#	#	0.090;0.377	#	#	#	#	#	#	#	#	#	#	-0.458;1.334	#	#	0.063;0.217	000000010010001010000001000010000000100010000000000000000000000000000010001000010100000000000000000100010100010110100101100001000000000000000000000000100000000000000001000000	0.112	0.804	1	727.29	9972	9621	0.24		1	233
#	#	#	#	0.027;0.087	#	#	#	#	#	#	#	#	-0.005;0.301	#	#	#	#	0.090;0.377	#	#	#	#	0.060;0.286	#	#	#	#	0.026;0.423	#	#	#	#	000000010010001010000001000010000000100010000000000000000000000000000010001000010100000000000000000100010100010110100101100001000000000000000000000000100000000000000001000000	0.112	0.803	1	692.36	9972	9621	0.15		1	205
#	#	0.010;0.052	#	#	#	#	#	#	#	#	#	#	#	#	0.107;1.549	-0.013;0.061	#	#	#	#	0.215;0.640	#	0.136;0.236	1.652;6.759	-0.003;0.053	0.013;0.045	0.443;0.850	#	#	#	0.361;0.955	#	010001001010000010101000101000000000000000000100000000000000000101000010111100000000000000010000000100010100010011000010000101000001000100000000000000000000000001000001100000	0.071	0.767	1	572.40	9973	9622	0.30		1	74
#	#	#	-0.064;0.408	#	0.046;0.733	#	#	#	#	0.184;0.727	#	#	#	#	-0.307;1.010	#	#	0.066;0.521	#	#	#	#	#	#	#	0.022;0.040	#	#	#	#	#	#	011001011010011010010001000000010101000000000000000000000000000000000100000100000000000000010001010100010100010110001010010000000000000110000000000100000000000000000000000000	0.107	0.800	1	651.94	9975	9624	0.18		1	48
#	#	0.016;0.052	#	#	#	#	#	#	#	0.184;0.727	0.063;0.103	0.502;0.855	#	#	#	#	#	#	#	#	#	-0.225;3.992	#	1.530;8.239	#	0.022;0.040	#	#	-0.232;1.619	#	#	#	011001011010011010010001000000010101000000000000000000000000000000000100000100000000000000010001010100010100010110001010010000000000000110000000000100000000000000000000000000	0.092	0.788	1	584.17	9975	9624	0.24		1	78
0.247;8.545	#	-0.004;0.038	-0.003;0.416	#	#	#	#	#	#	#	#	#	0.074;0.186	#	0.476;2.117	#	#	#	-3131290303143120180695474366482831570277556531852942403720424366402999477768479270391094727094134175000952818025865788930378084075552642089090382354418378096195404782632960.000;23131312323143140467463491476820629591923426586233126738809840892079430821315147383749228642467666481250741303452474489690528932993009736948728621678914747892755666852380672.000	#	-0.077;0.366	-1.601;5.587	0.043;0.212	#	-0.017;0.049	0.002;0.027	#	0.163;0.420	#	#	#	#	010000011010000010010000000000010101000000000000000000001010000000100000100000010000000000000011000100000100010110000000000000000000000000000000000000000000100000000000000000	0.158	0.832	1	778.71	9976	9625	0.36		1	89
0.247;8.545	#	-0.004;0.038	-0.003;0.416	#	0.121;1.209	#	#	#	#	#	0.068;0.114	#	0.074;0.186	-104.073;-53.876	0.476;2.117	#	#	#	-3131290303143120180695474366482831570277556531852942403720424366402999477768479270391094727094134175000952818025865788930378084075552642089090382354418378096195404782632960.000;23131312323143140467463491476820629591923426586233126738809840892079430821315147383749228642467666481250741303452474489690528932993009736948728621678914747892755666852380672.000	#	-0.077;0.366	-1.601;5.587	0.043;0.212	#	-0.017;0.049	0.002;0.027	#	0.163;0.420	0.281;1.104	#	0.415;0.695	#	010000011010000010010000000000010101000000000000000000001010000000100000100000010000000000000011000100000100010110000000000000000000000000000000000000000000100000000000000000	0.165	0.835	1	775.24	9976	9625	0.52		1	68
#	#	#	#	0.058;0.083	#	#	#	#	#	#	#	#	#	#	-0.283;1.307	#	#	#	68191856919153193781225876739115186464323116708924725109805427157004054928158996133281233645314361340172032665589148905848967816269549255336527848482570327731356652376424448.000;131828163282846835648961399555341991753276697501761564705474020113669596283018357188936023060352033421852137105968498200759478829464660537149609742445997082642549762626158592.000	#	#	-1.223;3.928	-0.025;0.197	1.615;3.390	#	#	#	#	#	#	#	#	100010010101000001010101010100000101000000000000010000000001000001000000000000010010100000001001010100101000110011010000000000000000011000000000010000000000010000000000000000	1.000	1.000	1	283.00	9979	9628	0.18		1	1
#	#	#	#	0.058;0.083	#	#	#	#	#	0.202;0.598	#	#	#	#	#	#	#	#	68191856919153193781225876739115186464323116708924725109805427157004054928158996133281233645314361340172032665589148905848967816269549255336527848482570327731356652376424448.000;131828163282846835648961399555341991753276697501761564705474020113669596283018357188936023060352033421852137105968498200759478829464660537149609742445997082642549762626158592.000	#	#	-1.223;4.528	-0.025;0.197	0.787;3.390	0.018;0.065	#	#	#	#	#	#	#	100010010101000001010101010100000101000000000000010000000001000001000000000000010010100000001001010100101000110011010000000000000000011000000000010000000000010000000000000000	1.000	1.000	1	283.00	9979	9628	0.21		1	1
0.765;8.718	0.022;0.064	#	#	0.034;0.057	-0.269;1.124	#	#	#	#	0.331;0.702	#	#	#	#	-0.083;2.167	-0.040;0.066	#	#	#	-0.975;1.365	#	#	#	#	#	#	0.483;0.812	#	0.080;1.138	#	#	#	000001100000100000000100100010000000000000000000000000000000000000000100000000010000001000010000000001000001000011000000100000000000000000000000000000000000000000000000000000	0.156	0.830	1	647.19	9980	9629	0.30		1	106
#	#	#	#	#	-0.269;1.124	#	-3.000;1.650	#	#	#	#	#	0.137;0.253	#	#	-0.040;0.066	#	#	-23231202323153230238248280450078525204063011210655154409666972947287086253747357372810044512670667473540700155002768312909629651369751224782088722401275051628232451301572608.000;23233402323353230908494505272689136852138728152112506380963496356181828890785212861438219910400210610596912521458910641573513532674628368900206438580775863582988675437297664.000	-0.813;1.204	#	#	#	2.911;9.119	#	#	0.483;0.812	#	#	#	#	#	000001100000100000000100100010000000000000000000000000000000000000000100000000010000001000010000000001000001000011000000100000000000000000000000000000000000000000000000000000	0.148	0.826	1	619.76	9980	9629	0.24		1	32
1.745;5.664	#	#	#	#	#	-0.043;0.625	#	#	#	#	0.046;0.136	#	-0.047;0.258	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.057;0.113	000000000101100001000100000010100000000000000000000000000000000001000000011000010000000000000000100000000100010110010100000000000000000000000000000000000000000000000001000000	0.142	0.823	2	723.67	9981	9630	0.15		1	133
#	#	#	#	#	0.105;0.606	#	#	#	#	0.297;0.585	0.046;0.136	#	#	#	#	#	0.109;0.745	#	-31313103030241304112387960986314556437431379495935531229684163009247171166116290976111582981125950130433507147434211719219440407693400639049837117824831054415482747508228096.000;31313103232441310568424220509414751352070165781184185609991169386905522460311974936679850887096137773453199711559583198657180318450774689226050968999550279599526132198670336.000	#	-0.128;0.462	#	#	#	#	#	#	#	#	#	#	#	000000000101100001000100000010100000000000000000000000000000000001000000011000010000000000000000100000000100010110010100000000000000000000000000000000000000000000000001000000	0.141	0.822	1	654.71	9981	9630	0.18		1	227
#	#	#	#	#	#	#	#	#	#	#	#	0.476;0.989	#	#	0.336;2.151	#	#	0.018;0.470	#	#	-0.174;0.509	#	-0.044;0.246	#	#	-0.006;0.026	0.260;0.823	-0.001;0.389	#	#	0.372;0.765	#	010000100001000001100000000000000000000000000000000000000001000000001000000000000010000000001010100010000000010001000100000000000000000000000000000000000000010000000000000000	0.126	0.813	1	689.42	9982	9631	0.27		1	200
#	#	#	#	#	#	0.340;0.714	#	#	#	#	#	#	-0.076;0.208	#	#	#	#	-0.254;0.398	#	-0.080;1.493	#	#	#	#	#	#	0.355;0.874	-0.010;0.537	#	#	0.486;0.722	#	001000100101100000000101100000000001000010000000000000000000000000000110110000010000000000010010000001000101010110000100000000000000000000000010000000100000000000000000000000	0.142	0.823	1	681.43	9984	9633	0.21		1	70
#	#	#	#	#	#	0.340;0.714	#	#	#	#	#	#	-0.076;0.208	#	#	#	#	-0.254;0.398	#	-0.080;1.493	#	#	#	2.724;5.929	#	#	#	-0.010;0.537	#	#	0.486;0.829	#	001000100101100000000101100000000001000010000000000000000000000000000110110000010000000000010010000001000101010110000100000000000000000000000010000000100000000000000000000000	0.145	0.824	1	701.89	9984	9633	0.21		1	61
#	#	#	0.082;0.300	#	#	#	#	#	0.016;0.185	#	#	#	#	#	#	#	#	#	#	#	#	0.631;3.027	#	#	#	#	#	0.087;0.402	#	-0.197;0.418	#	0.016;0.116	001000010101000001010101010010000101000010000000010000000000000001000010100000010000000000000010000000000100110010000100000000000000000000000000000000100000000000000000001000	0.126	0.813	1	718.50	9987	9636	0.18		1	107
0.318;6.773	#	#	#	#	0.097;0.914	0.152;0.605	-0.567;4.896	-0.058;0.203	#	#	#	0.473;0.844	#	#	0.000;1.641	#	0.344;0.653	#	#	0.336;1.506	#	#	#	#	#	#	#	-0.010;0.479	#	-0.018;0.333	#	#	010101100000100101100010100000001000000000100000000000100000001010000100100000010000000000001010100011000000010110000000000010011000100000100000000010000000000000100000000000	0.066	0.762	1	675.99	9988	9637	0.33		1	176
-0.477;6.784	0.032;0.054	#	#	#	#	#	#	#	#	#	#	#	0.122;0.354	#	#	#	0.350;0.941	0.009;0.479	63132346313098132033884580873971634116651136274305495394921940179118761367565910607687036502489499683733969244791592713007037408263030219512530681953555421313201702870974464.000;136869653686901853556519033238101394906902697945303479006334734728361316961759365896766246251313554111678110978298946413959732330503475997281886655241409633113444967327465472.000	0.542;1.672	#	#	0.109;0.246	#	#	#	#	#	#	#	#	#	100001000000000000000001000010000101000000000000000000000000010000000100100000010000001000010000000100000100010001000000010000000000000110001000100100000000000100000000000000	0.192	0.848	1	431.33	9989	9638	0.24		1	6
#	#	#	0.293;0.703	#	#	#	-1.032;3.545	#	#	#	#	#	-0.009;0.215	#	#	#	0.253;0.607	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.078;0.157	000010000101000001000100000100000101100000000000000000000000000000000010010100010000001000000010100010001000110110000000000000000000001101001001000000000000000000000000000000	0.088	0.784	1	661.12	9990	9639	0.15		1	78
2.211;6.014	0.030;0.051	0.002;0.039	#	#	0.198;0.959	#	#	#	#	0.293;0.565	0.061;0.123	0.386;0.667	0.010;0.195	#	0.445;2.143	-0.032;0.073	#	#	#	#	0.032;0.401	-1.818;5.082	#	#	#	#	#	#	-0.489;1.392	#	#	#	010001010000000000100000000000010100000010000000000000000000000000010000100000010000000000000000101000000000010100000100000000000000000000000000000010100000000000000000000000	0.161	0.833	1	754.50	9991	9640	0.39		1	155
#	#	#	#	0.016;0.041	#	#	#	#	-0.013;0.166	#	#	#	-0.024;0.226	-95.691;-46.585	#	#	#	#	#	#	#	#	0.017;0.146	#	#	#	#	#	#	#	0.243;0.689	#	010101100001000100100000101000010000000000000000000000000000000000100000000000000000000000001000101000000100010100000100000010000000000000000000000000000000000000001000000000	0.128	0.814	1	765.48	9993	9642	0.18		1	148
#	#	#	#	#	-0.885;0.080	#	#	-0.061;0.152	#	#	#	#	#	#	#	#	#	0.130;0.675	-3645440454558633738388222706802664855631195577935941212003623105720072071502336302410259215677115772262302323017275030109680669753855717037212209254113743001313915357364224.000;25647462474760653552159486053115568949719501436155758043024022687857626257166902295974663613083020436892459250981288561242406076620650225636284218463205145083963518985699328.000	#	#	#	0.025;0.295	#	#	#	#	0.092;0.531	-0.547;0.452	-0.075;0.247	#	#	011001011010101010010000001010010100000000000000000000000000000000000010000010000100000000000001000101010101000100011000000000000000000000000000000000000000000000000000000101	0.170	0.838	1	448.50	9995	9644	0.24		1	4
4.800;7.912	#	#	#	#	0.016;0.628	0.080;0.771	#	#	#	#	0.054;0.112	0.246;0.680	-0.078;0.185	#	#	#	#	0.303;0.654	#	#	#	#	#	#	#	-0.002;0.035	#	#	#	#	#	0.002;0.116	010100100000100000100000100100001010100100000000000000000000000000000010110000010000001000010010100001000101010011000000000000000000000000100000000001000000000000000000000000	0.128	0.814	1	669.40	9996	9645	0.27		1	39
#	#	-0.001;0.030	#	#	-0.073;0.911	#	#	#	#	0.219;0.656	#	0.188;0.867	#	-108.099;-69.905	#	#	#	#	#	#	#	#	#	#	#	#	0.332;0.731	#	#	#	0.307;0.613	#	001000010010000010011001000000010101000010000000000000000000000101000000100000010000001000000100010100010100010011000000000000000000000000010000000000000000000000000001000000	0.101	0.795	1	606.79	9997	9646	0.21		1	111
#	#	#	#	#	#	#	#	-0.058;0.127	#	0.216;0.686	#	0.302;0.746	#	-92.222;-60.576	#	#	#	#	#	#	-0.116;0.558	0.275;3.917	#	#	-0.005;0.028	#	#	0.184;0.838	-0.256;1.918	#	#	#	010101101000000110001010100001011010000000000000000000000010000000000100100000010100000000001010101010010100010100100000000000000000000000100010000000000000000000000000001000	0.088	0.784	1	698.14	9649	9649	0.27		0	170
#	#	#	#	#	#	#	#	#	#	#	#	0.302;0.746	#	-87.372;-60.576	#	#	#	#	#	#	-0.098;0.539	0.275;3.917	#	1.270;4.575	-0.005;0.028	#	#	0.184;0.838	-0.256;1.918	#	#	#	010101101000000110001010100001011010000000000000000000000010000000000100100000010100000000001010101010010100010100100000000000000000000000100010000000000000000000000000001000	0.087	0.784	1	706.65	9649	9649	0.24		0	150
#	#	#	#	#	#	-0.435;0.509	0.289;4.866	#	-0.010;0.205	0.255;0.650	#	#	#	#	#	#	#	#	#	#	#	#	0.059;0.168	1.354;6.061	#	#	#	#	-0.854;1.144	#	#	#	010001100101100101000010100010101000000000000100000001000001000100001101000000010010001000000010000001010101010011010000000110001000001000100000000000000000000001000000001000	0.052	0.744	1	698.51	9650	9650	0.21		0	151
#	0.027;0.050	#	0.261;0.681	#	#	#	#	#	#	#	0.048;0.129	#	#	#	#	-0.010;0.041	0.281;0.908	#	-22827243282857825440373873285512992141425897029711385750647659638497953244014370120167919255973615922901164324334354353308330486278959003841727272723395836296747643815591936.000;42829263282857829612422371388050518255026960306200395740395653579360827200926426107954480866758911779007891310088773831892092752132875962313814237218258884962644180829470720.000	-0.310;2.110	#	-0.589;5.353	#	#	#	-0.002;0.024	#	#	#	-0.113;0.427	#	#	010001010000000000010001000000010101000000000000000001000000000001000100000000010000001000000100010000000000000010000100000000000000000000000000000000000100000000000000000000	0.147	0.826	1	679.67	9652	9652	0.30		0	129
#	#	0.007;0.023	#	#	0.326;0.585	#	#	#	#	#	#	#	#	#	#	#	#	#	-13140401414153141809221588422007957683994729894701566087080663868984979468581132169910773001565450377255384341085627677609395587437644608661105297201383655326168113609703424.000;15142401414155142321194589474546781058556728388549270854977271865648804012279118435011936172175284083064721966618323957245890742068928510402155322385143155872024109093224448.000	#	#	#	#	1.547;4.351	#	-0.005;0.032	#	#	-0.282;1.393	0.055;0.405	#	#	001001000000001000000000100010010100000000000000000000000000000000000110100000010000000000010000000101010100010100100000000000000000000000000000000000000000000000000000000000	0.171	0.838	1	750.36	9653	9653	0.21		0	91
0.491;9.135	#	#	#	0.037;0.063	#	#	#	-0.078;0.196	#	#	0.052;0.141	#	#	-93.226;-50.668	#	#	#	#	#	#	#	0.318;3.329	#	#	#	0.009;0.046	0.468;0.763	#	#	#	0.370;0.903	0.006;0.161	000001100001000101000110000001101000000000000000000001000000000000000100100100000000000000001010101010000000010100000100000000000000000000000000000100000100000000000100000000	0.083	0.780	1	615.97	9655	9655	0.30		0	88
6.430;10.695	0.020;0.061	0.009;0.038	#	-0.006;0.044	0.604;1.068	#	-2.269;2.824	#	0.149;0.245	#	#	0.568;0.913	#	#	#	-0.025;0.059	#	#	#	#	#	#	0.112;0.411	#	#	#	#	0.515;0.739	#	#	#	-0.013;0.132	010001100001100101100000000001101010000000000000000000000000000000010110000000010000000000000000101010000100010110010100000000000000000000000000000000000000000000000000000000	0.100	1.000	1	253.00	9656	9656	0.36		0	0
#	#	0.009;0.038	#	#	#	#	#	#	0.149;0.245	#	#	0.568;0.913	#	#	#	-0.025;0.059	#	0.218;0.818	#	#	0.189;0.807	-0.279;6.142	0.112;0.411	#	#	#	#	0.515;0.739	0.127;1.685	#	#	-0.013;0.132	010001100001100101100000000001101010000000000000000000000000000000010110000000010000000000000000101010000100010110010100000000000000000000000000000000000000000000000000000000	0.100	1.000	1	238.67	9656	9656	0.33		0	0
0.384;5.340	#	#	#	#	#	-0.037;0.563	#	#	-0.036;0.213	0.307;0.595	#	#	0.002;0.303	-99.308;-40.902	#	#	#	#	77767707677847777280988679151224696219818067852973110762167748621359786847198481797581022307101869047177839225204561356883950469977359992258953912364430893492077072348086272.000;124232312324354231562933804743382643294119008134347554283362917781523292597267592846286103332516695008755811240211685334070782262540881548819261073629837996129269907971899392.000	#	#	#	#	#	#	0.012;0.039	#	#	-0.184;0.991	-0.058;0.652	#	0.090;0.234	101000010001101001010101010110010101100010000000011000000000000000000010101000010000001000000000010100001100010011010100010000000000010000000000000001000000000000000001001100	0.193	0.849	1	555.89	9657	9657	0.33		0	14
#	#	#	0.363;0.625	#	#	#	#	#	#	0.227;0.721	#	#	-0.004;0.203	#	#	#	#	0.190;0.643	#	#	#	#	#	#	-0.009;0.053	#	#	#	#	#	#	#	010000000000000000100001000000010001000000000000000000000001000000000001000000000000101000000001000000000100010011000000000000000000000000000000000000000000010000000000000000	0.132	0.817	1	556.25	9658	9658	0.15		0	57
#	0.022;0.061	0.005;0.030	#	#	-0.437;0.417	0.128;1.148	#	#	-0.006;0.232	#	0.073;0.111	#	#	#	#	-0.020;0.063	#	#	-13747452474759734453258385469093433443325801250478068608408893247444526395316279124252192497959023446303325790046929727266145173640346606687158970554054591097239934878089216.000;35747452474779753335873143170289001256025652008295222294718956591119656778801903054240671384310190190737354338934972539948177739709976550630813614111982086210307554568830976.000	#	0.404;0.995	#	#	#	0.004;0.045	#	#	#	#	#	0.267;0.870	-0.008;0.131	011000000000010010010001100010010001000010000000000000000000000001000010100000010000000000010000010101000100110010100001000000000000000000000000000000100000000000000000000000	0.114	0.805	1	531.80	9659	9659	0.36		0	19
#	#	#	-0.022;0.292	0.015;0.078	#	#	#	#	-0.068;0.151	#	#	#	#	#	#	#	0.198;0.426	#	#	#	#	#	-0.052;0.210	#	#	#	#	#	#	#	#	#	010000010001010000000001010000010101000000000000000000000001000000001000000000000000100000001001000100000000110011000100000000000000000000000000000000000000010000000000000000	0.131	0.816	1	587.74	9660	9660	0.15		0	46
#	0.017;0.056	#	#	#	#	#	-1.283;3.146	#	#	#	#	#	-0.048;0.161	#	#	#	0.321;0.612	#	#	#	#	#	#	1.413;5.219	0.024;0.058	#	#	#	#	#	0.300;0.781	#	010001100001100100000110100000001010000010100000000001000000000011000010100000010100000000000000100000000100010101000000010000110010000000100000000010000100000000000000001100	0.065	0.761	1	611.29	9662	9662	0.21		0	105
