-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	0	0	0	0	0	0	0	0	0	1	#	0	0	0	0	0	0	#	#	#	#	000000000000000000000000000000001000000000000	0.460	0.962	1	97.71	9803	9021	0.78		1	7	0.038
0	1	0	0	#	0	0	#	#	0	0	0	#	1	0	0	0	0	#	0	#	0	0	000100000000000000000000000000001010000000000	0.477	0.964	1	141.00	9805	9023	0.74		2	11	0.036
0	1	0	0	0	#	#	#	0	0	0	0	0	1	0	#	0	0	#	0	0	0	0	000100000000000000000000000000001010000000000	0.477	0.964	1	141.00	9805	9023	0.78		2	11	0.036
#	0	0	#	0	0	0	0	#	#	#	#	1	0	#	#	#	#	0	0	0	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	157.79	9919	9024	0.52		20	20	0.000
0	0	0	#	0	#	0	0	0	0	0	#	1	0	#	#	0	0	#	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	170.49	9919	9024	0.74		17	17	0.000
0	0	1	#	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	#	0	#	0	100000000000000000000000100000000000000000000	1.000	1.000	1	23.00	9807	9025	0.87		1	1	0.000
1	0	#	0	0	0	#	0	0	0	#	1	0	0	0	0	#	0	#	0	0	#	0	000010000000000000000000000000000000000000000	1.000	1.000	1	157.00	9808	9026	0.74		3	3	0.000
0	0	0	0	#	0	0	0	1	0	0	#	#	0	0	#	#	0	0	#	0	#	#	000000000000000000000001000000000000000000000	0.874	0.993	2	201.50	9997	9028	0.65		28	33	0.007
0	0	1	1	0	0	0	0	#	#	1	#	0	#	0	0	#	0	#	1	#	0	0	100000000100000000000000000000000000000000000	1.000	1.000	1	46.00	9813	9031	0.70		1	1	0.000
0	0	0	1	0	0	1	0	0	0	0	#	0	0	0	1	0	#	0	0	#	0	0	000000000000000000000000100000000000000100000	1.000	1.000	1	58.00	9814	9032	0.87		1	1	0.000
0	#	0	1	#	0	0	0	0	0	#	#	0	0	#	0	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	0.836	0.991	1	144.47	9993	9033	0.65		25	35	0.009
#	#	0	#	0	0	0	0	0	#	#	0	0	0	#	0	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.955	0.998	1	237.98	9988	9034	0.70		27	29	0.002
0	#	0	#	0	0	0	0	#	#	#	0	0	0	#	0	0	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.955	0.998	2	237.98	9988	9034	0.70		27	29	0.002
1	1	0	0	#	0	0	#	0	0	#	#	0	0	0	0	0	0	0	#	0	#	0	000010000000000000000000000000001000000000000	0.882	0.994	1	245.98	9985	9036	0.74		30	39	0.006
1	1	0	0	0	0	0	#	#	0	0	#	0	#	#	0	0	0	0	0	0	#	0	000010000000000000000000000000001000000000000	0.875	0.993	1	241.94	9985	9036	0.74		51	67	0.007
0	1	0	0	0	0	#	0	0	0	#	#	0	0	#	#	#	#	#	0	0	0	#	000000000000000000000000000000001000000000000	0.979	0.999	1	173.97	9984	9037	0.61		20	21	0.001
0	1	0	0	0	0	0	0	0	0	0	#	#	#	#	#	#	#	#	0	0	0	#	000000000000000000000000000000001000000000000	0.908	0.995	1	154.32	9984	9039	0.61		33	37	0.005
0	0	1	1	0	0	1	0	0	#	#	1	#	0	0	1	#	0	0	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	2	25.00	9825	9043	0.83		1	1	0.000
0	0	1	1	0	#	1	0	0	0	#	1	0	0	0	#	0	0	0	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	25.00	9825	9043	0.87		1	1	0.000
0	1	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	1	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	81.00	9827	9045	0.96		1	1	0.000
0	1	0	0	0	#	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	81.00	9827	9045	0.96		1	1	0.000
0	#	0	#	#	#	0	0	0	#	0	1	0	0	0	0	1	0	0	0	0	0	0	000000000000000001000000000000000000000001000	0.582	0.973	1	133.60	9828	9046	0.78		1	5	0.027
0	0	0	#	#	0	0	0	0	0	0	1	0	0	0	0	1	0	#	0	0	0	0	000000000000000001000000000000000000000001000	0.591	0.974	1	121.00	9828	9046	0.87		1	6	0.026
#	0	0	#	0	#	#	0	0	0	0	#	#	1	0	#	#	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.824	0.990	1	191.85	9978	9047	0.52		23	30	0.010
#	0	1	0	0	0	0	0	#	0	0	#	#	0	0	#	0	#	0	#	#	0	0	100000000000000000000000000000000000000000000	0.916	0.996	2	200.62	9992	9048	0.65		50	56	0.004
#	#	0	0	#	0	0	1	0	0	#	0	0	0	0	1	#	#	0	0	0	0	#	000000000100000000000000000000000000000000000	0.964	0.998	1	123.09	9847	9049	0.70		11	12	0.002
0	#	0	0	#	0	0	#	0	0	#	0	0	0	0	1	#	#	0	0	0	#	0	000000000100000000000000000000000000000000000	0.696	0.982	1	114.04	9847	9049	0.70		12	21	0.018
0	0	1	1	0	0	0	0	0	0	1	0	#	#	#	#	#	0	0	0	0	0	0	100000000000000000000000000000000000000001000	1.000	1.000	1	83.00	9833	9051	0.78		1	1	0.000
1	0	0	0	0	#	#	0	#	#	0	#	0	0	0	0	#	#	0	#	0	0	#	000010000000000000000000000000000000000000000	0.970	0.998	1	322.32	9969	9052	0.61		67	72	0.002
1	0	0	#	0	0	0	#	#	#	#	#	#	0	0	#	#	#	0	0	0	0	0	000010000000000000000000000000000000000000000	0.970	0.998	1	322.32	9969	9052	0.57		67	72	0.002
0	0	0	0	0	0	0	#	#	0	#	0	#	0	0	1	0	0	0	0	0	1	0	000000000000000000000000000000000000001000000	1.000	1.000	1	37.00	9835	9053	0.83		1	1	0.000
1	#	0	0	#	#	#	0	0	#	#	1	0	1	0	0	#	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.737	0.985	1	158.20	9962	9055	0.57		16	22	0.015
0	0	1	0	0	0	#	#	0	0	0	1	0	0	0	0	1	0	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	175.40	9900	9056	0.87		5	5	0.000
#	#	0	0	0	0	0	0	0	0	#	1	0	0	0	1	1	0	0	0	#	0	0	000000000000000000000000000000000000010000000	1.000	1.000	1	54.00	9839	9057	0.83		1	1	0.000
0	#	0	0	0	0	0	0	0	0	#	1	0	0	0	1	1	0	0	0	0	#	0	000000000000000000000000000000000000010000000	1.000	1.000	1	54.00	9839	9057	0.87		1	1	0.000
#	0	0	#	0	0	0	0	0	#	#	#	1	#	0	#	#	#	0	0	0	#	0	000000000000000000000000000000000000001000000	1.000	1.000	1	161.02	9919	9060	0.57		19	19	0.000
#	#	0	1	0	0	#	#	0	1	#	#	0	0	0	0	#	#	#	#	0	0	#	000000000000000000000000000000000000100001000	1.000	1.000	1	67.40	9843	9061	0.52		5	5	0.000
0	#	0	#	0	0	0	0	0	0	#	0	0	#	0	0	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.953	0.998	1	237.74	9988	9062	0.78		26	28	0.002
#	#	0	#	#	0	0	0	#	#	0	0	0	#	0	0	0	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.952	0.998	1	239.18	9988	9062	0.65		25	27	0.002
0	0	1	#	#	#	0	0	0	#	0	0	#	#	0	0	#	0	#	0	0	#	0	100000000000000000000000000000000000000000000	0.928	0.996	1	222.87	9915	9064	0.61		33	36	0.004
#	#	0	#	0	0	0	1	0	#	0	0	#	0	#	1	#	0	#	0	0	0	0	000000000100000000000000000000000000000000000	0.956	0.998	1	124.30	9847	9065	0.65		9	10	0.002
#	0	#	0	#	#	0	1	0	0	#	#	0	0	0	#	#	#	0	0	0	0	#	000000000100000000000000000000000000000000000	0.895	0.994	1	117.27	9847	9065	0.57		16	20	0.006
1	#	#	0	0	0	0	#	0	0	#	0	#	1	0	0	0	0	0	0	1	0	0	000010000000000000000000000000001010000000000	1.000	1.000	1	55.00	9850	9068	0.78		1	1	0.000
0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	#	0	0	0	#	0	000000000000000000000100000000000000000000000	0.523	0.968	1	263.26	9885	9069	0.87		11	39	0.032
0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	#	0	0	0	#	#	0	000000000000000000000100000000000000000000000	0.500	0.966	1	247.69	9885	9069	0.83		11	43	0.034
0	#	#	#	0	1	0	0	0	0	0	0	#	0	0	1	#	#	0	#	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	143.49	9966	9071	0.70		13	13	0.000
#	1	0	0	0	0	0	#	#	0	0	#	0	#	#	0	0	0	0	0	0	#	0	000010000000000000000000000000001000000000000	0.749	0.986	1	208.09	9985	9072	0.70		50	102	0.014
0	#	1	#	0	#	0	0	0	0	#	#	#	#	#	0	#	#	#	0	0	0	#	100000000000000000000000000000000000000000000	0.865	0.993	1	190.44	9992	9073	0.48		58	71	0.007
0	#	1	0	0	#	0	#	0	0	#	1	#	#	0	0	0	#	0	0	#	#	0	100000000000000000000000000000000000000000000	0.884	0.994	1	186.60	9992	9073	0.61		15	18	0.006
0	0	0	0	0	0	0	0	0	0	#	0	0	#	#	0	0	0	0	0	#	#	#	000000000000000000000000000000100000000000000	0.451	0.961	1	205.44	9856	9074	0.74		9	70	0.039
0	0	0	0	0	0	#	0	0	0	0	#	0	0	#	0	0	0	0	0	#	#	#	000000000000000000000000000000100000000000000	0.475	0.963	1	243.32	9856	9074	0.74		9	48	0.037
0	0	#	#	0	#	0	0	0	0	0	#	#	1	0	#	0	0	#	#	0	#	#	000000000000000000000000000000010000000000000	0.880	0.994	1	180.05	9908	9077	0.57		18	21	0.006
0	0	0	1	0	0	#	#	0	0	1	0	0	0	0	0	#	0	0	0	0	0	0	000000000001000000000000000000000000000001000	1.000	1.000	1	128.00	9860	9078	0.87		1	1	0.000
0	0	0	1	0	0	#	0	#	#	1	#	0	#	0	0	#	0	0	0	#	0	0	000000000001000000000000000000000000000001000	0.491	0.965	1	133.71	9860	9078	0.70		1	14	0.035
0	#	0	1	0	0	0	0	#	0	1	1	0	0	0	0	#	0	#	#	0	0	0	000000000000000000000000000010000000000001000	0.536	0.969	1	129.64	9862	9080	0.78		2	21	0.031
0	#	#	0	0	0	0	#	0	0	0	#	0	#	#	1	0	0	0	1	0	#	#	000000000000000000000000000000000001000000000	0.486	0.965	1	191.50	9927	9082	0.65		8	37	0.035
0	#	#	#	0	0	0	#	0	0	0	#	0	#	#	1	0	0	0	1	0	0	#	000000000000000000000000000000000001000000000	0.476	0.964	1	188.44	9927	9082	0.65		8	39	0.036
1	0	#	0	0	0	0	#	0	0	0	0	0	#	0	#	0	0	#	0	0	#	0	000010000000000000001000000000000000000000000	0.602	0.975	1	298.33	9866	9084	0.74		1	103	0.025
0	0	#	0	0	1	0	0	0	0	0	#	#	0	0	1	0	#	0	#	#	#	0	000000000000000000000000000000000000000000010	1.000	1.000	1	146.99	9966	9085	0.70		11	11	0.000
#	#	1	1	#	0	#	0	0	0	0	1	0	0	0	#	#	0	0	0	0	#	0	000000000000000000000000000000000000000001000	0.582	0.973	1	63.20	9868	9086	0.70		2	5	0.027
#	#	1	#	#	0	#	0	0	0	0	1	0	0	0	0	#	0	0	#	0	#	0	000000000000000000000000000000000000000001000	0.437	0.959	1	180.23	9868	9086	0.65		2	23	0.041
0	#	0	#	0	0	0	0	0	0	#	0	0	#	0	0	#	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.950	0.997	1	236.95	9988	9089	0.74		24	26	0.003
#	0	1	#	#	#	0	0	#	0	#	0	0	0	0	0	#	#	0	0	#	0	0	100000000000000000000000000000000000000000000	0.938	0.997	1	206.46	9915	9090	0.61		32	35	0.003
0	0	0	0	#	0	1	0	0	0	#	0	0	0	0	1	#	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.906	0.995	1	179.80	9998	9091	0.78		21	27	0.005
0	#	0	0	0	0	1	0	#	#	1	0	0	#	#	1	#	0	0	#	#	#	#	000000000000000000000000100000000000000000000	1.000	1.000	1	104.50	9873	9091	0.57		2	2	0.000
0	0	#	0	1	#	0	0	0	#	#	0	#	#	#	0	0	#	#	0	0	0	#	000000000000000000000000000000000000000000001	0.895	0.994	1	133.73	9950	9093	0.57		14	16	0.006
0	0	#	0	1	#	0	0	0	#	#	0	0	#	0	#	#	#	#	0	0	0	#	000000000000000000000000000000000000000000001	0.900	0.995	1	142.10	9875	9093	0.57		15	17	0.005
0	1	0	0	0	0	0	0	#	0	0	1	0	1	#	#	#	#	0	#	0	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	46.67	9954	9094	0.70		3	3	0.000
0	1	0	0	0	#	0	0	#	0	0	#	0	1	#	#	#	0	0	0	0	0	#	000000000000000000000000000000001000000000000	0.872	0.993	1	126.42	9956	9094	0.70		11	13	0.007
0	0	0	#	0	#	0	0	#	0	0	0	0	1	0	#	0	#	0	0	0	#	#	000000000000000000000000000000010000000000000	0.853	0.992	1	183.36	9933	9095	0.70		23	28	0.008
#	0	0	#	0	0	#	0	0	#	#	#	1	0	0	0	0	#	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	165.90	9919	9096	0.70		10	10	0.000
0	0	0	#	#	0	#	0	0	#	0	0	1	0	#	#	0	#	0	0	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	162.77	9932	9096	0.65		16	16	0.000
#	0	0	0	#	0	0	0	0	0	#	1	0	0	0	0	1	0	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	47.50	9879	9097	0.83		2	2	0.000
0	0	0	1	#	0	0	0	0	0	#	1	0	0	0	0	#	0	1	#	0	1	1	000000000000000000000000000000000000000001000	1.000	1.000	1	26.00	9881	9099	0.83		1	1	0.000
0	#	#	#	0	0	0	0	0	1	0	0	#	0	#	1	#	#	1	1	#	#	0	000000000000000000000000000000000000101000000	1.000	1.000	1	25.00	9882	9100	0.61		1	1	0.000
0	0	0	0	#	#	0	#	1	0	0	#	#	0	0	#	0	0	0	#	0	#	#	000000000000000000000001000000000000000000000	0.795	0.989	2	197.78	9997	9102	0.61		27	35	0.011
0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	#	#	0	0	#	#	0	000000000000000000000100000000000000000000000	0.508	0.967	2	227.73	9960	9103	0.78		12	44	0.033
0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	000000000000000000000100000000000000000000000	0.521	0.968	2	265.08	9885	9103	0.91		10	36	0.032
1	0	0	0	0	0	0	0	0	#	0	#	0	#	0	0	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.870	0.993	2	262.83	9969	9104	0.70		112	138	0.007
1	1	0	0	0	0	0	#	0	0	#	#	0	#	0	0	0	0	0	#	0	#	0	000010000000000000000000000000001000000000000	0.880	0.994	1	242.31	9985	9108	0.74		49	63	0.006
0	0	0	1	#	0	0	#	#	#	1	1	0	#	#	#	1	0	#	0	0	1	1	000000000000000000000000000000000000000001000	1.000	1.000	1	83.00	9891	9109	0.65		1	1	0.000
0	0	0	0	0	#	0	0	0	0	0	0	0	0	#	0	#	0	0	0	0	0	#	000000000000000000010000000000000000010000000	0.266	0.936	1	223.43	9892	9110	0.83		1	51	0.064
1	0	#	0	0	0	0	#	#	#	#	0	#	0	0	#	#	#	0	0	0	0	#	000010000000000000000000000000000000000000000	0.973	0.999	2	324.95	9969	9111	0.57		60	64	0.001
1	0	#	0	0	#	0	0	#	#	0	#	0	0	0	0	#	#	0	0	0	0	#	000010000000000000000000000000000000000000000	0.973	0.999	1	322.32	9969	9111	0.65		62	66	0.001
#	0	1	0	0	0	0	0	0	0	#	0	1	0	0	#	1	0	0	0	0	#	#	100000000000000000000000000000000000000000000	1.000	1.000	1	73.00	9898	9116	0.78		1	1	0.000
1	0	0	0	1	0	0	0	0	0	0	0	#	#	0	0	#	1	#	0	0	0	#	000010000000000000000000000000000000000000001	1.000	1.000	1	90.00	9899	9117	0.78		1	1	0.000
1	0	0	#	1	0	0	0	#	0	#	#	0	#	#	#	0	1	0	0	0	#	0	000010000000000000000000000000000000000000001	0.742	0.985	1	67.00	9899	9117	0.65		2	3	0.015
0	0	1	0	0	0	0	#	0	0	#	#	#	0	0	#	1	0	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	148.50	9900	9118	0.74		6	6	0.000
0	#	#	#	0	1	0	0	0	0	#	0	0	0	0	1	#	#	0	#	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	143.70	9966	9120	0.70		10	10	0.000
#	0	0	0	0	0	0	0	0	#	0	#	0	#	0	#	1	0	0	0	#	0	0	000010000000000000000000000000000000000000000	0.736	0.985	1	171.68	9959	9121	0.74		13	19	0.015
1	0	0	0	0	0	0	0	0	#	0	#	0	#	#	#	1	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.969	0.998	1	201.76	9959	9121	0.70		13	14	0.002
1	1	#	#	0	0	0	0	0	0	#	0	0	0	0	0	#	0	#	#	0	#	0	000010000000000000000000000000001000000000000	0.886	0.994	1	235.69	9985	9122	0.70		29	37	0.006
1	1	0	0	0	0	0	0	#	0	0	#	#	0	0	#	1	0	0	0	0	#	0	000010000000000000000000000000001000000000000	0.715	0.983	1	89.75	9929	9122	0.78		3	4	0.017
0	#	0	1	0	0	1	#	0	0	#	0	0	#	#	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	27.00	9906	9124	0.78		1	1	0.000
0	0	0	0	1	#	0	#	0	0	0	0	0	0	0	0	0	0	#	0	#	0	0	000000000000000000000000000000000010000000000	0.438	0.960	1	156.12	9907	9125	0.83		1	11	0.040
0	0	0	0	1	0	#	0	#	#	0	0	0	#	0	0	#	0	#	0	0	#	0	000000000000000000000000000000000010000000000	0.427	0.958	1	141.13	9907	9125	0.70		1	16	0.042
#	0	0	0	0	0	#	0	#	0	0	0	0	0	0	0	#	0	#	1	#	#	0	000000000000000000000000000000000000001000000	0.428	0.958	1	237.17	9909	9127	0.70		1	23	0.042
#	0	1	0	#	#	0	0	#	0	#	#	0	0	0	#	#	#	0	#	0	0	0	100000000000000000000000000000000000000000000	0.866	0.993	1	191.74	9992	9131	0.57		47	56	0.007
#	0	1	0	#	#	0	0	1	0	#	0	0	0	0	0	#	#	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	110.00	9913	9131	0.74		1	1	0.000
#	0	#	1	#	0	0	0	0	#	0	1	0	0	0	#	0	0	1	0	0	0	#	000000000000000000000000000000000000100001000	1.000	1.000	1	58.00	9914	9132	0.74		1	1	0.000
0	#	0	1	0	0	0	0	0	#	0	1	0	0	0	#	0	0	#	0	0	0	1	000000000000000000000000000000000000100001000	0.800	0.989	1	88.00	9914	9132	0.83		1	2	0.011
#	0	1	0	#	0	0	0	#	0	0	#	#	0	0	#	0	#	0	0	#	0	0	100000000000000000000000000000000000000000000	0.967	0.998	1	213.49	9992	9133	0.65		38	40	0.002
#	#	1	0	0	#	0	0	#	#	#	#	0	0	0	0	#	#	0	#	0	0	0	100000000000000000000000000000000000000000000	0.797	0.989	1	166.84	9992	9133	0.57		45	61	0.011
#	0	0	0	0	#	0	0	0	0	0	#	0	1	0	0	#	#	0	0	0	1	0	000000000000000000000000000000010000000000000	0.800	0.989	1	190.15	9978	9134	0.78		13	18	0.011
1	0	#	0	0	#	0	0	#	#	0	#	#	0	0	#	#	#	0	#	0	0	#	000010000000000000000000000000000000000000000	0.973	0.999	1	322.32	9969	9135	0.52		61	65	0.001
1	0	0	0	0	#	0	0	#	#	0	#	0	0	0	0	#	#	0	0	0	0	#	000010000000000000000000000000000000000000000	0.973	0.999	1	322.32	9969	9135	0.70		61	65	0.001
1	0	0	0	0	0	0	0	#	#	0	0	0	#	0	0	#	#	0	#	#	#	#	000010000000000000000000000000000000000000000	0.887	0.994	1	258.92	9969	9136	0.61		102	123	0.006
1	0	0	0	0	#	0	#	#	#	0	#	0	#	0	0	#	#	0	0	0	#	0	000010000000000000000000000000000000000000000	0.867	0.993	1	252.25	9969	9136	0.61		108	134	0.007
0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	#	0	#	#	000000000000000000010000000000000000000000000	0.405	0.956	1	231.31	9920	9138	0.83		1	77	0.044
1	#	#	#	0	#	#	0	0	0	0	#	0	#	1	0	0	#	0	0	#	0	0	000000000010000000000000000000000000000000000	0.508	0.967	1	136.92	9922	9140	0.61		3	12	0.033
0	0	0	#	0	0	0	0	#	0	#	0	0	0	0	#	#	#	0	1	0	#	#	000000000100000000000000000000000000000000000	0.871	0.993	1	226.35	9988	9141	0.65		48	58	0.007
#	#	0	#	0	0	0	0	0	0	#	0	0	#	0	1	0	0	0	1	#	#	0	000000000100000000000000000000000000000000000	0.810	0.990	1	194.08	9989	9141	0.70		27	36	0.010
1	0	#	0	1	0	0	0	0	0	0	#	#	#	0	0	#	#	#	0	0	0	0	000010000000000000000000000000000000000000001	0.956	0.998	1	106.00	9924	9142	0.70		9	10	0.002
1	0	#	0	1	0	0	0	0	0	0	0	#	0	#	#	0	#	#	0	#	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	113.83	9924	9142	0.70		6	6	0.000
0	0	0	0	0	0	#	0	0	0	1	1	0	0	0	0	#	0	0	0	#	1	1	000000000000000001000000000000000000000000000	1.000	1.000	1	32.00	9926	9144	0.87		1	1	0.000
0	0	0	0	0	#	0	0	0	0	1	1	#	#	#	0	0	#	0	0	0	1	1	000000000000000001000000000000000000000000000	1.000	1.000	1	32.00	9926	9144	0.78		1	1	0.000
0	#	#	0	0	0	#	0	0	0	0	#	0	#	0	1	#	0	0	1	0	0	0	000000000000000000000000000000000001000000000	0.472	0.963	1	185.83	9927	9145	0.74		7	38	0.037
#	0	0	0	0	0	0	#	0	0	0	#	#	#	0	0	#	0	0	0	#	#	0	000000000000000000000000000000000010000000000	0.406	0.956	1	255.84	9928	9146	0.65		6	185	0.044
#	#	0	0	0	0	0	#	0	#	0	#	0	#	0	#	#	0	0	0	0	0	0	000000000000000000000000000000000010000000000	0.366	0.951	1	230.19	9928	9146	0.65		4	285	0.049
1	1	0	0	0	0	0	0	#	0	0	0	#	0	0	#	1	0	0	0	0	#	0	000010000000000000000000000000001000000000000	0.638	0.978	1	100.33	9929	9147	0.83		2	3	0.022
1	1	0	0	0	0	0	0	#	0	0	#	#	0	0	#	1	0	#	0	0	#	0	000010000000000000000000000000001000000000000	0.638	0.978	1	100.33	9929	9147	0.74		2	3	0.022
#	0	0	0	0	#	0	0	#	0	0	0	#	#	#	0	#	#	#	0	#	#	#	000010000000000000000000000000000000000000000	0.609	0.976	1	207.15	9969	9149	0.48		112	256	0.024
0	0	0	0	0	#	#	#	0	#	0	0	1	0	#	1	#	0	0	#	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	143.33	9932	9150	0.70		9	9	0.000
0	#	0	0	0	0	#	#	#	0	#	#	0	1	0	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	2	198.27	9978	9151	0.70		11	11	0.000
0	0	0	#	0	0	0	#	0	#	0	0	0	1	0	0	0	1	#	0	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	204.33	9933	9151	0.78		6	6	0.000
0	0	0	0	0	0	0	0	#	0	#	0	#	0	0	1	0	0	0	0	#	0	0	000000010000000000000000000000000000000000000	0.435	0.959	1	147.64	9934	9152	0.83		1	12	0.041
0	#	0	#	0	0	0	0	0	#	#	0	0	0	#	0	0	#	0	1	0	#	0	000000000100000000000000000000000000000000000	0.948	0.997	1	236.39	9988	9153	0.70		23	25	0.003
1	0	#	0	0	#	#	#	#	#	#	0	#	1	#	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.901	0.995	1	216.18	9959	9154	0.43		39	47	0.005
1	#	0	0	0	#	#	0	0	0	#	#	0	1	0	#	#	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.661	0.980	1	160.77	9962	9155	0.61		25	38	0.020
1	1	0	#	0	0	0	#	0	#	0	0	#	1	#	0	0	1	#	0	#	1	#	000010000000000000000000000000001000000000001	0.430	0.959	1	121.57	9941	9159	0.65		1	7	0.041
1	1	0	0	0	0	0	0	0	#	0	0	#	1	#	#	0	1	#	0	0	1	#	000010000000000000000000000000001000000000001	0.430	0.959	1	121.57	9941	9159	0.74		1	7	0.041
0	0	0	0	0	#	0	0	0	0	1	1	1	0	#	0	0	0	0	1	0	0	0	000000000000000000000000000000000000101000000	1.000	1.000	1	25.00	9942	9160	0.91		1	1	0.000
#	0	#	#	0	0	0	#	0	#	#	0	1	0	#	#	0	#	0	#	0	#	0	000000000000000000000000000000000000001000000	0.928	0.996	1	151.65	9945	9163	0.52		16	18	0.004
1	0	0	0	0	0	#	0	1	0	0	#	0	0	0	#	#	0	0	0	0	1	0	000000000000000000000010000000000000000000000	1.000	1.000	1	70.00	9947	9165	0.83		1	1	0.000
1	0	#	0	0	0	0	0	#	0	0	0	#	0	#	0	#	0	0	#	0	1	0	000000000000000000000010000000000000000000000	1.000	1.000	1	70.00	9947	9165	0.74		1	1	0.000
0	1	1	0	0	0	0	0	0	0	1	1	0	#	#	#	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	23.00	9949	9167	0.87		1	1	0.000
0	1	1	0	0	0	0	0	0	0	1	#	#	#	#	0	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	23.00	9949	9167	0.78		1	1	0.000
0	0	#	0	#	0	1	#	0	0	#	0	0	0	#	1	0	0	0	#	#	#	0	000000000000000000000000100000000000000000000	0.902	0.995	1	183.90	9998	9169	0.65		20	26	0.005
#	0	0	1	0	#	0	0	0	0	1	#	0	#	0	#	1	0	#	0	0	#	#	000000000000000000000000000000000000000001000	0.836	0.991	1	117.20	9952	9170	0.65		6	10	0.009
#	0	0	1	0	0	0	0	0	0	1	#	#	#	0	0	1	0	#	0	0	#	#	000000000000000000000000000000000000000001000	0.836	0.991	1	117.20	9952	9170	0.70		6	10	0.009
0	1	0	0	0	0	0	0	#	0	0	1	0	1	#	#	0	#	0	#	0	#	#	000000000000000000000000000000001000000000000	0.800	0.989	1	66.25	9954	9172	0.70		3	4	0.011
0	1	0	#	0	#	0	0	#	0	0	1	0	#	#	#	#	#	#	0	0	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	47.50	9954	9172	0.57		2	2	0.000
0	0	0	0	0	0	0	0	0	#	#	0	#	1	#	#	0	#	0	0	#	#	#	000000000000000000000000000000010000000000000	0.866	0.993	1	158.01	9957	9173	0.61		23	28	0.007
0	0	0	0	0	0	0	0	0	#	#	#	0	1	#	#	0	#	0	0	0	#	#	000000000000000000000000000000010000000000000	0.910	0.995	1	166.03	9978	9173	0.65		29	33	0.005
0	0	0	0	0	0	1	0	#	0	1	1	0	0	0	1	0	#	0	#	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	1	37.00	9958	9176	0.87		1	1	0.000
0	#	0	#	0	0	1	0	#	0	1	1	0	0	0	1	0	0	0	0	0	#	1	000000000000000000000000100000000000000000000	1.000	1.000	1	33.50	9958	9176	0.83		2	2	0.000
1	0	0	0	0	0	#	#	0	#	#	#	#	#	0	#	1	0	0	#	0	0	#	000010000000000000000000000000000000000000000	0.964	0.998	1	203.13	9959	9177	0.57		11	12	0.002
