Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	#	#	#	0.043;0.184	-0.345;0.993	#	-0.175;0.282	0.481;0.629	0.106;0.344	#	#	0.939;1.807	-0.309;0.628	0.189;2.585	0.128;0.372	0.054;0.117	-0.820;1.183	-0.174;0.742	100001	0.031	0.500	1	48.00	9842	9451	0.55		1	2
#	0.040;0.120	0.082;0.203	0.080;0.201	#	2.710;6.316	#	0.075;0.247	#	#	#	#	#	-0.006;0.043	0.011;0.017	-0.723;0.473	#	#	#	#	#	#	100000	1.000	1.000	1	41.00	9843	9452	0.36		1	1
#	#	0.082;0.203	#	#	2.710;6.316	#	#	#	#	#	#	#	#	0.011;0.017	-0.723;0.473	#	0.691;2.368	#	0.100;0.154	#	#	100000	1.000	1.000	1	41.00	9843	9452	0.27		1	1
#	#	#	-0.004;0.071	#	2.079;9.770	#	#	#	#	#	0.337;0.485	#	#	#	#	#	#	0.345;0.609	#	-0.782;1.224	#	100001	0.011	0.407	1	47.90	9962	9453	0.23		11	27
#	#	#	-0.004;0.071	#	#	#	#	#	#	0.041;0.375	0.337;0.485	#	#	#	#	#	#	0.345;0.609	#	-0.782;1.224	#	100001	0.009	0.393	1	48.03	9962	9453	0.23		11	28
-89.422;-74.873	-0.015;0.066	#	#	#	1.118;6.886	#	0.189;0.384	#	-0.337;8.427	0.132;0.650	#	#	#	0.004;0.011	#	#	-1.071;1.428	#	#	0.532;1.602	-0.241;0.639	000110	0.132	0.667	1	46.00	9846	9455	0.45		2	3
-89.422;-74.873	-0.080;0.066	#	#	#	1.118;6.886	#	0.189;0.384	#	-0.337;8.427	#	#	-0.098;0.272	-0.000;0.107	0.004;0.011	#	#	-1.071;1.428	#	#	#	-0.241;0.639	000110	0.132	0.667	1	41.00	9905	9455	0.45		4	6
-99.068;-66.974	#	#	#	-0.524;0.604	6.262;10.588	#	#	0.019;0.475	6.818;11.756	-0.092;0.538	0.273;0.666	#	#	#	#	#	#	#	#	#	-0.335;0.993	001110	0.001	0.250	1	56.91	9848	9457	0.36		3	12
-88.865;-56.770	#	-0.034;0.163	0.060;0.141	#	1.086;6.667	-0.077;0.262	-0.060;0.131	#	4.670;6.656	#	#	#	#	#	#	-0.012;0.540	1.028;2.503	#	0.064;0.091	#	#	110000	1.000	1.000	1	58.00	9849	9458	0.45		2	2
-76.256;-60.423	#	#	-0.028;0.144	-0.573;0.573	#	0.152;0.311	#	-0.060;0.476	#	#	#	0.261;0.525	#	0.005;0.012	0.096;0.627	#	0.150;1.109	#	0.070;0.124	#	0.084;0.784	000001	0.379	0.824	1	129.10	9963	9463	0.50		14	17
#	#	#	-0.028;0.144	-0.573;0.573	#	0.152;0.311	#	#	-0.852;5.814	#	#	0.261;0.525	0.017;0.074	0.005;0.012	0.096;0.627	#	0.150;1.109	#	#	-0.358;1.343	0.084;0.784	000001	1.000	1.000	2	150.22	9963	9463	0.50		12	12
-89.810;-73.322	#	#	#	-0.481;0.706	#	-0.043;0.189	#	0.489;0.796	6.194;11.149	#	#	#	#	#	#	#	#	0.428;0.757	#	#	#	001100	0.095	0.625	1	59.25	9907	9467	0.27		5	8
#	#	0.140;0.315	0.184;0.319	#	#	#	0.281;0.473	#	#	0.279;0.686	#	#	#	#	#	-0.091;0.712	-0.473;1.200	#	0.055;0.111	0.525;1.924	#	001100	0.031	0.500	1	42.50	9858	9467	0.36		1	2
#	0.026;0.122	0.038;0.234	#	#	1.706;6.874	-0.196;0.086	0.018;0.282	#	#	#	#	0.169;0.353	#	0.003;0.013	#	#	0.301;2.081	#	#	#	#	010000	0.006	0.364	1	48.87	9859	9468	0.36		4	11
#	#	0.225;0.327	#	#	#	#	#	#	4.113;12.587	#	#	-0.081;0.374	#	#	-0.440;0.929	#	-0.733;1.800	0.231;0.579	#	#	#	001100	0.078	0.600	1	41.70	9913	9470	0.27		6	10
-89.810;-71.409	#	#	#	#	#	#	0.242;0.437	0.283;1.104	#	#	0.573;0.851	#	#	#	#	#	-0.733;1.800	0.301;0.847	#	#	-0.211;0.880	001100	1.000	1.000	1	54.67	9907	9470	0.32		3	3
#	#	0.107;0.256	0.053;0.201	0.414;0.855	#	0.186;0.322	#	#	#	#	#	0.037;0.235	#	#	#	-0.631;0.682	-0.076;2.423	#	#	#	#	001000	1.000	1.000	1	25.00	9862	9471	0.32		1	1
#	-0.029;0.071	0.073;0.191	#	#	#	-0.113;0.173	#	#	1.066;4.275	0.384;0.672	#	-0.038;0.164	#	0.007;0.015	#	#	#	#	0.048;0.100	#	#	001100	0.000	0.143	1	58.71	9863	9472	0.36		2	14
-79.366;-65.244	#	0.069;0.210	0.109;0.220	-0.502;0.528	1.596;5.802	#	#	0.043;0.806	-1.261;6.392	#	#	0.061;0.411	0.063;0.141	-0.007;0.013	#	-0.098;0.796	#	0.115;0.491	#	0.249;1.371	0.250;0.914	011000	0.039	0.522	1	51.53	9997	9473	0.64		12	23
-87.265;-65.012	#	0.080;0.285	#	-0.502;0.113	1.596;5.802	#	#	#	#	#	#	0.061;0.411	0.063;0.141	#	-0.884;0.466	0.206;0.742	0.199;1.637	#	#	0.381;1.397	#	011000	0.095	0.625	1	59.01	9991	9473	0.45		10	16
-78.606;-50.362	#	-0.019;0.168	#	#	2.178;10.110	0.035;0.190	#	#	-1.836;6.064	#	0.480;0.505	#	#	#	0.375;1.339	#	#	-0.377;0.538	#	#	0.366;1.282	110000	0.000	0.200	1	60.00	9866	9475	0.41		1	5
#	#	0.123;0.278	#	#	#	-0.047;0.108	0.068;0.244	#	#	0.384;0.717	#	#	0.023;0.105	#	-0.490;1.009	#	0.970;2.100	#	#	0.219;1.262	0.545;1.119	111000	1.000	1.000	1	28.00	9867	9476	0.41		1	1
#	#	#	0.024;0.120	-0.573;0.573	-1.528;9.432	0.152;0.311	-0.021;0.175	-0.112;0.321	0.118;5.425	-0.025;0.159	0.483;0.685	#	#	#	#	#	#	#	#	-0.227;1.666	#	000001	0.237	0.750	1	83.21	9992	9479	0.45		9	12
#	#	#	0.024;0.120	-0.573;0.573	1.822;5.427	0.152;0.311	-0.021;0.175	#	#	-0.025;0.159	0.483;0.685	#	#	#	#	#	#	#	#	-0.227;1.666	#	000001	0.237	0.750	1	83.21	9992	9479	0.36		9	12
-83.486;-66.864	#	#	#	#	6.262;14.487	-0.089;0.160	#	#	#	-0.146;0.718	0.314;0.461	#	#	#	#	0.414;0.742	#	#	0.055;0.096	0.430;1.665	#	001110	0.285	0.778	1	93.33	9959	9480	0.36		7	9
-87.858;-63.038	#	#	-0.004;0.129	#	#	0.205;0.437	#	-0.345;0.177	#	-0.309;0.444	0.337;0.485	#	#	#	#	-0.194;0.459	0.381;2.264	#	#	-0.782;1.224	0.039;0.882	100001	0.113	0.647	1	99.54	9931	9481	0.45		11	17
#	#	-0.002;0.084	#	#	0.037;3.883	#	-0.060;0.137	#	#	-0.309;0.444	0.337;0.485	#	#	#	#	#	#	0.143;0.372	0.061;0.126	#	0.039;0.882	100001	0.132	0.667	1	79.52	9983	9481	0.36		24	36
#	0.021;0.101	#	#	-0.273;0.273	#	0.139;0.207	-0.059;0.221	-0.199;0.655	#	#	0.606;0.895	-0.044;0.378	0.017;0.116	0.002;0.013	-0.003;1.154	#	#	0.483;0.631	#	-0.083;1.646	#	001011	1.000	1.000	1	56.50	9875	9484	0.55		2	2
#	#	#	0.072;0.218	-0.058;0.507	1.584;4.829	#	0.062;0.330	#	3.411;6.867	#	#	0.384;0.774	#	#	#	#	#	0.338;0.781	#	#	#	001000	0.031	0.500	1	35.25	9877	9486	0.32		2	4
#	#	#	0.036;0.218	-0.058;0.507	1.584;4.829	#	0.062;0.330	#	3.411;6.867	#	0.345;0.589	0.384;0.774	#	0.003;0.015	#	#	#	0.338;0.781	#	#	#	001000	1.000	1.000	1	41.50	9877	9486	0.41		2	2
#	#	-0.002;0.084	#	#	#	0.071;0.437	-0.055;0.148	-0.487;0.177	#	-0.309;0.444	0.337;0.595	0.010;0.300	#	#	#	-0.386;0.652	0.718;0.765	0.143;0.372	0.078;0.110	0.031;1.512	#	100001	0.000	0.000	1	25.00	9487	9487	0.55		0	1
#	#	#	#	#	-6.926;3.257	0.236;0.275	-0.022;0.261	0.012;0.821	#	#	#	#	#	0.005;0.011	-0.040;0.732	#	#	0.027;0.564	#	1.129;2.035	#	100001	0.004	0.333	1	62.33	9880	9489	0.36		1	3
#	#	-0.048;0.160	0.058;0.129	1.058;1.692	#	#	-0.010;0.155	#	-1.485;4.560	-0.118;0.511	0.245;0.611	0.227;0.603	#	0.005;0.012	-0.741;0.513	-0.387;0.601	#	#	#	-0.062;0.871	#	110000	0.004	0.333	1	42.67	9881	9490	0.55		1	3
-80.130;-68.080	#	#	0.052;0.136	#	6.262;10.588	#	#	#	2.999;7.118	-0.136;0.690	#	-0.130;0.246	0.062;0.118	#	#	-0.101;0.658	-0.923;1.575	#	0.063;0.105	#	#	001110	0.186	0.714	1	84.96	9999	9491	0.45		10	14
-80.130;-68.080	#	#	0.052;0.136	#	6.262;10.588	-0.089;0.157	#	-0.048;0.465	2.999;6.579	#	#	#	#	#	#	-0.045;0.658	-0.923;1.575	#	#	#	-0.335;0.993	001110	0.053	0.556	1	73.84	9999	9491	0.41		10	18
-77.153;-72.650	#	#	#	#	-1.291;7.002	0.042;0.393	#	-0.224;0.471	#	-0.143;0.412	#	0.410;0.739	-0.009;0.060	0.003;0.009	0.041;0.755	#	2.482;4.364	-0.139;0.416	#	-0.430;1.161	0.591;1.812	100000	0.066	0.900	1	80.75	9492	9492	0.59		0	0
-83.039;-62.071	#	#	-0.004;0.129	#	1.865;7.274	0.205;0.437	#	#	-2.209;6.184	#	0.337;0.485	0.190;0.408	#	#	#	#	0.652;2.264	0.143;0.372	0.071;0.110	0.031;1.512	#	100001	0.012	0.412	1	80.88	9960	9497	0.50		7	17
-87.858;-63.038	#	-0.065;-0.002	#	-0.015;1.315	#	0.193;0.524	-0.001;0.137	-0.345;0.177	#	-0.309;0.444	#	#	#	0.004;0.011	#	-0.031;0.739	#	#	#	#	0.039;0.882	100001	0.100	1.000	1	162.00	9497	9497	0.45		0	0
-88.823;-66.143	#	0.038;0.188	0.048;0.131	-0.162;0.395	6.918;13.288	#	0.024;0.274	#	-0.233;5.568	#	0.235;0.511	#	0.009;0.101	0.003;0.008	-0.335;0.475	0.038;0.691	#	#	#	#	#	111000	0.001	0.250	1	78.00	9889	9498	0.55		1	4
-88.823;-66.143	#	0.038;0.188	0.048;0.131	-0.162;0.643	#	#	#	#	-0.233;5.568	#	0.235;0.511	-0.021;0.150	0.009;0.101	0.003;0.008	-0.335;0.475	0.038;0.691	#	#	#	0.008;1.270	#	111000	0.000	0.167	1	46.33	9889	9498	0.55		1	6
-81.759;-62.930	0.012;0.090	#	#	0.665;1.881	4.594;11.685	#	-0.062;0.133	#	#	#	0.272;0.479	0.273;0.464	-0.013;0.118	#	#	-0.257;0.386	#	0.273;0.546	#	#	#	000001	1.000	1.000	1	40.00	9890	9499	0.45		1	1
#	#	0.080;0.285	#	-0.502;0.113	1.596;5.802	#	#	#	#	#	#	#	0.063;0.141	#	-0.884;0.466	0.206;0.742	0.439;1.397	0.115;0.491	#	0.034;1.397	#	011000	0.285	0.778	1	58.11	9895	9500	0.41		7	9
-87.265;-65.012	#	#	#	-0.502;0.113	1.596;5.802	#	#	0.043;0.806	#	#	#	0.061;0.411	0.063;0.141	#	-0.884;-0.384	#	0.199;1.637	#	#	#	#	011000	0.071	0.919	1	39.00	9500	9500	0.36		0	0
#	#	#	0.109;0.220	0.261;0.528	#	#	0.001;0.154	#	1.938;5.023	#	#	#	0.035;0.141	-0.007;0.013	#	#	#	0.402;0.911	#	0.054;1.618	-0.075;1.200	011000	0.078	0.600	1	68.00	9894	9503	0.41		3	5
-87.718;-70.601	#	-0.097;0.189	0.109;0.220	0.261;0.528	1.900;7.068	#	#	0.146;0.476	#	#	#	#	#	#	-0.242;1.147	#	#	#	#	0.054;1.618	#	011000	0.031	0.500	1	63.69	9922	9503	0.36		7	14
#	0.098;0.170	#	#	#	1.137;7.279	#	0.090;0.213	-0.082;0.545	-0.637;7.900	-0.149;0.330	#	#	#	0.003;0.011	#	-0.001;0.605	-0.398;1.637	0.049;0.443	#	#	#	011000	0.095	0.625	1	60.25	9957	9504	0.45		5	8
-80.130;-66.974	-0.031;0.111	#	0.047;0.136	#	6.262;10.588	-0.089;0.157	0.057;0.359	#	#	0.039;0.471	0.273;0.666	#	0.062;0.118	0.006;0.009	#	#	-1.523;2.234	#	0.024;0.105	0.946;2.691	-0.335;0.993	001110	0.186	0.714	1	71.14	9999	9509	0.64		5	7
-68.171;-57.045	#	#	#	#	#	-0.014;0.100	-0.018;0.231	-0.345;0.429	-0.390;3.189	-0.195;0.619	#	#	#	#	#	#	#	0.119;0.564	0.054;0.082	#	#	100001	0.018	0.450	1	65.61	9983	9510	0.36		9	20
-89.422;-74.873	#	#	0.062;0.237	#	#	-0.042;0.144	#	#	-0.337;8.427	#	#	-0.107;0.196	-0.000;0.107	#	0.257;0.855	#	#	#	#	#	0.043;0.101	000110	0.010	0.400	1	72.40	9902	9511	0.36		2	5
-81.281;-65.020	#	#	#	0.949;1.125	#	0.188;0.483	-0.013;0.107	#	#	#	#	#	#	#	-0.145;0.870	-0.288;0.683	1.284;3.611	#	#	0.551;1.220	0.887;1.812	100000	0.031	0.500	1	27.00	9903	9512	0.41		1	2
-81.281;-65.020	-0.021;0.113	#	#	0.949;1.125	#	0.188;0.483	-0.013;0.107	#	#	#	#	#	#	#	-0.145;0.870	-0.288;0.683	#	#	#	0.551;1.220	#	100000	0.031	0.500	1	27.00	9903	9512	0.36		1	2
#	#	#	#	-0.573;0.573	#	0.152;0.363	#	-0.292;0.552	#	#	#	0.261;0.525	0.017;0.074	#	0.096;0.627	#	0.150;1.109	#	#	#	#	000001	0.463	0.857	1	127.19	9963	9513	0.32		12	14
-107.893;-81.789	#	#	0.200;0.298	-0.458;0.458	#	-0.042;0.295	#	#	-0.337;8.427	#	#	#	0.032;0.107	0.003;0.011	-0.168;0.874	#	#	0.199;0.858	#	#	#	000110	0.000	0.182	1	44.16	9905	9514	0.41		2	11
#	#	#	#	#	1.137;5.802	0.192;0.347	-0.002;0.238	#	1.938;5.023	#	#	0.167;0.339	0.035;0.141	#	#	#	0.199;1.637	#	#	#	1.038;1.685	011000	1.000	1.000	1	29.00	9906	9515	0.36		1	1
-97.812;-66.573	#	0.225;0.327	#	-0.569;0.648	#	0.026;0.217	0.242;0.490	0.283;1.029	4.113;11.026	#	0.638;0.840	#	0.019;0.125	#	#	#	#	#	#	0.552;1.677	#	001100	1.000	1.000	1	57.00	9907	9516	0.45		1	1
#	#	#	0.160;0.359	#	#	-0.090;0.140	0.242;0.341	0.357;1.104	4.237;12.587	#	0.573;0.786	#	#	#	#	#	#	0.315;0.847	#	#	#	001100	1.000	1.000	1	49.50	9907	9516	0.32		2	2
#	-0.029;0.105	#	0.224;0.268	#	#	#	#	#	#	#	0.562;0.780	-0.038;0.252	#	#	-0.131;1.104	#	#	#	#	#	#	001100	0.001	0.250	1	38.25	9861	9518	0.23		1	4
#	#	#	-0.004;0.129	#	#	-0.011;0.139	-0.001;0.048	#	#	-0.309;0.534	#	#	#	#	#	#	0.085;1.659	#	#	#	#	100001	1.000	1.000	1	43.00	9910	9519	0.23		1	1
#	#	#	-0.004;0.129	#	#	#	-0.001;0.048	-0.061;0.440	#	-0.354;0.444	0.337;0.485	-0.171;0.317	#	0.003;0.011	#	#	#	#	0.074;0.122	#	0.039;0.882	100001	1.000	1.000	1	104.40	9910	9519	0.41		5	5
#	0.009;0.080	#	0.002;0.117	#	1.086;6.615	0.167;0.422	-0.024;0.124	#	0.232;4.560	#	0.295;0.579	#	#	#	#	-0.387;0.601	2.878;3.721	0.154;0.455	0.070;0.117	#	#	110000	1.000	1.000	1	71.00	9912	9521	0.50		2	2
-108.346;-86.949	#	#	#	#	#	-0.113;0.053	#	0.769;1.111	#	0.731;1.200	0.491;0.780	#	#	0.004;0.011	-0.131;1.104	#	#	#	#	1.244;3.275	-0.193;0.489	001100	1.000	1.000	1	33.00	9913	9522	0.41		1	1
#	-0.029;0.105	#	0.224;0.315	#	#	#	#	#	#	#	#	-0.038;0.252	-0.002;0.112	#	-0.131;1.104	0.651;1.404	-0.473;0.862	#	#	#	#	001100	0.237	0.750	1	43.25	9913	9522	0.32		3	4
#	-0.016;0.135	#	0.018;0.180	-0.468;0.730	#	#	#	#	-1.836;5.462	#	0.277;0.659	0.169;0.353	#	0.004;0.011	-0.744;-0.146	#	#	#	#	#	#	010000	0.132	0.667	1	76.33	9914	9523	0.36		2	3
-68.171;-57.045	#	#	#	#	1.716;5.561	#	-0.055;0.130	-0.345;0.429	#	-0.175;0.282	0.349;0.496	#	-0.022;0.068	#	#	#	-0.429;0.734	0.128;0.372	0.054;0.117	#	#	100001	0.031	0.500	1	55.75	9915	9524	0.45		6	12
#	#	-0.002;0.084	#	#	0.037;3.883	#	-0.060;0.137	-0.199;0.496	#	-0.309;0.444	0.337;0.485	#	#	#	#	#	#	0.143;0.372	0.061;0.126	#	0.039;0.882	100001	0.132	0.667	1	80.08	9983	9524	0.41		22	33
#	#	0.038;0.197	0.052;0.160	#	#	-0.089;0.157	-0.003;0.317	#	#	#	#	-0.061;0.143	0.007;0.131	0.004;0.013	-0.027;1.400	0.404;0.882	-0.598;1.575	0.116;0.728	#	#	0.068;0.589	001110	0.031	0.500	1	82.26	9916	9525	0.55		8	16
-84.640;-53.401	#	#	0.028;0.187	#	4.013;8.817	0.286;0.436	#	-0.038;0.464	1.522;6.678	#	#	0.150;0.494	-0.000;0.119	0.002;0.015	#	#	-0.699;1.321	#	0.069;0.124	#	-0.106;0.576	001001	0.000	0.125	1	54.25	9917	9526	0.55		1	8
#	#	0.034;0.148	0.004;0.181	#	2.557;8.686	-0.038;0.289	0.004;0.317	#	#	#	0.394;0.569	-0.061;0.143	0.051;0.107	0.003;0.014	0.310;1.063	#	-0.923;1.575	0.465;0.728	#	#	0.068;0.589	001110	0.354	0.812	1	96.58	9981	9529	0.59		13	16
-83.486;-58.781	#	0.034;0.148	0.081;0.198	#	2.557;8.686	#	#	#	2.999;6.579	#	#	-0.061;0.143	#	#	0.310;1.063	#	#	0.465;0.728	#	0.467;1.262	#	001110	0.159	0.692	1	94.71	9975	9529	0.41		9	13
#	#	#	0.109;0.220	0.261;0.528	#	#	#	#	#	#	#	#	0.035;0.141	#	#	#	#	0.402;0.911	0.062;0.099	0.054;1.618	-0.075;1.200	011000	0.061	0.571	1	71.29	9922	9531	0.32		4	7
-87.718;-70.601	#	#	#	0.261;0.528	#	#	#	#	#	#	#	#	0.038;0.141	-0.007;0.013	-0.242;1.147	#	#	0.402;0.911	#	0.054;1.744	#	011000	0.006	0.364	1	65.46	9922	9531	0.32		4	11
-67.832;-61.975	#	#	-0.051;0.101	0.636;1.870	-1.113;4.683	#	#	-0.085;0.451	-2.206;5.817	-0.323;0.603	#	0.261;0.534	#	#	#	#	#	0.109;0.762	#	#	#	000001	0.000	0.125	1	78.00	9624	9537	0.41		1	8
#	0.085;0.224	#	#	-0.353;0.406	#	0.106;0.228	#	#	#	#	#	#	#	0.003;0.014	#	#	0.053;2.620	#	0.067;0.128	#	#	100000	0.001	0.231	1	46.87	9984	9538	0.27		3	13
#	0.085;0.224	#	0.154;0.316	#	-0.942;5.789	0.035;0.299	0.200;0.388	-0.190;0.423	1.466;4.922	#	#	#	#	#	0.370;1.103	#	#	#	#	0.051;1.890	#	100000	1.000	1.000	1	29.00	9929	9538	0.41		1	1
-85.473;-67.928	0.024;0.165	#	0.055;0.180	0.486;1.103	#	0.254;0.400	#	-0.159;0.491	1.638;6.081	-0.305;0.608	0.477;0.718	#	0.043;0.137	0.004;0.011	-0.099;0.731	#	1.458;2.309	0.185;0.580	0.077;0.113	#	0.503;1.311	010001	1.000	1.000	1	28.00	9930	9539	0.73		1	1
-87.858;-63.038	#	-0.002;0.084	#	0.168;1.173	#	0.205;0.437	-0.001;0.148	-0.345;0.177	#	-0.309;0.444	0.337;0.485	#	0.011;0.128	#	#	#	0.381;2.264	#	#	#	#	100001	0.463	0.857	1	103.73	9960	9540	0.45		12	14
#	-0.028;0.117	#	0.165;0.313	-0.264;0.229	5.818;13.571	-0.042;0.295	0.019;0.172	#	#	#	0.458;0.677	#	#	0.003;0.011	-0.168;1.000	#	#	#	#	#	#	000110	0.001	0.231	1	59.08	9933	9542	0.41		3	13
#	#	#	#	#	-1.016;6.796	0.236;0.404	#	#	#	#	0.304;0.626	#	0.012;0.070	#	-0.040;0.964	-0.386;0.652	#	0.027;0.564	#	1.129;2.035	#	100001	0.078	0.600	1	62.60	9937	9543	0.36		3	5
#	#	#	#	0.214;1.166	-1.291;7.002	#	-0.055;0.196	#	#	-0.143;0.412	#	0.410;0.739	-0.034;0.085	0.003;0.009	0.152;0.755	#	#	#	#	#	0.591;1.812	100000	0.031	0.500	1	79.50	9936	9545	0.41		1	2
-83.295;-67.462	#	#	-0.004;0.115	#	#	#	#	0.065;0.373	#	#	#	0.113;0.443	0.012;0.070	#	#	-0.386;0.652	2.661;3.996	0.027;0.564	#	1.129;2.035	#	100001	1.000	1.000	1	71.00	9937	9546	0.41		2	2
#	#	#	#	1.125;2.377	#	#	#	#	#	#	#	#	0.012;0.070	0.003;0.015	-0.040;1.169	#	2.661;3.996	#	#	1.129;2.035	#	100001	1.000	1.000	1	71.00	9937	9546	0.27		2	2
#	#	#	#	-0.568;0.595	#	#	#	#	#	#	0.430;0.837	#	0.132;0.192	#	-0.200;0.803	-0.335;0.920	-0.511;1.166	0.070;0.617	#	#	#	001010	0.031	0.500	1	43.50	9938	9547	0.32		2	4
#	#	0.015;0.129	#	#	#	0.133;0.397	#	#	#	-0.020;0.757	0.430;0.837	#	0.132;0.192	0.004;0.014	-0.200;0.803	#	-0.511;1.166	0.070;0.617	#	#	0.009;0.960	001010	0.132	0.667	1	43.67	9938	9547	0.45		2	3
#	-0.037;0.074	-0.012;0.239	0.059;0.135	-0.221;0.695	0.400;5.808	-0.039;0.156	0.049;0.145	#	#	-0.266;0.597	0.376;0.654	0.072;0.369	#	#	#	-0.083;0.402	#	0.507;0.742	0.055;0.100	0.082;1.317	#	100010	0.001	0.250	1	44.00	9939	9548	0.64		1	4
#	0.018;0.076	#	#	-0.185;0.573	-0.977;9.931	0.220;0.357	0.084;0.199	-0.077;0.721	1.463;6.153	#	#	0.086;0.317	0.029;0.082	#	0.151;1.328	-0.442;0.814	#	0.070;0.466	#	0.300;1.178	#	010000	0.000	0.167	1	75.83	9940	9549	0.59		1	6
#	0.018;0.076	#	#	-0.185;0.573	-0.977;9.931	0.220;0.357	0.084;0.199	#	1.463;6.153	#	#	0.086;0.317	0.029;0.082	#	0.151;1.328	-0.522;0.814	#	0.070;0.466	#	0.300;1.178	#	010000	0.000	0.167	1	75.83	9940	9549	0.55		1	6
-68.171;-57.045	#	#	#	#	#	-0.014;0.100	-0.018;0.231	-0.345;0.429	-0.390;3.189	-0.195;0.619	#	#	#	0.002;0.014	#	#	#	0.119;0.564	0.054;0.082	#	#	100001	0.013	0.421	1	62.89	9983	9551	0.41		8	19
#	0.036;0.103	0.102;0.198	#	#	#	#	#	0.224;0.589	6.256;9.529	#	0.363;0.581	#	#	#	-0.331;0.943	#	#	0.144;0.784	#	0.952;2.516	#	010100	0.000	0.091	1	57.76	9944	9553	0.36		1	11
-89.810;-86.949	#	0.046;0.198	#	#	#	-0.119;0.173	#	0.078;0.613	#	0.384;0.672	#	#	0.041;0.138	0.007;0.015	#	#	#	#	0.055;0.111	#	#	001100	0.001	0.250	1	44.25	9946	9555	0.36		1	4
-100.643;-86.949	#	#	0.136;0.319	-0.481;0.706	#	#	#	#	#	#	0.491;0.840	-0.001;0.236	#	#	#	#	0.161;1.581	#	#	#	#	001100	0.017	0.444	1	40.89	9946	9555	0.27		4	9
-94.340;-70.557	#	#	0.109;0.220	#	6.098;9.824	0.026;0.153	0.076;0.211	#	6.792;9.795	#	0.404;0.694	#	#	0.005;0.014	#	#	#	0.146;0.814	#	0.841;2.267	0.143;0.905	011000	0.463	0.857	1	82.71	9947	9556	0.50		6	7
#	#	#	#	-0.557;0.354	#	#	#	0.093;0.902	6.792;9.795	#	0.404;0.694	0.061;0.411	#	0.005;0.014	0.084;1.280	-0.072;0.953	-0.490;1.529	0.146;0.814	#	0.841;2.267	#	011000	0.005	0.353	1	59.36	9947	9556	0.50		6	17
#	-0.023;0.119	#	#	#	6.262;14.487	-0.089;0.160	0.057;0.317	-0.147;0.594	#	#	0.280;0.482	-0.061;0.143	0.007;0.131	#	#	#	-0.381;1.575	#	0.061;0.096	#	#	001110	0.058	0.567	1	66.46	9993	9557	0.45		17	30
#	0.017;0.082	#	#	#	1.903;9.956	-0.221;0.108	0.068;0.244	#	#	#	#	0.058;0.256	-0.001;0.134	#	#	0.622;1.041	#	#	0.040;0.111	0.219;1.235	-0.261;0.852	111000	0.001	0.250	1	35.75	9949	9558	0.45		1	4
#	#	0.171;0.279	0.073;0.140	#	#	#	0.043;0.269	0.365;0.866	#	0.384;0.717	#	#	0.006;0.105	#	#	0.622;1.041	#	#	#	0.219;1.512	-0.108;0.700	111000	1.000	1.000	1	29.00	9949	9558	0.41		1	1
-68.171;-57.045	-0.005;0.082	#	#	-0.535;0.646	1.716;5.561	#	-0.055;0.075	#	-0.237;2.849	#	#	0.214;0.318	#	0.004;0.009	#	-0.386;0.652	#	0.119;0.564	0.054;0.097	#	#	100001	0.014	0.429	1	91.86	9942	9561	0.50		3	7
-96.061;-84.935	#	0.132;0.228	#	#	#	-0.077;0.168	#	0.033;0.774	3.927;8.370	#	0.356;0.656	#	0.013;0.109	0.005;0.010	#	#	#	#	#	#	-0.335;0.725	011100	0.132	0.667	1	50.00	9954	9563	0.41		2	3
-96.061;-91.512	#	#	#	-0.380;0.536	#	#	-0.004;0.237	#	3.927;8.370	#	#	#	0.013;0.109	#	-0.025;1.094	#	#	0.190;0.482	#	#	#	011100	0.031	0.500	1	37.50	9954	9563	0.32		1	2
#	-0.010;0.150	0.251;0.438	#	#	#	0.068;0.252	0.136;0.316	#	#	#	0.708;0.937	#	-0.018;0.074	0.004;0.012	#	-0.257;0.881	0.160;1.487	0.196;0.601	#	#	-0.363;0.643	000001	1.000	1.000	1	38.00	9956	9565	0.50		1	1
-111.578;-60.511	#	#	#	#	#	#	0.136;0.316	0.270;0.794	#	#	0.708;0.937	#	#	#	#	#	#	0.140;0.385	#	#	-0.363;0.643	000001	1.000	1.000	1	38.00	9956	9565	0.27		1	1
-87.361;-70.201	0.098;0.170	#	#	#	1.137;7.279	0.095;0.347	0.095;0.213	#	-0.637;7.900	#	#	#	0.035;0.141	0.003;0.011	#	#	-0.398;1.637	#	#	#	#	011000	0.014	0.429	1	48.43	9957	9566	0.41		3	7
-83.486;-66.864	#	#	#	#	6.262;14.487	#	#	#	-0.025;6.579	-0.146;0.718	0.314;0.461	#	#	#	#	0.404;0.856	#	#	0.061;0.096	0.430;1.665	#	001110	1.000	1.000	1	113.14	9959	9568	0.36		7	7
-83.486;-66.864	#	#	#	#	10.792;14.487	-0.089;0.180	#	#	#	-0.146;0.718	#	#	#	#	#	#	#	#	0.055;0.096	0.430;1.665	#	001110	0.031	0.500	1	61.00	9646	9568	0.27		1	2
