Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-87.463;-58.364	0.047;0.105	#	0.049;0.130	#	#	#	-0.088;0.192	-0.168;0.494	#	-0.311;0.453	0.264;0.363	0.152;0.515	#	#	#	-0.163;0.373	#	#	#	-0.362;1.037	#	110000	0.000	0.000	1	99.00	9392	9392	0.45		0	4
#	-0.019;0.080	#	0.046;0.124	#	#	#	0.070;0.173	#	-0.277;6.018	#	#	0.212;0.384	#	#	#	#	#	#	0.108;0.113	-0.474;0.925	0.489;0.955	100000	0.100	1.000	1	71.00	9394	9394	0.36		0	0
#	-0.019;0.102	#	0.046;0.124	#	#	#	0.070;0.173	-0.156;0.368	#	#	0.329;0.471	#	#	#	#	#	#	#	0.081;0.108	-1.151;0.925	#	100000	0.003	0.308	1	49.44	9869	9394	0.32		4	13
#	0.142;0.202	#	0.014;0.168	#	1.063;5.269	#	#	#	-0.935;5.102	-0.179;0.341	0.098;0.686	#	0.116;0.163	#	#	#	#	0.005;0.466	0.069;0.111	#	-0.503;0.476	010000	1.000	1.000	1	20.00	9786	9395	0.45		1	1
#	-0.019;0.102	0.029;0.118	0.046;0.119	#	4.958;9.044	0.373;0.487	#	-0.177;0.279	1.321;4.654	#	#	0.089;0.658	#	#	#	#	#	0.084;0.507	0.065;0.119	-0.249;1.260	#	100000	0.004	0.333	1	36.67	9789	9398	0.50		1	3
#	#	#	#	#	2.500;5.504	#	#	#	2.252;7.564	0.331;1.059	0.283;0.540	-0.047;0.198	0.022;0.140	0.002;0.013	-0.056;1.313	1.470;1.989	#	#	0.058;0.087	0.713;2.140	#	000110	1.000	1.000	1	40.00	9790	9399	0.50		1	1
#	#	0.138;0.351	#	-0.344;0.344	2.500;5.504	#	0.193;0.439	#	2.256;6.742	#	0.283;0.540	#	#	#	#	#	#	#	0.050;0.087	#	-0.569;0.245	000110	0.014	0.429	1	34.71	9905	9399	0.36		3	7
-105.860;-79.099	0.003;0.086	#	0.089;0.233	-0.264;0.264	#	#	0.030;0.137	0.074;0.860	2.070;12.489	#	0.570;0.622	-0.076;0.273	0.005;0.099	0.001;0.013	0.407;1.371	0.260;0.746	#	0.437;0.748	#	1.031;2.019	-0.538;0.629	001100	0.078	0.600	1	57.00	9946	9400	0.73		3	5
#	#	#	#	#	#	#	#	-0.150;0.405	-0.166;3.661	#	0.660;0.843	0.227;0.669	#	#	#	#	#	0.260;0.660	0.066;0.120	#	#	000001	0.019	0.455	1	55.93	9998	9401	0.27		5	11
-89.191;-44.558	0.084;0.184	-0.001;0.218	#	#	6.859;12.507	#	-0.015;0.180	#	#	-0.110;0.729	0.347;0.555	#	#	#	0.035;0.536	#	-0.075;1.670	#	#	#	#	001110	1.000	1.000	1	65.00	9797	9406	0.41		2	2
-86.811;-69.266	-0.016;0.022	-0.023;0.199	0.099;0.224	#	#	-0.008;0.187	-0.024;0.229	#	-0.457;11.084	0.010;0.794	#	#	#	#	0.099;0.811	#	1.263;1.447	0.053;0.683	#	#	#	011000	1.000	1.000	1	77.00	9798	9407	0.50		1	1
-93.023;-75.050	#	#	0.174;0.273	#	4.322;10.932	#	0.074;0.412	0.055;0.636	#	#	#	#	0.015;0.133	0.002;0.012	-0.208;1.181	#	#	#	#	#	-0.233;1.072	001100	0.002	0.294	1	60.63	9861	9408	0.41		5	17
#	0.003;0.113	#	0.208;0.226	#	4.322;10.932	#	#	#	-0.046;8.717	#	0.484;0.788	-0.137;0.370	#	#	-0.208;1.181	0.260;0.746	#	0.105;0.811	0.056;0.098	0.234;1.194	#	001100	1.000	1.000	1	73.00	9799	9408	0.50		1	1
#	#	0.063;0.228	0.069;0.166	-0.569;0.617	7.186;13.315	#	#	#	6.141;9.726	#	0.425;0.622	#	0.032;0.104	#	#	-0.178;0.776	-0.220;1.492	0.432;1.054	0.028;0.106	0.606;1.731	#	000110	1.000	1.000	1	84.00	9824	9410	0.55		4	4
-71.516;-57.823	#	0.137;0.259	#	#	0.390;5.078	-0.011;0.178	#	#	2.551;5.636	#	0.379;0.652	-0.061;0.355	#	#	#	-0.176;1.063	0.280;2.638	0.143;0.547	#	#	-0.296;0.386	110000	0.078	0.600	1	31.40	9968	9414	0.50		3	5
-86.811;-69.266	0.082;0.131	-0.017;0.186	#	-0.609;0.678	2.391;6.116	0.239;0.340	#	#	#	0.085;0.794	#	-0.050;0.301	0.034;0.217	#	#	0.063;0.615	#	0.108;0.336	#	-0.097;1.056	#	011000	1.000	1.000	1	86.33	9957	9415	0.55		6	6
-86.811;-69.266	0.082;0.131	-0.017;0.186	#	-0.609;0.678	2.391;6.116	0.239;0.340	#	#	#	0.085;0.794	#	-0.050;0.301	0.034;0.217	#	0.463;1.061	0.063;0.615	#	0.108;0.748	#	-0.097;1.056	#	011000	0.104	0.636	1	90.53	9957	9415	0.59		7	11
-79.483;-47.388	#	#	#	0.984;1.052	#	#	-0.017;0.152	-0.303;0.472	-0.561;4.006	#	0.362;0.504	#	#	0.002;0.011	#	#	#	#	#	#	#	010000	0.001	0.250	1	40.50	9808	9417	0.32		1	4
#	#	#	0.117;0.237	-0.552;0.594	#	#	0.346;0.484	0.453;0.841	0.705;8.235	#	0.347;0.587	#	0.002;0.115	#	#	-0.140;0.714	2.386;3.448	0.137;0.961	#	#	#	001110	1.000	1.000	1	29.00	9810	9419	0.45		1	1
#	-0.012;0.118	-0.033;0.177	0.012;0.153	#	#	#	#	#	-0.623;5.055	-0.123;0.580	0.348;0.495	0.051;0.269	#	#	-0.618;1.361	#	0.247;2.609	0.247;0.289	#	#	#	100010	0.000	0.118	1	34.51	9812	9421	0.45		2	17
-68.902;-47.518	-0.012;0.118	-0.033;0.177	#	-0.248;0.722	-1.433;7.220	#	#	-0.129;0.714	#	#	0.348;0.495	0.051;0.269	-0.063;0.117	#	-0.618;0.809	#	0.247;2.609	0.247;0.289	#	#	#	100010	0.002	0.286	1	40.29	9812	9421	0.55		2	7
#	#	#	0.068;0.156	-0.643;0.458	-0.785;6.065	0.132;0.455	#	-0.051;0.555	#	#	0.660;0.865	#	#	0.004;0.014	#	#	#	#	#	#	#	000001	0.031	0.500	1	64.00	9998	9423	0.32		5	10
#	#	-0.010;0.111	#	#	-0.106;7.826	0.067;0.226	0.032;0.212	#	#	#	0.222;0.626	-0.349;0.172	-0.005;0.120	0.006;0.011	#	-0.358;0.848	#	0.060;0.318	0.062;0.149	0.465;1.288	-0.278;0.925	010000	0.004	0.333	1	35.35	9943	9426	0.59		4	12
#	#	-0.010;0.111	#	#	-0.106;7.826	0.067;0.226	0.032;0.212	#	#	#	0.222;0.626	-0.349;0.172	-0.005;0.120	0.006;0.011	#	-0.358;0.848	-0.618;1.812	0.060;0.318	0.062;0.149	0.465;1.288	#	010000	0.004	0.333	1	35.35	9943	9426	0.59		4	12
-78.492;-61.419	0.012;0.131	-0.013;0.271	0.015;0.137	#	#	0.088;0.415	0.050;0.333	-0.150;0.405	#	#	#	0.227;0.658	#	#	0.209;1.060	#	0.136;1.060	#	0.065;0.130	#	#	000001	0.062	0.574	1	95.27	9998	9427	0.50		31	54
-74.991;-59.658	-0.048;0.184	-0.035;0.117	#	#	#	#	#	-0.182;0.251	#	-0.173;0.272	#	#	#	#	-0.306;1.005	-0.397;0.507	1.132;2.740	#	0.067;0.105	#	1.212;2.379	100001	0.000	0.091	1	72.93	9819	9428	0.45		1	11
#	#	#	-0.018;0.133	#	0.814;6.463	0.029;0.161	-0.026;0.150	-0.245;0.663	#	-0.397;0.504	#	#	-0.004;0.050	0.003;0.014	#	#	#	#	#	#	#	100001	0.013	0.421	1	58.80	9983	9428	0.36		8	19
#	#	-0.039;0.126	-0.018;0.133	#	0.814;4.123	#	#	#	-1.102;3.332	-0.538;0.714	#	#	-0.004;0.050	#	#	#	1.132;2.740	#	#	#	#	100001	0.043	0.533	1	96.71	9942	9430	0.32		16	30
#	0.074;0.172	#	0.093;0.160	-0.465;0.469	#	#	-0.014;0.251	#	#	#	#	-0.032;0.291	0.075;0.170	#	-0.227;0.571	#	-0.888;1.543	0.316;0.484	#	#	0.853;1.481	001010	1.000	1.000	1	45.00	9822	9431	0.45		1	1
-88.026;-67.485	0.135;0.287	#	#	#	#	#	-0.015;0.146	-0.197;0.555	-0.838;4.470	#	#	#	0.006;0.116	#	#	-0.717;0.676	#	#	#	#	#	000001	0.000	0.091	1	26.89	9823	9432	0.32		1	11
-74.297;-54.184	0.012;0.127	0.063;0.193	#	0.166;1.065	#	0.176;0.217	0.050;0.399	-0.051;0.555	-0.674;3.770	#	0.335;0.614	0.227;0.361	#	#	#	-0.153;0.567	-0.158;1.417	0.016;0.553	0.065;0.130	#	#	000001	0.000	0.000	1	66.00	9436	9436	0.64		0	1
#	0.012;0.172	#	0.059;0.137	-0.643;0.273	#	#	#	#	#	-0.092;0.408	0.592;0.781	0.227;0.425	#	#	#	-0.083;0.533	0.136;2.565	#	0.078;0.120	#	0.193;0.733	000001	0.053	0.556	1	127.78	9855	9438	0.45		5	9
#	#	-0.012;0.200	#	#	#	#	0.013;0.136	#	#	0.111;0.545	0.347;0.587	#	0.125;0.168	#	0.091;0.612	#	#	#	#	-0.187;1.597	-0.096;0.532	001110	0.004	0.333	1	30.50	9830	9439	0.36		2	6
-95.309;-83.327	0.156;0.314	#	#	-0.405;0.405	#	#	0.007;0.157	#	#	#	#	-0.071;0.579	0.125;0.249	#	-0.280;1.128	#	#	#	#	#	#	000100	1.000	1.000	1	25.00	9831	9440	0.32		1	1
-95.309;-83.327	#	#	-0.002;0.191	#	#	0.076;0.235	#	#	#	-0.031;0.771	#	-0.071;0.305	0.125;0.247	0.005;0.010	#	-0.368;0.871	#	#	0.060;0.092	#	#	000100	0.031	0.500	1	35.50	9831	9440	0.41		1	2
-86.811;-69.266	0.082;0.131	#	#	#	#	0.239;0.467	#	#	#	0.085;0.794	#	-0.050;0.301	#	#	#	0.063;0.615	#	#	#	-0.097;1.056	-0.219;0.535	011000	0.104	0.636	1	79.64	9957	9443	0.36		7	11
-86.811;-69.266	0.082;0.131	-0.017;0.186	#	-0.609;0.678	2.391;6.116	#	0.003;0.187	#	#	#	0.433;0.624	-0.050;0.301	0.034;0.217	0.005;0.010	#	#	#	0.108;0.748	#	-0.097;1.056	#	011000	0.024	0.474	1	64.73	9957	9443	0.55		9	19
-87.707;-64.890	-0.033;0.168	#	0.182;0.242	#	#	-0.085;0.229	#	#	#	#	0.528;0.705	#	#	#	#	#	#	#	#	0.539;2.569	#	011000	0.001	0.250	1	53.34	9836	9445	0.27		3	12
#	0.023;0.103	0.104;0.262	0.049;0.200	#	4.678;9.606	#	0.118;0.256	0.483;0.950	#	#	0.224;0.540	-0.040;0.178	#	#	-0.169;0.583	#	-0.598;1.011	0.115;0.547	#	#	-0.326;0.446	011100	0.078	0.600	1	48.20	9954	9448	0.55		3	5
#	0.121;0.216	#	#	#	#	#	-0.026;0.150	#	#	#	#	#	#	#	0.579;1.990	#	-0.381;0.919	0.277;1.005	#	1.022;3.080	#	001100	1.000	1.000	1	32.00	9840	9449	0.27		1	1
#	#	#	0.060;0.135	#	#	#	#	#	5.049;12.455	0.138;0.532	#	0.012;0.447	#	#	0.579;1.081	#	-0.381;0.919	0.299;1.005	#	1.022;3.080	-0.142;0.307	001100	1.000	1.000	1	32.00	9840	9449	0.41		1	1
#	#	#	-0.005;0.112	#	-3.485;4.123	#	#	#	#	#	#	#	#	#	1.074;1.672	#	#	#	#	#	-0.560;0.376	100001	0.031	0.500	1	85.00	9842	9451	0.18		1	2
-84.995;-66.166	0.027;0.133	#	#	#	#	0.134;0.671	#	#	#	-0.210;0.432	#	#	#	#	#	-0.041;1.013	#	#	0.108;0.145	#	#	100000	0.000	0.167	1	46.67	9843	9452	0.27		1	6
#	#	#	#	#	#	#	#	0.032;0.442	-2.093;4.158	#	0.471;0.722	0.491;0.772	0.013;0.103	#	#	#	0.502;2.556	#	0.108;0.145	#	-0.076;0.912	100000	1.000	1.000	1	25.00	9843	9452	0.36		1	1
#	#	-0.063;0.187	#	#	0.814;6.463	#	#	-0.218;0.251	#	#	0.199;0.491	#	#	#	#	#	0.580;2.740	0.411;0.675	#	#	#	100001	0.002	0.278	1	31.95	9952	9453	0.27		5	18
#	#	#	#	#	#	#	0.193;0.439	-0.016;0.793	#	0.037;0.799	0.319;0.603	#	#	0.003;0.013	-1.337;0.239	#	#	0.432;1.054	#	0.606;1.731	#	000110	0.031	0.500	1	54.00	9846	9455	0.36		1	2
#	#	#	0.017;0.217	#	#	#	0.193;0.439	0.092;0.685	2.971;9.726	0.037;0.799	0.319;0.603	#	0.039;0.086	#	-0.378;0.239	#	#	#	#	0.354;1.731	#	000110	0.031	0.500	1	54.00	9846	9455	0.41		1	2
#	-0.010;0.135	0.021;0.301	#	#	0.796;9.329	-0.031;0.155	-0.014;0.251	#	1.884;5.776	#	0.484;0.702	#	0.056;0.122	#	0.193;1.447	0.087;0.523	0.307;1.368	0.077;0.557	0.084;0.119	0.758;1.733	#	001010	0.003	0.312	2	50.47	9941	9456	0.64		5	16
-75.186;-57.706	-0.048;0.161	-0.035;0.117	#	0.187;0.312	#	#	#	#	#	-0.049;0.408	#	#	-0.004;0.050	0.003;0.013	#	#	#	0.144;0.436	#	-0.219;1.537	-0.040;0.408	100001	1.000	1.000	1	95.80	9983	9462	0.45		5	5
#	0.012;0.131	#	0.059;0.137	-0.373;0.458	-0.785;6.065	0.132;0.323	#	#	#	-0.092;0.339	0.401;0.767	0.262;0.631	0.045;0.091	#	0.250;1.060	#	-0.731;1.118	#	0.088;0.110	-0.177;1.689	#	000001	1.000	1.000	1	126.47	9963	9463	0.59		14	14
#	#	#	0.059;0.156	-0.643;0.273	#	0.132;0.455	#	-0.150;0.555	#	#	0.592;0.781	0.227;0.425	#	#	#	-0.083;0.533	#	#	0.078;0.120	#	0.193;0.733	000001	0.053	0.556	1	111.67	9855	9464	0.41		5	9
-79.231;-69.266	-0.016;0.131	#	#	#	#	#	#	#	#	#	#	-0.050;0.260	0.034;0.111	#	#	#	1.983;2.180	0.108;0.748	#	#	0.958;1.766	011000	0.000	0.333	1	40.56	9465	9465	0.32		0	0
#	#	#	#	#	2.391;6.116	0.156;0.383	#	#	#	0.066;0.794	0.399;0.596	#	#	#	-0.462;1.163	-0.063;0.623	2.180;3.173	#	#	#	#	011000	0.000	0.067	1	64.57	9856	9465	0.32		1	15
#	#	0.152;0.232	0.165;0.282	#	4.690;7.694	#	0.247;0.412	#	#	#	#	#	#	#	#	-0.158;0.981	#	#	#	#	-0.233;0.933	001100	1.000	1.000	1	54.00	9858	9467	0.27		2	2
#	#	#	0.014;0.131	#	2.628;5.873	0.008;0.163	0.013;0.193	#	#	#	#	#	0.012;0.091	0.010;0.015	-0.814;0.363	#	-1.541;3.719	#	#	#	-0.063;0.943	010000	0.031	0.500	1	60.50	9859	9468	0.41		1	2
#	#	#	0.014;0.131	#	2.628;5.873	0.008;0.163	#	#	#	#	#	#	#	0.003;0.015	-0.814;0.363	#	#	0.323;0.577	#	#	-0.063;0.943	010000	0.000	0.062	2	36.06	9859	9468	0.32		1	16
-78.492;-59.663	#	#	0.059;0.137	#	0.550;6.078	0.001;0.250	#	-0.153;0.611	#	#	#	-0.016;0.425	0.036;0.135	#	#	#	#	#	#	1.154;1.342	0.161;0.733	000001	1.000	1.000	1	26.00	9860	9469	0.41		1	1
#	0.002;0.074	#	0.208;0.331	#	#	0.006;0.119	0.074;0.274	0.295;1.092	3.928;11.334	#	#	#	0.030;0.096	#	#	0.353;0.956	#	0.249;0.795	0.061;0.110	1.272;2.178	-0.233;1.072	001100	1.000	1.000	1	52.00	9861	9470	0.55		1	1
#	#	0.230;0.294	0.208;0.331	#	5.678;8.923	-0.031;0.119	#	0.179;0.828	#	#	#	#	#	#	-0.105;1.110	#	#	#	#	1.108;2.013	#	001100	1.000	1.000	1	56.00	9907	9470	0.32		3	3
-106.730;-80.627	#	#	#	#	3.962;7.687	0.062;0.221	#	#	-0.446;5.603	#	#	-0.292;0.270	#	#	#	#	1.025;2.136	#	#	0.080;1.439	#	001000	0.000	0.200	1	61.80	9862	9471	0.32		1	5
-105.860;-79.099	-0.025;0.087	#	#	-0.264;0.264	#	#	0.030;0.135	0.074;0.860	#	0.304;1.020	#	-0.076;0.273	#	#	#	0.260;0.746	#	0.153;0.850	0.045;0.110	#	#	001100	0.003	0.312	1	62.44	9946	9472	0.45		5	16
-87.707;-76.153	-0.033;0.168	0.013;0.241	#	#	#	#	#	#	4.701;9.021	#	0.528;0.705	#	#	#	-0.484;0.365	#	#	#	0.064;0.090	#	#	011000	1.000	1.000	2	94.25	9947	9474	0.32		4	4
#	0.039;0.125	-0.011;0.360	#	#	#	0.053;0.167	#	#	#	-0.024;0.734	0.263;0.645	#	0.011;0.118	0.006;0.013	0.425;1.004	#	#	#	#	-0.179;1.468	0.523;1.103	110000	0.002	0.286	1	47.95	9886	9475	0.45		4	14
#	-0.019;0.102	#	0.046;0.124	#	#	#	0.070;0.173	-0.156;0.368	#	#	0.329;0.471	#	#	#	#	#	#	#	0.081;0.108	-1.151;0.925	-0.464;0.775	100000	0.002	0.300	1	55.90	9869	9478	0.36		3	10
-72.358;-53.101	-0.019;0.102	#	0.046;0.124	#	#	#	0.070;0.173	-0.156;0.368	#	#	0.329;0.471	#	#	#	#	#	#	#	0.081;0.108	#	#	100000	0.031	0.500	1	53.25	9869	9478	0.32		4	8
#	0.086;0.131	0.011;0.148	0.059;0.207	#	#	#	#	#	#	#	0.399;0.781	0.129;0.262	#	#	#	#	-0.731;2.565	0.132;0.499	#	-0.177;1.971	#	000001	0.000	0.125	1	52.22	9870	9479	0.36		2	16
#	#	-0.035;0.094	#	0.387;1.269	-2.126;6.046	#	#	-0.218;0.251	#	-0.397;0.504	#	#	0.050;0.050	0.001;0.013	-0.013;1.280	-0.210;0.130	0.580;2.740	#	#	#	#	100001	0.069	0.913	1	120.98	9481	9481	0.45		0	0
-75.186;-46.320	#	#	#	#	-1.571;4.558	#	#	#	#	#	0.148;0.467	#	#	#	#	-0.210;0.477	0.241;2.774	0.144;0.472	0.078;0.113	#	#	100001	0.035	0.511	1	73.50	9983	9481	0.32		24	47
#	#	-0.005;0.154	0.073;0.149	#	#	#	0.087;0.246	0.290;0.496	#	#	#	-0.292;0.307	0.059;0.148	#	0.129;1.016	#	#	0.141;0.866	#	-0.014;1.687	0.303;0.832	001000	0.031	0.500	1	70.64	9989	9482	0.45		8	16
#	0.005;0.066	-0.005;0.154	0.073;0.149	#	#	#	#	0.290;0.496	2.481;5.814	-0.119;0.621	#	-0.292;0.039	0.059;0.148	#	0.051;1.247	-0.027;0.610	#	0.141;0.866	#	-0.014;1.687	#	001000	0.003	0.500	1	52.75	9482	9482	0.55		0	0
#	#	#	#	#	-2.126;6.046	#	#	0.003;0.235	#	0.027;0.348	0.765;0.883	#	#	#	#	#	0.695;2.030	0.229;0.822	#	#	0.175;0.544	100001	0.013	0.667	1	80.33	9483	9483	0.32		0	0
#	#	#	0.081;0.162	#	#	0.089;0.202	#	#	#	-0.089;0.639	0.641;0.860	#	#	0.005;0.010	-0.334;0.900	-0.327;0.812	#	#	#	#	-0.490;0.767	001011	0.031	0.500	1	42.50	9875	9484	0.36		1	2
#	-0.011;0.118	#	0.081;0.162	#	#	#	#	#	#	#	0.641;0.860	#	#	#	#	-0.327;0.812	#	#	#	#	#	001011	0.000	0.077	1	59.49	9875	9484	0.18		1	13
#	#	#	0.049;0.130	#	#	#	-0.088;0.192	#	-1.957;6.930	#	#	0.152;0.515	#	#	-0.544;0.267	#	1.339;3.862	-0.131;0.490	#	#	1.070;2.272	110000	1.000	1.000	1	66.75	9881	9485	0.36		4	4
#	#	#	#	#	-0.940;7.353	#	#	#	1.807;7.546	#	0.358;0.675	0.402;0.626	0.030;0.148	#	#	#	#	#	#	0.080;1.439	#	001000	0.000	0.105	1	53.84	9877	9486	0.27		2	19
#	#	0.048;0.143	0.060;0.253	#	2.391;11.351	0.048;0.366	0.101;0.204	0.025;0.617	#	0.066;0.794	#	0.191;0.362	#	#	-0.180;0.726	0.063;0.691	0.557;1.698	0.087;0.492	#	-0.097;1.056	0.128;0.684	011000	0.010	0.400	1	56.70	9891	9488	0.64		4	10
#	#	#	0.049;0.130	#	#	0.236;0.439	#	#	#	-0.311;0.453	0.373;0.782	0.152;0.515	#	#	-0.544;0.267	-0.163;0.373	1.771;4.012	#	#	-0.362;1.037	1.070;2.272	110000	1.000	1.000	1	74.33	9881	9490	0.45		3	3
#	0.000;0.069	#	#	#	-0.022;3.343	0.195;0.466	#	#	0.038;3.900	#	0.329;0.471	0.317;0.772	-0.011;0.062	#	#	#	#	#	#	#	1.146;1.632	100000	0.237	0.750	1	83.25	9883	9492	0.36		3	4
-75.992;-45.181	#	-0.033;0.170	#	-0.599;0.599	#	#	#	#	#	#	0.264;0.668	0.196;0.618	0.050;0.060	0.002;0.015	0.739;2.512	#	#	#	#	#	#	100001	0.031	0.500	1	42.00	9885	9494	0.36		1	2
#	0.039;0.125	#	#	#	#	0.053;0.167	#	#	#	-0.024;0.734	0.263;0.645	0.023;0.188	0.011;0.118	0.006;0.013	#	#	-0.182;2.317	0.150;0.442	#	#	0.523;1.103	110000	0.001	0.231	1	38.68	9886	9495	0.45		3	13
-84.139;-46.320	#	#	#	0.447;0.680	-2.126;6.046	#	#	#	#	-0.397;0.504	0.199;0.765	#	#	#	0.101;1.085	#	#	0.144;0.363	#	#	0.023;0.544	100001	0.095	0.625	1	83.88	9931	9497	0.36		5	8
#	#	#	0.011;0.168	-0.196;0.421	8.060;12.146	-0.078;0.131	0.101;0.197	0.133;0.531	-0.048;5.383	#	#	#	#	#	#	0.038;0.691	0.380;1.647	#	#	#	#	111000	0.000	0.167	1	59.17	9889	9498	0.41		1	6
#	#	0.048;0.143	#	#	2.391;11.351	0.048;0.366	0.101;0.204	0.025;0.617	-1.877;6.516	0.066;0.794	#	0.191;0.362	0.055;0.135	#	#	#	0.557;1.698	0.087;0.492	#	-0.097;1.056	#	011000	0.061	0.571	1	74.51	9957	9500	0.55		8	14
#	#	#	#	#	#	#	0.024;0.162	0.075;0.565	#	0.090;0.579	0.351;0.476	0.134;0.398	#	#	#	#	-0.265;0.591	#	#	#	#	011100	0.000	0.056	1	41.85	9892	9501	0.27		1	18
#	0.127;0.181	#	#	#	#	0.231;0.349	0.020;0.158	0.075;0.565	#	#	0.351;0.476	0.134;0.398	#	#	0.315;1.241	#	-0.265;0.591	#	0.050;0.105	#	#	011100	0.031	0.500	1	28.50	9892	9501	0.41		1	2
-87.707;-69.266	#	0.219;0.241	#	#	#	#	0.025;0.221	-0.054;0.528	#	#	0.389;0.705	0.020;0.290	#	#	-0.462;1.163	#	0.557;1.869	0.108;0.748	#	-0.270;2.569	#	011000	1.000	1.000	1	35.00	9893	9502	0.45		1	1
#	#	0.219;0.241	#	#	#	#	0.025;0.221	#	#	#	#	0.020;0.290	#	#	-0.462;1.163	0.071;1.264	#	0.108;0.748	#	-0.270;2.569	#	011000	1.000	1.000	1	35.00	9893	9502	0.32		1	1
-86.811;-69.266	0.082;0.131	-0.017;0.186	#	#	#	0.239;0.340	#	#	#	-0.038;0.794	0.422;0.624	-0.050;0.301	#	#	#	#	#	0.108;0.336	#	-0.097;1.056	#	011000	1.000	1.000	1	91.00	9957	9504	0.41		5	5
-86.811;-69.266	-0.016;0.101	0.086;0.186	#	#	#	#	#	-0.205;0.524	#	#	#	#	0.034;0.217	0.002;0.013	0.109;0.785	#	1.263;1.447	#	#	#	#	011000	0.186	0.714	1	74.86	9922	9505	0.36		5	7
#	-0.010;0.135	0.021;0.301	#	#	0.796;9.329	-0.031;0.155	-0.014;0.251	#	1.884;5.776	#	0.484;0.702	#	0.056;0.122	#	0.193;2.334	#	0.307;1.368	0.077;0.557	0.084;0.119	0.758;1.733	#	001010	0.004	0.333	1	48.48	9941	9507	0.59		4	12
-75.186;-54.184	-0.004;0.070	-0.063;0.187	#	#	0.814;4.647	#	#	-0.163;0.251	#	-0.397;0.680	#	#	#	#	#	-0.251;0.754	#	-0.331;0.363	#	-0.289;1.522	-0.560;0.349	100001	0.027	0.485	1	54.65	9983	9510	0.45		16	33
#	0.003;0.127	#	-0.018;0.133	#	0.320;6.463	#	#	-0.218;0.235	#	#	0.199;0.467	#	0.015;0.090	#	#	#	#	-0.085;0.444	#	#	-0.154;0.349	100001	0.066	0.581	1	53.07	9983	9510	0.36		18	31
-105.886;-76.012	#	#	#	#	#	-0.098;0.161	#	#	3.924;9.726	0.037;0.932	0.346;0.505	-0.134;0.223	0.041;0.133	0.000;0.013	-0.264;0.951	#	#	0.494;0.739	0.055;0.109	0.385;1.235	#	000110	0.061	0.571	1	63.86	9905	9511	0.55		4	7
#	0.000;0.147	#	-0.011;0.169	#	#	0.195;0.466	#	#	0.038;3.900	#	#	0.317;0.772	-0.011;0.062	0.003;0.011	-0.005;0.786	#	#	#	#	-0.087;0.818	1.146;1.632	100000	0.402	0.833	1	96.17	9990	9512	0.45		5	6
#	0.000;0.069	#	#	0.615;1.236	-0.022;3.343	0.217;0.404	-0.082;0.191	#	0.038;5.011	#	#	0.317;0.852	#	#	#	#	#	#	#	#	1.111;1.632	100000	1.000	1.000	1	53.00	9903	9512	0.36		1	1
#	0.012;0.131	#	0.059;0.137	#	-0.785;6.065	0.132;0.323	#	#	#	-0.092;0.339	0.401;0.767	0.262;0.631	0.045;0.091	#	0.250;1.060	#	-0.731;1.118	#	0.088;0.110	-0.177;1.689	#	000001	1.000	1.000	1	123.62	9963	9513	0.55		11	11
#	0.034;0.127	0.018;0.121	0.059;0.137	#	0.449;6.065	#	#	-0.187;0.636	#	-0.234;0.543	0.499;0.734	0.227;0.433	0.036;0.091	#	0.250;1.060	#	0.180;1.402	0.306;0.499	0.066;0.120	#	-0.541;1.155	000001	0.221	0.739	1	102.67	9998	9513	0.64		17	23
#	#	#	0.211;0.289	-1.102;0.318	#	-0.184;0.161	0.193;0.439	0.484;1.009	2.256;7.564	#	0.319;0.603	#	0.077;0.123	0.003;0.013	-0.149;1.216	#	#	0.194;0.862	0.050;0.129	#	#	000110	1.000	1.000	1	48.00	9905	9514	0.55		1	1
-72.548;-69.266	-0.010;0.180	#	#	-0.609;0.678	#	0.226;0.403	0.104;0.204	#	#	-0.137;0.591	0.336;0.624	0.020;0.260	#	#	-0.462;0.830	#	#	#	#	#	#	011000	0.031	0.500	1	81.75	9906	9515	0.41		2	4
-88.825;-75.559	#	#	#	#	5.678;8.923	#	0.215;0.464	0.295;1.092	#	0.510;1.373	0.570;0.788	-0.065;0.358	0.010;0.098	#	-0.105;1.110	0.353;0.956	#	#	0.061;0.110	-0.332;1.498	#	001100	1.000	1.000	1	57.00	9907	9516	0.55		1	1
#	#	0.100;0.186	#	-0.198;0.471	#	0.037;0.192	0.125;0.276	0.017;0.746	#	#	0.293;0.654	#	#	#	#	-0.208;0.663	0.005;1.447	0.108;0.748	#	-0.563;1.833	-0.353;0.688	011000	0.026	0.483	1	56.70	9991	9517	0.50		14	29
#	#	0.177;0.365	#	#	4.296;10.305	-0.041;0.119	0.074;0.412	#	#	#	0.570;0.788	#	#	#	-0.208;1.181	#	#	#	0.038;0.106	#	#	001100	0.010	0.400	1	44.79	9909	9518	0.32		6	15
