-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	#	0	0	1	0	0	#	#	0	#	#	#	1	0	#	#	0	0	0	0	#	0	000010000000000000000000000000000000000000001	0.635	0.956	1	57.00	804	694	0.61		1	1
1	#	0	0	1	0	0	#	#	0	#	#	0	1	0	#	#	0	0	0	0	#	0	000010000000000000000000000000000000000000001	0.635	0.956	1	57.00	804	694	0.65		1	1
#	0	1	1	0	#	#	#	0	0	#	#	0	#	0	#	#	#	#	#	#	0	#	000000000000000000000000000000000000000001000	0.445	0.922	1	44.75	922	697	0.39		4	8
0	0	#	1	#	0	#	1	0	#	#	#	#	#	0	0	1	0	#	#	0	#	#	000000000000000000000000000000000000000001000	0.073	0.969	1	37.33	697	697	0.48		0	0
0	#	0	0	0	0	#	#	#	#	0	#	0	0	0	#	#	0	#	1	#	0	0	000000000100000000000000000000000000000000000	0.775	0.975	1	114.42	960	699	0.57		17	23
0	#	0	0	#	#	#	#	0	#	#	0	0	0	#	#	0	#	#	#	0	0	#	000000000100000000000000000000000000000000000	0.508	0.935	1	146.88	961	699	0.43		20	72
0	0	#	0	0	0	0	1	#	0	#	1	#	0	#	0	#	0	#	#	#	#	#	000000000100000000000000000000000000000000000	0.635	0.956	2	56.00	881	702	0.52		1	1
0	0	#	#	0	0	0	1	#	0	#	1	#	0	#	0	#	0	#	0	#	#	#	000000000100000000000000000000000000000000000	0.635	0.956	1	56.00	881	702	0.52		1	1
0	#	0	0	#	0	0	0	0	0	#	0	#	0	#	#	0	#	#	#	0	0	0	000000010000000000000000000000000000000000000	0.391	0.910	1	153.84	706	706	0.61		0	60
0	#	0	#	#	0	0	0	0	0	#	0	#	0	#	#	0	#	0	#	0	#	#	000000010000000000000000000000000000000000000	0.388	0.910	1	159.08	706	706	0.52		0	62
1	#	#	#	#	0	#	0	0	#	0	#	0	#	#	0	0	#	#	#	0	1	#	000010000000000000000000000000000000000000001	0.288	0.883	1	53.10	708	708	0.43		0	11
#	0	0	#	#	0	#	0	0	#	#	1	#	1	#	#	#	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.463	0.926	1	46.33	820	708	0.39		1	6
0	#	#	0	#	0	#	#	#	#	0	0	#	#	#	#	#	0	#	1	#	#	#	000000000000000000000000000000000000101000000	0.254	0.872	1	111.16	711	711	0.30		0	26
0	#	#	0	#	0	#	#	#	#	#	#	#	#	#	#	#	0	#	1	#	#	#	000000000000000000000000000000000000101000000	0.250	0.871	1	93.27	711	711	0.22		0	33
#	#	1	#	#	0	#	#	#	0	#	1	#	#	0	#	#	0	#	#	0	0	0	100000000000000100000000000000000000000000000	0.502	0.933	1	56.19	713	713	0.39		1	16
#	#	1	#	#	0	#	#	#	0	1	#	#	#	0	#	#	0	#	#	0	0	0	100000000000000100000000000000000000000000000	0.543	0.941	1	41.33	713	713	0.39		1	6
0	1	#	#	0	#	#	#	0	0	0	#	0	#	0	0	0	#	0	#	#	0	#	000000000000000000000000000000001000000000000	0.894	0.989	1	105.88	895	715	0.52		7	8
#	#	#	0	0	0	1	0	0	0	0	0	0	0	#	1	#	#	#	0	#	#	#	000000000000000000000000100000000000000000000	0.938	0.994	1	84.71	952	720	0.57		7	7
#	#	#	0	0	0	1	0	0	0	0	#	0	#	#	#	#	#	#	#	#	#	#	000000000000000000000000100000000000000000000	0.894	0.989	1	78.50	952	720	0.39		8	8
1	0	0	0	0	#	0	#	0	#	0	0	#	#	#	0	#	#	0	0	#	0	#	000010000000000000000000000000000000000000000	0.861	0.985	1	163.28	974	721	0.57		25	30
1	0	0	0	0	#	0	0	0	#	#	0	#	1	#	#	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.720	0.968	1	149.05	913	721	0.65		7	11
#	1	0	#	#	0	0	#	0	#	#	0	0	#	0	#	#	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.239	0.867	1	90.00	723	723	0.52		0	2
#	#	0	#	#	0	0	#	#	#	#	#	0	#	0	0	0	1	0	0	0	0	0	000000000000000000000000000000010000000000000	0.635	0.956	1	88.76	942	723	0.57		7	11
0	0	#	1	0	#	#	#	#	0	1	1	0	#	#	#	0	#	#	#	#	#	#	000000000000000000000000100000000000000001000	0.357	0.902	1	62.00	725	725	0.39		0	5
0	0	1	1	#	#	#	#	#	0	1	1	0	#	#	1	0	#	#	#	#	#	#	000000000000000000000000100000000000000001000	0.141	0.822	1	32.50	725	725	0.43		0	2
0	#	0	#	#	#	#	#	0	0	0	#	#	1	0	0	1	0	0	#	#	0	0	000000000000000000000000000000001000000000000	0.100	1.000	1	23.00	727	727	0.57		0	0
0	#	0	#	0	#	0	#	0	0	0	#	#	1	0	0	1	0	0	#	#	0	0	000000000000000000000000000000001000000000000	0.100	1.000	1	23.00	727	727	0.65		0	0
#	0	#	0	1	0	0	#	0	0	0	#	#	#	#	#	#	0	#	0	#	0	#	000000000000000000000000000000000000000000001	0.906	0.990	1	113.89	932	728	0.48		9	9
0	0	#	#	1	0	#	#	0	#	0	0	#	#	#	#	0	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.946	0.994	1	122.50	932	728	0.57		8	8
#	0	0	#	0	#	0	#	#	0	0	#	0	#	#	0	0	#	#	0	0	0	0	000000000000000000000001000000000000000000000	0.426	0.918	1	165.73	994	732	0.57		7	75
#	0	0	#	#	#	0	#	1	0	0	#	0	#	#	0	0	#	#	#	0	0	0	000000000000000000000001000000000000000000000	0.779	0.975	1	127.78	994	732	0.52		7	9
#	#	#	0	#	1	#	#	#	0	#	0	#	#	0	#	#	0	0	#	#	#	0	000000000000000000000000000000000000000000010	0.861	0.985	1	100.67	903	734	0.35		3	3
0	#	#	#	#	#	0	0	0	#	#	#	#	1	1	#	#	#	0	#	#	#	0	000000000000000000000000000000010000000000000	0.532	0.939	1	34.75	910	736	0.35		3	8
0	#	0	0	#	0	0	#	0	0	#	0	#	#	#	1	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.652	0.958	1	114.10	898	737	0.52		9	17
#	#	0	0	#	0	0	#	#	0	0	#	0	#	0	1	#	#	0	1	#	#	0	000000000100000000000000000000000000000000000	0.799	0.978	1	122.61	898	737	0.52		9	12
#	#	0	#	#	0	1	0	0	0	#	#	0	0	#	1	0	#	#	0	#	0	#	000000000000000000000000100000000000100000000	0.543	0.941	1	72.44	738	738	0.52		0	9
#	1	#	0	#	#	#	#	#	0	0	1	#	#	#	#	0	#	#	#	0	#	0	000000000000000000000000000000001000000000000	0.565	0.944	1	46.75	827	739	0.35		2	4
0	1	#	0	0	#	#	#	#	0	0	1	#	#	1	#	0	#	#	#	0	#	0	000000000000000000000000000000001000000000000	0.100	1.000	1	10.00	739	739	0.48		0	0
#	#	#	#	0	0	0	#	#	0	1	0	0	0	#	0	#	0	#	0	#	1	1	100000000000000000000000000000000000000000000	0.074	0.970	1	16.00	741	741	0.57		0	0
#	0	1	#	#	#	0	#	#	0	#	1	#	#	0	#	0	#	0	0	#	0	0	100000000000000000000000000000000000000000000	0.825	0.981	1	65.14	972	743	0.48		7	7
0	0	1	#	#	0	0	0	0	0	0	#	#	#	#	0	#	#	0	#	0	#	0	100000000000000000000000000000000000000000000	0.924	0.992	1	102.44	972	743	0.57		16	17
0	#	0	0	0	#	#	0	#	0	1	#	#	0	#	#	0	#	#	#	#	0	0	000000000000000000000000000000000000010000000	0.543	0.941	1	105.50	965	745	0.48		2	6
#	0	#	#	0	#	#	0	0	0	0	#	0	#	0	0	0	#	0	0	0	#	#	000000000000000000000100000000000000000000000	0.411	0.915	1	170.22	959	746	0.57		4	70
#	0	#	#	0	#	#	0	0	0	0	0	0	#	0	0	0	0	0	#	0	#	0	000000000000000000000100000000000000000000000	0.422	0.917	1	177.07	959	746	0.65		4	57
#	0	0	0	0	0	#	#	#	0	#	#	0	0	#	#	#	#	0	#	0	#	0	010000000000000000000000000000000000000000000	0.399	0.912	1	151.41	882	747	0.48		2	80
#	#	#	0	#	#	0	0	0	#	#	0	#	#	#	0	0	0	#	0	#	#	0	000000000000000000000000000000000000000100000	0.349	0.900	1	160.28	752	752	0.43		0	97
#	1	0	0	#	0	#	0	0	#	0	#	#	1	0	#	#	0	0	0	0	#	#	000010000000000000000000000000001010000000000	0.543	0.941	9	108.74	753	753	0.57		0	27
0	0	0	0	0	#	0	#	0	#	0	0	#	#	0	#	#	0	0	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	43.00	754	754	0.65		1	1
#	#	0	#	#	#	#	0	0	0	#	0	0	1	1	0	#	1	0	0	#	#	#	000010000000000000000000000000000000000000000	0.419	0.917	1	39.88	849	756	0.52		1	8
1	#	0	#	1	0	#	#	#	0	#	0	0	1	1	0	#	1	0	0	#	#	#	000010000000000000000000000000000000000000000	0.070	0.964	1	37.40	756	756	0.57		0	0
#	#	0	#	0	#	#	#	0	#	#	#	#	#	#	0	0	0	#	#	#	#	#	000000000000000000000000000000000001000000000	0.362	0.903	2	149.26	987	758	0.26		2	104
0	0	0	0	0	#	0	0	0	0	#	0	0	0	#	#	#	1	0	#	#	0	#	000000000010000000000000000000000000000000000	0.100	1.000	1	63.50	759	759	0.65		0	0
0	0	#	0	0	0	#	#	#	1	#	1	0	#	#	#	#	#	#	0	0	1	1	100000000000000000000000000000000000100000000	0.086	0.985	1	3.00	760	760	0.52		0	0
0	1	#	#	#	#	#	#	0	0	0	0	0	#	0	#	0	#	0	#	#	0	#	000000000000000000000000000000001000000000000	0.712	0.967	1	107.25	895	763	0.48		5	8
0	1	#	#	#	#	0	#	0	0	0	#	0	#	0	0	0	#	0	#	#	0	#	000000000000000000000000000000001000000000000	0.799	0.978	1	102.62	895	763	0.52		6	8
1	#	#	#	0	#	0	0	0	#	0	#	0	#	#	#	#	#	1	#	0	0	#	000010000000000000000000000000000000000000000	0.394	0.911	1	92.00	764	764	0.43		0	1
1	#	0	#	#	0	#	0	0	0	#	#	0	#	1	0	#	#	#	0	#	#	#	000010000000000000000000000000001000000000000	0.543	0.941	1	42.67	871	764	0.43		1	6
0	#	0	0	#	0	0	0	0	#	0	#	#	1	0	#	#	0	0	0	0	1	#	000000000000000000000000000000010000000000000	0.394	0.911	1	56.00	768	768	0.65		0	1
#	0	#	#	#	#	0	0	#	0	0	#	0	1	0	0	#	#	0	#	#	#	0	000000000000000000000000000000010000000000000	0.660	0.959	1	125.34	949	768	0.48		14	24
0	#	0	#	#	#	0	0	#	0	0	#	#	1	0	#	#	#	0	#	#	#	#	000000000000000000000000000000010000000000000	0.612	0.952	1	107.85	949	772	0.39		6	13
0	#	#	0	#	#	0	0	0	#	0	#	0	1	#	#	#	#	0	0	0	#	0	000000000000000000000000000000010000000000000	0.592	0.949	1	92.37	949	772	0.52		9	20
#	#	1	0	0	#	0	0	#	0	#	#	0	#	#	1	1	#	0	#	0	0	0	000000000100000000000000000000000000000000000	0.100	1.000	1	10.50	773	773	0.57		0	0
#	0	0	#	#	0	0	0	0	#	#	#	0	#	#	0	#	1	0	0	0	1	#	000000000010000000000000000000000000000000000	0.419	0.917	1	49.00	780	780	0.57		1	8
0	0	#	1	#	#	#	#	0	0	#	#	0	0	0	0	#	#	#	#	0	#	#	000000000000000000000000000000000000000001000	0.852	0.984	1	78.94	985	781	0.43		14	14
#	0	0	#	0	0	#	#	0	#	#	#	0	#	#	#	#	#	0	1	0	#	0	000000000100000000000000000000000000000000000	0.776	0.975	1	112.68	961	782	0.43		12	16
#	#	#	0	0	0	1	0	0	0	0	0	0	#	#	1	#	#	#	#	#	#	#	000000000000000000000000100000000000000000000	0.928	0.993	1	89.83	952	783	0.48		6	6
#	0	#	0	0	0	1	0	0	0	0	0	0	#	#	1	#	0	#	#	#	#	#	000000000000000000000000100000000000000000000	0.928	0.993	1	89.83	952	783	0.57		6	6
#	0	0	#	#	#	0	#	1	0	0	#	0	#	#	0	0	#	#	0	0	0	0	000000000000000000000001000000000000000000000	0.686	0.963	1	134.00	994	785	0.57		4	6
0	#	0	#	0	0	0	#	#	#	1	1	0	#	0	#	#	0	0	#	0	#	#	000000000100000000000000000000000000000000000	0.349	0.900	1	69.75	881	786	0.52		1	8
0	0	0	#	0	0	0	#	#	#	1	1	0	#	0	#	#	0	#	#	0	#	#	000000000100000000000000000000000000000000000	0.314	0.891	1	49.97	881	786	0.52		1	13
0	#	0	1	0	#	0	#	0	1	1	1	#	#	0	#	#	0	1	#	#	#	#	000000000000000000000000000000000000100001000	1.000	1.000	1	14.00	867	789	0.52		2	2
#	#	0	#	#	0	0	#	0	0	#	0	0	#	0	#	#	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.673	0.961	1	97.00	921	791	0.52		6	8
#	#	#	#	#	#	0	0	#	#	#	#	0	0	0	#	0	0	#	0	#	#	0	100000000001000000000000000000000000000000000	0.274	0.879	1	153.72	792	792	0.39		0	74
1	#	0	0	1	0	#	0	0	#	#	#	#	#	#	#	#	0	#	0	0	0	0	000010000000000000000000000000000000000000001	0.635	0.956	1	57.00	804	793	0.52		1	1
1	#	#	#	#	0	0	#	#	0	#	#	0	1	#	#	#	0	0	0	0	#	#	000010000000000000000000000000000000000000000	0.674	0.961	1	115.79	947	793	0.43		20	23
#	#	1	0	#	0	0	0	0	#	1	1	#	#	0	0	#	0	#	#	0	#	#	000000000000100000000000000000000000010000000	0.210	0.856	1	42.00	794	794	0.52		0	4
0	0	1	#	#	0	0	0	0	0	0	0	#	#	0	#	0	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	134.43	877	795	0.70		7	7
0	0	1	0	0	#	0	0	0	0	0	#	#	#	0	#	#	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	2	118.60	972	795	0.65		10	10
1	0	0	0	0	0	#	#	0	0	#	0	#	#	#	0	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.799	0.978	1	175.00	913	800	0.65		15	20
1	#	0	0	1	0	0	#	#	0	#	#	0	#	#	#	#	0	0	0	0	0	0	000010000000000000000000000000000000000000001	0.065	0.958	1	60.97	804	804	0.61		0	0
#	#	0	0	1	0	#	#	#	0	#	#	0	1	0	0	0	0	#	0	0	#	0	000010000000000000000000000000000000000000001	0.635	0.956	1	88.50	804	804	0.61		0	2
0	#	#	0	0	#	#	0	0	0	0	#	0	1	1	0	0	#	#	#	#	#	#	000000000010000000000000000000000000000000000	0.502	0.933	1	38.50	833	807	0.52		2	6
0	#	0	0	#	0	0	0	0	#	#	1	0	#	#	#	#	1	#	#	#	#	#	000000000010000000000000000000000000000000000	0.394	0.911	1	35.00	808	808	0.43		0	1
0	0	1	0	#	0	#	#	#	#	#	#	#	#	0	0	#	#	0	#	0	0	#	100000000000000000000000000000000000000000000	0.900	0.990	1	86.29	972	809	0.43		16	17
0	0	#	#	#	0	#	#	#	#	#	#	0	#	#	0	#	0	0	#	0	0	#	100000000000000000000000000000000000000000000	0.471	0.927	1	131.56	972	809	0.39		17	71
#	0	#	#	0	#	#	0	0	0	0	#	0	#	0	0	#	0	0	#	0	#	#	000000000000000000000100000000000000000000000	0.414	0.916	1	155.08	959	813	0.52		3	59
#	0	0	#	0	#	#	0	0	0	0	#	0	#	0	0	0	0	0	#	0	#	#	000000000000000000000100000000000000000000000	0.424	0.918	1	182.53	959	813	0.61		3	40
0	#	0	0	0	#	#	0	#	0	0	0	#	1	1	0	0	#	0	#	#	0	0	000000000000000000000000000000001000000000000	0.308	0.889	1	45.50	819	819	0.65		0	2
0	#	0	0	0	#	#	0	0	0	0	0	#	1	1	#	0	1	0	#	#	#	0	000000000000000000000000000000001000000000000	0.349	0.900	1	41.25	819	819	0.65		0	4
1	0	#	#	0	0	#	0	#	#	0	#	0	1	#	0	0	1	0	0	#	1	0	000010000000000000000000000000000000000000000	0.308	0.889	1	63.50	820	820	0.65		0	2
0	#	0	0	#	#	#	#	#	#	0	0	#	0	#	1	#	#	0	1	#	#	#	000000000100000000000000000000000000000000000	0.555	0.943	1	103.14	898	821	0.39		3	7
0	#	0	0	#	0	0	#	#	0	#	0	0	#	0	#	0	0	0	#	0	0	0	000000000100000000000000000000000000000000000	0.493	0.932	1	166.26	961	821	0.65		10	41
0	#	0	0	0	0	0	0	0	0	#	#	0	1	1	0	#	#	0	#	0	#	#	000000000000000000000000000000000010000000000	0.349	0.900	1	36.00	823	823	0.65		0	4
0	#	#	#	#	1	0	0	#	#	#	#	#	0	#	#	#	0	#	0	0	0	0	000000000000000000000000000000000000000000010	0.799	0.978	1	93.50	984	824	0.43		4	4
#	#	0	0	#	#	0	#	#	0	#	#	0	0	0	#	#	#	#	0	0	0	#	000000000000000000000000000000000000000000010	0.384	0.909	1	159.07	984	824	0.43		3	55
#	#	0	#	0	#	#	#	#	#	#	#	#	#	#	0	0	0	#	#	#	#	#	000000000000000000000000000000000001000000000	0.363	0.904	2	147.57	987	825	0.22		1	96
0	1	#	#	0	0	#	#	0	0	0	#	0	#	0	0	0	#	0	#	#	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	113.00	895	827	0.57		4	4
0	1	#	#	#	#	#	#	0	0	0	#	0	#	0	0	#	#	0	#	#	0	#	000000000000000000000000000000001000000000000	0.836	0.982	1	111.40	895	827	0.43		4	5
#	0	0	#	#	#	0	#	#	#	0	0	#	0	0	#	#	#	0	#	0	#	0	000000000000000000000000000000000000100000010	0.248	0.870	1	170.44	830	830	0.43		0	54
0	#	#	0	#	#	0	0	0	#	0	#	#	1	#	#	0	#	0	0	0	0	0	000000000000000000000000000000010000000000000	0.668	0.960	1	117.67	949	833	0.57		5	9
1	#	#	#	#	#	#	0	0	#	#	0	0	#	0	#	#	#	#	0	0	#	#	000010000000000000000000000000001000000000000	0.619	0.953	1	144.15	950	834	0.35		13	38
1	#	0	#	#	0	#	0	0	0	0	#	#	#	#	0	#	#	#	0	#	#	0	000010000000000000000000000000000000000000000	0.700	0.965	1	132.81	1000	834	0.43		37	47
#	0	#	0	1	0	0	#	0	#	0	0	#	#	#	#	#	0	#	0	#	0	#	000000000000000000000000000000000000000000001	0.928	0.993	1	135.33	932	840	0.48		6	6
0	0	#	0	1	0	#	#	0	0	0	#	#	#	#	#	0	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.928	0.993	1	135.33	932	840	0.61		6	6
0	#	#	#	#	#	1	#	#	#	#	#	0	0	0	#	#	#	#	#	#	#	1	000000000000000000000000100000000000100000000	0.543	0.941	1	44.33	841	841	0.26		0	3
0	0	#	1	#	#	#	#	0	0	#	#	#	0	0	0	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.850	0.984	1	79.64	985	842	0.35		11	11
0	0	#	1	#	#	#	#	0	0	#	1	0	0	0	0	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.819	0.980	1	74.33	985	842	0.43		9	9
1	0	0	0	0	0	0	#	0	#	0	0	#	#	#	#	#	#	#	0	#	0	0	000010000000000000000000000000000000000000000	0.740	0.970	1	164.60	974	843	0.57		12	18
1	#	0	0	0	0	#	#	0	0	#	0	#	#	#	0	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.702	0.965	1	144.19	950	843	0.61		27	32
0	#	#	0	0	#	#	0	#	#	#	0	0	0	0	#	#	#	0	#	0	#	#	000000000000000000000000000000100000000000000	0.420	0.917	1	149.59	980	845	0.43		3	39
#	0	0	1	#	#	#	0	#	#	#	#	#	#	0	1	0	0	#	0	#	0	0	000000000000000000000000100000000000000100000	0.100	1.000	1	25.50	847	847	0.48		0	0
#	0	0	1	#	#	#	0	#	0	#	0	#	#	0	1	0	0	#	0	#	0	0	000000000000000000000000100000000000000100000	0.100	1.000	1	25.50	847	847	0.57		0	0
1	#	0	0	#	0	#	0	0	0	0	#	#	#	1	0	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.799	0.978	1	38.00	871	849	0.57		2	2
1	#	0	#	#	0	#	0	0	0	#	0	0	#	#	0	#	1	#	0	#	#	#	000010000000000000000000000000000000000000000	0.349	0.900	1	104.50	950	849	0.48		1	4
1	#	0	#	#	0	#	0	0	#	#	#	0	0	#	0	#	#	#	#	0	#	0	000010000000000000000000000000000000000000000	0.840	0.983	1	156.09	1000	851	0.43		17	18
1	0	#	#	#	0	0	0	0	0	0	1	#	#	0	#	#	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.635	0.956	1	85.50	1000	851	0.52		1	2
0	#	0	#	#	#	0	0	#	0	#	#	0	0	#	#	0	#	#	0	0	0	0	000000000000000000000000000000000000000000010	0.394	0.911	1	156.83	984	853	0.52		1	27
#	#	#	#	#	1	0	#	#	#	#	#	0	0	#	#	#	0	#	0	0	0	0	000000000000000000000000000000000000000000010	0.635	0.956	1	72.00	984	853	0.39		1	1
0	#	0	0	0	0	1	#	0	0	1	1	#	0	#	1	0	#	0	#	#	0	1	000000000000000000000000100000000000000000000	0.100	1.000	1	15.50	854	854	0.70		0	0
1	0	0	#	#	0	#	#	#	#	0	#	#	#	0	#	0	#	#	#	#	1	#	000000000000000000000010000000000000000000000	0.308	0.889	1	63.50	856	856	0.35		0	2
0	1	0	#	#	0	#	0	0	#	0	0	#	1	0	#	#	0	#	0	0	1	0	000000000000000000000000000000001000000000000	0.100	1.000	1	31.50	857	857	0.65		0	0
0	1	0	#	#	#	#	0	0	0	0	0	#	1	0	#	#	0	#	0	0	1	#	000000000000000000000000000000001000000000000	0.100	1.000	1	31.50	857	857	0.61		0	0
0	#	#	0	#	0	0	#	#	0	0	0	#	0	0	#	0	#	0	#	#	0	#	000000000000001000000000000000000000000000000	0.390	0.910	1	152.22	860	860	0.52		0	41
0	#	0	0	#	#	0	#	#	#	0	0	#	0	0	#	0	#	0	#	#	0	#	000000000000001000000000000000000000000000000	0.383	0.908	1	158.94	860	860	0.48		0	34
1	#	0	0	#	#	#	#	0	0	#	#	0	#	0	0	0	0	#	#	0	0	#	000000000000000000000000000000100000000000000	0.317	0.891	1	147.40	862	862	0.52		0	27
0	#	0	0	0	#	0	0	#	0	0	#	0	1	0	#	0	#	0	0	0	0	#	000000000000000000000000000000010000000000000	0.740	0.970	1	127.50	949	864	0.70		4	6
#	#	0	#	#	#	0	#	1	#	0	#	#	0	0	0	0	#	0	#	0	0	1	000000000000000000000001000000000000000000000	0.100	1.000	1	54.00	865	865	0.52		0	0
#	0	0	1	#	#	#	0	0	#	#	#	0	0	#	0	#	#	#	0	#	#	#	000000000000000000000000000000000000100001000	0.668	0.960	1	82.67	876	867	0.39		2	9
#	#	0	1	0	#	#	0	0	#	1	1	#	#	0	#	0	#	1	0	#	#	#	000000000000000000000000000000000000000001000	0.069	0.962	1	19.20	867	867	0.48		0	0
#	0	0	#	#	0	0	0	0	0	0	0	#	0	#	#	#	0	0	#	#	#	#	000000000000000000000000000000000000001000000	0.455	0.924	1	165.92	940	869	0.52		6	37
#	0	0	#	#	0	0	0	0	0	#	0	1	0	#	#	#	0	0	#	#	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	70.17	940	869	0.52		6	6
#	0	#	0	0	0	1	0	0	0	0	#	#	#	#	1	#	0	#	#	#	#	#	000000000000000000000000100000000000000000000	0.894	0.989	1	91.75	952	870	0.48		4	4
1	#	0	#	#	0	#	0	0	0	#	#	#	#	1	0	#	#	#	0	0	#	#	000010000000000000000000000000000000000000000	0.075	0.972	1	38.00	871	871	0.43		0	0
1	#	#	0	#	0	#	0	0	#	#	#	#	#	#	#	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.668	0.960	1	133.32	1000	871	0.35		27	36
#	0	0	#	0	0	0	0	0	0	0	0	#	0	#	#	#	0	0	#	#	#	#	000000000000000000000000000000000000001000000	0.449	0.923	1	168.76	940	875	0.57		4	30
#	0	0	0	0	#	#	0	#	#	0	0	1	0	#	1	0	#	0	1	0	0	0	000000000000000000000000000000000000001000000	0.100	1.000	1	47.25	875	875	0.70		0	0
0	0	#	1	#	#	#	#	#	0	#	#	0	0	0	0	#	#	1	#	#	#	#	000000000000000000000000000000000000000001000	0.635	0.956	1	41.00	985	876	0.39		1	1
#	0	#	1	#	#	#	#	0	0	#	#	#	0	0	0	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.845	0.983	1	82.25	985	876	0.30		8	8
0	0	1	0	#	#	0	0	0	0	0	#	#	#	0	#	0	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	130.75	972	877	0.65		4	4
0	0	1	#	0	#	0	0	0	0	0	#	#	#	#	#	#	0	0	0	#	#	0	100000000000000000000000000000000000000000000	1.000	1.000	1	103.33	972	877	0.57		6	6
1	#	0	0	0	0	0	0	#	#	#	#	#	#	#	#	#	#	0	0	#	#	0	000010000000000000000000000000000000000000000	0.659	0.959	1	130.35	1000	878	0.43		27	37
1	#	#	#	#	0	#	#	0	#	#	0	0	#	#	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.718	0.967	1	143.32	974	878	0.39		25	30
0	0	#	#	0	0	0	1	#	0	#	1	#	0	#	0	0	0	#	#	#	#	#	000000000100000000000000000000000000000000000	0.063	0.956	1	56.00	881	881	0.52		0	0
#	#	0	#	0	0	#	#	#	0	#	#	0	0	#	#	#	#	0	#	0	#	0	010000000000000000000000000000000000000000000	0.368	0.905	1	144.72	882	882	0.39		0	49
#	#	0	0	0	0	#	#	#	#	#	#	0	0	#	#	0	#	0	#	#	#	0	010000000000000000000000000000000000000000000	0.371	0.906	1	152.56	882	882	0.39		0	40
#	#	0	#	#	0	1	0	0	#	1	0	#	#	#	#	1	0	0	0	#	0	#	000000000000000000000000100000000000000000000	0.100	1.000	1	25.00	887	887	0.52		0	0
0	#	0	#	#	0	1	0	#	#	1	0	0	#	0	#	1	0	0	0	0	0	#	000000000000000000000000100000000000000000000	0.100	1.000	1	25.00	887	887	0.65		0	0
0	#	1	#	#	#	#	#	0	#	#	1	0	#	0	1	#	#	#	0	#	0	#	100000000000000000000000000000000000100000000	0.463	0.926	1	38.33	889	889	0.39		0	3
0	#	#	0	#	0	#	#	0	#	#	0	0	0	0	#	0	#	0	0	0	0	#	000000000000000000000000000000100000000000000	0.415	0.916	1	157.87	980	891	0.57		2	19
0	#	#	0	0	#	#	#	#	#	#	0	#	0	0	#	#	#	0	0	0	0	#	000000000000000000000000000000100000000000000	0.412	0.915	1	148.40	980	891	0.43		2	22
#	0	0	#	#	#	0	#	1	0	#	#	0	#	0	0	0	#	#	#	0	0	0	000000000000000000000001000000000000000000000	0.635	0.956	1	113.67	994	892	0.52		2	3
0	1	0	#	#	#	#	#	#	0	0	#	0	#	0	0	0	#	0	#	#	0	#	000000000000000000000000000000001000000000000	0.635	0.956	1	97.00	895	895	0.48		1	2
0	1	#	#	0	#	#	#	0	0	0	#	0	#	#	0	#	#	0	#	#	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	89.00	895	895	0.43		1	1
1	#	#	0	#	0	0	#	#	0	0	0	#	0	#	0	#	0	0	0	0	#	0	000010000000000000000000000000000000000000000	0.871	0.986	1	176.85	974	897	0.61		13	13
0	#	0	0	#	0	#	#	#	#	0	#	0	0	0	#	#	#	#	1	#	0	0	000000000100000000000000000000000000000000000	0.668	0.960	1	113.33	960	898	0.48		5	9
0	1	0	0	#	0	0	#	0	0	#	0	#	#	#	1	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.084	0.982	1	112.10	898	898	0.57		0	0
0	0	#	#	#	0	#	#	0	0	#	#	0	0	0	#	#	#	#	#	#	#	#	000000000000000000000000000000000000000001000	0.416	0.916	1	114.52	985	899	0.35		8	46
