Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.160;-0.014	#	#	-0.179;0.269	-0.154;0.683	#	#	-0.179;0.346	#	#	0.605;1.597	#	#	#	#	#	100000	0.061	0.929	1	145.05	48045	48045	0.29		0	0
#	#	#	#	#	#	-0.163;0.324	-0.134;0.551	#	#	#	#	-0.183;0.277	0.023;0.453	-0.055;0.492	#	#	010000	0.063	0.759	1	210.63	49996	48049	0.29		93	314
-0.204;0.230	#	-0.160;0.267	#	-0.123;0.227	#	#	0.001;0.590	#	-0.032;1.027	#	#	#	#	#	-0.104;0.560	#	010000	0.063	0.758	1	204.78	49996	48054	0.35		125	420
-0.028;0.312	-0.115;0.205	0.279;0.769	0.500;0.792	0.500;0.920	#	#	#	#	#	#	0.347;0.657	-0.194;0.266	#	#	0.491;0.791	0.328;1.065	000001	0.081	0.778	1	85.00	49739	48055	0.53		1	3
#	-0.034;0.396	-0.227;0.170	#	-0.038;0.667	-0.005;0.295	#	0.513;0.923	0.200;0.700	#	-0.127;0.253	#	0.089;0.483	0.057;0.519	#	0.300;1.281	#	001000	0.149	0.826	1	218.01	49755	48058	0.59		12	24
#	#	#	0.455;0.852	#	#	#	#	0.664;1.064	#	0.286;0.696	0.193;0.612	#	#	#	#	#	000001	0.201	0.852	1	104.44	49746	48062	0.24		5	9
0.389;0.719	0.382;0.883	0.575;1.061	#	#	0.433;0.783	0.266;0.748	0.165;0.683	#	0.177;0.798	#	0.330;0.576	0.398;0.678	#	#	0.090;0.486	#	000001	1.000	1.000	1	152.00	49746	48062	0.59		1	1
-0.069;0.726	#	#	#	0.323;0.703	0.115;0.778	#	#	#	#	#	0.148;0.717	#	#	0.306;0.576	#	0.461;0.804	000001	0.243	0.868	1	168.59	49915	48067	0.35		33	53
#	-0.160;0.223	#	#	-0.382;0.702	#	#	-0.225;0.220	0.795;1.205	-0.464;1.027	#	-0.017;0.226	-0.104;0.256	#	#	-0.466;0.136	#	010000	1.000	1.000	1	155.00	49752	48068	0.47		2	2
-0.453;0.143	-0.217;0.223	-0.203;0.207	-0.180;0.190	#	-0.187;0.213	-0.248;0.252	0.598;0.636	#	0.075;0.355	-0.236;0.244	0.644;1.096	-0.105;0.145	0.855;1.145	0.631;1.031	0.615;1.011	0.658;1.025	100010	0.100	1.000	1	126.38	48073	48073	0.88		0	0
#	#	-0.230;0.249	-0.066;0.594	#	#	-0.180;0.197	#	-0.231;1.205	#	#	#	-0.210;0.436	#	-0.481;0.492	#	#	010000	0.095	0.790	1	191.13	49996	48074	0.35		155	396
#	#	#	0.522;0.852	0.492;0.594	#	#	0.370;0.740	#	-0.017;0.450	#	#	-0.234;0.236	#	#	0.180;0.885	#	000001	0.081	0.778	1	97.00	49762	48078	0.35		1	3
#	#	#	#	0.114;0.952	0.441;0.809	0.266;0.558	#	#	0.080;0.323	#	#	#	-0.098;0.352	0.061;0.511	#	0.206;0.625	000001	0.565	0.944	1	147.50	49762	48078	0.41		5	6
#	#	0.324;1.061	0.464;0.764	#	0.310;0.792	#	0.149;0.862	#	#	#	0.187;0.639	#	0.586;0.936	0.286;0.761	0.180;0.779	0.374;0.711	000001	1.000	1.000	1	120.50	49763	48079	0.53		2	2
#	#	#	0.071;0.341	#	0.539;1.408	0.184;1.045	#	#	0.177;0.557	#	0.148;0.717	#	#	#	#	#	000001	0.073	0.769	1	167.88	49885	48080	0.29		5	13
#	#	0.575;1.061	#	0.574;0.665	#	0.569;0.629	#	#	#	0.286;0.748	0.193;0.717	#	#	#	#	0.318;0.888	000001	1.000	1.000	1	185.00	49765	48081	0.35		1	1
#	#	#	-0.195;0.594	#	#	#	#	#	-0.190;0.151	#	-0.176;0.315	-0.210;0.448	#	-0.481;0.492	#	#	010000	0.244	0.869	1	184.59	49996	48082	0.29		100	161
#	-0.162;0.339	-0.221;0.249	-0.401;0.594	#	#	#	0.556;1.046	-0.245;0.150	#	#	#	-0.210;0.448	-0.310;0.069	#	#	-0.223;0.223	010000	1.000	1.000	1	81.00	49766	48082	0.47		1	1
#	#	#	-0.225;0.144	0.026;0.832	#	-0.206;1.576	#	#	#	-0.214;0.216	0.893;1.597	-0.222;0.401	#	#	#	0.705;1.131	100000	0.545	0.941	1	171.84	49767	48083	0.41		14	17
#	#	#	0.253;0.653	#	0.121;0.391	#	#	#	#	#	0.445;0.759	0.048;0.458	0.633;1.234	0.570;1.015	0.471;1.330	#	100000	1.000	1.000	1	110.00	49973	48084	0.41		3	3
#	#	0.427;0.677	#	#	#	#	#	0.024;0.591	0.175;0.648	-0.240;0.483	#	0.089;0.414	0.057;0.769	#	0.408;0.899	0.362;0.779	001000	0.075	0.772	1	160.63	49769	48085	0.47		6	19
-0.060;0.390	-0.116;0.308	#	-0.148;0.265	-0.242;0.402	#	-0.152;0.178	#	-0.165;0.186	#	-0.163;0.809	#	-0.144;0.236	#	0.452;0.893	#	#	000100	0.096	0.791	1	204.68	49931	48086	0.53		135	392
0.010;0.450	-0.137;0.213	#	-0.125;0.212	#	-0.232;0.238	#	0.240;1.084	-0.101;0.281	-0.245;0.661	#	0.503;0.926	#	-0.129;0.231	0.473;0.751	#	0.384;0.870	000100	0.145	0.824	1	215.36	49931	48086	0.65		96	223
-0.204;0.256	-0.096;0.324	-0.151;0.199	-0.216;0.274	#	0.106;0.466	-0.074;0.316	0.374;0.969	#	0.060;0.430	-0.082;0.338	0.078;0.501	-0.112;0.268	0.086;0.436	0.092;0.472	0.280;0.695	0.137;0.464	000101	0.008	0.619	1	192.00	49772	48088	0.88		1	7
-0.054;0.296	#	#	0.012;0.422	-0.227;0.420	#	#	#	#	-0.151;0.437	0.355;0.685	0.545;1.027	0.399;0.764	-0.165;0.712	#	0.092;0.607	#	000010	0.081	0.778	1	102.00	49775	48091	0.53		1	3
0.092;0.412	#	#	0.427;0.737	0.444;0.854	0.259;0.719	#	0.539;1.131	-0.117;0.173	0.284;0.704	-0.197;0.213	#	#	-0.108;0.352	#	#	#	100000	1.000	1.000	1	97.00	49776	48092	0.53		1	1
#	-0.134;0.156	0.310;0.740	0.427;0.737	#	#	-0.213;0.247	0.711;1.131	-0.247;0.173	#	-0.197;0.213	0.396;1.037	#	-0.108;0.352	0.702;0.962	#	0.248;0.724	100000	0.162	0.833	1	99.00	49776	48092	0.65		1	2
#	#	-0.155;0.533	#	#	0.408;0.698	0.059;0.423	#	#	0.105;0.539	0.157;0.370	#	0.213;0.859	0.143;0.395	#	#	0.411;0.869	001000	0.386	0.909	1	209.62	49777	48093	0.47		8	11
#	0.074;0.564	#	#	#	#	0.179;0.382	#	#	#	#	0.334;0.986	#	#	#	0.522;0.770	0.502;0.785	001000	0.073	0.770	1	207.08	49880	48093	0.29		29	95
#	0.390;1.095	#	0.226;0.686	#	0.089;0.569	-0.009;0.379	#	#	#	-0.121;0.321	0.571;0.865	#	#	0.067;0.877	0.059;0.465	0.184;0.501	000001	1.000	1.000	1	91.00	49778	48094	0.53		1	1
#	0.390;1.095	#	0.226;0.686	#	#	-0.009;0.379	#	#	-0.040;0.210	-0.121;0.321	0.571;0.865	#	#	0.067;0.877	0.059;0.465	0.184;0.501	000001	1.000	1.000	1	91.00	49778	48094	0.53		1	1
#	-0.174;0.339	-0.037;0.213	#	#	-0.607;0.933	-0.407;0.514	0.076;0.326	#	-0.015;0.355	#	#	#	0.037;0.291	#	#	#	000010	0.128	0.814	1	196.60	49965	48097	0.41		45	105
-0.179;0.277	0.108;0.468	-0.051;0.329	#	#	#	#	#	#	#	#	0.718;0.964	#	-0.468;0.306	0.704;1.015	#	0.698;1.656	100000	0.088	0.784	1	170.61	49782	48098	0.41		18	51
-0.094;0.166	#	#	#	#	0.447;0.744	#	#	#	0.496;0.764	#	#	#	0.067;0.713	#	0.503;0.968	0.613;1.430	000010	0.070	0.767	1	128.20	49784	48100	0.35		3	10
#	0.511;0.891	0.128;0.411	#	-0.069;0.532	#	#	#	#	#	#	#	0.031;0.501	#	#	#	0.558;0.806	000010	0.026	0.694	1	141.40	49785	48101	0.29		1	12
-0.209;0.281	#	#	#	-0.090;0.468	#	#	0.208;0.420	#	#	-0.832;0.652	#	#	-0.145;0.155	#	#	#	000010	0.070	0.766	1	192.79	49965	48101	0.29		42	147
-0.146;0.726	#	#	#	0.574;0.948	0.044;0.933	#	0.559;0.852	#	#	#	#	#	#	#	#	#	000001	0.145	0.825	1	116.97	49868	48102	0.24		9	19
-0.146;0.719	#	0.013;0.283	#	0.611;0.948	0.518;0.933	0.242;0.572	0.559;0.852	-0.016;0.264	#	#	#	0.378;0.638	#	#	#	#	000001	0.100	1.000	1	163.00	48102	48102	0.47		0	0
-0.153;0.157	#	-0.088;0.243	0.237;0.752	#	#	#	#	-0.442;0.346	#	#	0.435;1.037	-0.222;0.312	#	#	0.352;0.609	#	100000	0.081	0.778	1	155.32	49826	48108	0.41		5	15
#	-0.405;0.223	#	#	#	#	#	#	-0.106;0.344	0.024;0.474	#	-0.017;0.147	#	-0.170;0.440	#	-0.466;0.136	0.116;0.419	010000	0.081	0.778	1	147.17	49793	48109	0.41		2	6
-0.489;0.180	#	#	#	-0.229;0.495	0.334;1.109	#	#	#	#	#	#	#	#	-0.481;0.190	-0.515;0.422	-0.153;0.319	010000	0.502	0.933	1	130.87	49958	48109	0.35		28	35
-0.151;0.189	-0.207;0.263	-0.093;0.167	-0.070;0.270	-0.218;0.252	-0.018;0.332	-0.217;0.253	0.295;0.745	-0.116;0.164	0.096;0.356	-0.128;0.202	0.394;0.767	-0.143;0.187	-0.210;0.230	#	0.314;1.246	0.446;0.694	000110	0.056	0.750	1	233.56	49794	48110	0.94		3	22
#	#	0.123;0.603	0.575;1.043	0.277;0.657	0.154;0.404	#	#	#	#	#	-0.103;0.693	#	#	-0.025;0.355	#	#	100000	0.039	0.722	1	91.33	49795	48111	0.35		1	6
#	0.080;0.445	#	0.443;1.233	#	0.154;0.404	#	0.351;0.721	0.805;1.195	#	0.167;0.527	-0.103;0.693	0.149;0.499	-0.137;0.688	#	#	0.266;0.584	100000	1.000	1.000	1	88.00	49795	48111	0.59		1	1
-0.097;0.286	#	#	-0.074;0.144	#	#	-0.206;1.576	#	#	-0.197;0.497	#	0.893;1.003	#	#	#	#	#	100000	0.351	0.901	1	183.74	49902	48112	0.29		33	47
#	#	#	#	#	#	#	0.246;0.795	#	-0.049;0.276	0.157;0.724	0.465;0.818	#	#	#	#	#	001000	0.054	0.747	1	207.57	49997	48116	0.24		44	176
-0.204;0.206	#	#	#	#	-0.045;0.297	#	-0.225;0.306	-0.215;0.215	-0.032;0.055	#	#	#	#	#	#	-0.218;0.419	010000	0.531	0.939	1	210.09	49996	48117	0.35		62	76
#	#	#	-0.195;0.233	#	#	-0.543;0.094	-0.225;0.306	#	-0.032;0.055	-0.184;0.256	#	#	-0.575;0.440	#	#	-0.077;0.419	010000	0.653	0.958	1	215.80	49996	48117	0.41		49	56
#	#	#	-0.275;0.352	-0.201;0.239	0.151;0.481	#	0.086;0.640	#	#	#	#	0.182;0.736	0.490;1.191	0.399;0.789	0.329;0.616	0.321;0.966	000001	0.326	0.894	1	154.92	49920	48119	0.53		7	11
#	0.478;0.898	#	#	#	#	0.629;1.237	#	#	#	#	#	-0.150;0.312	#	0.546;0.866	#	0.731;1.012	100000	0.162	0.833	1	85.00	49804	48120	0.29		1	2
#	#	0.179;0.438	0.435;0.755	#	-0.061;0.343	#	#	#	0.157;0.577	-0.086;0.270	0.266;0.617	#	-0.052;0.258	0.335;0.595	#	#	000010	1.000	1.000	1	175.00	49807	48123	0.47		1	1
-0.106;0.313	#	0.005;0.182	#	#	0.074;0.524	-0.043;0.654	-0.097;0.326	0.292;0.516	-0.180;0.592	0.059;0.596	0.115;0.617	#	#	0.024;0.457	#	#	000010	0.239	0.867	1	186.60	49808	48124	0.59		3	5
-0.003;0.440	0.049;0.429	0.027;0.255	#	-0.036;0.396	#	0.121;0.347	0.076;0.263	#	#	-0.086;0.369	#	-0.145;0.777	#	#	#	-0.106;0.387	000010	0.113	0.804	1	218.97	49808	48124	0.53		7	17
#	#	#	#	#	#	#	-0.244;0.640	#	#	-0.117;0.988	0.234;0.686	-0.141;0.782	0.268;0.811	#	0.113;0.688	#	000001	0.070	0.767	1	177.14	49995	48128	0.35		85	260
#	#	#	0.697;1.077	#	0.218;0.538	0.363;0.863	#	#	0.124;0.544	-0.190;0.507	0.336;0.690	#	-0.063;0.237	0.400;0.660	#	0.383;0.700	100000	0.081	0.778	1	111.67	49813	48129	0.53		1	3
#	#	#	#	0.596;1.056	#	#	-0.289;0.178	0.436;0.789	0.590;1.050	#	#	0.493;0.773	0.268;0.648	-0.481;0.673	#	0.143;0.491	010000	1.000	1.000	1	54.00	49814	48130	0.47		1	1
0.835;1.165	0.209;0.479	0.663;1.113	0.796;1.056	#	#	0.705;1.035	#	0.421;0.701	-0.177;1.020	0.448;0.808	#	0.493;0.773	0.268;0.648	#	#	0.128;0.505	010000	1.000	1.000	1	54.00	49814	48130	0.65		1	1
0.397;0.757	-0.153;-0.043	#	#	#	0.124;0.414	#	0.758;1.148	#	0.375;0.675	0.472;0.832	0.182;0.624	#	#	0.457;1.197	0.841;0.923	#	100000	0.100	1.000	1	85.67	48131	48131	0.53		0	0
-0.208;0.450	-0.395;0.458	#	#	#	#	#	0.105;0.695	#	-0.129;0.371	#	#	#	#	#	#	0.268;0.724	000100	0.058	0.753	1	209.48	49961	48135	0.29		158	670
0.187;0.477	#	#	#	#	#	#	0.399;0.789	0.245;0.535	0.467;1.060	#	0.328;0.633	#	#	#	0.317;1.331	#	000001	0.100	0.794	1	157.76	49820	48136	0.35		7	17
#	#	#	#	#	#	#	#	#	-0.035;0.497	-0.237;0.019	0.406;0.848	-0.004;0.243	#	#	#	#	100000	0.104	0.798	1	182.42	49951	48137	0.24		56	135
#	0.062;0.363	#	#	-0.145;0.175	#	#	0.468;1.189	#	#	#	#	#	#	0.283;0.979	#	0.622;1.163	100000	0.070	0.767	1	165.80	49951	48137	0.29		47	153
#	#	#	#	#	#	#	#	#	#	#	#	0.215;1.062	#	#	0.280;0.675	0.461;0.721	000001	0.090	0.786	1	179.72	49995	48138	0.18		96	255
#	0.005;0.951	#	#	0.290;0.496	-0.693;0.222	#	0.077;0.833	0.043;0.439	0.038;0.393	0.365;0.718	0.343;0.608	#	#	0.239;0.629	#	#	000100	0.056	0.750	1	161.88	49823	48139	0.53		2	8
#	-0.112;0.148	#	#	-0.242;0.402	#	-0.228;0.252	#	#	-0.684;0.075	-0.117;0.025	#	-0.140;0.088	#	0.456;0.751	#	0.268;0.738	000100	0.162	0.833	1	211.76	49931	48141	0.47		27	56
0.338;0.390	-0.395;0.234	-0.287;0.142	#	#	#	#	0.102;1.084	-0.134;0.189	#	0.010;0.163	0.420;0.928	-0.162;0.127	#	0.493;0.751	#	#	000100	0.075	0.967	1	273.03	48141	48141	0.53		0	0
#	#	-0.088;0.243	0.237;0.752	#	#	#	#	#	#	#	0.435;1.037	#	#	0.673;0.704	#	#	100000	0.070	0.767	1	124.00	49826	48142	0.24		1	5
#	#	-0.169;0.251	-0.208;0.415	-0.090;0.468	-0.092;0.301	-0.046;0.234	0.208;0.420	#	#	#	-0.246;0.198	#	-0.145;0.155	#	#	#	000010	0.308	0.889	1	186.67	49965	48143	0.47		6	9
-0.209;0.508	0.047;0.308	#	#	#	#	#	#	#	#	-0.920;0.909	#	#	#	0.004;0.264	0.158;0.415	#	000010	0.077	0.774	1	183.68	49965	48143	0.29		25	78
0.023;0.313	#	-0.517;0.359	-0.060;0.270	-0.101;0.189	#	-0.053;0.257	0.563;0.963	0.498;0.798	0.781;1.091	-0.169;0.231	0.446;0.879	-0.009;0.371	0.380;0.690	0.538;0.788	0.524;0.993	0.472;0.929	000001	1.000	1.000	1	87.00	49829	48145	0.88		1	1
-0.209;0.281	0.511;0.891	#	#	#	#	#	#	#	#	-0.832;0.652	#	#	-0.145;0.155	#	#	#	000010	0.039	0.722	1	112.47	49830	48146	0.24		3	18
#	#	#	#	#	-0.045;0.297	#	-0.225;0.306	#	-0.032;0.055	#	#	#	-0.575;0.440	#	#	-0.218;0.419	010000	0.484	0.930	1	196.45	49996	48147	0.29		64	81
-0.204;0.206	#	#	#	-0.205;0.245	#	#	#	-0.215;0.215	-0.032;0.055	#	#	#	#	#	#	-0.218;0.419	010000	0.350	0.900	1	202.68	49996	48147	0.29		68	97
#	#	-0.155;0.170	-0.192;0.497	#	#	#	#	#	-0.035;0.325	#	0.465;0.818	0.089;0.681	0.057;0.395	#	#	#	001000	0.089	0.786	1	224.80	49962	48148	0.35		53	143
-0.133;0.771	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.466;0.402	0.132;0.489	010000	0.066	0.763	1	175.99	49989	48152	0.18		87	292
-0.045;0.325	-0.101;0.554	#	0.245;0.735	0.307;0.757	-0.693;0.333	-0.203;0.284	0.240;0.813	-0.102;0.258	0.500;0.950	#	0.178;0.463	-0.078;0.322	#	0.382;1.341	0.500;0.941	#	000100	1.000	1.000	1	59.00	49841	48157	0.76		1	1
#	0.005;0.319	0.448;0.898	#	#	-0.057;0.333	#	0.523;1.374	#	#	0.600;1.262	#	-0.586;0.322	#	#	0.446;0.886	-0.068;0.190	000100	1.000	1.000	1	59.00	49841	48157	0.47		1	1
-0.209;0.508	0.047;0.570	0.027;0.182	#	#	-0.234;0.408	0.013;0.393	#	#	#	#	#	#	#	0.004;0.529	0.158;0.415	#	000010	0.109	0.801	1	196.05	49965	48158	0.41		37	93
#	#	#	#	-0.036;0.396	#	#	-0.435;0.326	#	#	-0.920;0.909	#	#	0.328;0.740	-0.050;0.264	#	#	000010	0.092	0.788	1	142.24	49998	48158	0.29		12	33
0.353;0.603	-0.182;0.248	0.592;0.942	#	#	#	#	0.719;0.989	-0.162;0.395	0.448;1.288	-0.223;0.486	#	-0.147;0.223	#	#	0.841;1.110	#	100000	0.419	0.917	1	63.00	49843	48159	0.53		1	2
#	#	0.592;0.942	0.830;1.170	#	#	-0.217;0.582	#	#	0.533;0.918	#	#	#	-0.146;0.204	0.507;0.827	#	#	100000	0.162	0.833	1	53.50	49843	48159	0.35		1	2
#	#	0.204;1.106	#	#	#	#	0.086;0.640	0.199;0.812	0.240;1.023	-0.117;0.471	#	#	#	#	#	#	000001	0.100	0.794	1	170.93	49981	48160	0.29		61	154
0.133;0.523	#	#	#	#	#	-0.033;0.467	#	0.159;0.609	#	#	#	#	0.141;0.560	0.452;0.902	#	#	000001	0.057	0.751	1	186.03	49981	48160	0.29		34	125
#	0.790;1.210	0.845;1.145	0.790;1.480	#	-0.171;0.209	#	0.158;0.569	#	-0.156;0.164	#	#	#	#	#	0.271;0.746	#	010000	0.308	0.889	1	52.33	49845	48161	0.41		2	3
#	#	0.855;1.225	0.790;1.210	#	#	0.755;1.245	#	-0.221;0.350	#	0.800;1.200	0.367;0.849	#	#	0.445;0.765	#	0.395;0.881	010000	1.000	1.000	1	54.00	49845	48161	0.47		2	2
-0.094;0.232	#	#	#	#	0.447;0.744	0.274;0.704	#	0.042;0.759	#	#	#	#	0.067;0.713	#	0.503;0.989	#	000010	0.045	0.733	1	162.70	49851	48167	0.35		2	10
#	0.066;0.368	#	0.003;0.510	0.058;0.667	0.420;0.770	#	#	0.164;0.711	#	-0.185;0.722	#	#	0.618;0.918	#	0.270;1.015	#	001000	0.162	0.833	1	151.00	49852	48168	0.47		2	4
0.795;1.205	0.300;0.560	#	#	-0.204;0.479	-0.210;0.220	#	#	-0.133;0.495	#	-0.246;0.468	0.065;0.497	#	-0.104;0.775	#	0.591;1.036	0.709;0.987	100000	1.000	1.000	1	61.00	49856	48172	0.59		1	1
-0.031;0.286	#	#	-0.074;0.185	#	#	-0.206;1.576	#	#	-0.197;0.497	#	0.893;1.003	#	-0.154;0.169	0.678;1.138	#	0.795;1.403	100000	0.686	0.963	1	199.91	49902	48174	0.47		24	27
#	-0.054;0.883	0.040;0.333	#	#	#	0.266;1.119	0.086;0.909	#	#	#	#	0.202;1.062	#	#	#	0.185;0.804	000001	0.076	0.773	1	178.66	49984	48175	0.35		45	127
#	#	-0.077;0.503	#	#	#	0.266;1.028	0.056;0.406	#	0.136;1.057	0.294;0.748	0.148;0.584	#	#	#	#	0.206;0.513	000001	0.054	0.747	1	180.89	49764	48175	0.41		7	27
#	#	0.563;1.184	#	#	#	#	#	0.501;0.951	#	#	0.259;0.623	0.447;1.170	#	#	#	#	001000	0.061	0.756	1	101.52	49864	48180	0.24		3	13
-0.033;0.257	#	#	#	-0.090;0.642	-0.061;0.663	#	#	#	-0.069;0.231	#	#	#	0.017;0.782	#	#	#	000010	0.044	0.732	1	212.43	49993	48181	0.29		135	746
0.164;0.726	#	0.507;0.987	0.455;0.852	0.209;0.948	0.310;0.640	#	#	#	#	#	#	0.007;0.782	#	0.286;0.670	#	#	000001	0.349	0.900	1	146.69	49868	48184	0.41		11	15
#	#	-0.402;0.222	#	#	-0.142;0.178	#	#	-0.092;0.228	0.385;0.685	#	#	0.233;0.613	#	#	0.109;0.858	#	010000	1.000	1.000	1	114.00	49869	48185	0.35		1	1
-0.086;0.450	0.005;0.148	-0.287;0.142	#	-0.242;0.402	-0.134;0.166	#	#	-0.165;0.205	-0.245;0.075	-0.117;0.207	0.563;0.928	#	#	#	0.424;0.942	0.027;0.993	000100	0.185	0.845	1	215.29	49931	48186	0.65		82	162
#	-0.395;0.554	-0.287;0.162	#	#	#	-0.152;0.178	0.610;1.084	#	#	-0.163;0.163	#	-0.586;0.144	#	#	0.408;0.845	#	000100	0.095	0.790	1	204.11	49870	48186	0.41		67	194
-0.003;0.313	0.049;0.245	0.027;0.182	#	#	0.074;0.524	#	0.076;0.420	#	#	0.047;0.467	0.425;0.739	-0.145;0.371	#	#	#	#	000010	0.091	0.787	1	213.64	49871	48187	0.47		6	18
-0.249;0.251	0.631;1.021	#	0.840;1.130	#	#	#	#	#	#	#	-0.164;0.268	#	#	#	#	0.158;0.981	000001	1.000	1.000	1	35.00	49873	48189	0.29		1	1
#	#	-0.100;0.150	#	#	#	0.547;0.862	#	-0.072;0.218	-0.034;0.406	0.707;1.117	-0.164;0.310	0.283;0.771	#	#	0.336;0.791	#	000001	1.000	1.000	1	35.00	49873	48189	0.47		1	1
-0.204;0.206	#	#	#	-0.236;0.702	-0.045;0.297	-0.242;0.197	-0.225;0.306	#	#	-0.179;0.221	-0.216;0.033	-0.046;0.145	-0.575;0.440	#	#	-0.169;0.124	010000	1.000	1.000	1	203.50	49996	48190	0.59		27	27
0.189;0.439	0.066;0.368	0.212;0.582	#	0.064;0.667	0.408;0.770	0.059;0.382	#	#	#	#	#	0.218;0.478	#	#	#	#	001000	0.162	0.833	1	218.70	49880	48196	0.41		5	10
-0.159;0.555	0.037;0.497	-0.222;0.238	#	-0.311;-0.137	#	0.041;0.511	-0.190;0.190	0.458;0.788	0.428;0.828	0.184;0.654	-0.231;0.231	-0.229;0.251	#	-0.240;0.240	-0.218;0.218	-0.183;0.183	010000	0.100	1.000	1	76.40	48197	48197	0.82		0	0
-0.159;0.555	0.037;0.497	-0.222;0.238	#	-0.137;0.143	#	0.041;0.511	-0.190;0.190	0.458;0.788	0.428;0.828	0.184;0.654	-0.231;0.231	-0.229;0.251	#	-0.240;0.240	-0.218;0.218	-0.183;0.180	010000	1.000	1.000	1	98.00	49881	48197	0.82		1	1
#	#	-0.135;0.205	-0.208;0.476	-0.036;0.396	#	#	#	#	0.496;0.764	#	#	#	#	-0.050;0.264	#	#	000010	0.052	0.744	1	130.99	49943	48198	0.29		3	13
-0.086;0.450	-0.116;0.148	-0.287;0.280	#	-0.242;0.402	#	#	#	-0.101;0.205	-0.245;0.075	-0.117;0.207	0.503;0.928	#	-0.176;0.231	#	0.424;0.942	-0.052;0.993	000100	0.140	0.821	1	219.70	49931	48200	0.65		87	197
#	#	#	#	#	0.117;0.487	#	0.506;0.866	#	#	#	#	#	0.037;0.291	#	#	#	000010	0.051	0.743	1	208.86	49930	48202	0.18		40	196
#	#	0.372;0.722	#	-0.113;0.357	#	0.064;0.364	#	#	0.623;0.955	#	#	#	#	#	#	#	000001	1.000	1.000	1	130.17	49887	48203	0.24		6	6
0.164;0.689	-0.153;0.452	0.372;0.722	#	#	0.440;1.184	-0.384;0.364	0.664;1.004	#	0.650;1.000	0.062;0.521	#	#	0.241;0.621	#	#	0.470;0.778	000001	1.000	1.000	1	126.00	49887	48203	0.59		1	1
#	#	#	#	#	-0.038;0.242	-0.213;0.582	#	-0.014;0.173	-0.047;0.293	-0.237;0.213	#	#	-0.317;0.438	#	0.686;1.009	0.460;1.180	100000	0.112	0.804	1	208.15	49951	48204	0.47		83	196
#	#	#	#	#	0.078;0.719	#	0.675;1.518	-0.094;0.216	#	#	0.396;1.037	#	#	#	#	0.731;0.807	100000	0.196	0.849	1	183.91	49963	48204	0.29		17	31
-0.081;0.249	#	#	0.237;0.637	#	#	-0.033;0.467	#	#	0.557;1.023	#	#	0.505;0.870	#	0.626;1.056	#	0.365;0.966	000001	1.000	1.000	1	104.00	49890	48206	0.41		1	1
#	#	0.040;0.330	#	#	#	#	#	#	0.623;1.023	#	#	-0.198;0.835	#	#	0.619;1.074	#	000001	0.041	0.726	1	103.46	49890	48206	0.24		3	14
0.202;0.726	-0.054;0.883	#	0.455;1.126	#	#	#	#	0.039;0.389	0.278;0.598	-0.097;0.748	#	#	#	#	#	0.318;0.804	000001	0.137	0.820	1	135.55	49984	48207	0.41		12	25
0.164;0.968	#	#	#	#	#	#	0.086;1.073	#	#	#	0.193;0.776	#	0.250;0.560	#	#	0.246;0.804	000001	0.091	0.787	1	196.62	49984	48207	0.29		72	195
#	0.047;0.570	#	-0.025;0.795	-0.130;0.294	#	-0.407;0.514	-0.435;0.420	#	0.157;0.566	-0.086;0.270	#	-0.153;0.626	0.067;0.740	0.027;0.417	#	#	000010	0.128	0.814	1	201.16	49918	48208	0.59		19	43
#	#	0.061;0.526	#	#	-0.234;0.343	-0.407;0.514	#	#	#	#	#	#	#	#	#	#	000010	0.054	0.747	1	189.05	49998	48208	0.18		155	684
#	#	#	-0.192;0.497	#	0.408;0.698	#	#	#	#	#	0.465;0.818	0.089;0.414	#	0.282;0.612	0.300;0.899	#	001000	0.062	0.758	1	180.05	49880	48209	0.35		6	22
-0.180;0.220	0.045;0.385	#	#	#	#	-0.372;0.564	#	#	0.105;0.490	-0.127;0.388	#	0.089;0.414	0.057;0.519	#	#	0.251;0.869	001000	0.104	0.798	1	220.41	49997	48209	0.47		48	117
#	#	#	0.522;0.813	0.222;0.703	#	#	0.439;0.689	#	#	#	0.148;0.801	#	0.076;0.356	0.306;0.576	0.104;0.589	0.461;0.804	000001	1.000	1.000	1	128.00	49894	48210	0.47		2	2
#	0.178;0.883	#	0.455;1.150	0.637;1.200	0.311;0.640	#	0.362;0.842	#	#	#	#	0.073;0.333	-0.004;0.416	-0.108;0.712	0.455;0.871	0.524;0.711	000001	1.000	1.000	1	122.00	49897	48213	0.59		2	2
0.164;0.886	#	0.545;1.037	#	0.800;1.200	0.310;0.822	#	#	#	0.156;0.536	#	#	#	#	#	0.384;0.720	#	000001	0.162	0.833	1	92.00	49897	48213	0.35		1	2
#	#	-0.101;0.244	#	0.118;0.344	0.408;0.698	0.243;0.703	#	0.090;0.711	#	0.129;0.379	#	#	#	0.389;0.779	#	0.380;0.384	001000	0.026	0.869	1	189.96	48214	48214	0.47		0	0
