-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	0	1	0	0	0	#	0	0	#	#	#	#	#	0	0	0	#	#	#	0	#	#	100000000000000000000000000000000000000000000	0.915	0.991	2	95.02	997	701	0.52		24	25
#	0	#	0	#	0	#	#	#	0	#	#	#	#	#	0	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.425	0.918	1	176.37	978	702	0.35		13	124
#	#	1	#	0	0	0	#	#	0	#	#	0	#	#	#	0	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.362	0.903	1	94.48	702	702	0.43		0	23
#	0	0	0	#	1	#	0	1	0	#	#	0	0	#	1	0	0	0	0	0	0	#	000000000000000000000000000000000000000000010	0.080	0.978	1	29.50	707	707	0.70		0	0
#	0	0	0	#	#	0	0	0	#	0	#	#	0	0	1	1	0	#	1	#	0	#	000000000000000000000000000000000000101000000	0.308	0.889	1	20.00	711	711	0.61		0	2
0	#	1	0	#	#	#	#	#	0	#	1	0	0	#	#	1	#	#	0	0	#	0	100000000000000100000000000000000000000000000	0.635	0.956	1	48.50	713	713	0.48		0	2
0	#	0	0	0	#	#	#	#	#	0	#	#	1	#	#	#	#	0	0	0	#	0	000000000000000000000000000000001000000000000	0.522	0.937	1	121.14	895	715	0.43		8	24
#	1	#	#	0	#	0	#	#	#	0	#	#	1	0	0	#	#	#	#	0	0	#	000000000000000000000000000000001000000000000	0.611	0.952	1	125.56	950	715	0.39		19	24
0	#	0	0	0	0	1	0	#	0	0	#	#	0	0	#	0	0	#	0	#	0	0	000000000000000000000000100000000000000000000	0.861	0.985	1	107.83	952	720	0.70		6	6
0	0	#	#	0	0	1	0	0	0	0	#	#	0	0	#	0	0	#	0	0	0	0	000000000000000000000000100000000000000000000	0.845	0.983	1	93.25	995	720	0.74		8	8
0	0	0	0	1	0	#	#	0	0	0	#	0	1	#	0	1	0	0	0	#	0	#	000000000000000000000000000000000000000000001	0.100	1.000	1	29.00	722	722	0.74		0	0
0	0	0	0	1	0	#	#	0	0	0	#	0	#	#	#	1	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.100	1.000	1	29.00	722	722	0.70		0	0
1	#	0	0	#	0	0	0	#	0	#	#	#	#	#	0	#	1	#	#	0	#	#	000000000000000000000000000000010000000000000	0.572	0.946	1	86.84	921	723	0.43		10	18
#	#	0	0	#	0	#	0	#	0	#	#	#	#	#	0	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.410	0.915	1	178.96	964	723	0.35		24	161
#	0	1	1	0	0	#	0	0	0	#	1	#	0	0	#	#	0	0	#	0	0	#	000000000000000000000000100000000000000001000	0.260	0.874	1	33.67	725	725	0.65		0	6
#	0	1	1	0	0	#	0	0	0	#	1	#	0	0	#	0	0	0	#	0	0	1	000000000000000000000000100000000000000001000	0.037	0.906	1	10.88	725	725	0.74		0	0
0	0	0	#	1	0	0	0	0	#	0	0	0	0	0	#	#	#	#	0	0	#	0	000000000000000000000000000000000000000000001	0.915	0.991	1	152.80	953	728	0.70		5	5
#	0	#	#	#	0	#	0	#	0	#	#	#	0	#	#	#	0	#	#	#	0	0	000000000000000000000000000000000000000001000	0.419	0.917	1	145.97	986	730	0.35		16	141
#	#	0	#	#	0	#	0	0	0	#	#	#	0	0	#	#	0	0	#	#	#	#	000000000000000000000000000000000000000001000	0.412	0.915	1	167.02	986	730	0.39		14	118
0	0	0	0	#	0	0	#	#	0	#	#	0	0	0	0	#	0	0	#	0	0	#	000000000000000000000001000000000000000000000	0.447	0.923	1	192.50	994	732	0.65		8	50
0	0	0	0	0	#	0	#	#	0	#	#	0	0	0	0	#	0	#	#	#	0	#	000000000000000000000001000000000000000000000	0.445	0.922	1	178.46	994	732	0.57		8	52
1	#	0	0	0	#	#	0	#	0	#	#	#	#	0	0	0	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.674	0.961	1	152.50	1000	733	0.48		47	61
1	0	0	0	#	#	#	0	#	0	0	#	#	#	#	#	0	#	0	#	#	#	#	000010000000000000000000000000000000000000000	0.731	0.969	1	167.35	1000	733	0.39		25	36
0	0	#	0	#	#	0	#	#	0	0	#	#	0	0	0	#	0	#	1	#	0	0	000000000000000000000000000000000000000000010	0.394	0.911	1	133.43	734	734	0.57		0	12
#	0	#	0	#	#	0	#	#	0	0	#	#	0	0	0	#	0	0	1	#	#	0	000000000000000000000000000000000000000000010	0.394	0.911	1	135.48	734	734	0.52		0	12
0	#	#	#	#	#	#	#	0	0	1	#	0	0	0	1	0	#	0	#	0	0	0	100000000000000100000000000000000000000000000	0.283	0.881	1	43.00	735	735	0.57		0	3
#	#	0	0	#	0	0	0	0	0	0	#	#	#	#	0	0	#	#	#	0	#	#	000000000010000000000000000000010000000000000	0.261	0.874	1	172.56	833	736	0.48		1	130
0	0	0	0	#	0	0	#	#	#	#	#	0	1	#	0	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.787	0.976	1	121.64	964	736	0.48		11	15
0	#	#	#	0	0	1	0	#	0	#	#	#	0	0	#	0	#	#	0	0	0	0	000000000000000000000000100000000000000000000	0.845	0.983	1	89.12	995	738	0.57		8	8
#	#	0	#	0	0	1	0	#	0	0	#	0	0	#	#	0	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.928	0.993	1	105.33	952	738	0.61		6	6
0	0	1	0	0	0	#	0	0	#	#	#	#	#	0	0	0	0	#	#	0	#	#	100000000000000000000000000000000000000000000	0.903	0.990	1	95.92	997	741	0.57		21	22
#	0	#	#	#	0	0	#	#	#	0	#	#	#	0	#	0	#	0	#	#	#	#	000000000100000000000000000000000000000000000	0.442	0.922	1	178.91	915	744	0.30		17	126
0	0	0	#	0	0	#	#	#	#	0	#	#	#	0	#	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.493	0.932	2	178.07	915	744	0.43		17	71
#	#	0	#	0	#	0	0	#	#	#	#	#	#	#	0	0	#	0	#	0	#	#	000000000000000000000000000000000000010000000	0.362	0.903	1	177.41	965	745	0.35		2	139
0	#	0	0	0	#	0	0	#	#	#	#	#	#	0	#	0	#	0	0	#	0	#	000000000000000000000100000000000000000000000	0.411	0.915	1	183.55	959	746	0.48		4	57
0	#	0	0	0	#	0	0	#	#	#	#	#	0	0	#	#	0	0	0	#	0	#	000000000000000000000100000000000000000000000	0.416	0.916	1	181.04	959	746	0.52		4	46
0	#	0	#	#	0	0	#	#	#	0	0	0	#	#	0	#	0	0	#	#	#	#	010000000000000000000000000000000000000000000	0.398	0.912	1	184.54	882	747	0.43		1	57
1	1	0	0	#	#	#	0	#	#	0	#	0	#	#	0	#	#	0	#	0	0	#	000010000000000000000000000000001000000000000	0.812	0.979	1	130.74	993	750	0.48		22	28
1	#	0	0	0	0	#	#	0	0	#	#	#	0	0	#	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.851	0.984	1	166.27	1000	750	0.61		24	25
#	0	0	0	#	#	#	#	#	0	0	0	#	#	#	0	0	0	0	#	#	0	0	000000000000000000000000000000000000000100000	0.389	0.910	1	194.69	752	752	0.52		0	70
#	0	0	0	#	#	#	0	#	0	0	#	#	#	#	0	0	0	0	0	#	0	0	000000000000000000000000000000000000000100000	0.386	0.909	1	188.16	752	752	0.57		0	66
0	#	0	#	#	#	0	0	#	0	0	#	0	0	0	0	0	#	0	#	#	0	0	000000000000000000000000000000000010000000000	0.394	0.911	1	189.65	754	754	0.61		1	41
#	#	0	0	#	#	#	0	#	0	#	0	#	#	#	0	0	#	0	#	0	#	0	000010000000000000000000000000000000000000000	0.517	0.936	1	183.60	993	756	0.43		46	115
#	#	0	0	#	#	#	#	#	0	#	0	#	#	1	0	0	#	0	0	0	#	0	000010000000000000000000000000000000000000000	0.470	0.927	1	74.96	991	756	0.48		3	11
0	0	0	0	#	0	#	1	0	0	0	#	#	0	0	#	#	#	#	#	0	#	#	000000000000000000000000000000000001000000000	0.502	0.933	1	118.00	987	758	0.52		1	4
0	0	0	0	#	0	0	1	0	#	0	#	0	0	#	#	0	#	0	#	0	#	#	000000000000000000000000000000000001000000000	0.502	0.933	1	118.00	987	758	0.61		1	4
0	0	#	#	0	#	0	0	#	#	#	#	0	0	0	#	#	#	0	0	#	#	1	100000000000000000000000000000000000000000000	0.543	0.941	1	83.33	885	760	0.48		3	6
#	0	#	#	#	#	0	0	0	#	#	#	0	#	0	#	#	#	0	#	#	#	1	100000000000000000000000000000000000000000000	0.587	0.948	1	72.50	978	760	0.35		4	6
0	#	#	0	0	#	0	#	0	0	#	0	#	0	#	0	#	0	0	#	0	#	#	000000000000000000000000000000001000000000000	0.411	0.915	1	178.03	846	763	0.52		2	47
0	#	#	0	0	#	0	#	0	0	#	#	#	0	0	0	#	0	0	#	0	#	#	000000000000000000000000000000001000000000000	0.394	0.911	1	165.60	846	763	0.52		2	61
#	1	0	0	#	#	#	#	#	0	#	#	0	#	1	0	#	#	#	0	#	#	0	000010000000000000000000000000000000000000000	0.478	0.929	1	66.00	871	764	0.39		2	5
#	1	0	#	#	#	0	#	0	0	#	0	0	#	#	#	0	#	#	#	0	#	#	000010000000000000000000000000001000000000000	0.666	0.960	1	128.80	993	764	0.39		20	38
0	0	1	0	#	#	#	0	0	0	#	#	#	#	#	#	#	0	#	#	#	#	#	000000000100000000000000000000000000000000000	0.387	0.909	1	90.57	978	773	0.35		1	25
0	0	1	0	#	#	#	0	0	0	#	#	#	#	0	#	#	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.387	0.909	1	90.57	978	773	0.43		1	25
0	0	1	#	0	0	#	0	0	#	#	#	#	#	0	0	0	#	#	#	0	#	#	100000000000000000000000000000000000000000000	0.880	0.987	1	94.26	997	779	0.48		20	21
0	#	0	1	#	0	#	0	0	0	#	#	#	0	#	0	0	0	#	0	#	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	88.00	929	781	0.52		5	5
#	#	0	#	#	#	#	0	0	0	0	#	#	0	#	#	0	#	#	0	#	0	#	000000000000000000000000000000000000000001000	0.379	0.908	1	170.98	929	781	0.39		2	63
0	0	0	0	#	0	0	#	#	0	#	#	0	0	#	0	#	#	0	#	0	0	#	000000000000000000000001000000000000000000000	0.429	0.919	1	186.91	994	785	0.57		5	40
0	0	0	0	0	0	0	#	#	0	#	#	#	#	0	0	#	0	#	#	#	0	#	000000000000000000000001000000000000000000000	0.434	0.920	1	188.27	994	785	0.52		5	40
0	0	#	#	0	#	0	#	0	1	#	#	#	#	#	#	#	0	1	0	#	0	#	000000000000000000000000000000000000100001000	0.861	0.985	1	14.33	867	789	0.43		2	3
0	0	0	0	#	0	0	#	#	#	#	#	0	1	0	0	#	#	0	0	0	#	#	000000000000000000000000000000010000000000000	0.773	0.975	1	148.14	964	790	0.57		5	7
0	0	1	0	0	0	0	0	#	0	#	1	0	#	0	#	0	0	0	0	0	#	#	100000000001000000000000000000000000000000000	0.478	0.929	1	84.60	792	792	0.74		0	5
0	0	#	0	0	0	#	#	#	#	#	1	0	0	#	#	#	0	#	0	#	#	#	100000000000000000000000000000000000000000000	0.523	0.937	1	76.51	966	792	0.43		8	17
#	#	0	0	#	0	#	#	0	0	0	0	#	#	#	0	0	#	0	#	0	#	#	000010000000000000000000000000000000000000001	0.362	0.903	1	178.37	953	793	0.48		2	92
#	0	#	#	1	#	#	#	#	0	#	#	#	1	1	#	#	#	0	#	#	#	0	000010000000000000000000000000000000000000000	0.070	0.964	1	45.67	793	793	0.30		0	0
#	#	1	#	0	#	0	0	0	#	#	1	0	#	0	#	#	0	0	#	0	0	1	000000000000100000000000000000000000010000000	0.184	0.844	1	55.00	794	794	0.57		0	2
#	#	1	#	0	#	0	0	0	0	#	1	0	#	0	#	#	0	0	0	0	0	#	000000000000100000000000000000000000010000000	0.227	0.862	1	59.90	794	794	0.61		0	10
1	0	0	0	#	#	0	#	#	0	0	#	0	#	0	0	0	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.736	0.970	1	171.43	1000	800	0.57		17	25
1	0	0	0	#	#	#	0	#	0	#	#	0	0	0	0	#	0	0	#	#	#	#	000010000000000000000000000000000000000000000	0.894	0.989	1	167.50	1000	800	0.52		14	16
0	0	#	#	0	0	1	0	#	0	0	#	#	0	0	#	0	#	#	0	0	0	0	000000000000000000000000100000000000000000000	0.836	0.982	1	102.60	995	802	0.65		5	5
0	#	#	#	0	0	1	0	0	0	#	#	#	0	0	#	0	0	#	0	#	0	0	000000000000000000000000100000000000000000000	0.799	0.978	2	93.33	995	802	0.61		6	6
1	#	0	#	#	#	#	0	#	0	#	0	0	1	#	#	#	#	0	0	0	#	0	000010000000000000000000000000001000000000001	0.291	0.884	15	140.26	803	803	0.48		1	36
1	#	0	#	#	#	0	0	0	0	#	0	0	1	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000010000000000	0.308	0.889	1	145.72	914	803	0.74		1	18
#	#	0	#	0	0	0	#	0	0	#	#	0	#	1	#	#	#	#	0	#	1	#	000000000010000000000000000000000000000000000	0.478	0.929	1	67.20	807	807	0.43		1	5
0	0	1	0	0	0	#	0	0	#	0	#	#	#	0	0	0	#	#	#	0	#	#	100000000000000000000000000000000000000000000	0.960	0.996	1	107.51	997	809	0.57		11	11
0	0	1	#	0	0	#	0	0	0	#	#	#	#	0	0	#	#	0	0	0	#	#	100000000000000000000000000000000000000000000	0.964	0.996	1	89.47	966	809	0.57		12	12
0	#	0	0	0	#	0	0	#	#	#	#	#	0	0	#	#	0	#	#	#	0	#	000000000000000000000100000000000000000000000	0.398	0.912	1	157.69	959	813	0.43		3	51
#	1	#	#	#	#	0	1	#	#	#	0	0	#	0	1	1	#	#	#	#	#	#	000000000100000000000000000000000000000000000	0.100	1.000	1	12.00	814	814	0.35		0	0
#	#	#	#	#	0	0	0	#	#	0	#	#	1	#	0	#	0	#	0	0	#	0	000000000000000000000000000000000000000000001	0.337	0.897	1	150.84	815	815	0.43		1	28
#	#	#	#	#	0	0	0	#	#	0	0	#	1	#	0	#	0	#	0	0	0	0	000000000000000000000000000000000000000000001	0.332	0.896	1	151.85	815	815	0.52		1	26
0	#	#	0	0	0	0	0	#	#	0	#	#	1	#	0	0	#	0	0	0	0	0	000000000000000000000000000000001000000000000	0.535	0.939	1	132.07	895	819	0.65		4	11
#	1	0	0	0	0	#	#	#	#	0	0	#	1	#	#	#	#	0	#	0	0	#	000000000000000000000000000000001000000000000	0.569	0.945	1	124.39	950	819	0.48		13	17
1	0	0	#	0	0	#	0	#	0	#	1	#	#	#	0	0	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.799	0.978	1	111.50	1000	820	0.57		3	4
#	0	#	0	#	0	0	0	0	0	0	0	0	#	#	0	#	#	#	#	#	#	#	000000000000000000000000000000000010000000000	0.401	0.913	1	175.16	977	823	0.48		2	60
0	0	0	0	#	0	0	0	0	0	#	0	0	#	#	0	#	#	#	#	#	#	#	000000000000000000000000000000000010000000000	0.388	0.910	1	185.86	823	823	0.52		0	31
0	1	0	#	0	#	0	#	#	0	0	#	#	1	0	0	#	#	#	#	0	0	#	000000000000000000000000000000001000000000000	1.000	1.000	1	125.00	895	827	0.52		3	3
0	1	#	#	0	0	#	#	#	#	0	#	#	1	#	#	#	#	0	#	0	0	0	000000000000000000000000000000001000000000000	0.712	0.967	1	111.25	895	827	0.43		3	4
#	0	0	0	#	1	0	#	0	1	#	#	0	#	#	1	1	#	#	#	#	0	0	000000000000000000000000000000000000100000010	0.074	0.970	1	8.00	830	830	0.52		0	0
#	#	0	0	#	0	0	0	#	0	#	0	#	#	#	#	#	1	0	#	0	#	#	000000000000000000000000000000010000000000000	0.635	0.956	1	110.65	921	833	0.43		7	11
0	#	0	0	#	0	0	#	#	0	#	#	#	#	#	0	#	1	#	#	0	#	#	000000000000000000000000000000010000000000000	0.740	0.970	1	96.83	833	833	0.39		4	6
#	1	0	#	#	0	#	0	#	0	#	#	0	#	0	#	0	#	0	#	#	0	0	000010000000000000000000000000000000000000000	0.576	0.946	1	130.24	993	834	0.48		17	24
1	#	0	0	0	0	#	0	#	0	0	#	0	1	#	#	#	0	#	#	#	#	#	000010000000000000000000000000001000000000000	0.670	0.961	1	139.64	871	834	0.48		8	17
#	#	0	#	#	1	#	#	0	0	#	#	0	#	0	#	0	0	#	0	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	143.00	835	835	0.48		1	1
#	0	#	0	#	1	0	#	#	0	0	#	#	#	#	#	0	0	0	#	#	0	#	000000000000000000000000000000000000000000010	0.740	0.970	1	87.67	984	835	0.43		3	3
#	0	0	#	#	0	0	0	0	#	#	#	#	#	#	#	0	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.431	0.919	1	192.59	961	836	0.43		6	60
#	#	0	0	#	0	#	#	0	#	0	0	0	#	1	0	0	0	0	0	#	#	#	000000000000000000000000000000000000000000001	0.394	0.911	1	125.00	840	840	0.57		0	1
#	#	0	#	#	0	0	0	#	0	#	#	#	0	0	#	#	0	#	#	#	0	0	000000000000000000000000000000000000000001000	0.427	0.918	1	158.79	986	842	0.43		11	74
#	0	#	#	0	0	#	0	0	0	#	#	#	0	#	#	#	0	0	#	#	#	#	000000000000000000000000000000000000000001000	0.431	0.919	1	150.29	986	842	0.39		12	77
#	0	#	0	#	#	#	0	#	0	0	0	#	#	#	0	#	#	0	#	0	#	#	000000000000000000000000000000100000000000000	0.404	0.913	1	182.67	980	845	0.39		3	61
#	#	#	0	#	#	#	0	#	0	0	0	#	#	0	0	#	#	0	#	#	#	0	000000000000000000000000000000100000000000000	0.366	0.904	1	177.07	980	845	0.39		3	80
0	#	#	0	0	#	0	0	0	0	#	#	#	0	0	0	0	0	0	#	0	0	#	000000000000000000000000000000001000000000000	0.381	0.908	1	181.15	846	846	0.65		0	29
0	#	0	0	0	#	0	#	0	0	#	#	#	0	0	0	#	0	0	#	#	#	#	000000000000000000000000000000001000000000000	0.378	0.907	1	198.45	846	846	0.52		0	24
0	0	#	#	0	0	1	0	#	#	#	#	#	0	#	#	0	#	#	0	0	0	0	000000000000000000000000100000000000000100000	0.635	0.956	1	102.60	952	847	0.52		1	5
0	0	#	#	#	0	1	0	#	0	#	#	#	0	0	#	0	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.845	0.983	2	81.12	995	847	0.52		8	8
#	#	#	0	0	#	#	0	#	#	0	0	#	0	0	#	0	#	#	#	0	0	#	000000000000000001000000000000000000000000000	0.371	0.906	1	166.76	848	848	0.43		0	57
#	#	#	0	0	#	#	0	0	#	0	#	#	0	0	#	0	#	#	#	0	0	#	000000000000000001000000000000000000000000000	0.368	0.905	1	165.29	848	848	0.43		0	56
1	#	0	0	0	#	0	0	#	0	#	0	#	#	1	#	0	1	0	0	0	1	0	000010000000000000000000000000000000000000000	0.067	0.959	1	59.50	849	849	0.70		0	0
#	#	0	0	0	#	0	0	#	0	#	0	#	1	1	0	0	#	#	#	0	1	0	000010000000000000000000000000000000000000000	0.394	0.911	1	77.00	849	849	0.61		0	2
1	0	0	#	#	#	#	#	#	0	0	#	0	#	0	0	0	0	0	0	0	0	#	000010000000000000000000000000000000000000000	0.871	0.986	1	187.85	1000	851	0.61		11	13
#	0	0	0	0	0	#	0	#	0	#	1	#	#	#	0	0	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.485	0.930	1	111.86	1000	851	0.52		2	7
1	#	0	0	0	#	0	0	0	0	0	0	#	0	#	0	0	#	1	#	0	0	#	000000000000000000000000000000100000000000000	0.074	0.970	1	33.67	862	862	0.70		0	0
1	#	0	0	0	#	0	0	0	0	0	#	#	#	#	0	0	#	#	#	0	0	#	000000000000000000000000000000100000000000000	0.313	0.890	1	160.08	862	862	0.57		0	30
0	0	0	#	0	#	0	#	#	0	#	#	0	0	0	0	#	0	0	#	0	0	#	000000000000000000000001000000000000000000000	0.407	0.914	1	169.16	994	865	0.61		3	30
0	0	#	0	#	0	0	#	#	0	#	#	#	#	0	0	#	0	#	#	#	0	#	000000000000000000000001000000000000000000000	0.403	0.913	1	163.76	994	865	0.43		3	46
#	0	0	#	#	0	0	0	0	0	1	1	#	0	#	#	#	0	#	#	#	0	#	000000000000000000000000000000000000000001000	0.686	0.963	1	91.83	986	866	0.52		5	6
#	#	0	1	#	0	#	0	0	0	#	#	0	#	0	#	#	0	#	0	#	#	0	000000000000000000000000000000000000000001000	0.836	0.982	2	67.70	986	866	0.48		10	10
0	0	#	1	0	#	0	#	0	1	#	#	0	#	#	0	#	#	1	0	#	0	#	000000000000000000000000000000000000100001000	0.100	1.000	1	7.50	867	867	0.52		0	0
0	#	0	0	1	0	0	0	0	#	0	#	0	0	0	0	#	#	#	0	0	0	0	000000000000000000000000000000000000000000001	0.915	0.991	1	142.60	968	868	0.74		5	5
0	#	0	0	#	0	0	0	0	#	0	0	0	0	0	#	#	#	#	0	0	0	0	000000000000000000000000000000000000000000001	0.549	0.942	1	212.43	968	868	0.70		5	13
#	0	0	#	#	0	0	#	0	0	#	0	1	#	0	#	#	#	#	#	0	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	125.67	940	869	0.43		6	6
#	#	0	#	#	0	0	0	0	#	#	0	1	#	0	#	#	#	#	#	0	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	125.67	940	869	0.39		6	6
0	0	#	#	#	0	#	0	#	0	#	#	#	#	0	#	0	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.411	0.915	1	154.69	995	870	0.43		6	59
1	#	0	0	0	#	#	0	#	#	#	#	0	1	#	0	#	#	#	#	0	0	#	000010000000000000000000000000001000000000000	0.543	0.941	1	140.68	950	871	0.43		7	18
1	1	0	0	#	0	#	0	#	0	0	#	0	#	#	#	#	0	0	#	#	#	#	000010000000000000000000000000001000000000000	0.871	0.986	1	138.29	993	871	0.48		10	13
0	0	0	#	0	0	0	#	#	#	#	#	#	#	#	0	0	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.463	0.926	1	190.40	961	874	0.48		5	27
#	0	#	#	0	0	#	#	#	0	0	#	0	#	0	#	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.424	0.918	1	166.61	915	874	0.43		5	53
0	0	1	#	0	0	#	0	0	#	0	#	#	#	0	0	0	#	#	#	#	#	0	100000000000000000000000000000000000000000000	0.938	0.994	1	111.57	997	877	0.52		7	7
#	#	0	0	#	#	0	0	#	0	#	0	#	#	0	#	#	#	0	#	#	#	0	000010000000000000000000000000000000000000000	0.518	0.936	1	183.24	993	878	0.39		27	67
1	#	0	0	0	#	#	#	0	0	#	#	#	#	0	#	0	#	0	0	#	0	#	000010000000000000000000000000000000000000000	0.710	0.966	1	160.27	1000	878	0.48		24	29
#	0	#	#	0	0	0	#	0	0	#	1	#	#	0	#	#	#	#	#	#	0	0	000000000100000000000000000000000000000000000	0.382	0.908	1	77.69	969	881	0.43		2	15
#	#	0	#	0	0	0	#	#	0	#	#	0	0	#	0	0	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.417	0.916	1	185.39	961	881	0.52		4	35
#	0	#	#	0	0	0	#	0	#	#	0	#	0	#	#	0	0	#	#	#	0	0	010000000000000000000000000000000000000000000	0.394	0.911	1	170.92	882	882	0.48		0	37
#	0	0	#	#	0	#	#	#	0	#	#	0	#	#	0	0	0	0	#	#	#	#	010000000000000000000000000000000000000000000	0.386	0.909	1	189.97	882	882	0.39		0	48
#	#	0	0	#	0	#	#	#	0	#	#	#	#	#	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.751	0.972	1	98.50	921	883	0.43		9	11
#	0	1	0	0	0	#	0	0	#	#	#	#	#	0	0	0	#	0	0	0	#	#	100000000000000000000000000000000000000000000	0.915	0.991	1	100.00	927	885	0.57		5	5
0	0	1	#	0	0	#	0	#	0	#	#	#	#	0	0	#	0	#	#	0	#	#	100000000000000000000000000000000000000000000	0.850	0.984	1	82.85	997	885	0.48		10	11
0	0	0	#	#	0	1	0	#	0	#	0	0	0	#	1	1	#	#	#	0	0	#	000000000000000000000000100000000000000000000	0.071	0.967	1	23.50	887	887	0.61		0	0
#	#	1	0	#	#	0	0	0	1	1	#	#	#	#	#	1	0	#	#	#	#	0	100000000000000000000000000000000000100000000	0.080	0.978	1	16.00	889	889	0.43		0	0
0	#	#	0	0	#	0	0	0	1	1	#	#	0	#	#	#	0	0	#	0	#	#	000000000000000000000000000000000000100000000	0.635	0.956	1	43.00	988	889	0.52		1	1
#	0	1	1	#	0	0	#	0	0	#	1	#	#	#	1	0	#	0	0	0	#	#	100000000000000000000000000000000000000000000	0.635	0.956	1	32.00	920	890	0.57		1	1
0	1	#	#	0	#	0	#	#	#	0	#	#	1	0	0	0	#	0	#	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	113.00	895	895	0.57		1	1
#	1	0	0	0	#	0	#	#	0	0	#	#	1	0	0	#	0	#	0	0	#	0	000000000000000000000000000000001000000000000	0.594	0.949	1	139.86	895	895	0.61		6	7
#	#	0	0	0	#	#	0	0	0	1	#	#	#	#	0	#	0	0	0	#	0	1	000000000000000000000000000010000000000001000	0.053	0.938	1	90.00	899	899	0.57		0	0
#	0	0	#	#	0	#	0	0	#	#	#	0	0	0	#	0	0	0	#	0	0	#	000000000000000000000000000000000000000001000	0.400	0.913	1	187.50	931	899	0.57		2	32
#	#	0	0	#	#	#	0	0	#	1	#	#	0	#	0	#	0	#	#	0	#	#	000000000000000000000000000000000000100000000	0.445	0.922	1	140.00	988	901	0.39		1	4
#	#	0	0	#	0	#	0	#	#	#	#	#	0	0	0	0	#	0	0	#	0	#	000000000000000000100000000000000000000000000	0.360	0.903	1	189.12	902	902	0.48		0	27
#	#	0	0	#	0	0	0	#	0	#	#	#	0	0	0	0	#	0	0	0	0	#	000000000000000000100000000000000000000000000	0.359	0.903	1	190.92	902	902	0.61		0	26
0	#	0	#	0	#	#	0	0	#	#	0	#	0	#	#	#	0	0	#	#	#	#	000000000000000000000000000000000000001000000	0.450	0.923	1	168.34	940	903	0.39		4	22
0	0	0	#	#	0	#	0	0	#	1	#	#	0	0	1	#	0	#	#	0	0	#	000000000000000000000000000000000000000001000	0.635	0.956	1	37.00	931	906	0.57		1	1
#	1	0	0	0	0	#	0	0	#	#	#	0	0	#	#	#	#	0	#	0	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	142.67	993	908	0.57		3	3
1	1	0	0	0	0	#	0	0	#	#	#	0	0	#	0	#	#	0	0	0	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	142.67	993	908	0.70		3	3
#	0	0	#	#	0	0	#	#	0	#	#	#	#	#	#	0	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.423	0.917	1	187.69	961	915	0.39		3	35
0	0	0	#	0	0	#	0	0	#	0	#	#	#	0	#	0	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.427	0.919	1	182.94	915	915	0.52		2	18
#	#	#	#	#	#	#	0	#	#	0	0	#	#	0	#	#	0	#	#	0	#	#	000000000000000000000000000000100000000000000	0.357	0.902	1	164.72	980	918	0.26		1	50
#	#	0	#	#	0	#	0	#	0	0	#	#	#	#	#	#	#	0	#	#	#	0	000000000000000000000000000000100000000000000	0.349	0.900	1	170.81	980	918	0.30		1	57
0	0	#	0	0	0	#	#	1	0	#	#	0	#	0	0	#	0	#	0	0	0	#	100000000000000000000000000000000000000000000	0.394	0.911	1	177.00	919	919	0.61		0	1
#	#	0	0	#	#	0	#	0	0	#	#	#	#	#	0	#	1	0	#	0	#	#	000000000000000000000000000000010000000000000	0.696	0.964	1	108.20	921	921	0.39		4	5
