Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0.378;0.991	0.206;0.598	0.026;0.276	-0.014;0.456	#	-0.211;0.505	0.259;0.707	-0.243;0.257	#	#	0.236;0.873	-0.245;0.245	-0.149;0.151	0.619;0.979	0.940;1.064	0.514;0.822	000001	0.062	0.933	1	82.05	49550	49550	0.76		0	0
-0.073;0.417	#	0.361;0.686	#	#	-0.054;0.326	#	#	-0.128;0.378	#	0.033;0.493	#	#	#	#	#	#	000001	0.053	0.745	1	138.90	49944	49550	0.29		4	17
#	#	#	#	#	#	#	#	0.046;0.366	#	#	#	#	#	0.612;0.886	-0.287;0.831	#	000010	0.056	0.750	1	166.43	49905	49551	0.18		12	52
#	0.049;0.439	0.090;0.666	0.591;0.851	0.226;0.656	#	-0.118;0.468	#	#	-0.195;0.391	#	#	#	0.082;0.763	#	#	0.003;0.400	000010	0.022	0.854	1	72.52	49551	49551	0.47		0	0
#	#	#	0.020;0.518	#	#	0.027;1.013	#	#	-0.193;0.495	#	#	#	#	0.812;0.910	0.303;0.788	#	001000	0.017	0.667	1	133.00	49552	49552	0.29		0	1
0.029;0.096	-0.531;0.223	#	#	0.023;0.423	-0.095;0.245	#	#	-0.057;0.313	#	0.079;0.309	#	0.044;0.554	#	#	0.360;0.927	0.579;0.669	001000	0.162	0.833	1	247.50	49811	49552	0.53		1	2
-0.078;0.302	-0.016;0.254	-0.016;0.444	0.100;0.522	#	0.228;0.548	0.300;0.770	-0.230;0.230	0.456;0.906	0.336;0.636	#	-0.125;0.367	0.520;0.930	0.055;0.425	#	#	0.096;0.394	100000	0.100	1.000	1	53.67	49553	49553	0.76		0	0
#	#	-0.105;0.205	-0.170;0.264	-0.073;0.570	#	-0.144;0.279	0.326;1.353	#	#	#	#	#	-0.547;0.229	0.470;0.845	#	0.388;1.000	000100	0.115	0.805	1	185.86	49959	49554	0.47		36	95
-0.178;0.925	#	-0.103;0.304	-0.063;0.387	#	#	#	#	-0.517;0.129	#	#	0.330;0.842	-0.187;0.193	#	#	#	#	000100	0.112	0.803	1	200.44	49959	49554	0.35		40	106
#	0.067;0.357	0.147;0.537	#	#	0.293;0.985	#	-0.057;0.443	#	0.461;0.881	#	0.392;0.803	0.200;0.910	0.110;0.807	0.658;0.958	#	#	000001	0.075	0.967	1	165.00	49557	49557	0.53		0	0
0.460;0.830	0.692;1.052	#	#	#	0.233;0.653	0.209;0.469	0.217;0.547	0.343;0.763	0.015;0.554	#	#	0.143;0.493	0.133;0.553	-0.056;0.374	#	0.205;0.463	001000	0.058	0.914	1	102.00	49558	49558	0.65		0	0
#	#	0.520;1.020	0.088;0.518	#	#	#	#	#	-0.032;0.562	0.029;0.309	#	0.113;0.453	#	#	#	#	001000	0.017	0.667	1	155.50	49558	49558	0.29		0	2
#	-0.212;0.218	0.250;0.678	#	#	#	0.497;0.757	#	#	0.154;0.963	#	#	0.037;0.671	0.296;0.616	-0.081;0.249	-0.539;0.190	#	000001	0.100	1.000	1	64.67	49559	49559	0.47		0	0
0.030;0.520	#	0.218;1.030	0.344;0.834	0.212;0.582	0.049;0.549	#	-0.145;0.145	0.234;0.554	0.683;0.927	0.664;1.104	0.005;0.427	0.401;0.671	0.296;0.616	#	#	0.091;0.527	000001	0.100	1.000	1	64.67	49559	49559	0.76		0	0
-0.058;0.332	#	#	-0.059;0.311	-0.076;0.344	-0.089;0.301	-0.109;0.341	0.193;0.613	-0.095;0.235	-0.160;0.310	-0.054;0.366	0.214;0.686	-0.130;0.330	0.126;0.446	0.274;0.704	0.268;0.594	0.263;0.620	000110	0.022	0.682	1	224.99	49560	49560	0.88		1	11
#	#	0.090;0.343	#	#	#	0.008;0.468	#	#	#	-0.069;0.241	0.138;0.638	#	#	#	-0.287;0.786	#	000010	0.071	0.767	1	207.11	49975	49561	0.29		17	58
#	#	#	-0.067;0.203	#	-0.227;0.263	#	-0.658;0.287	0.043;0.353	#	#	#	#	#	#	#	#	000010	0.178	0.842	1	196.41	49975	49561	0.24		10	20
#	#	#	0.145;0.161	#	#	#	#	0.163;0.473	0.855;1.145	0.755;1.245	#	-0.155;0.275	#	-0.200;0.200	0.292;0.658	-0.223;0.223	010000	0.100	1.000	1	35.67	49562	49562	0.47		0	0
-0.169;0.135	#	#	-0.145;0.145	0.800;1.200	0.676;0.976	#	-0.291;0.571	0.163;0.473	0.855;1.145	0.755;1.245	-0.133;0.133	-0.155;0.275	0.173;0.523	-0.200;0.200	#	-0.223;0.223	010000	0.100	1.000	1	35.50	49562	49562	0.76		0	0
-0.193;0.207	-0.251;0.228	0.227;0.597	0.173;0.349	-0.090;0.220	#	-0.141;0.249	0.444;0.894	-0.121;0.149	-0.124;0.166	-0.159;0.251	0.333;0.775	-0.183;0.207	#	0.001;0.854	#	0.506;0.794	010000	0.100	1.000	1	126.83	49563	49563	0.82		0	0
#	#	0.042;0.810	-0.191;0.374	-0.008;0.541	#	-0.129;-0.058	0.165;0.493	0.374;0.713	#	-0.236;0.298	0.024;0.446	#	#	0.132;0.412	-0.141;0.334	#	000001	0.100	1.000	1	166.00	49564	49564	0.59		0	0
#	#	#	0.020;0.374	-0.008;0.541	#	#	#	0.405;0.713	0.322;0.884	#	#	0.386;0.766	#	0.063;0.439	-0.332;0.334	#	000001	0.017	0.667	1	72.00	49564	49564	0.41		0	1
-0.136;0.643	-0.068;0.049	-0.078;0.242	#	#	#	#	0.163;0.365	#	-0.378;0.430	#	-0.003;0.579	-0.104;0.186	0.040;0.415	#	#	0.003;0.459	000010	0.162	0.833	1	178.50	49716	49566	0.53		2	4
#	#	#	-0.445;0.223	-0.574;-0.065	#	-0.172;0.468	#	0.043;0.380	#	#	#	#	-0.077;0.390	#	#	#	000010	0.010	0.795	1	174.20	49566	49566	0.29		0	0
0.020;0.280	-0.157;0.253	0.556;0.966	0.820;1.180	0.385;0.755	0.532;0.910	-0.129;0.241	0.596;0.608	-0.217;0.273	0.324;0.614	-0.086;0.294	0.348;0.820	#	-0.437;0.228	0.487;0.937	0.636;0.993	0.194;0.591	100010	0.100	1.000	1	56.30	49569	49569	0.94		0	0
0.020;0.280	-0.157;0.125	0.556;0.966	0.820;1.607	0.385;0.755	0.532;0.910	-0.129;0.241	0.596;1.026	-0.217;0.273	0.324;0.614	-0.103;0.294	0.348;0.820	#	-0.437;0.228	0.487;0.937	0.636;0.993	0.194;0.591	100010	0.100	1.000	1	56.30	49569	49569	0.94		0	0
#	0.450;0.860	0.445;0.695	0.501;0.791	0.775;1.225	0.569;0.959	0.775;1.225	0.150;0.273	#	0.579;0.829	#	#	0.376;0.743	#	0.344;0.794	#	0.625;1.051	010000	0.100	1.000	1	34.10	49573	49573	0.65		0	0
0.800;1.200	0.450;0.860	#	#	0.775;1.225	#	0.775;1.228	#	#	#	0.760;1.240	0.600;1.023	0.106;0.743	0.292;0.652	0.344;0.794	0.225;0.522	0.625;1.051	010000	0.100	1.000	1	30.04	49573	49573	0.65		0	0
-0.692;0.323	#	0.139;0.509	0.141;0.561	#	0.356;0.970	#	#	#	#	-0.225;1.023	#	0.176;0.656	-0.175;0.215	-0.366;0.544	#	#	010000	0.419	0.917	1	153.25	49942	49576	0.47		3	4
#	-0.225;0.315	#	-0.144;0.252	#	#	-0.230;0.190	#	-0.169;0.175	-0.207;0.434	#	-0.128;0.182	#	#	-0.101;0.369	#	-0.208;0.376	010000	0.524	0.938	1	197.60	49996	49577	0.47		13	16
#	0.256;0.516	#	-0.146;0.648	#	#	#	#	#	#	#	#	0.065;0.267	#	-0.061;0.473	0.128;0.831	#	000010	0.056	0.750	1	190.40	49941	49580	0.29		3	10
#	#	0.247;0.343	#	-0.110;0.693	#	#	#	#	0.046;0.376	#	#	#	#	#	0.128;0.831	#	000010	0.117	0.807	1	192.13	49918	49580	0.24		8	19
0.118;0.855	0.076;0.516	#	-0.082;0.228	-0.023;0.237	#	-0.121;0.369	#	-0.170;0.300	#	0.015;0.325	0.107;0.481	-0.112;0.268	#	#	0.229;0.624	#	001100	0.036	0.717	1	238.90	49974	49581	0.59		1	10
0.266;0.855	0.076;0.516	-0.011;0.259	-0.082;0.228	-0.102;0.237	-0.099;0.281	#	#	#	#	0.015;0.325	0.107;0.481	-0.112;0.268	-0.154;0.256	0.378;0.870	0.229;0.624	0.093;0.435	001100	1.000	1.000	1	153.00	49974	49581	0.76		1	1
#	#	#	-0.074;0.297	-0.212;0.570	#	#	0.326;1.353	#	#	#	0.330;0.802	#	#	#	#	#	000100	0.071	0.768	1	206.39	49959	49583	0.24		52	186
#	#	-0.103;0.304	-0.083;0.232	#	#	#	#	-0.517;0.129	-0.136;0.499	#	#	#	-0.210;0.161	0.264;0.845	#	#	000100	0.148	0.826	1	198.51	49959	49583	0.35		38	90
#	#	#	#	#	0.106;0.256	-0.142;0.148	#	#	#	#	0.635;1.422	#	#	#	0.394;1.099	0.715;1.082	100000	0.123	0.811	1	166.13	49927	49584	0.29		7	15
#	0.226;0.656	-0.022;0.414	#	#	#	#	#	-0.187;0.362	#	0.018;0.518	#	-0.511;0.262	0.011;0.763	-0.061;0.338	0.191;0.686	#	000010	0.056	0.750	1	216.50	49816	49585	0.47		1	4
#	0.045;0.647	0.409;0.669	#	#	0.009;0.513	#	#	0.224;0.494	0.296;0.566	0.441;0.555	0.155;0.411	#	#	-0.043;0.512	#	0.230;0.478	010000	0.100	1.000	1	147.51	49587	49587	0.53		0	0
-0.034;0.396	0.384;0.654	0.300;0.580	0.207;0.557	0.321;0.601	-0.023;0.317	0.166;0.496	0.363;0.783	0.396;0.686	0.192;0.602	0.275;0.625	-0.009;0.453	0.332;0.662	0.329;0.769	-0.156;0.194	0.352;0.738	0.333;0.611	001010	1.000	1.000	1	105.00	49589	49589	1.00		1	1
0.318;0.788	0.693;0.983	#	0.198;0.688	0.221;0.898	0.035;0.495	-0.170;0.320	0.470;0.820	#	0.035;0.515	0.711;1.021	0.058;0.383	#	-0.164;0.246	#	#	#	000010	0.100	1.000	1	71.00	49593	49593	0.65		0	0
#	0.693;0.983	0.090;0.470	#	#	0.035;0.495	-0.170;0.320	#	0.116;0.321	#	0.711;1.021	#	0.118;0.518	-0.164;0.246	#	0.676;1.151	0.218;0.655	000010	0.100	1.000	1	58.30	49593	49593	0.59		0	0
-0.188;0.412	-0.134;0.394	#	-0.066;0.264	-0.108;0.162	0.063;0.403	-0.176;0.204	0.696;0.996	0.136;0.436	0.062;0.392	-0.131;0.169	0.413;1.106	0.191;0.691	0.619;0.959	#	0.650;1.085	0.581;1.028	001100	0.100	1.000	1	99.04	49594	49594	0.88		0	0
-0.281;0.235	-0.434;0.315	#	#	#	#	-0.042;0.238	-0.141;0.571	#	0.108;0.463	0.198;0.648	#	#	#	-0.185;0.175	-0.233;0.129	-0.179;0.124	010000	1.000	1.000	1	112.00	49955	49595	0.53		4	4
#	-0.434;0.315	#	#	0.130;0.620	#	#	#	0.281;0.731	#	#	-0.206;0.206	#	-0.200;0.230	-0.175;0.388	-0.237;0.233	-0.077;0.124	010000	1.000	1.000	1	75.00	49702	49595	0.47		1	1
#	0.339;0.864	0.172;0.662	0.015;0.515	0.061;0.461	#	#	#	#	#	0.294;0.654	#	#	#	0.421;0.821	#	0.379;0.818	000001	0.017	0.667	1	166.00	49596	49596	0.41		0	2
#	#	#	#	#	0.209;0.469	#	0.343;0.750	#	0.311;0.698	#	#	0.780;1.145	#	-0.030;0.698	0.538;0.835	0.441;0.816	000001	0.017	0.667	1	43.00	49596	49596	0.41		0	1
-0.178;0.696	#	#	-0.170;0.657	0.021;0.443	#	#	0.326;1.162	0.226;0.536	#	#	#	-0.220;0.219	-0.460;0.229	#	#	0.258;0.774	000100	0.070	0.767	1	177.40	49961	49597	0.47		3	10
-0.092;0.696	#	#	#	#	#	-0.144;0.686	#	#	#	#	0.330;0.842	-0.144;0.219	#	#	#	#	000100	0.066	0.763	1	203.11	49961	49597	0.24		49	179
#	0.049;0.521	#	-0.146;0.856	0.120;0.550	-0.027;0.383	0.008;0.468	-0.658;0.287	#	#	#	-0.100;0.155	#	#	#	#	#	000010	0.017	0.667	1	217.00	49598	49598	0.41		0	1
#	#	#	#	#	#	#	0.403;0.703	#	#	0.292;0.542	#	-0.150;0.379	#	#	#	#	000001	0.103	0.796	1	150.37	49981	49599	0.18		7	18
#	#	#	#	#	#	#	#	#	#	0.305;0.888	#	-0.051;0.566	0.010;0.546	#	#	0.231;0.598	000001	0.120	0.809	1	141.07	49987	49599	0.24		15	34
-0.101;0.235	-0.434;0.315	#	#	#	#	-0.230;0.272	-0.210;0.209	#	#	#	-0.182;0.128	-0.190;0.190	#	#	-0.237;0.367	#	010000	0.614	0.952	1	198.96	49996	49601	0.41		12	14
#	0.400;0.820	0.666;0.976	#	#	0.175;0.625	0.173;0.603	#	#	#	#	0.269;0.672	#	0.206;0.620	0.089;0.539	#	#	000001	1.000	1.000	1	104.67	49897	49602	0.41		3	3
-0.136;0.643	-0.039;0.439	#	#	-0.110;0.693	#	#	#	#	#	#	0.519;0.804	0.065;0.549	#	#	0.456;0.491	0.484;0.920	000010	0.017	0.667	1	194.33	49603	49603	0.41		0	3
#	#	0.247;0.343	-0.015;0.395	#	0.112;0.392	#	#	-0.148;0.513	0.046;0.376	#	0.475;0.848	#	#	0.412;0.822	0.128;0.786	#	000010	0.017	0.667	1	159.00	49603	49603	0.47		0	1
#	0.326;0.826	#	#	#	0.005;0.345	#	#	#	0.054;0.374	#	0.324;0.570	#	#	0.385;0.645	0.113;0.487	0.391;0.659	000100	1.000	1.000	1	192.00	49961	49605	0.41		1	1
#	0.326;0.826	#	#	#	0.005;0.345	#	#	#	#	#	#	#	#	0.385;0.645	0.113;0.487	0.659;0.678	000100	0.006	0.755	1	131.59	49605	49605	0.29		0	0
0.026;0.406	#	0.394;0.625	0.619;0.919	-0.339;0.912	#	#	#	#	0.437;0.827	-0.047;0.224	0.036;0.478	#	#	0.008;0.370	#	#	000001	0.100	1.000	1	88.83	49607	49607	0.47		0	0
0.022;0.322	0.030;0.739	-0.067;0.313	0.071;0.371	#	0.294;0.584	#	0.578;1.058	0.044;0.514	#	-0.113;0.207	0.692;1.122	-0.129;0.141	#	0.563;1.033	0.662;1.397	0.616;1.002	100001	0.100	1.000	1	150.00	49608	49608	0.76		0	0
-0.069;0.271	0.078;0.378	-0.078;0.322	0.045;0.515	0.061;0.541	0.417;0.787	-0.188;0.272	0.127;0.447	0.302;0.582	0.259;0.579	-0.142;0.248	0.367;0.691	-0.113;0.347	-0.151;0.269	0.211;0.511	0.389;0.716	0.411;0.728	100000	1.000	1.000	1	140.00	49609	49609	1.00		1	1
-0.176;0.224	-0.053;0.257	#	-0.445;0.157	-0.110;0.693	#	#	0.163;0.365	0.042;0.362	-0.036;0.741	0.034;0.394	0.067;0.460	#	0.082;0.415	-0.094;0.326	#	-0.282;0.400	000010	1.000	1.000	1	217.00	49842	49610	0.71		2	2
-0.210;0.235	-0.132;0.315	#	#	#	#	#	#	-0.144;0.156	#	#	#	-0.214;0.147	-0.200;0.230	-0.175;0.175	#	-0.164;0.124	010000	0.712	0.967	1	201.90	49996	49611	0.41		9	10
-0.210;0.235	-0.132;0.315	#	#	#	#	#	-0.210;0.209	#	#	#	-0.022;0.273	#	-0.200;0.230	#	#	#	010000	0.810	0.979	1	184.43	49996	49611	0.29		15	16
#	#	#	#	#	#	#	#	#	#	#	#	0.370;0.697	#	#	0.281;0.721	0.317;0.753	000001	0.123	0.811	1	154.61	49995	49613	0.18		17	37
#	0.162;0.864	#	#	0.147;0.880	#	#	#	#	0.311;0.966	#	#	#	#	-0.030;0.698	#	0.441;0.818	000001	0.148	0.826	1	140.57	49987	49613	0.29		12	23
#	#	-0.234;0.302	#	-0.416;0.137	#	0.166;0.332	#	#	#	#	#	#	#	-0.180;0.670	-0.090;0.611	#	010000	0.032	0.708	1	172.60	49881	49614	0.29		2	12
#	#	#	#	#	#	#	#	#	#	-0.210;0.471	#	#	#	-0.043;0.590	#	#	010000	0.041	0.727	1	197.97	49996	49614	0.12		44	203
#	-0.067;0.357	-0.011;0.439	#	#	#	#	-0.057;0.443	#	0.380;0.881	#	0.151;0.731	#	-0.011;0.419	0.658;0.958	#	#	000001	1.000	1.000	1	109.00	49844	49615	0.41		1	1
-0.663;0.562	0.067;0.273	#	#	0.024;0.334	0.293;0.985	#	#	#	0.461;0.689	#	#	0.175;0.910	#	#	#	#	000001	0.017	0.667	1	141.33	49615	49615	0.35		0	3
-0.590;0.191	#	-0.103;0.304	#	#	-0.198;0.047	-0.144;0.326	0.326;1.162	-0.517;0.129	-0.136;0.154	#	0.330;0.802	0.029;0.104	#	0.339;0.845	0.325;0.602	#	000100	0.565	0.944	1	224.50	49883	49616	0.65		5	6
-0.164;0.338	-0.493;0.534	-0.031;0.270	#	#	#	#	#	#	0.052;0.562	0.112;0.309	#	0.118;0.892	0.133;0.566	#	0.407;1.194	0.024;0.813	001000	0.246	0.869	1	251.88	49898	49618	0.53		9	14
0.005;0.698	#	#	#	#	#	#	#	0.639;1.089	0.578;0.773	0.327;0.875	0.254;0.568	#	-0.069;1.052	#	0.305;0.691	#	000001	0.100	1.000	1	116.00	49619	49619	0.41		0	0
#	0.334;1.009	0.286;0.616	0.317;0.665	#	0.445;1.195	0.512;0.820	#	#	#	0.435;0.888	0.303;0.731	0.095;0.739	#	0.364;0.754	#	0.071;0.727	000001	1.000	1.000	1	121.00	49995	49619	0.59		1	1
#	0.438;0.770	#	0.150;0.640	-0.175;0.225	#	#	0.641;0.931	#	#	#	#	#	#	#	#	#	100000	0.100	1.000	1	107.50	49624	49624	0.24		0	0
#	0.370;0.770	#	#	#	-0.213;0.583	#	0.641;1.052	#	#	#	0.860;1.098	#	-0.051;0.199	0.326;1.346	#	#	100000	0.100	1.000	1	86.50	49624	49624	0.35		0	0
#	-0.103;0.256	-0.103;0.304	#	-0.092;0.188	-0.198;0.091	-0.144;0.161	#	-0.517;0.129	#	0.011;0.301	#	#	-0.021;0.161	0.349;0.856	#	0.501;0.888	000100	0.291	0.884	1	215.32	49959	49625	0.59		20	33
#	0.006;0.337	-0.103;0.304	#	-0.161;0.570	-0.418;0.047	#	0.326;1.162	#	-0.136;0.154	#	0.330;0.802	-0.185;0.215	#	0.513;0.873	#	#	000100	0.231	0.864	1	210.79	49899	49625	0.53		12	22
#	-0.007;0.413	-0.143;0.270	#	#	#	#	#	#	0.052;0.562	#	0.075;0.863	#	0.133;0.553	#	#	-0.062;0.849	001000	0.057	0.751	2	195.80	49991	49626	0.35		19	67
#	#	-0.220;0.515	#	#	-0.154;0.337	0.042;0.612	0.376;0.777	0.243;0.673	#	#	#	0.118;0.917	#	#	0.407;1.194	#	001000	0.115	0.806	1	200.42	49924	49626	0.41		7	18
#	#	0.596;1.017	0.610;0.930	#	0.482;0.877	-0.210;0.230	#	0.037;0.356	#	-0.202;0.208	0.387;0.810	-0.063;0.427	#	#	#	0.252;0.609	100001	0.100	1.000	1	59.75	49627	49627	0.53		0	0
#	-0.436;0.173	#	0.610;0.930	#	0.482;0.877	-0.210;0.230	0.661;1.161	0.076;0.356	0.408;0.871	#	0.387;0.810	-0.063;0.427	#	0.277;0.537	0.764;1.180	#	100001	0.100	1.000	1	70.00	49627	49627	0.65		0	0
#	#	-0.031;0.270	0.156;0.426	#	-0.154;0.337	#	0.376;0.777	0.255;0.715	#	0.097;0.309	#	0.083;0.917	0.133;0.553	#	0.407;1.194	-0.062;0.813	001000	0.162	0.833	1	288.50	49629	49629	0.59		1	2
0.479;0.830	#	#	#	0.092;0.532	#	0.209;0.469	#	#	0.052;0.562	0.097;0.309	0.075;0.863	#	0.133;0.553	#	-0.024;1.194	#	001000	1.000	1.000	1	172.00	49629	49629	0.47		1	1
#	#	#	#	-0.164;0.598	#	#	0.552;0.975	-0.167;0.183	#	-0.227;0.263	#	-0.070;0.031	#	#	#	#	100000	0.134	0.818	1	168.00	49963	49630	0.29		15	32
#	#	#	#	#	#	#	#	#	#	0.125;0.445	#	#	-0.057;0.333	-0.422;0.370	#	#	000001	0.100	0.794	1	169.63	49966	49631	0.18		11	30
0.271;0.531	#	-0.179;0.426	0.150;0.640	#	#	-0.008;0.492	#	#	#	#	0.635;1.122	-0.057;0.423	#	0.241;0.521	0.587;1.012	#	100000	0.029	0.857	1	181.91	49632	49632	0.47		0	0
#	#	-0.179;0.426	#	-0.164;0.199	0.106;0.256	-0.008;0.492	0.437;1.695	#	#	#	0.635;1.422	#	#	#	#	#	100000	0.105	0.798	1	184.04	49976	49632	0.35		7	19
#	#	-0.175;0.304	-0.074;0.232	#	#	#	0.326;1.353	#	0.385;0.745	#	0.330;1.190	#	#	-0.227;0.845	#	#	000100	0.030	0.705	1	141.46	49660	49633	0.35		1	13
#	#	#	-0.074;0.297	-0.212;0.570	0.328;0.708	-0.137;0.326	0.326;1.353	#	#	#	#	#	#	#	#	#	000100	0.036	0.717	1	130.54	49935	49633	0.29		2	23
#	-0.099;0.161	#	0.870;1.130	0.825;1.175	#	0.129;0.599	0.625;1.035	#	0.755;1.245	#	0.022;0.424	-0.171;0.053	0.447;0.917	#	#	#	010000	0.100	1.000	1	35.00	49637	49637	0.53		0	0
#	#	0.830;1.170	0.870;1.130	0.750;1.250	0.790;1.210	#	0.625;1.432	#	#	0.444;0.814	0.022;0.424	#	0.427;0.897	#	0.588;0.885	0.192;0.579	010000	0.100	1.000	1	34.51	49637	49637	0.59		0	0
-0.000;0.310	#	-0.167;0.204	0.020;0.692	#	-0.306;0.419	#	#	0.016;0.313	0.015;0.562	0.079;0.353	#	#	#	#	0.360;1.042	0.442;0.710	001000	0.117	0.807	1	251.00	49962	49642	0.53		11	25
#	-0.531;0.346	#	#	0.023;0.423	#	0.027;0.663	#	-0.057;0.788	#	#	#	0.044;0.917	0.068;0.437	#	0.702;0.949	#	001000	0.043	0.731	1	159.11	49755	49642	0.41		3	13
-0.210;0.188	-0.102;0.168	#	-0.085;0.595	#	0.510;0.790	-0.210;0.270	#	#	-0.091;0.986	#	0.433;0.767	#	#	#	0.128;0.837	#	000010	0.056	0.750	1	101.00	49652	49643	0.47		1	4
#	#	-0.117;0.133	#	-0.175;0.693	#	#	#	0.488;0.585	#	#	#	#	#	0.492;0.872	#	0.392;0.838	000010	0.017	0.667	1	129.00	49643	49643	0.29		0	4
0.682;1.125	#	#	0.301;0.310	#	-0.213;0.338	#	#	#	#	-0.229;0.263	0.213;0.675	-0.070;0.158	#	0.164;0.544	0.422;1.012	#	100000	0.100	1.000	1	108.67	49644	49644	0.47		0	0
0.667;1.019	-0.160;0.190	0.777;1.077	0.076;0.640	-0.206;0.284	#	-0.192;0.311	0.475;0.975	#	0.010;0.320	-0.227;0.231	#	-0.132;0.290	0.139;0.449	#	#	0.409;0.947	100000	0.100	1.000	1	66.60	49644	49644	0.71		0	0
-0.164;0.338	-0.493;0.534	-0.031;0.270	-0.086;0.334	#	#	#	#	#	0.052;0.562	0.112;0.309	#	0.118;0.892	0.133;0.566	#	0.407;1.194	0.024;0.813	001000	0.308	0.889	1	263.86	49898	49645	0.59		8	12
#	0.488;0.820	#	0.394;0.794	#	0.056;0.306	0.597;1.044	#	0.158;0.339	0.138;0.568	#	-0.002;1.047	0.169;0.576	-0.143;0.348	#	0.144;1.145	#	000001	0.100	1.000	1	122.27	49646	49646	0.59		0	0
#	0.488;0.791	0.286;0.867	#	0.406;0.896	#	#	0.101;0.371	#	#	#	#	0.100;0.560	#	#	0.230;0.599	0.178;0.664	000001	0.017	0.667	1	124.00	49646	49646	0.41		0	1
#	#	0.246;0.676	#	#	#	-0.027;0.303	#	#	0.189;0.759	-0.055;0.285	#	-0.179;0.181	#	0.141;0.914	#	#	000001	0.045	0.733	1	100.00	49735	49647	0.35		1	5
-0.179;0.291	-0.127;0.193	-0.115;0.255	-0.098;0.222	-0.177;0.253	-0.125;0.175	-0.105;0.205	0.320;0.810	-0.091;0.159	-0.211;0.279	-0.193;0.287	0.396;0.868	-0.095;0.155	-0.159;0.201	#	0.395;0.870	0.538;0.786	001100	0.054	0.747	1	220.59	49650	49650	0.94		1	33
#	-0.100;0.170	-0.218;0.288	-0.145;0.595	-0.135;0.135	#	#	-0.141;0.209	-0.667;0.146	#	#	#	#	-0.146;0.230	#	-0.237;0.043	-0.128;0.124	010000	0.565	0.944	1	204.17	49996	49651	0.53		5	6
-0.281;0.268	-0.215;0.285	#	#	#	#	-0.230;0.272	#	-0.667;0.156	#	#	-0.072;0.233	-0.230;0.147	-0.200;0.227	-0.175;0.175	#	-0.179;0.124	010000	0.653	0.958	1	217.50	49996	49651	0.53		7	8
#	#	#	0.237;0.242	#	0.449;0.699	-0.168;0.272	0.431;0.781	#	0.711;0.961	#	0.388;0.673	0.691;1.061	#	0.319;0.589	#	#	000010	0.100	1.000	1	61.80	49652	49652	0.47		0	0
-0.079;0.408	-0.122;0.248	-0.132;0.319	-0.083;0.237	#	#	-0.168;0.272	0.431;0.781	#	0.711;1.109	#	#	#	0.585;1.065	0.319;0.589	0.268;0.860	0.413;0.701	000010	0.100	1.000	1	79.20	49652	49652	0.65		0	0
-0.136;0.758	#	-0.093;0.343	-0.201;0.261	-0.175;0.204	#	#	#	-0.148;0.513	#	-0.263;0.142	0.274;0.579	#	#	0.228;0.648	#	#	000010	0.041	0.727	1	182.29	49952	49654	0.47		8	47
#	#	0.039;0.449	#	#	#	#	#	#	#	#	#	-0.116;0.212	#	#	0.165;0.482	#	010000	0.053	0.745	1	189.87	49989	49656	0.18		12	49
#	#	#	#	0.395;0.825	#	#	-0.210;0.452	-0.175;0.146	-0.012;0.298	#	#	-0.116;0.177	#	-0.499;0.369	#	#	010000	1.000	1.000	1	112.00	49977	49656	0.35		2	2
#	0.006;0.256	-0.175;0.506	#	-0.215;0.285	#	-0.149;0.326	0.326;1.162	#	0.201;0.681	#	#	-0.047;0.203	-0.186;0.161	0.264;0.856	#	#	000100	0.070	0.767	1	173.40	49660	49660	0.53		1	5
-0.159;0.253	0.006;0.256	-0.175;0.304	#	#	#	-0.227;0.161	0.326;1.162	-0.517;0.179	0.211;0.671	-0.115;0.236	0.443;0.802	-0.187;0.236	-0.236;0.229	#	#	#	000100	0.039	0.722	1	174.67	49660	49660	0.65		0	3
#	#	#	#	#	0.106;0.256	#	0.801;1.532	#	#	-0.211;0.427	0.635;1.422	-0.194;0.245	#	#	#	0.574;1.082	100000	1.000	1.000	1	164.00	49927	49662	0.35		2	2
#	#	-0.159;0.233	#	#	#	-0.096;0.174	#	#	#	-0.188;0.269	#	-0.531;0.235	-0.057;0.393	0.585;0.855	0.587;1.099	#	100000	0.074	0.770	1	184.49	49951	49662	0.41		12	37
#	#	#	#	#	#	0.008;0.468	#	#	-0.195;0.376	0.240;0.909	0.274;0.579	#	#	#	-0.287;0.831	-0.291;0.708	000010	0.075	0.772	1	197.78	49998	49663	0.35		8	27
#	0.151;0.799	0.361;0.698	0.347;0.670	0.190;0.541	#	#	#	#	0.505;0.937	#	0.357;0.568	0.062;0.859	-0.173;0.620	#	#	#	000001	0.100	1.000	1	142.75	49664	49664	0.47		0	0
#	0.313;0.441	#	0.237;0.616	#	-0.023;1.195	0.388;0.728	0.530;0.790	0.302;0.722	0.607;0.942	#	#	#	#	-0.153;0.493	#	#	000001	0.100	1.000	1	120.02	49664	49664	0.47		0	0
#	#	0.090;0.343	0.092;0.342	#	#	-0.047;0.453	#	#	#	0.407;0.604	#	#	#	#	#	#	000010	0.045	0.733	1	143.60	49775	49665	0.24		1	5
